timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
10,"[[ 0.42477561  1.18063055  0.15063344  0.1284688 ]
 [-0.70657107  6.21747717  0.          0.        ]]",[-1.06703976 -0.08862676],[-0.2779057  -0.10308701],[ 0.0378325   0.25358707],-0.0910282,"[ 1.04192247  0.41209126  0.62197471  1.35197682  1.29306575  1.11658788
  0.27938556  0.80186405 -0.57309554  0.15403528  0.        ]",-0.0672639152193
11,"[[ 0.37108428  1.30023364  0.15063344  0.1284688 ]
 [-4.64949892  5.74437459  0.          0.        ]]",[ 0.23802682  0.88439861],[-0.2779057  -0.10308701],[-0.02358377  0.22166158],-0.188308,"[ 1.07051768  0.27104491  0.5479808   1.41902416  1.29305823  1.11658242
  0.18114463  0.73607468 -0.60512299  0.11572462  0.        ]",-0.0706180283525
12,"[[ 0.28845995  1.44911225  0.15063344  0.1284688 ]
 [-3.61631685  9.13220705  0.          0.        ]]",[ 0.12617559 -0.43405212],[-0.2779057  -0.10308701],[-0.06355369  0.0797862 ],-0.190059,"[ 1.10728551  0.08905558  0.43113823  1.46914039  1.2930507   1.11657695
  0.2068866   1.20716101 -0.63334231  0.05379851  0.        ]",-0.0735109943984
13,"[[ 0.22186573  1.61269685  0.15063344  0.1284688 ]
 [-3.04502071  7.23259056  0.          0.        ]]",[-0.6874013  -1.08436593],[-0.2779057  -0.10308701],[-0.04689834  0.10928117],-0.139395,"[ 1.13038373 -0.11461753  0.33481419  1.48039995  1.29304318  1.11657149
  0.22112035  0.94300748 -0.68764855 -0.00766045  0.        ]",-0.0817645825819
14,"[[ 0.13427966  1.71618756  0.15063344  0.1284688 ]
 [-5.70478795  3.13012517  0.          0.        ]]",[-0.70218288  1.40304567],[-0.2779057  -0.10308701],[-0.03127688  0.2169212 ],-0.16706,"[ 1.15169993 -0.24309333  0.20597586  1.46366162  1.29303565  1.11656602
  0.15484982  0.37254139 -0.68849727 -0.07169303  0.        ]",-0.0824336219976
15,"[[ -6.57450131e-03   1.81789785e+00   1.50633441e-01   1.28468803e-01]
 [ -8.37177676e+00   7.02787666e+00   0.00000000e+00   0.00000000e+00]]",[-0.01809731  0.565832  ],[-0.2779057  -0.10308701],[-0.0979172   0.07176766],-0.213751,"[ 1.16403997 -0.36748204 -0.00401253  1.42936921  1.29302813  1.11656056
  0.08839937  0.91453758 -0.65704067 -0.16286115  0.        ]",-0.0800068212791
16,"[[-0.17307154  1.97953567  0.15063344  0.1284688 ]
 [-8.27822218  9.12890653  0.          0.        ]]",[-0.98808682 -0.19906572],[-0.2779057  -0.10308701],[-0.11845574  0.0003902 ],-0.151734,"[ 1.14352541 -0.55816407 -0.25165263  1.33942871  1.2930206   1.1165551
  0.09073017  1.20668887 -0.66307761 -0.27870591  0.        ]",-0.0869166406748
17,"[[ -0.37623725   2.15239122   0.15063344   0.1284688 ]
 [-12.02594292   8.15981486   0.           0.        ]]",[-0.15285946  1.080404  ],[-0.2779057  -0.10308701],[-0.12581959  0.01015614],-0.221989,"[ 1.0678985  -0.74765563 -0.5435181   1.19755332  1.29301308  1.11654963
 -0.00264783  1.07192739 -0.67705492 -0.41113267  0.        ]",-0.0985819547902
18,"[[ -0.62044558   2.35368952   0.15063344   0.1284688 ]
 [-12.39364806  11.95736521   0.           0.        ]]",[ 0.99689162  1.23495551],[-0.2779057  -0.10308701],[-0.15056349 -0.09098317],-0.29637,"[ 0.90782391 -0.94222504 -0.86342983  0.97841784  1.29300555  1.11654417
 -0.01180954  1.5999809  -0.72054628 -0.55584638  0.        ]",-0.116928829801
19,"[[ -0.82626316   2.63018575   0.15063344   0.1284688 ]
 [ -8.20192638  15.67993209   0.           0.        ]]",[-0.5912564   0.19323824],[-0.2779057  -0.10308701],[-0.08166993 -0.14716293],-0.291692,"[ 0.72086449 -1.15019969 -1.09368147  0.59886929  1.29299803  1.1165387
  0.09263141  2.11759299 -0.85238963 -0.67514598  0.        ]",-0.144037744334
20,"[[ -1.01215982   2.94834474   0.15063344   0.1284688 ]
 [-10.38050256  16.13445241   0.           0.        ]]",[ 0.8906826  -1.16916524],[-0.2779057  -0.10308701],[-0.02659425 -0.12101535],-0.419107,"[ 0.5179485  -1.28657519 -1.26198528  0.08462784  1.29299051  1.11653324
  0.03834969  2.18076799 -1.03042236 -0.78467855  0.        ]",-0.175976075167
21,"[[-1.1823339   3.095771    0.15063344  0.1284688 ]
 [-6.64923005  0.83861398  0.          0.        ]]",[ 0.46791443  1.33555818],[-0.2779057  -0.10308701],[ 0.11348245  0.27409673],-0.317917,"[ 0.30999222 -1.30847864 -1.37786831 -0.16827867  1.29298298  1.11652778
  0.13131839  0.05385567 -1.11439528 -0.83506262  0.        ]",-0.191006490034
22,"[[-1.29541148  3.07758158  0.15063344  0.1284688 ]
 [-4.66509403 -1.6802724   0.          0.        ]]",[-0.49360249  1.72573788],[-0.2779057  -0.10308701],[ 0.11213881  0.31625009],-0.206619,"[ 0.16309836 -1.30722549 -1.43292065 -0.13686981  1.29297546  1.11652231
  0.18075514 -0.2963998  -1.09103223 -0.83159238  0.        ]",-0.187752173447
23,"[[-1.40739494  3.0457539   0.15063344  0.1284688 ]
 [-6.52704007 -1.35083032  0.          0.        ]]",[ 0.38245872 -0.18146866],[-0.2779057  -0.10308701],[ 0.08526725  0.2978521 ],-0.0868646,"[ 0.0129139  -1.30404804 -1.4693298  -0.08200542  1.29296793  1.11651685
  0.1343621  -0.25058955 -1.06077347 -0.8330248   0.        ]",-0.184102777121
24,"[[-1.52144639  3.01179683  0.15063344  0.1284688 ]
 [-4.88358052 -2.04257082  0.          0.        ]]",[ 0.75017692  0.63521853],[-0.2779057  -0.10308701],[ 0.09194261  0.30530086],-0.0739972,"[-0.14291158 -1.29927188 -1.48741437 -0.0236566   1.29296041  1.11651139
  0.17531067 -0.34677699 -1.02994549 -0.84227606  0.        ]",-0.181166657827
25,"[[-1.58834616  2.99658826  0.15063344  0.1284688 ]
 [-1.81662108  0.51319662  0.          0.        ]]",[-1.01158844  0.17425014],[-0.2779057  -0.10308701],[ 0.13049051  0.26041692],-0.0196586,"[-0.2348555  -1.29666579 -1.48899392  0.00239683  1.29295289  1.11650592
  0.25172759  0.00860966 -1.01579667 -0.85073701  0.        ]",-0.180249831502
26,"[[-1.6640427   3.00466339  0.15063344  0.1284688 ]
 [-5.7399656   0.13045861  0.          0.        ]]",[ 1.10534243 -0.37497537],[-0.2779057  -0.10308701],[ 0.08835679  0.2561301 ],-0.0324364,"[-0.33873738 -1.2980735  -1.48271871 -0.01142966  1.29294536  1.11650046
  0.15397153 -0.04461116 -1.01772124 -0.85792436  0.        ]",-0.181161236101
27,"[[-1.73797771  2.99235134  0.15063344  0.1284688 ]
 [-1.66710771 -1.35670453  0.          0.        ]]",[-0.45911263 -0.34474056],[-0.2779057  -0.10308701],[ 0.12291116  0.28781816],0.0426071,"[-0.43949838 -1.29587585 -1.46835879  0.00964501  1.29293784  1.116495
  0.25545221 -0.2514057  -1.00622574 -0.8692771   0.        ]",-0.180876109883
28,"[[-1.78922738  2.95179015  0.15063344  0.1284688 ]
 [-3.45190678 -2.6949557   0.          0.        ]]",[-0.0293145   1.27213482],[-0.2779057  -0.10308701],[ 0.10060802  0.30424309],-0.00518821,"[-0.50864185 -1.28733259 -1.45366861  0.07878119  1.29293032  1.11648954
  0.21098073 -0.43749335 -0.97881659 -0.88756863  0.        ]",-0.179457305238
29,"[[-1.85874263  2.93815407  0.15063344  0.1284688 ]
 [-3.49946572  1.31797367  0.          0.        ]]",[ 0.13273035 -0.02663209],[-0.2779057  -0.10308701],[ 0.11363727  0.22474667],0.0305854,"[-0.60114421 -1.28400217 -1.42763055  0.10190872  1.29292279  1.11648407
  0.20979525  0.12052007 -0.96944201 -0.90332345  0.        ]",-0.179955025948
30,"[[-1.92276431  2.96319386  0.15063344  0.1284688 ]
 [-2.90468386  1.18644466  0.          0.        ]]",[-1.14755693  0.42188125],[-0.2779057  -0.10308701],[ 0.12102124  0.22872147],-0.0157611,"[-0.684678   -1.28992182 -1.39752115  0.05939247  1.29291527  1.11647861
  0.22461469  0.10223018 -0.98396221 -0.90389989  0.        ]",-0.181671680147
31,"[[-2.02000519  3.00344571  0.15063344  0.1284688 ]
 [-6.80643282  2.21763872  0.          0.        ]]",[ 0.26376642  0.69847072],[-0.2779057  -0.10308701],[ 0.07966143  0.19405507],-0.0529422,"[-0.80773005 -1.2978277  -1.34084206 -0.00934485  1.29290775  1.11647315
  0.12739577  0.24562184 -1.00654772 -0.9006052   0.        ]",-0.183957582851
32,"[[-2.14430516  3.01952646  0.15063344  0.1284688 ]
 [-5.62746338 -0.00856796  0.          0.        ]]",[ 2.10349876  2.99990465],[-0.2779057  -0.10308701],[ 0.09515363  0.23919287],-0.258306,"[-0.95665848 -1.30042259 -1.24995186 -0.03691974  1.29290022  1.11646768
  0.15677149 -0.06394283 -1.01512523 -0.9074607   0.        ]",-0.185628968341
33,"[[-2.21601197  3.01534624  0.15063344  0.1284688 ]
 [-1.55677813 -0.28451737  0.          0.        ]]",[-0.11011168  0.105972  ],[-0.2779057  -0.10308701],[ 0.13886404  0.25108126],-0.0121074,"[-1.03747581 -1.29976922 -1.18859966 -0.02974597  1.2928927   1.11646222
  0.2581993  -0.10231478 -1.01272806 -0.91828092  0.        ]",-0.186413782914
34,"[[-2.2512125   3.00930382  0.15063344  0.1284688 ]
 [-1.96192254 -0.27386147  0.          0.        ]]",[-0.62179313  1.95218572],[-0.2779057  -0.10308701],[ 0.13713774  0.24887502],-0.0657822,"[-1.07561589 -1.29878998 -1.15621192 -0.01938322  1.29288518  1.11645676
  0.24810381 -0.1008328  -1.01010259 -0.92583391  0.        ]",-0.186858225344
35,"[[-2.3147618   3.00588993  0.15063344  0.1284688 ]
 [-4.38493469 -0.09761565  0.          0.        ]]",[ 0.3134057  -1.24805943],[-0.2779057  -0.10308701],[ 0.11741522  0.23880546],-0.00227532,"[-1.14173062 -1.29821346 -1.09412845 -0.01353205  1.29287766  1.1164513
  0.18772945 -0.07632464 -1.00959278 -0.93549992  0.        ]",-0.187761663348
36,"[[-2.38914119  2.96422966  0.15063344  0.1284688 ]
 [-3.05742208 -4.05522221  0.          0.        ]]",[-1.12265637  0.67328057],[-0.2779057  -0.10308701],[ 0.12900651  0.30954358],-0.0603129,"[-1.21432019 -1.29010502 -1.01584465  0.05763039  1.29287013  1.11644584
  0.22080651 -0.62665183 -0.99552712 -0.97104112  0.        ]",-0.189766318572
37,"[[-2.48940557  2.91067693  0.15063344  0.1284688 ]
 [-6.95602378 -1.30920721  0.          0.        ]]",[ 1.06282127 -0.22957773],[-0.2779057  -0.10308701],[ 0.11256534  0.24900812],-0.0710863,"[-1.30332092 -1.27655672 -0.90146212  0.14831212  1.29286261  1.11644037
  0.1236648  -0.24480079 -0.98555447 -1.02178083  0.        ]",-0.193950830131
38,"[[-2.58742006  2.8756335   0.15063344  0.1284688 ]
 [-2.85908028 -2.19218783  0.          0.        ]]",[-0.01319289 -0.60697729],[-0.2779057  -0.10308701],[ 0.16875783  0.27232224],-0.071936,"[-1.37972067 -1.26580128 -0.78082831  0.20705339  1.29285509  1.11643491
  0.22574802 -0.36758408 -0.98852555 -1.06156139  0.        ]",-0.198497360951
39,"[[-2.64455841  2.80811121  0.15063344  0.1284688 ]
 [-2.85476005 -4.55217679  0.          0.        ]]",[ 0.51133911 -0.87705158],[-0.2779057  -0.10308701],[ 0.17946899  0.31002173],-0.0913834,"[-1.41911915 -1.24093035 -0.70694105  0.3186014   1.29284757  1.11642945
  0.22585515 -0.69575427 -0.98725961 -1.12084318  0.        ]",-0.204792659954
40,"[[-2.68077441  2.68312912  0.15063344  0.1284688 ]
 [-0.77376173 -7.93476069  0.          0.        ]]",[-0.68346599  0.28637086],[-0.2779057  -0.10308701],[ 0.18681186  0.38636574],-0.114481,"[-1.44205258 -1.18082983 -0.65888812  0.51789473  1.29284005  1.11642399
  0.27770704 -1.16612    -0.98850675 -1.22258188  0.        ]",-0.216263749073
41,"[[-2.72324319  2.5373864   0.15063344  0.1284688 ]
 [-3.46412748 -6.643811    0.          0.        ]]",[-0.06318175 -0.51894813],[-0.2779057  -0.10308701],[ 0.19736177  0.3684687 ],-0.156573,"[-1.46688745 -1.08878976 -0.60143327  0.73500418  1.29283252  1.11641853
  0.21067018 -0.9866004  -1.01149339 -1.34057914  0.        ]",-0.231970907832
42,"[[-2.79434465  2.38521289  0.15063344  0.1284688 ]
 [-3.64537648 -8.56713161  0.          0.        ]]",[-0.05335305  0.94258904],[-0.2779057  -0.10308701],[ 0.20249969  0.42046732],-0.0997054,"[-1.50338029 -0.96949757 -0.50284466  0.93939341  1.292825    1.11641306
  0.20615349 -1.25404423 -1.07262528 -1.45922701  0.        ]",-0.251405312849
43,"[[-2.86864489  2.25301865  0.15063344  0.1284688 ]
 [-3.78423243 -4.66529712  0.          0.        ]]",[-1.5642278   0.37260223],[-0.2779057  -0.10308701],[ 0.26801288  0.3468138 ],-0.16891,"[-1.53453221 -0.84873701 -0.39708192  1.0948322   1.29281748  1.1164076
  0.20269311 -0.71146586 -1.15577946 -1.5486496   0.        ]",-0.269495171571
44,"[[-2.98329485  2.17544271  0.15063344  0.1284688 ]
 [-7.66780817 -3.09754028  0.          0.        ]]",[ 1.07661322  1.04509863],[-0.2779057  -0.10308701],[ 0.24908727  0.30851129],-0.296472,"[-1.56822534 -0.77133409 -0.22973181  1.17529699  1.29280996  1.11640214
  0.10592444 -0.49345728 -1.25667144 -1.58241398  0.        ]",-0.283048298217
45,"[[-3.09541198  2.15383148  0.15063344  0.1284688 ]
 [-3.55764443  0.92304362  0.          0.        ]]",[-0.73582527  0.08391349],[-0.2779057  -0.10308701],[ 0.30261648  0.22264607],-0.317928,"[-1.5839363  -0.74898901 -0.06307018  1.19620366  1.29280244  1.11639668
  0.2083386   0.06563303 -1.33387847 -1.57026394  0.        ]",-0.289502991234
46,"[[-3.19508385  2.17544341  0.15063344  0.1284688 ]
 [-6.40008044  1.23708271  0.          0.        ]]",[ 1.00949342  0.89954734],[-0.2779057  -0.10308701],[ 0.27068168  0.20387951],-0.424926,"[-1.58342355 -0.7713296   0.08588475  1.1752839   1.29279492  1.11639122
  0.137512    0.10930223 -1.37793318 -1.53370907  0.        ]",-0.290209937778
47,"[[-3.28209892  2.23567359  0.15063344  0.1284688 ]
 [-2.31500716  4.77417698  0.          0.        ]]",[ 1.07255625  2.39988971],[-0.2779057  -0.10308701],[ 0.29048502  0.12231825],-0.402288,"[-1.57182999 -0.83181503  0.21532697  1.11351951  1.2927874   1.11638576
  0.23930133  0.60116039 -1.38843518 -1.48331634  0.        ]",-0.286055889678
48,"[[-3.28822074  2.36993531  0.15063344  0.1284688 ]
 [ 1.68957884  8.63913044  0.          0.        ]]",[-0.93397786  0.2307572 ],[-0.2779057  -0.10308701],[ 0.27961534  0.03498954],-0.381619,"[-1.57061402 -0.95629569  0.22438495  0.95843894  1.29277988  1.11638029
  0.33908504  1.13860671 -1.31508362 -1.42394208  0.        ]",-0.271867288144
49,"[[-3.29186063  2.55016959  0.15063344  0.1284688 ]
 [-2.04119731  9.38180608  0.          0.        ]]",[ 0.97350288 -0.75290158],[-0.2779057  -0.10308701],[ 0.22172433  0.00836302],-0.465211,"[-1.56986207 -1.09773848  0.22976655  0.71669271  1.29277236  1.11637483
  0.24612243  1.24187463 -1.22577399 -1.32912942  0.        ]",-0.252250546776
