timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[ 0.02525242  0.04960279 -0.02506511  0.03994626]
 [-0.0038332  -0.00213908  0.          0.        ]]",-0.84463,"[ 1.22909075  1.22517674  0.05156063 -0.13495012 -0.20765915  0.35259604
  0.27353743 -0.09534925  1.2621301  -0.18826455  0.        ]",[ 0.66470069 -0.66285563],[ 0.65741786 -0.92209384],[-0.6314202  -0.37609929],-0.236533836534
1,"[[ 0.051284    0.01291749 -0.02506511  0.03994626]
 [ 2.59832258 -3.65421689  0.          0.        ]]",-1.02271,"[ 1.22771583  1.22699696  0.08982145 -0.18530262 -0.20765903  0.35259583
  0.31539649 -0.76363804  1.26201932 -0.17875795  0.        ]",[ 0.84310192 -0.42880556],[ 0.21951264 -1.13979622],[-0.6314202  -0.37609929],-0.236343392131
2,"[[ 0.11146254 -0.099172   -0.02506511  0.03994626]
 [ 3.41680012 -7.54177384  0.          0.        ]]",-1.02992,"[ 1.22097042  1.21931998  0.17803211 -0.33901169 -0.20765891  0.35259561
  0.32856263 -1.47501513  1.26039189 -0.17680991  0.        ]",[ 1.00980115  0.08950299],[ 1.05814    -0.42391269],[-0.6314202  -0.37609929],-0.236040185067
3,"[[ 0.2188172  -0.26536544 -0.02506511  0.03994626]
 [ 7.30573183 -9.07244955  0.          0.        ]]",-1.12762,"[ 1.19664623  1.17150391  0.33371752 -0.56320651 -0.20765879  0.35259539
  0.39112126 -1.75510763  1.24913593 -0.14951421  0.        ]",[ 1.15159035  0.37191167],[ 0.61914565  2.02291908],[-0.6314202  -0.37609929],-0.233732006245
4,"[[ 0.38804189 -0.40529228 -0.02506511  0.03994626]
 [ 9.6090987  -4.93400379  0.          0.        ]]",-0.936262,"[ 1.12700789  1.09839054  0.57097658 -0.74451706 -0.20765867  0.35259517
  0.42817385 -0.99781835  1.21943045 -0.02101238  0.        ]",[ 1.20753884 -0.41094843],[ 1.21266519  0.35593118],[-0.6314202  -0.37609929],-0.227649545509
5,"[[  0.61800477  -0.48886363  -0.02506511   0.03994626]
 [ 13.37467199  -3.42810548   0.           0.        ]]",-0.877093,"[ 0.97448309  1.04099224  0.86667755 -0.84797495 -0.20765856  0.35259495
  0.48874805 -0.7222556   1.14762225  0.21917046  0.        ]",[ 1.21234083 -0.66599178],[ 0.89360044 -1.3939311 ],[-0.6314202  -0.37609929],-0.218038326781
6,"[[  0.91832986  -0.59647991  -0.02506511   0.03994626]
 [ 16.64699174  -7.32048811   0.           0.        ]]",-1.0455,"[ 0.6878334   0.95272039  1.18318392 -0.97447016 -0.20765844  0.35259473
  0.54138755 -1.43451481  0.99439678  0.49908798  0.        ]",[ 1.08268881  0.25046694],[ 0.66829644  1.22614368],[-0.6314202  -0.37609929],-0.204137238635
7,"[[  1.27448319  -0.70170785  -0.02506511   0.03994626]
 [ 18.96063699  -3.21592149   0.           0.        ]]",-0.792931,"[ 0.25328163  0.85169135  1.42121979 -1.08953709 -0.20765832  0.35259451
  0.57860539 -0.68342582  0.73370417  0.77137756  0.        ]",[ 1.02860141 -0.56148875],[ 1.39988103 -0.43740866],[-0.6314202  -0.37609929],-0.18660228103
8,"[[  1.68963717  -0.78276502  -0.02506511   0.03994626]
 [ 22.54288978  -4.88413211   0.           0.        ]]",-0.620168,"[-0.3128209   0.76465039  1.47494532 -1.17154857 -0.2076582   0.35259429
  0.63623053 -0.98868817  0.33915539  0.97507167  0.        ]",[ 0.83109015 -0.19266033],[ 1.30985647 -0.51579449],[-0.6314202  -0.37609929],-0.166945542438
9,"[[  2.17573026e+00  -8.99962251e-01  -2.50651075e-02   3.99462611e-02]
 [  2.60548134e+01  -6.82896849e+00   0.00000000e+00   0.00000000e+00]]",-0.345731,"[-0.93351096  0.62588225  1.22429085 -1.27874831 -0.20765808  0.35259408
  0.69272428 -1.34456887 -0.14603322  0.98552201  0.        ]",[ 0.60253215  0.27372199],[ 0.89327849  1.90896975],[-0.6314202  -0.37609929],-0.147555775516
10,"[[  2.72711280e+00  -9.95440643e-01  -2.50651075e-02   3.99462611e-02]
 [  2.90733374e+01  -2.73238250e+00   0.00000000e+00   0.00000000e+00]]",-0.047272,"[-1.41144825  0.50271945  0.60676624 -1.35523289 -0.20765796  0.35259386
  0.74128093 -0.59494045 -0.65193769  0.72885398  0.        ]",[ 0.58999187 -0.45873013],[ 1.09257797  0.03656174],[-0.6314202  -0.37609929],-0.137588895709
11,"[[  3.34251240e+00  -1.04806905e+00  -2.50651075e-02   3.99462611e-02]
 [  3.24553780e+01  -2.53097179e+00   0.00000000e+00   0.00000000e+00]]",-0.0141109,"[-1.5004616   0.43138897 -0.27913766 -1.39294431 -0.20765784  0.35259364
  0.7956852  -0.5580842  -1.02220101  0.15525069  0.        ]",[ 0.5616163  -0.39676067],[ 0.86245934  0.104841  ],[-0.6314202  -0.37609929],-0.147487140229
12,"[[  4.01942126e+00  -1.09398594e+00  -2.50651075e-02   3.99462611e-02]
 [  3.52262806e+01  -2.06213505e+00   0.00000000e+00   0.00000000e+00]]",-0.0267506,"[-1.03018507  0.36735353 -1.11723389 -1.42315802 -0.20765772  0.35259342
  0.84025837 -0.4722921  -1.0252151  -0.61390046  0.        ]",[ 0.58164448 -0.32625732],[ 1.27900316 -0.66306855],[-0.6314202  -0.37609929],-0.173475733644
13,"[[  4.75666946e+00  -1.16111861e+00  -2.50651075e-02   3.99462611e-02]
 [  3.84878165e+01  -4.64233612e+00   0.00000000e+00   0.00000000e+00]]",-0.149962,"[-0.08829852  0.27100205 -1.45504898 -1.46268728 -0.2076576   0.3525932
  0.892724   -0.94443869 -0.56358883 -1.24345474  0.        ]",[ 0.64320886  0.24212757],[ 0.21822209 -0.07596989],[-0.6314202  -0.37609929],-0.200470323842
14,"[[  5.52746368e+00  -1.25600163e+00  -2.50651075e-02   3.99462611e-02]
 [  3.85912789e+01  -4.84524676e+00   0.00000000e+00   0.00000000e+00]]",-0.272788,"[ 0.854169    0.13006373 -0.99435173 -1.50884221 -0.20765748  0.35259298
  0.89438745 -0.98156798  0.15846219 -1.37574674  0.        ]",[ 0.88154417  0.58674181],[ 1.38113368  0.01646491],[-0.6314202  -0.37609929],-0.214143435459
