timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[ 0.00098863 -0.01983721 -0.07084829 -0.19603162]
 [-0.00440982  0.00059988  0.          0.        ]]",-1.67149,"[ 1.24942512  1.34578438  0.02094389 -0.13064166 -0.60417444 -1.70013517
  0.23514734 -0.06412924  1.52824117  1.26795806  0.        ]",[-2.55952978 -1.57977319],[-1.98143184 -2.22803168],[-0.90609157 -0.62705308],-0.341354619496
1,"[[-0.03877377 -0.05953773 -0.07084829 -0.19603162]
 [-3.95867143 -3.9574652   0.          0.        ]]",-1.75939,"[ 1.24838668  1.3427767  -0.03725238 -0.18055357 -0.6041742  -1.70013328
  0.17729643 -0.87184898  1.52476526  1.18555968  0.        ]",[-2.45543814 -1.39638102],[-1.79807839 -1.65237301],[-0.90609157 -0.62705308],-0.333809173779
2,"[[-0.15683744 -0.17761354 -0.07084829 -0.19603162]
 [-7.83482169 -7.83718579  0.          0.        ]]",-1.83631,"[ 1.23247009  1.31612828 -0.2091668  -0.32799759 -0.60417397 -1.70013139
  0.1205883  -1.6635797   1.48497026  0.94503126  0.        ]",[-2.27675557 -0.86083496],[-2.60740665 -0.93621859],[-0.90609157 -0.62705308],-0.309261075581
3,"[[ -0.35165898  -0.36997894  -0.07084829  -0.19603162]
 [-11.63478448 -11.38750645   0.           0.        ]]",-1.85486,"[ 1.1648907   1.21699547 -0.48477236 -0.56067284 -0.60417373 -1.7001295
  0.0649948  -2.3880868   1.32961154  0.58549919  0.        ]",[-2.04861951 -0.10982424],[-2.69673276 -0.24652825],[-0.90609157 -0.62705308],-0.262811594967
4,"[[ -0.62174331  -0.60524418  -0.07084829  -0.19603162]
 [-15.36138501 -12.13647836   0.           0.        ]]",-1.63219,"[ 0.99093066  1.00707678 -0.83319057 -0.82159957 -0.60417349 -1.70012761
  0.01047458 -2.5409234   0.98533888  0.23044896  0.        ]",[-1.93314087  0.33531043],[-1.20039461 -0.57449496],[-0.90609157 -0.62705308],-0.192286329797
5,"[[ -0.96562614  -0.8683663   -0.07084829  -0.19603162]
 [-19.01499    -14.16888415   0.           0.        ]]",-1.50172,"[ 0.65394347  0.67057    -1.18447014 -1.06609847 -0.60417326 -1.70012572
 -0.04297771 -2.95566573  0.451453    0.05748018  0.        ]",[-1.86375535  1.16540575],[-2.34263728  0.42272121],[-0.90609157 -0.62705308],-0.0994130959133
6,"[[ -1.38188119  -1.13211043  -0.07084829  -0.19603162]
 [-22.59867161 -12.21194717   0.           0.        ]]",-1.2353,"[ 0.12751512  0.24809816 -1.41841446 -1.24481967 -0.60417302 -1.70012382
 -0.09540702 -2.55631138 -0.13245045  0.22390715  0.        ]",[-1.85539031  1.41140103],[-1.55301586  1.17875673],[-0.90609157 -0.62705308],-0.0332231859091
7,"[[ -1.8691062   -1.33416398  -0.07084829  -0.19603162]
 [-26.11202241  -8.00730246   0.           0.        ]]",-1.14064,"[-0.53785892 -0.11519171 -1.37980292 -1.32890025 -0.60417279 -1.70012193
 -0.14680739 -1.69827607 -0.54088774  0.70432717  0.        ]",[-1.97337544  1.1808368 ],[-1.44682921  0.79042053],[-0.90609157 -0.62705308],-0.12714993728
8,"[[ -2.4258924   -1.46127865  -0.07084829  -0.19603162]
 [-29.55501929  -4.71500538   0.           0.        ]]",-1.25505,"[-1.17426675 -0.3540469  -0.94107062 -1.35642536 -0.60417255 -1.70012004
 -0.19717847 -1.02642336 -0.64221689  1.33924471  0.        ]",[-2.17928767  1.07652843],[-1.82576599  1.23085032],[-0.90609157 -0.62705308],-0.22212520724
9,"[[ -3.05084857  -1.51486708  -0.07084829  -0.19603162]
 [-32.92917501  -0.65721339   0.           0.        ]]",-1.29627,"[-1.50750823 -0.45597638 -0.11316305 -1.36199522 -0.60417232 -1.70011815
 -0.24654241 -0.19835828 -0.40153448  1.92830897  0.        ]",[-2.3732872   0.89215302],[-1.99340215  0.54960968],[-0.90609157 -0.62705308],-0.299163059343
