timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
0,"[[ 0.03365808 -0.09775675 -0.03569535  0.13946151]
 [ 0.00252539 -0.00214379  0.          0.        ]]",[ 1.46923511 -0.93999886],[-0.61570507 -0.37074712],[ 1.71126246 -0.8434993 ],-0.560614,"[ 1.22742426  1.20407906  0.06598428 -0.35880347 -0.29862558  1.18735598
  0.26923242 -0.09589588  1.32624745 -0.92968544  0.        ]",-0.284107700483
1,"[[ 0.07341317 -0.13515871 -0.03569535  0.13946151]
 [ 3.95980447 -3.72563575  0.          0.        ]]",[ 1.59651171 -0.96567113],[-0.61570507 -0.37074712],[ 1.67841887 -0.48764282],-0.65501,"[ 1.22449128  1.19730451  0.1244223  -0.41065126 -0.29862539  1.1873543
  0.33335255 -0.76950379  1.32506585 -0.90164034  0.        ]",-0.281831239319
2,"[[ 0.19152889 -0.2473102  -0.03569535  0.13946151]
 [ 7.83885933 -7.47699404  0.          0.        ]]",[ 2.59075367 -0.19966506],[-0.61570507 -0.37074712],[ 1.61479926  0.10551749],-0.681159,"[ 1.20300384  1.16409748  0.29668359 -0.56425491 -0.2986252   1.18735263
  0.39620519 -1.44815119  1.31592912 -0.81964424  0.        ]",-0.274599984146
3,"[[  0.38644518  -0.4033105   -0.03569535   0.13946151]
 [ 11.64014852  -8.12084999   0.           0.        ]]",[ 1.45980889  1.13215599],[-0.61570507 -0.37074712],[ 1.60435653  0.30992043],-0.871094,"[ 1.12657983  1.08646935  0.57129704 -0.77036625 -0.29862501  1.18735095
  0.45779775 -1.56462652  1.28354424 -0.66748112  0.        ]",-0.259862936821
4,"[[  0.65661746  -0.52439708  -0.03569535   0.13946151]
 [ 15.36470962  -4.0014779    0.           0.        ]]",[ 1.72938966  0.68835783],[-0.61570507 -0.37074712],[ 1.67597747 -0.39201736],-0.668781,"[ 0.94166276  1.00208801  0.9151089  -0.92142425 -0.29862482  1.18734927
  0.51814704 -0.81940023  1.19725462 -0.40397311  0.        ]",-0.232886635597
5,"[[  1.00054728  -0.57629167  -0.03569535   0.13946151]
 [ 19.01610658  -1.19726104   0.           0.        ]]",[ 0.8503999  -0.90012755],[-0.61570507 -0.37074712],[ 1.69908738 -0.96960652],-0.511822,"[ 0.59410717  0.95979332  1.25565515 -0.98315425 -0.29862463  1.1873476
  0.57731079 -0.31209595  0.99291564 -0.04621434  0.        ]",-0.190193496992
6,"[[  1.41086532  -0.63576004  -0.03569535   0.13946151]
 [ 22.00580349  -4.73770321   0.           0.        ]]",[ 0.98837728  0.43319334],[-0.61570507 -0.37074712],[ 1.51161265 -0.3083781 ],-0.26496,"[ 0.06965757  0.90700718  1.46981009 -1.05136583 -0.29862444  1.18734592
  0.62575287 -0.95258804  0.63407412  0.26067673  0.        ]",-0.135148908242
7,"[[  1.88584511  -0.7123607   -0.03569535   0.13946151]
 [ 25.48060824  -2.92828304   0.           0.        ]]",[ 1.28162659 -0.12677471],[-0.61570507 -0.37074712],[ 1.37866426 -0.69292605],0.117547,"[-0.57677299  0.83250908  1.41613708 -1.13487775 -0.29862425  1.18734424
  0.68205519 -0.62524952  0.13589683  0.39875828  0.        ]",-0.0740909490875
8,"[[  2.43010092  -0.77537205  -0.03569535   0.13946151]
 [ 28.93351068  -3.37124857   0.           0.        ]]",[ 1.5301713 -0.8317042],[-0.61570507 -0.37074712],[ 1.15149403 -0.65566432],0.294005,"[-1.19345578  0.76602088  0.97770227 -1.19958366 -0.29862406  1.18734257
  0.73800255 -0.7053848  -0.44407936  0.25543082  0.        ]",-0.060691546972
9,"[[  3.04274244  -0.87515179  -0.03569535   0.13946151]
 [ 32.3194923   -6.59580939   0.           0.        ]]",[ 1.25010329  0.49054017],[-0.61570507 -0.37074712],[ 0.904185    0.02450433],0.29924,"[-1.52104094  0.65181057  0.16172158 -1.29401835 -0.29862387  1.18734089
  0.7928655  -1.288731   -0.90290131 -0.2359887   0.        ]",-0.131433276678
10,"[[  3.72242055  -0.98624124  -0.03569535   0.13946151]
 [ 35.63726982  -4.51985213   0.           0.        ]]",[ 0.36854837  0.92789122],[-0.61570507 -0.37074712],[ 0.89075392 -0.14232188],0.107251,"[-1.30178818  0.51301978 -0.79136173 -1.38657943 -0.29862368  1.18733921
  0.84662325 -0.9131733  -1.0431976  -0.98146881  0.        ]",-0.21209025224
11,"[[  4.44272034e+00  -1.03883210e+00  -3.56953479e-02   1.39461512e-01]
 [  3.63900642e+01  -7.51730101e-01   0.00000000e+00   0.00000000e+00]]",[ 0.99871303 -0.24681254],[-0.61570507 -0.37074712],[ 1.00903368 -0.46929252],-0.277258,"[-0.51689256  0.44350686 -1.40251597 -1.42545582 -0.29862349  1.18733753
  0.85882005 -0.23149068 -0.73197346 -1.73412609  0.        ]",-0.281665272418
12,"[[  5.20295205e+00  -1.06347896e+00  -3.56953479e-02   1.39461512e-01]
 [  3.96223958e+01  -1.70959002e+00   0.00000000e+00   0.00000000e+00]]",[ 1.86109415  0.24916949],[-0.61570507 -0.37074712],[ 1.25416899 -0.22815427],-0.418795,"[ 0.49941884  0.41016504 -1.28210391 -1.44253544 -0.2986233   1.18733586
  0.91119319 -0.40477478 -0.0088842  -2.10397777  0.        ]",-0.320941906658
