timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[ 0.08444064  0.07468983 -0.03213745 -0.14962209]
 [ 0.0046563   0.00367155  0.          0.        ]]",-1.47817,"[ 1.24073193  1.31518378  0.14235294 -0.01769284 -0.26760073 -1.29776298
  0.24033151 -0.06753436  1.2892246   1.15338456  0.        ]",[-2.26222229 -0.55320215],[-3.01738057 -1.4734422 ],[-0.81770849 -0.59023988],-0.297629935333
1,"[[ 0.04485775  0.0350501  -0.03213745 -0.14962209]
 [-3.94978159 -3.95445759  0.          0.        ]]",-1.50054,"[ 1.24426171  1.31918532  0.08447847 -0.06807195 -0.26760064 -1.29776184
  0.18152564 -0.86036927  1.29691105  1.07128585  0.        ]",[-2.15951848 -0.66969466],[-1.91928129 -1.29468622],[-0.81770849 -0.59023988],-0.291454503755
2,"[[-0.07302943 -0.08296623 -0.03213745 -0.14962209]
 [-7.82604794 -7.83424731  0.          0.        ]]",-1.49819,"[ 1.24196919  1.31398136 -0.08814024 -0.21816757 -0.26760054 -1.2977607
  0.12388225 -1.63751094  1.29008091  0.82585341  0.        ]",[-1.95791507 -0.44491225],[-1.20712779 -0.90690683],[-0.81770849 -0.59023988],-0.271187679543
3,"[[ -0.26767624  -0.27410915  -0.03213745  -0.14962209]
 [-11.62606291 -11.26858525   0.           0.        ]]",-1.55538,"[ 1.19647548  1.25157041 -0.36877729 -0.45724615 -0.26760045 -1.29775957
  0.06737278 -2.32542285  1.18487318  0.44264969  0.        ]",[-1.73172939  0.03664301],[-1.59278515  0.81557309],[-0.81770849 -0.59023988],-0.232523581143
4,"[[ -0.53760001  -0.46482496  -0.03213745  -0.14962209]
 [-15.35392886  -7.81447155   0.           0.        ]]",-1.31243,"[ 1.05087114  1.12494607 -0.73155441 -0.68328801 -0.26760036 -1.29775843
  0.01193623 -1.63354392  0.91408818  0.04668888  0.        ]",[-1.77998209 -0.37221968],[-1.35292152 -0.88370011],[-0.81770849 -0.59023988],-0.177332941229
5,"[[ -0.88132041  -0.65465041  -0.03213745  -0.14962209]
 [-19.00613771 -11.15686871   0.           0.        ]]",-1.30116,"[ 0.74321633  0.93963354 -1.11179507 -0.88773929 -0.26760026 -1.29775729
 -0.04237523 -2.30303838  0.45278821 -0.23477074  0.        ]",[-1.73943698  0.33828616],[-1.84154747  1.46184557],[-0.81770849 -0.59023988],-0.106400448718
6,"[[ -1.29739374  -0.83581993  -0.03213745  -0.14962209]
 [-22.5892248   -6.97392795   0.           0.        ]]",-1.01689,"[ 0.23766896  0.71371581 -1.39206708 -1.05699267 -0.26760017 -1.29775615
 -0.0956588  -1.46517368 -0.13590328 -0.24944774  0.        ]",[-1.80088937  0.1994797 ],[-1.99134329  1.49866008],[-0.81770849 -0.59023988],-0.0397226313524
7,"[[ -1.78441399  -0.9341555   -0.03213745  -0.14962209]
 [-26.10100493  -2.87318519   0.           0.        ]]",-0.937451,"[-0.4278897   0.5736405  -1.41318403 -1.13623239 -0.26760008 -1.29775502
 -0.14788196 -0.64377516 -0.66963171  0.0533879   0.        ]",[-1.99892187  0.11788619],[-2.01425389 -0.42753971],[-0.81770849 -0.59023988],-0.0896182510731
8,"[[ -2.34095333  -1.00799702  -0.03213745  -0.14962209]
 [-29.54157546  -4.50539982   0.           0.        ]]",-1.10247,"[-1.09654827  0.461425   -1.03299264 -1.18927113 -0.26759998 -1.29775388
 -0.19904618 -0.97071494 -1.00089752  0.66448214  0.        ]",[-2.19692779  0.64249009],[-2.17566741  0.18427841],[-0.81770849 -0.59023988],-0.176522115482
9,"[[ -2.96563263e+00  -1.08984428e+00  -3.21374455e-02  -1.49622091e-01]
 [ -3.29151235e+01  -3.68192020e+00   0.00000000e+00   0.00000000e+00]]",-1.19028,"[-1.49464962  0.33081342 -0.23772337 -1.24119279 -0.26759989 -1.29775274
 -0.24921371 -0.8057676  -0.93176904  1.43847169  0.        ]",[-2.4097333   0.92728722],[-2.55650854  1.59855177],[-0.81770849 -0.59023988],-0.256668251606
10,"[[ -3.65711870e+00  -1.12296949e+00  -3.21374455e-02  -1.49622091e-01]
 [ -3.62222850e+01   3.56097051e-01   0.00000000e+00   0.00000000e+00]]",-1.2,"[-1.33651052  0.27628035  0.74114051 -1.26007601 -0.2675998  -1.29775161
 -0.29839401  0.00306668 -0.42049641  2.02152953  0.        ]",[-2.40777588  0.36190802],[-2.40867924  1.03884571],[-0.81770849 -0.59023988],-0.312290172598
11,"[[ -4.41408020e+00  -1.07612743e+00  -3.21374455e-02  -1.49622091e-01]
 [ -3.94628759e+01   4.31505503e+00   0.00000000e+00   0.00000000e+00]]",-1.03273,"[-0.54098512  0.35312458  1.41932575 -1.23300716 -0.2675997  -1.29775047
 -0.34658434  0.79606484  0.33606784  2.11869046  0.        ]",[-2.31608629 -0.457995  ],[-1.84839382 -0.19035071],[-0.81770849 -0.59023988],-0.333301515193
