timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
10,"[[  2.56083299   1.12937735   0.0357352    0.12269526]
 [ 21.01095321   5.86670594   0.           0.        ]]",[ 0.63861032  0.92016242],[-0.67799532 -0.41491583],[ 0.57266498 -0.1721347 ],-0.926266,"[-1.29681423  0.29665833  0.8244853   1.0421529   0.32078166  1.04614798
  0.58745185  1.02262997 -1.41976099 -0.80399776  0.        ]",-0.247237507191
11,"[[  3.0022401    1.28207783   0.0357352    0.12269526]
 [ 23.12294691   9.39152413   0.           0.        ]]",[ 0.77989266 -1.39223663],[-0.67799532 -0.41491583],[ 0.65340614 -1.04659295],-1.12069,"[-1.50948377  0.06071545  0.22214949  1.11506888  0.32078149  1.04614693
  0.62058586  1.68728479 -1.22387709 -1.35506248  0.        ]",-0.276016619079
12,"[[  3.4911015    1.4282847    0.0357352    0.12269526]
 [ 25.75428069   5.2429002    0.           0.        ]]",[ 0.1357554  -0.80155795],[-0.67799532 -0.41491583],[ 0.65787792 -0.40522999],-0.697892,"[-1.43949393 -0.17555101 -0.48540921  1.15690997  0.32078132  1.04614588
  0.66186761  0.90499873 -0.78537442 -1.72192907  0.        ]",-0.285436621079
13,"[[  4.00648085   1.50022837   0.0357352    0.12269526]
 [ 25.7834085    1.96239519   0.           0.        ]]",[ 0.66421277  0.28242315],[-0.67799532 -0.41491583],[ 0.7523278   0.19014926],-0.316381,"[-1.03855767 -0.29397093 -1.10072289  1.16714902  0.32078115  1.04614483
  0.66232413  0.28641011 -0.27753475 -1.79628248  0.        ]",-0.276767640441
14,"[[  4.5434075    1.55027214   0.0357352    0.12269526]
 [ 27.90226243   3.03831682   0.           0.        ]]",[ 0.12423023 -0.79937536],[-0.67799532 -0.41491583],[ 1.03269351 -0.03889555],-0.233731,"[-0.37604834 -0.37673637 -1.43107569  1.17019792  0.32078098  1.04614378
  0.69556572  0.48929109  0.18644306 -1.57312429  0.        ]",-0.24827082361
15,"[[  5.1008565    1.5786438    0.0357352    0.12269526]
 [ 27.84269305  -0.19038802   0.           0.        ]]",[ 2.04851088 -1.12661535],[-0.67799532 -0.41491583],[ 1.25093031  0.40431577],-0.0464945,"[ 0.37800675 -0.42371015 -1.34248399  1.17043734  0.32078081  1.04614273
  0.69463066 -0.11953012  0.47422896 -1.11734926  0.        ]",-0.201467676347
16,"[[  5.69189332   1.53510359   0.0357352    0.12269526]
 [ 31.24946495  -4.15058401   0.           0.        ]]",[ 1.81492504  1.95765609],[-0.67799532 -0.41491583],[ 1.27281499  1.27850986],-0.229352,"[ 1.00040179 -0.35163067 -0.80144711  1.16962452  0.32078064  1.04614168
  0.74807798 -0.86628477  0.5233008  -0.56802625  0.        ]",-0.143143375261
17,"[[  6.35037045   1.49259255   0.0357352    0.12269526]
 [ 34.58728644  -0.11413355   0.           0.        ]]",[ 1.21047743  1.42824072],[-0.67799532 -0.41491583],[ 1.29399419  1.03571177],-0.411769,"[ 1.23135689 -0.28136198  0.11665755  1.16638397  0.32078047  1.04614063
  0.80044349 -0.10515031  0.2448988  -0.01901298  0.        ]",-0.0655290384285
18,"[[  7.07495245e+00   1.52999899e+00   3.57352049e-02   1.22695264e-01]
 [  3.78602570e+01   3.84142587e+00   0.00000000e+00   0.00000000e+00]]",[ 0.72489828 -0.35302254],[-0.67799532 -0.41491583],[ 1.34036291  0.20772444],-0.401839,"[ 0.82443852 -0.34318458  1.06400341  1.16936056  0.3207803   1.04613958
  0.85179151  0.64073077 -0.38751962  0.21060063  0.        ]",-0.0497670337319
19,"[[  7.85343906e+00   1.59197122e+00   3.57352049e-02   1.22695264e-01]
 [  3.99812637e+01   2.36061683e+00   0.00000000e+00   0.00000000e+00]]",[ 1.25309203  0.05913461],[-0.67799532 -0.41491583],[ 1.15683913  0.20270395],-0.411446,"[-0.14344315 -0.44577399  1.48794979  1.17017313  0.32078013  1.04613853
  0.88506664  0.3615012  -1.01598891 -0.14396228  0.        ]",-0.147780503407
20,"[[  8.68484336e+00   1.64098552e+00   3.57352049e-02   1.22695264e-01]
 [  4.31486487e+01   2.54003429e+00   0.00000000e+00   0.00000000e+00]]",[ 2.37286077 -0.90702329],[-0.67799532 -0.41491583],[ 1.02645636 -0.07337952],-0.843789,"[-1.16234662 -0.52683677  1.00908726  1.16717541  0.32077997  1.04613748
  0.93475804  0.39533292 -1.20858803 -0.91141035  0.        ]",-0.227295361501
21,"[[  9.57896922e+00   1.65515814e+00   3.57352049e-02   1.22695264e-01]
 [  4.62533572e+01  -1.11080203e+00   0.00000000e+00   0.00000000e+00]]",[ 1.01927022  1.05846466],[-0.67799532 -0.41491583],[ 0.86842477  0.64605409],-0.407321,"[-1.50648965 -0.55023265 -0.20779372  1.16570928  0.3207798   1.04613644
  0.98346603 -0.29308898 -0.79418954 -1.59250583  0.        ]",-0.267915151195
22,"[[  1.05345570e+01   1.67278906e+00   3.57352049e-02   1.22695264e-01]
 [  4.92955813e+01   2.86045322e+00   0.00000000e+00   0.00000000e+00]]",[ 0.90438541  0.6080347 ],[-0.67799532 -0.41491583],[ 1.17051613  0.00516421],-0.171891,"[-0.75749666 -0.57929784 -1.29854744  1.16351174  0.32077963  1.04613539
  1.03119364  0.45575312 -0.00912544 -1.63182003  0.        ]",-0.251937939511
23,"[[  1.15466071e+01   1.75347348e+00   3.57352049e-02   1.22695264e-01]
 [  5.19009632e+01   5.20003131e+00   0.00000000e+00   0.00000000e+00]]",[ 1.86674094 -0.59667708],[-0.67799532 -0.41491583],[ 1.52096808 -0.33726585],0.0467879,"[ 0.5776321  -0.71150458 -1.23443097  1.14819106  0.32077946  1.04613434
  1.07206766  0.89691659  0.44256784 -0.86352837  0.        ]",-0.166391219245
24,"[[  1.26140560e+01   1.83261396e+00   3.57352049e-02   1.22695264e-01]
 [  5.48339741e+01   2.72209886e+00   0.00000000e+00   0.00000000e+00]]",[ 1.42222037  0.52123644],[-0.67799532 -0.41491583],[ 1.51699221  0.26543686],-0.373246,"[ 1.23290112 -0.83928534  0.08804003  1.12484093  0.32077929  1.04613329
  1.11808165  0.42966316  0.03800716 -0.06620017  0.        ]",-0.033351625866
25,"[[  1.37395741e+01   1.90708967e+00   3.57352049e-02   1.22695264e-01]
 [  5.77084584e+01   4.71865147e+00   0.00000000e+00   0.00000000e+00]]",[ 0.61958154 -0.33991411],[-0.67799532 -0.41491583],[ 1.43954766 -0.23062834],-0.357304,"[ 0.38962666 -0.95709795  1.37328529  1.09547011  0.32077912  1.04613224
  1.16317733  0.80614411 -0.78373562 -0.13599476  0.        ]",-0.109417197325
26,"[[  1.49069122e+01   1.98688283e+00   3.57352049e-02   1.22695264e-01]
 [  5.90208565e+01   3.26548109e+00   0.00000000e+00   0.00000000e+00]]",[ 1.62276218 -0.19447437],[-0.67799532 -0.41491583],[ 1.23652565 -0.35961473],-0.384543,"[-1.10366934 -1.07994378  1.07354358  1.05623246  0.32077895  1.04613119
  1.18376582  0.53212547 -1.02185333 -0.98600284  0.        ]",-0.211804916167
27,"[[  1.61153394e+01   2.04367390e+00   3.57352049e-02   1.22695264e-01]
 [  6.18125038e+01   2.41630455e+00   0.00000000e+00   0.00000000e+00]]",[ 0.60025663 -0.04813524],[-0.67799532 -0.41491583],[ 1.14164877 -0.309349  ],-0.438479,"[-1.41002066 -1.1648267  -0.56444093  1.02354212  0.32077878  1.04613014
  1.22756171  0.37199951 -0.40080161 -1.5098127   0.        ]",-0.236280358922
28,"[[  1.73631660e+01   2.08945840e+00   3.57352049e-02   1.22695264e-01]
 [  6.29662938e+01   2.16296113e+00   0.00000000e+00   0.00000000e+00]]",[ 1.50017108 -0.57752269],[-0.67799532 -0.41491583],[ 1.39390981 -0.29397446],-0.129605,"[-0.02795807 -1.23150048 -1.44677827  0.99438385  0.32077861  1.04612909
  1.24566167  0.32422739  0.23316502 -1.03285488  0.        ]",-0.172017387863
29,"[[  1.86497125e+01   2.10918943e+00   3.57352049e-02   1.22695264e-01]
 [  6.56791247e+01  -1.82229479e-01   0.00000000e+00   0.00000000e+00]]",[ 1.83259153  0.88480777],[-0.67799532 -0.41491583],[ 1.47710407  0.54529965],-0.343541,"[ 1.20703079 -1.25971053 -0.27384495  0.98106229  0.32077844  1.04612804
  1.28822085 -0.11799594  0.00868166 -0.23500911  0.        ]",-0.0465556046302
30,"[[  1.99899717e+01   2.14056599e+00   3.57352049e-02   1.22695264e-01]
 [  6.83382528e+01   3.30808939e+00   0.00000000e+00   0.00000000e+00]]",[ 1.1122134 -0.1853299],[-0.67799532 -0.41491583],[ 1.48253989 -0.02166718],-0.359972,"[ 0.43101014 -1.30388625  1.35389777  0.95895933  0.32077827  1.04612699
  1.32993736  0.54015977 -0.76065093 -0.28968926  0.        ]",-0.113207210257
31,"[[  2.13828990e+01   2.19853361e+00   3.57352049e-02   1.22695264e-01]
 [  7.09457194e+01   2.49129682e+00   0.00000000e+00   0.00000000e+00]]",[ 0.9437542   0.96276418],[-0.67799532 -0.41491583],[ 1.27201414 -0.23411646],-0.0548493,"[-1.27558294 -1.38315679  0.85796187  0.91522328  0.3207781   1.04612594
  1.37084323  0.38614006 -0.83663926 -1.13544781  0.        ]",-0.210207986969
32,"[[  2.28252260e+01   2.28593436e+00   3.57352049e-02   1.22695264e-01]
 [  7.32795376e+01   6.23631582e+00   0.00000000e+00   0.00000000e+00]]",[ 1.72479329 -0.35434418],[-0.67799532 -0.41491583],[ 1.31842375 -1.16358805],-0.352653,"[-1.0704538  -1.4964195  -1.07081253  0.84244939  0.32077793  1.04612489
  1.40745577  1.09232331 -0.103046   -1.29091106  0.        ]",-0.199263638144
33,"[[  2.43160114e+01   2.39517003e+00   3.57352049e-02   1.22695264e-01]
 [  7.57904861e+01   4.69251623e+00   0.00000000e+00   0.00000000e+00]]",[ 1.33388102 -0.83009744],[-0.67799532 -0.41491583],[ 1.59893966 -0.68537241],-0.175546,"[ 0.79965355 -1.62622977 -1.05351565  0.7407166   0.32077776  1.04612385
  1.44684711  0.80121412  0.0454086  -0.54317996  0.        ]",-0.0913363063588
34,"[[  2.58565059e+01   2.45494168e+00   3.57352049e-02   1.22695264e-01]
 [  7.82505004e+01   1.29598701e+00   0.00000000e+00   0.00000000e+00]]",[ 1.91788837 -0.08571705],[-0.67799532 -0.41491583],[ 1.50423932  0.42624205],-0.413492,"[ 0.88886512 -1.69121642  0.99140542  0.68038009  0.32077759  1.0461228
  1.4854392   0.16074302 -0.56803439 -0.37833238  0.        ]",-0.0931098797065
35,"[[  2.74457011e+01   2.47702801e+00   3.57352049e-02   1.22695264e-01]
 [  8.06609678e+01   9.13824963e-01   0.00000000e+00   0.00000000e+00]]",[ 1.58128031 -0.07504634],[-0.67799532 -0.41491583],[ 1.31948519  0.2249305 ],-0.129525,"[-1.07600059 -1.71408228  1.10135543  0.65730593  0.32077742  1.04612175
  1.5232538   0.08868006 -0.71192934 -1.02437075  0.        ]",-0.184824973596
36,"[[  2.90826255e+01   2.49196493e+00   3.57352049e-02   1.22695264e-01]
 [  8.30235779e+01   5.80863859e-01   0.00000000e+00   0.00000000e+00]]",[ 1.70709659 -0.70746204],[-0.67799532 -0.41491583],[ 1.22518015 -0.08964071],-0.367064,"[-1.09647345 -1.72918556 -1.04498661  0.64147181  0.32077725  1.0461207
  1.56031741  0.02589473 -0.12243389 -1.14924723  0.        ]",-0.17766728016
37,"[[  3.07663278e+01   2.47517602e+00   3.57352049e-02   1.22695264e-01]
 [  8.53387202e+01  -2.25056235e+00   0.00000000e+00   0.00000000e+00]]",[ 1.27135356  0.15789192],[-0.67799532 -0.41491583],[ 1.43858695  0.59050071],-0.248313,"[ 0.95367486 -1.71218241 -0.8711734   0.65925547  0.32077708  1.04611965
  1.59663615 -0.50801734 -0.04851838 -0.48485589  0.        ]",-0.0784196091784
38,"[[  3.24958651e+01   2.43668169e+00   3.57352049e-02   1.22695264e-01]
 [  8.76074883e+01  -1.60137960e+00   0.00000000e+00   0.00000000e+00]]",[ 1.41050407  0.33628609],[-0.67799532 -0.41491583],[ 1.41028702  1.05652404],-0.298572,"[ 0.50568775 -1.67182443  1.31438664  0.69914246  0.32077692  1.0461186
  1.63222716 -0.38560291 -0.68894187 -0.47208429  0.        ]",-0.117755431888
39,"[[  3.42703307e+01   2.41810984e+00   3.57352049e-02   1.22695264e-01]
 [  8.98317603e+01  -2.60543706e-01   0.00000000e+00   0.00000000e+00]]",[ 0.21886536  1.21904733],[-0.67799532 -0.41491583],[ 1.26040351  0.41855901],-0.00694567,"[-1.46638    -1.65167998  0.43435034  0.71792985  0.32077675  1.04611755
  1.66711991 -0.1327658  -0.58280996 -1.21466165  0.        ]",-0.201337815225
40,"[[  3.60578236e+01   2.45244924e+00   3.57352049e-02   1.22695264e-01]
 [  8.89209019e+01   3.68157364e+00   0.00000000e+00   0.00000000e+00]]",[ 0.67446673  0.38666596],[-0.67799532 -0.41491583],[ 1.46365309 -0.63771832],-0.240362,"[-0.24129    -1.68857739 -1.44836043  0.68295534  0.32077658  1.0461165
  1.65282685  0.61058633  0.05193129 -0.91917251  0.        ]",-0.146448962849
41,"[[  3.78453923e+01   2.54049807e+00   3.57352049e-02   1.22695264e-01]
 [  8.98330203e+01   5.11885940e+00   0.00000000e+00   0.00000000e+00]]",[ 0.82297781  1.1774097 ],[-0.67799532 -0.41491583],[ 1.68647265 -0.2796945 ],-0.421573,"[ 1.21974693 -1.77620603  0.23223256  0.58879372  0.32077641  1.04611545
  1.66713369  0.88161007 -0.35815499 -0.37331786  0.        ]",-0.0696017837752
42,"[[  3.96569294e+01   2.68139807e+00   3.57352049e-02   1.22695264e-01]
 [  9.13159343e+01   8.95897154e+00   0.00000000e+00   0.00000000e+00]]",[ 1.54513997 -1.54313582],[-0.67799532 -0.41491583],[ 1.64453971 -1.25490761],-0.306521,"[-0.66453615 -1.89417203  1.37922464  0.42622809  0.32077624  1.0461144
  1.69039539  1.60572535 -0.63256991 -0.90013084  0.        ]",-0.161830097006
43,"[[  4.15048588e+01   2.81892496e+00   3.57352049e-02   1.22695264e-01]
 [  9.34694838e+01   4.80823811e+00   0.00000000e+00   0.00000000e+00]]",[ 0.86428795 -0.18637894],[-0.67799532 -0.41491583],[ 1.34124672 -0.88180566],-0.3434,"[-1.22979388 -1.98097261 -0.8881178   0.25616278  0.32077607  1.04611335
  1.72417822  0.82303436 -0.20995865 -0.95082536  0.        ]",-0.1478924105
44,"[[  4.33900273e+01   2.90662028e+00   3.57352049e-02   1.22695264e-01]
 [  9.50420422e+01   3.96459319e+00   0.00000000e+00   0.00000000e+00]]",[ 1.42069726  0.18724621],[-0.67799532 -0.41491583],[ 1.53903592 -0.30328089],-0.396213,"[ 0.99965273 -2.02091721 -0.8026412   0.14332352  0.3207759   1.0461123
  1.74884599  0.66395049 -0.30798004 -0.62194732  0.        ]",-0.101281265079
45,"[[  4.53117228e+01   2.99248240e+00   3.57352049e-02   1.22695264e-01]
 [  9.71205521e+01   4.61994721e+00   0.00000000e+00   0.00000000e+00]]",[ 1.31847645 -0.34267978],[-0.67799532 -0.41491583],[ 1.54624104  0.15281563],-0.311227,"[ 0.18535942 -2.04803786  1.44533513  0.03051612  0.32077573  1.04611125
  1.78145121  0.78752791 -0.46625043 -0.81792673  0.        ]",-0.138176230453
46,"[[  4.72745691e+01   3.03279963e+00   3.57352049e-02   1.22695264e-01]
 [  9.91572252e+01   1.02308847e-01   0.00000000e+00   0.00000000e+00]]",[ 0.45454277  0.21303532],[-0.67799532 -0.41491583],[ 1.19732201  0.62222457],-0.126124,"[-1.50722211 -2.05661641 -0.20269028 -0.02301027  0.32077556  1.04611021
  1.81339988 -0.06434898 -0.29292085 -0.85447877  0.        ]",-0.135142584309
47,"[[  4.92560745e+01   3.02507639e+00   3.57352049e-02   1.22695264e-01]
 [  9.89938632e+01  -5.85316676e-01   0.00000000e+00   0.00000000e+00]]",[ 0.960522    0.22473323],[-0.67799532 -0.41491583],[ 1.34946764  0.42496285],-0.301703,"[ 0.58975957 -2.05517374 -1.22639382 -0.01273567  0.32077539  1.04610916
  1.81083326 -0.19401234 -0.32385774 -0.69124311  0.        ]",-0.11213155801
48,"[[  5.12544452e+01   3.01437368e+00   3.57352049e-02   1.22695264e-01]
 [  1.00837073e+02  -4.44003739e-01   0.00000000e+00   0.00000000e+00]]",[ 1.84136124  2.12885431],[-0.67799532 -0.41491583],[ 1.41612804  1.30715764],-0.188987,"[  6.13464816e-01  -2.05301437e+00   1.24607236e+00   1.48718061e-03
   3.20775221e-01   1.04610811e+00   1.83974657e+00  -1.67365291e-01
  -4.58443300e-01  -7.87164535e-01   0.00000000e+00]",-0.133366161189
49,"[[  5.32908826e+01   3.00836685e+00   3.57352049e-02   1.22695264e-01]
 [  1.02800124e+02  -1.90878163e-01   0.00000000e+00   0.00000000e+00]]",[ 0.62590852  0.21494231],[-0.67799532 -0.41491583],[ 1.2232939   0.84191906],-0.0547398,"[-1.51354695 -2.05171776  0.18838463  0.00946124  0.32077505  1.04610706
  1.87053981 -0.11963407 -0.31538324 -0.89000654  0.        ]",-0.141160010024
