timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[-0.03790443  0.08987892 -0.01061106 -0.04717694]
 [-0.00052906 -0.00420299  0.          0.        ]]",-1.16188,"[ 1.23757952  1.27122762 -0.03865803 -0.02359854 -0.08280316 -0.40994194
  0.25191304 -0.07981319  1.17401136  0.33334771  0.        ]",[-1.41890669 -0.15293664],[-0.80506878 -0.29491192],[-0.74055612 -0.46665668],-0.22579430103
1,"[[-0.06986399  0.07809188 -0.01061106 -0.04717694]
 [-3.18482541 -1.17061803  0.          0.        ]]",-1.18739,"[ 1.23520317  1.27293428 -0.08549698 -0.03894683 -0.08280313 -0.40994174
  0.20300685 -0.30534317  1.17384767  0.28077931  0.        ]",[-1.43427277 -0.0767152 ],[-1.33026781 -0.29972029],[-0.74055612 -0.46665668],-0.22416432811
2,"[[-0.17261442  0.04301993 -0.01061106 -0.04717694]
 [-7.07725747 -2.33270989  0.          0.        ]]",-1.1571,"[ 1.21806187  1.27659921 -0.23513733 -0.08469068 -0.08280309 -0.40994154
  0.14322475 -0.5300372   1.16095035  0.1143788   0.        ]",[-1.38036466 -0.00482914],[-1.4728634  -0.27313553],[-0.74055612 -0.46665668],-0.218773660066
3,"[[ -3.52441491e-01  -1.40071603e-02  -1.06110615e-02  -4.71769445e-02]
 [ -1.08927482e+01  -3.36655575e+00   0.00000000e+00   0.00000000e+00]]",-1.11,"[ 1.15374963  1.27802661 -0.48969399 -0.15919279 -0.08280306 -0.40994135
  0.08462436 -0.72993432  1.09504071 -0.16525149  0.        ]",[-1.29340482  0.06611662],[-1.37181076  0.09438173],[-0.74055612 -0.46665668],-0.208882450538
4,"[[ -6.07827130e-01  -7.69051200e-02  -1.06110615e-02  -4.71769445e-02]
 [ -1.46333656e+01  -2.92470729e+00   0.00000000e+00   0.00000000e+00]]",-0.885153,"[ 0.99141726  1.27308885 -0.82125391 -0.24128616 -0.08280302 -0.40994115
  0.02717391 -0.64450104  0.92039759 -0.5119765   0.        ]",[-1.29475224  0.18868965],[-0.93084602  0.33551807],[-0.74055612 -0.46665668],-0.194861758986
5,"[[ -9.34541954e-01  -1.21474650e-01  -1.06110615e-02  -4.71769445e-02]
 [ -1.80268169e+01  -1.53685923e+00   0.00000000e+00   0.00000000e+00]]",-0.660121,"[ 0.67859285  1.26546394 -1.16359701 -0.29923621 -0.08280299 -0.40994095
 -0.02494457 -0.37615565  0.5997297  -0.8373363   0.        ]",[-1.41757548  0.3775754 ],[-0.63919619  1.13837731],[-0.74055612 -0.46665668],-0.17906326676
6,"[[ -1.31688645e+00  -1.12168360e-01  -1.06110615e-02  -4.71769445e-02]
 [ -2.02003776e+01   2.45418918e+00   0.00000000e+00   0.00000000e+00]]",-0.578936,"[ 0.20529898  1.26733632 -1.40373729 -0.28715801 -0.08280295 -0.40994075
 -0.0583273   0.39552742  0.1644313  -1.03134244  0.        ]",[-1.52239096  0.85712779],[-2.03513027  1.31560968],[-0.74055612 -0.46665668],-0.166598687544
7,"[[ -1.75659043e+00  -2.38286339e-02  -1.06110615e-02  -4.71769445e-02]
 [ -2.37581713e+01   6.36671712e+00   0.00000000e+00   0.00000000e+00]]",-0.707181,"[-0.39621448  1.27770019 -1.42553498 -0.1720241  -0.08280292 -0.40994056
 -0.11296986  1.15202763 -0.32519015 -1.03252965  0.        ]",[-1.63314056  1.06589937],[-1.39706235  2.23747173],[-0.74055612 -0.46665668],-0.161646134347
8,"[[ -2.26674488e+00   1.41981728e-01  -1.06110615e-02  -4.71769445e-02]
 [ -2.72457075e+01   1.02014473e+01   0.00000000e+00   0.00000000e+00]]",-0.839563,"[-1.02597256  1.260807   -1.10946     0.04402322 -0.08280288 -0.40994036
 -0.16653335  1.8934828  -0.80643152 -0.79867578  0.        ]",[-1.71107495  0.24690877],[-1.01182874  0.45004803],[-0.74055612 -0.46665668],-0.166013195396
9,"[[ -2.84595358e+00   3.61869374e-01  -1.06110615e-02  -4.71769445e-02]
 [ -3.06638935e+01   1.17818729e+01   0.00000000e+00   0.00000000e+00]]",-0.936977,"[-1.46132627  1.166314   -0.41066555  0.32173148 -0.08280285 -0.40994016
 -0.21903172  2.19905809 -1.1690809  -0.31271418  0.        ]",[-1.88190913 -0.48483989],[-2.43505976 -1.41165405],[-0.74055612 -0.46665668],-0.179006712803
10,"[[ -3.49283244e+00   5.55432510e-01  -1.06110615e-02  -4.71769445e-02]
 [ -3.40129060e+01   7.58819996e+00   0.00000000e+00   0.00000000e+00]]",-1.01844,"[-1.43694299  1.01850705  0.52197097  0.54817538 -0.08280282 -0.40993996
 -0.27046769  1.38819697 -1.2817941   0.40020767  0.        ]",[-2.16430783  0.01621139],[-2.42136362 -0.79758965],[-0.74055612 -0.46665668],-0.199983979254
