timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
10,"[[  3.52461533  -1.10899602  -0.19143403  -0.05816027]
 [ 32.43153072  -3.71638271   0.           0.        ]]",-1.00611,"[-1.40924019  0.26459793 -0.52542213 -1.20612807 -1.64788269 -0.50106981
  0.69100937 -0.84098357 -0.03514032  0.6141488   0.        ]",[ 0.85365242 -0.11480036],[ 0.8328733   0.28440963],[-0.93565321 -0.78132957],-0.0952392924053
11,"[[  4.19987867  -1.1712498   -0.19143403  -0.05816027]
 [ 35.0859432   -2.51285746   0.           0.        ]]",-1.05693,"[-0.80498497  0.15016243 -1.25316376 -1.23834374 -1.6478813  -0.50106967
  0.72893691 -0.58758129  0.06332866 -0.09702203  0.        ]",[ 1.02910328 -0.10928628],[ 1.07419358 -0.36635291],[-0.93565321 -0.78132957],-0.0370225386018
12,"[[  4.93434597  -1.2355176   -0.19143403  -0.05816027]
 [ 38.35000803  -3.90907355   0.           0.        ]]",-1.18123,"[ 0.17706759  0.02883102 -1.40513524 -1.26695841 -1.64787991 -0.50106952
  0.7755755  -0.88155411  0.5768195  -0.61859214  0.        ]",[ 1.34418654  0.31718734],[ 1.46063643  0.30945385],[-0.93565321 -0.78132957],-0.154721042905
13,"[[  5.7334433   -1.30057194  -0.19143403  -0.05816027]
 [ 41.5490398   -2.600512     0.           0.        ]]",-1.40991,"[ 1.05132953 -0.09678256 -0.74287223 -1.2909998  -1.64787851 -0.50106938
  0.82128483 -0.60603639  1.32213512 -0.63314325  0.        ]",[ 1.82114494  0.49790877],[ 1.825721    0.88557082],[-0.93565321 -0.78132957],-0.26580351229
14,"[[  6.59587597  -1.31681466  -0.19143403  -0.05816027]
 [ 44.68358673   0.96455906   0.           0.        ]]",-1.63533,"[ 1.18795818 -0.12852308  0.47066933 -1.29621678 -1.64787712 -0.50106924
  0.86607274  0.14458914  1.90820274 -0.01519621  0.        ]",[ 1.84400249  0.12773129],[ 2.21203053 -0.38809281],[-0.93565321 -0.78132957],-0.345655654474
15,"[[  7.52038244  -1.3130523   -0.19143403  -0.05816027]
 [ 47.75692176  -0.58296446   0.           0.        ]]",-2.11557,"[ 0.32538482 -0.12115863  1.40229285 -1.2950355  -1.64787572 -0.50106909
  0.90998598 -0.1812419   1.83872152  0.93942556  0.        ]",[ 1.41701758  0.32243875],[ 0.98980468  0.62280853],[-0.93565321 -0.78132957],-0.36371722513
16,"[[  8.50533213  -1.29975979  -0.19143403  -0.05816027]
 [ 50.72797231   1.90412729   0.           0.        ]]",-1.38438,"[-0.96517397 -0.09519908  1.1835792  -1.29072826 -1.64787433 -0.50106895
  0.95243769  0.3424153   1.0322562   1.4615209   0.        ]",[ 0.91805154 -0.91470635],[ 1.05018824 -1.84390115],[-0.93565321 -0.78132957],-0.299486323943
17,"[[  9.54953113  -1.3016783   -0.19143403  -0.05816027]
 [ 53.68237634  -2.08247128   0.           0.        ]]",-0.945259,"[-1.49865277 -0.09893999 -0.16096478 -1.29136208 -1.64787293 -0.50106881
  0.99465151 -0.49696325  0.16307637  0.9586555   0.        ]",[ 0.87419385 -0.05369255],[ 0.71152825  0.50583719],[-0.93565321 -0.78132957],-0.155549422218
18,"[[  1.06407734e+01  -1.32269845e+00  -1.91434035e-01  -5.81602675e-02]
 [  5.54358639e+01  -2.62476673e-02   0.00000000e+00   0.00000000e+00]]",-1.08696,"[-0.60738326 -0.14005428 -1.34994306 -1.29802568 -1.64787154 -0.50106867
  1.0197059  -0.06402509  0.14727119 -0.14407717  0.        ]",[ 1.12583387 -0.11607483],[ 0.83537167  0.35535418],[-0.93565321 -0.78132957],-0.0530094238358
19,"[[ 11.77164748  -1.3089728   -0.19143403  -0.05816027]
 [ 57.64407079   1.39424724   0.           0.        ]]",-1.23857,"[ 0.84099262 -0.11318159 -1.02239976 -1.29373319 -1.64787015 -0.50106852
  1.05125756  0.2350603   1.08157175 -0.68555244  0.        ]",[ 1.642313   -0.26900551],[ 1.20965559 -0.04764032],[-0.93565321 -0.78132957],-0.232215260575
20,"[[  1.29527827e+01  -1.28312014e+00  -1.91434035e-01  -5.81602675e-02]
 [  6.04600760e+01   1.19190805e+00   0.00000000e+00   0.00000000e+00]]",-1.72328,"[ 1.15306925 -0.06283807  0.571905   -1.2850369  -1.64786875 -0.50106838
  1.09149376  0.19245769  1.95003153  0.07364216  0.        ]",[ 1.86458468 -0.14522675],[ 1.89904736  0.42043519],[-0.93565321 -0.78132957],-0.352859699641
21,"[[  1.41896717e+01  -1.24266570e+00  -1.91434035e-01  -5.81602675e-02]
 [  6.32194808e+01   2.84821785e+00   0.00000000e+00   0.00000000e+00]]",-1.74252,"[-0.19974491  0.01515735  1.48087473 -1.26983735 -1.64786736 -0.50106824
  1.13092118  0.54119401  1.56984941  1.2909845   0.        ]",[ 1.21932256 -1.22459972],[ 1.14681272 -1.09422135],[-0.93565321 -0.78132957],-0.350259231278
22,"[[  1.54812154e+01  -1.22583305e+00  -1.91434035e-01  -5.81602675e-02]
 [  6.59262272e+01  -1.15139945e+00   0.00000000e+00   0.00000000e+00]]",-0.977885,"[-1.47401423  0.04730331  0.34960424 -1.26294524 -1.64786596 -0.5010681
  1.16959613 -0.30092655  0.34620386  1.23293037  0.        ]",[ 0.87918216 -0.59355175],[ 0.6863264  -0.72853909],[-0.93565321 -0.78132957],-0.206437769777
23,"[[  1.68139198e+01  -1.27739787e+00  -1.91434035e-01  -5.81602675e-02]
 [  6.73397570e+01  -3.99541691e+00   0.00000000e+00   0.00000000e+00]]",-0.996426,"[-0.7468127  -0.05174566 -1.28587724 -1.28300234 -1.64786457 -0.50106795
  1.18979282 -0.89973503  0.09354815 -0.07044434  0.        ]",[ 1.10617721  0.34996727],[ 1.15496092  0.35295832],[-0.93565321 -0.78132957],-0.0401989095236
24,"[[  1.81870660e+01  -1.34230128e+00  -1.91434035e-01  -5.81602675e-02]
 [  6.99660182e+01  -2.49959055e+00   0.00000000e+00   0.00000000e+00]]",-1.21902,"[ 0.96259885 -0.17859468 -0.87827    -1.30375761 -1.64786317 -0.50106781
  1.22731768 -0.58478808  1.19033932 -0.65461211  0.        ]",[ 1.75700188  0.59086818],[ 1.80601073 -0.20952737],[-0.93565321 -0.78132957],-0.24662996368
25,"[[  1.96122188e+01  -1.39991296e+00  -1.91434035e-01  -5.81602675e-02]
 [  7.25407743e+01  -3.25873494e+00   0.00000000e+00   0.00000000e+00]]",-2.04795,"[ 0.87211456 -0.29282629  1.03092841 -1.31792309 -1.64786178 -0.50106767
  1.26410655 -0.74462596  1.94663015  0.40789735  0.        ]",[ 1.73710549  1.34363782],[ 1.9396067   1.17604821],[-0.93565321 -0.78132957],-0.357525907957
26,"[[  2.10883415e+01  -1.42448640e+00  -1.91434035e-01  -5.81602675e-02]
 [  7.50626934e+01   7.88191119e-01   0.00000000e+00   0.00000000e+00]]",-1.41381,"[-0.98334581 -0.34191963  1.16867161 -1.32273363 -1.64786039 -0.50106752
  1.3001404   0.10745594  1.07803261  1.40548841  0.        ]",[ 1.00100172 -0.38810268],[ 1.43415364 -0.29100465],[-0.93565321 -0.78132957],-0.298273075981
27,"[[  2.26143984e+01  -1.42019757e+00  -1.91434035e-01  -5.81602675e-02]
 [  7.75348821e+01  -3.55227528e-01   0.00000000e+00   0.00000000e+00]]",-0.944434,"[-1.24952319 -0.33333756 -0.83235837 -1.32194635 -1.64785899 -0.50106738
  1.33546362 -0.13329134  0.06485182  0.51530026  0.        ]",[ 1.05715013  0.02084143],[ 1.50793403 -0.14058869],[-0.93565321 -0.78132957],-0.0852644268682
28,"[[  2.41894132e+01  -1.43255781e+00  -1.91434035e-01  -5.81602675e-02]
 [  7.99585874e+01  -8.78764825e-01   0.00000000e+00   0.00000000e+00]]",-1.1499,"[ 0.68427333 -0.35808504 -1.1625225  -1.32415087 -1.6478576  -0.50106724
  1.37009403 -0.24352233  0.87642623 -0.62804955  0.        ]",[ 1.55278838  0.45567465],[ 1.61535932 -0.02198567],[-0.93565321 -0.78132957],-0.197468932592
29,"[[  2.58124227e+01  -1.45055571e+00  -1.91434035e-01  -5.81602675e-02]
 [  8.23344611e+01  -9.20592849e-01   0.00000000e+00   0.00000000e+00]]",-1.79747,"[ 0.9478229  -0.39419535  0.93984356 -1.32702574 -1.6478562  -0.5010671
  1.40404093 -0.25232918  1.9228353   0.29564722  0.        ]",[ 1.73866069  0.90476179],[ 2.10313829  0.28547242],[-0.93565321 -0.78132957],-0.350930624607
30,"[[  2.74824733e+01  -1.45714978e+00  -1.91434035e-01  -5.81602675e-02]
 [  8.46627076e+01   2.57547823e-01   0.00000000e+00   0.00000000e+00]]",-1.33979,"[-1.09822436 -0.40744566  1.06135446 -1.32797875 -1.64785481 -0.50106695
  1.43730724 -0.00427096  0.9906689   1.39466532  0.        ]",[ 1.01278853 -0.22954023],[ 1.42047284  0.09576585],[-0.93565321 -0.78132957],-0.287041461195
31,"[[  2.91986215e+01  -1.44793476e+00  -1.91434035e-01  -5.81602675e-02]
 [  8.69444590e+01   6.62881538e-01   0.00000000e+00   0.00000000e+00]]",-0.975912,"[-0.95984047 -0.38893137 -1.14596681 -1.32663007 -1.64785341 -0.50106681
  1.46990914  0.08107229  0.08005819  0.22464679  0.        ]",[ 1.15800834 -0.03719619],[ 1.20461382  0.05740039],[-0.93565321 -0.78132957],-0.049022979837
32,"[[  3.09599492e+01  -1.43220126e+00  -1.91434035e-01  -5.81602675e-02]
 [  8.91808236e+01   9.09918676e-01   0.00000000e+00   0.00000000e+00]]",-1.25006,"[ 1.11376623 -0.35737011 -0.62280716 -1.32408655 -1.64785202 -0.50106667
  1.50186247  0.1330861   1.32529667 -0.57235539  0.        ]",[ 1.76785612  0.27494717],[ 1.64752426  0.17863967],[-0.93565321 -0.78132957],-0.262910063919
33,"[[  3.27655557e+01  -1.40674337e+00  -1.91434035e-01  -5.81602675e-02]
 [  9.13724261e+01   1.63371973e+00   0.00000000e+00   0.00000000e+00]]",-1.80387,"[ 0.17600281 -0.30645185  1.44727915 -1.31932798 -1.64785063 -0.50106652
  1.53317614  0.28548287  1.77571982  0.97249229  0.        ]",[ 1.44651699 -0.32453462],[ 1.61068638 -0.24700678],[-0.93565321 -0.78132957],-0.356071268994
34,"[[  3.46145611e+01  -1.38384786e+00  -1.91434035e-01  -5.81602675e-02]
 [  9.35210779e+01   6.59338956e-01   0.00000000e+00   0.00000000e+00]]",-0.881185,"[-1.50714576 -0.26084053 -0.06240197 -1.31437119 -1.64784923 -0.50106638
  1.56387604  0.08032622  0.25177381  1.03535107  0.        ]",[ 1.00196218 -0.45390996],[ 0.90693812 -0.48538016],[-0.93565321 -0.78132957],-0.171969197365
35,"[[  3.65024300e+01  -1.38970065e+00  -1.91434035e-01  -5.81602675e-02]
 [  9.52602766e+01  -1.23805041e+00   0.00000000e+00   0.00000000e+00]]",-1.11829,"[ 0.37791335 -0.27248228 -1.33987842 -1.31569813 -1.64784784 -0.50106624
  1.5887254  -0.31917059  0.66189457 -0.58862967  0.        ]",[ 1.43624806  0.35722879],[ 1.25821488  0.70840864],[-0.93565321 -0.78132957],-0.163469529762
36,"[[  3.84284250e+01  -1.38568255e+00  -1.91434035e-01  -5.81602675e-02]
 [  9.73319254e+01   1.63058212e+00   0.00000000e+00   0.00000000e+00]]",-1.70577,"[ 0.9033989  -0.26448843  0.9951228  -1.31479026 -1.64784644 -0.5010661
  1.61832491  0.28482241  1.95249557  0.38130132  0.        ]",[ 1.75954449 -0.13459912],[ 2.68562105  0.25509492],[-0.93565321 -0.78132957],-0.357817317386
37,"[[  4.03954265e+01  -1.34285532e+00  -1.91434035e-01  -5.81602675e-02]
 [  9.93613108e+01   2.64896937e+00   0.00000000e+00   0.00000000e+00]]",-0.979516,"[-1.37461795 -0.17968515  0.65061707 -1.30390232 -1.64784505 -0.50106595
  1.64732048  0.49924463  0.60525195  1.35383397  0.        ]",[ 1.04341424 -1.14323223],[ 1.04111263 -0.01455437],[-0.93565321 -0.78132957],-0.243174375602
38,"[[  4.24026090e+01  -1.29056289e+00  -1.91434035e-01  -5.81602675e-02]
 [  1.01350315e+02   2.58068350e+00   0.00000000e+00   0.00000000e+00]]",-1.02629,"[-0.1394951  -0.07729196 -1.44094091 -1.28760746 -1.64784366 -0.50106581
  1.67573899  0.48486684  0.36714329 -0.44956247  0.        ]",[ 1.3259083  -0.56230223],[ 1.02191788 -0.37535038],[-0.93565321 -0.78132957],-0.110625613707
39,"[[  4.44491843e+01  -1.25394550e+00  -1.91434035e-01  -5.81602675e-02]
 [  1.03300931e+02   1.08623056e+00   0.00000000e+00   0.00000000e+00]]",-1.67125,"[ 1.10705277 -0.00648608  0.67897911 -1.27425493 -1.64784226 -0.50106567
  1.7036089   0.17020826  1.98344992  0.17254794  0.        ]",[ 1.91687536 -0.39703545],[ 1.47120942 -1.01210151],[-0.93565321 -0.78132957],-0.359273227906
40,"[[  4.65344103e+01  -1.27172285e+00  -1.91434035e-01  -5.81602675e-02]
 [  1.05215856e+02  -2.85052221e+00   0.00000000e+00   0.00000000e+00]]",-1.25225,"[-1.27612198 -0.04076186  0.83368114 -1.28093472 -1.64784087 -0.50106553
  1.73096877 -0.65867888  0.69321532  1.42149721  0.        ]",[ 1.01944029 -0.20273897],[ 1.88612251  0.14495841],[-0.93565321 -0.78132957],-0.259946413558
41,"[[  4.86575648e+01  -1.32194464e+00  -1.91434035e-01  -5.81602675e-02]
 [  1.07093260e+02  -2.17351613e+00   0.00000000e+00   0.00000000e+00]]",-1.03204,"[-0.17850185 -0.13857447 -1.4399915  -1.29777741 -1.64783947 -0.50106538
  1.75779246 -0.51613439  0.34122625 -0.40813601  0.        ]",[ 1.32184386  0.27452227],[ 1.21153138  1.03990837],[-0.93565321 -0.78132957],-0.103144486818
42,"[[  5.08178719e+01  -1.32476972e+00  -1.91434035e-01  -5.81602675e-02]
 [  1.08930714e+02   1.87779454e+00   0.00000000e+00   0.00000000e+00]]",-1.62817,"[ 1.04941497 -0.14411625  0.78806043 -1.29863444 -1.64783808 -0.50106524
  1.78404523  0.33687342  1.96552311  0.22799443  0.        ]",[ 1.86796618 -0.40333965],[ 1.66454706 -0.46009236],[-0.93565321 -0.78132957],-0.356957804872
43,"[[  5.30145573e+01  -1.30536473e+00  -1.91434035e-01  -5.81602675e-02]
 [  1.10732106e+02   6.89679804e-02   0.00000000e+00   0.00000000e+00]]",-0.987296,"[-1.40427647 -0.10613203  0.5801618  -1.29254834 -1.64783668 -0.5010651
  1.80978267 -0.04397706  0.53485829  1.3337456   0.        ]",[ 1.04733372 -0.73347294],[ 1.57069657 -1.33254148],[-0.93565321 -0.78132957],-0.234532431851
44,"[[  5.52469411e+01  -1.34321016e+00  -1.91434035e-01  -5.81602675e-02]
 [  1.12500988e+02  -3.84011493e+00   0.00000000e+00   0.00000000e+00]]",-0.987235,"[ 0.24022883 -0.18038452 -1.38839595 -1.30399616 -1.64783529 -0.50106495
  1.83505551 -0.86703875  0.58400718 -0.57413646  0.        ]",[ 1.44492519  0.66136158],[ 1.57543403 -0.19300831],[-0.93565321 -0.78132957],-0.151440075533
45,"[[  5.75143710e+01  -1.42637652e+00  -1.91434035e-01  -5.81602675e-02]
 [  1.14236349e+02  -4.47397542e+00   0.00000000e+00   0.00000000e+00]]",-2.11129,"[ 0.65903743 -0.34570282  1.22331931 -1.32305765 -1.6478339  -0.50106481
  1.85984931 -1.00049837  1.91536781  0.59926478  0.        ]",[ 1.74664104  1.46454859],[ 2.05522618  1.78548399],[-0.93565321 -0.78132957],-0.358718087708
46,"[[  5.98161465e+01  -1.47467410e+00  -1.91434035e-01  -5.81602675e-02]
 [  1.15934898e+02  -3.69121414e-01   0.00000000e+00   0.00000000e+00]]",-0.827574,"[-1.49845575 -0.44270669 -0.16260778 -1.33024033 -1.6478325  -0.50106467
  1.88411703 -0.13621642  0.26937904  0.99479624  0.        ]",[ 1.08427405 -0.0123449 ],[ 1.09693707 -0.27169071],[-0.93565321 -0.78132957],-0.167348089402
47,"[[  6.21515430e+01  -1.49219259e+00  -1.91434035e-01  -5.81602675e-02]
 [  1.17599384e+02  -1.37906229e+00   0.00000000e+00   0.00000000e+00]]",-1.16362,"[ 0.94727784 -0.47801569 -0.8986675  -1.33213447 -1.64783111 -0.50106453
  1.90789798 -0.34886064  1.08928319 -0.60484994  0.        ]",[ 1.71579766  0.80645216],[ 1.60845706  0.48216347],[-0.93565321 -0.78132957],-0.227850322299
48,"[[  6.45198933e+01  -1.49974241e+00  -1.91434035e-01  -5.81602675e-02]
 [  1.19229879e+02   6.17713914e-01   0.00000000e+00   0.00000000e+00]]",-1.69961,"[-0.28888709 -0.49324813  1.472852   -1.33283337 -1.64782971 -0.50106438
  1.93119317  0.07156314  1.56675287  1.15684208  0.        ]",[  1.32056522e+00  -6.14732504e-04],[ 0.66245461 -0.1851057 ],[-0.93565321 -0.78132957],-0.338424686655
49,"[[  6.69071209e+01  -1.49424793e+00  -1.91434035e-01  -5.81602675e-02]
 [  1.19492125e+02  -6.59460840e-02   0.00000000e+00   0.00000000e+00]]",-0.859174,"[-0.94944637 -0.48216142 -1.15418233 -1.33233026 -1.64782832 -0.50106424
  1.93493817 -0.07238237  0.09685823  0.24342455  0.        ]",[ 1.2536658   0.16672634],[ 1.38745429 -0.61474948],[-0.93565321 -0.78132957],-0.0530937736779
