timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[ 0.06435622  0.02973303 -0.00125286  0.03728561]
 [-0.00036623  0.00112072  0.          0.        ]]",-0.723272,"[ 1.22401191  1.21562753  0.10873525 -0.18851773 -0.00254481  0.33133198
  0.28150244 -0.10005259  1.1180595  -0.13257953  0.        ]",[ 0.20527895 -0.22195882],[ 0.07531801 -0.04745598],[-0.6154024  -0.36890689],-0.211556808823
1,"[[ 0.06733911  0.02786874 -0.00125286  0.03728561]
 [ 0.29766277 -0.18692313  0.          0.        ]]",-0.765803,"[ 1.2237395   1.21570925  0.11311578 -0.19112193 -0.00254481  0.33133176
  0.28636232 -0.13394496  1.11787023 -0.12978117  0.        ]",[ 0.21352039 -0.21305728],[-0.25508724 -0.42712547],[-0.6154024  -0.36890689],-0.211485386132
2,"[[  6.31153306e-02   7.20259229e-03  -1.25285665e-03   3.72856123e-02]
 [ -7.16665122e-01  -1.87406967e+00   0.00000000e+00   0.00000000e+00]]",-0.832358,"[ 1.22411724  1.21627109  0.10691254 -0.21999826 -0.00254481  0.33133154
  0.26982115 -0.43803095  1.11939371 -0.15075734  0.        ]",[ 0.20217325 -0.08153701],[-0.186615   -0.01949525],[-0.6154024  -0.36890689],-0.212059974455
3,"[[  4.15175639e-02  -3.06782144e-02  -1.25285665e-03   3.72856123e-02]
 [ -1.44070112e+00  -1.91387924e+00   0.00000000e+00   0.00000000e+00]]",-0.738986,"[ 1.22567247  1.21557777  0.07516974 -0.27293063 -0.00254481  0.33133132
  0.25801387 -0.44520579  1.12166653 -0.20868739  0.        ]",[ 0.21333207 -0.09876361],[ 0.33412751  0.05968032],[-0.6154024  -0.36890689],-0.213562471848
4,"[[  2.62500644e-02  -6.62099248e-02  -1.25285665e-03   3.72856123e-02]
 [ -9.05436915e-02  -1.64020209e+00   0.00000000e+00   0.00000000e+00]]",-0.572785,"[ 1.22638372  1.21289987  0.05271262 -0.32252601 -0.0025448   0.33133111
  0.2800312  -0.39587871  1.12148697 -0.2560927   0.        ]",[ 0.26358354 -0.16705537],[ 0.93152127 -0.95653935],[-0.6154024  -0.36890689],-0.214712695869
5,"[[  6.14443779e-02  -1.36703759e-01  -1.25285665e-03   3.72856123e-02]
 [  3.59769174e+00  -5.39665515e+00   0.00000000e+00   0.00000000e+00]]",-0.890914,"[ 1.22425517  1.20179516  0.10445796 -0.42051577 -0.0025448   0.33133089
  0.34017641 -1.0729303   1.11921541 -0.2584955   0.        ]",[ 0.38195127  0.10462175],[ 0.05277775  0.51920034],[-0.6154024  -0.36890689],-0.214407307593
6,"[[  1.34770746e-01  -2.22938601e-01  -1.25285665e-03   3.72856123e-02]
 [  3.73449502e+00  -3.23403530e+00   0.00000000e+00   0.00000000e+00]]",-0.647218,"[ 1.21435355  1.17781137  0.21183427 -0.53905087 -0.0025448   0.33133067
  0.34240709 -0.68314498  1.11420057 -0.21930947  0.        ]",[ 0.45508891 -0.23515701],[ 0.73639347 -0.81392146],[-0.6154024  -0.36890689],-0.212580695798
7,"[[  2.37960089e-01  -3.19322890e-01  -1.25285665e-03   3.72856123e-02]
 [  6.57498738e+00  -6.39384887e+00   0.00000000e+00   0.00000000e+00]]",-0.818444,"[ 1.18800372  1.13767472  0.36100897 -0.66877897 -0.0025448   0.33133045
  0.38872784 -1.25265947  1.10309616 -0.14680237  0.        ]",[ 0.55514365  0.18765701],[ 0.42539963 -0.52851577],[-0.6154024  -0.36890689],-0.209301009127
8,"[[  3.85047963e-01  -4.66931636e-01  -1.25285665e-03   3.72856123e-02]
 [  8.12863837e+00  -8.36045469e+00   0.00000000e+00   0.00000000e+00]]",-0.887522,"[ 1.12590648  1.04980201  0.56688401 -0.85915593 -0.0025448   0.33133023
  0.41406355 -1.60711173  1.07599669 -0.0539722   0.        ]",[ 0.63458413  0.59166616],[ 0.76122218  0.48788644],[-0.6154024  -0.36890689],-0.203749395958
9,"[[  5.76216660e-01  -6.13105843e-01  -1.25285665e-03   3.72856123e-02]
 [  1.09787846e+01  -6.26391313e+00   0.00000000e+00   0.00000000e+00]]",-0.754394,"[ 1.00423743  0.93300791  0.81598307 -1.03421164 -0.0025448   0.33133001
  0.46054172 -1.22923531  1.02472312  0.09170243  0.        ]",[ 0.77029204  0.28109586],[ 0.8314075  -0.11017881],[-0.6154024  -0.36890689],-0.195473714563
10,"[[  8.26619405e-01  -7.41523766e-01  -1.25285665e-03   3.72856123e-02]
 [  1.40513039e+01  -6.57677729e+00   0.00000000e+00   0.00000000e+00]]",-0.726474,"[ 0.78204604  0.8079149   1.09678125 -1.17396554 -0.00254479  0.3313298
  0.51064618 -1.285623    0.9259215   0.30816487  0.        ]",[ 0.79421431  0.43825418],[ 0.07509    -1.05952161],[-0.6154024  -0.36890689],-0.184328591207
11,"[[  1.10785471e+00  -9.11474700e-01  -1.25285665e-03   3.72856123e-02]
 [  1.40721725e+01  -1.04055387e+01   0.00000000e+00   0.00000000e+00]]",-0.899631,"[ 0.4638708   0.61370826  1.33093343 -1.33467283 -0.00254479  0.33132958
  0.51098611 -1.97570168  0.77689347  0.49491769  0.        ]",[ 0.63194984  1.26642096],[-0.14006663  1.46937067],[-0.6154024  -0.36890689],-0.170523314446
12,"[[  1.38093829e+00  -1.07778140e+00  -1.25285665e-03   3.72856123e-02]
 [  1.32389523e+01  -6.23902423e+00   0.00000000e+00   0.00000000e+00]]",-0.49142,"[ 0.1083641   0.3970458   1.4593991  -1.46114905 -0.00254479  0.33132936
  0.49739806 -1.22474114  0.60447683  0.62885628  0.        ]",[ 0.62494582  0.82285935],[-0.23557058  0.06982183],[-0.6154024  -0.36890689],-0.156339983667
13,"[[  1.63374079e+00  -1.19853907e+00  -1.25285665e-03   3.72856123e-02]
 [  1.20452563e+01  -5.83809813e+00   0.00000000e+00   0.00000000e+00]]",-0.424416,"[-0.23853948  0.22662848  1.48292784 -1.53185908 -0.00254479  0.33132914
  0.47793159 -1.15247798  0.42176581  0.72971673  0.        ]",[ 0.514871    0.92959285],[ 0.14741056  1.62122315],[-0.6154024  -0.36890689],-0.144315991096
14,"[[  1.87810091e+00  -1.27440830e+00  -1.25285665e-03   3.72856123e-02]
 [  1.23895802e+01  -1.76239894e+00   0.00000000e+00   0.00000000e+00]]",-0.209459,"[-0.5688511   0.11518183  1.41689107 -1.5666388  -0.00254479  0.33132892
  0.48354628 -0.41788757  0.22255283  0.80688636  0.        ]",[ 0.51230681  0.18535034],[ 0.29578997  0.83506172],[-0.6154024  -0.36890689],-0.135291332394
15,"[[  2.13516947e+00  -1.27612645e+00  -1.25285665e-03   3.72856123e-02]
 [  1.33141408e+01   1.57946363e+00   0.00000000e+00   0.00000000e+00]]",-0.0866287,"[-0.88924697  0.11262521  1.25760226 -1.56733492 -0.00254479  0.33132871
  0.49862314  0.18443851 -0.02956061  0.87369216  0.        ]",[ 0.50691223 -0.55139387],[-0.03147622 -0.12545023],[-0.6154024  -0.36890689],-0.131965421858
16,"[[  2.39755921e+00  -1.24982666e+00  -1.25285665e-03   3.72856123e-02]
 [  1.29261374e+01   1.05226487e+00   0.00000000e+00   0.00000000e+00]]",-0.0977605,"[-1.16616018  0.15160798  1.0108401  -1.55619613 -0.00254479  0.33132849
  0.49229543  0.08941785 -0.31068223  0.87530873  0.        ]",[ 0.40508765 -0.52505654],[ 0.52540861  0.06877316],[-0.6154024  -0.36890689],-0.133533853319
17,"[[  2.67437391e+00  -1.22625505e+00  -1.25285665e-03   3.72856123e-02]
 [  1.47492499e+01   1.30409052e+00   0.00000000e+00   0.00000000e+00]]",-0.0573782,"[-1.38272132  0.18625928  0.67696019 -1.54543287 -0.00254478  0.33132827
  0.52202538  0.13480604 -0.59560308  0.78326439  0.        ]",[ 0.34876502 -0.6695776 ],[ 0.85072775 -1.02603566],[-0.6154024  -0.36890689],-0.138681855704
18,"[[  3.00021642e+00  -1.24015749e+00  -1.25285665e-03   3.72856123e-02]
 [  1.78248430e+01  -2.68097980e+00   0.00000000e+00   0.00000000e+00]]",0.0109418,"[-1.51672297  0.16585598  0.2214494  -1.55186482 -0.00254478  0.33132805
  0.57218007 -0.58345057 -0.85930834  0.56946239  0.        ]",[ 0.23765035  0.10315214],[-0.35136458  0.09355579],[-0.6154024  -0.36890689],-0.145695749578
19,"[[  3.33922714e+00  -1.28951130e+00  -1.25285665e-03   3.72856123e-02]
 [  1.60820155e+01  -2.25586013e+00   0.00000000e+00   0.00000000e+00]]",-0.118388,"[-1.50363758  0.09266336 -0.2749133  -1.57263483 -0.00254478  0.33132783
  0.54375853 -0.50682787 -1.03388135  0.27535258  0.        ]",[ 0.2010176   0.11879571],[ 1.34025404 -0.01508401],[-0.6154024  -0.36890689],-0.153004406264
20,"[[  3.69738121e+00  -1.33477542e+00  -1.25285665e-03   3.72856123e-02]
 [  1.97212947e+01  -2.27040061e+00   0.00000000e+00   0.00000000e+00]]",0.00489599,"[-1.32296237  0.02460704 -0.76245504 -1.58881001 -0.00254478  0.33132761
  0.60310554 -0.50944823 -1.12092408 -0.08090081  0.        ]",[ 0.28874481  0.1231605 ],[ 0.17700348 -0.37167734],[-0.6154024  -0.36890689],-0.162476139875
21,"[[  4.09492721e+00  -1.39448238e+00  -1.25285665e-03   3.72856123e-02]
 [  2.00323031e+01  -3.69553254e+00   0.00000000e+00   0.00000000e+00]]",-0.0404724,"[-0.95000854 -0.06628131 -1.18593627 -1.60588537 -0.00254478  0.3313274
  0.60817681 -0.76630932 -1.08569714 -0.47463396  0.        ]",[ 0.31923932  0.45673496],[ 0.02965132  0.33376143],[-0.6154024  -0.36890689],-0.171855215353
22,"[[  4.49277586e+00  -1.45438169e+00  -1.25285665e-03   3.72856123e-02]
 [  1.97534588e+01  -2.29905813e+00   0.00000000e+00   0.00000000e+00]]",-0.0783706,"[-0.45215071 -0.1584391  -1.42234568 -1.61808855 -0.00254478  0.33132718
  0.60362907 -0.51461221 -0.92843441 -0.8191093   0.        ]",[ 0.34589267  0.4406743 ],[ 0.65772785  0.02180177],[-0.6154024  -0.36890689],-0.179307588868
