timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
40,"[[ 21.9984709   -1.53766855  -0.19855499  -0.1745348 ]
 [ 66.02076122  -0.46664238   0.           0.        ]]",-1.69368,"[-1.50768296 -0.62971462  0.01188743 -1.32059691 -1.71411282 -1.51268857
  1.14554186 -0.15433111  0.42575896  1.82947054  0.        ]",[ 0.56042773 -0.56508672],[ 0.80147459 -0.93039543],[-1.04304624 -0.8967405 ],-0.298914014887
41,"[[ 23.33761917  -1.58368156  -0.19855499  -0.1745348 ]
 [ 67.88819408  -4.12228689   0.           0.        ]]",-1.50193,"[-0.4325423  -0.72732891 -1.40164097 -1.32116802 -1.71411157 -1.51268764
  1.17179476 -0.94310473  0.28016816  0.67050485  0.        ]",[ 0.88550854  0.37872845],[ 1.04218705  0.39650356],[-1.04304624 -0.8967405 ],-0.124100823039
42,"[[ 24.72163073  -1.64935509  -0.19855499  -0.1745348 ]
 [ 70.50411653  -2.45037778   0.           0.        ]]",-1.82045,"[ 1.14261271 -0.86650083 -0.56120226 -1.31748224 -1.71411031 -1.51268671
  1.20857031 -0.58235879  1.27610026  0.25139362  0.        ]",[ 1.18296885  1.05564499],[ 0.94850994  1.18293632],[-1.04304624 -0.8967405 ],-0.241413872325
43,"[[ 26.15537983  -1.65793154  -0.19855499  -0.1745348 ]
 [ 72.86252633   1.57954675   0.           0.        ]]",-2.25092,"[ 0.59563968 -0.88463516  1.2693801  -1.3166101  -1.71410905 -1.51268579
  1.24172556  0.28717317  1.8693234   1.25834499  0.        ]",[ 0.8208251  0.4284949],[ 1.36294997 -0.18809534],[-1.04304624 -0.8967405 ],-0.391063651102
44,"[[ 27.63786555  -1.63389542  -0.19855499  -0.1745348 ]
 [ 75.37774043   0.82685206   0.           0.        ]]",-2.03578,"[-1.23697274 -0.83378127  0.89083992 -1.3188243  -1.71410779 -1.51268486
  1.27708522  0.12476508  0.98443519  2.05008526  0.        ]",[ 0.52497131 -0.52023858],[ 0.31933322 -0.73095226],[-1.04304624 -0.8967405 ],-0.370022645836
45,"[[ 29.14314038  -1.64631537  -0.19855499  -0.1745348 ]
 [ 75.15080843  -2.05925787   0.           0.        ]]",-1.50029,"[-1.01785577 -0.86006961 -1.09284338 -1.31776748 -1.71410653 -1.51268393
  1.27389426 -0.49796753  0.19887419  1.13488922  0.        ]",[ 0.80817139  0.13964623],[ 0.64946983  0.40022751],[-1.04304624 -0.8967405 ],-0.183943686419
46,"[[ 30.65703279  -1.67094599  -0.19855499  -0.1745348 ]
 [ 76.23464978  -0.40919138   0.           0.        ]]",-1.61249,"[ 0.87839259 -0.91212655 -0.98263875 -1.31511383 -1.71410527 -1.512683
  1.28913086 -0.14193444  0.97769617  0.22817356  0.        ]",[ 1.01314688  0.48767206],[ 0.85258734  0.15358755],[-1.04304624 -0.8967405 ],-0.1908501223
47,"[[ 32.20044572  -1.67269413  -0.19855499  -0.1745348 ]
 [ 78.10035708   0.23244848   0.           0.        ]]",-2.21548,"[ 0.85368262 -0.91581643  1.05463698 -1.31489668 -1.71410401 -1.51268208
  1.31535933 -0.00348848  1.86646024  1.0354618   0.        ]",[ 0.97288549  0.94438201],[ 0.82478721  0.53563044],[-1.04304624 -0.8967405 ],-0.374534616189
48,"[[ 33.77968829  -1.64654663  -0.19855499  -0.1745348 ]
 [ 79.81792116   2.37536627   0.           0.        ]]",-2.03031,"[-1.11008578 -0.86055797  1.04769873 -1.31774401 -1.71410275 -1.51268115
  1.33950509  0.45888664  1.10958864  2.04287182  0.        ]",[ 0.53257871 -0.81128097],[-0.1151493  -0.46038301],[-1.04304624 -0.8967405 ],-0.380374168003
49,"[[ 35.35561759  -1.61752623  -0.19855499  -0.1745348 ]
 [ 77.7820154    0.53259114   0.           0.        ]]",-1.52523,"[-1.09021794 -0.79910123 -1.02341192 -1.31992414 -1.7141015  -1.51268022
  1.31088255  0.06127283  0.18750382  1.18596676  0.        ]",[ 0.78567183 -0.26912588],[ 1.04831804  0.35244219],[-1.04304624 -0.8967405 ],-0.191004597308
