timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[ 0.0004607   0.02370942  0.12182963  0.11685347]
 [-0.00485094  0.00271944  0.          0.        ]]",-0.369693,"[ 1.07456497  1.18555029 -0.0264349   0.07802971  1.0117087   1.05614902
 -0.02844522  0.03178074  0.28169062 -0.81549055  0.        ]",[ 0.11104037  0.05131405],[-1.7455365  -1.14137516],[ 0.01775828 -0.04254828],-0.14421625927
1,"[[-0.03931041 -0.01594913  0.12182963  0.11685347]
 [-3.95909956 -3.95538819  0.          0.        ]]",-0.272162,"[ 1.07346359  1.18571648 -0.08681467  0.0126396   1.01168861  1.0561271
 -0.35834221 -0.49497036  0.28037759 -0.90225632  0.        ]",[ 0.09668013  0.04563242],[-0.0787811   0.46381479],[ 0.01775828 -0.04254828],-0.154346176568
2,"[[-0.1208411  -0.0758439   0.12182963  0.11685347]
 [-4.19318758 -2.0404702   0.          0.        ]]",-0.304642,"[ 1.06433653  1.18222116 -0.21019447 -0.08600493  1.01166852  1.05610517
 -0.37786799 -0.2401228   0.26433235 -1.06310576  0.        ]",[ 0.0981579   0.04620465],[ 0.14093694 -0.71093529],[ 0.01775828 -0.04254828],-0.172919601092
3,"[[-0.19826817 -0.14449435  0.12182963  0.11685347]
 [-3.5516648  -4.81532476  0.          0.        ]]",-0.294788,"[ 1.04714059  1.17267021 -0.32625064 -0.19849753  1.01164843  1.05608325
 -0.32434164 -0.60940693  0.23041772 -1.22096656  0.        ]",[ 0.10797608  0.05178499],[ 0.34610598 -0.01855482],[ 0.01775828 -0.04254828],-0.190995411124
4,"[[-0.2548599  -0.24058697  0.12182963  0.11685347]
 [-2.11229962 -4.79400658  0.          0.        ]]",-0.373232,"[ 1.02936991  1.14944764 -0.40998044 -0.35396174  1.01162834  1.05606133
 -0.20425095 -0.60656163  0.18053906 -1.36329575  0.        ]",[ 0.11793844  0.05668823],[-0.53351588 -1.00911538],[ 0.01775828 -0.04254828],-0.207170160521
5,"[[-0.31784872 -0.37523466  0.12182963  0.11685347]
 [-4.17974661 -8.65788729  0.          0.        ]]",-0.355003,"[ 1.00450877  1.09796367 -0.50172156 -0.565387    1.01160826  1.05603941
 -0.37673885 -1.12076888  0.09476749 -1.52732283  0.        ]",[ 0.1110647   0.05311842],[ 0.61410398 -1.63304795],[ 0.01775828 -0.04254828],-0.225898788557
6,"[[ -0.3762281   -0.58640953   0.12182963   0.11685347]
 [ -1.66659986 -12.44696313   0.           0.        ]]",-0.359417,"[ 0.97676618  0.97491426 -0.58507476 -0.87354544  1.01158817  1.05601749
 -0.16705747 -1.62498607 -0.05153407 -1.70136384  0.        ]",[ 0.12693429  0.05871791],[ 1.50515724 -0.74796216],[ 0.01775828 -0.04254828],-0.246234981098
7,"[[ -0.36953077  -0.86260489   0.12182963   0.11685347]
 [  2.32307017 -15.16348695   0.           0.        ]]",-0.328513,"[ 0.98015446  0.74462347 -0.57559518 -1.21348742  1.01156809  1.05599557
  0.16581469 -1.98641678 -0.21201847 -1.78907594  0.        ]",[ 0.14545557  0.06460304],[ 1.6185608   0.87344011],[ 0.01775828 -0.04254828],-0.256848544713
8,"[[ -0.2838471   -1.12817381   0.12182963   0.11685347]
 [  6.23247181 -11.40586982   0.           0.        ]]",-0.454739,"[ 1.01852058  0.46426277 -0.45238418 -1.45105292  1.01154801  1.05597366
  0.49198853 -1.48630398 -0.31304613 -1.76681976  0.        ]",[ 0.15500434  0.06730141],[-1.59503456 -0.63310401],[ 0.01775828 -0.04254828],-0.25361761229
9,"[[ -0.20013209  -1.37916623   0.12182963   0.11685347]
 [  2.15242618 -13.68583479   0.           0.        ]]",-0.338608,"[ 1.04650548  0.16408903 -0.32898409 -1.57972523  1.01152793  1.05595174
  0.15156701 -1.78964572 -0.41350671 -1.7206547   0.        ]",[ 0.13311572  0.05539194],[ 2.28578504  0.56717561],[ 0.01775828 -0.04254828],-0.247966773706
