timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[-0.03032932 -0.05857983 -0.14044764 -0.00060631]
 [-0.0009075  -0.00319554  0.          0.        ]]",-2.61026,"[ 1.25694447  1.41411038 -0.02196499 -0.1655691  -1.21112034 -0.00214374
  0.21841081 -0.05493441  1.93317147 -0.06664481  0.        ]",[ 1.60373116 -2.2918725 ],[ 2.30595303 -2.60502974],[-1.02752995 -0.87056565],-0.350179515665
1,"[[  9.35868630e-03  -9.83863647e-02  -1.40447635e-01  -6.06306188e-04]
 [  3.95652739e+00  -3.96425033e+00   0.00000000e+00   0.00000000e+00]]",-2.77443,"[ 1.25751921  1.40752551  0.03600945 -0.21434184 -1.21111977 -0.00214374
  0.27413727 -0.90724302  1.93340815 -0.04129456  0.        ]",[ 2.13482094 -1.82415605],[ 1.91874452 -1.89705622],[-1.02752995 -0.87056565],-0.350104605174
2,"[[  1.27409939e-01  -2.16626649e-01  -1.40447635e-01  -6.06306188e-04]
 [  7.83568762e+00  -7.84682261e+00   0.00000000e+00   0.00000000e+00]]",-2.86556,"[ 1.24637133  1.36841802  0.20797119 -0.35778953 -1.2111192  -0.00214374
  0.3287615  -1.74266337  1.92864666  0.03404437  0.        ]",[ 2.45495439 -0.72208667],[ 2.57869712 -0.58663628],[-1.02752995 -0.87056565],-0.349217429921
3,"[[  3.22269083e-01  -3.95323727e-01  -1.40447635e-01  -6.06306188e-04]
 [  1.16376030e+01  -1.00156167e+01   0.00000000e+00   0.00000000e+00]]",-2.94078,"[  1.18639542e+00   1.25500366e+00   4.85042798e-01  -5.66947871e-01
  -1.21111863e+00  -2.14374165e-03   3.82298010e-01  -2.20932496e+00
   1.90393918e+00   1.67004269e-01   0.00000000e+00]",[ 2.53414464  0.14589958],[ 2.70278359  0.31122319],[-1.02752995 -0.87056565],-0.345857598884
4,"[[  5.92401566e-01  -5.81292784e-01  -1.40447635e-01  -6.06306188e-04]
 [  1.53633087e+01  -8.58598069e+00   0.00000000e+00   0.00000000e+00]]",-2.93683,"[ 1.02196686  1.07120218  0.83805528 -0.76851916 -1.21111806 -0.00214374
  0.43476137 -1.90170566  1.83556435  0.38124157  0.        ]",[ 2.33676052  0.36296973],[ 1.98950054  0.9563919 ],[-1.02752995 -0.87056565],-0.338351223871
5,"[[  9.36303415e-01  -7.13317105e-01  -1.40447635e-01  -6.06306188e-04]
 [  1.90147524e+01  -4.62954410e+00   0.00000000e+00   0.00000000e+00]]",-2.69841,"[ 0.69449465  0.90335185  1.19893034 -0.89787156 -1.21111748 -0.00214374
  0.486179   -1.05039139  1.6800241   0.68775704  0.        ]",[ 1.93046021 -0.17240039],[ 1.95683317 -0.0279464 ],[-1.02752995 -0.87056565],-0.324613257522
6,"[[  1.35252451e+00  -8.06098464e-01  -1.40447635e-01  -6.06306188e-04]
 [  2.25954753e+01  -4.64842048e+00   0.00000000e+00   0.00000000e+00]]",-2.56392,"[ 0.17428137  0.76858608  1.44860381 -0.98052375 -1.21111691 -0.00214374
  0.53660076 -1.05445263  1.38003031  1.00787916  0.        ]",[ 1.57076144 -0.05845898],[ 1.16029888  0.23273667],[-1.02752995 -0.87056565],-0.299544847044
7,"[[  1.83964817e+00  -8.88890312e-01  -1.40447635e-01  -6.06306188e-04]
 [  2.61052231e+01  -3.63401610e+00   0.00000000e+00   0.00000000e+00]]",-2.16745,"[-0.49241796  0.63768429  1.43078455 -1.04785555 -1.21111634 -0.00214374
  0.58602308 -0.83618108  0.9188061   1.20757655  0.        ]",[ 1.13569236 -0.32860756],[ 1.26315562 -0.62716732],[-1.02752995 -0.87056565],-0.25770330115
8,"[[  2.39628341e+00  -9.85749581e-01  -1.40447635e-01  -6.06306188e-04]
 [  2.95469445e+01  -6.04372171e+00   0.00000000e+00   0.00000000e+00]]",-1.84679,"[-1.14126069  0.47304601  1.01313693 -1.11829965 -1.21111577 -0.00214374
  0.63448747 -1.35468121  0.36914721  1.14653736  0.        ]",[ 0.94825667  0.44305339],[ 1.44442843  0.33652743],[-1.02752995 -0.87056565],-0.196158012619
9,"[[  3.02106350e+00  -1.09202864e+00  -1.40447635e-01  -6.06306188e-04]
 [  3.29198468e+01  -4.58884797e+00   0.00000000e+00   0.00000000e+00]]",-1.42836,"[-1.49781588  0.27988981  0.19799345 -1.18451994 -1.2111152  -0.00214374
  0.68198278 -1.04163294 -0.11344611  0.75305331  0.        ]",[ 0.94739169  0.20005736],[ 1.47921964  0.44853283],[-1.02752995 -0.87056565],-0.115678347347
10,"[[  3.71263091e+00  -1.16503834e+00  -1.40447635e-01  -6.06306188e-04]
 [  3.62258510e+01  -2.71816763e+00   0.00000000e+00   0.00000000e+00]]",-1.44782,"[-1.28846566  0.14070638 -0.76730715 -1.22291698 -1.21111463 -0.00214374
  0.72853604 -0.63911505 -0.33409915  0.06362165  0.        ]",[ 1.06173658 -0.13438207],[ 1.21102456 -0.35075836],[-1.02752995 -0.87056565],-0.0357782304474
11,"[[  4.46967063e+00  -1.23274875e+00  -1.40447635e-01  -6.06306188e-04]
 [  3.94674174e+01  -4.04823806e+00   0.00000000e+00   0.00000000e+00]]",-1.53387,"[-0.45745767  0.00764332 -1.39577335 -1.2531531  -1.21111406 -0.00214374
  0.7741819  -0.92530844 -0.08808202 -0.67409149  0.        ]",[ 1.2773037   0.36252734],[ 0.85519985 -0.02368955],[-1.02752995 -0.87056565],-0.107154825227
12,"[[  5.28515061e+00  -1.31378936e+00  -1.40447635e-01  -6.06306188e-04]
 [  4.20719407e+01  -4.05561213e+00   0.00000000e+00   0.00000000e+00]]",-1.64406,"[ 0.62423487 -0.15577811 -1.2054416  -1.2823452  -1.21111349 -0.00214374
  0.81085722 -0.92689481  0.58049848 -1.04378211  0.        ]",[ 1.83251095  0.80981159],[ 1.63871733  0.62026813],[-1.02752995 -0.87056565],-0.203918016995
13,"[[  6.15794660e+00  -1.36938241e+00  -1.40447635e-01  -6.06306188e-04]
 [  4.51971355e+01  -1.51194982e+00   0.00000000e+00   0.00000000e+00]]",-1.8398,"[ 1.24674965 -0.26998514 -0.16015126 -1.29786769 -1.21111292 -0.00214374
  0.85486436 -0.37957015  1.33257731 -0.767932    0.        ]",[ 2.1016748   0.81960356],[ 2.01269534  1.16856426],[-1.02752995 -0.87056565],-0.276222584696
14,"[[  7.09261302e+00  -1.35950873e+00  -1.40447635e-01  -6.06306188e-04]
 [  4.82590352e+01   2.48619558e+00   0.00000000e+00   0.00000000e+00]]",-1.98279,"[ 0.8288173  -0.24959576  1.07989281 -1.29538054 -1.21111235 -0.00214374
  0.89798018  0.48071831  1.65768084  0.1108455   0.        ]",[ 1.79125762 -0.28504062],[ 2.07585452 -0.07784335],[-1.02752995 -0.87056565],-0.303606544612
15,"[[  8.08790788e+00  -1.31327505e+00  -1.40447635e-01  -6.06306188e-04]
 [  5.12604624e+01   2.13852028e+00   0.00000000e+00   0.00000000e+00]]",-1.79353,"[-0.44564532 -0.15472856  1.44347591 -1.28218238 -1.21111178 -0.00214374
  0.94024442  0.40590825  1.13353776  0.97196784  0.        ]",[ 1.1205554  -0.84149307],[ 1.05112705 -0.94467043],[-1.02752995 -0.87056565],-0.261421029904
16,"[[  9.14264913e+00  -1.30835137e+00  -1.40447635e-01  -6.06306188e-04]
 [  5.42041352e+01  -1.63336352e+00   0.00000000e+00   0.00000000e+00]]",-1.33622,"[-1.4531813  -0.14468972  0.42905953 -1.28062605 -1.21111121 -0.00214374
  0.98169538 -0.40569534  0.14555676  0.89909754  0.        ]",[ 1.00052094 -0.15688619],[ 1.07237377 -0.09071765],[-1.02752995 -0.87056565],-0.146048722214
17,"[[  1.02556835e+01  -1.34417653e+00  -1.40447635e-01  -6.06306188e-04]
 [  5.70897297e+01  -1.94785173e+00   0.00000000e+00   0.00000000e+00]]",-1.44716,"[-1.05736857 -0.21802064 -1.05662414 -1.29128534 -1.21111064 -0.00214374
  1.02232847 -0.47336429 -0.26313544 -0.11178328  0.        ]",[ 1.20157242  0.17550519],[ 1.2831779   0.11847135],[-1.02752995 -0.87056565],-0.0298279191966
18,"[[  1.14258561e+01  -1.37790311e+00  -1.40447635e-01  -6.06306188e-04]
 [  5.99180875e+01  -1.42628567e+00   0.00000000e+00   0.00000000e+00]]",-1.63461,"[ 0.45163366 -0.28761356 -1.30542887 -1.29991582 -1.21111007 -0.00214374
  1.06215555 -0.36113777  0.41816864 -0.97893403  0.        ]",[ 1.6181345   0.43524224],[ 1.35879624  0.91187884],[-1.02752995 -0.87056565],-0.180225043634
19,"[[  1.26520205e+01  -1.36976635e+00  -1.40447635e-01  -6.06306188e-04]
 [  6.26887914e+01   2.22802316e+00   0.00000000e+00   0.00000000e+00]]",-1.74652,"[ 1.25251079 -0.27077862  0.14731132 -1.29795806 -1.21110949 -0.00214374
  1.10117074  0.42516734  1.46897311 -0.60625557  0.        ]",[ 1.97594786 -0.04537556],[ 1.69020024  0.04412101],[-1.02752995 -0.87056565],-0.287791356584
20,"[[  1.39330425e+01  -1.32372981e+00  -1.40447635e-01  -6.06306188e-04]
 [  6.54043384e+01   2.37535360e+00   0.00000000e+00   0.00000000e+00]]",-1.92118,"[ 0.15515568 -0.17608724  1.4529356  -1.28538679 -1.21110892 -0.00214373
  1.13940921  0.45686863  1.46564605  0.6735601   0.        ]",[ 1.45435214 -0.80337888],[ 1.45536355 -0.72597213],[-1.02752995 -0.87056565],-0.289646419377
21,"[[  1.52678475e+01  -1.30535718e+00  -1.40447635e-01  -6.06306188e-04]
 [  6.80675607e+01  -5.28178114e-01   0.00000000e+00   0.00000000e+00]]",-1.31479,"[-1.37607744 -0.1385911   0.64475619 -1.27966266 -1.21110835 -0.00214373
  1.17691082 -0.16789047  0.27829051  0.98316706  0.        ]",[ 1.03197527 -0.57030487],[ 0.71757905 -0.28106787],[-1.02752995 -0.87056565],-0.166546613755
22,"[[  1.66441840e+01  -1.32678792e+00  -1.40447635e-01  -6.06306188e-04]
 [  6.95612230e+01  -1.61112062e+00   0.00000000e+00   0.00000000e+00]]",-1.41688,"[-0.94485503 -0.18234563 -1.15418665 -1.28629916 -1.21110778 -0.00214373
  1.19794326 -0.40090948 -0.24990055 -0.23241666  0.        ]",[ 1.24155593  0.11205295],[ 1.72013113 -0.37372109],[-1.02752995 -0.87056565],-0.0432434174983
23,"[[  1.80613185e+01  -1.37333324e+00  -1.40447635e-01  -6.06306188e-04]
 [  7.21437790e+01  -3.03835060e+00   0.00000000e+00   0.00000000e+00]]",-1.61577,"[ 0.84981269 -0.27815503 -1.01362746 -1.29882319 -1.21110721 -0.00214373
  1.23430891 -0.70800951  0.75312417 -1.02500848  0.        ]",[ 1.90747309  0.81392497],[ 1.68128747  0.65663396],[-1.02752995 -0.87056565],-0.220318409191
24,"[[  1.95295839e+01  -1.40718760e+00  -1.40447635e-01  -6.06306188e-04]
 [  7.46740761e+01  -3.55730383e-01   0.00000000e+00   0.00000000e+00]]",-2.03451,"[ 0.95000216 -0.34841632  0.94099048 -1.30629364 -1.21110664 -0.00214373
  1.26993864 -0.1307841   1.64099413 -0.05025838  0.        ]",[ 1.92988372  0.64440411],[ 1.58253785  1.16819249],[-1.02752995 -0.87056565],-0.30053401777
25,"[[  2.10479309e+01  -1.37426451e+00  -1.40447635e-01  -6.06306188e-04]
 [  7.71519093e+01   3.63498417e+00   0.00000000e+00   0.00000000e+00]]",-1.39975,"[-0.9370441  -0.28008166  1.204888   -1.29904588 -1.21110607 -0.00214373
  1.30482955  0.72790682  0.79294952  1.05206927  0.        ]",[ 1.12759686 -1.28860497],[ 0.74926439 -1.50971434],[-1.02752995 -0.87056565],-0.225413316032
26,"[[  2.26053951e+01  -1.34176182e+00  -1.40447635e-01  -6.06306188e-04]
 [  7.85901718e+01  -3.71235823e-01   0.00000000e+00   0.00000000e+00]]",-1.36776,"[-1.25509728 -0.21305728 -0.81966209 -1.29060905 -1.2111055  -0.00214373
  1.32508173 -0.1341207  -0.2668283   0.11491397  0.        ]",[ 1.20037842 -0.1212588 ],[ 1.29529904 -0.23948294],[-1.02752995 -0.87056565],-0.0284379108795
27,"[[  2.42013073e+01  -1.35836508e+00  -1.40447635e-01  -6.06306188e-04]
 [  8.09931541e+01  -1.28574936e+00   0.00000000e+00   0.00000000e+00]]",-1.57933,"[ 0.69990967 -0.24723632 -1.15002697 -1.29507639 -1.21110493 -0.00214373
  1.35891855 -0.33089864  0.62337965 -1.02982438  0.        ]",[ 1.78030038  0.40660131],[ 1.61005909  0.54356666],[-1.02752995 -0.87056565],-0.206582040402
