timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
10,"[[  3.17151469  -1.12955544  -0.15997943  -0.0583293 ]
 [ 27.14792284  -2.23678724   0.           0.        ]]",[-0.00330081 -0.24297941],[-0.9407894 -0.7690438],[ 0.71790451 -0.41993034],-1.13544,"[-1.50850376  0.22484858 -0.0219371  -1.22018396 -1.37685425 -0.5149714
  0.61628821 -0.52737053 -0.07454955  1.00645488  0.        ]",-0.153686100988
11,"[[  3.70896073  -1.18346968  -0.15997943  -0.0583293 ]
 [ 26.59853547  -3.15159773   0.           0.        ]]",[ 0.90897612  1.54744529],[-0.9407894 -0.7690438],[ 0.78484434 -0.08973056],-1.14889,"[-1.29263995  0.12564187 -0.76423024 -1.24715624 -1.37685332 -0.51497125
  0.60841902 -0.71963971 -0.21779056  0.45888623  0.        ]",-0.0696004258704
12,"[[  4.27173278  -1.20612457  -0.15997943  -0.0583293 ]
 [ 29.66831411   0.87282348   0.           0.        ]]",[ 0.75374644 -1.00359379],[-0.9407894 -0.7690438],[ 0.93777853 -0.59966612],-1.16248,"[-0.71678247  0.08327966 -1.30110862 -1.25749578 -1.37685238 -0.5149711
  0.65238793  0.1261893  -0.08904695 -0.13182166  0.        ]",-0.0249625561347
13,"[[  4.88914567  -1.22853756  -0.15997943  -0.0583293 ]
 [ 32.06515517  -3.1007694    0.           0.        ]]",[ 1.35084127  0.21579301],[-0.9407894 -0.7690438],[ 1.12705326  0.034446  ],-1.24417,"[ 0.1154917   0.04100759 -1.4180429  -1.26713845 -1.37685145 -0.51497095
  0.68671818 -0.70895689  0.35096922 -0.58755111  0.        ]",-0.125282039463
14,"[[  5.56379081  -1.28132664  -0.15997943  -0.0583293 ]
 [ 35.38828032  -2.18102569   0.           0.        ]]",[ 1.67086246 -0.41566988],[-0.9407894 -0.7690438],[ 1.50893998  0.16943757],-1.27319,"[ 0.91183736 -0.05985631 -0.94196284 -1.28751857 -1.37685052 -0.51497079
  0.7343158  -0.51565037  0.9855112  -0.67030886  0.        ]",-0.217763178826
15,"[[  6.3042461   -1.34097935  -0.15997943  -0.0583293 ]
 [ 38.64649776  -3.77872575   0.           0.        ]]",[ 1.76485843  1.2505213 ],[-0.9407894 -0.7690438],[ 1.71132874  1.04251373],-1.68466,"[ 1.25389998 -0.17574376  0.0526265  -1.30655164 -1.37684959 -0.51497064
  0.7809837  -0.85144535  1.56455428 -0.27551406  0.        ]",-0.290943697093
16,"[[  7.10920706  -1.37601531  -0.15997943  -0.0583293 ]
 [ 41.83876857   0.26186201   0.           0.        ]]",[ 2.08852865  1.04287718],[-0.9407894 -0.7690438],[ 1.41271758  0.39841944],-1.79407,"[ 0.8090422  -0.24459429  1.09722801 -1.31572668 -1.37684866 -0.51497049
  0.826707   -0.00221802  1.76723194  0.4987526   0.        ]",-0.330022557061
17,"[[  7.97736623  -1.33103067  -0.15997943  -0.0583293 ]
 [ 44.96645153   4.22357551   0.           0.        ]]",[ 0.69059215 -0.8180402 ],[-0.9407894 -0.7690438],[ 0.97811717 -1.34181499],-1.48909,"[-0.29750227 -0.15629191  1.4733593  -1.30367309 -1.37684773 -0.51497034
  0.87150517  0.83043183  1.34714188  1.28464124  0.        ]",-0.318462136414
18,"[[  8.89518272  -1.27981408  -0.15997943  -0.0583293 ]
 [ 46.8092774    0.90922633   0.           0.        ]]",[ 0.53549512 -0.66213276],[-0.9407894 -0.7690438],[ 0.79959321 -0.94780129],-1.17053,"[-1.3198503  -0.05694241  0.76073304 -1.28697726 -1.37684679 -0.51497018
  0.89790002  0.13384088  0.45521445  1.40733412  0.        ]",-0.237646252167
19,"[[  9.84334269  -1.28802529  -0.15997943  -0.0583293 ]
 [ 48.002916    -1.72149576   0.           0.        ]]",[ 1.18842204  0.00696614],[-0.9407894 -0.7690438],[ 0.83373886 -0.1308018 ],-1.09668,"[-1.38984673 -0.07277535 -0.57267312 -1.28986449 -1.37684586 -0.51497003
  0.91499639 -0.41906923 -0.14823114  0.67463324  0.        ]",-0.10174972841
20,"[[ 10.83358148  -1.3217428   -0.15997943  -0.0583293 ]
 [ 51.01095474  -1.65026177   0.           0.        ]]",[ 1.36178464 -0.26259348],[-0.9407894 -0.7690438],[ 1.03805041  0.07625878],-1.16057,"[-0.35029898 -0.13817475 -1.42168311 -1.30087699 -1.37684493 -0.51496988
  0.9580808  -0.40409756  0.06839406 -0.29994828  0.        ]",-0.0605526573713
21,"[[ 11.88338845  -1.36474478  -0.15997943  -0.0583293 ]
 [ 53.96000799  -2.64636986   0.           0.        ]]",[ 0.85332989  0.57595867],[-0.9407894 -0.7690438],[ 1.51670265  0.54460227],-1.32699,"[ 0.94429178 -0.22238988 -0.90127158 -1.31293366 -1.376844   -0.51496973
  1.00032031 -0.61345379  0.97192036 -0.6378783   0.        ]",-0.213297663641
22,"[[ 12.98576081  -1.39414199  -0.15997943  -0.0583293 ]
 [ 56.26937044  -0.30096979   0.           0.        ]]",[ 1.93648684  0.41732388],[-0.9407894 -0.7690438],[ 1.60082316  0.58655465],-1.60679,"[ 1.13446809 -0.28040857  0.6174224  -1.31988221 -1.37684307 -0.51496958
  1.03339735 -0.12051063  1.71711433  0.07241365  0.        ]",-0.313165487897
23,"[[  1.41396773e+01  -1.38338808e+00  -1.59979431e-01  -5.83292984e-02]
 [  5.91126643e+01   1.37102023e+00   0.00000000e+00   0.00000000e+00]]",[ 1.66411907 -0.65230694],[-0.9407894 -0.7690438],[ 1.08307719 -0.39455736],-1.64383,"[-0.13092628 -0.25914637  1.48447403 -1.31746154 -1.37684213 -0.51496942
  1.07412197  0.23089895  1.44915895  1.17186674  0.        ]",-0.322126354788
24,"[[  1.53499028e+01  -1.38200684e+00  -1.59979431e-01  -5.83292984e-02]
 [  6.19008266e+01  -1.22400406e+00   0.00000000e+00   0.00000000e+00]]",[ 1.2041204 -0.1340956],[-0.9407894 -0.7690438],[ 0.82144129 -0.19361576],-1.14076,"[-1.42149416 -0.25641845  0.53442261 -1.31713965 -1.3768412  -0.51496927
  1.11405688 -0.31450898  0.36754775  1.31782444  0.        ]",-0.218917597668
25,"[[  1.66153437e+01  -1.41140808e+00  -1.59979431e-01  -5.83292984e-02]
 [  6.46342089e+01  -1.71421816e+00   0.00000000e+00   0.00000000e+00]]",[ 1.47591873 -0.49617653],[-0.9407894 -0.7690438],[ 0.98890275  0.17960837],-1.07214,"[-0.97830199 -0.31463052 -1.1305936  -1.32346874 -1.37684027 -0.51496912
  1.15320712 -0.4175394  -0.12196559  0.23083632  0.        ]",-0.0327326795794
26,"[[  1.79349185e+01  -1.46488464e+00  -1.59979431e-01  -5.83292984e-02]
 [  6.73145354e+01  -3.62677911e+00   0.00000000e+00   0.00000000e+00]]",[ 1.38791504  0.52544076],[-0.9407894 -0.7690438],[ 1.3758049   0.92981839],-1.24827,"[ 0.71546608 -0.42118148 -1.13709912 -1.33225849 -1.37683934 -0.51496897
  1.19159739 -0.81951083  0.70201644 -0.60153379  0.        ]",-0.171398307667
27,"[[  1.93075640e+01  -1.51562874e+00  -1.59979431e-01  -5.83292984e-02]
 [  6.99410819e+01  -1.45458761e+00   0.00000000e+00   0.00000000e+00]]",[ 2.2192991   0.54102355],[-0.9407894 -0.7690438],[ 1.57061863  1.27819967],-1.58601,"[ 1.11180588 -0.5228547   0.66855479 -1.33733166 -1.37683841 -0.51496881
  1.22921729 -0.3629712   1.66159866  0.06403805  0.        ]",-0.303749791736
28,"[[  2.07322071e+01  -1.52272486e+00  -1.59979431e-01  -5.83292984e-02]
 [  7.25144407e+01   7.37938686e-01   0.00000000e+00   0.00000000e+00]]",[ 1.28845076 -0.07472101],[-0.9407894 -0.7690438],[ 1.00445771  0.02721973],-1.53906,"[-0.55138604 -0.53710142  1.41392876 -1.33778589 -1.37683748 -0.51496866
  1.26607533  0.09784227  1.23920975  1.25640324  0.        ]",-0.301494653316
29,"[[  2.22078026e+01  -1.51085215e+00  -1.59979431e-01  -5.83292984e-02]
 [  7.50367328e+01   4.50559626e-01   0.00000000e+00   0.00000000e+00]]",[ 0.75168175  0.45505081],[-0.9407894 -0.7690438],[ 0.93411618 -0.07797396],-1.03859,"[-1.4768207  -0.51326752 -0.29259421 -1.33698837 -1.37683654 -0.51496851
  1.30220187  0.03744245  0.05663651  0.93768149  0.        ]",-0.146259492171
30,"[[  2.37234763e+01  -1.48360753e+00  -1.59979431e-01  -5.83292984e-02]
 [  7.65254692e+01   2.26800030e+00   0.00000000e+00   0.00000000e+00]]",[ 1.54615077  0.37253123],[-0.9407894 -0.7690438],[ 1.18341827 -0.13673946],-1.19982,"[ 0.09475638 -0.45864514 -1.42179145 -1.33449848 -1.37683561 -0.51496836
  1.32352452  0.4194225   0.27643515 -0.41255209  0.        ]",-0.0968074925624
31,"[[  2.52784775e+01  -1.42364431e+00  -1.59979431e-01  -5.83292984e-02]
 [  7.89663229e+01   3.72371121e+00   0.00000000e+00   0.00000000e+00]]",[ 1.58726437 -1.4745185 ],[-0.9407894 -0.7690438],[ 1.63403797 -0.39878124],-1.2478,"[ 1.23956074 -0.33894054  0.23423165 -1.32578562 -1.37683468 -0.51496821
  1.3584845   0.72537601  1.58472633 -0.18774827  0.        ]",-0.292484281153
32,"[[  2.68818239e+01  -1.38936972e+00  -1.59979431e-01  -5.83292984e-02]
 [  8.13608079e+01  -2.82652224e-01   0.00000000e+00   0.00000000e+00]]",[ 1.34099108 -0.76931054],[-0.9407894 -0.7690438],[ 1.06366873 -0.15624005],-1.6289,"[-0.37248613 -0.27096657  1.46129379 -1.31881724 -1.37683375 -0.51496805
  1.39278028 -0.11666073  1.31582135  1.27709021  0.        ]",-0.313580297298
33,"[[  2.85326081e+01  -1.42524566e+00  -1.59979431e-01  -5.83292984e-02]
 [  8.37101460e+01  -3.29459013e+00   0.00000000e+00   0.00000000e+00]]",[ 1.04146609 -0.55807976],[-0.9407894 -0.7690438],[ 0.91161007  0.39962322],-1.01312,"[-1.46329407 -0.3421253  -0.35175758 -1.32607419 -1.37683282 -0.5149679
  1.42642934 -0.74969414 -0.01554905  0.88169035  0.        ]",-0.135436602258
34,"[[  3.02299306e+01  -1.51235087e+00  -1.59979431e-01  -5.83292984e-02]
 [  8.60146960e+01  -5.40854589e+00   0.00000000e+00   0.00000000e+00]]",[ 1.06846466  1.96680432],[-0.9407894 -0.7690438],[ 1.28306913  1.24687791],-1.25062,"[ 0.39118467 -0.51627485 -1.33387302 -1.33709428 -1.37683189 -0.51496775
  1.45943683 -1.19399391  0.44615456 -0.50309795  0.        ]",-0.127595041584
35,"[[  3.19728770e+01  -1.57939647e+00  -1.59979431e-01  -5.83292984e-02]
 [  8.82719600e+01  -1.30937452e+00   0.00000000e+00   0.00000000e+00]]",[ 2.20100958  1.52193892],[-0.9407894 -0.7690438],[ 1.54510665  1.39309525],-1.64102,"[ 1.04539818 -0.65099495  0.79498295 -1.33916981 -1.37683095 -0.5149676
  1.49176697 -0.33245097  1.65290066  0.13217154  0.        ]",-0.302700960975
36,"[[  3.37604914e+01  -1.56525533e+00  -1.59979431e-01  -5.83292984e-02]
 [  9.04815896e+01   2.71038075e+00   0.00000000e+00   0.00000000e+00]]",[ 0.90661961 -0.27306959],[-0.9407894 -0.7690438],[ 1.01754332 -0.55626851],-1.17267,"[-1.09301323 -0.62256588  1.06803414 -1.33919583 -1.37683002 -0.51496744
  1.52341476  0.51240064  0.86133416  1.35226301  0.        ]",-0.266943838273
37,"[[  3.55881419e+01  -1.52207716e+00  -1.59979431e-01  -5.83292984e-02]
 [  9.22776203e+01   1.61132885e+00   0.00000000e+00   0.00000000e+00]]",[ 1.28051803 -0.97932667],[-0.9407894 -0.7690438],[ 1.12302446 -0.09447289],-1.00965,"[-0.8380254  -0.53579969 -1.23257855 -1.33773915 -1.37682909 -0.51496729
  1.54913843  0.28140738 -0.06583553  0.17820783  0.        ]",-0.027074261772
38,"[[  3.74550855e+01  -1.52870567e+00  -1.59979431e-01  -5.83292984e-02]
 [  9.44101571e+01  -2.26098017e+00   0.00000000e+00   0.00000000e+00]]",[ 1.83918657  1.86452226],[-0.9407894 -0.7690438],[ 1.63526893  1.19099689],-1.42078,"[ 1.21327344 -0.54911161 -0.33157124 -1.33811225 -1.37682816 -0.51496714
  1.57968188 -0.53245503  1.25520222 -0.45209126  0.        ]",-0.246212402137
39,"[[  3.93642521e+01  -1.53335901e+00  -1.59979431e-01  -5.83292984e-02]
 [  9.64989880e+01   1.78246412e+00   0.00000000e+00   0.00000000e+00]]",[ 0.93277915  0.1686427 ],[-0.9407894 -0.7690438],[ 1.13168502 -0.21112177],-1.52027,"[-0.25761502 -0.55845904  1.47797351 -1.33834132 -1.37682723 -0.51496699
  1.60959925  0.31737596  1.40098239  1.12844148  0.        ]",-0.311601065237
40,"[[  4.13120929e+01  -1.49095791e+00  -1.59979431e-01  -5.83292984e-02]
 [  9.82790542e+01   2.45563570e+00   0.00000000e+00   0.00000000e+00]]",[ 1.42019991 -0.40489136],[-0.9407894 -0.7690438],[ 1.05828667 -0.48351365],-1.02206,"[-1.35843436 -0.47336924 -0.64240361 -1.33525195 -1.37682629 -0.51496683
  1.63509407  0.45885972 -0.05574592  0.70614107  0.        ]",-0.107448544282
41,"[[  4.32978553e+01  -1.45799848e+00  -1.59979431e-01  -5.83292984e-02]
 [  1.00290709e+02   8.45937374e-01   0.00000000e+00   0.00000000e+00]]",[ 1.00545385 -0.09335724],[-0.9407894 -0.7690438],[ 1.49984145  0.20554052],-1.19338,"[ 0.94301881 -0.40741806 -0.90292701 -1.33131133 -1.37682536 -0.51496668
  1.66390589  0.12054115  0.91805597 -0.60510491  0.        ]",-0.202860182935
42,"[[  4.53234589e+01  -1.44452056e+00  -1.59979431e-01  -5.83292984e-02]
 [  1.02263129e+02   5.03275015e-01   0.00000000e+00   0.00000000e+00]]",[ 1.34364354 -0.64160584],[-0.9407894 -0.7690438],[ 1.32658243 -0.02770069],-1.65228,"[ 0.18704048 -0.38051568  1.44608277 -1.32931264 -1.37682443 -0.51496653
  1.69215568  0.04852202  1.59346447  0.94861199  0.        ]",-0.325872407827
43,"[[  4.73881330e+01  -1.45959167e+00  -1.59979431e-01  -5.83292984e-02]
 [  1.04198206e+02  -2.00173188e+00   0.00000000e+00   0.00000000e+00]]",[ 1.98444187  0.3679485 ],[-0.9407894 -0.7690438],[ 0.98345631  0.26572749],-0.988424,"[-1.46116346 -0.4106007  -0.36019169 -1.33153095 -1.3768235  -0.51496638
  1.71987051 -0.47796823  0.00243474  0.88560246  0.        ]",-0.136520734636
44,"[[  4.94911270e+01  -1.48413917e+00  -1.59979431e-01  -5.83292984e-02]
 [  1.06094653e+02  -4.57852175e-01   0.00000000e+00   0.00000000e+00]]",[ 1.46578931  1.25940052],[-0.9407894 -0.7690438],[ 1.46706772  0.50186163],-1.25371,"[ 0.86025705 -0.45970802 -1.00094657 -1.33454373 -1.37682257 -0.51496623
  1.74703197 -0.15348287  0.82164287 -0.59988143  0.        ]",-0.188303592849
45,"[[  5.16316471e+01  -1.45298790e+00  -1.59979431e-01  -5.83292984e-02]
 [  1.07950536e+02   3.55985166e+00   0.00000000e+00   0.00000000e+00]]",[ 0.31724622 -1.4982732 ],[-0.9407894 -0.7690438],[ 1.31005383 -0.83423024],-1.49226,"[ 0.15330711 -0.39741128  1.45396088 -1.33059134 -1.37682164 -0.51496607
  1.77361236  0.69093903  1.58004544  0.96369673  0.        ]",-0.324892895043
46,"[[  5.37818102e+01  -1.42172479e+00  -1.59979431e-01  -5.83292984e-02]
 [  1.07069346e+02  -4.20448354e-01   0.00000000e+00   0.00000000e+00]]",[ 1.25829607 -0.91774498],[-0.9407894 -0.7690438],[ 1.02225113 -0.11683652],-0.968757,"[-1.41323915 -0.3351215  -0.51354706 -1.32542057 -1.3768207  -0.51496592
  1.76098926 -0.14562182 -0.06389861  0.77266415  0.        ]",-0.117579951114
47,"[[  5.59416685e+01  -1.46601480e+00  -1.59979431e-01  -5.83292984e-02]
 [  1.08910902e+02  -3.99629420e+00   0.00000000e+00   0.00000000e+00]]",[ 1.44781394  1.68816829],[-0.9407894 -0.7690438],[ 1.58682537  1.16465759],-1.3083,"[ 1.00739273 -0.423438   -0.81248319 -1.33238804 -1.37681977 -0.51496577
  1.78736436 -0.8971762   0.9844117  -0.590469    0.        ]",-0.211738296844
48,"[[  5.81379873e+01  -1.50490294e+00  -1.59979431e-01  -5.83292984e-02]
 [  1.10714347e+02   9.41669296e-02   0.00000000e+00   0.00000000e+00]]",[ 1.38352782 -0.11057791],[-0.9407894 -0.7690438],[ 1.22064996  0.13595998],-1.59918,"[-0.15304744 -0.50132873  1.48422684 -1.33650696 -1.37681884 -0.51496562
  1.81319353 -0.03746193  1.44905719  1.09790332  0.        ]",-0.315859687548
49,"[[  6.03700015e+01  -1.50689716e+00  -1.59979431e-01  -5.83292984e-02]
 [  1.12481246e+02  -2.92012648e-01   0.00000000e+00   0.00000000e+00]]",[ 1.35568474  0.35630697],[-0.9407894 -0.7690438],[ 1.10292101  0.10758254],-0.993776,"[-1.2020253  -0.50532931 -0.89758984 -1.33666684 -1.37681791 -0.51496546
  1.83849916 -0.11862736 -0.08849106  0.51209835  0.        ]",-0.0768228988582
