timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
14,"[[ -3.10159984  -2.32114655   0.08141491  -0.08907594]
 [-27.07306131  -6.16085261   0.           0.        ]]",-0.175864,"[-1.66666375 -0.91992538 -0.08018314 -1.20169841  0.70379725 -0.78112782
 -1.38782415 -0.79855636 -0.9289502   1.17003692  0.        ]",[-0.60876173 -0.07524377],[-0.8296348  -0.44663842],[-0.02582286 -0.04665877],-0.200986072379
15,"[[ -3.67065001  -2.46085949   0.08141491  -0.08907594]
 [-29.822861    -7.80495377   0.           0.        ]]",-0.317783,"[-1.47842212 -1.03934092  0.74425824 -1.03189996  0.70379135 -0.78112077
 -1.54230354 -1.01840572 -0.61640434  1.08423609  0.        ]",[-0.61069965 -0.07397009],[ 0.84759125 -0.40722235],[-0.02582286 -0.04665877],-0.166945185764
16,"[[ -4.22753019  -2.63156532   0.08141491  -0.08907594]
 [-25.87823905  -9.26093293   0.           0.        ]]",-0.26848,"[-0.9283822  -1.15925893  1.31943009 -0.79711907  0.70378546 -0.78111372
 -1.32064043 -1.21309284 -0.47283739  0.81556089  0.        ]",[-0.56769896 -0.06300107],[-0.04506211 -0.59559339],[-0.02582286 -0.04665877],-0.122960549982
17,"[[ -4.74175709  -2.83859354   0.08141491  -0.08907594]
 [-25.54551808 -11.43474022   0.           0.        ]]",-0.0930504,"[-0.24229981 -1.26173306  1.49320372 -0.48142047  0.70377956 -0.78110667
 -1.30192572 -1.50376162 -0.55305344  0.57483157  0.        ]",[-0.54820365 -0.05518096],[-1.0826366  -0.69398082],[-0.02582286 -0.04665877],-0.0963672048564
18,"[[ -5.28732474  -3.05472921   0.08141491  -0.08907594]
 [-28.99938204  -5.06077762   0.           0.        ]]",-0.0957628,"[ 0.47005034 -1.31412109  1.25049868 -0.12944501  0.70377366 -0.78109962
 -1.4959648  -0.65139292 -0.71473391  0.51098681  0.        ]",[-0.6025328  -0.06663298],[-1.11033656 -0.38457995],[-0.02582286 -0.04665877],-0.105289185111
19,"[[ -5.90127427  -3.07771593   0.08141491  -0.08907594]
 [-32.38435185   0.96691348   0.           0.        ]]",-0.267182,"[ 1.00203606 -1.31627185  0.54437018 -0.091323    0.70376776 -0.78109257
 -1.68612235  0.15466683 -0.79551208  0.54746653  0.        ]",[-0.6529004  -0.07807747],[-1.55254659  0.39929912],[-0.02582286 -0.04665877],-0.118397549676
20,"[[ -6.58225286  -3.04195663   0.08141491  -0.08907594]
 [-35.70244136   2.5660959    0.           0.        ]]",-0.383568,"[ 1.04032363 -1.31258922 -0.46566416 -0.15059452  0.70376186 -0.78108552
 -1.87250915  0.36851836 -0.83051613  0.56282792  0.        ]",[-0.68184191 -0.08196335],[-1.10158429 -0.39752333],[-0.02582286 -0.04665877],-0.124103142659
21,"[[ -7.32893522  -3.0069319    0.08141491  -0.08907594]
 [-38.9549596    0.94184762   0.           0.        ]]",-0.334716,"[ 0.41113286 -1.30743508 -1.32939523 -0.20844386  0.70375597 -0.78107848
 -2.05519624  0.15131059 -0.86160607  0.61902013  0.        ]",[-0.69414103 -0.08218577],[ 0.05555063 -0.78072896],[-0.02582286 -0.04665877],-0.133217897873
22,"[[ -8.09809059  -3.00033734   0.08141491  -0.08907594]
 [-37.96388566  -0.25107495   0.           0.        ]]",-0.270469,"[-0.61768502 -1.30627781 -1.48837199 -0.2193064   0.70375007 -0.78107143
 -1.99945638 -0.00821697 -0.83091807  0.70226361  0.        ]",[-0.68092197 -0.08041515],[ 0.62119964 -0.81762299],[-0.02582286 -0.04665877],-0.138092664857
23,"[[ -8.82515068  -3.00305049   0.08141491  -0.08907594]
 [-34.75282419  -0.05375868   0.           0.        ]]",-0.366235,"[-1.426179   -1.3067325  -0.87383271 -0.21483671  0.70374417 -0.78106438
 -1.81900079  0.01816986 -0.76207086  0.73892696  0.        ]",[-0.65550452 -0.07809477],[ 0.46863647  0.28749243],[-0.02582286 -0.04665877],-0.134901594105
24,"[[ -9.49468728  -2.99268545   0.08141491  -0.08907594]
 [-32.20930449   1.08645306   0.           0.        ]]",-0.36792,"[-1.66434283 -1.30485072  0.08604478 -0.23189682  0.70373828 -0.78105733
 -1.67606066  0.17064925 -0.69360148  0.7255439   0.        ]",[-0.6361776  -0.07918296],[-1.05058092  1.69494743],[-0.02582286 -0.04665877],-0.12682631675
25,"[[-10.17219779  -2.93143793   0.08141491  -0.08907594]
 [-35.53063552   5.02525279   0.           0.        ]]",-0.0602985,"[-1.2985879  -1.29111621  1.00915072 -0.33211025  0.70373238 -0.78105028
 -1.86261679  0.69738153 -0.62407004  0.69772269  0.        ]",[-0.66227049 -0.08849039],[-1.22480277 -1.84526067],[-0.02582286 -0.04665877],-0.117397560941
26,"[[-10.9154769   -2.87164648   0.08141491  -0.08907594]
 [-38.78645649   0.96751826   0.           0.        ]]",-0.0346067,"[-0.39373194 -1.27327068  1.4889924  -0.42868862  0.70372648 -0.78104324
 -2.04547707  0.15473577 -0.5711436   0.59083601  0.        ]",[-0.66833377 -0.08501891],[-0.41564849 -1.54192863],[-0.02582286 -0.04665877],-0.0998485667134
27,"[[-11.70001541  -2.89219878   0.08141491  -0.08907594]
 [-39.66452922  -3.00950305   0.           0.        ]]",-0.0378882,"[ 0.61385249 -1.27987023  1.13356462 -0.39564921  0.70372058 -0.78103619
 -2.09474513 -0.37711573 -0.65333905  0.45859899  0.        ]",[-0.6634472  -0.07882812],[-1.15470081 -0.09414148],[-0.02582286 -0.04665877],-0.0929648952376
28,"[[-12.52515499  -2.95551603   0.08141491  -0.08907594]
 [-42.83884819  -3.32121902   0.           0.        ]]",-0.193222,"[ 1.10064776 -1.29700272  0.04264223 -0.29283876  0.70371469 -0.78102914
 -2.27300074 -0.41879948 -0.799564    0.47214323  0.        ]",[-0.68889385 -0.08138236],[-1.04398008  0.04652204],[-0.02582286 -0.04665877],-0.111991857122
29,"[[-13.41314947  -3.01164565   0.08141491  -0.08907594]
 [-45.95016184  -1.26551588   0.           0.        ]]",-0.511845,"[ 0.63431754 -1.30805897 -1.15359193 -0.2006547   0.70370879 -0.7810221
 -2.44769526 -0.14388334 -0.86129069  0.59329828  0.        ]",[-0.72060752 -0.08609856],[ 1.58330726  0.01483917],[-0.02582286 -0.04665877],-0.130740495923
30,"[[-14.28330046  -3.01781673   0.08141491  -0.08907594]
 [-41.08116969   0.21256391   0.           0.        ]]",-0.140571,"[-0.48460188 -1.30901831 -1.51710654 -0.19047194  0.7037029  -0.78101505
 -2.17409815  0.05378546 -0.82901247  0.69324081  0.        ]",[-0.69897765 -0.08381797],[-1.29394317 -0.90159275],[-0.02582286 -0.04665877],-0.136943915056
31,"[[-15.13648884  -3.01249011   0.08141491  -0.08907594]
 [-44.22718557   0.26073205   0.           0.        ]]",-0.30217,"[-1.44768354 -1.30815599 -0.83832037 -0.19925968  0.703697   -0.78100801
 -2.3507435   0.06022686 -0.75479456  0.7335443   0.        ]",[-0.70534104 -0.08787598],[ 1.43007004 -0.40452513],[-0.02582286 -0.04665877],-0.13357984133
32,"[[-15.972523    -3.0076957    0.08141491  -0.08907594]
 [-39.39234443   0.19963482   0.           0.        ]]",-0.211066,"[-1.61950637 -1.3073477   0.37608396 -0.20716408  0.7036911  -0.78100096
 -2.07908522  0.05205572 -0.67724384  0.69863685  0.        ]",[-0.66928864 -0.08490048],[-1.25057589  1.23625441],[-0.02582286 -0.04665877],-0.122155711369
33,"[[-16.79226795  -2.96400612   0.08141491  -0.08907594]
 [-42.57151479   4.15622003   0.           0.        ]]",-0.00392337,"[-0.93032554 -1.29882938  1.31824368 -0.27894576  0.70368521 -0.78099391
 -2.25759405  0.58118908 -0.62472388  0.62862028  0.        ]",[-0.69627613 -0.09354871],[-1.00141339 -0.77052266],[-0.02582286 -0.04665877],-0.109080130471
34,"[[-17.67496629  -2.91230332   0.08141491  -0.08907594]
 [-45.68795855   1.02461184   0.           0.        ]]",-0.00090982,"[ 0.25150193 -1.28571058  1.37657324 -0.363158    0.70367931 -0.78098687
 -2.43255811  0.16237797 -0.62919406  0.50313949  0.        ]",[-0.70527351 -0.09101775],[-0.83519495 -0.25604688],[-0.02582286 -0.04665877],-0.0950847230491
35,"[[ -1.86128283e+01  -2.90216592e+00   8.14149093e-02  -8.90759358e-02]
 [ -4.80902527e+01  -7.37768202e-03   0.00000000e+00   0.00000000e+00]]",-0.012264,"[ 1.06322912 -1.28273911  0.33524074 -0.37955621  0.70367342 -0.78097982
 -2.56738798  0.02436246 -0.75811377  0.42816178  0.        ]",[-0.71973217 -0.08947607],[-1.23390943 -1.76328271],[-0.02582286 -0.04665877],-0.102839772148
36,"[[-19.60480898  -2.94201689   0.08141491  -0.08907594]
 [-51.09785675  -3.96455323   0.           0.        ]]",-0.239943,"[ 0.72532068 -1.29360186 -1.05720608 -0.31486413  0.70366752 -0.78097278
 -2.73619246 -0.50485848 -0.88219921  0.54285821  0.        ]",[-0.73317087 -0.08776953],[-0.39926214  0.33257912],[-0.02582286 -0.04665877],-0.128786960737
37,"[[-20.6324797   -3.00728808   0.08141491  -0.08907594]
 [-51.66726818  -2.21854373   0.           0.        ]]",-0.271388,"[-0.57448045 -1.30718219 -1.49930498 -0.20782393  0.70366163 -0.78096573
 -2.76804031 -0.27134817 -0.83191129  0.6992891   0.        ]",[-0.74291402 -0.09198173],[-0.98157741  1.66377267],[-0.02582286 -0.04665877],-0.137906278698
38,"[[-21.69455436  -3.0098946    0.08141491  -0.08907594]
 [-54.53061975   1.86468575   0.           0.        ]]",0.0890584,"[-1.60721559 -1.30759584 -0.46204321 -0.20352552  0.70365573 -0.78095869
 -2.92870336  0.27473797 -0.72730378  0.73100475  0.        ]",[-0.75849557 -0.10003824],[-1.35415567 -1.09557035],[-0.02582286 -0.04665877],-0.130627943585
39,"[[-22.8140611   -2.9995362    0.08141491  -0.08907594]
 [-57.41046811  -0.5506599    0.           0.        ]]",0.188279,"[-1.22465747 -1.30580341  1.08992414 -0.22059258  0.70364984 -0.78095164
 -3.09026057 -0.0482898  -0.64853805  0.64219414  0.        ]",[-0.75597721 -0.10094718],[-0.93993518  0.09154671],[-0.02582286 -0.04665877],-0.112861764995
40,"[[ -2.39882061e+01  -3.00404177e+00   8.14149093e-02  -8.90759358e-02]
 [ -5.99954113e+01   1.69818675e-02   0.00000000e+00   0.00000000e+00]]",0.265874,"[ 0.289664   -1.30657101  1.35838735 -0.21317011  0.70364394 -0.7809446
 -3.23522298  0.02762681 -0.69282051  0.5158566   0.        ]",[-0.77152151 -0.10360216],[-0.74680944 -1.25770495],[-0.02582286 -0.04665877],-0.103326483182
41,"[[ -2.52058646e+01  -3.00390548e+00   8.14149093e-02  -8.90759358e-02]
 [ -6.17645503e+01   8.43825962e-04   0.00000000e+00   0.00000000e+00]]",-0.0740754,"[ 1.09816212 -1.30652775 -0.13029017 -0.21339341  0.70363805 -0.78093755
 -3.33434607  0.02546835 -0.81666879  0.51576024  0.        ]",[-0.7905103 -0.1033824],[-0.66350274  0.6827672 ],[-0.02582286 -0.04665877],-0.118065895911
42,"[[-26.45524337  -2.97674064   0.08141491  -0.08907594]
 [-63.1686037    2.70671831   0.           0.        ]]",0.0566211,"[ 0.05739894 -1.30137433 -1.48681518 -0.25805972  0.70363215 -0.78093051
 -3.4129471   0.38735525 -0.87565627  0.64279834  0.        ]",[-0.8138597  -0.10762376],[-2.5576353 -0.2722098],[-0.02582286 -0.04665877],-0.137221514009
43,"[[-27.74579158  -2.9339272    0.08141491  -0.08907594]
 [-65.87719894   1.57856139   0.           0.        ]]",0.0263337,"[-1.47870275 -1.29141248 -0.78292698 -0.32803561  0.70362626 -0.78092347
 -3.56476211  0.23647103 -0.78455949  0.77965759  0.        ]",[-0.81664431 -0.11114184],[ 0.61267132 -0.37741988],[-0.02582286 -0.04665877],-0.141771985158
44,"[[ -2.90259121e+01  -2.91762326e+00   8.14149093e-02  -8.90759358e-02]
 [ -6.21473091e+01   5.68758493e-02   0.00000000e+00   0.00000000e+00]]",0.0961726,"[-1.29460456 -1.28701464  1.01373307 -0.35452373  0.70362036 -0.78091642
 -3.35511049  0.03295534 -0.6188511   0.70615521  0.        ]",[-0.78276318 -0.10645322],[ 1.50658077 -0.95354107],[-0.02582286 -0.04665877],-0.118030030547
45,"[[-30.21679264  -2.95434269   0.08141491  -0.08907594]
 [-56.95810112  -3.71642968   0.           0.        ]]",0.275304,"[ 0.22001906 -1.29639663  1.39047846 -0.29473285  0.70361447 -0.78090938
 -3.06359177 -0.47169922 -0.65488304  0.51183608  0.        ]",[-0.74397093 -0.09611704],[-1.28153625 -0.2128688 ],[-0.02582286 -0.04665877],-0.0987551933619
46,"[[-31.38436913  -3.02381873   0.08141491  -0.08907594]
 [-59.78999755  -1.54010912   0.           0.        ]]",0.125449,"[ 1.10118806 -1.30961128  0.02804043 -0.18052944  0.70360858 -0.78090234
 -3.22237143 -0.18062662 -0.80783247  0.5145982   0.        ]",[-0.77544147 -0.10003255],[-1.88021777 -0.46915198],[-0.02582286 -0.04665877],-0.116861585006
47,"[[-32.60801746  -3.02928752   0.08141491  -0.08907594]
 [-62.56559261   0.39973793   0.           0.        ]]",0.0576771,"[ 0.22907958 -1.31037859 -1.42598542 -0.17149172  0.70360268 -0.78089529
 -3.37795273  0.0788188  -0.84606342  0.64505536  0.        ]",[-0.80556124 -0.1048718 ],[-1.60581028 -0.40093904],[-0.02582286 -0.04665877],-0.133965886428
48,"[[-33.88662673  -3.01901599   0.08141491  -0.08907594]
 [-65.28627077   0.50790855   0.           0.        ]]",-0.060948,"[-1.36752761 -1.30884934 -0.96062726 -0.18845875  0.70359679 -0.78088825
 -3.53041076  0.09328569 -0.76177547  0.72932819  0.        ]",[-0.810947   -0.10905585],[ 0.68957661  0.51261679],[-0.02582286 -0.04665877],-0.13381479977
49,"[[-35.15198963  -2.98856889   0.08141491  -0.08907594]
 [-61.26340007   2.53009904   0.           0.        ]]",0.0798254,"[-1.43006452 -1.30358467  0.82798685 -0.23862198  0.7035909  -0.78088121
 -3.3043821   0.36374532 -0.6519958   0.67900629  0.        ]",[-0.78559613 -0.10842622],[-0.41248711  1.01223984],[-0.02582286 -0.04665877],-0.117559571621
