timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
10,"[[  3.77665624  -1.19249441  -0.09214095   0.07782684]
 [ 35.38017582  -4.72175857   0.           0.        ]]",[ 0.17801685  0.34806665],[-0.92365056 -0.76827866],[ 1.0905937   0.38004321],-0.8344,"[-1.24024651  0.1140951  -0.84625239 -1.2564123  -0.78886742  0.66237242
  0.73803824 -1.04604735 -0.61820319 -0.48764768  0.        ]",-0.113625778406
11,"[[  4.48431189  -1.27211261  -0.09214095   0.07782684]
 [ 35.38531806  -3.24495823   0.           0.        ]]",[ 1.33747333 -0.22898585],[-0.92365056 -0.76827866],[ 1.31890333  0.28491467],-1.06861,"[-0.44044348 -0.03540782 -1.40345205 -1.28934393 -0.78886711  0.66237219
  0.73811188 -0.73719267 -0.37251813 -1.15704392  0.        ]",-0.187359236105
12,"[[  5.22470896  -1.34541616  -0.09214095   0.07782684]
 [ 38.64361034  -4.0824064    0.           0.        ]]",[ 1.67043702  0.32249349],[-0.92365056 -0.76827866],[ 1.7278161   0.69019216],-1.22176,"[ 0.54914782 -0.17635841 -1.25350845 -1.31299699 -0.7888668   0.66237196
  0.78494554 -0.91233414  0.21899877 -1.51719215  0.        ]",-0.246330460112
13,"[[  6.02962261  -1.41338106  -0.09214095   0.07782684]
 [ 41.83708406  -2.7184202    0.           0.        ]]",[ 2.43803529  0.57907315],[-0.92365056 -0.76827866],[ 2.06789851  0.99573493],-1.35115,"[ 1.20927158 -0.30919558 -0.34537367 -1.32910201 -0.78886649  0.66237173
  0.83084748 -0.62707315  0.92101095 -1.34625806  0.        ]",-0.277373110284
14,"[[  6.89776592  -1.44413136  -0.09214095   0.07782684]
 [ 44.96669874  -0.36424741   0.           0.        ]]",[ 2.80611654  1.24144404],[-0.92365056 -0.76827866],[ 2.00576949  0.85928845],-1.40169,"[ 1.00064821 -0.36980754  0.86517483 -1.33452466 -0.78886618  0.6623715
  0.8758315  -0.13472704  1.33368831 -0.63144741  0.        ]",-0.267999596289
15,"[[  7.8278663   -1.41153107  -0.09214095   0.07782684]
 [ 48.03283471   3.61122467   0.           0.        ]]",[ 2.2151846  -1.39475527],[-0.92365056 -0.76827866],[ 1.59310293 -0.85034883],-0.983606,"[-0.09200132 -0.30555769  1.48406524 -1.32873677 -0.78886587  0.66237127
  0.91990305  0.69669366  1.07132113  0.2567474   0.        ]",-0.207065601689
16,"[[  8.81869083  -1.37965513  -0.09214095   0.07782684]
 [ 51.03988572  -0.41002671   0.           0.        ]]",[ 0.8320878   0.40028074],[-0.92365056 -0.76827866],[ 1.23913753 -0.23410898],-0.57506,"[-1.26352511 -0.24305942  0.85499133 -1.32181336 -0.78886556  0.66237104
  0.96312529 -0.14430153  0.18669133  0.53383645  0.        ]",-0.0965254703269
17,"[[  9.86238957  -1.37176224  -0.09214095   0.07782684]
 [ 53.32226369   1.19413786   0.           0.        ]]",[ 1.06919651 -0.64390862],[-0.92365056 -0.76827866],[ 1.18233705 -0.31771514],-0.719951,"[-1.37941046 -0.22764092 -0.59835293 -1.31990611 -0.78886525  0.6623708
  0.99593121  0.19118977 -0.51238713 -0.18392888  0.        ]",-0.0712913378807
18,"[[ 10.95795751  -1.37357849  -0.09214095   0.07782684]
 [ 56.22506038  -1.36699744   0.           0.        ]]",[ 1.35278488 -0.25123035],[-0.92365056 -0.76827866],[ 1.45116091  0.2190592 ],-1.06115,"[-0.18003088 -0.23118671 -1.44030272 -1.32035065 -0.78886494  0.66237057
  1.03765485 -0.34444031 -0.25432322 -1.23580062  0.        ]",-0.19628221089
19,"[[ 12.11101146  -1.4104941   -0.09214095   0.07782684]
 [ 59.07094671  -2.32112591   0.           0.        ]]",[ 1.66690753  1.18742694],[-0.92365056 -0.76827866],[ 2.01660252  0.77687645],-1.34291,"[ 1.11267368 -0.30351893 -0.62177013 -1.32852767 -0.78886463  0.66237034
  1.07856043 -0.5439845   0.75283016 -1.44049826  0.        ]",-0.272105945844
20,"[[ 13.32040506  -1.41657867  -0.09214095   0.07782684]
 [ 61.85878467   1.69951719   0.           0.        ]]",[ 2.20637846  0.59819796],[-0.92365056 -0.76827866],[ 2.01589417 -0.02404961],-1.29463,"[ 0.87896093 -0.31548515  1.02312806 -1.32971407 -0.78886432  0.66237011
  1.11863159  0.29688416  1.35526593 -0.47528121  0.        ]",-0.263282657023
21,"[[ 14.58498653  -1.35899765  -0.09214095   0.07782684]
 [ 64.59001893   4.05096163   0.           0.        ]]",[ 1.76250618 -2.26682961],[-0.92365056 -0.76827866],[ 1.4434545  -1.35798681],-0.732022,"[-0.72627594 -0.20275781  1.340307   -1.31665857 -0.78886401  0.66236988
  1.1578891   0.78866004  0.66882724  0.53329531  0.        ]",-0.157443379075
22,"[[  1.59036620e+01  -1.31833544e+00  -9.21409499e-02   7.78268445e-02]
 [  6.72689838e+01   2.88820406e-02   0.00000000e+00   0.00000000e+00]]",[ 1.13087064  0.20947763],[-0.92365056 -0.76827866],[ 1.21455038 -0.33897868],-0.564889,"[-1.48322567 -0.12396669 -0.26286105 -1.30500341 -0.7888637   0.66236965
  1.19639524 -0.05250937 -0.4519368   0.03237233  0.        ]",-0.0536473875911
23,"[[ 17.27538732  -1.30925196  -0.09214095   0.07782684]
 [ 69.89471578   0.87688724   0.           0.        ]]",[ 1.62488123 -0.48238903],[-0.92365056 -0.76827866],[ 1.54545999 -0.31995252],-1.0458,"[-0.13273343 -0.1064734  -1.44132922 -1.30212584 -0.78886339  0.66236942
  1.23413617  0.1248407  -0.22076453 -1.30446119  0.        ]",-0.20642283244
24,"[[ 18.69911262  -1.31084845  -0.09214095   0.07782684]
 [ 72.46942806  -1.0299188    0.           0.        ]]",[ 2.05032889  0.34681054],[-0.92365056 -0.76827866],[ 2.16641212  0.27063033],-1.27664,"[ 1.23784184 -0.10954489 -0.19764839 -1.30263779 -0.78886308  0.66236919
  1.2711437  -0.2739449   1.06689543 -1.28031628  0.        ]",-0.286512673973
25,"[[ 20.17381832  -1.31724383  -0.09214095   0.07782684]
 [ 74.99259541   0.3859338    0.           0.        ]]",[ 1.73794253 -0.39063482],[-0.92365056 -0.76827866],[ 1.8320545 -0.3427262],-1.09088,"[ 0.20907708 -0.12186214  1.4403302  -1.3046604  -0.78886277  0.66236896
  1.30741027  0.02216379  1.20603365  0.14853233  0.        ]",-0.227417767907
26,"[[ 21.69849063  -1.32488454  -0.09214095   0.07782684]
 [ 77.46656086  -1.14462716   0.           0.        ]]",[ 1.30340051 -0.06566254],[-0.92365056 -0.76827866],[ 1.2827003  -0.28680852],-0.494215,"[-1.45085446 -0.1366046   0.4436714  -1.30701234 -0.78886246  0.66236873
  1.34296957 -0.29793479 -0.12556919  0.41222658  0.        ]",-0.060923071853
27,"[[  2.32721554e+01  -1.34990485e+00  -9.21409499e-02   7.78268445e-02]
 [  7.98918742e+01  -1.35639762e+00   0.00000000e+00   0.00000000e+00]]",[ 1.4222184  0.5032118],[-0.92365056 -0.76827866],[ 1.41168904  0.17589374],-0.974535,"[-0.52284483 -0.18507389 -1.3803385  -1.31422149 -0.78886215  0.66236849
  1.37782949 -0.34222399 -0.40790263 -1.048218    0.        ]",-0.172382342093
28,"[[  2.48938369e+01  -1.35650052e+00  -9.21409499e-02   7.78268445e-02]
 [  8.22681238e+01   6.90293257e-01   0.00000000e+00   0.00000000e+00]]",[ 1.83826651  0.54064869],[-0.92365056 -0.76827866],[ 2.1325891   0.09799364],-1.26552,"[ 1.21420858 -0.1978977  -0.32457674 -1.3159947  -0.78886184  0.66236826
  1.41198412  0.08581729  0.96959951 -1.34016267  0.        ]",-0.282012614212
29,"[[  2.65625566e+01  -1.32106565e+00  -9.21409499e-02   7.78268445e-02]
 [  8.45958270e+01   2.84624274e+00   0.00000000e+00   0.00000000e+00]]",[ 2.04091991 -1.46268973],[-0.92365056 -0.76827866],[ 1.80440879 -1.10134578],-0.921293,"[ 0.06604875 -0.12923243  1.47004911 -1.30584261 -0.78886152  0.66236803
  1.44544089  0.53670868  1.1409361   0.23345096  0.        ]",-0.218073177143
30,"[[  2.82773810e+01  -1.30413326e+00  -9.21409499e-02   7.78268445e-02]
 [  8.68794834e+01  -1.13946756e+00   0.00000000e+00   0.00000000e+00]]",[ 1.39033495 -0.17056004],[-0.92365056 -0.76827866],[ 1.28252089 -0.2574012 ],-0.495655,"[-1.50958935 -0.09663392  0.01715497 -1.30045499 -0.78886121  0.6623678
  1.47826447 -0.29685597 -0.35461304  0.19983089  0.        ]",-0.0464707794211
31,"[[  3.00374382e+01  -1.33315454e+00  -9.21409499e-02   7.78268445e-02]
 [  8.91188680e+01  -1.76026838e+00   0.00000000e+00   0.00000000e+00]]",[ 1.60656329  0.26200545],[-0.92365056 -0.76827866],[ 1.61472237  0.22982648],-1.06881,"[ 0.13596895 -0.15259296 -1.41436896 -1.3094751  -0.7888609   0.66236757
  1.51045163 -0.42668911 -0.06798834 -1.40691853  0.        ]",-0.222119515565
32,"[[  3.18418357e+01  -1.35726424e+00  -9.21409499e-02   7.78268445e-02]
 [  9.13134342e+01  -6.54071345e-01   0.00000000e+00   0.00000000e+00]]",[ 1.58613042  0.39031896],[-0.92365056 -0.76827866],[ 2.18460274  0.38848615],-1.27007,"[ 1.13002669 -0.19938369  0.62602968 -1.31619326 -0.78886059  0.66236734
  1.54199451 -0.19534078  1.3380335  -0.78247574  0.        ]",-0.27838093151
33,"[[  3.36896783e+01  -1.35435387e+00  -9.21409499e-02   7.78268445e-02]
 [  9.34634581e+01   9.40075622e-01   0.00000000e+00   0.00000000e+00]]",[ 1.30600291 -0.84221871],[-0.92365056 -0.76827866],[ 1.44858539 -0.7339133 ],-0.560479,"[-1.02119406 -0.19372181  1.13774891 -1.3154188  -0.78886028  0.66236711
  1.57289708  0.1380566   0.42275727  0.57332726  0.        ]",-0.127504986307
34,"[[  3.55801058e+01  -1.36882675e+00  -9.21409499e-02   7.78268445e-02]
 [  9.55727071e+01  -2.37600473e+00   0.00000000e+00   0.00000000e+00]]",[ 1.75705478  0.44039837],[-0.92365056 -0.76827866],[ 1.34478951  0.39475727],-0.814291,"[-0.8480681  -0.22191218 -1.22695517 -1.31916293 -0.78885997  0.66236688
  1.60321348 -0.55546328 -0.51013181 -0.78930885  0.        ]",-0.140932973245
35,"[[  3.75123015e+01  -1.39798750e+00  -9.21409499e-02   7.78268445e-02]
 [  9.76397432e+01  -5.45843658e-01   0.00000000e+00   0.00000000e+00]]",[ 0.71828842  0.68502236],[-0.92365056 -0.76827866],[ 2.1529665   0.47363067],-1.29587,"[ 1.22941101 -0.27895981 -0.25009432 -1.32593041 -0.78885966  0.66236665
  1.63292306 -0.17270604  0.98301618 -1.30754857  0.        ]",-0.279757681094
36,"[[  3.94742230e+01  -1.38117263e+00  -9.21409499e-02   7.78268445e-02]
 [  9.85489828e+01   2.21822683e+00   0.00000000e+00   0.00000000e+00]]",[ 1.53490015 -1.26932186],[-0.92365056 -0.76827866],[ 1.62651539 -0.86559486],-0.701549,"[-0.40837997 -0.24602584  1.45413425 -1.32215375 -0.78885935  0.66236642
  1.64599074  0.40536763  0.89168869  0.42129493  0.        ]",-0.184281777564
37,"[[  4.14653438e+01  -1.37656120e+00  -9.21409499e-02   7.78268445e-02]
 [  1.00556977e+02  -1.74359952e+00   0.00000000e+00   0.00000000e+00]]",[ 1.32188979 -0.01044448],[-0.92365056 -0.76827866],[ 1.30518794  0.26067841],-0.619802,"[-1.24872842 -0.2370119  -0.83392758 -1.32105688 -0.78885904  0.66236619
  1.67485154 -0.42320316 -0.54487732 -0.37321629  0.        ]",-0.0924512387033
38,"[[  4.34962399e+01  -1.41106796e+00  -9.21409499e-02   7.78268445e-02]
 [  1.02526074e+02  -1.70686223e+00   0.00000000e+00   0.00000000e+00]]",[ 2.03495962  1.42926162],[-0.92365056 -0.76827866],[ 2.07351518  0.66790056],-1.23882,"[ 1.09344181 -0.30464664 -0.66179467 -1.32862505 -0.78885873  0.66236595
  1.70315318 -0.41551985  0.72520727 -1.45132955  0.        ]",-0.270981777157
39,"[[  4.55661071e+01  -1.40468506e+00  -9.21409499e-02   7.78268445e-02]
 [  1.04453627e+02   2.33197198e+00   0.00000000e+00   0.00000000e+00]]",[ 1.39251647 -1.24751212],[-0.92365056 -0.76827866],[ 1.74862134 -0.75332856],-0.767215,"[-0.14605231 -0.29210497  1.48443928 -1.32733423 -0.78885842  0.66236572
  1.73085758  0.42915659  1.04350879  0.28906132  0.        ]",-0.203413824204
40,"[[  4.76741471e+01  -1.39776787e+00  -9.21409499e-02   7.78268445e-02]
 [  1.06344672e+02  -1.62678228e+00   0.00000000e+00   0.00000000e+00]]",[ 1.11051504  0.20843085],[-0.92365056 -0.76827866],[ 1.32167447  0.27265745],-0.558564,"[-1.30566894 -0.27852864 -0.74337362 -1.3258789  -0.78885811  0.66236549
  1.75803716 -0.39877221 -0.52466077 -0.28626016  0.        ]",-0.0813292654797
41,"[[  4.98196436e+01  -1.42121293e+00  -9.21409499e-02   7.78268445e-02]
 [  1.08198672e+02  -7.20423624e-01   0.00000000e+00   0.00000000e+00]]",[ 1.76706381  0.83941104],[-0.92365056 -0.76827866],[ 2.09062219  0.53546107],-1.2136,"[ 1.11840293 -0.32460639 -0.60923297 -1.33056946 -0.7888578   0.66236526
  1.78468418 -0.2092174   0.75453298 -1.4347308   0.        ]",-0.271518259929
42,"[[  5.20018311e+01  -1.40162514e+00  -9.21409499e-02   7.78268445e-02]
 [  1.10013488e+02   2.66816807e+00   0.00000000e+00   0.00000000e+00]]",[ 1.70087701 -0.72377499],[-0.92365056 -0.76827866],[ 1.68063033 -0.90083706],-0.690173,"[-0.35574477 -0.2860971   1.46456087 -1.32669542 -0.78885749  0.66236503
  1.8107679   0.49946858  0.92797167  0.38672535  0.        ]",-0.188369824043
43,"[[  5.42199551e+01  -1.37702648e+00  -9.21409499e-02   7.78268445e-02]
 [  1.11793437e+02  -1.98505485e-01   0.00000000e+00   0.00000000e+00]]",[ 1.62162796  0.19164862],[-0.92365056 -0.76827866],[ 1.3779496   0.01284955],-0.673178,"[-1.07774496 -0.2379205  -1.04088389 -1.32116333 -0.78885718  0.6623648
  1.83635036 -0.10006429 -0.54627949 -0.56922716  0.        ]",-0.115045343221
44,"[[  5.64733323e+01  -1.37280834e+00  -9.21409499e-02   7.78268445e-02]
 [  1.13538340e+02   6.17873484e-01   0.00000000e+00   0.00000000e+00]]",[ 2.13433435  0.55491815],[-0.92365056 -0.76827866],[ 2.21513987  0.19356839],-1.20293,"[ 1.24952932 -0.2296817  -0.0884948  -1.32013956 -0.78885687  0.66236457
  1.86142901  0.07067232  1.08039571 -1.23122848  0.        ]",-0.282833755582
45,"[[  5.87612453e+01  -1.33797747e+00  -9.21409499e-02   7.78268445e-02]
 [  1.15246892e+02   2.85795508e+00   0.00000000e+00   0.00000000e+00]]",[ 1.88559051 -1.84630251],[-0.92365056 -0.76827866],[ 1.55699003 -1.25716972],-0.538891,"[-0.95508454 -0.16193094  1.19348103 -1.31086333 -0.78885656  0.66236434
  1.88598508  0.53916053  0.47386128  0.57805845  0.        ]",-0.134483108501
46,"[[  6.10830020e+01  -1.32055207e+00  -9.21409499e-02   7.78268445e-02]
 [  1.16923845e+02  -1.10198301e+00   0.00000000e+00   0.00000000e+00]]",[ 1.01172037  0.635309  ],[-0.92365056 -0.76827866],[ 1.5524379   0.07281822],-0.94589,"[-0.37276221 -0.12824018 -1.41820807 -1.30566945 -0.78885625  0.66236411
  1.91008685 -0.28901695 -0.3434638  -1.16465559  0.        ]",-0.187530247338
47,"[[  6.34379674e+01  -1.31655535e+00  -9.21409499e-02   7.78268445e-02]
 [  1.18566788e+02   1.49326964e+00   0.00000000e+00   0.00000000e+00]]",[ 2.06117383 -1.01921643],[-0.92365056 -0.76827866],[ 2.24397826 -0.43726036],-1.07024,"[ 1.00735472 -0.12053354  0.85502381 -1.30442579 -0.78885594  0.66236388
  1.93369972  0.25375169  1.39050329 -0.57541682  0.        ]",-0.273846186736
48,"[[  6.58254762e+01  -1.32612168e+00  -9.21409499e-02   7.78268445e-02]
 [  1.20179380e+02  -2.43650653e+00   0.00000000e+00   0.00000000e+00]]",[ 0.84152908 -0.47772525],[-0.92365056 -0.76827866],[ 1.40143108 -0.05283555],-0.398776,"[-1.49449819 -0.13899275  0.23729573 -1.3073675  -0.78885563  0.66236364
  1.95687623 -0.56811801 -0.23755471  0.31893158  0.        ]",-0.0495536637634
49,"[[  6.82386523e+01  -1.39273368e+00  -9.21409499e-02   7.78268445e-02]
 [  1.21135361e+02  -4.21843858e+00   0.00000000e+00   0.00000000e+00]]",[ 1.73366761  0.94556227],[-0.92365056 -0.76827866],[ 1.94249189  0.96635222],-1.11727,"[ 0.75600713 -0.26865803 -1.10256379 -1.3247756  -0.78885532  0.66236341
  1.97061482 -0.94078932  0.37081343 -1.51686115  0.        ]",-0.253729700932
