timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
10,"[[ -3.65725796e+00   1.37143012e+00   1.20997807e-01  -1.05435508e-02]
 [ -3.62288692e+01  -2.76627882e+00   0.00000000e+00   0.00000000e+00]]",-1.57352,"[-1.3299088  -0.23242854  0.74183181  1.12049406  1.05501942 -0.08662003
 -0.29007843 -0.63978236 -1.78689723 -0.14019669  0.        ]",[-2.91650176  0.17811234],[-1.94228427  0.52872298],[-0.93659848 -0.75615525],-0.281073271038
11,"[[ -4.41434528e+00   1.33760697e+00   1.20997807e-01  -1.05435508e-02]
 [ -3.94691777e+01  -6.23343584e-01   0.00000000e+00   0.00000000e+00]]",-1.39169,"[-0.53337358 -0.16587688  1.41848425  1.11148716  1.0550189  -0.08662001
 -0.33645507 -0.18966866 -1.66890541  0.64734889  0.        ]",[-2.84086347  0.02818102],[-2.68929047  0.15940542],[-0.93659848 -0.75615525],-0.278336311512
12,"[[ -5.23559720e+00   1.33153438e+00   1.20997807e-01  -1.05435508e-02]
 [ -4.26454688e+01   1.37759479e-02   0.00000000e+00   0.00000000e+00]]",-1.08993,"[ 0.56307911 -0.15398238  1.28734554  1.10972303  1.05501838 -0.08661999
 -0.38191546 -0.0558446  -1.02196363  1.12510863  0.        ]",[-2.74478889  0.50115794],[-3.33661424  0.9547222 ],[-0.93659848 -0.75615525],-0.229461203808
13,"[[ -6.11975749e+00   1.36966237e+00   1.20997807e-01  -1.05435508e-02]
 [ -4.57604219e+01   3.78623613e+00   0.00000000e+00   0.00000000e+00]]",-1.63509,"[ 1.2361897  -0.22893818  0.25873795  1.12005599  1.05501787 -0.08661997
 -0.42649794  0.73654334 -0.24014852  0.89049721  0.        ]",[-2.1807189  -0.49141076],[-2.08745661 -0.56217616],[-0.93659848 -0.75615525],-0.137940464601
14,"[[ -7.06559280e+00   1.42221376e+00   1.20997807e-01  -1.05435508e-02]
 [ -4.88128247e+01   1.47637104e+00   0.00000000e+00   0.00000000e+00]]",-1.24453,"[ 0.85271048 -0.33318516 -1.00990173  1.13139867  1.05501735 -0.08661995
 -0.47018517  0.25136651  0.09260961  0.04621744  0.        ]",[-1.72250307 -0.81921971],[-2.12821402 -1.08760966],[-0.93659848 -0.75615525],-0.0385932654146
15,"[[ -8.07185624e+00   1.41161941e+00   1.20997807e-01  -1.05435508e-02]
 [ -5.18032621e+01  -2.52269354e+00   0.00000000e+00   0.00000000e+00]]",-1.20999,"[-0.42626633 -0.3120933  -1.40666805  1.12938309  1.05501683 -0.08661993
 -0.51298551 -0.58861902 -0.37097482 -0.81286233  0.        ]",[-1.88210952 -0.77032375],[-2.02752345 -1.26485061],[-0.93659848 -0.75615525],-0.13381415821
16,"[[ -9.13731563e+00   1.32182590e+00   1.20997807e-01  -1.05435508e-02]
 [ -5.47325561e+01  -6.44376760e+00   0.00000000e+00   0.00000000e+00]]",-0.96054,"[-1.45292005 -0.13500268 -0.39367533  1.10680891  1.05501632 -0.08661991
 -0.55491073 -1.41222231 -1.38855581 -0.81375462  0.        ]",[-2.67165232  0.44829565],[-3.14726811  1.20666907],[-0.93659848 -0.75615525],-0.248068156259
17,"[[ -1.02607893e+01   1.23383570e+00   1.20997807e-01  -1.05435508e-02]
 [ -5.76055690e+01  -2.36899174e+00   0.00000000e+00   0.00000000e+00]]",-1.20418,"[-1.05412432  0.03466033  1.10568815  1.07528637  1.0550158  -0.08661988
 -0.59603042 -0.55633368 -1.84203388  0.2808074   0.        ]",[-3.19151783  0.68791938],[-3.62969762  0.75547328],[-0.93659848 -0.75615525],-0.292500634495
18,"[[ -1.14411682e+01   1.21680658e+00   1.20997807e-01  -1.05435508e-02]
 [ -6.04231797e+01   6.55784591e-01   0.00000000e+00   0.00000000e+00]]",-1.01018,"[ 0.46817209  0.06694086  1.34017696  1.06812995  1.05501528 -0.08661986
 -0.63635715  0.07900715 -1.04553377  1.16708209  0.        ]",[-2.9297092   0.61416888],[-2.93271144  1.42807467],[-0.93659848 -0.75615525],-0.236998865637
19,"[[ -1.26773586e+01   1.26937251e+00   1.20997807e-01  -1.05435508e-02]
 [ -6.31869883e+01   4.58741482e+00   0.00000000e+00   0.00000000e+00]]",-1.47165,"[  1.24610216e+00  -3.33146692e-02  -1.41086902e-01   1.08912228e+00
   1.05501477e+00  -8.66198445e-02  -6.75913828e-01   9.04828451e-01
  -3.42574470e-05   6.55342995e-01   0.00000000e+00]",[-2.15175867 -0.58657658],[-2.01054681 -0.47537979],[-0.93659848 -0.75615525],-0.102734795313
20,"[[ -1.39682736e+01   1.34115808e+00   1.20997807e-01  -1.05435508e-02]
 [ -6.58953576e+01   2.59746215e+00   0.00000000e+00   0.00000000e+00]]",-1.04235,"[ 0.10480889 -0.17284021 -1.42042985  1.11249269  1.05501425 -0.08661982
 -0.71467701  0.48684747 -0.0996434  -0.6009763   0.        ]",[-1.75542474 -1.24362814],[-1.1535114  -1.58942354],[-0.93659848 -0.75615525],-0.0948750800803
21,"[[ -1.53128012e+01   1.35268006e+00   1.20997807e-01  -1.05435508e-02]
 [ -6.85481980e+01  -1.43209957e+00   0.00000000e+00   0.00000000e+00]]",-1.18537,"[-1.40311892 -0.19547372 -0.54198703  1.11566631  1.05501373 -0.0866198
 -0.75264542 -0.35954439 -1.27786923 -0.8685644   0.        ]",[-2.54322219 -0.93147695],[-3.42088834 -0.17582186],[-0.93659848 -0.75615525],-0.236985762169
22,"[[ -1.67098495e+01   1.31713923e+00   1.20997807e-01  -1.05435508e-02]
 [ -7.11478854e+01  -2.11991807e+00   0.00000000e+00   0.00000000e+00]]",-1.18315,"[-0.87208041 -0.12585718  1.25264764  1.10535935  1.05501322 -0.08661978
 -0.78985307 -0.50401756 -1.78296391  0.40040297  0.        ]",[-3.25268602  0.27901524],[-3.26953572 -0.42498653],[-0.93659848 -0.75615525],-0.285961740697
23,"[[ -1.81583660e+01   1.25806687e+00   1.20997807e-01  -1.05435508e-02]
 [ -7.36950954e+01  -3.78197061e+00   0.00000000e+00   0.00000000e+00]]",-0.826318,"[ 0.93739377 -0.01160293  0.95286911  1.08487942  1.0550127  -0.08661976
 -0.8263096  -0.85312427 -0.63231967  1.14677045  0.        ]",[-3.06917262  1.91574204],[-2.70659231  1.80450338],[-0.93659848 -0.75615525],-0.19573036006
24,"[[ -1.96573354e+01   1.22268425e+00   1.20997807e-01  -1.05435508e-02]
 [ -7.61939336e+01   2.30127494e-01   0.00000000e+00   0.00000000e+00]]",-1.17746,"[ 0.82767656  0.05582181 -1.03587601  1.07063474  1.05501218 -0.08661974
 -0.8620738  -0.01040011  0.15529113 -0.10272381  0.        ]",[-1.93227482 -0.31781694],[-1.53566529  0.34123437],[-0.93659848 -0.75615525],-0.0517879749596
25,"[[ -2.12057983e+01   1.24056087e+00   1.20997807e-01  -1.05435508e-02]
 [ -7.86443345e+01   1.55283559e+00   0.00000000e+00   0.00000000e+00]]",-1.32934,"[-1.10486632  0.02185856 -1.01294794  1.07801453  1.05501167 -0.08661972
 -0.89714471  0.26742911 -0.97932651 -1.01506751  0.        ]",[-2.32870078 -1.08331501],[-2.49393517 -0.55074653],[-0.93659848 -0.75615525],-0.214061462393
26,"[[ -2.28027752e+01   1.24917476e+00   1.20997807e-01  -1.05435508e-02]
 [ -8.10451232e+01  -6.84270834e-01   0.00000000e+00   0.00000000e+00]]",-1.20738,"[-1.07885258  0.00541807  1.08146506  1.08143644  1.05501115 -0.0866197
 -0.93150552 -0.20246575 -1.84212132  0.2443793   0.        ]",[-3.25042915 -0.15142196],[-3.70923545 -0.13002792],[-0.93659848 -0.75615525],-0.291755555225
27,"[[ -2.44472844e+01   1.23018953e+00   1.20997807e-01  -1.05435508e-02]
 [ -8.33978945e+01  -1.21272845e+00   0.00000000e+00   0.00000000e+00]]",-1.00826,"[ 0.94242748  0.04158888  0.9463954   1.0737772   1.05501063 -0.08661968
 -0.96517906 -0.31346603 -0.60974459  1.15234821  0.        ]",[-3.02176046  1.11794138],[-2.41320712  0.43892768],[-0.93659848 -0.75615525],-0.194896153523
28,"[[ -2.61383888e+01   1.22332939e+00   1.20997807e-01  -1.05435508e-02]
 [ -8.57050630e+01   5.20680676e-01   0.00000000e+00   0.00000000e+00]]",-1.13494,"[ 0.61266932  0.05459987 -1.21389178  1.07090543  1.05501012 -0.08661966
 -0.99819988  0.0506295   0.1032114  -0.31383284  0.        ]",[-1.92887175 -0.6650089 ],[-1.66963428 -0.72249551],[-0.93659848 -0.75615525],-0.0641244725569
29,"[[ -2.78751683e+01   1.20463653e+00   1.20997807e-01  -1.05435508e-02]
 [ -8.79650027e+01  -2.38053106e+00   0.00000000e+00   0.00000000e+00]]",-1.03585,"[-1.40097807  0.08988731 -0.54738509  1.06280296  1.0550096  -0.08661964
 -1.03054471 -0.5587582  -1.36992319 -0.88164107  0.        ]",[-2.74346161 -0.39435849],[-3.39001643  0.1513218 ],[-0.93659848 -0.75615525],-0.251014420495
30,"[[ -2.96566938e+01   1.16319852e+00   1.20997807e-01  -1.05435508e-02]
 [ -9.01802430e+01  -1.76549435e+00   0.00000000e+00   0.00000000e+00]]",-0.837315,"[-0.38641565  0.16719559  1.45706123  1.04340309  1.05500908 -0.08661962
 -1.06224975 -0.42957207 -1.59193538  0.86440613  0.        ]",[-3.41894174  0.97001576],[-2.92968657  0.78287039],[-0.93659848 -0.75615525],-0.280471828302
31,"[[ -3.14821012e+01   1.15901780e+00   1.20997807e-01  -1.05435508e-02]
 [ -9.23536270e+01   1.33682692e+00   0.00000000e+00   0.00000000e+00]]",-1.1953,"[ 1.25158187  0.1749213  -0.07582806  1.04133616  1.05500857 -0.0866196
 -1.09335568  0.22205823  0.04072737  0.66410183  0.        ]",[-2.43808866  0.18061024],[-2.16507133 -0.18050217],[-0.93659848 -0.75615525],-0.105767165662
32,"[[ -3.33505480e+01   1.17797709e+00   1.20997807e-01  -1.05435508e-02]
 [ -9.44838704e+01   5.61368410e-01   0.00000000e+00   0.00000000e+00]]",-1.14731,"[-0.61934243  0.13977451 -1.34552844  1.05054691  1.05500805 -0.08661958
 -1.12384414  0.05917617 -0.58507497 -1.01156305  0.        ]",[-2.17482233 -0.91208422],[-2.83933504 -0.84495819],[-0.93659848 -0.75615525],-0.175968314583
33,"[[ -3.52611578e+01   1.15516634e+00   1.20997807e-01  -1.05435508e-02]
 [ -9.65697169e+01  -2.83134433e+00   0.00000000e+00   0.00000000e+00]]",-0.89947,"[-1.18136927  0.18202606  0.96682043  1.03941388  1.05500753 -0.08661956
 -1.15369713 -0.65344986 -1.8820116   0.18490077  0.        ]",[-3.47829127  0.77576852],[-4.15492875  0.77939528],[-0.93659848 -0.75615525],-0.297472650481
34,"[[ -3.72130776e+01   1.12969706e+00   1.20997807e-01  -1.05435508e-02]
 [ -9.86158517e+01   2.73876102e-01   0.00000000e+00   0.00000000e+00]]",-0.925343,"[ 1.09454715  0.22870082  0.70382961  1.02628572  1.05500702 -0.08661954
 -1.18298171 -0.00121018 -0.3543238   1.08645789  0.        ]",[-2.934093    0.81796968],[-2.59038805  1.13238344],[-0.93659848 -0.75615525],-0.171304868259
35,"[[ -3.92055423e+01   1.17446421e+00   1.20997807e-01  -1.05435508e-02]
 [ -1.00624448e+02   4.18938556e+00   0.00000000e+00   0.00000000e+00]]",-1.10726,"[-0.03861281  0.14630784 -1.43820539  1.0488697   1.0550065  -0.08661952
 -1.21172897  0.8212275  -0.19518663 -0.79681867  0.        ]",[-1.96092331 -1.44022226],[-1.53517347 -0.72284196],[-0.93659848 -0.75615525],-0.125545370521
36,"[[ -4.12377761e+01   1.22829250e+00   1.20997807e-01  -1.05435508e-02]
 [ -1.02592010e+02   1.20297395e+00   0.00000000e+00   0.00000000e+00]]",-1.47203,"[-1.40209958  0.04518952  0.58627277  1.0729841   1.05500598 -0.0866195
 -1.23988892  0.19394291 -1.82963614 -0.19719062  0.        ]",[-3.22435832 -0.99838281],[-3.31892833 -1.80219678],[-0.93659848 -0.75615525],-0.289135195853
37,"[[ -4.33089416e+01   1.21195326e+00   1.20997807e-01  -1.05435508e-02]
 [ -1.04517544e+02  -2.82370863e+00   0.00000000e+00   0.00000000e+00]]",-0.517396,"[ 0.95293707  0.07610409  0.93263106  1.0660185   1.05500547 -0.08661948
 -1.26744727 -0.65184662 -0.58661396  1.15324082  0.        ]",[-3.19251966  1.43556178],[-3.82068557  1.06912995],[-0.93659848 -0.75615525],-0.193432951369
38,"[[ -4.54182436e+01   1.19532460e+00   1.20997807e-01  -1.05435508e-02]
 [ -1.06406935e+02   1.14738506e+00   0.00000000e+00   0.00000000e+00]]",-1.05618,"[ 0.05830181  0.10737227 -1.42795947  1.05861109  1.05500495 -0.08661946
 -1.29448831  0.18226695 -0.13702795 -0.73021019  0.        ]",[-2.04049277 -1.18652976],[-2.59598999 -1.11780688],[-0.93659848 -0.75615525],-0.114765538064
39,"[[ -4.75649492e+01   1.17785774e+00   1.20997807e-01  -1.05435508e-02]
 [ -1.08256872e+02  -2.88086093e+00   0.00000000e+00   0.00000000e+00]]",-0.895345,"[-1.37736299  0.13999644  0.64501681  1.05048661  1.05500443 -0.08661944
 -1.32096462 -0.66385126 -1.86235828 -0.12392597  0.        ]",[-3.4362638  0.3017098],[-3.44175453  1.08416065],[-0.93659848 -0.75615525],-0.293624113454
40,"[[ -4.97482948e+01   1.16007184e+00   1.20997807e-01  -1.05435508e-02]
 [ -1.10072218e+02   1.08883603e+00   0.00000000e+00   0.00000000e+00]]",-0.841903,"[ 1.07384451  0.1729746   0.74376575  1.04185441  1.05500392 -0.08661942
 -1.34694579  0.16996923 -0.40300964  1.10076211  0.        ]",[-2.97935319  0.32096714],[-2.84850384  0.84244327],[-0.93659848 -0.75615525],-0.17543937668
41,"[[ -5.19676179e+01   1.21461444e+00   1.20997807e-01  -1.05435508e-02]
 [ -1.11854645e+02   4.35408545e+00   0.00000000e+00   0.00000000e+00]]",-1.14533,"[-0.30851725  0.07108151 -1.42864061  1.06717204  1.0550034  -0.0866194
 -1.37245578  0.8558229  -0.35071591 -0.89363983  0.        ]",[-2.04398131 -1.87602413],[-1.48049543 -1.39629983],[-0.93659848 -0.75615525],-0.144903530532
42,"[[ -5.42222256e+01   1.26058843e+00   1.20997807e-01  -1.05435508e-02]
 [ -1.13599716e+02   2.56555461e-01   0.00000000e+00   0.00000000e+00]]",-1.09074,"[-1.07531308 -0.01643955  1.08500413  1.0858284   1.05500288 -0.08661938
 -1.39743107 -0.00484874 -1.83840912  0.24088027  0.        ]",[-3.4133904  -0.76230001],[-3.37994668 -0.67968699],[-0.93659848 -0.75615525],-0.291065655693
43,"[[ -5.65113585e+01   1.23813101e+00   1.20997807e-01  -1.05435508e-02]
 [ -1.15307443e+02  -2.49333569e+00   0.00000000e+00   0.00000000e+00]]",-0.849084,"[ 1.25364594  0.02648672  0.07539129  1.07702397  1.05500237 -0.08661936
 -1.42187182 -0.58245357 -0.06810212  0.77949853  0.        ]",[-2.64783311  0.47005114],[-2.65455036 -0.24200219],[-0.93659848 -0.75615525],-0.120012368755
44,"[[ -5.88342902e+01   1.17860145e+00   1.20997807e-01  -1.05435508e-02]
 [ -1.16980003e+02  -3.45646689e+00   0.00000000e+00   0.00000000e+00]]",-0.955297,"[-1.03347241  0.13861206 -1.08332459  1.05083703  1.05500185 -0.08661934
 -1.44580921 -0.78475565 -0.94376972 -1.04336227  0.        ]",[-2.60700345 -0.672001  ],[-2.9749357  -1.28404627],[-0.93659848 -0.75615525],-0.213419061415
45,"[[ -6.11903143e+01   1.06988747e+00   1.20997807e-01  -1.05435508e-02]
 [ -1.18616329e+02  -7.40156107e+00   0.00000000e+00   0.00000000e+00]]",0.0810899,"[-0.22520479  0.33606148  1.47928506  0.99260673  1.05500133 -0.08661932
 -1.46922795 -1.61340774 -1.479415    1.01568743  0.        ]",[-3.76463127  2.8531065 ],[-4.17428109  2.1269538 ],[-0.93659848 -0.75615525],-0.276391503213
46,"[[ -6.35787516e+01   9.62530845e-01   1.20997807e-01  -1.05435508e-02]
 [ -1.20222717e+02  -3.34725484e+00   0.00000000e+00   0.00000000e+00]]",-0.770983,"[ 0.886687    0.51984446 -0.97243829  0.92248859  1.05500082 -0.0866193
 -1.49221817 -0.76181473  0.22057879 -0.20884078  0.        ]",[-2.27172804  0.80053377],[-2.89882458  0.71621999],[-0.93659848 -0.75615525],-0.0687502932633
47,"[[ -6.59990288e+01   9.24195523e-01   1.20997807e-01  -1.05435508e-02]
 [ -1.21800161e+02  -4.95764118e-01   0.00000000e+00   0.00000000e+00]]",-1.2729,"[-1.50917926  0.58236379  0.05825531  0.89456312  1.0550003  -0.08661928
 -1.51479407 -0.16286905 -1.84208335 -0.46088553  0.        ]",[-3.3255167   0.18121636],[-3.83027862 -0.1503254 ],[-0.93659848 -0.75615525],-0.298517876326
48,"[[ -6.84505457e+01   9.07893889e-01   1.20997807e-01  -1.05435508e-02]
 [ -1.23346286e+02  -1.13238911e+00   0.00000000e+00   0.00000000e+00]]",-0.349093,"[ 0.96053408  0.60841403  0.92246536  0.88224449  1.05499978 -0.08661926
 -1.53692167 -0.29658986 -0.38344003  1.18353602  0.        ]",[-3.2510972   1.72006512],[-3.77204448  0.93763712],[-0.93659848 -0.75615525],-0.187089698001
49,"[[ -7.09326982e+01   9.22200881e-01   1.20997807e-01  -1.05435508e-02]
 [ -1.24864434e+02   2.55049630e+00   0.00000000e+00   0.00000000e+00]]",-0.952709,"[-0.46525182  0.58556836 -1.39690776  0.89306921  1.05499927 -0.08661924
 -1.55864882  0.47698752 -0.58548921 -1.10086027  0.        ]",[-2.31513476 -0.75051367],[-3.20380326 -0.47297462],[-0.93659848 -0.75615525],-0.188569002845
