timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
14,"[[ -7.06997439e+00   1.42530252e+00   1.72623087e-01   1.06542078e-02]
 [ -4.83500980e+01   4.04499266e+00   0.00000000e+00   0.00000000e+00]]",-0.495092,"[ 0.84054976 -0.25939125 -1.01838984  1.14463271  1.50453753  0.09640857
 -0.47711354  0.74520863 -0.21865812 -0.09441812  0.        ]",[-1.82244849 -1.00440049],[-1.34581608 -2.04725136],[-0.83203477 -0.58875531],-0.0209776393971
15,"[[ -8.06708602e+00   1.46557194e+00   1.72623087e-01   1.06542078e-02]
 [ -5.13508169e+01  -4.78621650e-03   0.00000000e+00   0.00000000e+00]]",-0.569859,"[-0.42660639 -0.33342235 -1.41289765  1.15102695  1.50453597  0.09640854
 -0.52159782 -0.06878717 -0.66767451 -0.92096456  0.        ]",[-1.81351614 -0.925901  ],[-2.02297707 -1.28578382],[-0.83203477 -0.58875531],-0.168435816475
16,"[[ -9.12359953e+00   1.42563675e+00   1.72623087e-01   1.06542078e-02]
 [ -5.42904079e+01  -3.97571073e+00   0.00000000e+00   0.00000000e+00]]",-1.01126,"[-1.45330867 -0.26000384 -0.41562325  1.14469249  1.50453441  0.09640851
 -0.56517589 -0.86693323 -1.62805725 -0.96112275  0.        ]",[-2.42549253  0.04723002],[-2.90739455 -0.68085322],[-0.83203477 -0.58875531],-0.291907516236
17,"[[ -1.02383049e+01   1.31973885e+00   1.72623087e-01   1.06542078e-02]
 [ -5.71702694e+01  -6.60548924e+00   0.00000000e+00   0.00000000e+00]]",-0.806576,"[-1.08315523 -0.06769628  1.08359928  1.11822947  1.50453284  0.09640848
 -0.60786847 -1.39551129 -2.14168395  0.06566382  0.        ]",[-2.92891312  1.48602223],[-3.01004357  2.39089936],[-0.83203477 -0.58875531],-0.337632898535
18,"[[ -1.14100471e+01   1.22853489e+00   1.72623087e-01   1.06542078e-02]
 [ -5.99948810e+01  -2.52865005e+00   0.00000000e+00   0.00000000e+00]]",-0.566038,"[ 0.42155947  0.09387208  1.35991797  1.08437428  1.50453128  0.09640845
 -0.64974197 -0.57607609 -1.39828023  1.02771057  0.        ]",[-2.85796094  1.52102852],[-3.022096    1.29364924],[-0.83203477 -0.58875531],-0.263715516846
19,"[[ -1.26377409e+01   1.21804741e+00   1.72623087e-01   1.06542078e-02]
 [ -6.27656057e+01   1.46636367e+00   0.00000000e+00   0.00000000e+00]]",-0.748436,"[ 1.24285613  0.11214429 -0.08550731  1.07983687  1.50452972  0.09640841
 -0.69081659  0.22691225 -0.3013603   0.54623337  0.        ]",[-2.30399799  0.67024469],[-2.34835596  1.32860663],[-0.83203477 -0.58875531],-0.0869688850017
20,"[[ -1.39203193e+01   1.28665146e+00   1.72623087e-01   1.06542078e-02]
 [ -6.54835248e+01   5.38068133e+00   0.00000000e+00   0.00000000e+00]]",-0.434637,"[ 0.16255987 -0.00856828 -1.41172805  1.10711453  1.50452815  0.09640838
 -0.73110837  1.01368052 -0.382986   -0.74442666  0.        ]",[-1.83555019 -1.15215421],[-1.18821188 -2.089894  ],[-0.83203477 -0.58875531],-0.122878214886
21,"[[ -1.52567059e+01   1.35328914e+00   1.72623087e-01   1.06542078e-02]
 [ -6.81459442e+01   1.29638556e+00   0.00000000e+00   0.00000000e+00]]",-1.21483,"[-1.37723609 -0.1281661  -0.61992006  1.12811915  1.50452659  0.09640835
 -0.77057735  0.19274632 -1.54553816 -1.0411587   0.        ]",[-2.34011412 -0.83476597],[-2.25218358 -1.83778241],[-0.83203477 -0.58875531],-0.286774789036
22,"[[ -1.66457913e+01   1.33903488e+00   1.72623087e-01   1.06542078e-02]
 [ -7.07535123e+01  -2.70871078e+00   0.00000000e+00   0.00000000e+00]]",-1.18916,"[-0.95141671 -0.10241582  1.20015518  1.12408522  1.50452503  0.09640832
 -0.80923316 -0.61226888 -2.11507713  0.185058    0.        ]",[-2.9269917   0.49383205],[-2.20582577  0.23757225],[-0.83203477 -0.58875531],-0.334135410232
23,"[[ -1.80865068e+01   1.29462662e+00   1.72623087e-01   1.06542078e-02]
 [ -7.33096168e+01  -1.73557386e+00   0.00000000e+00   0.00000000e+00]]",-0.353717,"[ 0.86348787 -0.02277043  1.03146431  1.10991321  1.50452346  0.09640829
 -0.847126   -0.41667033 -1.03892415  1.02300001  0.        ]",[-2.77464747  1.15284061],[-3.48334739  1.53471053],[-0.83203477 -0.58875531],-0.217448007268
24,"[[ -1.95778558e+01   1.29976390e+00   1.72623087e-01   1.06542078e-02]
 [ -7.58173425e+01   2.23579562e+00   0.00000000e+00   0.00000000e+00]]",-0.509101,"[ 0.89604251 -0.03193604 -0.95614474  1.11167562  1.5045219   0.09640826
 -0.88430161  0.38156635 -0.16987976 -0.10625566  0.        ]",[-2.01347613 -0.5177148 ],[-1.51224061 -1.56463655],[-0.83203477 -0.58875531],-0.0185441078707
25,"[[ -2.11188513e+01   1.30406688e+00   1.72623087e-01   1.06542078e-02]
 [ -7.82735938e+01  -1.79234714e+00   0.00000000e+00   0.00000000e+00]]",-0.707177,"[-1.02257387 -0.03962323 -1.10294638  1.11312682  1.50452033  0.09640823
 -0.9207141  -0.42808184 -1.17250105 -1.14797166  0.        ]",[-2.237216   -0.27237833],[-1.83248789 -1.06841609],[-0.83203477 -0.58875531],-0.248902481712
26,"[[ -2.27084574e+01   1.22859290e+00   1.72623087e-01   1.06542078e-02]
 [ -8.06785252e+01  -5.74204621e+00   0.00000000e+00   0.00000000e+00]]",-0.859042,"[-1.1751764   0.09377114  0.981993    1.08439275  1.50451877  0.0964082
 -0.95636574 -1.2219624  -2.17962715  0.01732024  0.        ]",[-3.04009485  1.42675114],[-3.6318365   0.69978969],[-0.83203477 -0.58875531],-0.343915243301
27,"[[ -2.43456888e+01   1.14243131e+00   1.72623087e-01   1.06542078e-02]
 [ -8.30370902e+01  -2.88373531e+00   0.00000000e+00   0.00000000e+00]]",-0.322416,"[ 0.84029429  0.24168415  1.05658491  1.04327281  1.50451721  0.09640817
 -0.99132998 -0.64744748 -0.97257825  1.07182402  0.        ]",[-2.87778997  1.85565424],[-2.22308969  1.9415692 ],[-0.83203477 -0.58875531],-0.215421877961
28,"[[ -2.60296483e+01   1.12478721e+00   1.72623087e-01   1.06542078e-02]
 [ -8.53515896e+01   1.10581120e+00   0.00000000e+00   0.00000000e+00]]",-0.406272,"[ 0.72718785  0.27130427 -1.12578959  1.03378314  1.50451564  0.09640814
 -1.02564092  0.15444328 -0.15558812 -0.40729878  0.        ]",[-2.08203483  0.19924837],[-2.01942029  0.05271252],[-0.83203477 -0.58875531],-0.0640174207816
29,"[[ -2.77594463e+01   1.14849202e+00   1.72623087e-01   1.06542078e-02]
 [ -8.76206756e+01   1.26382536e+00   0.00000000e+00   0.00000000e+00]]",-1.13736,"[-1.3364273   0.23145371 -0.70245775  1.04644803  1.50451408  0.0964081
 -1.05927858  0.18620376 -1.61890338 -1.09426807  0.        ]",[-2.51679111 -0.20436639],[-1.99375037  0.87448003],[-0.83203477 -0.58875531],-0.301578180821
30,"[[ -2.95341932e+01   1.20795284e+00   1.72623087e-01   1.06542078e-02]
 [ -8.98470087e+01   4.67049869e+00   0.00000000e+00   0.00000000e+00]]",-1.46564,"[-0.55703987  0.12966554  1.41371045  1.075338    1.50451252  0.09640807
 -1.09228239  0.87093817 -1.99647487  0.59695651  0.        ]",[-2.85609412 -0.81023282],[-2.89870245 -0.68377624],[-0.83203477 -0.58875531],-0.325821819367
31,"[[ -3.13530199e+01   1.27293877e+00   1.72623087e-01   1.06542078e-02]
 [ -9.20280954e+01   1.83713012e+00   0.00000000e+00   0.00000000e+00]]",-0.666542,"[ 1.24364143  0.01577338  0.11105899  1.10210871  1.50451095  0.09640804
 -1.12461539  0.30143629 -0.41777317  0.67740994  0.        ]",[-2.4893806  0.0698325],[-2.73673794 -0.11858729],[-0.83203477 -0.58875531],-0.112953384893
32,"[[ -3.32150272e+01   1.30425150e+00   1.72623087e-01   1.06542078e-02]
 [ -9.41654574e+01   1.29561040e+00   0.00000000e+00   0.00000000e+00]]",-0.529214,"[-0.44708506 -0.03995395 -1.40802267  1.11318347  1.50450939  0.09640801
 -1.15630013  0.19259175 -0.72201151 -1.03480772  0.        ]",[-2.04962897 -1.09238768],[-2.34886169 -1.08785986],[-0.83203477 -0.58875531],-0.188115982773
33,"[[ -3.51193365e+01   1.28980566e+00   1.72623087e-01   1.06542078e-02]
 [ -9.62579567e+01  -2.72704324e+00   0.00000000e+00   0.00000000e+00]]",-1.04597,"[-1.30320224 -0.01418187  0.79940393  1.10822172  1.50450783  0.09640798
 -1.18731975 -0.6159543  -2.15262385 -0.18998069  0.        ]",[-2.99466228  0.26248616],[-3.15616174 -0.41744341],[-0.83203477 -0.58875531],-0.340741668497
34,"[[ -3.70650591e+01   1.21883718e+00   1.72623087e-01   1.06542078e-02]
 [ -9.83072381e+01  -4.36446920e+00   0.00000000e+00   0.00000000e+00]]",-0.0191538,"[ 0.97796845  0.11077078  0.88684871  1.08017165  1.50450626  0.09640795
 -1.21769862 -0.94507354 -0.86590618  1.01364291  0.        ]",[-2.85910892  1.75690961],[-2.9507098  2.14811  ],[-0.83203477 -0.58875531],-0.197080800678
35,"[[ -3.90513761e+01   1.17175126e+00   1.72623087e-01   1.06542078e-02]
 [ -1.00318313e+02  -3.57620181e-01   0.00000000e+00   0.00000000e+00]]",-0.341718,"[ 0.16483256  0.19193744 -1.41119463  1.05823826  1.5045047   0.09640792
 -1.24751105 -0.13970369 -0.39113415 -0.82463428  0.        ]",[-2.0791297  -0.22378266],[-1.78566308 -0.45842668],[-0.83203477 -0.58875531],-0.134968095284
36,"[[ -4.10775169e+01   1.14605516e+00   1.72623087e-01   1.06542078e-02]
 [ -1.02288950e+02  -2.20601999e+00   0.00000000e+00   0.00000000e+00]]",-1.11703,"[-1.47692489  0.23557053  0.36265864  1.04517067  1.50450314  0.09640789
 -1.27672392 -0.5112288  -2.14099083 -0.47272224  0.        ]",[-2.98611355  0.46685922],[-2.9873445   0.49505189],[-0.83203477 -0.58875531],-0.345426060887
37,"[[ -4.31426844e+01   1.12162789e+00   1.72623087e-01   1.06542078e-02]
 [ -1.04221620e+02  -2.43430677e-01   0.00000000e+00   0.00000000e+00]]",-0.0514054,"[ 0.78756468  0.27658207  1.10948452  1.0320397   1.50450157  0.09640786
 -1.30537391 -0.11675145 -1.0145486   1.08701735  0.        ]",[-2.97126508  1.20928276],[-4.08258819  1.40691703],[-0.83203477 -0.58875531],-0.221837444728
38,"[[ -4.52461482e+01   1.15610888e+00   1.72623087e-01   1.06542078e-02]
 [ -1.06118981e+02   3.67807500e+00   0.00000000e+00   0.00000000e+00]]",-0.411511,"[ 0.28269617  0.21855712 -1.3775644   1.05037326  1.50450001  0.09640783
 -1.33350037  0.67146486 -0.33362253 -0.75810426  0.        ]",[-2.05965757 -0.89636201],[-1.74632078 -1.21483565],[-0.83203477 -0.58875531],-0.122356725477
39,"[[ -4.73871726e+01   1.18875987e+00   1.72623087e-01   1.06542078e-02]
 [ -1.07976721e+02  -3.99761610e-01   0.00000000e+00   0.00000000e+00]]",-1.16932,"[-1.4678798   0.16279239  0.40023053  1.06646008  1.50449844  0.0964078
 -1.36103942 -0.14817413 -2.12867298 -0.46309349  0.        ]",[-2.97118902 -0.17764336],[-3.13777671 -0.34759638],[-0.83203477 -0.58875531],-0.343085290725
40,"[[ -4.95649630e+01   1.16656474e+00   1.72623087e-01   1.06542078e-02]
 [ -1.09796039e+02  -1.81522828e+00   0.00000000e+00   0.00000000e+00]]",-0.0891349,"[ 0.92117755  0.20078323  0.96332196  1.05565929  1.50449688  0.09640776
 -1.38800879 -0.43268074 -0.89920684  1.04473945  0.        ]",[-2.95291138  1.34302926],[-2.96774183  1.51447205],[-0.83203477 -0.58875531],-0.204314000022
41,"[[ -5.17787955e+01   1.16986723e+00   1.72623087e-01   1.06542078e-02]
 [ -1.11581849e+02   2.13204382e+00   0.00000000e+00   0.00000000e+00]]",-0.371395,"[-0.05520985  0.19515265 -1.44361715  1.05730212  1.50449532  0.09640773
 -1.41448138  0.36071536 -0.51328643 -0.95166435  0.        ]",[-2.1053741  -0.86976248],[-2.5109214  -0.90651082],[-0.83203477 -0.58875531],-0.160537897995
42,"[[ -5.40279826e+01   1.17557003e+00   1.72623087e-01   1.06542078e-02]
 [ -1.13330481e+02  -1.54977981e+00   0.00000000e+00   0.00000000e+00]]",-1.03635,"[-1.25771765  0.18541117  0.87125939  1.06010947  1.50449375  0.0964077
 -1.44040274 -0.37932616 -2.20070375 -0.05866469  0.        ]",[-3.12133956  0.3279286 ],[-2.89236504  0.05575997],[-0.83203477 -0.58875531],-0.347621870286
43,"[[ -5.63117834e+01   1.14658357e+00   1.72623087e-01   1.06542078e-02]
 [ -1.15043927e+02  -1.34968506e+00   0.00000000e+00   0.00000000e+00]]",-0.0424389,"[ 1.20781023  0.23467781  0.36276041  1.04544216  1.50449219  0.09640767
 -1.46580241 -0.33910725 -0.46357615  0.79644917  0.        ]",[-2.74256253  1.11688411],[-3.68949904  0.88455324],[-0.83203477 -0.58875531],-0.132784422385
44,"[[ -5.86295335e+01   1.15447498e+00   1.72623087e-01   1.06542078e-02]
 [ -1.16726005e+02   2.12694621e+00   0.00000000e+00   0.00000000e+00]]",-0.577012,"[-0.80876271  0.22132688 -1.25955829  1.04953125  1.50449063  0.09640764
 -1.490737    0.35969128 -1.0599875  -1.20132908  0.        ]",[-2.31420326 -0.92431146],[-2.53344919 -1.68644743],[-0.83203477 -0.58875531],-0.242250650095
45,"[[ -6.09805804e+01   1.15631917e+00   1.72623087e-01   1.06542078e-02]
 [ -1.18372570e+02  -1.92927641e+00   0.00000000e+00   0.00000000e+00]]",-0.428434,"[-0.51680238  0.21820001  1.42671348  1.05047589  1.50448906  0.09640761
 -1.51514505 -0.45560458 -1.97417925  0.66125854  0.        ]",[-3.23436427  0.91081405],[-3.12728988  1.97327174],[-0.83203477 -0.58875531],-0.325122713471
46,"[[ -6.33642397e+01   1.15728778e+00   1.72623087e-01   1.06542078e-02]
 [ -1.19988599e+02   2.01273724e+00   0.00000000e+00   0.00000000e+00]]",-0.316172,"[ 1.05525257  0.21655666 -0.72465866  1.05097012  1.5044875   0.09640758
 -1.53910034  0.33673566 -0.12105527  0.02827833  0.        ]",[-2.30334139 -0.3699249 ],[-1.70912106 -0.96591811],[-0.83203477 -0.58875531],-0.00402432752809
47,"[[ -6.57798907e+01   1.15819299e+00   1.72623087e-01   1.06542078e-02]
 [ -1.21570611e+02  -1.90940550e+00   0.00000000e+00   0.00000000e+00]]",-0.807668,"[-1.48967809  0.21502023 -0.26282878  1.05143097  1.50448594  0.09640755
 -1.56255128 -0.45161072 -1.88710418 -0.88478775  0.        ]",[-2.89556336 -0.02750549],[-2.87476676  0.2642875 ],[-0.83203477 -0.58875531],-0.325058596222
48,"[[ -6.82268589e+01   1.13029706e+00   1.72623087e-01   1.06542078e-02]
 [ -1.23121206e+02  -8.83731758e-01   0.00000000e+00   0.00000000e+00]]",-0.0360084,"[ 0.7365745   0.26208025  1.15569033  1.03677041  1.50448437  0.09640752
 -1.5855364  -0.24545124 -1.07061215  1.09087627  0.        ]",[-3.09096789  1.15700853],[-2.80044086  1.44765198],[-0.83203477 -0.58875531],-0.228663903741
49,"[[ -7.07045582e+01   1.15192856e+00   1.72623087e-01   1.06542078e-02]
 [ -1.24644286e+02   3.03347362e+00   0.00000000e+00   0.00000000e+00]]",-0.37693,"[-0.16039928  0.22563972 -1.44577995  1.04821594  1.50448281  0.09640749
 -1.60811355  0.54190312 -0.58191514 -1.0149707   0.        ]",[-2.1640625  -1.17326403],[-2.24363797  0.07081069],[-0.83203477 -0.58875531],-0.174160815959
