timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[ 0.03796774  0.06146234  0.11002969 -0.01503069]
 [-0.00101681 -0.0003499   0.          0.        ]]",-0.912471,"[ 1.2418483   1.29935345  0.07401364 -0.04417843  0.96420956 -0.127797
  0.24781012 -0.07234835  0.45201368  0.20410533  0.        ]",[-1.89626896  2.13569927],[-2.24566926  1.58683488],[-0.77627498 -0.51061046],-0.103712198974
1,"[[ -1.75837092e-03   1.01198673e-01   1.10029686e-01  -1.50306875e-02]
 [ -3.95841390e+00   3.96077483e+00   0.00000000e+00   0.00000000e+00]]",-0.988866,"[ 1.24283985  1.29355588  0.01577557  0.00672257  0.96420889 -0.12779695
  0.18818721  0.71012165  0.45244094  0.17814805  0.        ]",[-1.8786459   1.96135402],[-1.43183178  2.44722763],[-0.77627498 -0.51061046],-0.102713816334
2,"[[-0.11984699  0.21937013  0.11002969 -0.01503069]
 [-7.83753764  7.8434151   0.          0.        ]]",-0.872113,"[ 1.23293941  1.25970855 -0.15696049  0.15657445  0.96420822 -0.12779691
  0.12974358  1.47708686  0.44816739  0.10116326  0.        ]",[-1.80830717  1.83287287],[-2.2704004   2.50438099],[-0.77627498 -0.51061046],-0.0996975668459
3,"[[ -0.31474906   0.41442175   0.11002969  -0.01503069]
 [-11.64004134  11.64902073   0.           0.        ]]",-0.707886,"[ 1.17502809  1.15073843 -0.43558827  0.39441418  0.96420755 -0.12779686
  0.07245433  2.22883144  0.42318529 -0.02300401  0.        ]",[-1.66955376  1.14190137],[-1.43321998  1.96612234],[-0.77627498 -0.51061046],-0.0946433605672
4,"[[ -5.84949445e-01   6.84826083e-01   1.10029686e-01  -1.50306875e-02]
 [ -1.53676688e+01   1.53788895e+01   0.00000000e+00   0.00000000e+00]]",-0.508407,"[ 1.01333938  0.89787536 -0.79128869  0.68987625  0.96420688 -0.12779681
  0.01629317  2.96560845  0.35344566 -0.18150914  0.        ]",[-1.46774828 -0.28164366],[-1.61765587  0.96367397],[-0.77627498 -0.51061046],-0.0878002944397
5,"[[ -9.28968336e-01   1.02763698e+00   1.10029686e-01  -1.50306875e-02]
 [ -1.90221994e+01   1.88903421e+01   0.00000000e+00   0.00000000e+00]]",-0.387512,"[ 0.68884338  0.43516408 -1.15617686  0.97719454  0.96420621 -0.12779677
 -0.03876669  3.65922975  0.21358644 -0.34512384  0.        ]",[-1.26434779 -2.33727336],[-0.94029758 -1.54874749],[-0.77627498 -0.51061046],-0.0803615698805
6,"[[ -1.34297109e+00   1.36195629e+00   1.10029686e-01  -1.50306875e-02]
 [ -2.23671517e+01   1.45558628e+01   0.00000000e+00   0.00000000e+00]]",-0.332198,"[ 0.17424097 -0.12061892 -1.41008048  1.1342474   0.96420554 -0.12779672
 -0.08916238  2.80300656 -0.00526998 -0.5155627   0.        ]",[-1.36870229 -2.76427317],[-0.86703688 -3.08002814],[-0.77627498 -0.51061046],-0.0833963830933
7,"[[ -1.82031039e+00   1.61043671e+00   1.10029686e-01  -1.50306875e-02]
 [ -2.53569042e+01   1.03062014e+01   0.00000000e+00   0.00000000e+00]]",-0.572734,"[-0.47838621 -0.56406179 -1.4025606   1.16116371  0.96420488 -0.12779667
 -0.13420657  1.96354553 -0.30096401 -0.67575197  0.        ]",[-1.51089609 -2.92475677],[-1.36046655 -2.49814328],[-0.77627498 -0.51061046],-0.108242958286
8,"[[ -2.36213402e+00   1.77476047e+00   1.10029686e-01  -1.50306875e-02]
 [ -2.88139325e+01   6.13991397e+00   0.00000000e+00   0.00000000e+00]]",-0.923636,"[-1.11937427 -0.85661242 -1.01231447  1.13552984  0.96420421 -0.12779663
 -0.18629082  1.14055711 -0.67276495 -0.75050301  0.        ]",[-1.69001424 -2.8665688 ],[-1.8839633  -3.87104671],[-0.77627498 -0.51061046],-0.146741281863
9,"[[ -2.97240928e+00   1.85657748e+00   1.10029686e-01  -1.50306875e-02]
 [ -3.22022026e+01   2.05525627e+00   0.00000000e+00   0.00000000e+00]]",-0.930459,"[-1.49818461 -0.9991033  -0.22853777  1.11004192  0.96420354 -0.12779658
 -0.23733915  0.33369431 -1.09344792 -0.64848376  0.        ]",[-1.98226154 -2.46489382],[-1.68554853 -2.27484109],[-0.77627498 -0.51061046],-0.189228783824
