timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[ 0.00379069 -0.06663131 -0.19190757  0.0305668 ]
 [ 0.00368248  0.00171819  0.          0.        ]]",-2.69884,"[ 1.25488585  1.38096532  0.02647801 -0.17849702 -1.65153814  0.26982864
  0.22807298 -0.05815429  2.23899953 -0.22905298  0.        ]",[ 2.77651238 -1.69551086],[ 2.81576195 -1.7700533 ],[-0.93646723 -0.77170163],-0.403398965195
1,"[[ 0.04356959 -0.10634054 -0.19190757  0.0305668 ]
 [ 3.96102732 -3.95943314  0.          0.        ]]",-2.83971,"[ 1.25358336  1.37403388  0.08461386 -0.22755239 -1.65153673  0.26982857
  0.28464936 -0.89149811  2.23844373 -0.20339734  0.        ]",[ 2.84942055 -0.96484238],[ 3.00900372 -0.84693437],[-0.93646723 -0.77170163],-0.402958939998
2,"[[ 0.16170761 -0.21840445 -0.19190757  0.0305668 ]
 [ 7.83986686 -7.23602241  0.          0.        ]]",-3.04258,"[ 1.23686226  1.33744485  0.25632059 -0.36462108 -1.65153532  0.26982851
  0.34010338 -1.58082339  2.23153582 -0.12344136  0.        ]",[ 2.86420655 -0.18126956],[ 2.29757845 -0.07649275],[-0.93646723 -0.77170163],-0.400961207944
3,"[[  0.35664175  -0.36473999  -0.19190757   0.0305668 ]
 [ 11.64092245  -7.39695905   0.           0.        ]]",-2.911,"[ 1.1679201   1.25251884  0.53135655 -0.53827479 -1.65153391  0.26982844
  0.39444534 -1.61467979  2.20311156  0.032159    0.        ]",[ 2.77828908  0.07998756],[ 3.17511057  0.37042965],[-0.93646723 -0.77170163],-0.395627019054
4,"[[  0.62683813  -0.49650441  -0.19190757   0.0305668 ]
 [ 15.36635158  -5.78479701   0.           0.        ]]",-2.81591,"[ 0.99212389  1.14145413  0.87851511 -0.68664863 -1.6515325   0.26982837
  0.4477061  -1.27551374  2.12254381  0.28296286  0.        ]",[ 2.58705878  0.04434773],[ 2.61087784 -0.72610182],[-0.93646723 -0.77170163],-0.384308843627
5,"[[  0.97082236  -0.63990465  -0.19190757   0.0305668 ]
 [ 19.01997408  -8.54593458   0.           0.        ]]",-2.78446,"[ 0.65312558  0.98565778  1.22758226 -0.83640566 -1.65153109  0.26982831
  0.49994026 -1.85639754  1.94803166  0.57493581  0.        ]",[ 2.36587477  1.01479614],[ 2.64672762  1.12221064],[-0.93646723 -0.77170163],-0.3631534045
6,"[[  1.3871338   -0.76939877  -0.19190757   0.0305668 ]
 [ 22.59927213  -4.41712062   0.           0.        ]]",-2.27292,"[ 0.1251517   0.81627597  1.45832746 -0.9586582  -1.65152968  0.26982824
  0.55111182 -0.98778134  1.63776846  0.85678837  0.        ]",[ 1.98143518  0.1068494 ],[ 1.63733097  0.53221705],[-0.93646723 -0.77170163],-0.327396964491
7,"[[  1.87432728  -0.83571375  -0.19190757   0.0305668 ]
 [ 26.10837706  -2.22157542   0.           0.        ]]",-1.68673,"[-0.54039505  0.71992789  1.4160835  -1.01579069 -1.65152827  0.26982817
  0.60127984 -0.52588458  1.15365391  1.03838395  0.        ]",[ 1.58239424 -0.58312362],[ 1.20063119 -1.51525641],[-0.93646723 -0.77170163],-0.270075608007
8,"[[  2.43102751  -0.91941818  -0.19190757   0.0305668 ]
 [ 29.55031482  -6.13567366   0.           0.        ]]",-1.2417,"[-1.17495104  0.58986508  0.97452836 -1.08210188 -1.65152686  0.26982811
  0.65048759 -1.34932792  0.59153137  0.94059102  0.        ]",[ 1.29613471  0.54959011],[ 1.05535976  0.68015353],[-0.93646723 -0.77170163],-0.189487672473
9,"[[  3.05586806e+00  -1.01386843e+00  -1.91907567e-01   3.05668012e-02]
 [  3.29224801e+01  -3.31856233e+00   0.00000000e+00   0.00000000e+00]]",-0.870988,"[-1.50436868  0.43285307  0.14610727 -1.14861182 -1.65152545  0.26982804
  0.69869781 -0.7566666   0.11765328  0.49958227  0.        ]",[ 1.19099844 -0.07754263],[ 1.04151983 -0.70331313],[-0.93646723 -0.77170163],-0.0870081272705
10,"[[  3.74749956e+00  -1.10748746e+00  -1.91907567e-01   3.05668012e-02]
 [  3.62297972e+01  -6.03409216e+00   0.00000000e+00   0.00000000e+00]]",-0.943226,"[-1.26339783  0.26782271 -0.81167683 -1.20527754 -1.65152404  0.26982798
  0.74598089 -1.32795625 -0.05403919 -0.21315137  0.        ]",[ 1.26203918  0.6857304 ],[ 1.0204939   0.07355242],[-0.93646723 -0.77170163],-0.0370781785212
11,"[[  4.50461937e+00  -1.22400189e+00  -1.91907567e-01   3.05668012e-02]
 [  3.94714357e+01  -5.61850821e+00   0.00000000e+00   0.00000000e+00]]",-1.11482,"[-0.41238519  0.05155672 -1.40960553 -1.26218223 -1.65152263  0.26982791
  0.79232498 -1.2405254   0.23570466 -0.9155358   0.        ]",[ 1.53004909  0.87779444],[ 1.33881035  0.50327078],[-0.93646723 -0.77170163],-0.156600664984
12,"[[  5.32592531e+00  -1.31520175e+00  -1.91907567e-01   3.05668012e-02]
 [  4.26485252e+01  -3.50828302e+00   0.00000000e+00   0.00000000e+00]]",-1.35457,"[ 0.66852694 -0.12437296 -1.17440657 -1.2957208  -1.65152122  0.26982784
  0.8377462  -0.79657814  0.92129589 -1.25493247  0.        ]",[ 2.11132073  0.86928582],[ 2.32575746  0.98520719],[-0.93646723 -0.77170163],-0.26533804557
