timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
0,"[[ 0.04637112  0.01330294 -0.08842358 -0.05573936]
 [-0.00260961  0.00296078  0.          0.        ]]",[-0.99368412 -1.4326097 ],[-1.02678418 -0.87175226],[-1.01377141 -1.78761029],-2.86591,"[ 1.25598647  1.41059526  0.0908695  -0.07474524 -0.75771656 -0.4917023
  0.21848209 -0.05151994  1.62567014  0.44889851  0.        ]",-0.305542152005
1,"[[ 0.00689507 -0.02635092 -0.08842358 -0.05573936]
 [-3.93191827 -3.95516102  0.          0.        ]]",[-0.86523908 -2.0373251 ],[-1.02678418 -0.87175226],[-0.67634451 -1.71516895],-2.8256,"[ 1.25743895  1.41004904  0.03320632 -0.1235484  -0.75771633 -0.49170219
  0.16312985 -0.90415661  1.62731959  0.36805548  0.        ]",-0.303299644177
2,"[[-0.10528992 -0.14438321 -0.08842358 -0.05573936]
 [-7.27547384 -7.8351375   0.          0.        ]]",[-0.59211696 -1.1902788 ],[-1.02678418 -0.87175226],[-0.11076762 -1.04869485],-2.85851,"[ 1.24981585  1.38884185 -0.13044834 -0.26821377 -0.7577161  -0.49170207
  0.11602911 -1.73995863  1.6041026   0.13629316  0.        ]",-0.295013008959
3,"[[ -0.27284462  -0.33924838  -0.08842358  -0.05573936]
 [ -9.47276571 -11.63869301   0.           0.        ]]",[ 0.20343971 -0.01142546],[-1.02678418 -0.87175226],[ 0.58302295 -0.02657482],-2.8611,"[ 1.20633452  1.2906107  -0.37065591 -0.5007142  -0.75771587 -0.49170195
  0.08507581 -2.55929577  1.48800776 -0.19922833  0.        ]",-0.276901604463
4,"[[ -0.45235178  -0.57016647  -0.08842358  -0.05573936]
 [ -8.48128518 -11.45372133   0.           0.        ]]",[ 0.80297214  0.33541854],[-1.02678418 -0.87175226],[ 0.86699533  0.31760031],-2.49156,"[ 1.11843418  1.07725173 -0.61558884 -0.7554896  -0.75771564 -0.49170183
  0.09904279 -2.51944667  1.2578985  -0.50260591  0.        ]",-0.249505221171
5,"[[-0.58843371 -0.78365046 -0.08842358 -0.05573936]
 [-5.13797295 -9.89985158  0.          0.        ]]",[ 1.42853511  0.97368338],[-1.02678418 -0.87175226],[ 1.0686965   0.46943846],-2.16933,"[ 1.02497128  0.79584249 -0.78799138 -0.95992847 -0.75771541 -0.49170172
  0.14614008 -2.18471893  1.00819158 -0.66733313  0.        ]",-0.221245960967
6,"[[-0.65049445 -0.94101105 -0.08842358 -0.05573936]
 [-1.08147633 -5.84969648  0.          0.        ]]",[ 0.99490588  0.12851562],[-1.02678418 -0.87175226],[ 0.94968605 -0.05602154],-1.87011,"[ 0.97516898  0.5441606  -0.86181896 -1.08582309 -0.75771518 -0.4917016
  0.203284   -1.31225873  0.84559739 -0.71333332  0.        ]",-0.201596446487
7,"[[-0.6324163  -1.05174896 -0.08842358 -0.05573936]
 [ 2.87617002 -5.22615028  0.          0.        ]]",[ 1.49570825  0.47520316],[-1.02678418 -0.87175226],[ 1.20575953  0.14347172],-1.83311,"[ 0.99012183  0.34825095 -0.84065212 -1.15984281 -0.75771495 -0.49170148
  0.25903542 -1.17793771  0.7920847  -0.69970364  0.        ]",-0.192946933914
8,"[[-0.53576897 -1.13636505 -0.08842358 -0.05573936]
 [ 6.77562552 -3.24203184  0.          0.        ]]",[ 1.26399086  0.36234107],[-1.02678418 -0.87175226],[ 1.30082464  0.00368893],-1.78281,"[ 1.0637665   0.18978549 -0.72287906 -1.20762018 -0.75771472 -0.49170136
  0.3139671  -0.75053098  0.8312221  -0.64906858  0.        ]",-0.193990487383
9,"[[ -0.36190314  -1.18617399  -0.08842358  -0.05573936]
 [ 10.59824376  -1.74380099   0.           0.        ]]",[ 1.52271837  0.1643168 ],[-1.02678418 -0.87175226],[ 1.37574172 -0.06957394],-1.77839,"[ 1.16792492  0.09346156 -0.49425766 -1.23202787 -0.75771449 -0.49170124
  0.36781636 -0.42779125  0.95590415 -0.55244515  0.        ]",-0.205070787054
10,"[[ -0.11234103  -1.2141794   -0.08842358  -0.05573936]
 [ 14.34549181  -1.05895046   0.           0.        ]]",[ 2.06340357  0.08852266],[-1.02678418 -0.87175226],[ 1.41814387 -0.012005  ],-1.85213,"[ 1.24875349  0.03842548 -0.14068961 -1.24451167 -0.75771426 -0.49170113
  0.42060387 -0.28026489  1.13237855 -0.37701011  0.        ]",-0.223237522118
