timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[-0.09703801 -0.06498593 -0.05014896  0.12002517]
 [ 0.00478455  0.00108563  0.          0.        ]]",-0.569736,"[ 1.22600798  1.23938408 -0.12684764 -0.26613873 -0.42640348  1.05106398
  0.26813983 -0.08942301  1.40217299 -0.97111329  0.        ]",[ 1.82717633 -0.8037557 ],[ 2.2357398  -1.37720953],[-0.65890014 -0.40010467],-0.297373137372
1,"[[-0.05723729 -0.10470768 -0.05014896  0.12002517]
 [ 3.96210744 -3.96005332  0.          0.        ]]",-0.826988,"[ 1.2302361   1.23388403 -0.06852151 -0.31948023 -0.42640323  1.05106287
  0.33087011 -0.82818207  1.4040155  -0.94479369  0.        ]",[ 1.87129056 -0.39654678],[ 1.719424   -0.68048499],[-0.65890014 -0.40010467],-0.295691536593
2,"[[ 0.06091955 -0.21017121 -0.05014896  0.12002517]
 [ 7.84067032 -6.57756056  0.          0.        ]]",-0.857472,"[ 1.2299347   1.20688358  0.10505845 -0.45980276 -0.42640297  1.05106176
  0.39235189 -1.31635029  1.40517973 -0.85747456  0.        ]",[ 1.87824023 -0.00667578],[ 2.06771624 -0.88393483],[-0.65890014 -0.40010467],-0.28969590436
3,"[[  0.25588186  -0.37554628  -0.05014896   0.12002517]
 [ 11.64292899  -9.94867312   0.           0.        ]]",-1.08676,"[ 1.18758744  1.12898263  0.38760199 -0.67296484 -0.42640272  1.05106065
  0.45262409 -1.94506424  1.38940372 -0.70884565  0.        ]",[ 1.84895241  0.77499455],[ 1.69304451  1.78518857],[-0.65890014 -0.40010467],-0.277888492128
4,"[[  0.52610918  -0.5328264   -0.05014896   0.12002517]
 [ 15.36745436  -5.79312267   0.           0.        ]]",-0.819813,"[ 1.0459859   1.01637787  0.7537208  -0.86326188 -0.42640247  1.05105954
  0.51166406 -1.17004622  1.3326093  -0.46189358  0.        ]",[ 1.83620238  0.07361895],[ 2.41624028 -0.13285735],[-0.65890014 -0.40010467],-0.256516936926
5,"[[  0.87010687  -0.65282271  -0.05014896   0.12002517]
 [ 19.02020207  -6.20504971   0.           0.        ]]",-0.776639,"[ 0.74254335  0.90692633  1.13917068 -0.99731679 -0.42640221  1.05105843
  0.56956619 -1.24686964  1.18536449 -0.12634539  0.        ]",[ 1.75313568  0.26693702],[ 2.15734855 -1.16597586],[-0.65890014 -0.40010467],-0.222926117749
6,"[[  1.28645045  -0.8154196   -0.05014896   0.12002517]
 [ 22.60233603 -10.04172362   0.           0.        ]]",-0.714187,"[ 0.24023937  0.72918197  1.42646134 -1.15983876 -0.42640196  1.05105732
  0.62634893 -1.96241018  0.9109822   0.17658817  0.        ]",[ 1.5708375   1.22380793],[ 1.64203006  1.91326257],[-0.65890014 -0.40010467],-0.178114254598
7,"[[  1.77370582  -0.97452357  -0.05014896   0.12002517]
 [ 26.11154666  -5.88237612   0.           0.        ]]",-0.203221,"[-0.42457474  0.52662234  1.45532694 -1.29383895 -0.42640171  1.05105621
  0.68197566 -1.18668544  0.49461753  0.38111772  0.        ]",[ 1.40867317  0.42734569],[ 1.29610603 -0.95673   ],[-0.65890014 -0.40010467],-0.120864063045
8,"[[  2.33047554  -1.12899372  -0.05014896   0.12002517]
 [ 29.55412013  -9.55222284   0.           0.        ]]",-0.00477952,"[-1.09644837  0.30774055  1.08133737 -1.39700982 -0.42640145  1.0510551
  0.73654601 -1.8711119  -0.01873064  0.36984296  0.        ]",[ 1.12362158  1.28880477],[ 0.67715386  1.45666453],[-0.65890014 -0.40010467],-0.0589291453677
9,"[[  2.94258167  -1.27838133  -0.05014896   0.12002517]
 [ 31.64946575  -5.4002399    0.           0.        ]]",0.188546,"[-1.49856726  0.08018226  0.30616375 -1.46920769 -0.4264012   1.05105399
  0.76976037 -1.09676201 -0.49259503  0.06660083  0.        ]",[ 0.97700191  0.59085059],[ 2.2230105   0.78444287],[-0.65890014 -0.40010467],-0.0588676803003
