timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
34,"[[-16.57909975  -1.1260276   -0.15157402  -0.15827896]
 [-58.7370979    1.25739329   0.           0.        ]]",[-2.01918358  0.87603954],[-1.03207743 -0.85485584],[-1.85459399  0.58863777],-2.01868,"[-1.01534332  0.21400704  1.14096248 -1.20398632 -1.30302862 -1.38006388
 -0.60959953  0.21660522  0.65025638  2.16589456  0.        ]",-0.360254981147
35,"[[-17.78188075  -1.06618005  -0.15157402  -0.15827896]
 [-61.53142874   4.71598473   0.           0.        ]]",[-2.53338238 -1.13134599],[-1.03207743 -0.85485584],[-2.03317118 -0.47523841],-1.7323,"[ 0.54122141  0.32517177  1.30322287 -1.17026582 -1.30302792 -1.38006308
 -0.64908688  0.95811653  1.69442674  1.59671196  0.        ]",-0.395614499226
36,"[[-19.039968    -1.01237092  -0.15157402  -0.15827896]
 [-64.26847077   0.678523     0.           0.        ]]",[-2.22616158  0.2181308 ],[-1.03207743 -0.85485584],[-1.66522241 -0.55933928],-2.0637,"[ 1.23201346  0.4220445  -0.25382156 -1.13664465 -1.30302722 -1.38006228
 -0.68776465  0.09249676  1.57389368  0.25623216  0.        ]",-0.291664342402
37,"[[-20.35227701  -0.99010561  -0.15157402  -0.15827896]
 [-66.95341376   1.54529739   0.           0.        ]]",[-2.0511005  -0.57843754],[-1.03207743 -0.85485584],[-1.85304999 -0.33851245],-1.74667,"[-0.03121841  0.46120741 -1.43535899 -1.1218413  -1.30302651 -1.38006147
 -0.72570618  0.27833058  0.28508226 -0.0298324   0.        ]",-0.0711723174953
38,"[[-21.71774334  -0.98231241  -0.15157402  -0.15827896]
 [-69.58464572  -0.75809938   0.           0.        ]]",[-2.69876747  0.70240006],[-1.03207743 -0.85485584],[-2.3355093   0.76100981],-1.80929,"[-1.45613833  0.47478173 -0.37183753 -1.11653846 -1.30302581 -1.38006067
 -0.76288868 -0.21551096 -0.29818416  1.32029088  0.        ]",-0.204837499429
39,"[[-23.1353298   -0.96923188  -0.15157402  -0.15827896]
 [-72.16516255   2.05696407   0.           0.        ]]",[-2.05531616 -0.02519428],[-1.03207743 -0.85485584],[-2.24413562  0.36351609],-1.78327,"[-0.69719942  0.497407    1.35333884 -1.1074984  -1.3030251  -1.38005987
 -0.7993545   0.3880305   0.85261576  2.22082612  0.        ]",-0.381955832025
40,"[[-24.60399619  -0.9293053   -0.15157402  -0.15827896]
 [-74.6930613    1.93622544   0.           0.        ]]",[-2.4993093  -0.43576339],[-1.03207743 -0.85485584],[-2.1788559 -0.3923116],-1.79575,"[ 1.06823885  0.56520081  0.76006838 -1.07883697 -1.3030244  -1.38005906
 -0.83507674  0.3621444   1.86787379  1.08302035  0.        ]",-0.377577273306
41,"[[-26.12271686  -0.90807261  -0.15157402  -0.15827896]
 [-77.17090128   0.19301602   0.           0.        ]]",[-1.53010326 -0.33185859],[-1.03207743 -0.85485584],[-1.85530722 -0.54762244],-1.80609,"[ 0.63320624  0.60044838 -1.19907042 -1.06295052 -1.30302369 -1.38005826
 -0.87009156 -0.01159484  0.87674712 -0.16771761  0.        ]",-0.173611131143
42,"[[-27.69051205  -0.91721861  -0.15157402  -0.15827896]
 [-79.60064853  -1.10305512   0.           0.        ]]",[-2.58794415  0.59858449],[-1.03207743 -0.85485584],[-2.3034687   0.65786153],-1.80894,"[-1.2785278   0.58533533 -0.78282978 -1.06984711 -1.30302299 -1.38005746
 -0.90442674 -0.28946887 -0.34295545  0.9121694   0.        ]",-0.143685496508
43,"[[-29.30643163  -0.91504919  -0.15157402  -0.15827896]
 [-81.9831466    1.31216198   0.           0.        ]]",[-2.96501574  1.2196362 ],[-1.03207743 -0.85485584],[-2.45368028  0.63603544],-1.72252,"[-0.83435547  0.58892958  1.27734668 -1.06821807 -1.30302229 -1.38005665
 -0.93809421  0.22834709  0.69759057  2.23940772  0.        ]",-0.373900233109
44,"[[-30.96951675  -0.8490984   -0.15157402  -0.15827896]
 [-84.31723785   5.26973809   0.           0.        ]]",[-2.2784426  -0.96330041],[-1.03207743 -0.85485584],[-2.29360151 -1.06928968],-1.56683,"[ 1.12154097  0.69526148  0.65378492 -1.01654995 -1.30302158 -1.38005585
 -0.9710776   1.0768404   1.89006224  1.03505979  0.        ]",-0.377762507674
45,"[[-32.67878877  -0.78278278  -0.15157402  -0.15827896]
 [-86.60269198   1.37476987   0.           0.        ]]",[-1.87031282 -0.73691946],[-1.03207743 -0.85485584],[-2.04328084 -0.64869297],-1.76414,"[ 0.29370176  0.79613109 -1.36999598 -0.96053897 -1.30302088 -1.38005505
 -1.00337366  0.24176957  0.64391056 -0.20206441  0.        ]",-0.136129950075
46,"[[-34.43333778  -0.78459637  -0.15157402  -0.15827896]
 [-88.84500849  -1.54618684   0.           0.        ]]",[-2.76498892  0.77338335],[-1.03207743 -0.85485584],[-2.63147306  1.00164568],-1.83202,"[-1.49683421  0.79345688 -0.15823479 -0.96212236 -1.30302017 -1.38005424
 -1.03506011 -0.38447578 -0.3354296   1.38741662  0.        ]",-0.21614458478
47,"[[-36.23231268  -0.78423319  -0.15157402  -0.15827896]
 [-91.04486293   1.57231256   0.           0.        ]]",[-2.69847912  0.35951935],[-1.03207743 -0.85485584],[-2.66998768  0.16197234],-1.48342,"[ 0.01824896  0.79399249  1.47643733 -0.96180506 -1.30301947 -1.38005344
 -1.06614648  0.28412234  1.32608703  2.11586304  0.        ]",-0.410088710104
48,"[[-38.07482842  -0.73855406  -0.15157402  -0.15827896]
 [-93.19940917   2.99086773   0.           0.        ]]",[-2.18388723 -0.54774491],[-1.03207743 -0.85485584],[-2.10249257 -1.13101447],-1.72929,"[ 1.16057822  0.85981231 -0.51350139 -0.92104127 -1.30301876 -1.38005264
 -1.09659256  0.58825679  1.5959796   0.16741683  0.        ]",-0.29398018252
49,"[[-39.95999435  -0.70083102  -0.15157402  -0.15827896]
 [-95.31034896   0.7887822    0.           0.        ]]",[-2.23608555 -0.09405097],[-1.03207743 -0.85485584],[-2.43091011  0.24653836],-1.81457,"[-1.00517843  0.91174464 -1.10433105 -0.88606811 -1.30301806 -1.38005183
 -1.1264224   0.11613519 -0.25161196  0.41476205  0.        ]",-0.0647453823298
