timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
10,"[[ -3.75981188   1.27346068   0.09582837  -0.16423095]
 [-36.22707295  -2.08392136   0.           0.        ]]",-0.710548,"[-1.26551603  0.05497322  0.86770033  1.10818773  0.84088864 -1.4284478
 -0.30393602 -0.48206953 -1.71983547  1.03025107  0.        ]",[-3.15062189 -0.24258986],[-3.02223576 -1.33531061],[-0.74554157 -0.46702954],-0.306682153689
11,"[[ -4.51684374   1.19241866   0.09582837  -0.16423095]
 [-39.4650647   -6.00734038   0.           0.        ]]",-0.656281,"[-0.40912998  0.1874276   1.45675405  1.07314314  0.84088806 -1.42844602
 -0.35358757 -1.24200711 -1.47451031  1.86581387  0.        ]",[-3.30862617  1.46839821],[-2.39625312 -0.09406334],[-0.74554157 -0.46702954],-0.360034693451
12,"[[ -5.33799006   1.06967129   0.09582837  -0.16423095]
 [-42.63894915  -6.26662974   0.           0.        ]]",-0.593915,"[ 0.66704166  0.37976679  1.20676556  1.0049968   0.84088747 -1.42844425
 -0.40225608 -1.29222823 -0.64565799  2.2751804   0.        ]",[-3.24321795  2.15787864],[-3.03322448  2.02551042],[-0.74554157 -0.46702954],-0.354838895621
13,"[[ -6.22199903   0.98524887   0.09582837  -0.16423095]
 [-45.75181346  -2.18930456   0.           0.        ]]",-0.890455,"[ 1.23631395  0.50494956  0.10680907  0.94805911  0.84088689 -1.42844248
 -0.44998889 -0.50247894  0.21118877  1.75572142  0.        ]",[-2.92814302  1.14180875],[-2.26152312  1.41940613],[-0.74554157 -0.46702954],-0.272055040514
14,"[[ -7.16766097   0.98155561   0.09582837  -0.16423095]
 [-48.80443952   1.80648732   0.           0.        ]]",-0.639712,"[ 0.73342829  0.51027631 -1.11829084  0.94538752  0.8408863  -1.42844071
 -0.49679798  0.27147778  0.31840359  0.65162018  0.        ]",[-2.63022995 -0.13249502],[-2.66517012 -0.93195026],[-0.74554157 -0.46702954],-0.124281162821
15,"[[ -8.17375175   0.98022086   0.09582837  -0.16423095]
 [-51.794455    -1.92770095   0.           0.        ]]",-0.68552,"[-0.5747858   0.51219801 -1.37619352  0.9444179   0.84088572 -1.42843894
 -0.54264697 -0.45180833 -0.49794793 -0.10468717  0.        ]",[-2.68916035  0.30072731],[-2.51807322 -0.17218424],[-0.74554157 -0.46702954],-0.0623053292033
16,"[[ -9.23904792   0.93511831   0.09582837  -0.16423095]
 [-54.72534719  -2.58051046   0.           0.        ]]",-0.618037,"[-1.49718931  0.57611059 -0.25395729  0.91055353  0.84088513 -1.42843716
 -0.58758934 -0.57825273 -1.5850308   0.31766787  0.        ]",[-3.10643864  0.54442167],[-3.47213964 -0.49236927],[-0.74554157 -0.46702954],-0.246415696957
17,"[[-10.36237133   0.86436189   0.09582837  -0.16423095]
 [-57.59728796  -4.48885194   0.           0.        ]]",-0.643256,"[-0.95754481  0.67211165  1.20019924  0.85315253  0.84088454 -1.42843539
 -0.63162771 -0.9478847  -1.72084484  1.67241782  0.        ]",[-3.42479753  1.76172781],[-3.16176861  1.5723389 ],[-0.74554157 -0.46702954],-0.366092156098
18,"[[-11.54258194   0.81510226   0.09582837  -0.16423095]
 [-60.41465272  -0.45066463   0.           0.        ]]",-0.510356,"[ 0.57672592  0.73565018  1.2705698   0.81023951  0.84088396 -1.42843362
 -0.67482917 -0.1657153  -0.57657222  2.34802164  0.        ]",[-3.31334829  1.38389659],[-3.44805933  2.48203236],[-0.74554157 -0.46702954],-0.363114793175
19,"[[-12.77859599   0.84579571   0.09582837  -0.16423095]
 [-63.17781088   3.50657484   0.           0.        ]]",-0.594955,"[ 1.20793784  0.69638778 -0.29207681  0.83725478  0.84088337 -1.42843185
 -0.71719939  0.60077496  0.39929812  1.3793619   0.        ]",[-2.89931393  0.03907751],[-2.71727788 -0.36522997],[-0.74554157 -0.46702954],-0.227133791943
20,"[[-14.06931666   0.90059323   0.09582837  -0.16423095]
 [-65.88516311   1.97796307   0.           0.        ]]",-0.532465,"[-0.04745734  0.6236257  -1.44721572  0.88318233  0.84088279 -1.42843008
 -0.75871384  0.30469296 -0.13171466  0.02478917  0.        ]",[-2.68503332 -0.27483973],[-1.71849484 -0.37168423],[-0.74554157 -0.46702954],-0.00266741560331
21,"[[-15.41364177   0.92484828   0.09582837  -0.16423095]
 [-68.53840824   0.45236685   0.           0.        ]]",-0.791309,"[-1.46158372  0.59037388 -0.40868773  0.90253855  0.8408822  -1.42842831
 -0.79939856  0.00919507 -1.51022642  0.22067643  0.        ]",[-3.11182404 -0.16755417],[-1.96341203  0.12466398],[-0.74554157 -0.46702954],-0.231627180497
22,"[[-16.81050772   0.93859852   0.09582837  -0.16423095]
 [-71.13956576   0.92084955   0.           0.        ]]",-0.560701,"[-0.76380146  0.57124943  1.32674339  0.91323978  0.84088162 -1.42842653
 -0.83928452  0.09993706 -1.63001505  1.79415742  0.        ]",[-3.42239237  0.08774714],[-3.59146285  0.10483634],[-0.74554157 -0.46702954],-0.36866245916
23,"[[-18.25888273   0.96082245   0.09582837  -0.16423095]
 [-73.68948325   1.30000728   0.           0.        ]]",-0.403583,"[ 1.00509417  0.53993185  0.83443375  0.93011446  0.84088103 -1.42842476
 -0.87838471  0.17337739 -0.20478021  2.17843954  0.        ]",[-3.23966503  0.32011282],[-3.78329351  0.29326087],[-0.74554157 -0.46702954],-0.330075261331
24,"[[-19.75775594   0.99802296   0.09582837  -0.16423095]
 [-76.18962324   2.41600745   0.           0.        ]]",-0.458858,"[ 0.70786107  0.48642052 -1.14003332  0.95717509  0.84088045 -1.42842299
 -0.91672156  0.38953931  0.30779505  0.63665847  0.        ]",[-2.73676157 -0.74033725],[-1.70595   -2.1335639],[-0.74554157 -0.46702954],-0.121393108248
25,"[[-21.30611811   1.00592443   0.09582837  -0.16423095]
 [-78.63806594  -1.61268914   0.           0.        ]]",-0.427631,"[-1.20961308  0.47488456 -0.9115165   0.96272807  0.84087986 -1.42842122
 -0.95426562 -0.39079357 -1.09648078 -0.04344947  0.        ]",[-2.98427057 -0.29109183],[-2.95486409 -1.01785739],[-0.74554157 -0.46702954],-0.16029128492
26,"[[-22.90293992   0.93404104   0.09582837  -0.16423095]
 [-81.03572496  -5.56252544   0.           0.        ]]",-0.278976,"[-0.98597131  0.57760868  1.17739916  0.90971172  0.84087927 -1.42841945
 -0.99103089 -1.15585105 -1.73472711  1.59322807  0.        ]",[-3.53518295  1.59927821],[-3.44653315  1.66937834],[-0.74554157 -0.46702954],-0.359599364568
27,"[[-24.54725536   0.86340193   0.09582837  -0.16423095]
 [-83.38838266  -1.51487539   0.           0.        ]]",-0.383796,"[ 1.0090656   0.67337333  0.82809947  0.85233232  0.84087869 -1.42841767
 -1.02710605 -0.37184649 -0.13589375  2.17036584  0.        ]",[-3.30810356  1.18951774],[-2.56324915  1.1006845 ],[-0.74554157 -0.46702954],-0.328676900354
28,"[[-26.23817983   0.87290706   0.09582837  -0.16423095]
 [-85.69674452   2.45191588   0.           0.        ]]",-0.32745,"[ 0.4782125   0.6608037  -1.29452357  0.86034714  0.8408781  -1.4284159
 -1.06250191  0.39649614  0.19346457  0.33608462  0.        ]",[-2.76675081 -0.49394116],[-3.09953276  0.8959636 ],[-0.74554157 -0.46702954],-0.0748161578609
29,"[[-27.97483372   0.95680644   0.09582837  -0.16423095]
 [-87.96147035   5.92592706   0.           0.        ]]",-0.559969,"[-1.45949207  0.54562594 -0.41595591  0.92709975  0.84087752 -1.42841413
 -1.09722858  1.06938982 -1.4862954   0.2086467   0.        ]",[-3.16208839 -1.51695263],[-3.44247455 -1.60328207],[-0.74554157 -0.46702954],-0.227407248405
30,"[[-29.75631822   1.03414061   0.09582837  -0.16423095]
 [-90.17921998   1.82067979   0.           0.        ]]",-0.528942,"[-0.2634019   0.43322106  1.47893886  0.98199315  0.84087693 -1.42841236
 -1.13123484  0.27422858 -1.35768828  2.05728688  0.        ]",[-3.4937849  -0.41035411],[-2.66005385 -0.14975203],[-0.74554157 -0.46702954],-0.372246179596
31,"[[-31.58171051   1.06393853   0.09582837  -0.16423095]
 [-92.35270762   1.16096621   0.           0.        ]]",-0.37127,"[ 1.21997877  0.38845859 -0.22513622  1.00137133  0.84087635 -1.42841059
 -1.16456231  0.14644602  0.28446782  1.54676011  0.        ]",[-3.02177143 -0.60237134],[-3.2553398  -0.22076429],[-0.74554157 -0.46702954],-0.244411663814
32,"[[-33.45013577   1.0778323    0.09582837  -0.16423095]
 [-94.48262016   0.23120898   0.           0.        ]]",-0.366786,"[-0.75783556  0.36732954 -1.29580153  1.01006103  0.84087576 -1.42840882
 -1.19722152 -0.03364236 -0.60138805 -0.088516    0.        ]",[-2.8798461  -1.12023902],[-2.93101394  0.16694019],[-0.74554157 -0.46702954],-0.0785787625427
33,"[[ -3.53607381e+01   1.08870099e+00   9.58283695e-02  -1.64230951e-01]
 [ -9.65707362e+01   8.53293571e-01   0.00000000e+00   0.00000000e+00]]",-0.355635,"[-1.09921097  0.35069031  1.07318487  1.01670394  0.84087517 -1.42840704
 -1.22923974  0.0868517  -1.75728611  1.35910838  0.        ]",[-3.52339411 -0.76659191],[-3.19189486 -1.28692248],[-0.74554157 -0.46702954],-0.339783636708
34,"[[ -3.73126687e+01   1.06551097e+00   9.58283695e-02  -1.64230951e-01]
 [ -9.86149988e+01  -3.15910483e+00   0.00000000e+00   0.00000000e+00]]",-0.284988,"[ 1.13713807  0.3860749   0.57021994  1.00236347  0.84087459 -1.42840527
 -1.26058543 -0.69032597 -0.08252415  2.05517145  0.        ]",[-3.27834988  0.69643497],[-2.68760888  0.8848526 ],[-0.74554157 -0.46702954],-0.311301317971
35,"[[ -3.93050881e+01   1.03774349e+00   9.58283695e-02  -1.64230951e-01]
 [ -1.00620710e+02   3.70441687e-01   0.00000000e+00   0.00000000e+00]]",-0.228467,"[-0.18954578  0.42784902 -1.44968404  0.98438544  0.840874   -1.4284035
 -1.29133988 -0.00667332 -0.18079114  0.04421061  0.        ]",[-2.82533312 -1.04229796],[-3.26563821 -1.08147005],[-0.74554157 -0.46702954],-0.00836352534457
36,"[[ -4.13372097e+01   1.00497339e+00   9.58283695e-02  -1.64230951e-01]
 [ -1.02584396e+02  -3.63422641e+00   0.00000000e+00   0.00000000e+00]]",-0.237937,"[-1.35429884  0.47627341  0.71619279  0.96205504  0.84087342 -1.42840173
 -1.32144983 -0.78235406 -1.81111409  1.05093759  0.        ]",[-3.54050255  0.41989893],[-2.96151845 -0.18669843],[-0.74554157 -0.46702954],-0.321513532455
37,"[[ -4.34082023e+01   9.25214752e-01   9.58283695e-02  -1.64230951e-01]
 [ -1.04508373e+02  -4.33916908e+00   0.00000000e+00   0.00000000e+00]]",-0.0165229,"[ 1.01767805  0.5898631   0.81411336  0.90281453  0.84087283 -1.42839996
 -1.35095079 -0.91889675 -0.1651153   2.16760668  0.        ]",[-3.39550161  1.4743979 ],[-3.30921646  1.95857435],[-0.74554157 -0.46702954],-0.328282697697
38,"[[ -4.55173139e+01   8.78649637e-01   9.58283695e-02  -1.64230951e-01]
 [ -1.06396992e+02  -3.30692932e-01   0.00000000e+00   0.00000000e+00]]",-0.139508,"[-0.0916483   0.65315938 -1.44965273  0.86513835  0.84087225 -1.42839819
 -1.37990948 -0.14247766 -0.17169559 -0.00789066  0.        ]",[-2.87635374 -0.41248181],[-3.30773432  0.19370148],[-0.74554157 -0.46702954],-0.00584036610284
39,"[[ -4.76638341e+01   8.79419548e-01   9.58283695e-02  -1.64230951e-01]
 [ -1.08248949e+02   4.05002820e-01   0.00000000e+00   0.00000000e+00]]",-0.32313,"[ -1.32460934e+00   6.52131574e-01   7.71571094e-01   8.65778599e-01
   8.40871661e-01  -1.42839641e+00  -1.40830589e+00   2.24818430e-05
  -1.84386009e+00   1.18693776e+00   0.00000000e+00]",[-3.57783556 -0.24221173],[-3.50888104 -0.30463559],[-0.74554157 -0.46702954],-0.336830116842
40,"[[ -4.98470202e+01   8.74945211e-01   9.58283695e-02  -1.64230951e-01]
 [ -1.10063460e+02  -8.48458272e-01   0.00000000e+00   0.00000000e+00]]",0.0468936,"[ 1.11983392  0.65809293  0.61345647  0.86204525  0.84087108 -1.42839464
 -1.43612802 -0.24276589  0.01193434  2.05198702  0.        ]",[-3.35466242  0.63511318],[-3.34129202 -0.28977887],[-0.74554157 -0.46702954],-0.311721039755
41,"[[ -5.20661274e+01   8.46231897e-01   9.58283695e-02  -1.64230951e-01]
 [ -1.11841198e+02  -2.01902285e+00   0.00000000e+00   0.00000000e+00]]",-0.143538,"[-0.45539493  0.69581665 -1.41199395  0.83761654  0.84087049 -1.42839287
 -1.46338617 -0.46949763 -0.46954078 -0.13972212  0.        ]",[-2.95108366 -0.05963492],[-2.99250262  0.47719236],[-0.74554157 -0.46702954],-0.0595936314884
42,"[[ -5.43204451e+01   8.24808199e-01   9.58283695e-02  -1.64230951e-01]
 [ -1.13584995e+02  -1.29723240e-01   0.00000000e+00   0.00000000e+00]]",-0.230598,"[-0.98424671  0.723348    1.17881526  0.8188637   0.8408699  -1.4283911
 -1.49012377 -0.10355045 -1.73156011  1.67386638  0.        ]",[-3.67396784  0.25837824],[-3.56926917  1.16459463],[-0.74554157 -0.46702954],-0.36755051231
43,"[[ -5.66093179e+01   8.61554491e-01   9.58283695e-02  -1.64230951e-01]
 [ -1.15297068e+02   3.79083546e+00   0.00000000e+00   0.00000000e+00]]",0.0219002,"[ 1.23636271  0.67580051 -0.07189415  0.85075277  0.84086932 -1.42838933
 -1.51637481  0.65584054  0.33948945  1.56894019  0.        ]",[-3.17367268 -0.69746912],[-3.54000831 -0.75548658],[-0.74554157 -0.46702954],-0.250456099937
44,"[[ -5.89320828e+01   9.06159157e-01   9.58283695e-02  -1.64230951e-01]
 [ -1.16973460e+02   6.79499271e-01   0.00000000e+00   0.00000000e+00]]",-0.20089,"[-1.142948    0.61604394 -0.99209516  0.88766117  0.84086873 -1.42838756
 -1.54207862  0.05319111 -1.08501812 -0.08159183  0.        ]",[-3.13909435 -0.91221023],[-2.73770882 -1.06948576],[-0.74554157 -0.46702954],-0.158782957425
45,"[[ -6.12880138e+01   8.79419552e-01   9.58283695e-02  -1.64230951e-01]
 [ -1.18613632e+02  -3.34011508e+00   0.00000000e+00   0.00000000e+00]]",0.185026,"[-0.10381522  0.65212917  1.48418901  0.865775    0.84086815 -1.42838578
 -1.56722694 -0.72538687 -1.1912044   2.2223186   0.        ]",[-3.73822546  1.32462609],[-3.6447187   1.44940417],[-0.74554157 -0.46702954],-0.379803848717
46,"[[ -6.36764367e+01   8.52544352e-01   9.58283695e-02  -1.64230951e-01]
 [ -1.20223830e+02   6.39301136e-01   0.00000000e+00   0.00000000e+00]]",-0.000794411,"[ 0.77530977  0.68760137 -1.08029426  0.8430537   0.84086756 -1.42838401
 -1.59191553  0.04540552  0.33959795  0.6042851   0.        ]",[-2.94779587 -0.46592543],[-3.12261385 -1.39323445],[-0.74554157 -0.46702954],-0.121048146952
47,"[[ -6.60967291e+01   8.25004274e-01   9.58283695e-02  -1.64230951e-01]
 [ -1.21799627e+02  -3.37992617e+00   0.00000000e+00   0.00000000e+00]]",-0.0749944,"[-1.51044487  0.72309652  0.19754517  0.8190343   0.84086698 -1.42838224
 -1.61607651 -0.73309794 -1.80658081  0.70402967  0.        ]",[-3.55127192  0.5169096 ],[-3.53949439 -0.29451414],[-0.74554157 -0.46702954],-0.298359690861
48,"[[ -6.85482099e+01   7.45915013e-01   9.58283695e-02  -1.64230951e-01]
 [ -1.23343192e+02  -4.52476607e+00   0.00000000e+00   0.00000000e+00]]",0.36544,"[ 1.02309398  0.81998368  0.80513735  0.74608085  0.84086639 -1.42838047
 -1.63974314 -0.95484692 -0.04213629  2.14148425  0.        ]",[-3.48001242  1.85352218],[-4.14050091  1.02125233],[-0.74554157 -0.46702954],-0.324710254184
49,"[[ -7.10302785e+01   6.95610550e-01   9.58283695e-02  -1.64230951e-01]
 [ -1.24859120e+02  -5.18785493e-01   0.00000000e+00   0.00000000e+00]]",-0.122636,"[-0.6069674   0.87750448 -1.36438678  0.69676803  0.8408658  -1.4283787
 -1.66298588 -0.17890857 -0.68876037 -0.20732237  0.        ]",[-3.05513048 -0.11072832],[-2.53131571  0.22390449],[-0.74554157 -0.46702954],-0.0975727558016
