timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
10,"[[  3.6541964   -0.99374918  -0.16154822   0.15374798]
 [ 36.22469309  -6.09563221   0.           0.        ]]",-0.257304,"[-1.33870621  0.48381691 -0.69994699 -1.18054403 -1.38847683  1.34013382
  0.77952369 -1.28804524 -0.2764675  -0.98083036  0.        ]",[ 1.64247227  0.54742384],[ 1.32099682  0.75225133],[-0.81927896 -0.57810593],-0.153631070533
11,"[[  4.41120289  -1.084523    -0.16154822   0.15374798]
 [ 39.46509372  -2.9918793    0.           0.        ]]",-0.697281,"[-0.54500999  0.34012366 -1.38065725 -1.23914695 -1.38847549  1.34013258
  0.82776033 -0.66708457  0.00200931 -1.74769219  0.        ]",[ 1.89142442  0.1235574 ],[ 1.4459369   0.39339474],[-0.81927896 -0.57810593],-0.270532195443
12,"[[  5.23237393  -1.12808243  -0.16154822   0.15374798]
 [ 42.64137362  -1.36926973   0.           0.        ]]",-0.838814,"[ 0.5506664   0.26858452 -1.25293796 -1.26400204 -1.38847415  1.34013135
  0.87504242 -0.3424528   0.74248632 -2.1475675   0.        ]",[ 2.36716986  0.06239264],[ 3.49185347 -0.13310448],[-0.81927896 -0.57810593],-0.36256725912
13,"[[  6.11644399  -1.16041665  -0.16154822   0.15374798]
 [ 45.75530337  -1.86230128   0.           0.        ]]",-1.12019,"[ 1.22623106  0.21450777 -0.22446957 -1.281042   -1.38847281  1.34013012
  0.9213963  -0.4410923   1.56423722 -1.79731575  0.        ]",[ 2.74724889  0.56933016],[ 2.60834762  1.51555627],[-0.81927896 -0.57810593],-0.398720088149
14,"[[  7.06215986  -1.15748532  -0.16154822   0.15374798]
 [ 48.80587175   2.14228187   0.           0.        ]]",-1.12101,"[ 0.84721133  0.21944257  1.04821842 -1.27954607 -1.38847147  1.34012888
  0.96680692  0.36009544  1.85078815 -0.79995869  0.        ]",[ 2.7856524  -0.52073157],[ 2.45225739 -0.77157136],[-0.81927896 -0.57810593],-0.357193323946
15,"[[  8.06829352  -1.14562752  -0.16154822   0.15374798]
 [ 51.79773237  -0.94601679   0.           0.        ]]",-0.466812,"[-0.42905649  0.2393399   1.45056338 -1.27339599 -1.38847014  1.34012765
  1.01134355 -0.25777356  1.2187408   0.07222939  0.        ]",[ 2.3865416  -0.20878015],[ 2.69710309 -0.21545191],[-0.81927896 -0.57810593],-0.228748447905
16,"[[  9.13367409  -1.17281628  -0.16154822   0.15374798]
 [ 54.73062466  -1.76987745   0.           0.        ]]",-0.0104302,"[-1.45808505  0.19356365  0.43930374 -1.28725062 -1.3884688   1.34012642
  1.05500231 -0.42260143  0.18181183 -0.09263866  0.        ]",[ 1.78570652 -0.1862341 ],[ 1.89924458 -0.2288837 ],[-0.81927896 -0.57810593],-0.0562504065655
17,"[[ 10.25713474  -1.2168376   -0.16154822   0.15374798]
 [ 57.60594412  -2.62912778   0.           0.        ]]",-0.330365,"[-1.06484802  0.11834646 -1.0649244  -1.30783854 -1.38846746  1.34012518
  1.09780397 -0.59450958 -0.18512068 -1.20615896  0.        ]",[ 1.67628574  0.32874417],[ 2.15165812 -0.36610958],[-0.81927896 -0.57810593],-0.186600162278
18,"[[ 11.43753819  -1.2833087   -0.16154822   0.15374798]
 [ 60.4251459   -4.01307738   0.           0.        ]]",-0.862366,"[ 0.45518356  0.00248002 -1.30581791 -1.33452733 -1.38846612  1.34012395
  1.13977018 -0.87139304  0.58753284 -2.06043771  0.        ]",[ 2.28556252  0.91839987],[ 2.19320039  1.30115182],[-0.81927896 -0.57810593],-0.34019701575
19,"[[  1.26737529e+01  -1.32289377e+00  -1.61548217e-01   1.53747978e-01]
 [  6.31868069e+01   4.13332460e-02   0.00000000e+00   0.00000000e+00]]",-1.13246,"[ 1.23742842 -0.06764737  0.17578505 -1.34786377 -1.38846478  1.34012272
  1.18087976 -0.06023533  1.6387264  -1.59559211  0.        ]",[ 2.7270422   0.56240642],[ 2.28152306  0.63388576],[-0.81927896 -0.57810593],-0.387475137816
20,"[[ 13.96463817  -1.29672559  -0.16154822   0.15374798]
 [ 65.89246838   2.5672918    0.           0.        ]]",-0.593632,"[ 0.10164587 -0.02120283  1.46233146 -1.33926104 -1.38846345  1.34012148
  1.22115564  0.44512805  1.57287339 -0.27789786  0.        ]",[ 2.56956768 -0.52846819],[ 3.08422434 -0.04335891],[-0.81927896 -0.57810593],-0.291503220446
21,"[[ 15.30909609  -1.24743277  -0.16154822   0.15374798]
 [ 68.54449598   2.36287032   0.           0.        ]]",-0.0185874,"[-1.40778825  0.06533448  0.58783914 -1.32078171 -1.38846211  1.34012025
  1.26063305  0.40422968  0.32247001 -0.02449098  0.        ]",[ 1.88087988 -0.9640494 ],[ 1.67068603 -1.49571428],[-0.81927896 -0.57810593],-0.0778724489938
22,"[[ 16.70608513  -1.24018085  -0.16154822   0.15374798]
 [ 71.14612482  -1.62414769   0.           0.        ]]",-0.401288,"[-0.88361634  0.07795109 -1.21282922 -1.31781327 -1.38846077  1.34011902
  1.29936013 -0.39344545 -0.13580333 -1.36908446  0.        ]",[ 1.76186895  0.20707935],[ 2.04617985 -0.34549455],[-0.81927896 -0.57810593],-0.211427116063
23,"[[ 18.15460192  -1.28585894  -0.16154822   0.15374798]
 [ 73.69720137  -2.93896294   0.           0.        ]]",-1.00303,"[  9.25156449e-01  -2.01449720e-03  -9.19604716e-01  -1.33543843e+00
  -1.38845943e+00   1.34011778e+00   1.33733459e+00  -6.56497850e-01
   1.01649133e+00  -2.06836145e+00   0.00000000e+00]",[ 2.54044461  0.83289546],[ 1.93859954  0.37097978],[-0.81927896 -0.57810593],-0.373337612445
24,"[[ 19.65363032  -1.32908901  -0.16154822   0.15374798]
 [ 76.197175    -1.38889425   0.           0.        ]]",-1.12524,"[ 0.82255711 -0.07868951  1.07406457 -1.34977045 -1.38845809  1.34011655
  1.37454824 -0.34637822  1.79841131 -0.8828961   0.        ]",[ 2.7608211   0.71294779],[ 2.11112858  0.28796129],[-0.81927896 -0.57810593],-0.353667302317
25,"[[ 21.20215471  -1.34490553  -0.16154822   0.15374798]
 [ 78.64698219  -0.19644421   0.           0.        ]]",-0.0712095,"[-1.10823927 -0.1069554   1.05861308 -1.35443709 -1.38845676  1.34011532
  1.41101501 -0.10780674  0.75094721  0.07629347  0.        ]",[ 2.05115175 -0.11297457],[ 2.01117375  0.0721747 ],[-0.81927896 -0.57810593],-0.150162836055
26,"[[ 22.7991852   -1.34566582  -0.16154822   0.15374798]
 [ 81.04803369   0.11963709   0.           0.        ]]",-0.24796,"[-1.08940393 -0.10831673 -1.040617   -1.35465239 -1.38845542  1.34011408
  1.4467559  -0.04456886 -0.15120261 -1.09704941  0.        ]",[ 1.72521043  0.10003516],[ 2.24949603  0.0566619 ],[-0.81927896 -0.57810593],-0.169720406783
27,"[[ 24.44375817  -1.34076724  -0.16154822   0.15374798]
 [ 83.40139447   0.36965849   0.           0.        ]]",-0.82842,"[ 0.93041723 -0.0995495  -0.91286771 -1.35324319 -1.38845408  1.34011285
  1.48178676  0.00545252  0.98974018 -2.05058273  0.        ]",[ 2.50262213  0.34616965],[ 3.05016069 -0.61500661],[-0.81927896 -0.57810593],-0.368673349239
28,"[[ 26.13494161  -1.35758545  -0.16154822   0.15374798]
 [ 85.70955121  -2.04313738   0.           0.        ]]",-0.843324,"[ 0.60808282 -0.12969042  1.25352445 -1.35795124 -1.38845274  1.34011162
  1.51614461 -0.47727171  1.75331098 -0.69308165  0.        ]",[ 2.7297318   0.83895129],[ 3.40558185  0.2610926 ],[-0.81927896 -0.57810593],-0.336254141809
29,"[[ 27.87183153  -1.3873561   -0.16154822   0.15374798]
 [ 87.97178316  -0.93729593   0.           0.        ]]",0.0152433,"[-1.40582968 -0.18330844  0.59274402 -1.36542193 -1.3884514   1.34011038
  1.54981871 -0.25602753  0.41603905 -0.03740364  0.        ]",[ 1.86983132  0.07280026],[ 1.28336071  0.85715678],[-0.81927896 -0.57810593],-0.0937235623522
30,"[[ 29.65349834  -1.37153108  -0.16154822   0.15374798]
 [ 90.18707207   2.5085792    0.           0.        ]]",-0.572397,"[-0.39838141 -0.15476692 -1.41979503 -1.36158662 -1.38845006  1.34010915
  1.58279391  0.43338371  0.05395388 -1.63856378  0.        ]",[ 1.91879416 -0.12418421],[ 2.17708043 -0.65444552],[-0.81927896 -0.57810593],-0.254835763849
31,"[[ 31.47903286  -1.34751091  -0.16154822   0.15374798]
 [ 92.35948129  -0.09762513   0.           0.        ]]",-1.01432,"[ 1.24263436 -0.11162127  0.11114559 -1.35516862 -1.38844873  1.34010792
  1.61513069 -0.08803605  1.59825702 -1.63991586  0.        ]",[ 2.772995    0.54426521],[ 2.63750527  0.33938498],[-0.81927896 -0.57810593],-0.386654064948
32,"[[ 33.34758527  -1.33559857  -0.16154822   0.15374798]
 [ 94.48848034   1.28451976   0.           0.        ]]",-0.207662,"[-0.62292444 -0.0903095   1.38970622 -1.351719   -1.38844739  1.34010668
  1.64682115  0.18848784  1.15174887  0.01976448  0.        ]",[ 2.34818411 -0.46863681],[ 2.38203564 -0.49841061],[-0.81927896 -0.57810593],-0.217278389094
33,"[[ 35.25830018  -1.32958619  -0.16154822   0.15374798]
 [ 96.57632051  -0.67647234   0.           0.        ]]",-0.15586,"[-1.19077991 -0.07957592 -0.92614759 -1.34991051 -1.38844605  1.34010545
  1.6778988  -0.20384539 -0.162026   -0.99154373  0.        ]",[ 1.75011206  0.13950017],[ 2.14811933  0.04296897],[-0.81927896 -0.57810593],-0.15357733081
34,"[[ 37.21036253  -1.34087899  -0.16154822   0.15374798]
 [ 98.62306988  -0.45324737   0.           0.        ]]",-0.863564,"[ 1.08372269 -0.09974905 -0.66928145 -1.35326677 -1.38844471  1.34010422
  1.70836466 -0.15918498  1.17795907 -1.99251692  0.        ]",[ 2.62583065  0.51146358],[ 3.05175898  0.37047554],[-0.81927896 -0.57810593],-0.378702173986
35,"[[  39.20294533   -1.33472274   -0.16154822    0.15374798]
 [ 100.62831506    1.06409014    0.            0.        ]]",-0.493979,"[-0.04300484 -0.08874487  1.48080139 -1.35145475 -1.38844337  1.34010298
  1.73821256  0.14438704  1.50466265 -0.22164862  0.        ]",[ 2.59793067 -0.28611273],[ 2.38393825 -0.78332324],[-0.81927896 -0.57810593],-0.278934611741
36,"[[  41.23524536   -1.34434298   -0.16154822    0.15374798]
 [ 102.5955776    -2.01554859    0.            0.        ]]",0.0111916,"[-1.41009487 -0.1059478  -0.54452529 -1.35426246 -1.38844204  1.34010175
  1.76749494 -0.47175293 -0.10811548 -0.66024972  0.        ]",[ 1.7389766   0.28843871],[ 1.99350849  0.89280292],[-0.81927896 -0.57810593],-0.102855934946
37,"[[  43.30649261   -1.34833636   -0.16154822    0.15374798]
 [ 104.52220156    1.60443861    0.            0.        ]]",-0.907069,"[ 0.94189371 -0.11310005 -0.89788119 -1.35539348 -1.3884407   1.34010052
  1.79617225  0.25249429  0.99795618 -2.04567137  0.        ]",[ 2.55227566  0.15424582],[ 1.98985593  1.03850519],[-0.81927896 -0.57810593],-0.368745785838
38,"[[  45.41585534   -1.27637578   -0.16154822    0.15374798]
 [ 106.40716638    5.57850531    0.            0.        ]]",-0.423637,"[ 0.053505    0.0146823   1.47030755 -1.33196885 -1.38843936  1.34009928
  1.8242293   1.04758146  1.54745589 -0.23476624  0.        ]",[ 2.69426703 -1.46855605],[ 2.36360658 -1.73844475],[-0.81927896 -0.57810593],-0.286336756239
39,"[[  47.56254957   -1.20517425   -0.16154822    0.15374798]
 [ 108.25671207    1.55513099    0.            0.        ]]",-0.0582323,"[-1.38544579  0.13840313 -0.60364066 -1.30258027 -1.38843802  1.34009805
  1.85175897  0.24262857 -0.18802309 -0.77239419  0.        ]",[ 1.88523817 -0.74873978],[ 0.72517881  0.12919968],[-0.81927896 -0.57810593],-0.120203119769
40,"[[  49.73496807   -1.16877369   -0.16154822    0.15374798]
 [ 108.98264166    2.08315438    0.            0.        ]]",-0.883108,"[ 1.05559142  0.2004063  -0.72270107 -1.28521585 -1.38843668  1.34009682
  1.86256243  0.34826963  1.24938779 -2.0342597   0.        ]",[ 2.76434731 -0.29202926],[ 2.39691018  0.12324113],[-0.81927896 -0.57810593],-0.390976960852
41,"[[  51.93266713   -1.12215561   -0.16154822    0.15374798]
 [ 110.78119631    2.57709929    0.            0.        ]]",-0.287976,"[-0.26828123  0.27841165  1.47728341 -1.26071272 -1.38843535  1.34009558
  1.88933286  0.44709262  1.32235391  0.02794044  0.        ]",[ 2.64277959 -1.41183293],[ 2.52682607 -0.97946827],[-0.81927896 -0.57810593],-0.246004065183
42,"[[  54.16600032   -1.10955908   -0.16154822    0.15374798]
 [ 112.54680839   -1.3043024     0.            0.        ]]",-0.219366,"[-1.1372565   0.29919903 -0.98963688 -1.25366068 -1.38843401  1.34009435
  1.91561279 -0.3294564  -0.22424194 -1.19530289  0.        ]",[ 1.87801719 -0.30204052],[ 1.1931414  -0.27216828],[-0.81927896 -0.57810593],-0.185332295966
43,"[[  56.43431315   -1.14570253   -0.16154822    0.15374798]
 [ 114.27886365   -2.30629513    0.            0.        ]]",-0.902679,"[ 1.23636568  0.23921652 -0.14847119 -1.2734018  -1.38843267  1.34009312
  1.94139307 -0.52992417  1.61075566 -1.75029448  0.        ]",[ 2.930094    0.36800522],[ 3.2754242   0.22946223],[-0.81927896 -0.57810593],-0.399485114638
44,"[[  58.73692165   -1.18173308   -0.16154822    0.15374798]
 [ 115.97619548   -1.29971171    0.            0.        ]]",0.00443101,"[-0.9348176   0.17843629  1.21351258 -1.29157246 -1.38843133  1.34009188
  1.96665633 -0.32853755  0.82620326  0.14478491  0.        ]",[ 2.31123567 -0.53324056],[ 2.43548824 -0.87088131],[-0.81927896 -0.57810593],-0.163799474971
45,"[[  61.07315607   -1.24152215   -0.16154822    0.15374798]
 [ 117.64223418   -4.66749032    0.            0.        ]]",-0.497207,"[-0.39332087  0.07562053 -1.42082591 -1.31833899 -1.38842999  1.34009065
  1.99145363 -1.00232639  0.062627   -1.73462223  0.        ]",[ 2.07542253  0.68025064],[ 2.06751807  1.17917155],[-0.81927896 -0.57810593],-0.269635791178
46,"[[  63.4423717    -1.29364163   -0.16154822    0.15374798]
 [ 119.27326342   -0.55772364    0.            0.        ]]",-0.814929,"[ 0.99594777 -0.01575122  0.85880863 -1.33816029 -1.38842866  1.34008942
  2.01572966 -0.1800877   1.81436745 -1.07190769  0.        ]",[ 2.92893434  0.24635971],[ 3.66270878 -0.03927255],[-0.81927896 -0.57810593],-0.368261539742
47,"[[  65.84386853   -1.30564833   -0.16154822    0.15374798]
 [ 120.87111477   -0.64235832    0.            0.        ]]",0.126256,"[-1.50459932 -0.03700297  0.2080785  -1.34225572 -1.38842732  1.34008818
  2.03951167 -0.19702046  0.14316039 -0.19800285  0.        ]",[ 1.92510033 -0.31784785],[ 1.08949946 -0.23132415],[-0.81927896 -0.57810593],-0.0571982053762
48,"[[  68.27701055   -1.32694222   -0.16154822    0.15374798]
 [ 122.43801516   -1.48389684    0.            0.        ]]",-0.793023,"[ 0.78825001 -0.07486175 -1.07049985 -1.3490837  -1.38842598  1.34008695
  2.06283282 -0.36538655  0.85221321 -2.07199914  0.        ]",[ 2.54522872  0.54496777],[ 2.61510715  1.30209614],[-0.81927896 -0.57810593],-0.360206538312
49,"[[  70.74116045   -1.31596273   -0.16154822    0.15374798]
 [ 123.97115842    2.56857862    0.            0.        ]]",-0.323733,"[-0.21174907 -0.05531488  1.48184273 -1.34563099 -1.38842464  1.34008572
  2.08565134  0.44539043  1.41018409 -0.12298241  0.        ]",[ 2.62064242 -0.85202545],[ 2.09753716 -1.28135517],[-0.81927896 -0.57810593],-0.26156263935
