timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
10,"[[  3.73239135  -1.09665447  -0.10645889   0.06208278]
 [ 33.41411061  -8.74433108   0.           0.        ]]",[ 0.51235001  1.37973172],[-0.65461129 -0.40138361],[ 0.84792447  0.91346598],-0.00938821,"[-1.29000555  0.34832856 -0.80120681 -1.37747387 -0.91265265  0.52357395
  0.78980586 -1.72305976 -0.58020945 -0.40532271  0.        ]",-0.0972628625048
11,"[[  4.41438807  -1.23003438  -0.10645889   0.06208278]
 [ 34.7809186   -4.60733379   0.           0.        ]]",[ 0.18760555  0.69611743],[-0.65461129 -0.40138361],[ 0.90571094  0.52291477],-0.134807,"[-0.54990786  0.14794181 -1.38775339 -1.4486768  -0.91265182  0.52357361
  0.8113844  -0.94861018 -0.34074108 -1.05100395  0.        ]",-0.165655037276
12,"[[  5.11055348  -1.2935607   -0.10645889   0.06208278]
 [ 34.83532767  -1.75478493   0.           0.        ]]",[ 0.43064109 -0.99882581],[-0.65461129 -0.40138361],[ 1.17596889  0.2478269 ],-0.153192,"[ 0.38931473  0.04885778 -1.33753533 -1.47471529 -0.91265099  0.52357328
  0.81224274 -0.41461084  0.21095946 -1.45109122  0.        ]",-0.23080167024
13,"[[  5.81746011  -1.36793934  -0.10645889   0.06208278]
 [ 35.85212516  -5.66995989   0.           0.        ]]",[ 1.63350576  0.84043083],[-0.65461129 -0.40138361],[ 1.44659531  1.18925333],-0.427135,"[ 1.08651643 -0.06942142 -0.64246676 -1.49854783 -0.91265016  0.52357295
  0.82829529 -1.14753325  0.85639981 -1.38631563  0.        ]",-0.270968379834
14,"[[  6.56709602  -1.44677207  -0.10645889   0.06208278]
 [ 39.10053093  -2.22459669   0.           0.        ]]",[ 1.25126245  0.62291496],[-0.65461129 -0.40138361],[ 1.56810689  0.94214356],-0.554404,"[ 1.17814561 -0.19676068  0.42973161 -1.5158343  -0.91264933  0.52357262
  0.87958048 -0.50255843  1.32839926 -0.87075239  0.        ]",-0.28071170841
15,"[[  7.38104953  -1.4660116   -0.10645889   0.06208278]
 [ 42.28408369   0.29244996   0.           0.        ]]",[ 1.79687749  0.20342845],[-0.65461129 -0.40138361],[ 1.51542628  0.36996567],-0.50337,"[ 0.48273499 -0.22805988  1.32686425 -1.51879276 -0.9126485   0.52357229
  0.92984169 -0.03136526  1.37954827 -0.06342885  0.        ]",-0.254952532792
16,"[[  8.25803874  -1.45206386  -0.10645889   0.06208278]
 [ 45.40438502   1.09983007   0.           0.        ]]",[ 1.6455616   0.12515405],[-0.65461129 -0.40138361],[ 1.27332377 -0.11079842],-0.147162,"[-0.68712966 -0.20536226  1.36985265 -1.51669314 -0.91264767  0.52357196
  0.97910419  0.11977696  0.82783034  0.57924999  0.        ]",-0.183247743965
17,"[[  9.19681187  -1.42522675  -0.10645889   0.06208278]
 [ 48.46269642   1.58247295   0.           0.        ]]",[ 0.37602877 -0.89618516],[-0.65461129 -0.40138361],[ 1.07546866 -0.42566261],0.144391,"[-1.48800339 -0.16179945  0.35015676 -1.51192332 -0.91264683  0.52357162
  1.0273879   0.21012807 -0.03609489  0.4826751   0.        ]",-0.0724427620372
18,"[[ 10.17138066  -1.42939452  -0.10645889   0.06208278]
 [ 48.99266475  -1.98731353   0.           0.        ]]",[ 0.58058535 -0.73837967],[-0.65461129 -0.40138361],[ 0.87368929  0.41895631],0.0992208,"[-1.15698599 -0.16855417 -0.98077885 -1.51272431 -0.912646    0.52357129
  1.035754   -0.45813952 -0.45732795 -0.3796576   0.        ]",-0.0800305068862
19,"[[ 11.16457797  -1.49797746  -0.10645889   0.06208278]
 [ 50.32283384  -4.86128863   0.           0.        ]]",[ 1.87210046  1.19451998],[-0.65461129 -0.40138361],[ 1.03488278  1.12455916],-0.232138,"[ 0.08669749 -0.28019693 -1.43161033 -1.5226046  -0.91264517  0.52357096
  1.05675365 -0.99614997 -0.04580253 -1.21343066  0.        ]",-0.187725566244
20,"[[ 12.20075827  -1.55440079  -0.10645889   0.06208278]
 [ 53.28507402  -0.79436279   0.           0.        ]]",[ 1.72210339 -0.45775277],[-0.65461129 -0.40138361],[ 1.44930243  0.787637  ],-0.299358,"[ 1.14222053 -0.37248899 -0.50785164 -1.52599372 -0.91264434  0.52357063
  1.10352041 -0.23481666  0.82636509 -1.30705524  0.        ]",-0.258439708065
21,"[[ 13.29559784  -1.58819283  -0.10645889   0.06208278]
 [ 56.18935839  -2.57865739   0.           0.        ]]",[ 1.07076042  0.93985782],[-0.65461129 -0.40138361],[ 1.55847144  1.26307476],-0.633289,"[ 0.88276463 -0.42782251  0.99757606 -1.5259684  -0.91264351  0.5235703
  1.14937205 -0.56883844  1.36903858 -0.49937082  0.        ]",-0.264858586678
22,"[[ 14.44793738  -1.60177804  -0.10645889   0.06208278]
 [ 59.03481251   1.20775833   0.           0.        ]]",[ 0.96564187 -0.36423131],[-0.65461129 -0.40138361],[ 1.33689415  0.21668386],-0.0888004,"[-0.56670315 -0.45006214  1.4178243  -1.52552289 -0.91264268  0.52356997
  1.19429475  0.13998343  0.94244576  0.43885811  0.        ]",-0.192386313923
23,"[[ 15.65525535  -1.59218125  -0.10645889   0.06208278]
 [ 61.6882695   -0.2430089    0.           0.        ]]",[ 0.77966767 -0.14564907],[-0.65461129 -0.40138361],[ 1.04188061  0.25097778],0.154115,"[-1.52175229 -0.43435201  0.09531549 -1.52585909 -0.91264184  0.52356963
  1.23618607 -0.13160214 -0.05620822  0.36883292  0.        ]",-0.0549008621944
24,"[[  1.69077355e+01  -1.60261382e+00  -1.06458886e-01   6.20827789e-02]
 [  6.35535861e+01  -7.98226515e-01   0.00000000e+00   0.00000000e+00]]",[ 1.36039687  0.16169495],[-0.65461129 -0.40138361],[ 0.91217208  0.67236435],-0.00933635,"[-0.64496896 -0.45142958 -1.35250826 -1.52548247 -0.91264101  0.5235693
  1.2656341  -0.23553958 -0.32992181 -0.71974646  0.        ]",-0.116357515202
25,"[[  1.82058996e+01  -1.61181990e+00  -1.06458886e-01   6.20827789e-02]
 [  6.62537713e+01  -1.24370636e-01   0.00000000e+00   0.00000000e+00]]",[ 1.32592349  0.74956089],[-0.65461129 -0.40138361],[ 1.37613118  0.71287405],-0.305719,"[ 0.95750507 -0.46649476 -0.86457768 -1.52502802 -0.91264018  0.52356897
  1.30826294 -0.10939265  0.55508614 -1.34734277  0.        ]",-0.237982985571
26,"[[  1.95575192e+01  -1.58431266e+00  -1.06458886e-01   6.20827789e-02]
 [  6.88990571e+01   2.86539321e+00   0.00000000e+00   0.00000000e+00]]",[ 1.52038176 -0.53080477],[-0.65461129 -0.40138361],[ 1.65191996  0.08191977],-0.351499,"[ 0.90206243 -0.42146789  0.97404045 -1.52603663 -0.91263935  0.52356864
  1.35002487  0.45029584  1.36867519 -0.51809123  0.        ]",-0.26565867113
27,"[[  2.09615194e+01  -1.54845454e+00  -1.06458886e-01   6.20827789e-02]
 [  7.14925377e+01   7.27804683e-01   0.00000000e+00   0.00000000e+00]]",[ 1.61805002 -1.07936009],[-0.65461129 -0.40138361],[ 1.34730911  0.00873423],0.0299169,"[-0.8552834  -0.36275154  1.27814946 -1.52582079 -0.91263852  0.52356831
  1.39096875  0.05013554  0.74096048  0.5634195   0.        ]",-0.169331727641
28,"[[  2.24168943e+01  -1.57354784e+00  -1.06458886e-01   6.20827789e-02]
 [  7.40368995e+01  -3.22369026e+00   0.00000000e+00   0.00000000e+00]]",[ 0.80098789  0.34991611],[-0.65461129 -0.40138361],[ 0.98288953  0.75002676],0.170701,"[ -1.40060841e+00  -4.03840099e-01  -5.89430143e-01  -1.52614963e+00
  -9.12637687e-01   5.23567977e-01   1.43113698e+00  -6.89591038e-01
  -3.22600676e-01  -2.84999974e-04   0.00000000e+00]",-0.0299281118301
29,"[[  2.39147536e+01  -1.62324081e+00  -1.06458886e-01   6.20827789e-02]
 [  7.57432030e+01  -1.75033231e+00   0.00000000e+00   0.00000000e+00]]",[ 0.47431497  2.12855804],[-0.65461129 -0.40138361],[ 1.16708994  0.89561653],-0.259807,"[ 0.3311541  -0.48517581 -1.36199057 -1.52429861 -0.91263686  0.52356764
  1.45807384 -0.41377542  0.07063925 -1.22310371  0.        ]",-0.191863194999
30,"[[  2.54334099e+01  -1.61792270e+00  -1.06458886e-01   6.20827789e-02]
 [  7.61207289e+01   2.26879194e+00   0.00000000e+00   0.00000000e+00]]",[ 2.67201706  1.06516422],[-0.65461129 -0.40138361],[ 1.67213261  0.29936755],-0.416386,"[ 1.17149202 -0.47647757  0.45332585 -1.52465289 -0.91263602  0.52356731
  1.46403193  0.33861231  1.22946955 -0.89649432  0.        ]",-0.26833997871
31,"[[  2.69803884e+01  -1.53301651e+00  -1.06458886e-01   6.20827789e-02]
 [  7.85684550e+01   6.20896829e+00   0.00000000e+00   0.00000000e+00]]",[ 1.21917923 -0.56388247],[-0.65461129 -0.40138361],[ 1.50855458 -1.00202274],-0.0377327,"[-0.52194928 -0.33748133  1.43226718 -1.52518515 -0.91263519  0.52356698
  1.50267415  1.07622019  0.95515553  0.4695114   0.        ]",-0.195959735206
32,"[[  2.85758314e+01  -1.43220381e+00  -1.06458886e-01   6.20827789e-02]
 [  8.09681137e+01   3.88029156e+00   0.00000000e+00   0.00000000e+00]]",[ 1.69340108 -1.26446037],[-0.65461129 -0.40138361],[ 1.18397558 -0.8196944 ],0.201498,"[-1.46148518 -0.17310502 -0.41878963 -1.51321765 -0.91263436  0.52356665
  1.5405573   0.64028675 -0.35925136  0.07107575  0.        ]",-0.0367183957222
33,"[[  3.02188147e+01  -1.39481447e+00  -1.06458886e-01   6.20827789e-02]
 [  8.33228495e+01  -1.27752827e-01   0.00000000e+00   0.00000000e+00]]",[ 1.61395435  1.23609997],[-0.65461129 -0.40138361],[ 1.33341479  0.12940627],-0.210448,"[ 0.35805359 -0.11263679 -1.3510841  -1.50531992 -0.91263353  0.52356632
  1.57773104 -0.11002743  0.14981931 -1.38258719  0.        ]",-0.218256934797
34,"[[  3.19084175e+01  -1.35731880e+00  -1.06458886e-01   6.20827789e-02]
 [  8.56292425e+01   3.86425603e+00   0.00000000e+00   0.00000000e+00]]",[ 1.51839285 -0.06472244],[-0.65461129 -0.40138361],[ 1.87476933 -0.72474825],-0.318245,"[ 1.06951011 -0.05239913  0.71309287 -1.4955365  -0.9126327   0.52356599
  1.61414137  0.63728484  1.44716881 -0.62975892  0.        ]",-0.283597269151
35,"[[  3.36436797e+01  -1.28306243e+00  -1.06458886e-01   6.20827789e-02]
 [  8.78894712e+01   3.56255824e+00   0.00000000e+00   0.00000000e+00]]",[ 1.57494558 -1.31698248],[-0.65461129 -0.40138361],[ 1.4802227  -1.30334866],0.135602,"[-0.9870297   0.06537509  1.18219957 -1.47071353 -0.91263187  0.52356566
  1.64982266  0.58080596  0.51299348  0.72074804  0.        ]",-0.152817275976
36,"[[  3.54237174e+01  -1.25192626e+00  -1.06458886e-01   6.20827789e-02]
 [  9.01074148e+01  -4.35397780e-01   0.00000000e+00   0.00000000e+00]]",[ 1.60874889 -1.31080418],[-0.65461129 -0.40138361],[ 1.13773167 -0.35331616],0.148998,"[-1.03805762  0.11403337 -1.10241395 -1.45817444 -0.91263104  0.52356532
  1.68483617 -0.16762046 -0.50492288 -0.61902776  0.        ]",-0.114081474221
37,"[[  3.72477032e+01  -1.29993905e+00  -1.06458886e-01   6.20827789e-02]
 [  9.22844025e+01  -4.35245921e+00   0.00000000e+00   0.00000000e+00]]",[ 1.91728115  0.28785972],[-0.65461129 -0.40138361],[ 1.73096287  0.61427224],-0.237941,"[ 1.09525533  0.0388096  -0.62359158 -1.47698122 -0.9126302   0.52356499
  1.71920287 -0.90090286  0.91303042 -1.39097565  0.        ]",-0.277453843888
38,"[[  3.91148020e+01  -1.37432757e+00  -1.06458886e-01   6.20827789e-02]
 [  9.44182465e+01  -3.09020038e+00   0.00000000e+00   0.00000000e+00]]",[ 1.86366006  0.7211126 ],[-0.65461129 -0.40138361],[ 1.72617555  0.39424801],-0.387124,"[ 0.06779198 -0.07966904  1.47060655 -1.50019438 -0.91262937  0.52356466
  1.75288822 -0.66460451  1.2429423   0.29218795  0.        ]",-0.235458152784
39,"[[  4.10241379e+01  -1.40648698e+00  -1.06458886e-01   6.20827789e-02]
 [  9.65080039e+01  -1.35260742e-01   0.00000000e+00   0.00000000e+00]]",[ 1.50830639 -0.57241224],[-0.65461129 -0.40138361],[ 1.21840072 -0.33610293],0.252429,"[-1.50053779 -0.13147553 -0.25036285 -1.50797023 -0.91262854  0.52356433
  1.78587734 -0.11143253 -0.32007692  0.17234323  0.        ]",-0.037344029874
40,"[[  4.29748557e+01  -1.43150478e+00  -1.06458886e-01   6.20827789e-02]
 [  9.85572590e+01  -2.35879060e+00   0.00000000e+00   0.00000000e+00]]",[ 0.89385058 -0.36428801],[-0.65461129 -0.40138361],[ 1.46009421  0.51223212],-0.070931,"[ 0.59098993 -0.1719717  -1.22533414 -1.51306792 -0.91262771  0.523564
  1.8182268  -0.52768262  0.30990957 -1.4160235   0.        ]",-0.230572611874
41,"[[  4.49619518e+01  -1.49226386e+00  -1.06458886e-01   6.20827789e-02]
 [  1.00147257e+02  -3.71232492e+00   0.00000000e+00   0.00000000e+00]]",[ 0.83520897  0.57596356],[-0.65461129 -0.40138361],[ 1.78743041  0.93702054],-0.552014,"[ 0.62308613 -0.27086419  1.23873758 -1.52196774 -0.91262688  0.52356367
  1.8433254  -0.78106715  1.39997008 -0.19766429  0.        ]",-0.260153585143
42,"[[  4.69781983e+01  -1.54245446e+00  -1.06458886e-01   6.20827789e-02]
 [  1.01472652e+02  -1.31450971e+00   0.00000000e+00   0.00000000e+00]]",[ 1.55877751 -0.09868333],[-0.65461129 -0.40138361],[ 1.24870169  0.09629084],0.253345,"[-1.50906012 -0.35292883  0.23131844 -1.52557894 -0.91262605  0.52356333
  1.86424635 -0.33218963 -0.02235549  0.4268456   0.        ]",-0.0649644915602
43,"[[  4.90272257e+01  -1.57195410e+00  -1.06458886e-01   6.20827789e-02]
 [  1.03423650e+02  -1.63409117e+00   0.00000000e+00   0.00000000e+00]]",[ 1.1107481   1.05994897],[-0.65461129 -0.40138361],[ 1.31011653  0.70603573],-0.125134,"[ 0.30483987 -0.40123022 -1.37200443 -1.52611694 -0.91262522  0.523563
  1.89504401 -0.39201592  0.065551   -1.24898812  0.        ]",-0.195565794684
44,"[[  5.11148685e+01  -1.56411595e+00  -1.06458886e-01   6.20827789e-02]
 [  1.05333642e+02   2.40473725e+00   0.00000000e+00   0.00000000e+00]]",[ 1.83937659 -0.44704254],[-0.65461129 -0.40138361],[ 1.83673716 -0.06715539],-0.237225,"[ 0.76525825 -0.38839453  1.12194302 -1.52608524 -0.91262438  0.52356267
  1.92519404  0.36406388  1.38518729 -0.36975726  0.        ]",-0.262324477392
45,"[[  5.32403224e+01  -1.53377419e+00  -1.06458886e-01   6.20827789e-02]
 [  1.07205786e+02   6.35617937e-01   0.00000000e+00   0.00000000e+00]]",[ 1.1239641  -0.58996483],[-0.65461129 -0.40138361],[ 1.31552708 -0.28199551],0.278069,"[-1.50454267 -0.3387212   0.26190928 -1.52518898 -0.91262355  0.52356234
  1.95474632  0.03287962 -0.01231738  0.4394648   0.        ]",-0.0673147471622
46,"[[  5.54028665e+01  -1.54412436e+00  -1.06458886e-01   6.20827789e-02]
 [  1.09042864e+02  -1.66268044e+00   0.00000000e+00   0.00000000e+00]]",[ 1.80634673  1.24940029],[-0.65461129 -0.40138361],[ 1.3901788  0.644324 ],-0.154072,"[ 0.42321442 -0.35566151 -1.32175235 -1.52563077 -0.91262272  0.52356201
  1.98374477 -0.39736845  0.14714557 -1.30707236  0.        ]",-0.2070135703
47,"[[  5.76017778e+01  -1.53680050e+00  -1.06458886e-01   6.20827789e-02]
 [  1.10841622e+02   2.38187447e+00   0.00000000e+00   0.00000000e+00]]",[ 1.6737048  -0.47170533],[-0.65461129 -0.40138361],[ 1.85234988 -0.21745935],-0.194904,"[ 0.53701579 -0.34367348  1.29558521 -1.52532878 -0.91262189  0.52356168
  2.012138    0.35978439  1.37168983 -0.15374612  0.        ]",-0.254692892563
48,"[[  5.98362975e+01  -1.50783995e+00  -1.06458886e-01   6.20827789e-02]
 [  1.12604779e+02   5.20656291e-01   0.00000000e+00   0.00000000e+00]]",[ 0.39376466  0.20471317],[-0.65461129 -0.40138361],[ 1.29306722 -0.27963981],0.298321,"[-1.50899014 -0.29630555 -0.19612247 -1.5234344  -0.91262106  0.52356134
  2.03996895  0.0113585  -0.23600802  0.22431187  0.        ]",-0.0345450153401
49,"[[  6.20816629e+01  -1.48884839e+00  -1.06458886e-01   6.20827789e-02]
 [  1.11933856e+02   1.37552832e+00   0.00000000e+00   0.00000000e+00]]",[ 2.10321012  0.65861838],[-0.65461129 -0.40138361],[ 1.63125694  0.07441445],-0.178056,"[ 0.86329113 -0.26528732 -0.98464233 -1.52157851 -0.91262023  0.52356101
  2.02937147  0.17139322  0.522621   -1.40866174  0.        ]",-0.243595435619
