timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
14,"[[  3.42590737  -1.35591459  -0.08565191  -0.03526034]
 [ 31.40789837  -2.34655108   0.           0.        ]]",[ 0.32727199  0.03562967],[-0.91540277 -0.73456633],[ 0.63241583 -0.01233742],-0.844297,"[-1.45473272 -0.18799086 -0.38884628 -1.32338203 -0.73313978 -0.31470201
  0.68523623 -0.54832445 -0.50755782  0.68869743  0.        ]",-0.121407142863
15,"[[  4.06082981  -1.40092281  -0.08565191  -0.03526034]
 [ 32.08209823  -2.15487178   0.           0.        ]]",[ 0.49066937  0.49588606],[-0.91540277 -0.73456633],[ 0.75723964  0.09323144],-0.894717,"[-0.96651201 -0.27509186 -1.14189961 -1.33413019 -0.7331395  -0.31470192
  0.69496718 -0.50844757 -0.56370112  0.06318755  0.        ]",-0.0727841908599
16,"[[  4.71558457  -1.42384902  -0.08565191  -0.03526034]
 [ 33.38894035  -0.14438351   0.           0.        ]]",[ 1.16100912  0.41387677],[-0.91540277 -0.73456633],[ 0.90763146 -0.08394375],-1.00329,"[-0.12438655 -0.31972987 -1.44165658 -1.3386471  -0.73313922 -0.31470183
  0.71382951 -0.0901881  -0.26951873 -0.5031672   0.        ]",-0.0843297369036
17,"[[  5.41643537e+00  -1.41022115e+00  -8.56519052e-02  -3.52603431e-02]
 [  3.66850704e+01   1.50185009e+00   0.00000000e+00   0.00000000e+00]]",[ 1.35785792 -0.57558135],[-0.91540277 -0.73456633],[ 1.12163639 -0.37549111],-1.01264,"[ 0.76538177 -0.29317606 -1.09374183 -1.33603879 -0.73313893 -0.31470174
  0.76140465  0.25229229  0.33319971 -0.78321874  0.        ]",-0.14757924551
18,"[[  6.18256122e+00  -1.40329463e+00  -8.56519052e-02  -3.52603431e-02]
 [  3.99168734e+01  -8.01344191e-01   0.00000000e+00   0.00000000e+00]]",[ 1.99659987  0.68662445],[-0.91540277 -0.73456633],[ 1.36577034  0.36963409],-1.15492,"[ 1.24559929 -0.27970189 -0.12539025 -1.33462482 -0.73313865 -0.31470166
  0.80805127 -0.22686153  1.00525124 -0.5247464   0.        ]",-0.210242830876
19,"[[  7.01267290e+00  -1.39181882e+00  -8.56519052e-02  -3.52603431e-02]
 [  4.30835771e+01   1.93997680e+00   0.00000000e+00   0.00000000e+00]]",[ 1.33498923  0.25370986],[-0.91540277 -0.73456633],[ 1.25285506 -0.21898037],-1.29105,"[ 0.9010451  -0.25741303  0.99684862 -1.33215275 -0.73313837 -0.31470157
  0.85375824  0.34343977  1.32764797  0.24072478  0.        ]",-0.249309731783
20,"[[  7.90548497e+00  -1.34324887e+00  -8.56519052e-02  -3.52603431e-02]
 [  4.61872065e+01   2.91395295e+00   0.00000000e+00   0.00000000e+00]]",[ 1.04852815 -1.06168804],[-0.91540277 -0.73456633],[ 0.93236834 -1.20489359],-1.22667,"[-0.19991699 -0.16362522  1.48292393 -1.31990481 -0.73313808 -0.31470148
  0.89855478  0.54606455  0.96826576  1.08585277  0.        ]",-0.249107676447
21,"[[  8.85976638e+00  -1.32518917e+00  -8.56519052e-02  -3.52603431e-02]
 [  4.92310641e+01  -1.09442566e+00   0.00000000e+00   0.00000000e+00]]",[ 1.41413679 -0.69355457],[-0.91540277 -0.73456633],[ 0.75394011 -0.63262999],-1.02109,"[-1.29549834 -0.12900804  0.80506871 -1.31461626 -0.7331378  -0.3147014
  0.94248855 -0.28783436  0.07702348  1.2650774   0.        ]",-0.196516779235
22,"[[  9.87433254e+00  -1.37431362e+00  -8.56519052e-02  -3.52603431e-02]
 [  5.22158124e+01  -3.80873022e+00   0.00000000e+00   0.00000000e+00]]",[ 0.84307153 -0.55918242],[-0.91540277 -0.73456633],[ 0.69598502  0.23317955],-0.821425,"[-1.37293573 -0.22350367 -0.61428303 -1.32806884 -0.73313751 -0.31470131
  0.98556912 -0.85251526 -0.55281453  0.53309844  0.        ]",-0.106449528347
23,"[[  1.09417808e+01  -1.47183123e+00  -8.56519052e-02  -3.52603431e-02]
 [  5.45215141e+01  -5.93572417e+00   0.00000000e+00   0.00000000e+00]]",[ 0.43007351  1.11739413],[-0.91540277 -0.73456633],[ 0.86385816  0.9583745 ],-0.94114,"[-0.20307467 -0.41361597 -1.43954723 -1.34599144 -0.73313723 -0.31470122
  1.01884847 -1.29501217 -0.30991371 -0.42823754  0.        ]",-0.0756032568906
24,"[[  1.20384766e+01  -1.54951006e+00  -8.56519052e-02  -3.52603431e-02]
 [  5.51457034e+01  -1.84572797e+00   0.00000000e+00   0.00000000e+00]]",[ 0.99969561  0.03247623],[-0.91540277 -0.73456633],[ 1.23014498  0.80441177],-1.02412,"[ 1.06453877 -0.56646516 -0.71546769 -1.35182003 -0.73313695 -0.31470114
  1.02785732 -0.4441333   0.56806697 -0.69712725  0.        ]",-0.162687738146
25,"[[  1.31701459e+01  -1.58463590e+00  -8.56519052e-02  -3.52603431e-02]
 [  5.80116811e+01  -1.66720903e+00   0.00000000e+00   0.00000000e+00]]",[ 1.26243901  1.30575299],[-0.91540277 -0.73456633],[ 1.2802825   1.37167513],-1.34182,"[ 1.00835474 -0.63572089  0.85237523 -1.35198244 -0.73313666 -0.31470105
  1.06922349 -0.40699427  1.22237251  0.02400954  0.        ]",-0.229165948262
26,"[[  1.43585647e+01  -1.57777470e+00  -8.56519052e-02  -3.52603431e-02]
 [  6.08204951e+01   2.34021741e+00   0.00000000e+00   0.00000000e+00]]",[ 0.25697812 -0.40047241],[-0.91540277 -0.73456633],[ 0.93328983 -0.33781353],-1.09373,"[-0.43214577 -0.62219275  1.44914774 -1.35207069 -0.73313638 -0.31470096
  1.10976453  0.42670696  0.87900216  1.0265595   0.        ]",-0.231746616156
27,"[[  1.55730966e+01  -1.54718431e+00  -8.56519052e-02  -3.52603431e-02]
 [  6.06334631e+01   7.24190275e-01   0.00000000e+00   0.00000000e+00]]",[ 0.21088265 -0.16164233],[-0.91540277 -0.73456633],[ 0.79901773 -0.29558834],-0.791169,"[-1.49764555 -0.56187984  0.21834746 -1.35175193 -0.7331361  -0.31470087
  1.10706434  0.09051005 -0.14183816  1.03818008  0.        ]",-0.15803086549
28,"[[  1.67820999e+01  -1.53910628e+00  -8.56519052e-02  -3.52603431e-02]
 [  6.02681440e+01   8.57078162e-02   0.00000000e+00   0.00000000e+00]]",[ 0.7188787  -0.89901541],[-0.91540277 -0.73456633],[ 0.89486402  0.05054006],-0.835238,"[-0.78702044 -0.54595778 -1.26487125 -1.35147196 -0.73313581 -0.31470079
  1.10179081 -0.04231931 -0.49172979 -0.00151444  0.        ]",-0.0604112771478
29,"[[  1.80040542e+01  -1.57296725e+00  -8.56519052e-02  -3.52603431e-02]
 [  6.19220826e+01  -3.45983642e+00   0.00000000e+00   0.00000000e+00]]",[ 0.86315631  1.12119355],[-0.91540277 -0.73456633],[ 1.10552835  1.03391898],-1.0185,"[ 0.78755167 -0.61271312 -1.07336581 -1.35209528 -0.73313553 -0.3147007
  1.12566267 -0.77993131  0.27705384 -0.7040073   0.        ]",-0.132127105413
30,"[[  1.92644805e+01  -1.60158192e+00  -8.56519052e-02  -3.52603431e-02]
 [  6.41128973e+01   5.85092347e-01   0.00000000e+00   0.00000000e+00]]",[ 1.47929905  0.34041938],[-0.91540277 -0.73456633],[ 1.27376866  0.91313827],-1.1825,"[ 1.13537205 -0.66912481  0.61147292 -1.35150533 -0.73313524 -0.31470061
  1.1572836   0.06157265  1.15855877 -0.15021478  0.        ]",-0.219979446308
31,"[[  2.05737094e+01  -1.57629293e+00  -8.56519052e-02  -3.52603431e-02]
 [  6.68008948e+01   1.93954959e+00   0.00000000e+00   0.00000000e+00]]",[ 1.20496808 -0.74711077],[-0.91540277 -0.73456633],[ 0.96399814 -0.22558972],-1.15328,"[-0.33981775 -0.61927007  1.46769067 -1.35207743 -0.73313496 -0.31470053
  1.19608069  0.3433529   0.92638324  0.9883381   0.        ]",-0.23386272856
32,"[[  2.19361720e+01  -1.56737367e+00  -8.56519052e-02  -3.52603431e-02]
 [  6.94368816e+01  -1.03743984e+00   0.00000000e+00   0.00000000e+00]]",[ 0.6344122  0.713358 ],[-0.91540277 -0.73456633],[ 0.79088479  0.12252721],-0.746793,"[-1.5081022  -0.60168321  0.10200442 -1.35208802 -0.73313468 -0.31470044
  1.23412701 -0.27597799 -0.18506805  0.99039709  0.        ]",-0.150851453007
33,"[[  2.33363103e+01  -1.55936626e+00  -8.56519052e-02  -3.52603431e-02]
 [  7.05728667e+01   1.82874510e+00   0.00000000e+00   0.00000000e+00]]",[ 0.71676062  0.00554098],[-0.91540277 -0.73456633],[ 0.97470206 -0.13180396],-0.894633,"[-0.43785153 -0.58589471 -1.40457341 -1.35201277 -0.73313439 -0.31470035
  1.2505227   0.32030133 -0.39632544 -0.23015987  0.        ]",-0.0588323432786
34,"[[  2.47622055e+01  -1.52271760e+00  -8.56519052e-02  -3.52603431e-02]
 [  7.20118539e+01   1.83623992e+00   0.00000000e+00   0.00000000e+00]]",[ 1.54370971 -0.0218262 ],[-0.91540277 -0.73456633],[ 1.28878784  0.03212072],-1.02891,"[ 1.15883793 -0.51366784 -0.50826919 -1.35064986 -0.73313411 -0.31470026
  1.2712918   0.32186046  0.71812369 -0.65839341  0.        ]",-0.178387052561
35,"[[  2.62278411e+01  -1.48699897e+00  -8.56519052e-02  -3.52603431e-02]
 [  7.45432792e+01   1.73621582e+00   0.00000000e+00   0.00000000e+00]]",[ 1.69962554  0.51193866],[-0.91540277 -0.73456633],[ 1.18981814 -0.18468365],-1.30609,"[ 0.50381655 -0.44339553  1.3224037  -1.34770899 -0.73313383 -0.31470018
  1.30782878  0.30105142  1.24572224  0.54923914  0.        ]",-0.247157821954
36,"[[  2.77435938e+01  -1.43204034e+00  -8.56519052e-02  -3.52603431e-02]
 [  7.70234710e+01   3.75316966e+00   0.00000000e+00   0.00000000e+00]]",[ 1.04724677 -1.53198314],[-0.91540277 -0.73456633],[ 0.93934375 -1.40902245],-0.850473,"[-1.32015541 -0.33571336  0.76226263 -1.34008496 -0.73313354 -0.31470009
  1.34362621  0.7206573   0.11076991  1.22831162  0.        ]",-0.192057077782
37,"[[  2.93084691e+01  -1.39719516e+00  -8.56519052e-02  -3.52603431e-02]
 [  7.94564073e+01  -2.55045999e-01   0.00000000e+00   0.00000000e+00]]",[ 0.84252967  0.29314714],[-0.91540277 -0.73456633],[ 0.92017812 -0.22771278],-0.814936,"[-0.83506196 -0.26784623 -1.23595899 -1.33331358 -0.73313326 -0.3147
  1.37874151 -0.11321014 -0.53902231 -0.05488171  0.        ]",-0.0692865698224
38,"[[  3.09152721e+01  -1.39032864e+00  -8.56519052e-02  -3.52603431e-02]
 [  8.12178943e+01   9.37920451e-01   0.00000000e+00   0.00000000e+00]]",[ 1.52553046 -0.78651019],[-0.91540277 -0.73456633],[ 1.32413793 -0.22432917],-0.933259,"[ 1.08304858 -0.25451859 -0.68076592 -1.331802   -0.73313298 -0.31469992
  1.40416525  0.13497412  0.68703471 -0.73485841  0.        ]",-0.181595687507
39,"[[  3.25632183e+01  -1.40272028e+00  -8.56519052e-02  -3.52603431e-02]
 [  8.35692580e+01  -2.16644673e+00   0.00000000e+00   0.00000000e+00]]",[ 1.37791711  0.90188482],[-0.91540277 -0.73456633],[ 1.24898219  0.4905616 ],-1.43667,"[ 0.43889194 -0.27858177  1.35559075 -1.33448514 -0.73313269 -0.31469983
  1.43810303 -0.51085726  1.2461432   0.65549417  0.        ]",-0.253182332591
40,"[[  3.42577171e+01  -1.40948837e+00  -8.56519052e-02  -3.52603431e-02]
 [  8.58725080e+01   1.47778127e+00   0.00000000e+00   0.00000000e+00]]",[ 0.99719769 -0.67755218],[-0.91540277 -0.73456633],[ 0.91411179 -0.9965632 ],-0.769657,"[-1.44857201 -0.29174623  0.45374712 -1.33587037 -0.73313241 -0.31469974
  1.47134628  0.24728683 -0.10317952  1.1394348   0.        ]",-0.173821656336
41,"[[  3.59977144e+01  -1.40682693e+00  -8.56519052e-02  -3.52603431e-02]
 [  8.81200666e+01  -1.20242418e+00   0.00000000e+00   0.00000000e+00]]",[ 1.49470342 -0.51112566],[-0.91540277 -0.73456633],[ 0.98947459  0.00788754],-0.859961,"[-0.30869857 -0.28656764 -1.42920207 -1.33533108 -0.73313212 -0.31469966
  1.50378563 -0.31030239 -0.35549463 -0.41532745  0.        ]",-0.0771762913297
42,"[[  3.77823448e+01  -1.45060771e+00  -8.56519052e-02  -3.52603431e-02]
 [  9.03358594e+01  -3.16877403e+00   0.00000000e+00   0.00000000e+00]]",[ 1.67544937  0.4175318 ],[-0.91540277 -0.73456633],[ 1.46701241  1.02054763],-1.0825,"[ 1.24780619 -0.37201668  0.14325154 -1.343074   -0.73313184 -0.31469957
  1.5357664  -0.71938117  1.09425422 -0.39342496  0.        ]",-0.217219415537
43,"[[  3.96108502e+01  -1.49641170e+00  -8.56519052e-02  -3.52603431e-02]
 [  9.25072408e+01  -1.41714193e+00   0.00000000e+00   0.00000000e+00]]",[ 1.06689403 -0.86013257],[-0.91540277 -0.73456633],[ 1.00118637  0.08342683],-1.14823,"[-0.59070242 -0.46189674  1.40063806 -1.34863048 -0.73313156 -0.31469948
  1.56710608 -0.35497181  0.77057636  1.14037575  0.        ]",-0.231525623674
44,"[[  4.14823624e+01  -1.55827106e+00  -8.56519052e-02  -3.52603431e-02]
 [  9.46373329e+01  -4.75734748e+00   0.00000000e+00   0.00000000e+00]]",[ 1.39432005  0.07736781],[-0.91540277 -0.73456633],[ 0.84529686  0.73840058],-0.72633,"[-1.23543668 -0.5837347  -0.85419926 -1.35198597 -0.73313127 -0.31469939
  1.59784972 -1.04986722 -0.49810878  0.42395272  0.        ]",-0.0877525098691
45,"[[  4.33960643e+01  -1.64900786e+00  -8.56519052e-02  -3.52603431e-02]
 [  9.67258695e+01  -4.31751980e+00   0.00000000e+00   0.00000000e+00]]",[ 1.3452097  1.9791934],[-0.91540277 -0.73456633],[ 1.26237369  1.41576338],-1.0604,"[ 1.02193923 -0.76248915 -0.78791652 -1.34826416 -0.73313099 -0.31469931
  1.62799349 -0.95836506  0.46421699 -0.66728001  0.        ]",-0.146979105093
46,"[[  4.53511047e+01  -1.69436543e+00  -8.56519052e-02  -3.52603431e-02]
 [  9.87708151e+01  -2.31592945e-01   0.00000000e+00   0.00000000e+00]]",[ 1.19981435  0.55719895],[-0.91540277 -0.73456633],[ 1.15054131  0.88778567],-1.21514,"[ 0.14833132 -0.85146131  1.45511451 -1.34255676 -0.73313071 -0.31469922
  1.65750799 -0.10832931  1.10850936  0.65168621  0.        ]",-0.231700829415
47,"[[  4.73466122e+01  -1.67639113e+00  -8.56519052e-02  -3.52603431e-02]
 [  1.00772925e+02   2.02181705e+00   0.00000000e+00   0.00000000e+00]]",[ 0.7860997 -0.9100325],[-0.91540277 -0.73456633],[ 0.99622625 -0.21771345],-0.697712,"[-1.47606774 -0.81625256 -0.30161411 -1.34512297 -0.73313042 -0.31469913
  1.68640414  0.36046985 -0.2810078   0.80875393  0.        ]",-0.124892265117
48,"[[  4.93732763e+01  -1.67206907e+00  -8.56519052e-02  -3.52603431e-02]
 [  1.01890297e+02  -1.57744714e+00   0.00000000e+00   0.00000000e+00]]",[ 0.74436095  0.81628588],[-0.91540277 -0.73456633],[ 1.14073706  0.88676965],-0.937422,"[ 0.73829275 -0.80777563 -1.11748977 -1.34567949 -0.73313014 -0.31469905
  1.70253024 -0.38832087  0.19849742 -0.64125914  0.        ]",-0.117027233271
49,"[[  5.14204096e+01  -1.67042523e+00  -8.56519052e-02  -3.52603431e-02]
 [  1.02819442e+02   1.73094434e+00   0.00000000e+00   0.00000000e+00]]",[ 0.68218145  0.13962155],[-0.91540277 -0.73456633],[ 1.20498967  0.35279202],-1.15426,"[ 0.42926072 -0.80455036  1.36014278 -1.34588447 -0.73312985 -0.31469896
  1.71593948  0.29995688  1.17849467  0.48716368  0.        ]",-0.233308335565
