timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
15,"[[  7.96644209e-01  -1.41738987e+00  -5.08483991e-02  -2.13586938e-02]
 [  2.43051699e+01   1.16945619e+00   0.00000000e+00   0.00000000e+00]]",[ 1.10965988  0.19730772],[-1.05368137 -0.90706402],[ 1.17690563  0.07289833],-2.07169,"[ 0.84203097 -0.39364319  1.06858337 -1.30340204 -0.43462072 -0.19627761
  0.55444681  0.2037375   1.10843605  0.20707057  0.        ]",-0.212211583658
16,"[[  1.31762259e+00  -1.38637380e+00  -5.08483991e-02  -2.13586938e-02]
 [  2.77810451e+01   1.92974386e+00   0.00000000e+00   0.00000000e+00]]",[ 1.05701615 -0.33755532],[-1.05368137 -0.90706402],[ 0.83826917 -0.52968639],-2.08728,"[ 0.22176585 -0.32801855  1.43838302 -1.29700484 -0.43462063 -0.19627757
  0.6031528   0.36897264  0.96358168  0.72916702  0.        ]",-0.216093310635
17,"[[  1.90743198e+00  -1.36154419e+00  -5.08483991e-02  -2.13586938e-02]
 [  3.11885933e+01   5.57928728e-01   0.00000000e+00   0.00000000e+00]]",[ 0.9724302  -0.78732948],[-1.05368137 -0.90706402],[ 0.7237848  -0.58057934],-2.00943,"[-0.58121808 -0.27575327  1.4029506  -1.2910471  -0.43462053 -0.19627753
  0.65090134  0.07083258  0.52899109  1.12675101  0.        ]",-0.20587687959
18,"[[  2.56362996e+00  -1.38173803e+00  -5.08483991e-02  -2.13586938e-02]
 [  3.44205860e+01  -2.56673952e+00   0.00000000e+00   0.00000000e+00]]",[ 0.60371844  0.30953189],[-1.05368137 -0.90706402],[ 0.72555923  0.04813211],-1.73711,"[-1.28254505 -0.31824096  0.82211171 -1.29594773 -0.43462044 -0.1962775
  0.69618987 -0.60825944 -0.07769289  1.15819317  0.        ]",-0.177995128316
19,"[[  3.26918236e+00  -1.42021708e+00  -5.08483991e-02  -2.13586938e-02]
 [  3.61289156e+01  -1.28534025e+00   0.00000000e+00   0.00000000e+00]]",[ 0.67775072 -0.74419462],[-1.05368137 -0.90706402],[ 0.77821869 -0.39215475],-1.63931,"[-1.4958664  -0.39964149 -0.16198728 -1.30392471 -0.43462035 -0.19627746
  0.72012786 -0.32976955 -0.59200113  0.75340711  0.        ]",-0.13877306982
20,"[[  4.01151131e+00  -1.47517949e+00  -5.08483991e-02  -2.13586938e-02]
 [  3.80975760e+01  -4.20106555e+00   0.00000000e+00   0.00000000e+00]]",[ 1.11859014  0.4436202 ],[-1.05368137 -0.90706402],[ 0.98391354  0.19281937],-1.6887,"[-1.01613848 -0.5167085  -1.09271465 -1.31220241 -0.43462026 -0.19627742
  0.74771377 -0.96345145 -0.74249047  0.07064545  0.        ]",-0.104371426741
21,"[[  4.80561385e+00  -1.54068169e+00  -5.08483991e-02  -2.13586938e-02]
 [  4.13019426e+01  -2.35510671e+00   0.00000000e+00   0.00000000e+00]]",[ 1.14397698  0.67867691],[-1.05368137 -0.90706402],[ 1.06889236  0.34711003],-1.77727,"[ 0.00416776 -0.65700333 -1.43077021 -1.31724937 -0.43462016 -0.19627739
  0.79261515 -0.56226424 -0.41809233 -0.56336656  0.        ]",-0.104008091786
22,"[[  5.66316044e+00  -1.56028118e+00  -5.08483991e-02  -2.13586938e-02]
 [  4.44421021e+01   3.86222324e-01   0.00000000e+00   0.00000000e+00]]",[ 0.89478431  0.2515444 ],[-1.05368137 -0.90706402],[ 1.18304586  0.20229325],-1.79968,"[ 1.00068744 -0.69906331 -0.82502111 -1.31773715 -0.43462007 -0.19627735
  0.8366168   0.03351607  0.27831617 -0.78821462  0.        ]",-0.144604380377
23,"[[  6.57870407e+00  -1.54255545e+00  -5.08483991e-02  -2.13586938e-02]
 [  4.71033216e+01   1.38320500e+00   0.00000000e+00   0.00000000e+00]]",[ 1.5703684   0.38502229],[-1.05368137 -0.90706402],[ 1.30710518  0.38979095],-1.92722,"[ 1.19810006 -0.66102321  0.44942816 -1.31731514 -0.43461998 -0.19627732
  0.87390722  0.25019295  0.93925966 -0.32106148  0.        ]",-0.189313670152
24,"[[  7.55111509e+00  -1.49977489e+00  -5.08483991e-02  -2.13586938e-02]
 [  5.01275747e+01   2.89003734e+00   0.00000000e+00   0.00000000e+00]]",[ 0.94911318 -1.24113037],[-1.05368137 -0.90706402],[ 0.89713377 -0.58787119],-1.90029,"[ 0.28782531 -0.56931636  1.41845859 -1.31471094 -0.43461989 -0.19627728
  0.91628467  0.5776768   0.97591328  0.60727682  0.        ]",-0.208856173399
25,"[[  8.58140115e+00  -1.48216838e+00  -5.08483991e-02  -2.13586938e-02]
 [  5.28921216e+01  -1.11583166e+00   0.00000000e+00   0.00000000e+00]]",[ 1.1452318   0.03073712],[-1.05368137 -0.90706402],[ 0.80497062 -0.16790959],-1.81126,"[-1.04386777 -0.53164539  1.11515778 -1.31298795 -0.4346198  -0.19627724
  0.95502293 -0.29292969  0.22211334  1.14797676  0.        ]",-0.186023293153
26,"[[  9.66845377e+00  -1.50292201e+00  -5.08483991e-02  -2.13586938e-02]
 [  5.58034401e+01  -9.59814579e-01   0.00000000e+00   0.00000000e+00]]",[ 0.42648282 -0.17791216],[-1.05368137 -0.90706402],[ 0.87829697 -0.28823256],-1.5832,"[-1.46626002 -0.57605501 -0.32858554 -1.31497758 -0.4346197  -0.19627721
  0.99581782 -0.25902201 -0.6000813   0.67375832  0.        ]",-0.129528859488
27,"[[  1.07903849e+01  -1.52886071e+00  -5.08483991e-02  -2.13586938e-02]
 [  5.63877803e+01  -1.63176385e+00   0.00000000e+00   0.00000000e+00]]",[ 1.01157927 -0.38046403],[-1.05368137 -0.90706402],[ 1.0586549  0.1066418],-1.68761,"[-0.40623732 -0.6316458  -1.40646554 -1.31672319 -0.43461961 -0.19627717
  1.00400561 -0.40505856 -0.58918397 -0.35211214  0.        ]",-0.097650828678
28,"[[  1.19466657e+01  -1.57614904e+00  -5.08483991e-02  -2.13586938e-02]
 [  5.92309665e+01  -3.09195430e+00   0.00000000e+00   0.00000000e+00]]",[ 1.05969151  1.08608123],[-1.05368137 -0.90706402],[ 1.34575093  0.97771889],-1.84352,"[ 1.0009446  -0.73312173 -0.8246407  -1.31778355 -0.43461952 -0.19627713
  1.04384575 -0.72240573  0.27022411 -0.78173259  0.        ]",-0.143057080853
29,"[[  1.31592355e+01  -1.59749343e+00  -5.08483991e-02  -2.13586938e-02]
 [  6.20163925e+01   9.44312371e-01   0.00000000e+00   0.00000000e+00]]",[ 1.10937662  0.05811781],[-1.05368137 -0.90706402],[ 1.26608789  0.61847448],-1.91036,"[ 1.02208853 -0.77892967  0.84025946 -1.31736331 -0.43461943 -0.1962771
  1.08287649  0.15480769  1.00566862 -0.07706536  0.        ]",-0.193415561819
30,"[[  1.44269526e+01  -1.57631829e+00  -5.08483991e-02  -2.13586938e-02]
 [  6.47462005e+01   1.17269365e+00   0.00000000e+00   0.00000000e+00]]",[ 1.13330831 -0.09981815],[-1.05368137 -0.90706402],[ 0.88415813 -0.32649165],-1.86698,"[-0.51960067 -0.73348458  1.42403882 -1.31778113 -0.43461933 -0.19627706
  1.12112784  0.20444242  0.62337264  0.96822888  0.        ]",-0.195610748037
31,"[[  1.57487245e+01  -1.55688019e+00  -5.08483991e-02  -2.13586938e-02]
 [  6.74221005e+01   7.72707244e-01   0.00000000e+00   0.00000000e+00]]",[ 0.96256737 -0.58645133],[-1.05368137 -0.90706402],[ 0.9045521  -0.61847359],-1.55151,"[-1.50595587 -0.69176228 -0.03561628 -1.3176804  -0.43461924 -0.19627702
  1.15862376  0.11751217 -0.45383878  0.83461648  0.        ]",-0.138539972195
32,"[[  1.71220059e+01  -1.56467981e+00  -5.08483991e-02  -2.13586938e-02]
 [  6.98980274e+01  -1.54469542e+00   0.00000000e+00   0.00000000e+00]]",[ 1.39460419  0.08750637],[-1.05368137 -0.90706402],[ 1.09508598  0.17453679],-1.69477,"[-0.34037156 -0.70850279 -1.41920108 -1.3177756  -0.43461915 -0.19627699
  1.1933175  -0.3861358  -0.56241423 -0.36643533  0.        ]",-0.0954706990804
33,"[[  1.85458047e+01  -1.59157716e+00  -5.08483991e-02  -2.13586938e-02]
 [  7.24732411e+01  -1.14609734e+00   0.00000000e+00   0.00000000e+00]]",[ 1.52013253  1.38139347],[-1.05368137 -0.90706402],[ 1.37074351  0.76096565],-1.90369,"[ 1.19474115 -0.76623342 -0.41307709 -1.31753302 -0.43461906 -0.19627695
  1.22940247 -0.29950721  0.52523228 -0.6979688   0.        ]",-0.158398759216
34,"[[  2.00205807e+01  -1.57431416e+00  -5.08483991e-02  -2.13586938e-02]
 [  7.49955146e+01   2.85931986e+00   0.00000000e+00   0.00000000e+00]]",[ 0.7351561  -0.45971024],[-1.05368137 -0.90706402],[ 0.99884689 -0.37417501],-1.89299,"[ 0.41357121 -0.72918206  1.36975388 -1.31778967 -0.43461896 -0.19627692
  1.26474557  0.57100222  0.99483032  0.47167818  0.        ]",-0.203474833527
35,"[[  2.15347811e+01  -1.53571391e+00  -5.08483991e-02  -2.13586938e-02]
 [  7.64199879e+01   1.00703203e+00   0.00000000e+00   0.00000000e+00]]",[ 0.86273584 -0.50394453],[-1.05368137 -0.90706402],[ 0.8527841  -0.81042624],-1.54085,"[-1.36561116 -0.64634336  0.66778497 -1.31704173 -0.43461887 -0.19627688
  1.28470558  0.16843876 -0.09380088  1.08175313  0.        ]",-0.165921285075
36,"[[  2.30822668e+01  -1.53553940e+00  -5.08483991e-02  -2.13586938e-02]
 [  7.83224713e+01  -9.82733816e-01   0.00000000e+00   0.00000000e+00]]",[ 1.04267792 -0.0653596 ],[-1.05368137 -0.90706402],[ 1.06640983 -0.06993234],-1.63692,"[-0.76258182 -0.64596884 -1.27222722 -1.31703356 -0.43461878 -0.19627684
  1.31136374 -0.26400321 -0.68664746 -0.10553283  0.        ]",-0.0967199020171
37,"[[  2.46728812e+01  -1.55732763e+00  -5.08483991e-02  -2.13586938e-02]
 [  8.07309783e+01  -1.19509675e+00   0.00000000e+00   0.00000000e+00]]",[ 0.54304265  0.07532565],[-1.05368137 -0.90706402],[ 1.3252703   0.57165772],-1.7369,"[ 1.11440507 -0.69272149 -0.6245194  -1.31768406 -0.43461869 -0.19627681
  1.34511257 -0.31015666  0.41792513 -0.75823751  0.        ]",-0.153581700881
38,"[[  2.62930425e+01  -1.57771596e+00  -5.08483991e-02  -2.13586938e-02]
 [  8.12832674e+01  -8.44837655e-01   0.00000000e+00   0.00000000e+00]]",[ 1.39314097  0.67696827],[-1.05368137 -0.90706402],[ 1.16494215  0.72392482],-2.05267,"[ 0.42719715 -0.7364831   1.36357862 -1.31776532 -0.4346186  -0.19627677
  1.35285091 -0.23403369  0.99698508  0.45989497  0.        ]",-0.203189348485
39,"[[  2.79422726e+01  -1.56726158e+00  -5.08483991e-02  -2.13586938e-02]
 [  8.36315873e+01   1.88147288e+00   0.00000000e+00   0.00000000e+00]]",[ 0.98746288 -1.12311128],[-1.05368137 -0.90706402],[ 0.90884024 -0.92784357],-1.50946,"[-1.43157764 -0.7140431   0.50020732 -1.31778638 -0.4346185  -0.19627673
  1.3857563   0.35848412 -0.17776957  1.03234389  0.        ]",-0.158287491125
40,"[[  2.96375129e+01  -1.56942803e+00  -5.08483991e-02  -2.13586938e-02]
 [  8.58854262e+01  -2.08461961e+00   0.00000000e+00   0.00000000e+00]]",[ 1.05072731 -0.12516784],[-1.05368137 -0.90706402],[ 1.12374234  0.2323612 ],-1.65099,"[-0.40952244 -0.71869309 -1.40573838 -1.31779225 -0.43461841 -0.1962767
  1.41733773 -0.5034796  -0.58547412 -0.32210605  0.        ]",-0.094385152743
41,"[[  3.13778950e+01  -1.61535648e+00  -5.08483991e-02  -2.13586938e-02]
 [  8.81453197e+01  -2.50653233e+00   0.00000000e+00   0.00000000e+00]]",[ 1.75511702  1.37441654],[-1.05368137 -0.90706402],[ 1.49628067  1.21719646],-1.91061,"[ 1.25703406 -0.81724494 -0.03163081 -1.31657498 -0.43461832 -0.19627666
  1.44900395 -0.59517513  0.70486646 -0.56548628  0.        ]",-0.168984658564
42,"[[  3.31630116e+01  -1.62492195e+00  -5.08483991e-02  -2.13586938e-02]
 [  9.03584569e+01   1.53679680e+00   0.00000000e+00   0.00000000e+00]]",[ 1.03562002 -0.37052461],[-1.05368137 -0.90706402],[ 0.96502817 -0.33913076],-1.79965,"[-0.36700621 -0.83775155  1.46231215 -1.31599553 -0.43461823 -0.19627662
  1.48001495  0.28357495  0.70952826  0.87351872  0.        ]",-0.195061823469
43,"[[  3.49919434e+01  -1.60885462e+00  -5.08483991e-02  -2.13586938e-02]
 [  9.25276812e+01   7.51008478e-02   0.00000000e+00   0.00000000e+00]]",[ 0.96503412 -0.43860802],[-1.05368137 -0.90706402],[ 1.02325416 -0.27538872],-1.50508,"[-1.3786805  -0.80330037 -0.59101168 -1.3169031  -0.43461813 -0.19627659
  1.51041056 -0.03410033 -0.61430588  0.53837151  0.        ]",-0.115315506173
44,"[[  3.68624531e+01  -1.62441843e+00  -5.08483991e-02  -2.13586938e-02]
 [  9.45169010e+01  -1.62554492e+00   0.00000000e+00   0.00000000e+00]]",[ 0.35975924  0.82566505],[-1.05368137 -0.90706402],[ 1.22442281  0.67420566],-1.72665,"[ 0.80171333 -0.83667184 -1.06076441 -1.31602751 -0.43461804 -0.19627655
  1.53828379 -0.40370736  0.06094431 -0.75727226  0.        ]",-0.126305785104
45,"[[  3.87483098e+01  -1.62341735e+00  -5.08483991e-02  -2.13586938e-02]
 [  9.40697960e+01   1.71446004e+00   0.00000000e+00   0.00000000e+00]]",[ 1.11213026  0.04759141],[-1.05368137 -0.90706402],[ 1.12522054  0.11599703],-1.90497,"[ 0.56435295 -0.83452585  1.29067349 -1.31609208 -0.43461795 -0.19627651
  1.53201777  0.3221873   1.0071241   0.33120642  0.        ]",-0.198985507527
46,"[[  4.06507222e+01  -1.58719127e+00  -5.08483991e-02  -2.13586938e-02]
 [  9.61644319e+01   1.90780088e+00   0.00000000e+00   0.00000000e+00]]",[ 1.19696175 -0.58170974],[-1.05368137 -0.90706402],[ 0.96944726 -0.90058136],-1.48044,"[-1.48222799 -0.75681819  0.29982489 -1.31762467 -0.43461786 -0.19627648
  1.56136811  0.36420666 -0.27560842  0.96740792  0.        ]",-0.149975706208
47,"[[  4.25946206e+01  -1.57211997e+00  -5.08483991e-02  -2.13586938e-02]
 [  9.82188890e+01  -3.92712430e-01   0.00000000e+00   0.00000000e+00]]",[ 1.05462429  0.29882476],[-1.05368137 -0.90706402],[ 1.1476084   0.16233227],-1.6718,"[ 0.12722853 -0.72446957 -1.41268627 -1.31778783 -0.43461777 -0.19627644
  1.59015539 -0.13577192 -0.35992543 -0.59607004  0.        ]",-0.104462808381
48,"[[  4.45792036e+01  -1.56760281e+00  -5.08483991e-02  -2.13586938e-02]
 [  1.00232521e+02   8.40610369e-01   0.00000000e+00   0.00000000e+00]]",[ 1.90326987  0.45298629],[-1.05368137 -0.90706402],[ 1.31285405  0.30160558],-1.89659,"[ 1.01895815 -0.71477346  0.84514939 -1.317782   -0.43461767 -0.19627641
  1.61837055  0.13227046  1.02268864 -0.0617934   0.        ]",-0.196120979418
49,"[[  4.66036456e+01  -1.53252234e+00  -5.08483991e-02  -2.13586938e-02]
 [  1.02204824e+02   2.66165258e+00   0.00000000e+00   0.00000000e+00]]",[ 0.55368694 -0.67003572],[-1.05368137 -0.90706402],[ 0.93739831 -1.24954188],-1.47714,"[-1.32418682 -0.63949435  0.75018988 -1.31688915 -0.43461758 -0.19627637
  1.64600654  0.52804395 -0.04078749  1.09917043  0.        ]",-0.169209283134
