timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[ 0.06930959  0.0403274  -0.01208997 -0.04428561]
 [ 0.00125925 -0.00136316  0.          0.        ]]",-2.41669,"[ 1.25388041  1.41066501  0.12322023 -0.04559436 -0.10104053 -0.38185641
  0.22097938 -0.05553251  1.17507768  0.41738534  0.        ]",[-1.66872346 -0.16543958],[-1.84657689 -0.33623652],[-1.03288984 -0.85146129],-0.230054206893
1,"[[ 0.02964921  0.02695789 -0.01208997 -0.04428561]
 [-3.95412904 -1.33116126  0.          0.        ]]",-2.42339,"[ 1.25659168  1.4116055   0.06534701 -0.0620418  -0.10104051 -0.38185633
  0.16512645 -0.34046966  1.1790857   0.35467059  0.        ]",[-1.66571391 -0.2803514 ],[-2.2915257  -0.18612303],[-1.03288984 -0.85146129],-0.228223565914
2,"[[ -8.83363809e-02  -6.78006089e-03  -1.20899738e-02  -4.42856096e-02]
 [ -7.83152130e+00  -2.04027484e+00   0.00000000e+00   0.00000000e+00]]",-2.35793,"[ 1.25180775  1.41231712 -0.10686801 -0.10356666 -0.10104049 -0.38185624
  0.11037487 -0.49241207  1.17515766  0.17198589  0.        ]",[-1.57908225 -0.32908076],[-1.50071323 -0.93545751],[-1.03288984 -0.85146129],-0.222613694901
3,"[[ -0.28308895  -0.08432904  -0.01208997  -0.04428561]
 [-11.63109981  -5.70241595   0.           0.        ]]",-2.33605,"[ 1.20216646  1.40492585 -0.38608699 -0.19890088 -0.10104047 -0.38185615
  0.05672209 -1.27710245  1.11367198 -0.13727557  0.        ]",[-1.32813942 -0.73827654],[-1.3019351  -0.69998522],[-1.03288984 -0.85146129],-0.212037793789
4,"[[ -5.53084270e-01  -2.25038113e-01  -1.20899738e-02  -4.42856096e-02]
 [ -1.53560835e+01  -8.35961332e+00   0.00000000e+00   0.00000000e+00]]",-2.18191,"[ 1.05106238  1.35958356 -0.74550551 -0.36989439 -0.10104045 -0.38185607
  0.00412263 -1.8464614   0.90599661 -0.53722349  0.        ]",[-0.94389385 -0.62027568],[-0.95832595 -0.55989259],[-1.03288984 -0.85146129],-0.195226247006
5,"[[ -8.95192448e-01  -4.12796466e-01  -1.20899738e-02  -4.42856096e-02]
 [ -1.88432381e+01  -1.04093372e+01   0.00000000e+00   0.00000000e+00]]",-1.83874,"[ 0.73922915  1.23653522 -1.11810897 -0.58903506 -0.10104043 -0.38185598
 -0.04511851 -2.28565493  0.47979854 -0.88717092  0.        ]",[-0.68507665 -0.04454008],[-0.23457988 -0.35102679],[-1.03288984 -0.85146129],-0.173905409307
6,"[[ -1.27763499e+00  -6.32851681e-01  -1.20899738e-02  -4.42856096e-02]
 [ -1.93992803e+01  -1.15921866e+01   0.00000000e+00   0.00000000e+00]]",-1.84908,"[ 0.27413556  1.00699231 -1.3767319  -0.8232486  -0.10104041 -0.38185589
 -0.05297022 -2.53910128 -0.10285174 -0.98470688  0.        ]",[-0.71821964  0.6580289 ],[-0.67073682  0.51027262],[-1.03288984 -0.85146129],-0.155223082572
7,"[[ -1.68841818e+00  -8.42101541e-01  -1.20899738e-02  -4.42856096e-02]
 [ -2.16714979e+01  -9.34022543e+00   0.00000000e+00   0.00000000e+00]]",-1.78493,"[-0.28766097  0.71299976 -1.42897343 -1.01354673 -0.10104039 -0.38185581
 -0.08505557 -2.05657015 -0.65724536 -0.74701085  0.        ]",[-1.05282128  0.8910926 ],[-1.39393906  0.92928703],[-1.03288984 -0.85146129],-0.148354000941
8,"[[ -2.15727019e+00  -9.90103460e-01  -1.20899738e-02  -4.42856096e-02]
 [ -2.52018742e+01  -5.47274258e+00   0.00000000e+00   0.00000000e+00]]",-1.76263,"[-0.89058412  0.46747573 -1.19491397 -1.12437724 -0.10104037 -0.38185572
 -0.13490704 -1.22788231 -1.0315264  -0.23494276  0.        ]",[-1.41302395  0.86464632],[-0.77193838  1.22245157],[-1.03288984 -0.85146129],-0.157979889204
9,"[[ -2.68697039e+00  -1.05871087e+00  -1.20899738e-02  -4.42856096e-02]
 [ -2.77594908e+01  -1.40147191e+00   0.00000000e+00   0.00000000e+00]]",-1.77586,"[-1.36758253  0.34479623 -0.61956869 -1.16824919 -0.10104035 -0.38185563
 -0.17102243 -0.35552938 -1.12012482  0.41486578  0.        ]",[-1.63391018  0.49521941],[-1.05140602  0.11470568],[-1.03288984 -0.85146129],-0.179639042832
10,"[[ -3.27635357e+00  -1.08186361e+00  -1.20899738e-02  -4.42856096e-02]
 [ -3.11674681e+01  -9.15292667e-01   0.00000000e+00   0.00000000e+00]]",-1.82458,"[-1.49548186  0.30227733  0.21833976 -1.18192438 -0.10104033 -0.38185555
 -0.21914554 -0.25135548 -0.86595719  1.0442242   0.        ]",[-1.62130153  0.536147  ],[-1.81736713  0.54313977],[-1.03288984 -0.85146129],-0.203837644174
11,"[[ -3.93322232e+00  -1.07836063e+00  -1.20899738e-02  -4.42856096e-02]
 [ -3.45081860e+01   1.25848357e+00   0.00000000e+00   0.00000000e+00]]",-1.9084,"[-1.0969491   0.30874471  1.06160962 -1.17989191 -0.1010403  -0.38185546
 -0.26631889  0.21442058 -0.28020403  1.42718968  0.        ]",[-1.41370761  0.20182082],[-1.48885169 -0.18856429],[-1.03288984 -0.85146129],-0.222046930383
12,"[[ -4.65623094e+00  -1.06087473e+00  -1.20899738e-02  -4.42856096e-02]
 [ -3.77818020e+01   4.92800237e-01   0.00000000e+00   0.00000000e+00]]",-1.98227,"[-0.20301244  0.34084516  1.48083477 -1.16955014 -0.10104028 -0.38185537
 -0.31254471  0.05035719  0.45686586  1.31534456  0.        ]",[-1.43027282  0.48668408],[-1.15161213 -0.20670706],[-1.03288984 -0.85146129],-0.226105285127
13,"[[ -5.44406380e+00  -1.05926242e+00  -1.20899738e-02  -4.42856096e-02]
 [ -4.09908380e+01  -3.28674932e-01   0.00000000e+00   0.00000000e+00]]",-1.94941,"[ 0.79833484  0.34378936  1.10917761 -1.16857949 -0.10104026 -0.38185529
 -0.35785861 -0.12566074  0.96915508  0.61913044  0.        ]",[-1.49012673  0.74942267],[-1.42741126  0.49885043],[-1.03288984 -0.85146129],-0.208927759879
14,"[[ -6.29544777e+00  -1.04587660e+00  -1.20899738e-02  -4.42856096e-02]
 [ -4.41369694e+01   1.66078623e+00   0.00000000e+00   0.00000000e+00]]",-1.88518,"[ 1.25709486  0.36812997  0.00411774 -1.16041729 -0.10104024 -0.3818552
 -0.40228425  0.30062227  0.8500612  -0.32757217  0.        ]",[-1.32097185 -0.14241451],[-1.58679332 -0.27633565],[-1.03288984 -0.85146129],-0.174229805063
15,"[[ -7.20911772e+00  -1.02388389e+00  -1.20899738e-02  -4.42856096e-02]
 [ -4.72198144e+01   5.42370644e-01   0.00000000e+00   0.00000000e+00]]",-1.71801,"[ 0.70566189  0.40771116 -1.14565277 -1.14659359 -0.10104022 -0.38185511
 -0.44581622  0.06097862  0.05722397 -0.87341278  0.        ]",[-1.29440451 -0.15442392],[-1.28580829 -0.65730589],[-1.03288984 -0.85146129],-0.14137953196
16,"[[ -8.18383376e+00  -1.03916247e+00  -1.20899738e-02  -4.42856096e-02]
 [ -5.02418953e+01  -2.06135754e+00   0.00000000e+00   0.00000000e+00]]",-1.78492,"[-0.57324081  0.3802682  -1.36030083 -1.1562505  -0.1010402  -0.38185503
 -0.48849016 -0.49692391 -0.88312189 -0.45322946  0.        ]",[-1.56859374  0.89157861],[-1.48658247  0.22405363],[-1.03288984 -0.85146129],-0.147101432392
17,"[[ -9.21840751e+00  -1.07097157e+00  -1.20899738e-02  -4.42856096e-02]
 [ -5.32055590e+01  -1.12246206e+00   0.00000000e+00   0.00000000e+00]]",-1.85669,"[-1.47867978  0.32234646 -0.2773578  -1.17555903 -0.10104018 -0.38185494
 -0.53033919 -0.29574603 -1.05464322  0.7013742   0.        ]",[-1.93633878  1.07487941],[-2.8693362   1.05168797],[-1.03288984 -0.85146129],-0.190410538056
18,"[[ -1.03116671e+01  -1.05334990e+00  -1.20899738e-02  -4.42856096e-02]
 [ -5.61104487e+01   2.87150119e+00   0.00000000e+00   0.00000000e+00]]",-1.90852,"[-0.99897683  0.35456312  1.15455078 -1.16499541 -0.10104016 -0.38185486
 -0.57135828  0.56004339 -0.19543176  1.45174978  0.        ]",[-1.731094   0.4069919],[-1.98406573 -0.17609326],[-1.03288984 -0.85146129],-0.224661855106
19,"[[ -1.14624244e+01  -1.00335625e+00  -1.20899738e-02  -4.42856096e-02]
 [ -5.89558400e+01   2.13047697e+00   0.00000000e+00   0.00000000e+00]]",-1.65993,"[ 0.49686974  0.44418072  1.32678553 -1.13323016 -0.10104014 -0.38185477
 -0.6115372   0.40126345  0.85302572  0.93984839  0.        ]",[-1.81167305  0.44123498],[-1.97219061  0.13157892],[-1.03288984 -0.85146129],-0.220577409458
20,"[[ -1.26695289e+01  -9.55804195e-01  -1.20899738e-02  -4.42856096e-02]
 [ -6.17452742e+01   2.62322162e+00   0.00000000e+00   0.00000000e+00]]",-1.8566,"[ 1.24984901  0.52681608 -0.12842359 -1.10060808 -0.10104012 -0.38185468
 -0.65092594  0.50684413  0.84651126 -0.38609125  0.        ]",[-1.47067094 -0.41450465],[-1.82734855 -1.05625715],[-1.03288984 -0.85146129],-0.176640829907
21,"[[ -1.39318588e+01  -9.43442109e-01  -1.20899738e-02  -4.42856096e-02]
 [ -6.44789055e+01  -1.37351148e+00   0.00000000e+00   0.00000000e+00]]",-1.83282,"[ 0.1564615   0.54785889 -1.40838298 -1.09175162 -0.1010401  -0.3818546
 -0.6895267  -0.34953924 -0.37320973 -0.85518407  0.        ]",[-1.52515101  0.48786938],[-1.48161231  0.22545529],[-1.03288984 -0.85146129],-0.141232905766
22,"[[ -1.52483440e+01  -9.61523344e-01  -1.20899738e-02  -4.42856096e-02]
 [ -6.71606176e+01  -4.37492637e-01   0.00000000e+00   0.00000000e+00]]",-1.92511,"[-1.36453207  0.51701793 -0.6261207  -1.10465231 -0.10104008 -0.38185451
 -0.7273943  -0.14897761 -1.15360727  0.35060063  0.        ]",[-2.0792594   1.10759616],[-1.86293368  2.16411688],[-1.03288984 -0.85146129],-0.181814396198
23,"[[ -1.66179311e+01  -9.30286003e-01  -1.20899738e-02  -4.42856096e-02]
 [ -6.97890125e+01   3.54809483e+00   0.00000000e+00   0.00000000e+00]]",-1.92964,"[-0.97401354  0.57004684  1.17555239 -1.08215863 -0.10104006 -0.38185442
 -0.764509    0.70501776 -0.24630038  1.48314139  0.        ]",[-1.97933602  0.36501473],[-2.08402858  0.44427552],[-1.03288984 -0.85146129],-0.230134961879
24,"[[ -1.80395423e+01  -8.42200450e-01  -1.20899738e-02  -4.42856096e-02]
 [ -7.23634068e+01   5.25477818e+00   0.00000000e+00   0.00000000e+00]]",-1.46318,"[ 0.82788398  0.71284435  1.08030639 -1.01361915 -0.10104004 -0.38185434
 -0.80086116  1.07070999  0.99705796  0.73791041  0.        ]",[-1.89976847 -0.63147461],[-2.56107451 -0.25260168],[-1.03288984 -0.85146129],-0.22199705484
25,"[[ -1.95121184e+01  -7.48007362e-01  -1.20899738e-02  -4.42856096e-02]
 [ -7.48858854e+01   4.16808783e+00   0.00000000e+00   0.00000000e+00]]",-1.83341,"[ 0.9646651   0.8535591  -0.87674757 -0.93246302 -0.10104002 -0.38185425
 -0.83648021  0.83786352  0.5108928  -0.7963327   0.        ]",[-1.51705635 -0.20826584],[-1.49066497 -0.94664818],[-1.03288984 -0.85146129],-0.166129295952
26,"[[ -2.10346428e+01  -7.02908011e-01  -1.20899738e-02  -4.42856096e-02]
 [ -7.73585976e+01   3.54595058e-01   0.00000000e+00   0.00000000e+00]]",-1.96992,"[-0.92231519  0.91618879 -1.17195336 -0.89093087 -0.10104    -0.38185416
 -0.8713965   0.02074273 -1.02432842 -0.40612189  0.        ]",[-2.10560107  0.90610349],[-2.00583942  0.38080565],[-1.03288984 -0.85146129],-0.165353985036
27,"[[ -2.26061571e+01  -6.80578990e-01  -1.20899738e-02  -4.42856096e-02]
 [ -7.97846419e+01   1.87334419e+00   0.00000000e+00   0.00000000e+00]]",-1.96111,"[-1.2546792   0.94600261  0.86504094 -0.86976354 -0.10103998 -0.38185408
 -0.90565379  0.34616656 -0.71465781  1.34562045  0.        ]",[-2.37732124  0.69438654],[-2.79345246  1.00401735],[-1.03288984 -0.85146129],-0.230422415254
28,"[[ -2.42257094e+01  -6.03574856e-01  -1.20899738e-02  -4.42856096e-02]
 [ -8.21624102e+01   5.81381254e+00   0.00000000e+00   0.00000000e+00]]",-1.32738,"[ 0.72639777  1.04250826  1.17291398 -0.79387193 -0.10103996 -0.38185399
 -0.93922935  1.19049428  0.92451988  1.01232894  0.        ]",[-2.19746065 -0.84607571],[-1.76678544 -0.87070935],[-1.03288984 -0.85146129],-0.237141113513
29,"[[ -2.58923142e+01  -5.22875090e-01  -1.20899738e-02  -4.42856096e-02]
 [ -8.44905534e+01   2.26778703e+00   0.00000000e+00   0.00000000e+00]]",-1.9013,"[ 0.87716225  1.1326752  -0.98409868 -0.70990256 -0.10103994 -0.3818539
 -0.97210415  0.43068364  0.55452005 -0.82338867  0.        ]",[-1.69185317  0.0629417 ],[-1.14017349  0.1108473 ],[-1.03288984 -0.85146129],-0.174178830459
30,"[[ -2.76050426e+01  -4.73404399e-01  -1.20899738e-02  -4.42856096e-02]
 [ -8.67746646e+01   2.67781872e+00   0.00000000e+00   0.00000000e+00]]",-2.07443,"[-1.20973508  1.1821473  -0.88447807 -0.65641337 -0.10103992 -0.38185382
 -1.00435716  0.51854143 -1.15517628 -0.24008238  0.        ]",[-2.39894676  0.81820816],[-2.09229032  0.81435476],[-1.03288984 -0.85146129],-0.178580250202
31,"[[ -2.93630064e+01  -3.87874306e-01  -1.20899738e-02  -4.42856096e-02]
 [ -8.90141267e+01   5.86425417e+00   0.00000000e+00   0.00000000e+00]]",-1.73734,"[-0.76647103  1.25686298  1.31658968 -0.56077332 -0.1010399  -0.38185373
 -1.03597966  1.20130187 -0.39141291  1.56745762  0.        ]",[-2.57453609 -0.34036613],[-2.09208196 -0.28072921],[-1.03288984 -0.85146129],-0.246472358411
32,"[[ -3.11652962e+01  -2.82778388e-01  -1.20899738e-02  -4.42856096e-02]
 [ -9.12076496e+01   4.64889476e+00   0.00000000e+00   0.00000000e+00]]",-1.32151,"[ 1.21400202  1.32922357  0.38440927 -0.43866922 -0.10103988 -0.38185364
 -1.06695344  0.94088515  1.16163803  0.43219214  0.        ]",[-2.12445116 -0.23461384],[-2.23172682 -0.80166646],[-1.03288984 -0.85146129],-0.228513160756
33,"[[ -3.30110200e+01  -2.22470789e-01  -1.20899738e-02  -4.42856096e-02]
 [ -9.33576956e+01   1.39242511e+00   0.00000000e+00   0.00000000e+00]]",-1.98901,"[-0.15899862  1.36077103 -1.43863726 -0.36680194 -0.10103986 -0.38185356
 -1.09731326  0.24311782 -0.22980904 -1.03087257  0.        ]",[-1.99861991  0.90753347],[-1.62633521  1.42667433],[-1.03288984 -0.85146129],-0.163262454369
34,"[[ -3.48993483e+01  -1.55084070e-01  -1.20899738e-02  -4.42856096e-02]
 [ -9.54680350e+01   5.33273830e+00   0.00000000e+00   0.00000000e+00]]",-2.13633,"[-1.4280229   1.38723584  0.51181241 -0.28534271 -0.10103984 -0.38185347
 -1.12711237  1.08741268 -1.18221916  0.84748354  0.        ]",[-2.82320738  0.27028924],[-2.64203144  0.2318479 ],[-1.03288984 -0.85146129],-0.221225294858
