timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
21,"[[ -1.46150874e+01   1.39971099e+00   1.31973839e-01   2.15082717e-02]
 [ -6.43814037e+01  -9.89161001e-01   0.00000000e+00   0.00000000e+00]]",0.0857183,"[-0.79399029 -0.01877015 -1.29723438  1.1541192   1.1492925   0.19677774
 -0.80036173 -0.28576199 -0.69727099 -1.19112679  0.        ]",[-1.68659091  0.12329011],[-2.0089399  -0.51547151],[-0.57640243 -0.32781631],-0.198527121881
22,"[[ -1.59296251e+01   1.35946911e+00   1.31973839e-01   2.15082717e-02]
 [ -6.70632211e+01  -3.02845687e+00   0.00000000e+00   0.00000000e+00]]",-0.610678,"[-1.50449059  0.03857469  0.33650583  1.1426614   1.14929049  0.19677758
 -0.84613507 -0.63552104 -1.81705372 -0.66887195  0.        ]",[-1.95127642  0.53505409],[-1.31320524  1.00877402],[-0.57640243 -0.32781631],-0.293043664525
23,"[[ -1.72972791e+01   1.33903953e+00   1.31973839e-01   2.15082717e-02]
 [ -6.96938020e+01   9.71926314e-01   0.00000000e+00   0.00000000e+00]]",-0.394868,"[-0.13467382  0.06750404  1.48677885  1.13593473  1.14928848  0.19677743
 -0.89103378  0.05058512 -1.58152694  0.7147639   0.        ]",[-2.06236959  0.16461766],[-2.31617793  0.77569265],[-0.57640243 -0.32781631],-0.259232335988
24,"[[ -1.87170419e+01   1.38889602e+00   1.31973839e-01   2.15082717e-02]
 [ -7.22741960e+01   4.00331454e+00   0.00000000e+00   0.00000000e+00]]",-0.170163,"[ 1.20573829 -0.00331575  0.2071308   1.15126866  1.14928647  0.19677728
 -0.93507577  0.5704987  -0.31719202  0.68677981  0.        ]",[-1.87593937 -0.2909804 ],[-1.86046601 -0.06833512],[-0.57640243 -0.32781631],-0.105207352023
25,"[[ -2.01879056e+01   1.46522788e+00   1.31973839e-01   2.15082717e-02]
 [ -7.48037394e+01   3.63079211e+00   0.00000000e+00   0.00000000e+00]]",0.133741,"[ 0.15724359 -0.11294656 -1.42281386  1.16764186  1.14928446  0.19677712
 -0.9782497   0.50660677 -0.15045391 -0.7061423   0.        ]",[-1.68234372 -0.61542135],[-1.10935944 -0.99320039],[-0.57640243 -0.32781631],-0.104898280226
26,"[[ -2.17088426e+01   1.49742180e+00   1.31973839e-01   2.15082717e-02]
 [ -7.72812948e+01  -3.98262269e-01   0.00000000e+00   0.00000000e+00]]",-0.255513,"[-1.48365799 -0.15948888 -0.39854514  1.17194884  1.14928245  0.19677697
 -1.02053616 -0.18441794 -1.39122344 -1.05746242  0.        ]",[-1.88328552 -0.23083776],[-2.06243317 -0.97096181],[-0.57640243 -0.32781631],-0.258353134738
27,"[[ -2.32788130e+01   1.45070182e+00   1.31973839e-01   2.15082717e-02]
 [ -7.97071950e+01  -4.26111597e+00   0.00000000e+00   0.00000000e+00]]",-0.287201,"[-0.54515934 -0.09199516  1.42831469  1.16518764  1.14928044  0.19677681
 -1.0619408  -0.84693703 -1.77337541  0.38374136  0.        ]",[-2.08428574  0.70256513],[-1.50971146  0.71575516],[-0.57640243 -0.32781631],-0.274364730221
28,"[[ -2.48968209e+01   1.39448734e+00   1.31973839e-01   2.15082717e-02]
 [ -8.20860005e+01  -1.37020117e+00   0.00000000e+00   0.00000000e+00]]",0.134974,"[ 1.17964915 -0.01130149  0.35698285  1.15275258  1.14927844  0.19677666
 -1.10254147 -0.35111422 -0.40102399  0.75491891  0.        ]",[-1.84839678  0.46413314],[-2.26069255  0.9584935 ],[-0.57640243 -0.32781631],-0.11906252807
29,"[[ -2.65619569e+01   1.40514550e+00   1.31973839e-01   2.15082717e-02]
 [ -8.44202763e+01   2.42308423e+00   0.00000000e+00   0.00000000e+00]]",0.102855,"[ 0.03425571 -0.02654679 -1.44771969  1.15546718  1.14927643  0.19677651
 -1.14238193  0.29947459 -0.19921934 -0.82931547  0.        ]",[-1.69757795 -0.40182406],[-2.00470749  1.09959391],[-0.57640243 -0.32781631],-0.12340852976
30,"[[ -2.82733427e+01   1.49254611e+00   1.31973839e-01   2.15082717e-02]
 [ -8.67111449e+01   6.30369278e+00   0.00000000e+00   0.00000000e+00]]",-0.528107,"[-1.53820375 -0.15243188  0.01081683  1.17138741  1.14927442  0.19677635
 -1.18148135  0.96503955 -1.60428706 -0.88412407  0.        ]",[-2.00389266 -1.15918779],[-3.52599206 -0.97136137],[-0.57640243 -0.32781631],-0.27396664309
31,"[[ -3.00300866e+01   1.57844958e+00   1.31973839e-01   2.15082717e-02]
 [ -8.89553301e+01   2.29968843e+00   0.00000000e+00   0.00000000e+00]]",-0.272539,"[ 0.09323072 -0.27701009  1.46187774  1.17592541  1.14927241  0.1967762
 -1.21978378  0.27830921 -1.49188669  0.65044448  0.        ]",[-2.1041348  -0.61156297],[-2.41988266 -0.04024651],[-0.57640243 -0.32781631],-0.241813134399
32,"[[ -3.18312567e+01   1.62204166e+00   1.31973839e-01   2.15082717e-02]
 [ -9.11543442e+01   2.06003266e+00   0.00000000e+00   0.00000000e+00]]",-0.0468952,"[ 1.10066703 -0.3402541  -0.58277467  1.17400062  1.1492704   0.19677604
 -1.25731505  0.23720543 -0.15941169  0.27769501  0.        ]",[-1.79279101 -0.79668772],[-1.11501757 -0.82993357],[-0.57640243 -0.32781631],-0.0409540751369
33,"[[ -3.36759562e+01   1.62949873e+00   1.31973839e-01   2.15082717e-02]
 [ -9.33079853e+01  -1.30340488e+00   0.00000000e+00   0.00000000e+00]]",0.0392086,"[-1.03653352 -0.35106186 -1.12583904  1.17338472  1.14926839  0.19677589
 -1.29407169 -0.33966107 -0.79625334 -1.10171785  0.        ]",[-1.76546335 -0.54304051],[-1.55696531  0.28947828],[-0.57640243 -0.32781631],-0.195273593238
34,"[[ -3.55632932e+01   1.61480952e+00   1.31973839e-01   2.15082717e-02]
 [ -9.54188301e+01  -1.69590278e-01   0.00000000e+00   0.00000000e+00]]",-0.444715,"[ -8.98026650e-01  -3.29767506e-01   1.25781997e+00   1.17451223e+00
   1.14926638e+00   1.96775737e-01  -1.33009768e+00  -1.45199067e-01
  -1.81739173e+00   1.68038491e-03   0.00000000e+00]",[-2.11253834 -0.40521872],[-2.06763071 -1.37919222],[-0.57640243 -0.32781631],-0.275739833093
35,"[[ -3.74924142e+01   1.57132562e+00   1.31973839e-01   2.15082717e-02]
 [ -9.74857910e+01  -4.16577730e+00   0.00000000e+00   0.00000000e+00]]",0.256699,"[ 1.18848991 -0.26666808  0.31493917  1.17596065  1.14926437  0.19677558
 -1.36537445 -0.8305893  -0.49429635  0.72112609  0.        ]",[-1.85743141  0.35419229],[-2.18789068  0.12209119],[-0.57640243 -0.32781631],-0.120813230267
36,"[[ -3.94624490e+01   1.49327286e+00   1.31973839e-01   2.15082717e-02]
 [ -9.95110063e+01  -3.64151116e+00   0.00000000e+00   0.00000000e+00]]",0.200743,"[-0.42387895 -0.15348166 -1.43522345  1.1714595   1.14926237  0.19677543
 -1.39993849 -0.74067084 -0.42395932 -1.00371963  0.        ]",[-1.69715393  0.03409131],[-1.50748942  0.89789912],[-0.57640243 -0.32781631],-0.155681503862
37,"[[ -4.14726048e+01   1.45640713e+00   1.31973839e-01   2.15082717e-02]
 [ -1.01498477e+02  -5.72680919e-02   0.00000000e+00   0.00000000e+00]]",-0.394899,"[-1.27211777 -0.10021759  0.88338405  1.16616655  1.14926036  0.19677527
 -1.43385808 -0.12593215 -1.88750839 -0.28992605  0.        ]",[-2.1156702 -0.1923596],[-2.18702698  0.1026251 ],[-0.57640243 -0.32781631],-0.29057645648
38,"[[ -4.35221310e+01   1.45890334e+00   1.31973839e-01   2.15082717e-02]
 [ -1.03447707e+02   3.05386973e-01   0.00000000e+00   0.00000000e+00]]",0.146726,"[ 1.07448054 -0.10381776  0.66721061  1.16658666  1.14925835  0.19677512
 -1.46712476 -0.06373257 -0.63433058  0.8536025   0.        ]",[-2.00604272  0.01294917],[-1.42091031  1.06240635],[-0.57640243 -0.32781631],-0.149458766417
39,"[[ -4.56102757e+01   1.50421346e+00   1.31973839e-01   2.15082717e-02]
 [ -1.05360973e+02   4.21227688e+00   0.00000000e+00   0.00000000e+00]]",0.069718,"[-0.2389455  -0.16932124 -1.46006444  1.17263314  1.14925634  0.19677497
 -1.49977739  0.60634401 -0.32387462 -0.90871788  0.        ]",[-1.77625978 -0.99226022],[-1.95532384 -0.01106818],[-0.57640243 -0.32781631],-0.137908635398
40,"[[ -4.77363215e+01   1.58669800e+00   1.31973839e-01   2.15082717e-02]
 [ -1.07237356e+02   4.03644875e+00   0.00000000e+00   0.00000000e+00]]",-0.398802,"[-1.28775223 -0.28898101  0.86005272  1.17576101  1.14925433  0.19677481
 -1.53180025  0.57618684 -1.81650025 -0.36967916  0.        ]",[-2.1216836  -1.13869739],[-2.84202234 -0.49923172],[-0.57640243 -0.32781631],-0.281033607657
41,"[[ -4.98995131e+01   1.64628952e+00   1.31973839e-01   2.15082717e-02]
 [ -1.09075382e+02   1.92945412e+00   0.00000000e+00   0.00000000e+00]]",0.0430887,"[ 1.12656816 -0.37537911  0.54002428  1.17168152  1.14925232  0.19677466
 -1.56316821  0.21481215 -0.66863935  0.768824    0.        ]",[-2.02081823 -0.72738332],[-2.26594353 -0.1410404 ],[-0.57640243 -0.32781631],-0.142343306158
42,"[[ -5.20990886e+01   1.67837388e+00   1.31973839e-01   2.15082717e-02]
 [ -1.10876077e+02   1.28087904e+00   0.00000000e+00   0.00000000e+00]]",0.055574,"[-0.51819074 -0.42175465 -1.4118374   1.16728626  1.14925031  0.19677451
 -1.59389875  0.10357369 -0.44920229 -0.90976708  0.        ]",[-1.7649951  -1.10723197],[-1.99812016 -1.23757386],[-0.57640243 -0.32781631],-0.1437875625
43,"[[ -5.43342988e+01   1.66347485e+00   1.31973839e-01   2.15082717e-02]
 [ -1.12638404e+02  -2.75762249e+00   0.00000000e+00   0.00000000e+00]]",0.00621733,"[-0.98707574 -0.40023574  1.192016    1.16951521  1.1492483   0.19677435
 -1.62397418 -0.58907754 -1.80376736 -0.1022255   0.        ]",[-2.11444473 -0.19321516],[-1.72575851  0.84558462],[-0.57640243 -0.32781631],-0.273919630296
44,"[[ -5.66044012e+01   1.64191060e+00   1.31973839e-01   2.15082717e-02]
 [ -1.14366630e+02   5.89741155e-01   0.00000000e+00   0.00000000e+00]]",-0.0202895,"[ 1.21568498 -0.36903877 -0.06987353  1.17215568  1.1492463   0.1967742
 -1.65346733 -0.01496392 -0.35582742  0.56088513  0.        ]",[-1.91780066 -0.69218892],[-1.06739101  1.29847216],[-0.57640243 -0.32781631],-0.0895415276722
45,"[[ -5.89087606e+01   1.69274636e+00   1.31973839e-01   2.15082717e-02]
 [ -1.16064298e+02   4.48062510e+00   0.00000000e+00   0.00000000e+00]]",-0.0099633,"[-1.13838222 -0.44247899 -1.02645691  1.16481454  1.14924429  0.19677404
 -1.68243867  0.65236984 -0.85568766 -1.07804158  0.        ]",[-1.88744211 -1.49306142],[-2.35302917 -0.79815268],[-0.57640243 -0.32781631],-0.197973297987
46,"[[ -6.12467407e+01   1.74917739e+00   1.31973839e-01   2.15082717e-02]
 [ -1.17727647e+02   1.17330112e+00   0.00000000e+00   0.00000000e+00]]",-0.239388,"[-0.17991483 -0.52346     1.4868779   1.15216752  1.14924228  0.19677389
 -1.71082401  0.08512278 -1.60972513  0.38888263  0.        ]",[-2.17151713 -0.89015603],[-1.48318718 -1.42905738],[-0.57640243 -0.32781631],-0.248104127004
47,"[[ -6.36176219e+01   1.73208628e+00   1.31973839e-01   2.15082717e-02]
 [ -1.19354350e+02  -2.86924622e+00   0.00000000e+00   0.00000000e+00]]",0.115405,"[ 0.81385373 -0.49900766 -1.03091621  1.15649287  1.14924027  0.19677374
 -1.7385836  -0.608224   -0.13323654 -0.01871711  0.        ]",[-1.77296591 -0.67056543],[-1.26227951 -0.96964202],[-0.57640243 -0.32781631],-0.00426160169187
48,"[[ -6.60206718e+01   1.63613278e+00   1.31973839e-01   2.15082717e-02]
 [ -1.20944611e+02  -6.71368132e+00   0.00000000e+00   0.00000000e+00]]",0.329772,"[-1.5366642  -0.36066944  0.08189873  1.17273751  1.14923826  0.19677358
 -1.76572095 -1.26759052 -1.54023367 -0.85370002  0.        ]",[-1.98867428  0.24064687],[-1.16335472 -0.0808428 ],[-0.57640243 -0.32781631],-0.262506876441
49,"[[ -6.84551856e+01   1.49934267e+00   1.31973839e-01   2.15082717e-02]
 [ -1.22501501e+02  -6.96475781e+00   0.00000000e+00   0.00000000e+00]]",0.679404,"[ 0.92855682 -0.16226301  0.9163013   1.17210915  1.14923625  0.19677343
 -1.79228848 -1.31065059 -0.84034364  0.88730894  0.        ]",[-2.02461171  0.93424696],[-1.18664656  2.1543152 ],[-0.57640243 -0.32781631],-0.173892080052
