timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
16,"[[  7.0610839   -1.39179666  -0.16373796  -0.07579694]
 [ 46.54939761   3.83306898   0.           0.        ]]",[ 0.45417437 -0.73568064],[-0.96773493 -0.79363364],[ 1.32284498 -0.54581738],-1.76471,"[ 0.85834519 -0.29643143  1.04821419 -1.30994366 -1.40904679 -0.66715498
  0.88292609  0.76046944  1.78525547  0.55147211  0.        ]",-0.33522813672
17,"[[  8.00085823  -1.34503207  -0.16373796  -0.07579694]
 [ 47.42532666   0.85336309   0.           0.        ]]",[ 0.78657107 -0.88288027],[-0.96773493 -0.79363364],[ 0.88897955 -0.42906949],-1.89936,"[-0.32840925 -0.20231177  1.46847108 -1.29831731 -1.40904589 -0.66715478
  0.89536557  0.12658784  1.35227314  1.39902695  0.        ]",-0.330764590941
18,"[[  8.9711889   -1.36311578  -0.16373796  -0.07579694]
 [ 49.60073307  -2.64989857   0.           0.        ]]",[ 0.09234828 -0.57591115],[-0.96773493 -0.79363364],[ 0.71044588  0.12947495],-1.41421,"[-1.36838673 -0.23859944  0.66283866 -1.30312623 -1.40904499 -0.66715457
  0.92626003 -0.61867126  0.46121328  1.47302153  0.        ]",-0.247671840346
19,"[[  9.95704186  -1.43836155  -0.16373796  -0.07579694]
 [ 48.98674212  -4.86731145   0.           0.        ]]",[ 0.9904654   0.93476786],[-0.96773493 -0.79363364],[ 0.84793472  0.64642227],-1.26679,"[-1.31694917 -0.39094409 -0.71976904 -1.3188731  -1.40904409 -0.66715437
  0.91753985 -1.09038765 -0.07549922  0.73759279  0.        ]",-0.112051081676
20,"[[ 10.96638612  -1.49750242  -0.16373796  -0.07579694]
 [ 51.93762976  -1.05923152   0.           0.        ]]",[ 0.97075053  0.82422664],[-0.96773493 -0.79363364],[ 1.05851281  0.37347132],-1.36706,"[-0.16648896 -0.5118035  -1.43921435 -1.32638263 -1.40904319 -0.66715416
  0.95944758 -0.28028333  0.16777067 -0.16429239  0.        ]",-0.0586071457571
21,"[[ 12.03336604  -1.48561591  -0.16373796  -0.07579694]
 [ 54.75072909   2.23711357   0.           0.        ]]",[ 1.07108716 -0.63233651],[-0.96773493 -0.79363364],[ 1.36786091  0.09740569],-1.38208,"[ 1.06411428 -0.48745638 -0.7207009  -1.3252181  -1.4090423  -0.66715395
  0.99939841  0.42095807  1.06108404 -0.45390477  0.        ]",-0.215404221848
22,"[[ 13.15721518  -1.46631059  -0.16373796  -0.07579694]
 [ 57.62481343  -0.2979022    0.           0.        ]]",[ 0.97824042  1.43896698],[-0.96773493 -0.79363364],[ 1.4343133   0.87468684],-1.91991,"[ 1.02153003 -0.44796755  0.83662778 -1.32295625 -1.4090414  -0.66715375
  1.04021532 -0.11832361  1.74017539  0.32338931  0.        ]",-0.320724208636
23,"[[ 14.33709993  -1.43233886  -0.16373796  -0.07579694]
 [ 60.35420567   3.68203266   0.           0.        ]]",[ 0.2024289  -0.94385759],[-0.96773493 -0.79363364],[ 0.87995911 -0.99987149],-1.68405,"[-0.40062321 -0.37868181  1.45508885 -1.31786408 -1.4090405  -0.66715354
  1.07897728  0.72834012  1.32917532  1.37048352  0.        ]",-0.324900655332
24,"[[ 15.54023473  -1.39677047  -0.16373796  -0.07579694]
 [ 59.96092832  -0.11259681   0.           0.        ]]",[ 0.26290123  0.04837905],[-0.96773493 -0.79363364],[ 0.72264731 -0.43215516],-1.20861,"[-1.48873709 -0.30649172  0.26626252 -1.31101783 -1.4090396  -0.66715334
  1.07339152 -0.07890332  0.24759896  1.32026976  0.        ]",-0.212497298822
25,"[[ 16.73798784  -1.39692404  -0.16373796  -0.07579694]
 [ 59.81485077   0.09653087   0.           0.        ]]",[ 1.16169491 -0.27329992],[-0.96773493 -0.79363364],[ 0.96819913 -0.13740367],-1.24597,"[-0.83759407 -0.30680242 -1.23122338 -1.31104994 -1.40903871 -0.66715313
  1.07131645 -0.03441491 -0.07633481  0.21107099  0.        ]",-0.0310404298523
26,"[[ 17.96211857  -1.40571797  -0.16373796  -0.07579694]
 [ 62.58907741  -0.97211196   0.           0.        ]]",[ 1.25540209  0.57316901],[-0.96773493 -0.79363364],[ 1.29568207  0.30859601],-1.40804,"[ 0.74642257 -0.32461274 -1.11154819 -1.31288378 -1.40903781 -0.66715293
  1.11071512 -0.26175069  0.77720086 -0.51872731  0.        ]",-0.175683051262
27,"[[ 19.24117584  -1.40202898  -0.16373796  -0.07579694]
 [ 65.30738255   1.33357753   0.           0.        ]]",[ 1.70418418  0.44601945],[-0.96773493 -0.79363364],[ 1.50749552  0.19006148],-1.71104,"[ 1.15118919 -0.31713806  0.58022298 -1.3121249  -1.40903691 -0.66715272
  1.14931955  0.22874613  1.72468346  0.15503859  0.        ]",-0.315318198011
28,"[[ 20.57404831  -1.35772114  -0.16373796  -0.07579694]
 [ 67.97080406   3.09157241   0.           0.        ]]",[ 0.55260081 -0.81487497],[-0.96773493 -0.79363364],[ 0.92408121 -1.16625178],-1.72788,"[-0.33772651 -0.22775805  1.4669781  -1.30172513 -1.40903601 -0.66715251
  1.18714449  0.60273004  1.34967696  1.39449219  0.        ]",-0.329971803331
29,"[[ 21.94190679  -1.32868161  -0.16373796  -0.07579694]
 [ 68.81256189  -0.17666902   0.           0.        ]]",[ 1.49833441  0.16660869],[-0.96773493 -0.79363364],[ 0.75252664 -0.58151603],-1.2228,"[-1.50645553 -0.16962985  0.09415107 -1.2936201  -1.40903512 -0.66715231
  1.1990984  -0.09253388  0.11963905  1.23171125  0.        ]",-0.193467125426
30,"[[ 23.34419924  -1.32536176  -0.16373796  -0.07579694]
 [ 71.40797053   0.50663329   0.           0.        ]]",[ 1.05062177  0.1388025 ],[-0.96773493 -0.79363364],[ 1.03947115 -0.26590326],-1.28961,"[-0.42470349 -0.16301004 -1.4053141  -1.29262823 -1.40903422 -0.6671521
  1.23595737  0.05282733  0.05707357 -0.13786084  0.        ]",-0.040676609152
31,"[[ 24.79788088  -1.30960118  -0.16373796  -0.07579694]
 [ 73.95165787   1.06780074   0.           0.        ]]",[ 1.73500886  0.66436147],[-0.96773493 -0.79363364],[ 1.55236197 -0.1583133 ],-1.47704,"[ 1.17905612 -0.13165975 -0.45828778 -1.28774201 -1.40903332 -0.6671519
  1.27208175  0.17220637  1.34360403 -0.4064586   0.        ]",-0.258845801392
32,"[[  2.63019181e+01  -1.26183522e+00  -1.63737960e-01  -7.57969358e-02]
 [  7.64434634e+01   3.70022755e+00   0.00000000e+00   0.00000000e+00]]",[ 1.23391761 -1.00083542],[-0.96773493 -0.79363364],[ 1.22771347 -1.4115063 ],-1.80794,"[ 0.41406897 -0.03748278  1.36787803 -1.2711272  -1.40903242 -0.66715169
  1.30746926  0.73221145  1.71125293  1.03278102  0.        ]",-0.349891174984
33,"[[  2.78553092e+01  -1.22805367e+00  -1.63737960e-01  -7.57969358e-02]
 [  7.88879357e+01  -3.08499217e-01   0.00000000e+00   0.00000000e+00]]",[ 0.97002869 -1.00087611],[-0.96773493 -0.79363364],[ 0.77146649 -1.03924763],-1.30035,"[-1.38857089  0.02827417  0.61704112 -1.25775131 -1.40903152 -0.66715148
  1.3421845  -0.12057901  0.34397912  1.47210105  0.        ]",-0.240155529204
34,"[[  2.94559401e+01  -1.27363518e+00  -1.63737960e-01  -7.57969358e-02]
 [  8.11679933e+01  -4.23623598e+00   0.00000000e+00   0.00000000e+00]]",[ 0.61858481  0.35387329],[-0.96773493 -0.79363364],[ 1.01227117  0.24602327],-1.24078,"[-0.65053182 -0.06062368 -1.33050192 -1.27548165 -1.40903063 -0.66715128
  1.3745647  -0.95613999 -0.03690412 -0.0207038   0.        ]",-0.0175533061073
35,"[[  3.10877679e+01  -1.34318391e+00  -1.63737960e-01  -7.57969358e-02]
 [  8.20118328e+01  -2.72349180e+00   0.00000000e+00   0.00000000e+00]]",[ 1.47555455  0.066655  ],[-0.96773493 -0.79363364],[ 1.610497   0.7285316],-1.45845,"[ 1.18207072 -0.19861012 -0.44902321 -1.29779005 -1.40902973 -0.66715107
  1.38654792 -0.63432836  1.32750271 -0.40074191  0.        ]",-0.255981224625
36,"[[  3.27514450e+01  -1.39417830e+00  -1.63737960e-01  -7.57969358e-02]
 [  8.43480716e+01  -2.37676781e+00   0.00000000e+00   0.00000000e+00]]",[ 1.73587257  0.27257895],[-0.96773493 -0.79363364],[ 1.2574017   0.59170806],-2.14103,"[ 0.19599897 -0.3012469   1.44393299 -1.31044969 -1.40902883 -0.66715087
  1.41972591 -0.56056837  1.61975865  1.09006269  0.        ]",-0.34041032896
37,"[[  3.44613781e+01  -1.43010651e+00  -1.63737960e-01  -7.57969358e-02]
 [  8.66374911e+01  -1.21959277e+00   0.00000000e+00   0.00000000e+00]]",[ 1.17753044  0.77178952],[-0.96773493 -0.79363364],[ 0.79565787 -0.14167029],-1.18026,"[-1.50174837 -0.37413932  0.16253167 -1.31746951 -1.40902793 -0.66715066
  1.45223893 -0.31439827  0.21722481  1.27409031  0.        ]",-0.204093765789
38,"[[  3.62166284e+01  -1.42327023e+00  -1.63737960e-01  -7.57969358e-02]
 [  8.88796729e+01   1.89312656e+00   0.00000000e+00   0.00000000e+00]]",[ 0.53812524  0.04299555],[-0.96773493 -0.79363364],[ 1.134287   -0.17928758],-1.27133,"[-0.00426922 -0.360238   -1.43413919 -1.31625441 -1.40902704 -0.66715046
  1.48408103  0.34778179  0.25441078 -0.29580012  0.        ]",-0.0821894126986
39,"[[  3.79979279e+01  -1.38373644e+00  -1.63737960e-01  -7.57969358e-02]
 [  8.92490240e+01   2.05970647e+00   0.00000000e+00   0.00000000e+00]]",[ 1.36224566 -0.17548118],[-0.96773493 -0.79363364],[ 1.54779565 -0.12321627],-1.56967,"[ 1.19457529 -0.280145    0.45259187 -1.30811179 -1.40902614 -0.66715025
  1.48932547  0.38321885  1.70131222  0.07281252  0.        ]",-0.310776617214
40,"[[  3.98048822e+01  -1.34958263e+00  -1.63737960e-01  -7.57969358e-02]
 [  9.14391979e+01   1.35825189e+00   0.00000000e+00   0.00000000e+00]]",[ 1.28935097 -0.88649661],[-0.96773493 -0.79363364],[ 0.90014112 -1.05826604],-1.56358,"[-0.83071306 -0.21142776  1.27994077 -1.29954752 -1.40902524 -0.66715004
  1.52042888  0.23399575  1.00525356  1.54352073  0.        ]",-0.305737502981
41,"[[  4.16552239e+01  -1.35755073e+00  -1.63737960e-01  -7.57969358e-02]
 [  9.35882718e+01  -2.14309634e+00   0.00000000e+00   0.00000000e+00]]",[ 0.90080256 -0.88579481],[-0.96773493 -0.79363364],[ 0.98715448  0.02669714],-1.12009,"[-1.07449178 -0.22741537 -1.04128315 -1.30167092 -1.40902434 -0.66714984
  1.55094854 -0.51085912 -0.12735252  0.40584511  0.        ]",-0.059905356643
42,"[[  4.35442092e+01  -1.43480306e+00  -1.63737960e-01  -7.57969358e-02]
 [  9.53049978e+01  -5.57038678e+00   0.00000000e+00   0.00000000e+00]]",[ 2.00695042  1.38106981],[-0.96773493 -0.79363364],[ 1.62533057  1.46860623],-1.54837,"[ 1.12530933 -0.38369712 -0.59801579 -1.3182668  -1.40902344 -0.66714963
  1.57532801 -1.23995899  1.17522888 -0.43771851  0.        ]",-0.232862702188
43,"[[  4.54711201e+01  -1.50498213e+00  -1.63737960e-01  -7.57969358e-02]
 [  9.73786690e+01  -1.46087343e+00   0.00000000e+00   0.00000000e+00]]",[ 1.44517234  0.6807376 ],[-0.96773493 -0.79363364],[ 1.17463565  0.626082  ],-2.00614,"[-0.01299872 -0.5271349   1.47930267 -1.32700824 -1.40902255 -0.66714943
  1.6047767  -0.36572659  1.53150169  1.13552361  0.        ]",-0.33111892928
44,"[[  4.74390666e+01  -1.50645166e+00  -1.63737960e-01  -7.57969358e-02]
 [  9.94088245e+01   1.30499507e+00   0.00000000e+00   0.00000000e+00]]",[ 0.7211446  -0.31644862],[-0.96773493 -0.79363364],[ 0.93924582 -0.3081657 ],-1.10811,"[-1.44005616 -0.5301479  -0.43101762 -1.32712567 -1.40902165 -0.66714922
  1.63360731  0.22266713  0.03190047  0.96424727  0.        ]",-0.149599951283
45,"[[  4.94361359e+01  -1.49275336e+00  -1.63737960e-01  -7.57969358e-02]
 [  1.00295335e+02   6.90759938e-02   0.00000000e+00   0.00000000e+00]]",[ 0.42462516  0.03416653],[-0.96773493 -0.79363364],[ 1.32388437  0.44410044],-1.31686,"[ 0.8071702  -0.50207261 -1.056041   -1.32591965 -1.40902075 -0.66714902
  1.64619606 -0.0402547   0.78923198 -0.48066607  0.        ]",-0.174734300302
46,"[[  5.14389897e+01  -1.48959254e+00  -1.63737960e-01  -7.57969358e-02]
 [  9.99910279e+01   2.46368392e-01   0.00000000e+00   0.00000000e+00]]",[ 1.13774933  0.68257043],[-0.96773493 -0.79363364],[ 1.302176    0.29370674],-1.92075,"[ 0.40855655 -0.49559835  1.37033975 -1.3256079  -1.40901985 -0.66714881
  1.64187306 -0.00253859  1.67949948  0.879868    0.        ]",-0.334878252672
47,"[[  5.34586496e+01  -1.45716207e+00  -1.63737960e-01  -7.57969358e-02]
 [  1.01967964e+02   2.98780776e+00   0.00000000e+00   0.00000000e+00]]",[ 1.08130954 -0.81470015],[-0.96773493 -0.79363364],[ 0.91629696 -0.86023819],-1.09978,"[-1.50629227 -0.42928038 -0.05318238 -1.3217057  -1.40901896 -0.6671486
  1.66994776  0.58065848  0.13739957  1.17056596  0.        ]",-0.184902868901
48,"[[  5.55174605e+01  -1.42991552e+00  -1.63737960e-01  -7.57969358e-02]
 [  1.03907146e+02  -2.52093854e-01   0.00000000e+00   0.00000000e+00]]",[ 1.48374141  0.20998205],[-0.96773493 -0.79363364],[ 1.26387954  0.27031729],-1.27977,"[ 0.58387893 -0.37374966 -1.23211214 -1.3174279  -1.40901806 -0.6671484
  1.69748623 -0.10857868  0.63234563 -0.48620098  0.        ]",-0.151899263512
49,"[[  5.76146782e+01  -1.42609856e+00  -1.63737960e-01  -7.57969358e-02]
 [  1.05808159e+02   6.31130412e-01   0.00000000e+00   0.00000000e+00]]",[ 1.15882027  0.69450055],[-0.96773493 -0.79363364],[ 1.36698198 -0.03652957],-1.90936,"[ 0.54219364 -0.36598648  1.30186542 -1.31675529 -1.40901716 -0.66714819
  1.72448255  0.07931316  1.72711397  0.82054084  0.        ]",-0.338776945784
