timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
10,"[[ -3.82826231   1.10402508   0.05479092  -0.13569827]
 [-36.22493846   2.43599801   0.           0.        ]]",[-2.06454723 -1.14141171],[-0.72654271 -0.44181985],[-2.90623689 -0.47416231],-0.921532,"[-1.20812126  0.32512132  0.94986714  1.02710552  0.48434181 -1.18453241
 -0.30643809  0.38858839 -1.53115267  1.03330254  0.        ]",-0.27931165526
11,"[[ -4.58526279   1.11248768   0.05479092  -0.13569827]
 [-39.46413337  -1.57653263   0.           0.        ]]",[-2.69216581  1.06826295],[-0.72654271 -0.44181985],[-2.98225236  0.72265351],-0.439178,"[-0.31643173  0.312243    1.47566014  1.03208892  0.48434155 -1.18453117
 -0.35653409 -0.38137197 -1.16596335  1.79593814  0.        ]",-0.320413466125
12,"[[ -5.40642186   1.12094265   0.05479092  -0.13569827]
 [-42.64140336   2.40856864   0.           0.        ]]",[-3.02794061 -1.40250536],[-0.72654271 -0.44181985],[-2.8960259  -0.08645922],-0.675189,"[ 0.74054001  0.29932251  1.14772844  1.03698315  0.48434129 -1.18452992
 -0.40567237  0.38332528 -0.35957689  2.07195676  0.        ]",-0.3148024794
13,"[[ -6.29047878   1.12884093   0.05479092  -0.13569827]
 [-45.75369879  -1.60555187   0.           0.        ]]",[-1.8356972   0.19680519],[-0.72654271 -0.44181985],[-2.55827355  0.43748412],-0.909746,"[ 1.2374683   0.28720493  0.00795604  1.04147831  0.48434103 -1.18452868
 -0.45380576 -0.38694073  0.41236764  1.55562297  0.        ]",-0.251847129255
14,"[[ -7.23616801   1.10479001   0.05479092  -0.13569827]
 [-48.80510417  -0.80238915   0.           0.        ]]",[-2.03717497 -1.23716019],[-0.72654271 -0.44181985],[-2.29870439 -0.21587121],-0.976103,"[ 0.65725774  0.32395894 -1.17865323  1.0275558   0.48434077 -1.18452744
 -0.50099743 -0.23282235  0.5251315   0.4838122   0.        ]",-0.132402610023
15,"[[ -8.24226295   1.04908616   0.05479092  -0.13569827]
 [-51.79414605  -4.75496499   0.           0.        ]]",[-1.74473782 -0.80683663],[-0.72654271 -0.44181985],[-2.35556984  0.5850696 ],-0.883323,"[-0.66370858  0.40735186 -1.34083284  0.99270647  0.48434051 -1.1845262
 -0.54722459 -0.99127854 -0.29250051 -0.26813313  0.        ]",-0.0504135315355
16,"[[ -9.30753098   0.92278333   0.05479092  -0.13569827]
 [-54.72266125  -7.86499097   0.           0.        ]]",[-1.93746323  2.19614195],[-0.72654271 -0.44181985],[-2.78977323  1.82336593],-0.564498,"[-1.51120857  0.58630786 -0.15315193  0.9007283   0.48434025 -1.18452496
 -0.59251563 -1.58805685 -1.39446884  0.21008639  0.        ]",-0.211796171038
17,"[[ -1.04308066e+01   8.06679029e-01   5.47909162e-02  -1.35698270e-01]
 [ -5.75956196e+01  -3.75912132e+00   0.00000000e+00   0.00000000e+00]]",[-3.24585615  1.33646395],[-0.72654271 -0.44181985],[-3.10020375  1.74741137],-0.324962,"[-0.87970146  0.73645234  1.259421    0.80134816  0.48433999 -1.18452372
 -0.63694743 -0.8001843  -1.43237584  1.60746864  0.        ]",-0.324431378621
18,"[[ -1.16109873e+01   7.71874689e-01   5.47909162e-02  -1.35698270e-01]
 [ -6.04133159e+01   2.65165949e-01   0.00000000e+00   0.00000000e+00]]",[-2.5575783  1.249463 ],[-0.72654271 -0.44181985],[-2.99963784  1.25349736],-0.401019,"[ 0.65455887  0.77846071  1.21803085  0.76899144  0.48433973 -1.18452247
 -0.68052453 -0.02796696 -0.22725699  2.15937323  0.        ]",-0.326318075827
19,"[[ -1.28469772e+01   8.16747112e-01   5.47909162e-02  -1.35698270e-01]
 [ -6.31767293e+01   4.20866247e+00   0.00000000e+00   0.00000000e+00]]",[-3.38443043 -0.15611504],[-0.72654271 -0.44181985],[-2.59617782 -0.07309675],-0.597455,"[ 1.18356603  0.72403107 -0.38811001  0.81049339  0.48433947 -1.18452123
 -0.72326207  0.72874733  0.66832618  1.09690778  0.        ]",-0.213117676886
20,"[[ -1.41376824e+01   8.93757413e-01   5.47909162e-02  -1.35698270e-01]
 [ -6.58847651e+01   3.49439366e+00   0.00000000e+00   0.00000000e+00]]",[-1.99273232  0.02203433],[-0.72654271 -0.44181985],[-2.42584467 -0.58935726],-0.624121,"[-0.14229695  0.62521998 -1.45017187  0.87716052  0.4843392  -1.18451999
 -0.76514312  0.59168641  0.04167986 -0.19956959  0.        ]",-0.0453712828613
21,"[[ -1.54820134e+01   9.63680717e-01   5.47909162e-02  -1.35698270e-01]
 [ -6.85395320e+01   3.49757165e+00   0.00000000e+00   0.00000000e+00]]",[-3.43438738 -0.4740216 ],[-0.72654271 -0.44181985],[-2.89974833 -0.73859072],-0.591258,"[-1.48562223  0.53001598 -0.3103972   0.93241979  0.48433894 -1.18451875
 -0.80620028  0.59229588 -1.29530991  0.09226495  0.        ]",-0.193491800049
22,"[[ -1.68789059e+01   1.01393875e+00   5.47909162e-02  -1.35698270e-01]
 [ -7.11409228e+01   1.53444778e+00   0.00000000e+00   0.00000000e+00]]",[-3.44548013 -0.32115678],[-0.72654271 -0.44181985],[-3.16522598 -0.16289738],-0.307197,"[-0.67844196  0.45863069  1.37164721  0.96887972  0.48433868 -1.18451751
 -0.84643191  0.21559303 -1.3502105   1.62751531  0.        ]",-0.317775337846
23,"[[ -1.83273041e+01   1.03137906e+00   5.47909162e-02  -1.35698270e-01]
 [ -7.36902931e+01   2.13716160e-01   0.00000000e+00   0.00000000e+00]]",[-3.01612428 -0.68623504],[-0.72654271 -0.44181985],[-2.96109104  0.3544254 ],-0.340047,"[ 1.05367122  0.43331895  0.75137656  0.98087444  0.48433842 -1.18451626
 -0.88585895 -0.03784151  0.05900802  1.95948182  0.        ]",-0.297488679491
24,"[[ -1.98261699e+01   1.00814861e+00   5.47909162e-02  -1.35698270e-01]
 [ -7.61877079e+01  -2.52780783e+00   0.00000000e+00   0.00000000e+00]]",[-3.18839209  0.11407368],[-0.72654271 -0.44181985],[-2.41320467  0.14176235],-0.762751,"[ 0.63047349  0.46697352 -1.19842257  0.96482003  0.48433816 -1.18451502
 -0.92448241 -0.56391116  0.52076758  0.38852345  0.        ]",-0.124589014169
25,"[[ -2.13744877e+01   9.62417798e-01   5.47909162e-02  -1.35698270e-01]
 [ -7.86359579e+01  -2.04699461e+00   0.00000000e+00   0.00000000e+00]]",[-3.35983642 -0.30683385],[-0.72654271 -0.44181985],[-2.73799968  0.01905504],-0.433168,"[-1.26666707  0.53177805 -0.83078198  0.93146469  0.4843379  -1.18451378
 -0.96234544 -0.47164782 -0.95091045 -0.19216533  0.        ]",-0.139218205285
26,"[[ -2.29712787e+01   9.09479247e-01   5.47909162e-02  -1.35698270e-01]
 [ -8.10350308e+01  -3.24295275e+00   0.00000000e+00   0.00000000e+00]]",[-3.67452008  1.18100631],[-0.72654271 -0.44181985],[-3.2394557   1.22093499],0.0006392,"[-0.90962     0.60425009  1.23864617  0.89002888  0.48433764 -1.18451254
 -0.99944785 -0.70113944 -1.45668461  1.50611224  0.        ]",-0.315915244631
27,"[[ -2.46155937e+01   8.84772471e-01   5.47909162e-02  -1.35698270e-01]
 [ -8.33890048e+01   7.58794002e-01   0.00000000e+00   0.00000000e+00]]",[-3.00784128  0.41303205],[-0.72654271 -0.44181985],[-3.00032401  0.54856473],-0.216472,"[ 1.05716753  0.63708362  0.74486899  0.86968387  0.48433738 -1.1845113
 -1.03585272  0.0667548   0.15960637  1.94639761  0.        ]",-0.297906694497
28,"[[ -2.63065316e+01   9.15973818e-01   5.47909162e-02  -1.35698270e-01]
 [ -8.56972535e+01   2.35569016e+00   0.00000000e+00   0.00000000e+00]]",[-2.2238208  -0.13308803],[-0.72654271 -0.44181985],[-2.48655367 -0.69684947],-0.54171,"[ 0.39165335  0.59551178 -1.33592964  0.89527031  0.48433712 -1.18451005
 -1.07155034  0.37318279  0.39605139  0.12011023  0.        ]",-0.0915499615876
29,"[[ -2.80431753e+01   9.57078582e-01   5.47909162e-02  -1.35698270e-01]
 [ -8.79595411e+01   1.75641372e+00   0.00000000e+00   0.00000000e+00]]",[-3.33222952 -0.17004875],[-0.72654271 -0.44181985],[-2.9866302  -0.68815446],-0.397962,"[-1.48399373  0.53921284 -0.31784939  0.9274186   0.48433686 -1.18450881
 -1.10653707  0.25818756 -1.29545119  0.0893029   0.        ]",-0.193490408573
30,"[[ -2.98246123e+01   9.84827138e-01   5.47909162e-02  -1.35698270e-01]
 [ -9.01767108e+01   1.02056182e+00   0.00000000e+00   0.00000000e+00]]",[-3.428477   -0.55596344],[-0.72654271 -0.44181985],[-3.2713151   0.11968401],-0.0260497,"[-0.16987771  0.50026574  1.48720229  0.94809317  0.4843366  -1.18450757
 -1.14082595  0.11698488 -1.03602549  1.95321944  0.        ]",-0.330475484982
31,"[[ -3.16499406e+01   9.82654832e-01   5.47909162e-02  -1.35698270e-01]
 [ -9.23486390e+01  -1.23052598e+00   0.00000000e+00   0.00000000e+00]]",[-2.36522368  0.40412741],[-0.72654271 -0.44181985],[-2.70694637  0.17711607],-0.480181,"[ 1.19991809  0.50334094 -0.32193163  0.94650416  0.48433633 -1.18450633
 -1.17441506 -0.31497641  0.59197732  1.24914518  0.        ]",-0.224184317281
32,"[[ -3.35182812e+01   9.74038019e-01   5.47909162e-02  -1.35698270e-01]
 [ -9.44785017e+01   3.63321425e-01   0.00000000e+00   0.00000000e+00]]",[-2.67718931 -0.54873842],[-0.72654271 -0.44181985],[-2.66398573 -0.73815465],-0.438163,"[-0.84061433  0.51549608 -1.24749832  0.94015243  0.48433607 -1.18450509
 -1.20735352 -0.00913276 -0.4908881  -0.30891285  0.        ]",-0.0768048036687
33,"[[ -3.54287870e+01   9.59112762e-01   5.47909162e-02  -1.35698270e-01]
 [ -9.65648798e+01  -1.84865966e+00   0.00000000e+00   0.00000000e+00]]",[-4.11636755  0.84737051],[-0.72654271 -0.44181985],[-3.31475711  0.52730489],0.140492,"[-1.02952109  0.53638188  1.14254818  0.92895958  0.48433581 -1.18450384
 -1.23961937 -0.43359014 -1.50767301  1.34879407  0.        ]",-0.305546056592
34,"[[ -3.73806204e+01   9.55842058e-01   5.47909162e-02  -1.35698270e-01]
 [ -9.86120232e+01   1.51016867e+00   0.00000000e+00   0.00000000e+00]]",[-3.22809153  0.21381337],[-0.72654271 -0.44181985],[-3.01005721 -0.0661557 ],-0.117399,"[ 1.16815185  0.54092964  0.4786142   0.92647396  0.48433555 -1.1845026
 -1.27127835  0.2109364   0.28908158  1.80613517  0.        ]",-0.281655469245
35,"[[ -3.93730001e+01   9.93892880e-01   5.47909162e-02  -1.35698270e-01]
 [ -1.00619371e+02   2.29190793e+00   0.00000000e+00   0.00000000e+00]]",[-2.21940542 -0.26168129],[-0.72654271 -0.44181985],[-2.59034014 -1.23541451],-0.440591,"[-0.28350541  0.48738153 -1.44237306  0.95466143  0.48433529 -1.18450136
 -1.30232178  0.36094448 -0.02043344 -0.19747266  0.        ]",-0.0387708265122
36,"[[ -4.14051247e+01   1.02850841e+00   5.47909162e-02  -1.35698270e-01]
 [ -1.02586417e+02   1.17298480e+00   0.00000000e+00   0.00000000e+00]]",[-3.18511949 -0.59073852],[-0.72654271 -0.44181985],[-3.3012259  -0.68120635],-0.156426,"[-1.30677593  0.43749942  0.80439179  0.97891376  0.48433503 -1.18450012
 -1.33274182  0.14623373 -1.5607447   0.93771163  0.        ]",-0.275793733783
37,"[[ -4.34761851e+01   1.02787406e+00   5.47909162e-02  -1.35698270e-01]
 [ -1.04512895e+02  -1.22866447e+00   0.00000000e+00   0.00000000e+00]]",[-3.60704562  0.43460232],[-0.72654271 -0.44181985],[-3.08675551  0.39557558],0.0755379,"[ 1.06461985  0.43842295  0.73073518  0.97848056  0.48433477 -1.18449888
 -1.36253435 -0.31461992  0.07664152  1.94985358  0.        ]",-0.296385877256
38,"[[ -4.55853963e+01   1.02040584e+00   5.47909162e-02  -1.35698270e-01]
 [ -1.06402158e+02   4.75943528e-01   0.00000000e+00   0.00000000e+00]]",[-2.55761014 -0.55301346],[-0.72654271 -0.44181985],[-2.58891988 -1.0878365 ],-0.409595,"[-0.18612433  0.44927146 -1.44940515  0.97335545  0.48433451 -1.18449764
 -1.39175123  0.01247837  0.05939327 -0.14391283  0.        ]",-0.0419332114678
39,"[[ -4.77320095e+01   1.00744117e+00   5.47909162e-02  -1.35698270e-01]
 [ -1.08252689e+02  -1.76513118e+00   0.00000000e+00   0.00000000e+00]]",[-3.21695251  0.20345909],[-0.72654271 -0.44181985],[-3.32414913  0.10112578],0.0491012,"[-1.273436    0.46798625  0.85785614  0.96431015  0.48433425 -1.18449639
 -1.42036899 -0.41756284 -1.56410274  1.00408378  0.        ]",-0.28153464486
40,"[[ -4.99152647e+01   9.80144757e-01   5.47909162e-02  -1.35698270e-01]
 [ -1.10066895e+02  -9.67282196e-01   0.00000000e+00   0.00000000e+00]]",[-2.90436869  0.37692426],[-0.72654271 -0.44181985],[-3.05035019  0.34360689],-0.00139093,"[ 1.15379509  0.50688678  0.52263257  0.94465536  0.48433399 -1.18449515
 -1.44842488 -0.26446285  0.24740507  1.83653843  0.        ]",-0.284449432701
41,"[[ -5.21344540e+01   9.75529851e-01   5.47909162e-02  -1.35698270e-01]
 [ -1.11846304e+02   5.00682268e-01   0.00000000e+00   0.00000000e+00]]",[-3.48146668 -0.64027399],[-0.72654271 -0.44181985],[-2.67781496 -1.02946413],-0.235857,"[-0.54672763  0.51339437 -1.38535761  0.94125062  0.48433373 -1.18449391
 -1.47594249  0.0172261  -0.23336461 -0.28065205  0.        ]",-0.0480799026221
42,"[[ -5.43888671e+01   9.59557760e-01   5.47909162e-02  -1.35698270e-01]
 [ -1.13588848e+02  -2.08941281e+00   0.00000000e+00   0.00000000e+00]]",[-2.75671281 -0.0348493 ],[-0.72654271 -0.44181985],[-3.41981888  0.5235638 ],0.114017,"[-0.90771407  0.53576007  1.24000252  0.92928959  0.48433346 -1.18449267
 -1.50288987 -0.47978942 -1.45732974  1.47177036  0.        ]",-0.31226516902
43,"[[ -5.66777778e+01   9.16345865e-01   5.47909162e-02  -1.35698270e-01]
 [ -1.15296525e+02  -2.23128908e+00   0.00000000e+00   0.00000000e+00]]",[-2.79053809 -0.20545326],[-0.72654271 -0.44181985],[-2.84859729  0.47604644],-0.1303,"[ 1.22603075  0.59500621 -0.1704464   0.89555756  0.4843332  -1.18449143
 -1.5292979  -0.50701392  0.58568686  1.33689212  0.        ]",-0.234920821566
44,"[[ -5.90004982e+01   8.63549149e-01   5.47909162e-02  -1.35698270e-01]
 [ -1.16969839e+02  -3.04556177e+00   0.00000000e+00   0.00000000e+00]]",[-2.75521    -0.01352372],[-0.72654271 -0.44181985],[-2.89990091  0.15752497],-0.113297,"[-1.20540991  0.66475987 -0.91603299  0.85169654  0.48433294 -1.18449018
 -1.55517439 -0.66326516 -0.94130998 -0.23020071  0.        ]",-0.139120181751
45,"[[ -6.13563512e+01   8.02262531e-01   5.47909162e-02  -1.35698270e-01]
 [ -1.18610004e+02  -3.08276635e+00   0.00000000e+00   0.00000000e+00]]",[-3.15152771  1.06360751],[-0.72654271 -0.44181985],[-3.44336414  1.54870749],0.441812,"[-0.01036095  0.74185594  1.48084622  0.79728452  0.48433268 -1.18448894
 -1.58053809 -0.67040397 -0.83909872  2.11253609  0.        ]",-0.339573141722
46,"[[ -6.37447054e+01   7.80514954e-01   5.47909162e-02  -1.35698270e-01]
 [ -1.20220543e+02   8.94712604e-01   0.00000000e+00   0.00000000e+00]]",[-3.09835528  0.65908222],[-0.72654271 -0.44181985],[-2.65863323 -0.33765748],-0.185727,"[ 0.7017206   0.76816076 -1.14355238  0.77710854  0.48433242 -1.1844877
 -1.6054435   0.09283905  0.5461912   0.29493215  0.        ]",-0.122822059898
47,"[[ -6.61649720e+01   8.23969892e-01   5.47909162e-02  -1.35698270e-01]
 [ -1.21801184e+02   3.44176538e+00   0.00000000e+00   0.00000000e+00]]",[-4.01564305 -2.01226267],[-0.72654271 -0.44181985],[-3.36094761 -0.86982024],-0.0596797,"[-1.49545649  0.71504076  0.2982748   0.81697397  0.48433216 -1.18448646
 -1.62988641  0.58159583 -1.58485952  0.60781982  0.        ]",-0.25779987617
48,"[[ -6.86165199e+01   8.51914183e-01   5.47909162e-02  -1.35698270e-01]
 [ -1.23347934e+02  -6.34165215e-01   0.00000000e+00   0.00000000e+00]]",[-3.03016421  0.73547669],[-0.72654271 -0.44181985],[-3.180336    0.59512353],0.255603,"[ 1.06966308  0.6797224   0.72095903  0.84164816  0.4843319  -1.18448522
 -1.65380506 -0.2005397   0.19816031  1.92849597  0.        ]",-0.296399959956
49,"[[ -7.10987044e+01   8.68078374e-01   5.47909162e-02  -1.35698270e-01]
 [ -1.24865851e+02   2.24067419e+00   0.00000000e+00   0.00000000e+00]]",[-2.71788102 -1.55216424],[-0.72654271 -0.44181985],[-2.80520892 -1.1631217 ],-0.0760066,"[-0.69492807  0.65889158 -1.32674932  0.85556764  0.48433164 -1.18448398
 -1.67727768  0.35111703 -0.42031536 -0.34036341  0.        ]",-0.0718270391822
