timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
33,"[[  3.47157636e+01  -1.28361952e+00  -4.93089294e-02   1.74820138e-01]
 [  9.54507385e+01  -1.63038352e+00   0.00000000e+00   0.00000000e+00]]",[ 1.26369235  0.40511639],[-1.01885176 -0.85375458],[ 1.52155459 -0.0804292 ],-0.933017,"[-1.49010433 -0.09754451 -0.20727051 -1.27210016 -0.41883582  1.50285202
  1.5652927  -0.40303964 -0.70188067 -0.56362239  0.        ]",-0.133096496981
34,"[[  3.66455376e+01  -1.29942741e+00  -4.93089294e-02   1.74820138e-01]
 [  9.75195514e+01   4.43256624e-02   0.00000000e+00   0.00000000e+00]]",[ 2.16989942  0.92904862],[-1.01885176 -0.85375458],[ 2.26911783  0.41079074],-1.93687,"[ 0.55846454 -0.12946638 -1.24722046 -1.2774662  -0.41883572  1.50285106
  1.59446979 -0.04290688 -0.00613817 -2.15330788  0.        ]",-0.340430718396
35,"[[  3.86162532e+01  -1.26124217e+00  -4.93089294e-02   1.74820138e-01]
 [  9.95447306e+01   3.76200925e+00   0.00000000e+00   0.00000000e+00]]",[ 2.66690458 -1.80997209],[-1.01885176 -0.85375458],[ 2.49781179 -1.19471872],-1.65789,"[ 0.71553048 -0.05261251  1.18318264 -1.26399757 -0.41883563  1.5028501
  1.62303143  0.75655102  1.12803113 -0.82744571  0.        ]",-0.251441703293
36,"[[  4.06270787e+01  -1.22606863e+00  -4.93089294e-02   1.74820138e-01]
 [  1.01531762e+02  -2.31156764e-01   0.00000000e+00   0.00000000e+00]]",[ 1.83615989 -0.54847659],[-1.01885176 -0.85375458],[ 1.56425655 -0.77909231],-0.874831,"[-1.47595366  0.01735688  0.33284834 -1.25007746 -0.41883553  1.50284914
  1.65105498 -0.10214746 -0.50129447 -0.26451699  0.        ]",-0.0770035261812
37,"[[  4.26772740e+01  -1.25201237e+00  -4.93089294e-02   1.74820138e-01]
 [  1.03481571e+02  -2.35579219e+00   0.00000000e+00   0.00000000e+00]]",[ 1.82161212 -0.17498205],[-1.01885176 -0.85375458],[ 2.16083193  0.44495958],-1.86889,"[ 0.23802488 -0.03417186 -1.38706723 -1.2604835  -0.41883543  1.50284819
  1.67855349 -0.55903331 -0.22644431 -2.10366887  0.        ]",-0.332403876604
38,"[[  4.47660888e+01  -1.30516646e+00  -4.93089294e-02   1.74820138e-01]
 [  1.05393649e+02  -2.95720676e+00   0.00000000e+00   0.00000000e+00]]",[ 2.53178208  0.44710241],[-1.01885176 -0.85375458],[ 2.6155839  0.629861 ],-1.84205,"[ 0.8539703  -0.14109091  1.05473027 -1.27933871 -0.41883534  1.50284723
  1.70551979 -0.68836256  1.13892584 -0.996786    0.        ]",-0.267830169635
39,"[[  4.68927591e+01  -1.34549140e+00  -4.93089294e-02   1.74820138e-01]
 [  1.07266880e+02  -1.08117279e+00   0.00000000e+00   0.00000000e+00]]",[ 1.90121347 -0.43598614],[-1.01885176 -0.85375458],[ 1.56404161 -0.23935804],-0.853733,"[-1.47061683 -0.22325976  0.35779982 -1.29140608 -0.41883524  1.50284627
  1.73193814 -0.28493618 -0.41048068 -0.24756255  0.        ]",-0.0632650180537
40,"[[  4.90565246e+01  -1.38373059e+00  -4.93089294e-02   1.74820138e-01]
 [  1.09103813e+02  -2.73687320e+00   0.00000000e+00   0.00000000e+00]]",[ 2.27993584  0.52165265],[-1.01885176 -0.85375458],[ 2.1855588   0.75140095],-1.84459,"[ 0.3642851  -0.30188556 -1.34374818 -1.30104651 -0.41883514  1.50284532
  1.75784449 -0.64098139 -0.18502349 -2.06353189  0.        ]",-0.325865967133
41,"[[  5.12566600e+01  -1.41668856e+00  -4.93089294e-02   1.74820138e-01]
 [  1.10903412e+02  -5.65822341e-01   0.00000000e+00   0.00000000e+00]]",[ 2.31505055 -0.29906403],[-1.01885176 -0.85375458],[ 2.44256926  0.25609747],-1.71189,"[ 0.63205629 -0.37011494  1.24573769 -1.30793624 -0.41883505  1.50284436
  1.78322422 -0.17411385  1.07263833 -0.85314062  0.        ]",-0.245714191656
42,"[[  5.34924275e+01  -1.43924288e+00  -4.93089294e-02   1.74820138e-01]
 [  1.12667646e+02  -1.68556115e+00   0.00000000e+00   0.00000000e+00]]",[ 1.67210497 -0.7959232 ],[-1.01885176 -0.85375458],[ 1.59138179  0.23448473],-0.906707,"[-1.50234342 -0.41701308 -0.10155856 -1.31188951 -0.41883495  1.5028434
  1.80810511 -0.41490487 -0.56730747 -0.46515413  0.        ]",-0.106019325967
43,"[[  5.57631507e+01  -1.50368916e+00  -4.93089294e-02   1.74820138e-01]
 [  1.14399403e+02  -4.74850708e+00   0.00000000e+00   0.00000000e+00]]",[ 2.35911682  1.1917819 ],[-1.01885176 -0.85375458],[ 2.38530684  1.30816197],-1.90233,"[ 0.85228537 -0.5517099  -1.01046568 -1.31975851 -0.41883486  1.50284245
  1.83252789 -1.07356722  0.14938619 -2.08026783  0.        ]",-0.331787785463
44,"[[  5.80681591e+01  -1.55741723e+00  -4.93089294e-02   1.74820138e-01]
 [  1.16095136e+02  -6.37692207e-01   0.00000000e+00   0.00000000e+00]]",[ 2.69537092  0.4596335 ],[-1.01885176 -0.85375458],[ 2.10757589  0.56078839],-1.29365,"[-0.05416111 -0.66447577  1.48250312 -1.3224197  -0.41883476  1.50284149
  1.85644253 -0.18956831  0.83742493 -0.4856499   0.        ]",-0.182413327965
45,"[[  6.04067168e+01  -1.55119551e+00  -4.93089294e-02   1.74820138e-01]
 [  1.17754781e+02   1.25384334e+00   0.00000000e+00   0.00000000e+00]]",[ 2.56742973 -0.15586312],[-1.01885176 -0.85375458],[ 1.70123911  0.15613183],-1.15121,"[-1.16751372 -0.6514069  -0.93670223 -1.32229264 -0.41883466  1.50284053
  1.87984813  0.21719178 -0.72027015 -0.99649195  0.        ]",-0.18778023833
46,"[[  6.27781312e+01  -1.53195450e+00  -4.93089294e-02   1.74820138e-01]
 [  1.19381338e+02   6.72470550e-01   0.00000000e+00   0.00000000e+00]]",[ 3.47920324  0.21561619],[-1.01885176 -0.85375458],[ 2.58667612  0.84083068],-1.87724,"[ 1.25528117 -0.61100342 -0.05544706 -1.32159958 -0.41883457  1.50283958
  1.90278699  0.09217201  0.73823208 -1.83600911  0.        ]",-0.325526883428
47,"[[  6.51817517e+01  -1.50945107e+00  -4.93089294e-02   1.74820138e-01]
 [  1.20975241e+02   1.57513119e+00   0.00000000e+00   0.00000000e+00]]",[ 1.93525298 -1.02226444],[-1.01885176 -0.85375458],[ 1.68026733 -0.43227002],-0.898357,"[-1.09632844 -0.56378874  1.06287691 -1.32021113 -0.41883447  1.50283862
  1.92526525  0.28628223  0.17779099 -0.11837232  0.        ]",-0.0567521707993
48,"[[  6.76169502e+01  -1.51735166e+00  -4.93089294e-02   1.74820138e-01]
 [  1.22540083e+02  -2.35181847e+00   0.00000000e+00   0.00000000e+00]]",[ 2.56414456  1.67132206],[-1.01885176 -0.85375458],[ 1.99109161  0.87282908],-1.66958,"[-0.02463209 -0.58035864 -1.43451621 -1.32076859 -0.41883438  1.50283766
  1.94733358 -0.55817835 -0.44091367 -1.82461256  0.        ]",-0.293146316428
49,"[[  7.00831333e+01  -1.52353815e+00  -4.93089294e-02   1.74820138e-01]
 [  1.24072404e+02   1.71987862e+00   0.00000000e+00   0.00000000e+00]]",[ 2.22881249  0.43425092],[-1.01885176 -0.85375458],[ 2.41205359  0.04160717],-1.64747,"[ 0.658549   -0.59333849  1.22693759 -1.32115136 -0.41883428  1.50283671
  1.96894318  0.31740926  1.04428039 -0.94197983  0.        ]",-0.249836078295
