timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
10,"[[ -2.84236486  -1.36769159  -0.09300654  -0.10861131]
 [-29.52829467  -6.10913138   0.           0.        ]]",[-1.46811163  1.39255546],[-0.55870891 -0.30886373],[-1.52024221  0.98408419],-0.0394183,"[-1.47691853  0.04369013 -0.42107909 -1.8800938  -0.79118404 -0.94168065
 -0.22272574 -1.14145849 -0.49407988  1.19856215  0.        ]",-0.184110542493
11,"[[ -3.46679541  -1.4488855   -0.09300654  -0.10861131]
 [-32.9033387   -2.02372653   0.           0.        ]]",[-0.98597467  1.11919302],[-0.55870891 -0.30886373],[-1.48322439  0.68233538],-0.144127,"[-1.46592914 -0.06882358  0.48589363 -1.90054179 -0.79118296 -0.94167917
 -0.28124303 -0.4559627  -0.03358341  1.68948223  0.        ]",-0.249136020069
12,"[[ -4.15748869  -1.44917385  -0.09300654  -0.10861131]
 [-36.15495547   1.98170297   0.           0.        ]]",[-1.13023939 -0.08798215],[-0.55870891 -0.30886373],[-1.4251647   0.21684821],-0.0719444,"[-0.88662829 -0.06922555  1.26908991 -1.90058902 -0.79118189 -0.94167769
 -0.3376203   0.21611372  0.60676168  1.78516304  0.        ]",-0.291191542306
13,"[[ -4.91310893  -1.41336247  -0.09300654  -0.10861131]
 [-39.39627574   1.60087841   0.           0.        ]]",[-1.62442374  0.26977561],[-0.55870891 -0.30886373],[-1.39383316  0.2270311 ],-0.0572083,"[ 0.11332255 -0.01941526  1.46098388 -1.89282486 -0.79118081 -0.9416762
 -0.39381901  0.15221445  1.19321931  1.37603876  0.        ]",-0.300664598286
14,"[[ -5.73291373  -1.37086848  -0.09300654  -0.10861131]
 [-42.57354577   2.64522035   0.           0.        ]]",[-2.35365658 -1.26953716],[-0.55870891 -0.30886373],[-1.43142796 -0.02510241],-0.0498395,"[ 1.01244794  0.03931842  0.78622812 -1.88105528 -0.79117974 -0.94167472
 -0.44890716  0.32744602  1.37750282  0.55676736  0.        ]",-0.265707996947
15,"[[ -6.61562367  -1.35812966  -0.09300654  -0.10861131]
 [-45.68732053  -1.35780641   0.           0.        ]]",[-1.12192292  0.03743406],[-0.55870891 -0.30886373],[-1.37254572  0.37301132],-0.0238456,"[ 1.14031424  0.0568322  -0.46769211 -1.87698402 -0.79117866 -0.94167323
 -0.50289438 -0.34422869  0.89953358 -0.21025813  0.        ]",-0.177530337388
16,"[[ -7.56001004  -1.38342937  -0.09300654  -0.10861131]
 [-48.74114367  -1.17257219   0.           0.        ]]",[-0.82913311  0.09410815],[-0.55870891 -0.30886373],[-1.41775537  0.42992431],0.0877563,"[ 0.23776417  0.02200476 -1.39897727 -1.88480586 -0.79117759 -0.94167175
 -0.55584208 -0.31314759 -0.00918284 -0.24258796  0.        ]",-0.0452256785227
17,"[[ -8.55808239  -1.40279939  -0.09300654  -0.10861131]
 [-51.05834956  -0.76561707   0.           0.        ]]",[-1.75627914  2.36632417],[-0.55870891 -0.30886373],[-1.5958097   0.52094984],-0.0819425,"[-1.05253492 -0.00477428 -1.11120082 -1.89013094 -0.79117651 -0.94167026
 -0.596018   -0.24486355 -0.55946052  0.6117181   0.        ]",-0.11063939239
18,"[[ -9.60882368  -1.37810955  -0.09300654  -0.10861131]
 [-54.00565941   3.22152708   0.           0.        ]]",[-1.3261252   0.68553009],[-0.55870891 -0.30886373],[-1.7402451   0.13011509],-0.136543,"[-1.51484297  0.02934266  0.28436437 -1.88322645 -0.79117544 -0.94166878
 -0.64711883  0.42414762 -0.19550615  1.61262603  0.        ]",-0.236989364465
19,"[[-10.71790703  -1.28694972  -0.09300654  -0.10861131]
 [-56.89284469   5.88576291   0.           0.        ]]",[-2.9847605  -1.55257752],[-0.55870891 -0.30886373],[-1.62504554 -0.31175619],0.228613,"[-0.53862229  0.15372851  1.43407457 -1.84972053 -0.79117436 -0.94166729
 -0.69717713  0.87118456  0.8044367   1.79107166  0.        ]",-0.307475619055
20,"[[-11.88414196  -1.20998644  -0.09300654  -0.10861131]
 [-59.72150227   1.82427265   0.           0.        ]]",[-1.14327506 -0.278588  ],[-0.55870891 -0.30886373],[-1.58867955  0.03531082],0.082863,"[ 0.90751147  0.25624123  0.94510516 -1.811751   -0.79117329 -0.94166581
 -0.74622057  0.18969752  1.45276697  0.79858672  0.        ]",-0.2899880009
21,"[[-13.1064085   -1.18477503  -0.09300654  -0.10861131]
 [-62.49599368   0.70081766   0.           0.        ]]",[-1.37892304  0.18256212],[-0.55870891 -0.30886373],[-1.45063162  0.04258046],-0.0357272,"[  1.01975443e+00   2.89212633e-01  -7.45001438e-01  -1.79742047e+00
  -7.91172214e-01  -9.41664326e-01  -7.94324753e-01   1.19024316e-03
   8.23826765e-01  -3.33535731e-01   0.00000000e+00]",-0.169897279853
22,"[[-14.38362078  -1.16347658  -0.09300654  -0.10861131]
 [-65.21610731   1.42681662   0.           0.        ]]",[-2.18448907 -0.91959104],[-0.55870891 -0.30886373],[-1.59420395  0.09922412],0.0720903,"[-0.49711629  0.31680555 -1.41770141 -1.78459827 -0.79117114 -0.94166284
 -0.84148601  0.12300739 -0.39987633 -0.02640242  0.        ]",-0.0404145945528
23,"[[-15.71468765  -1.17157589  -0.09300654  -0.10861131]
 [-67.88203553  -2.22433419   0.           0.        ]]",[-1.39373344 -0.2066669 ],[-0.55870891 -0.30886373],[-1.7874186   0.73095661],-0.131514,"[-1.53806506  0.30634126  0.0240851  -1.78954236 -0.79117006 -0.94166136
 -0.88770767 -0.48962868 -0.45503697  1.43724118  0.        ]",-0.216549376971
24,"[[-17.09856671  -1.22363386  -0.09300654  -0.10861131]
 [-70.49725922  -2.97864363   0.           0.        ]]",[-2.07967723  1.83747936],[-0.55870891 -0.30886373],[-1.7136147   0.89523321],0.0323491,"[-0.40796236  0.23825901  1.46672061 -1.81909355 -0.79116899 -0.94165987
 -0.93305006 -0.6161957   0.87374903  1.78430611  0.        ]",-0.312689951501
25,"[[-18.53423898  -1.24267182  -0.09300654  -0.10861131]
 [-73.06102524   1.06165586   0.           0.        ]]",[-1.38059279 -0.06884369],[-0.55870891 -0.30886373],[-1.5420146  0.2041283],0.0324518,"[ 1.14782063  0.21302752  0.47203399 -1.82890931 -0.79116792 -0.94165839
 -0.97750013  0.06173793  1.38252504  0.36231827  0.        ]",-0.259261106489
26,"[[-20.02065168  -1.2241542   -0.09300654  -0.10861131]
 [-75.57190378   0.79123917   0.           0.        ]]",[-1.3288694  0.1935987],[-0.55870891 -0.30886373],[-1.49916172  0.1924451 ],0.00394246,"[ 0.37461366  0.23757128 -1.34593668 -1.81935591 -0.79116684 -0.9416569
 -1.02103307  0.01636387  0.15254311 -0.37868196  0.        ]",-0.0774856517307
27,"[[-21.55678524  -1.20055115  -0.09300654  -0.10861131]
 [-78.03316872   1.56670441   0.           0.        ]]",[-1.60188192  0.03657363],[-0.55870891 -0.30886373],[-1.78768897  0.32521158],-0.110345,"[-1.41023462  0.26861714 -0.60719139 -1.80645315 -0.79116577 -0.94165542
 -1.06370563  0.14648155 -0.62416771  0.97758936  0.        ]",-0.162222027605
28,"[[-23.14165004  -1.16781829  -0.09300654  -0.10861131]
 [-80.44525459   1.70631788   0.           0.        ]]",[-2.39412874 -0.1400577 ],[-0.55870891 -0.30886373],[-1.85982847  0.35084674],0.251118,"[-0.72301067  0.31119953  1.36212656 -1.78722518 -0.79116469 -0.94165394
 -1.10552534  0.16990762  0.61214587  1.90730603  0.        ]",-0.307976543717
29,"[[-24.77427606  -1.13932618  -0.09300654  -0.10861131]
 [-82.80952616   1.14496593   0.           0.        ]]",[-2.13564776  0.28318835],[-0.55870891 -0.30886373],[-1.59891343  0.15115626],0.184665,"[ 1.12818475  0.34778625  0.53215528 -1.76923737 -0.79116362 -0.94165245
 -1.14651586  0.07571635  1.44747202  0.4611629   0.        ]",-0.272951417456
30,"[[-26.45372219  -1.105123    -0.09300654  -0.10861131]
 [-85.12723885   2.27177673   0.           0.        ]]",[-1.7426924   0.24505823],[-0.55870891 -0.30886373],[-1.56961393 -0.01009479],-0.030585,"[ 0.17920858  0.39107419 -1.41648245 -1.74613007 -0.79116254 -0.94165097
 -1.18669893  0.26478778  0.05277675 -0.39387472  0.        ]",-0.0696982324299
31,"[[-28.17905479  -1.05011281  -0.09300654  -0.10861131]
 [-87.39834936   3.22617408   0.           0.        ]]",[-2.10044398  0.29893906],[-0.55870891 -0.30886373],[-1.91465259  0.07548082],-0.151116,"[-1.53184929  0.45912718 -0.12630795 -1.70556748 -0.79116147 -0.94164948
 -1.22607381  0.42492927 -0.58248561  1.28852944  0.        ]",-0.201466467074
32,"[[-29.94935265  -0.9740587   -0.09300654  -0.10861131]
 [-89.62390415   4.3754237    0.           0.        ]]",[-1.63551894  0.61914046],[-0.55870891 -0.30886373],[-1.88104749 -0.1647402 ],0.392595,"[-0.01794915  0.54968974  1.48261272 -1.64278643 -0.79116039 -0.941648
 -1.26465863  0.6177656   1.05679043  1.76898331  0.        ]",-0.328293642033
33,"[[-31.7637144   -0.86252902  -0.09300654  -0.10861131]
 [-91.80479784   6.76939438   0.           0.        ]]",[-2.27336271 -0.96792161],[-0.55870891 -0.30886373],[-1.63967705 -0.69236487],0.154813,"[ 1.13326974  0.67410163 -0.48905495 -1.53736699 -0.79115932 -0.94164651
 -1.30246889  1.01945766  1.21126926 -0.17765406  0.        ]",-0.227598008657
34,"[[ -3.36212411e+01  -7.66659431e-01  -9.30065365e-02  -1.08611314e-01]
 [ -9.39411392e+01   2.83048963e+00   0.00000000e+00   0.00000000e+00]]",[-1.81297239 -1.06404852],[-0.55870891 -0.30886373],[-1.8116343  -0.08598408],-0.0841826,"[-0.97740687  0.77202371 -1.17493039 -1.43494816 -0.79115824 -0.94164503
 -1.33950647  0.35853295 -0.61037562  0.07811385  0.        ]",-0.0752948847475
35,"[[ -3.55210925e+01  -7.50066074e-01  -9.30065365e-02  -1.08611314e-01]
 [ -9.60373951e+01  -1.15774392e+00   0.00000000e+00   0.00000000e+00]]",[-2.31387629 -0.62731124],[-0.55870891 -0.30886373],[-2.0199976   0.50303167],0.349189,"[-0.94683746  0.78805211  1.22668477 -1.4161832  -0.79115717 -0.94164355
 -1.3758488  -0.3106687   0.15520852  2.03573778  0.        ]",-0.304025931104
36,"[[ -3.74624781e+01  -7.97625101e-01  -9.30065365e-02  -1.08611314e-01]
 [ -9.80945897e+01  -3.58962113e+00   0.00000000e+00   0.00000000e+00]]",[-2.91376007 -0.26242808],[-0.55870891 -0.30886373],[-1.67239165  0.47144732],0.331051,"[ 1.1773367   0.74136685  0.36028531 -1.46915274 -0.79115609 -0.94164206
 -1.41151365 -0.71872268  1.56007391  0.51017856  0.        ]",-0.292746683613
37,"[[ -3.94446182e+01  -8.78812688e-01  -9.30065365e-02  -1.08611314e-01]
 [ -1.00112854e+02  -4.52541924e+00   0.00000000e+00   0.00000000e+00]]",[-2.14557805  0.42757441],[-0.55870891 -0.30886373],[-1.64778447  0.75381184],-0.0467748,"[-0.40053034  0.65660555 -1.43983768 -1.55369171 -0.79115502 -0.94164058
 -1.44650328 -0.87574294 -0.27873809 -0.28470829  0.        ]",-0.0485657389236
38,"[[ -4.14667345e+01  -9.51081972e-01  -9.30065365e-02  -1.08611314e-01]
 [ -1.02091996e+02  -2.70701629e+00   0.00000000e+00   0.00000000e+00]]",[-1.52657119  1.13850236],[-0.55870891 -0.30886373],[-1.95654273  0.8979634 ],-0.0026609,"[-1.27697753  0.57616992  0.87926648 -1.62231299 -0.79115394 -0.94163909
 -1.48081434 -0.57062466 -0.08083469  1.88449418  0.        ]",-0.277490807208
39,"[[ -4.35280300e+01  -9.64574406e-01  -9.30065365e-02  -1.08611314e-01]
 [ -1.04030599e+02   1.34456588e+00   0.00000000e+00   0.00000000e+00]]",[-2.04743975  0.0145891 ],[-0.55870891 -0.30886373],[-1.7139957   0.10549204],0.496721,"[ 1.07606693  0.56066755  0.66203503 -1.63439723 -0.79115287 -0.94163761
 -1.51442228  0.10920801  1.53272548  0.68041318  0.        ]",-0.295822712814
40,"[[ -4.56276810e+01  -9.36976010e-01  -9.30065365e-02  -1.08611314e-01]
 [ -1.05928167e+02   1.41514571e+00   0.00000000e+00   0.00000000e+00]]",[-1.63329667 -0.86832756],[-0.55870891 -0.30886373],[-1.67802     0.14765924],0.00103149,"[-0.26379737  0.59221645 -1.45820862 -1.60941747 -0.79115179 -0.94163613
 -1.54731847  0.12105082 -0.20420381 -0.31984311  0.        ]",-0.0500640504091
41,"[[ -4.77649041e+01  -9.43048712e-01  -9.30065365e-02  -1.08611314e-01]
 [ -1.07788389e+02  -2.01073667e+00   0.00000000e+00   0.00000000e+00]]",[-1.98390108  1.29298119],[-0.55870891 -0.30886373],[-1.97932076  0.84935135],0.0857489,"[-1.26476321  0.58532721  0.8970966  -1.61499072 -0.79115072 -0.94163464
 -1.57956689 -0.45379352 -0.070838    1.89258807  0.        ]",-0.278769691953
42,"[[ -4.99389919e+01  -9.42715274e-01  -9.30065365e-02  -1.08611314e-01]
 [ -1.09613791e+02   2.03084205e+00   0.00000000e+00   0.00000000e+00]]",[-2.14896531  0.25449051],[-0.55870891 -0.30886373],[-1.71236396  0.01829906],0.49332,"[ 1.14297246  0.58570559  0.48768898 -1.61468078 -0.79114965 -0.94163316
 -1.61121134  0.22436209  1.52448614  0.53428616  0.        ]",-0.288004467232
43,"[[ -5.21491934e+01  -8.91963591e-01  -9.30065365e-02  -1.08611314e-01]
 [ -1.11400278e+02   3.04091492e+00   0.00000000e+00   0.00000000e+00]]",[-2.05316353  0.36778891],[-0.55870891 -0.30886373],[-1.75061464  0.02191761],-0.123208,"[-0.58504757  0.64230116 -1.39061698 -1.56662794 -0.79114857 -0.94163167
 -1.64218078  0.3938468  -0.4030728  -0.16074332  0.        ]",-0.0480636655464
44,"[[ -5.43947632e+01  -8.16716031e-01  -9.30065365e-02  -1.08611314e-01]
 [ -1.13150724e+02   4.47881338e+00   0.00000000e+00   0.00000000e+00]]",[-2.77446185 -0.37052162],[-0.55870891 -0.30886373],[-2.0798409  -0.03706425],0.469973,"[-0.91934181  0.72199169  1.24664443 -1.48967817 -0.7911475  -0.94163019
 -1.67252506  0.63511827  0.22675523  2.03223937  0.        ]",-0.30574575434
45,"[[ -5.66749830e+01  -7.42344809e-01  -9.30065365e-02  -1.08611314e-01]
 [ -1.14865736e+02   2.96305991e+00   0.00000000e+00   0.00000000e+00]]",[-1.22664533  0.53410126],[-0.55870891 -0.30886373],[-1.71277785 -0.233334  ],0.373762,"[ 1.20473988  0.79540782 -0.17185086 -1.40731024 -0.79114642 -0.9416287
 -1.70225471  0.38078188  1.43818944  0.09517192  0.        ]",-0.263529398823
46,"[[ -5.89891780e+01  -6.62066414e-01  -9.30065365e-02  -1.08611314e-01]
 [ -1.16547963e+02   5.05738709e+00   0.00000000e+00   0.00000000e+00]]",[-1.8954249   0.09937109],[-0.55870891 -0.30886373],[-1.95336461 -0.21702158],-0.196981,"[-1.21334149  0.86822157 -0.93823436 -1.31188244 -0.79114535 -0.94162722
 -1.73141563  0.73219906 -0.72332239  0.28263961  0.        ]",-0.101462376932
47,"[[ -6.13366708e+01  -5.57619767e-01  -9.30065365e-02  -1.08611314e-01]
 [ -1.18195867e+02   5.38548729e+00   0.00000000e+00   0.00000000e+00]]",[-2.01257572 -0.31245464],[-0.55870891 -0.30886373],[-2.09355831 -0.31744021],0.790359,"[-0.05717596  0.95220962  1.48640363 -1.17859306 -0.79114427 -0.94162574
 -1.75998116  0.78725167  0.84654514  2.01806516  0.        ]",-0.340072290736
48,"[[ -6.37167936e+01  -4.63080649e-01  -9.30065365e-02  -1.08611314e-01]
 [ -1.19811191e+02   4.07208659e+00   0.00000000e+00   0.00000000e+00]]",[-1.00951289 -1.41335694],[-0.55870891 -0.30886373],[-1.76354837 -0.43343127],0.291476,"[ 0.71085041  1.01705204 -1.12845036 -1.05016093 -0.7911432  -0.94162425
 -1.78798152  0.56686851  0.93742367 -0.49925725  0.        ]",-0.196003307098
49,"[[ -6.61289048e+01  -4.21900159e-01  -9.30065365e-02  -1.08611314e-01]
 [ -1.21394962e+02   5.90591735e-02   0.00000000e+00   0.00000000e+00]]",[-1.59563516  0.13625808],[-0.55870891 -0.30886373],[-2.14126658  0.41130006],-0.0871107,"[-1.5214855   1.04181706  0.24276212 -0.99220374 -0.79114212 -0.94162277
 -1.81543452 -0.10649914 -0.75142117  1.25645285  0.        ]",-0.208567250568
