timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[-0.02982303  0.07674898  0.00703306  0.1391795 ]
 [-0.00417828 -0.00417885  0.          0.        ]]",-1.23305,"[ 1.25106804  1.35572947 -0.0235337  -0.00847594  0.06760507  1.2146741
  0.23297021 -0.06370868  1.06736066 -0.87764962  0.        ]",[ 1.39770854  0.52584696],[ 0.98744746  1.27491839],[-0.90067488 -0.6756584 ],-0.244740238955
1,"[[ 0.0092712   0.11637884  0.00703306  0.1391795 ]
 [ 3.90060955  3.953978    0.          0.        ]]",-1.17934,"[ 1.2516222   1.34827897  0.03365998  0.04086795  0.06760505  1.21467331
  0.28956662  0.75343539  1.06318382 -0.79656192  0.        ]",[ 1.11315084  0.61247677],[ 1.33529558 -0.79523862],[-0.90067488 -0.6756584 ],-0.237352376389
2,"[[  1.26212701e-01   1.63064634e-01   7.03306009e-03   1.39179501e-01]
 [  7.78061639e+00   7.25361671e-01   0.00000000e+00   0.00000000e+00]]",-1.18192,"[ 1.24069068  1.33560182  0.20427214  0.0986988   0.06760504  1.21467252
  0.34580385  0.0869014   1.03657612 -0.60720777  0.        ]",[ 1.52556932  0.35735163],[ 2.18970283  0.31670404],[-0.90067488 -0.6756584 ],-0.219344916767
3,"[[  3.19967056e-01   1.89994412e-01   7.03306009e-03   1.39179501e-01]
 [  1.15821699e+01   1.96348408e+00   0.00000000e+00   0.00000000e+00]]",-1.25035,"[ 1.18155496  1.32637998  0.48030445  0.13186414  0.06760502  1.21467173
  0.40090395  0.34250642  0.95544906 -0.34068198  0.        ]",[ 1.52088201  0.11015372],[ 1.5544316  -0.10487928],[-0.90067488 -0.6756584 ],-0.1916710468
4,"[[  5.89004960e-01   2.24691602e-01   7.03306009e-03   1.39179501e-01]
 [  1.53092131e+01   1.50773997e+00   0.00000000e+00   0.00000000e+00]]",-1.29219,"[ 1.01886138  1.31245266  0.83291924  0.17433946  0.067605    1.21467094
  0.45492409  0.24841989  0.76465853 -0.01477343  0.        ]",[ 1.53804207 -0.2312218 ],[ 1.42430718 -0.41700749],[-0.90067488 -0.6756584 ],-0.151712653223
5,"[[  9.31848770e-01   2.37963303e-01   7.03306009e-03   1.39179501e-01]
 [  1.89629916e+01  -1.74980583e-01   0.00000000e+00   0.00000000e+00]]",-1.25189,"[ 0.69397369  1.30651888  1.19459236  0.19050032  0.06760498  1.21467015
  0.5078823  -0.09897077  0.43238883  0.28321791  0.        ]",[ 1.45965636 -0.59807688],[ 1.51507089 -0.16175747],[-0.90067488 -0.6756584 ],-0.104511935426
6,"[[  1.34703857e+00   2.28054276e-01   7.03306009e-03   1.39179501e-01]
 [  2.25440585e+01  -8.13810780e-01   0.00000000e+00   0.00000000e+00]]",-1.0122,"[ 0.17660335  1.3109792   1.44675879  0.17843883  0.06760496  1.21466936
  0.5597866  -0.23085459 -0.04624782  0.45123166  0.        ]",[ 1.22464406 -0.85704046],[ 0.9977898  -0.87796447],[-0.90067488 -0.6756584 ],-0.0698868293397
7,"[[  1.83306144e+00   1.77041340e-01   7.03306009e-03   1.39179501e-01]
 [  2.60465404e+01  -4.27594498e+00   0.00000000e+00   0.00000000e+00]]",-1.08702,"[-0.48820169  1.33098513  1.43320116  0.11593145  0.06760495  1.21466857
  0.61055187 -0.94559775 -0.60525396  0.37764711  0.        ]",[ 1.03696561 -0.84978813],[ 1.29648925 -0.8385792 ],[-0.90067488 -0.6756584 ],-0.0979947272519
8,"[[  2.38852487e+00   5.90389770e-02   7.03306009e-03   1.39179501e-01]
 [  2.94883458e+01  -7.51344967e+00   0.00000000e+00   0.00000000e+00]]",-1.22769,"[-1.13803093  1.35806432  1.02070468 -0.03058087  0.06760493  1.21466778
  0.66043766 -1.61396601 -1.10727213  0.00624045  0.        ]",[ 0.8150335  -0.48011994],[ 0.36619411  0.03107973],[-0.90067488 -0.6756584 ],-0.164546294392
9,"[[  2.98697297e+00  -8.85065382e-02   7.03306009e-03   1.39179501e-01]
 [  3.03536246e+01  -7.24190878e+00   0.00000000e+00   0.00000000e+00]]",-1.63491,"[-1.49515544  1.35382861  0.24542159 -0.2149775   0.06760491  1.21466699
  0.67297888 -1.55790611 -1.39177261 -0.62068348  0.        ]",[ 0.73954725 -0.30746019],[ 0.48842887 -0.36490921],[-0.90067488 -0.6756584 ],-0.233810864624
