timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
15,"[[ -8.06377345   1.08992236   0.11974523  -0.18687369]
 [-51.79423195   1.60820232   0.           0.        ]]",[-2.6458093  -1.56735998],[-0.78843212 -0.53341091],[-2.76298022 -1.02763247],-0.7587,"[-0.42364104  0.33005352 -1.41428134  1.01568483  1.04754146 -1.62797952
 -0.53385184  0.25041728 -0.47179863  0.14430735  0.        ]",-0.0589225631178
16,"[[ -9.1290669    1.0819395    0.11974523  -0.18687369]
 [-54.72507464  -2.39334874   0.           0.        ]]",[-3.30614102 -0.15795972],[-0.78843212 -0.53341091],[-3.24398351 -0.32224497],-0.740006,"[-1.45633612  0.34281902 -0.40726528  1.01090598  1.04754069 -1.62797744
 -0.57782309 -0.54444573 -1.54630306  0.34484101  0.        ]",-0.24169634292
17,"[[-10.25239216   1.02816259   0.11974523  -0.18687369]
 [-57.59782581  -2.98251986   0.           0.        ]]",[-3.47789345 -1.02073017],[-0.78843212 -0.53341091],[-3.6956141   0.55635959],-0.829382,"[-1.06999372  0.42736537  1.09997015  0.97685017  1.04753992 -1.62797535
 -0.62092277 -0.66147767 -1.8952138   1.57485464  0.        ]",-0.379567068899
18,"[[-11.43258398   0.9292595    0.11974523  -0.18687369]
 [-60.41166553  -6.89480675   0.           0.        ]]",[-3.87089287  1.61586288],[-0.78843212 -0.53341091],[-3.70699382  2.38265276],-0.180398,"[ 0.44780501  0.57563929  1.34884635  0.90599468  1.04753915 -1.62797327
 -0.66313858 -1.4386084  -0.90956375  2.45966002  0.        ]",-0.396149116885
19,"[[-12.66851206   0.83234229   0.11974523  -0.18687369]
 [-63.1722594   -2.81053969   0.           0.        ]]",[-3.51260419  2.30245379],[-0.78843212 -0.53341091],[-3.1598568  1.4794209],-0.558439,"[ 1.2365427   0.71068935 -0.12941897  0.82680185  1.04753838 -1.62797119
 -0.70455551 -0.62731417  0.22655602  1.64949976  0.        ]",-0.257547092801
20,"[[-13.9591216    0.81629575   0.11974523  -0.18687369]
 [-65.87994943   1.1923899    0.           0.        ]]",[-3.02304364  0.1763893 ],[-0.78843212 -0.53341091],[-2.86632705  0.00364521],-0.483328,"[ 0.10815398  0.73197986 -1.42325315  0.81280828  1.04753761 -1.6279691
 -0.74517869  0.16782308 -0.19851035  0.20622835  0.        ]",-0.0301392372855
21,"[[-15.30334885   0.84678031   0.11974523  -0.18687369]
 [-68.53399513   1.85359751   0.           0.        ]]",[-3.05524257 -0.58466529],[-0.78843212 -0.53341091],[-3.3481319  -0.37626085],-0.94802,"[-1.40480582  0.69126401 -0.55721223  0.83918241  1.04753684 -1.62796702
 -0.78499702  0.29916453 -1.60392961  0.30115121  0.        ]",-0.249947902706
22,"[[-16.70011969   0.8601067    0.11974523  -0.18687369]
 [-71.13425691  -0.51330477   0.           0.        ]]",[-3.59857669  0.67987124],[-0.78843212 -0.53341091],[-3.79338217  0.53928435],-0.788501,"[-0.89094239  0.67311305  1.24792741  0.85043222  1.04753607 -1.62796494
 -0.82400838 -0.17099446 -1.82549021  1.87766213  0.        ]",-0.402028723433
23,"[[-18.14839272   0.87678946   0.11974523  -0.18687369]
 [-73.68476743   2.17237923   0.           0.        ]]",[-4.17951617  0.87361918],[-0.78843212 -0.53341091],[-3.55822825  0.46464166],-0.348807,"[ 0.91818703  0.65009596  0.96620115  0.86427164  1.0475353  -1.62796285
 -0.86227329  0.3624871  -0.40250702  2.3747518   0.        ]",-0.364066085469
24,"[[-19.64718665   0.95433153   0.11974523  -0.18687369]
 [-76.18660372   5.57008514   0.           0.        ]]",[-2.91270464 -0.99700238],[-0.78843212 -0.53341091],[-2.9351747  -1.25253868],-0.426512,"[ 0.82753815  0.53899413 -1.02950081  0.92493403  1.04753453 -1.62796077
 -0.8998079   1.03740361  0.20907796  0.88353563  0.        ]",-0.14491274851
25,"[[-21.19550527   1.02481042   0.11974523  -0.18687369]
 [-78.63677905   1.49099132   0.           0.        ]]",[-2.90531941 -1.16709133],[-0.78843212 -0.53341091],[-3.1092205  -1.24264884],-0.674814,"[-1.10199732  0.43254592 -1.02746238  0.97461673  1.04753376 -1.62795869
 -0.93656739  0.227136   -1.10654105  0.0782465   0.        ]",-0.162787079519
26,"[[-22.7923201    1.01437813   0.11974523  -0.18687369]
 [-81.03631107  -2.52106401   0.           0.        ]]",[-4.11700807 -0.26718223],[-0.78843212 -0.53341091],[-3.80204368  0.21484047],-0.51406,"[-1.09653234  0.44860904  1.07335539  0.96759989  1.04753299 -1.6279566
 -0.97256703 -0.56981506 -1.90493692  1.55413264  0.        ]",-0.378858075502
27,"[[-24.43663924   0.95360567   0.11974523  -0.18687369]
 [-83.38765954  -3.55281092   0.           0.        ]]",[-3.58965168  1.12147391],[-0.78843212 -0.53341091],[-3.61870384  1.37797475],-0.136623,"[ 0.92267952  0.54006377  0.96051749  0.9243929   1.04753222 -1.62795452
 -1.00784372 -0.77476002 -0.44745064  2.37000719  0.        ]",-0.364339646135
28,"[[-26.12753739   0.92274193   0.11974523  -0.18687369]
 [-85.69487121   0.45295333   0.           0.        ]]",[-2.43407158 -0.70161682],[-0.78843212 -0.53341091],[-2.92730999 -0.48154894],-0.408818,"[ 0.61539286  0.58505143 -1.20980534  0.90095855  1.04753145 -1.62795244
 -1.04245817  0.02094194  0.12400096  0.64001985  0.        ]",-0.104960407115
29,"[[-27.86411132   0.90358545   0.11974523  -0.18687369]
 [-87.95470828  -2.35939197   0.           0.        ]]",[-3.74830912 -1.32894409],[-0.78843212 -0.53341091],[-3.39601588 -0.2092585 ],-0.483187,"[-1.40173845  0.61245421 -0.56476386  0.8859212   1.04753068 -1.62795035
 -1.07636181 -0.53770014 -1.5634674   0.2850779   0.        ]",-0.242823129305
30,"[[-29.64541012   0.81688154   0.11974523  -0.18687369]
 [-90.16740172  -6.29776373   0.           0.        ]]",[-4.20521363  1.9236235 ],[-0.78843212 -0.53341091],[-3.96038294  2.08047795],0.0257959,"[-0.41002996  0.73120571  1.45751897  0.81331765  1.04752991 -1.62794827
 -1.1095581  -1.32001452 -1.52612171  2.25350387  0.        ]",-0.414534356126
31,"[[-31.4705424    0.73165927   0.11974523  -0.18687369]
 [-92.3390101   -2.2378215    0.           0.        ]]",[-2.95378656  2.13135304],[-0.78843212 -0.53341091],[-3.3147471   1.30524063],-0.294992,"[ 1.24167872  0.83887439 -0.05994047  0.73509734  1.04752914 -1.62794619
 -1.14213792 -0.51355017  0.25126351  1.65129864  0.        ]",-0.258843528653
32,"[[-33.33869901   0.72683316   0.11974523  -0.18687369]
 [-94.46990969   1.74177619   0.           0.        ]]",[-3.30969237 -1.74930876],[-0.78843212 -0.53341091],[-3.11213398 -0.39492258],-0.349691,"[-0.61200297  0.84468611 -1.35652671  0.7304755   1.04752837 -1.62794411
 -1.17410693  0.27695445 -0.8175985  -0.04038898  0.        ]",-0.114328901603
33,"[[-35.2490309    0.72133875   0.11974523  -0.18687369]
 [-96.55596332  -2.27798899   0.           0.        ]]",[-4.21191152  1.86461889],[-0.78843212 -0.53341091],[-3.9385066   0.95412111],-0.551108,"[-1.19922627  0.85126439  0.95534223  0.7251895   1.0475276  -1.62794202
 -1.20540306 -0.52152915 -1.9636914   1.63195531  0.        ]",-0.394039597397
34,"[[-37.20068922   0.71569736   0.11974523  -0.18687369]
 [-98.60341761   1.70042796   0.           0.        ]]",[-2.41300428  0.74693556],[-0.78843212 -0.53341091],[-3.60972261  0.71673161],-0.250154,"[ 1.07584476  0.85797601  0.72118931  0.71973548  1.04752683 -1.62793994
 -1.23612001  0.2687414  -0.10155594  2.22081465  0.        ]",-0.337817489523
35,"[[ -39.19290716    0.77876262    0.11974523   -0.18687369]
 [-100.61198847    4.59590935    0.            0.        ]]",[-2.79804313 -0.4228224 ],[-0.78843212 -0.53341091],[-3.02441812 -1.11197174],-0.264885,"[-0.03009284  0.78052058 -1.4420907   0.77913606  1.04752606 -1.62793786
 -1.26625352  0.84389798 -0.31255461  0.11860287  0.        ]",-0.0326672214565
36,"[[ -41.22489235    0.85265457    0.11974523   -0.18687369]
 [-102.57983886    2.79867612    0.            0.        ]]",[-3.37770713 -0.71894591],[-0.78843212 -0.53341091],[-3.82302046 -0.8679384 ],-0.8513,"[-1.41563556  0.68328409  0.56979105  0.84415511  1.04752529 -1.62793577
 -1.29577604  0.48689615 -1.98674881  1.15852286  0.        ]",-0.356356034217
37,"[[ -43.29582837    0.87916303    0.11974523   -0.18687369]
 [-104.50702571   -0.13840183    0.            0.        ]]",[-3.81883204  0.53600012],[-0.78843212 -0.53341091],[-3.70830822  0.62248558],0.0405195,"[ 0.93115546  0.64679     0.94963305  0.86621143  1.04752452 -1.62793369
 -1.32468841 -0.09652384 -0.38886772  2.36737368  0.        ]",-0.362674345966
38,"[[ -45.40493316    0.89735152    0.11974523   -0.18687369]
 [-106.39740694    1.94996942    0.            0.        ]]",[-3.21656059 -1.8853312 ],[-0.78843212 -0.53341091],[-2.99679565 -1.16683793],-0.0956918,"[ 0.06746402  0.62127975 -1.4303691   0.88094385  1.04752375 -1.62793161
 -1.35304851  0.31830944 -0.19851588  0.23429226  0.        ]",-0.0342447333293
39,"[[ -47.55145192    0.89585027    0.11974523   -0.18687369]
 [-108.24781474   -2.08686148    0.            0.        ]]",[-3.28487937 -0.40151249],[-0.78843212 -0.53341091],[-3.87674594 -0.01822147],-0.550015,"[-1.39200478  0.62339923  0.62822909  0.87973978  1.04752298 -1.62792952
 -1.38080882 -0.48356541 -1.97661601  1.18458442  0.        ]",-0.356858462049
40,"[[ -49.73459529    0.83818525    0.11974523   -0.18687369]
 [-110.06029385   -3.67424604    0.            0.        ]]",[-2.92350694  1.85280121],[-0.78843212 -0.53341091],[-3.65132284  1.4082247 ],0.0487264,"[ 1.05379392  0.7028516   0.76263099  0.83182582  1.04752221 -1.62792744
 -1.40800001 -0.79888269 -0.20837828  2.26978485  0.        ]",-0.345464562462
41,"[[ -51.95364856    0.8047744     0.11974523   -0.18687369]
 [-111.83958495    0.31984532    0.            0.        ]]",[-3.19617482 -1.09642692],[-0.78843212 -0.53341091],[-3.08620715 -0.68971694],-0.116049,"[-0.29784438  0.74706341 -1.43634635  0.80260171  1.04752144 -1.62792536
 -1.43469321 -0.00549709 -0.50673172  0.03712546  0.        ]",-0.0617091488531
42,"[[ -54.20791802    0.77099136    0.11974523   -0.18687369]
 [-113.58108827   -3.68478708    0.            0.        ]]",[-4.19151021  0.10520278],[-0.78843212 -0.53341091],[-4.02831745  1.00902498],-0.157268,"[-1.09685696  0.79034541  1.07301894  0.77200185  1.04752067 -1.62792327
 -1.4608194  -0.80097638 -1.91958295  1.72697114  0.        ]",-0.397745434652
43,"[[ -56.49666913    0.70182783    0.11974523   -0.18687369]
 [-115.28840838   -3.23277322    0.            0.        ]]",[-2.65973212  1.72644927],[-0.78843212 -0.53341091],[-3.44657612  1.38196456],-0.0333409,"[ 1.24187245  0.87428981  0.09634126  0.70620946  1.0475199  -1.62792119
 -1.48643265 -0.71118801  0.21841786  1.76222477  0.        ]",-0.2740795312
44,"[[ -58.8192515     0.67717806    0.11974523   -0.18687369]
 [-116.96467738    0.75451481    0.            0.        ]]",[-3.17685697 -0.65634938],[-0.78843212 -0.53341091],[-3.35441613 -0.46814087],-0.405938,"[-1.02503318  0.90263162 -1.10176568  0.68178578  1.04751913 -1.62791911
 -1.51157997  0.08084666 -1.2497554   0.02318936  0.        ]",-0.1866385949
45,"[[ -61.17501525    0.66567229    0.11974523   -0.18687369]
 [-118.60594831   -1.8963438     0.            0.        ]]",[-4.23647723  1.11151582],[-0.78843212 -0.53341091],[-4.05437088  1.30149937],0.183,"[-0.25483619  0.91556845  1.48124478  0.67021708  1.04751836 -1.62791702
 -1.53620214 -0.44571976 -1.34975571  2.41038921  0.        ]",-0.41950145084
46,"[[ -6.35632986e+01   6.67477263e-01   1.19745229e-01  -1.86873690e-01]
 [ -1.20217435e+02   2.06345430e+00   0.00000000e+00   0.00000000e+00]]",[-3.31422899  0.46412645],[-0.78843212 -0.53341091],[-3.16745043 -0.27453026],0.0734673,"[ 0.89075144  0.91355071 -0.95946146  0.67203851  1.04751759 -1.62791494
 -1.56037737  0.3408547   0.24299454  0.75697796  0.        ]",-0.130128783749
47,"[[ -6.59835053e+01   7.26379948e-01   1.19745229e-01  -1.86873690e-01]
 [ -1.21798196e+02   3.82029326e+00   0.00000000e+00   0.00000000e+00]]",[-3.37210635 -0.8600673 ],[-0.78843212 -0.53341091],[-3.82177281 -1.01866555],-0.779194,"[-1.51616136  0.84522374  0.03486983  0.73003391  1.04751682 -1.62791286
 -1.58409154  0.68983308 -1.93978127  0.77394675  0.        ]",-0.324045944134
48,"[[ -6.84349973e+01   7.67422030e-01   1.19745229e-01  -1.86873690e-01]
 [ -1.23345458e+02   2.95142520e-01   0.00000000e+00   0.00000000e+00]]",[-3.52734126  1.59234097],[-0.78843212 -0.53341091],[-3.79008365  0.63110226],0.217073,"[ 0.93675636  0.79482955  0.9423223   0.76870646  1.04751605 -1.62791078
 -1.60730305 -0.01040347 -0.30937467  2.35867269  0.        ]",-0.360048109307
49,"[[ -7.09171456e+01   8.12531956e-01   1.19745229e-01  -1.86873690e-01]
 [ -1.24864807e+02   4.20227242e+00   0.00000000e+00   0.00000000e+00]]",[-3.20456083 -1.49581056],[-0.78843212 -0.53341091],[-3.16740298 -1.65607834],-0.142978,"[-0.45261324  0.73691664 -1.40737693  0.80947734  1.04751528 -1.62790869
 -1.63009569  0.76570934 -0.62931026  0.00491559  0.        ]",-0.0823111445246
