timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
31,"[[  1.48988291e+01   1.73940658e+00   4.57315757e-02   1.25213499e-01]
 [  6.64373973e+01   3.24571573e+00   0.00000000e+00   0.00000000e+00]]",[ 0.52776368  0.42071597],[-1.01584446 -0.85006708],[ 1.20644534 -0.58617818],-1.54522,"[-1.0793058  -1.02810034  1.08039736  1.12495372  0.40494059  1.07267729
  1.16036984  0.64110426 -1.19663772 -0.88211105  0.        ]",-0.229054617176
32,"[[  1.62353636e+01   1.82019951e+00   4.57315757e-02   1.25213499e-01]
 [  6.72136373e+01   4.82828580e+00   0.00000000e+00   0.00000000e+00]]",[ 1.37487349 -0.67672021],[-1.01584446 -0.85006708],[ 1.64802432 -1.08563113],-1.66535,"[-1.31979172 -1.19247345 -0.71303325  1.104276    0.4049405   1.07267682
  1.17135052  0.97976844 -0.45677768 -1.60572284  0.        ]",-0.259884139907
33,"[[  1.76060287e+01   1.88872466e+00   4.57315757e-02   1.25213499e-01]
 [  6.98438338e+01   2.03336531e+00   0.00000000e+00   0.00000000e+00]]",[ 2.14364425 -0.13374643],[-1.01584446 -0.85006708],[ 2.24601793 -0.66764492],-1.11333,"[ 0.31886741 -1.32930394 -1.36147811  1.08061769  0.4049404   1.07267635
  1.20855854  0.38166495  0.30599769 -0.96359225  0.        ]",-0.170768497823
34,"[[  1.90287614e+01   1.92346639e+00   4.57315757e-02   1.25213499e-01]
 [  7.24208069e+01   1.44257053e+00   0.00000000e+00   0.00000000e+00]]",[ 2.37270543  0.47577129],[-1.01584446 -0.85006708],[ 2.07750034 -0.11779696],-1.59226,"[ 1.23458721 -1.39754919  0.28314495  1.0665134   0.4049403   1.07267588
  1.24501358  0.25523681 -0.15059807 -0.05919259  0.        ]",-0.0129656239421
35,"[[  2.05025216e+01   1.97071226e+00   4.57315757e-02   1.25213499e-01]
 [  7.49469989e+01   3.27572775e+00   0.00000000e+00   0.00000000e+00]]",[ 1.22134675 -0.34295018],[-1.01584446 -0.85006708],[ 1.51640189 -0.75971228],-1.48573,"[-0.23888423 -1.48894998  1.47933826  1.04509418  0.40494021  1.07267541
  1.28075019  0.64752613 -1.02512758 -0.46896356  0.        ]",-0.169653532538
36,"[[  2.20263122e+01   2.02172140e+00   4.57315757e-02   1.25213499e-01]
 [  7.74236600e+01   1.82984859e+00   0.00000000e+00   0.00000000e+00]]",[ 1.62072579 -0.13411717],[-1.01584446 -0.85006708],[ 1.47678852 -0.50685531],-1.56888,"[-1.50674772 -1.58559566 -0.02878099  1.01912312  0.40494011  1.07267494
  1.31578605  0.33811272 -0.68824606 -1.426321    0.        ]",-0.244865194938
37,"[[  2.35991367e+01   2.05238669e+00   4.57315757e-02   1.25213499e-01]
 [  7.98506526e+01   1.23846790e+00   0.00000000e+00   0.00000000e+00]]",[ 2.03105347 -1.14425199],[-1.01584446 -0.85006708],[ 2.20567417 -0.86025614],-1.21322,"[-0.07404666 -1.64257657 -1.438047    1.00211492  0.40494002  1.07267448
  1.35011922  0.21155915  0.18339576 -1.07152289  0.        ]",-0.178800319808
38,"[[  2.52200110e+01   2.03693009e+00   4.57315757e-02   1.25213499e-01]
 [  8.22284378e+01  -2.77104932e+00   0.00000000e+00   0.00000000e+00]]",[ 1.96607259  1.13056622],[-1.01584446 -0.85006708],[ 1.99748576  0.89828515],-1.56978,"[ 1.251462   -1.6139639   0.1500036   1.01081669  0.40493992  1.07267401
  1.38375622 -0.64646433 -0.15536551 -0.12538533  0.        ]",-0.0232515449379
39,"[[  2.68879543e+01   2.02151639e+00   4.57315757e-02   1.25213499e-01]
 [  8.45585499e+01   1.21610221e+00   0.00000000e+00   0.00000000e+00]]",[ 1.17761586 -0.09291828],[-1.01584446 -0.85006708],[  1.45374632e+00  -1.38887763e-03],-1.42569,"[-0.37889183 -1.58520827  1.4594849   1.01923208  0.40493982  1.07267354
  1.41671874  0.20677321 -1.03230009 -0.56903107  0.        ]",-0.178290362066
40,"[[  2.86020568e+01   2.04161982e+00   4.57315757e-02   1.25213499e-01]
 [  8.68440436e+01   7.95436378e-01   0.00000000e+00   0.00000000e+00]]",[ 0.54019062  0.20993061],[-1.01584446 -0.85006708],[ 1.54238749 -0.24682337],-1.61915,"[-1.43404018 -1.62266657 -0.44788629  1.00820323  0.40493973  1.07267307
  1.44905001  0.11675203 -0.49557566 -1.47864509  0.        ]",-0.242124735193
41,"[[  3.03431529e+01   2.06541817e+00   4.57315757e-02   1.25213499e-01]
 [  8.72642611e+01   1.58179231e+00   0.00000000e+00   0.00000000e+00]]",[ 2.44518726 -0.90619436],[-1.01584446 -0.85006708],[ 2.34269142 -0.71246493],-1.11517,"[ 0.53480446 -1.66651552 -1.26150767  0.99457339  0.40493963  1.0726726
  1.45499377  0.28502967  0.23433694 -0.75338159  0.        ]",-0.135978811207
42,"[[  3.21108301e+01   2.06044145e+00   4.57315757e-02   1.25213499e-01]
 [  8.94956068e+01  -2.06756884e+00   0.00000000e+00   0.00000000e+00]]",[ 1.88113934  1.15335966],[-1.01584446 -0.85006708],[ 1.78610599  1.00507617],-1.38115,"[ 0.93622011 -1.6573897   0.9585262   0.9974743   0.40493954  1.07267213
  1.48655896 -0.49592219 -0.54985334 -0.1050597   0.        ]",-0.0735169667428
43,"[[  3.39226782e+01   2.05891351e+00   4.57315757e-02   1.25213499e-01]
 [  9.16823838e+01   1.90128800e+00   0.00000000e+00   0.00000000e+00]]",[ 0.95732347  0.03444249],[-1.01584446 -0.85006708],[ 1.43437779 -0.2955361 ],-1.38354,"[-1.23830995 -1.65458217  0.88944484  0.99835924  0.40493944  1.07267166
  1.51749358  0.35340094 -0.97163374 -1.09792167  0.        ]",-0.225360770016
44,"[[  3.57761543e+01   2.09760341e+00   4.57315757e-02   1.25213499e-01]
 [  9.36586545e+01   1.96736979e+00   0.00000000e+00   0.00000000e+00]]",[ 2.69945598 -1.29910324],[-1.01584446 -0.85006708],[ 2.08151722 -0.8843171 ],-1.21204,"[-0.60218494 -1.724921   -1.3493547   0.97516276  0.40493934  1.07267119
  1.54545019  0.36754216  0.03353135 -1.25960503  0.        ]",-0.201928543075
45,"[[  3.76704518e+01   2.09649748e+00   4.57315757e-02   1.25213499e-01]
 [  9.57635976e+01  -2.06477981e+00   0.00000000e+00   0.00000000e+00]]",[ 2.13327747  0.92235831],[-1.01584446 -0.85006708],[ 2.10477996  0.72596037],-1.48139,"[ 1.25615475 -1.7229302  -0.01927943  0.97584776  0.40493925  1.07267072
  1.57522703 -0.49532569 -0.12173158 -0.17966565  0.        ]",-0.031440912431
46,"[[  3.96064148e+01   2.09190259e+00   4.57315757e-02   1.25213499e-01]
 [  9.78262772e+01   1.59283273e+00   0.00000000e+00   0.00000000e+00]]",[ 1.06614813  0.72625076],[-1.01584446 -0.85006708],[ 1.49381936 -0.05302355],-1.29262,"[-0.5818184  -1.71464968  1.4022906   0.97868098  0.40493915  1.07267025
  1.60440591  0.28739253 -1.02109547 -0.70896292  0.        ]",-0.188983453536
47,"[[  4.15832475e+01   2.15193144e+00   4.57315757e-02   1.25213499e-01]
 [  9.98506085e+01   4.40067301e+00   0.00000000e+00   0.00000000e+00]]",[ 2.12810657 -1.09309522],[-1.01584446 -0.85006708],[ 1.97330344 -1.30493617],-1.47591,"[-1.14374958 -1.82102166 -0.96571807  0.93990376  0.40493906  1.07266978
  1.63304224  0.88826184 -0.20739573 -1.38629024  0.        ]",-0.22010813123
48,"[[  4.36001723e+01   2.19898039e+00   4.57315757e-02   1.25213499e-01]
 [  1.01834750e+02   3.17791915e-01   0.00000000e+00   0.00000000e+00]]",[ 2.26530003 -0.61202724],[-1.01584446 -0.85006708],[ 2.32194662 -0.16552263],-1.31842,"[ 1.15703327 -1.9015354  -0.52243804  0.90690679  0.40493896  1.07266931
  1.66110995  0.01453714 -0.01271389 -0.33614873  0.        ]",-0.0593803779166
49,"[[  4.56563592e+01   2.18058769e+00   4.57315757e-02   1.25213499e-01]
 [  1.03777173e+02  -2.14915972e+00   0.00000000e+00   0.00000000e+00]]",[ 1.16984082  1.7116756 ],[-1.01584446 -0.85006708],[ 1.48293102  1.10233784],-1.12646,"[-0.26791625 -1.87037045  1.47648299  0.92007288  0.40493887  1.07266884
  1.68858742 -0.51338331 -0.95339116 -0.60448314  0.        ]",-0.170097994508
