timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[ 0.02463259 -0.05150962  0.13653833 -0.06695455]
 [-0.00346192 -0.00337756  0.          0.        ]]",-2.23468,"[ 1.25779531  1.43168263  0.05936427 -0.15349286  1.1855146  -0.57737945
  0.2119337  -0.05194111  0.30321657  0.4365829   0.        ]",[-2.34398198  2.31264496],[-2.77167221  2.66483339],[-1.07491088 -0.90080273],-0.0990123801122
1,"[[-0.01514191 -0.01183322  0.13653833 -0.06695455]
 [-3.96080634  3.95781143  0.          0.        ]]",-2.34229,"[  1.25805574e+00   1.43439043e+00   1.27367556e-03  -1.04954661e-01
   1.18551411e+00  -5.77379320e-01   1.56570350e-01   8.09600953e-01
   3.03326019e-01   4.11063496e-01   0.00000000e+00]",[-2.07370424  2.15673971],[-2.240877    2.65679914],[-1.07491088 -0.90080273],-0.0963960884381
2,"[[-0.13327769  0.10627978  0.13653833 -0.06695455]
 [-7.83985601  7.84053716  0.          0.        ]]",-2.12534,"[ 1.24594935  1.42237589 -0.17070178  0.03937593  1.18551361 -0.57737919
  0.10230235  1.65407679  0.29817516  0.33567099  0.        ]",[-1.80299258  1.36827934],[-1.34481509  1.12464926],[-1.07491088 -0.90080273],-0.0884966040383
3,"[[ -0.32822506   0.30127501   0.13653833  -0.06695455]
 [-11.64224522  11.64626849   0.           0.        ]]",-1.91901,"[ 1.18438636  1.33743334 -0.44745818  0.2727503   1.18551311 -0.57737905
  0.04910682  2.48180439  0.27198036  0.2144028   0.        ]",[-1.53950655  0.45266488],[-1.97136101  0.06136498],[-1.07491088 -0.90080273],-0.0751253933514
4,"[[ -0.59845394   0.5343361    0.13653833  -0.06695455]
 [-15.36831475  11.6597199    0.           0.        ]]",-1.76117,"[ 1.01786836  1.13401405 -0.79946891  0.53289887  1.18551262 -0.57737892
 -0.00302099  2.48472691  0.20002797  0.03398254  0.        ]",[-1.57504117  0.35093099],[-1.56357258  0.64503116],[-1.07491088 -0.90080273],-0.0559715242852
5,"[[ -0.94247846   0.79084592   0.13653833  -0.06695455]
 [-19.02208828  13.98339277   0.           0.        ]]",-1.62793,"[ 0.68814358  0.79474653 -1.15827007  0.77976262  1.18551212 -0.57737878
 -0.05413737  2.99010999  0.05362114 -0.18453807  0.        ]",[-1.4102509  -0.68292242],[-1.12315158 -0.14062877],[-1.07491088 -0.90080273],-0.043516885947
6,"[[ -1.35885116   1.06214658   0.13653833  -0.06695455]
 [-22.6034134   13.14928313   0.           0.        ]]",-1.59303,"[ 0.16619036  0.32852989 -1.40453751  0.97861408  1.18551162 -0.57737865
 -0.1042402   2.80869085 -0.18934481 -0.39198745  0.        ]",[-1.58978033 -1.40248966],[-1.08381664 -1.0672271 ],[-1.07491088 -0.90080273],-0.0638042653078
7,"[[ -1.84613857   1.28277927   0.13653833  -0.06695455]
 [-26.11372504   8.92787377   0.           0.        ]]",-1.7456,"[-0.50071637 -0.10901481 -1.38220206  1.08315475  1.18551113 -0.57737852
 -0.15334955  1.89055443 -0.54488465 -0.55237148  0.        ]",[-2.0309453  -1.71309364],[-1.618303   -0.97415927],[-1.07491088 -0.90080273],-0.112911118185
8,"[[ -2.40293863   1.4208383    0.13653833  -0.06695455]
 [-29.55479729   4.89130951   0.           0.        ]]",-2.16747,"[-1.14723957 -0.39932495 -0.96002833  1.11983694  1.18551063 -0.57737838
 -0.20149024  1.01262242 -1.00785615 -0.57694037  0.        ]",[-2.41495633 -1.99671447],[-2.62074573 -2.08073258],[-1.07491088 -0.90080273],-0.175372698134
9,"[[ -3.02787333   1.47793112   0.13653833  -0.06695455]
 [-32.92731171   0.8313369    0.           0.        ]]",-2.11547,"[-1.49873448 -0.52149186 -0.14235044  1.12829927  1.18551014 -0.57737825
 -0.2486718   0.12959955 -1.5033905  -0.33695706  0.        ]",[-2.90888977 -1.82891953],[-3.46995386 -1.38114471],[-1.07491088 -0.90080273],-0.239839076047
10,"[[ -3.71957934   1.45462109   0.13653833  -0.06695455]
 [-36.2320631   -3.14923679   0.           0.        ]]",-1.98357,"[-1.28302751 -0.4715117   0.82137997  1.1253221   1.18550964 -0.57737811
 -0.29490534 -0.73615439 -1.83924128  0.24823474  0.        ]",[-3.41027093 -0.69636446],[-3.90844864 -0.69316302],[-1.07491088 -0.90080273],-0.293015077162
11,"[[ -4.47671366   1.36467068   0.13653833  -0.06695455]
 [-39.47037437  -5.83699986   0.           0.        ]]",-1.55892,"[-0.44764216 -0.28015951  1.44362617  1.1076611   1.18550914 -0.57737798
 -0.34020939 -1.32072834 -1.71669752  1.04139854  0.        ]",[-3.59412551  1.69403374],[-3.1748201  1.9878187],[-1.07491088 -0.90080273],-0.314189809865
