timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
24,"[[-19.69665442   1.04590286   0.14531994  -0.12885277]
 [-76.18784636   2.61662141   0.           0.        ]]",-1.48821,"[ 0.78959605  0.37087799 -1.07342232  0.97233551  1.26296776 -1.11673241
 -0.85695243  0.50178726  0.03951991  0.49705746  0.        ]",[-2.93903613 -0.51430035],[-3.38093045 -0.59768264],[-0.99162281 -0.83809906],-0.0809139202946
25,"[[-21.24499113   1.07375288   0.14531994  -0.12885277]
 [-78.63744591   0.17620814   0.           0.        ]]",-1.71892,"[-1.14101103  0.32053663 -0.97034087  0.9891314   1.26296709 -1.1167319
 -0.8916555  -0.01859772 -1.26001115 -0.28220798  0.        ]",[-3.29464531 -1.06710052],[-3.55272627 -1.53073127],[-0.99162281 -0.83809906],-0.196986052519
26,"[[-22.84181199   1.03728042   0.14531994  -0.12885277]
 [-81.03622946  -3.81032833   0.           0.        ]]",-1.71271,"[-1.03757469  0.38630216  1.12012305  0.96696611  1.26296641 -1.11673138
 -0.92563864 -0.86867233 -2.01328923  1.19083031  0.        ]",[-4.32183027  1.05447423],[-4.32293079  1.10962743],[-0.99162281 -0.83809906],-0.368379423813
27,"[[-24.48614643   1.00131752   0.14531994  -0.12885277]
 [-83.38978817   0.20052554   0.           0.        ]]",-1.45231,"[ 0.97758826  0.44977668  0.90202787  0.94372739  1.26296574 -1.11673086
 -0.95898106 -0.013412   -0.56619956  1.93080967  0.        ]",[-3.95141101  0.8674773 ],[-4.12927149  1.0453753 ],[-0.99162281 -0.83809906],-0.307796797535
28,"[[-26.17710916   1.04476201   0.14531994  -0.12885277]
 [-85.69920527   4.13045894   0.           0.        ]]",-1.51691,"[ 0.5687952   0.37292291 -1.24183065  0.97162818  1.26296506 -1.11673035
 -0.9916981   0.82459301 -0.04188942  0.28368548  0.        ]",[-2.89759541 -1.07749557],[-2.37795864 -0.1648189 ],[-0.99162281 -0.83809906],-0.0449834082473
29,"[[-27.91380452   1.11972385   0.14531994  -0.12885277]
 [-87.96275106   3.36781265   0.           0.        ]]",-1.74306,"[-1.41945609  0.23578193 -0.49387675  1.01500957  1.26296439 -1.11672983
 -1.02376526  0.66196877 -1.59738608 -0.09162997  0.        ]",[-3.53364563 -1.93477929],[-3.92965935 -1.97793811],[-0.99162281 -0.83809906],-0.249347670106
30,"[[-29.69530224   1.14637895   0.14531994  -0.12885277]
 [-90.17918548  -0.68911176   0.           0.        ]]",-1.57422,"[-0.33220116  0.1857533   1.46656828  1.02894398  1.26296371 -1.11672931
 -1.05516496 -0.20311577 -1.69936262  1.6659618   0.        ]",[-4.25965643 -0.17351019],[-4.50208424 -0.26726304],[-0.99162281 -0.83809906],-0.370349910524
31,"[[-31.52067525   1.12179508   0.14531994  -0.12885277]
 [-92.35074652  -1.7658854    0.           0.        ]]",-1.46235,"[ 1.24908172  0.23191692 -0.13116182  1.01611991  1.26296304 -1.11672879
 -1.08592891 -0.43272321 -0.05927382  1.37298037  0.        ]",[-3.57022333  0.31426406],[-3.18859363 -0.46522495],[-0.99162281 -0.83809906],-0.212298326989
32,"[[-33.38903615   1.0680148    0.14531994  -0.12885277]
 [-94.47802194  -3.60610967   0.           0.        ]]",-1.44465,"[-0.66715304  0.33097221 -1.32300706  0.9857363   1.26296236 -1.11672828
 -1.11606545 -0.82512614 -0.81716149 -0.30817812  0.        ]",[-3.24984622 -0.66263926],[-3.54315959 -1.28720803],[-0.99162281 -0.83809906],-0.126681125972
33,"[[-35.29949516   0.95654802   0.14531994  -0.12885277]
 [-96.56046161  -7.52735016   0.           0.        ]]",-1.42622,"[-1.14492564  0.52676652  1.0091037   0.91292274  1.26296168 -1.11672776
 -1.14556676 -1.66127702 -2.05546348  1.1226494   0.        ]",[-4.37345266  2.3809073 ],[-4.00945031  2.53242922],[-0.99162281 -0.83809906],-0.369511734965
34,"[[-37.25120552   0.84690513   0.14531994  -0.12885277]
 [-98.60428498  -3.45027491   0.           0.        ]]",-1.24906,"[ 1.12028423  0.70490648  0.65449238  0.82909088  1.26296101 -1.11672724
 -1.17452096 -0.79189522 -0.27857791  1.79731245  0.        ]",[-4.05022144  2.12386608],[-3.14568838  2.38771975],[-0.99162281 -0.83809906],-0.279139127882
35,"[[ -39.24341543    0.81800291    0.14531994   -0.12885277]
 [-100.61045607    0.54665716    0.            0.        ]]",-1.36179,"[-0.08921667  0.74920244 -1.43916864  0.80509979  1.26296033 -1.11672673
 -1.20294172  0.0603969  -0.48629183 -0.27276999  0.        ]",[-3.1343801 -0.1186763],[-2.37375289  0.20444824],[-0.99162281 -0.83809906],-0.0748492774236
36,"[[ -41.27535903    0.83662915    0.14531994   -0.12885277]
 [-102.57744026    1.31310054    0.            0.        ]]",-2.09625,"[-1.3797854   0.72078849  0.63698284  0.82064796  1.26295966 -1.11672621
 -1.23080728  0.22383066 -2.11881512  0.83300672  0.        ]",[-4.23037672 -0.29540405],[-4.03550237 -0.57828277],[-0.99162281 -0.83809906],-0.36070049367
37,"[[ -43.34624039    0.83931713    0.14531994   -0.12885277]
 [-104.50401984   -1.03670482    0.            0.        ]]",-1.06312,"[ 0.98630461  0.71664785  0.88968829  0.82286539  1.26295898 -1.11672569
 -1.25810039 -0.27723395 -0.45070909  1.92426438  0.        ]",[-4.11455297  1.49659884],[-4.25121606  1.15900736],[-0.99162281 -0.83809906],-0.30268418575
38,"[[ -45.45528943    0.85816525    0.14531994   -0.12885277]
 [-106.39503592    2.90804858    0.            0.        ]]",-1.24116,"[ 0.00916008  0.68733567 -1.43269779  0.83822858  1.26295831 -1.11672517
 -1.28488965  0.56393214 -0.39941091 -0.20822758  0.        ]",[-3.08126879 -0.75114822],[-3.45578787 -0.24675088],[-0.99162281 -0.83809906],-0.0570312780348
39,"[[ -47.6017838     0.90556905    0.14531994   -0.12885277]
 [-108.24812642    1.83542491    0.            0.        ]]",-2.02736,"[-1.35344857  0.61151074  0.69370068  0.87539082  1.26295763 -1.11672466
 -1.31114157  0.33520928 -2.10085753  0.84131638  0.        ]",[-4.24932528 -0.75148046],[-3.92878054 -0.62926009],[-0.99162281 -0.83809906],-0.358319761505
40,"[[ -49.78495716    0.91651152    0.14531994   -0.12885277]
 [-110.06285093   -0.73290805    0.            0.        ]]",-1.1075,"[ 1.10009513  0.59359295  0.69711249  0.88366216  1.26295696 -1.11672414
 -1.33684993 -0.21245372 -0.35182165  1.83215831  0.        ]",[-4.06584644  1.02537107],[-4.02940303  1.17274903],[-0.99162281 -0.83809906],-0.285909023174
41,"[[ -52.00408194    0.9413092     0.14531994   -0.12885277]
 [-111.84419809    3.19920425    0.            0.        ]]",-1.26575,"[-0.35673857  0.55243261 -1.4191559   0.9019718   1.26295628 -1.11672362
 -1.3620854   0.62601723 -0.6321874  -0.30027302  0.        ]",[-3.16749859 -1.35735965],[-3.68076475 -1.44286923],[-0.99162281 -0.83809906],-0.0979841666656
42,"[[ -54.25846615    0.96448629    0.14531994   -0.12885277]
 [-113.58788968   -0.86830022    0.            0.        ]]",-1.57303,"[-1.03681773  0.51328342  1.12082339  0.91853083  1.2629556  -1.1167231
 -1.38678736 -0.24132455 -2.02007569  1.24250593  0.        ]",[-4.46793318 -0.03149784],[-4.83341802  0.26364005],[-0.99162281 -0.83809906],-0.373442421133
43,"[[ -56.54737454    0.95730741    0.14531994   -0.12885277]
 [-115.29739348    0.14683338    0.            0.        ]]",-1.09703,"[ 1.25665893  0.52547812  0.02351863  0.91345917  1.26295493 -1.11672259
 -1.41100495 -0.02486061 -0.02438394  1.41824608  0.        ]",[-3.7489953   0.20122726],[-3.81961163 -0.07128642],[-0.99162281 -0.83809906],-0.219735371649
44,"[[ -58.87013425    0.95691054    0.14531994   -0.12885277]
 [-116.97295188   -0.18564453    0.            0.        ]]",-1.41183,"[-1.06887988  0.52615038 -1.04692787  0.91317694  1.26295425 -1.11672207
 -1.4347416  -0.09575716 -1.2563331  -0.32273027  0.        ]",[-3.53339839 -1.20932519],[-3.36893344 -1.81498061],[-0.99162281 -0.83809906],-0.19794143846
45,"[[ -61.22604844    0.91302357    0.14531994   -0.12885277]
 [-118.61244243   -4.18967178    0.            0.        ]]",-0.92687,"[-0.17422677  0.59932006  1.48204379  0.88103651  1.26295358 -1.11672155
 -1.45796723 -0.94956346 -1.53448981  1.89338177  0.        ]",[-4.54185867  1.96810555],[-4.98548937  1.41203328],[-0.99162281 -0.83809906],-0.377552423313
46,"[[ -63.6144405     0.86931493    0.14531994   -0.12885277]
 [-120.22195632   -0.19443727    0.            0.        ]]",-1.0564,"[ 0.8544799   0.66976764 -1.0087651   0.84715854  1.2629529  -1.11672104
 -1.48076815 -0.09763169  0.07754314  0.44710326  0.        ]",[-3.30046797 -0.2902458 ],[-3.17707247  0.12782326],[-0.99162281 -0.83809906],-0.0764428040846
47,"[[ -66.03471535    0.87006387    0.14531994   -0.12885277]
 [-121.80033396    0.26757155    0.            0.        ]]",-1.66215,"[ -1.50574158e+00   6.68581464e-01   1.11106981e-01   8.47754066e-01
   1.26295223e+00  -1.11672052e+00  -1.50312791e+00   8.85694852e-04
  -2.02338431e+00   3.66952997e-01   0.00000000e+00]",[-4.19121313 -0.71447837],[-4.72653015 -0.69894737],[-0.99162281 -0.83809906],-0.325816433625
48,"[[ -68.48622895    0.84710338    0.14531994   -0.12885277]
 [-123.34549536   -2.55426213    0.            0.        ]]",-0.809607,"[ 0.9922277   0.70459621  0.88114589  0.82924842  1.26295155 -1.11672
 -1.52501707 -0.60083368 -0.44852564  1.92053821  0.        ]",[-4.2728219  1.6364733],[-4.36316465  1.66719133],[-0.99162281 -0.83809906],-0.302048302298
49,"[[ -70.96835605    0.83576306    0.14531994   -0.12885277]
 [-124.86269262    1.40690838    0.            0.        ]]",-1.2159,"[-0.5112477   0.72211828 -1.3817486   0.81992787  1.26295088 -1.11671948
 -1.54651002  0.24383477 -0.81045148 -0.37950058  0.        ]",[-3.34678912 -0.96319437],[-3.60654317 -0.90493208],[-0.99162281 -0.83809906],-0.130424057007
