timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
10,"[[ -3.0768501    1.69845719   0.12449055   0.08431628]
 [-29.41487501   6.72666163   0.           0.        ]]",[-1.96938663 -2.88867996],[-0.59610468 -0.34713867],[-1.22718501 -1.36901486],-0.769188,"[-1.52766287 -0.50611278 -0.07912507  1.1621833   1.08741055  0.71362064
 -0.20677493  1.08628451 -1.3736418  -1.30612506  0.        ]",-0.284274983605
11,"[[ -3.69902487   1.791891     0.12449055   0.08431628]
 [-32.79125693   2.63021923   0.           0.        ]]",[-1.92639905 -1.3988881 ],[-0.59610468 -0.34713867],[-1.39197218 -1.07351148],-0.648931,"[-1.32199132 -0.64482538  0.7956114   1.13886368  1.087409    0.71361993
 -0.2625196   0.3618484  -1.62902758 -0.88291921  0.        ]",-0.280426924513
12,"[[ -4.38804934   1.80420047   0.12449055   0.08431628]
 [-36.09998308  -1.38604861   0.           0.        ]]",[-0.80249244 -0.22839195],[-0.59610468 -0.34713867],[-1.45660841 -0.21623951],-0.545025,"[-0.59192254 -0.66291038  1.41272528  1.13487127  1.08740744  0.71361923
 -0.31714725 -0.34840911 -1.65332108 -0.29978066  0.        ]",-0.254213534675
13,"[[ -5.13474279   1.76762653   0.12449055   0.08431628]
 [-38.56110002  -2.26854114   0.           0.        ]]",[-1.15921384  1.91681493],[-0.59610468 -0.34713867],[-1.30871034  0.23551227],0.105148,"[ 0.41182929 -0.60902963  1.36007295  1.14610325  1.08740589  0.71361852
 -0.35778065 -0.50447337 -1.29818911  0.22834867  0.        ]",-0.19329824421
14,"[[ -5.93802138   1.76237126   0.12449055   0.08431628]
 [-41.7563422    1.72950383   0.           0.        ]]",[-0.64870101 -1.09567076],[-0.59610468 -0.34713867],[-1.13852465 -0.40892485],-0.276067,"[ 1.14351953 -0.60125299  0.51470069  1.1475609   1.08740434  0.71361782
 -0.41053462  0.20256239 -0.67142539  0.31204633  0.        ]",-0.0971921827321
15,"[[ -6.79061403   1.75681577   0.12449055   0.08431628]
 [-43.49687878  -2.27182596   0.           0.        ]]",[-1.93041576 -0.65977154],[-0.59610468 -0.34713867],[-0.90651125 -0.11482966],-0.181198,"[ 1.05118287 -0.59302351 -0.69975504  1.14905949  1.08740278  0.71361711
 -0.43927101 -0.50505444 -0.16382332 -0.17174144  0.        ]",-0.0286369615848
16,"[[ -7.69160982   1.68553839   0.12449055   0.08431628]
 [-46.59216803  -4.84753856   0.           0.        ]]",[-1.34264391  0.10768919],[-0.59610468 -0.34713867],[-1.10402822  0.13453016],-0.0446308,"[ 0.06982279 -0.48677046 -1.43777547  1.16442045  1.08740123  0.71361641
 -0.49037471 -0.96055668 -0.16488942 -1.00054609  0.        ]",-0.152925105704
17,"[[ -8.65389225   1.59373525   0.12449055   0.08431628]
 [-49.62596721  -4.3346982    0.           0.        ]]",[-2.39397548  0.04464912],[-0.59610468 -0.34713867],[-1.49186373  0.23334348],-0.0439256,"[-1.14107608 -0.34870488 -1.01039118  1.17350229  1.08739968  0.7136157
 -0.54046315 -0.86986211 -0.85899814 -1.52178248  0.        ]",-0.259399536561
18,"[[ -9.67624755   1.50956989   0.12449055   0.08431628]
 [-52.59964236  -4.08288838   0.           0.        ]]",[-1.85010559  0.4920253 ],[-0.59610468 -0.34713867],[-1.76121283  0.54878426],-0.263556,"[-1.48721604 -0.22184162  0.38280518  1.17118275  1.08739812  0.713615
 -0.58955889 -0.82532974 -1.68640668 -1.07516024  0.        ]",-0.303393478676
19,"[[-10.75749155   1.44815146   0.12449055   0.08431628]
 [-55.51519258  -2.06588863   0.           0.        ]]",[-1.89717825  0.34214944],[-0.59610468 -0.34713867],[-1.70219004  0.68894494],-0.199605,"[-0.47779254 -0.12962633  1.44798174  1.16306841  1.08739657  0.71361429
 -0.63769492 -0.46863167 -1.69941171  0.01975233  0.        ]",-0.257343629067
20,"[[-11.89647446   1.42070525   0.12449055   0.08431628]
 [-58.37368288  -0.68356509   0.           0.        ]]",[-2.10763315  0.62171202],[-0.59610468 -0.34713867],[-1.44931591  0.77654791],0.278293,"[ 0.92704382 -0.08862207  0.93100111  1.15769769  1.08739502  0.71361359
 -0.68488882 -0.22417345 -0.75636237  0.50660698  0.        ]",-0.124554192877
21,"[[-13.09207038   1.43172351   0.12449055   0.08431628]
 [-61.17678413   1.77694176   0.           0.        ]]",[-1.12571162 -0.24170845],[-0.59610468 -0.34713867],[-1.17974877  0.01849613],-0.0112279,"[ 1.03875266 -0.10506444 -0.72316103  1.15998027  1.08739346  0.71361288
 -0.73116818  0.2109569   0.03013624 -0.30089231  0.        ]",-0.0564647186177
22,"[[-14.34317187   1.45714605   0.12449055   0.08431628]
 [-63.92413719   0.76841121   0.           0.        ]]",[-1.2247314  -0.38594113],[-0.59610468 -0.34713867],[-1.3368547  -0.14544705],0.0539758,"[-0.43468923 -0.14309568 -1.42600119  1.16458869  1.08739191  0.71361218
 -0.77652704  0.0326023  -0.39368932 -1.42614551  0.        ]",-0.220520768152
23,"[[-15.64866792   1.45685272   0.12449055   0.08431628]
 [-66.61635269  -0.79279712   0.           0.        ]]",[-0.76560711  0.88941373],[-0.59610468 -0.34713867],[-1.71326804  0.02663882],-0.33154,"[-1.52812503 -0.1426561  -0.07111676  1.16453896  1.08739036  0.71361147
 -0.82097549 -0.24349115 -1.53668166 -1.31493164  0.        ]",-0.305089453476
24,"[[-16.9981779    1.47629709   0.12449055   0.08431628]
 [-68.32927969   2.7253327    0.           0.        ]]",[-1.51120927 -0.77513238],[-0.59610468 -0.34713867],[-1.68561423 -0.31580779],-0.497449,"[-0.53437906 -0.17181921  1.43192542  1.16744795  1.0873888   0.71361077
 -0.84925553  0.37867651 -1.71711112 -0.03868804  0.        ]",-0.260425142335
25,"[[-18.39090816   1.49926548   0.12449055   0.08431628]
 [-70.93476769  -0.41829104   0.           0.        ]]",[-1.76646418  0.20170496],[-0.59610468 -0.34713867],[-1.46419358  0.44578388],0.165018,"[ 1.08239748 -0.20633619  0.66849676  1.17018666  1.08738725  0.71361006
 -0.89227195 -0.17726164 -0.60950608  0.43044961  0.        ]",-0.0982423978177
26,"[[-19.83522766   1.49877737   0.12449055   0.08431628]
 [-73.48875753   0.36659411   0.           0.        ]]",[-1.71105728  0.23904795],[-0.59610468 -0.34713867],[-1.23536325 -0.21648121],-0.0195347,"[ 0.60800082 -0.20560185 -1.21205346  1.17013447  1.0873857   0.71360936
 -0.93443803 -0.03845748  0.01033486 -0.7391468   0.        ]",-0.116746812589
27,"[[-21.3301255    1.51529833   0.12449055   0.08431628]
 [-75.99278835   1.2821704    0.           0.        ]]",[-1.19990107 -0.12001237],[-0.59610468 -0.34713867],[-1.54941738 -0.48589185],-0.118279,"[-1.24036231 -0.23046501 -0.88833045  1.17164736  1.08738414  0.71360865
 -0.97577917  0.12345894 -0.99767328 -1.55532885  0.        ]",-0.274947771208
28,"[[-22.87460734   1.53566745   0.12449055   0.08431628]
 [-78.44716975   0.75621083   0.           0.        ]]",[-1.5062551  -0.06174791],[-0.59610468 -0.34713867],[-1.75692976 -0.26080558],-0.335682,"[-1.02698451 -0.26115019  1.15500033  1.17297323  1.08738259  0.71360795
 -1.01630048  0.03044473 -1.80789749 -0.47327448  0.        ]",-0.285075705651
29,"[[-24.46768736   1.54791968   0.12449055   0.08431628]
 [-80.85279127   0.46968409   0.           0.        ]]",[-1.88220933  0.83322763],[-0.59610468 -0.34713867],[-1.54854035  0.11119932],0.350949,"[ 0.93117473 -0.27961896  0.92539774  1.17348266  1.08738104  0.71360724
 -1.05601663 -0.02022659 -0.8222661   0.45486958  0.        ]",-0.12946748789
30,"[[-26.10841509   1.59003677   0.12449055   0.08431628]
 [-83.21250931   3.73086743   0.           0.        ]]",[-1.43055116 -2.22451946],[-0.59610468 -0.34713867],[-1.27673697 -1.01718962],-0.117362,"[ 0.61944595 -0.34312819 -1.20385624  1.17359102  1.08737948  0.71360654
 -1.09497479  0.55650305 -0.02048012 -0.6727268   0.        ]",-0.105912258762
31,"[[ -2.77958628e+01   1.62388252e+00   1.24490555e-01   8.43162794e-02]
 [ -8.55240863e+01  -3.33029252e-01   0.00000000e+00   0.00000000e+00]]",[-1.96407812 -1.58174689],[-0.59610468 -0.34713867],[-1.62183321 -0.58714569],-0.13222,"[-1.37583387 -0.39413289 -0.66216838  1.17182839  1.08737793  0.71360583
 -1.133138   -0.16218464 -1.09815342 -1.48220824  0.        ]",-0.274795624576
32,"[[ -2.95290536e+01   1.57724059e+00   1.24490555e-01   8.43162794e-02]
 [ -8.77869252e+01  -4.31817474e+00   0.00000000e+00   0.00000000e+00]]",[-1.44017656 -0.66612158],[-0.59610468 -0.34713867],[-1.86314905  0.602965  ],0.00903726,"[-0.58111546 -0.32383217  1.41655411  1.17382383  1.08737638  0.71360513
 -1.1704964  -0.86694498 -1.7148063  -0.14238916  0.        ]",-0.261021454521
33,"[[ -3.13070248e+01   1.46493471e+00   1.24490555e-01   8.43162794e-02]
 [ -9.00024184e+01  -6.90404346e+00   0.00000000e+00   0.00000000e+00]]",[-1.32222188  0.26593448],[-0.59610468 -0.34713867],[-1.39104712  1.35747218],0.278517,"[ 1.21661606 -0.15476803  0.17632568  1.16579637  1.08737482  0.71360442
 -1.20707297 -1.324246   -0.30276452  0.26208212  0.        ]",-0.0445226977835
34,"[[ -3.31288603e+01   1.33844101e+00   1.24490555e-01   8.43162794e-02]
 [ -9.21740424e+01  -5.74932143e+00   0.00000000e+00   0.00000000e+00]]",[-1.5323643   0.22323158],[-0.59610468 -0.34713867],[-1.49553335  0.90015924],0.162438,"[-0.34804301  0.03314357 -1.44229524  1.13518025  1.08737327  0.71360372
 -1.2429251  -1.12003519 -0.3681594  -1.47131494  0.        ]",-0.226470347696
35,"[[ -3.49937051e+01   1.23310855e+00   1.24490555e-01   8.43162794e-02]
 [ -9.43034680e+01  -4.78721359e+00   0.00000000e+00   0.00000000e+00]]",[-2.42204539  0.51706935],[-0.59610468 -0.34713867],[-1.94288266  1.20598817],-0.029223,"[-1.40155311  0.18551053  0.63866184  1.09257999  1.08737172  0.71360301
 -1.27808039 -0.94988814 -1.90813473 -0.7861891   0.        ]",-0.315985923499
36,"[[ -3.69007292e+01   1.15849617e+00   1.24490555e-01   8.43162794e-02]
 [ -9.63922628e+01  -2.68112747e+00   0.00000000e+00   0.00000000e+00]]",[-3.12417602  0.76928474],[-0.59610468 -0.34713867],[-1.75143993  1.58465004],0.799349,"[ 0.80854012  0.29018599  1.07144573  1.05326329  1.08737016  0.71360231
 -1.31256469 -0.57743262 -0.72855072  0.61301402  0.        ]",-0.131143951161
37,"[[ -3.88491361e+01   1.13560034e+00   1.24490555e-01   8.43162794e-02]
 [ -9.84419980e+01   3.81138113e-01   0.00000000e+00   0.00000000e+00]]",[-1.97941335  0.98260316],[-0.59610468 -0.34713867],[-1.46070623  0.59884059],0.14326,"[ 0.40984346  0.32165921 -1.32863904  1.03971522  1.08736861  0.7136016
 -1.34640395 -0.03587987  0.00896453 -1.16231797  0.        ]",-0.179128404562
38,"[[ -4.08381587e+01   1.18180046e+00   1.24490555e-01   8.43162794e-02]
 [ -1.00454073e+02   4.22565505e+00   0.00000000e+00   0.00000000e+00]]",[-2.77716702  0.82659462],[-0.59610468 -0.34713867],[-1.77626705 -0.27450171],-0.302314,"[-1.53053902  0.25782541  0.01244303  1.06633896  1.08736706  0.7136009
 -1.37962127  0.64401157 -1.75121559 -1.22415247  0.        ]",-0.324802424435
39,"[[ -4.28670511e+01   1.29790127e+00   1.24490555e-01   8.43162794e-02]
 [ -1.02429053e+02   7.37336479e+00   0.00000000e+00   0.00000000e+00]]",[-1.29734993 -0.56820364],[-0.59610468 -0.34713867],[-1.73636234 -0.77343035],-0.100463,"[ 0.45322906  0.09233358  1.33928617  1.12059284  1.0873655   0.71360019
 -1.41222598  1.2006735  -1.12871463  0.54306951  0.        ]",-0.180631338791
40,"[[ -4.49350518e+01   1.42088489e+00   1.24490555e-01   8.43162794e-02]
 [ -1.04364297e+02   4.93263686e+00   0.00000000e+00   0.00000000e+00]]",[-1.98227745 -0.09362402],[-0.59610468 -0.34713867],[-1.403597   -0.88442004],-0.00927654,"[ 0.64538981 -0.08888858 -1.184606    1.15770171  1.08736395  0.71359949
 -1.44417447  0.76903677  0.04072476 -0.75579486  0.        ]",-0.120407131686
41,"[[ -4.70413653e+01   1.51436619e+00   1.24490555e-01   8.43162794e-02]
 [ -1.06260693e+02   4.41683769e+00   0.00000000e+00   0.00000000e+00]]",[-2.41113965 -0.69030852],[-0.59610468 -0.34713867],[-1.70614672 -1.10855389],-0.0826759,"[-1.5258545  -0.2290623  -0.10525563  1.17154848  1.0873624   0.71359878
 -1.47548138  0.67781846 -1.48220415 -1.33120498  0.        ]",-0.299966423444
42,"[[ -4.91852161e+01   1.57390809e+00   1.24490555e-01   8.43162794e-02]
 [ -1.08117793e+02   1.54661036e+00   0.00000000e+00   0.00000000e+00]]",[-3.14479463 -1.4586932 ],[-0.59610468 -0.34713867],[-1.76153409 -0.3491964 ],0.423661,"[ 0.49612564 -0.31880917  1.31580714  1.17383018  1.08736084  0.71359808
 -1.50613934  0.17022633 -1.20094155  0.38775134  0.        ]",-0.183155169143
43,"[[ -5.13658090e+01   1.56429440e+00   1.24490555e-01   8.43162794e-02]
 [ -1.09934799e+02  -2.49479952e+00   0.00000000e+00   0.00000000e+00]]",[-1.75260222 -0.79486305],[-0.59610468 -0.34713867],[-1.3565762  -0.28055069],-0.0356759,"[ 0.47161889 -0.30431108 -1.29708187  1.17380491  1.08735929  0.71359737
 -1.53613514 -0.54448617 -0.03399198 -0.80939139  0.        ]",-0.12570063604
44,"[[ -5.35823459e+01   1.48278811e+00   1.24490555e-01   8.43162794e-02]
 [ -1.11712413e+02  -5.64557926e+00   0.00000000e+00   0.00000000e+00]]",[-0.95997372  0.64203244],[-0.59610468 -0.34713867],[-1.90964389  0.56474102],0.197524,"[-1.50943586 -0.18156631  0.27310802  1.16826437  1.08735774  0.71359667
 -1.56548041 -1.10169215 -1.66469116 -1.13505118  0.        ]",-0.305375877551
45,"[[ -5.58324904e+01   1.39596410e+00   1.24490555e-01   8.43162794e-02]
 [ -1.13297196e+02  -3.04563355e+00   0.00000000e+00   0.00000000e+00]]",[-1.9179623   0.40021827],[-0.59610468 -0.34713867],[-1.74476755  0.91404092],0.729208,"[ 0.88631739 -0.0518008   0.98345358  1.15189568  1.08735618  0.71359596
 -1.59164181 -0.64189768 -0.78643308  0.52236271  0.        ]",-0.129989962708
46,"[[ -5.81156255e+01   1.35100660e+00   1.24490555e-01   8.43162794e-02]
 [ -1.15010863e+02  -1.45560925e+00   0.00000000e+00   0.00000000e+00]]",[-2.49311713  0.09042602],[-0.59610468 -0.34713867],[-1.48114812  0.09834625],0.114601,"[-0.14759347  0.01467652 -1.4571417   1.13921314  1.08735463  0.71359526
 -1.61993093 -0.3607055  -0.25000496 -1.36694554  0.        ]",-0.20855254438
47,"[[ -6.04327023e+01   1.32521416e+00   1.24490555e-01   8.43162794e-02]
 [ -1.16691264e+02  -1.12495445e+00   0.00000000e+00   0.00000000e+00]]",[-2.68811624 -0.03063656],[-0.59610468 -0.34713867],[-1.96299398  0.38820738],0.151059,"[-1.16796935  0.05252365  1.01230619  1.13065336  1.08735308  0.71359455
 -1.64767063 -0.30222975 -1.89612265 -0.49630708  0.        ]",-0.300127078496
48,"[[ -6.27830537e+01   1.30114662e+00   1.24490555e-01   8.43162794e-02]
 [ -1.18338365e+02  -1.28148923e+00   0.00000000e+00   0.00000000e+00]]",[-1.15536444  1.31122902],[-0.59610468 -0.34713867],[-1.60056472  0.63368392],0.42547,"[ 1.22314043  0.08762024  0.08806243  1.12182839  1.08735152  0.71359385
 -1.67486035 -0.32991234 -0.15276555  0.20436629  0.        ]",-0.0278955902832
49,"[[ -6.51660415e+01   1.31491106e+00   1.24490555e-01   8.43162794e-02]
 [ -1.19955683e+02   2.64453814e+00   0.00000000e+00   0.00000000e+00]]",[-2.24635611 -0.08394523],[-0.59610468 -0.34713867],[-1.65497136 -0.39812872],0.107387,"[-1.10536298  0.06757529 -1.04829208  1.12697153  1.08734997  0.71359314
 -1.70155814  0.36439696 -0.9685949  -1.64932096  0.        ]",-0.284819405512
