timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
0,"[[ 0.00555714  0.0585274  -0.02350078 -0.11082552]
 [ 0.00391437  0.00226403  0.          0.        ]]",[-2.58154409 -0.56351697],[-1.07957792 -0.90741366],[-2.42679548 -0.44282758],-2.51057,"[ 1.25818082  1.42387102  0.03233421 -0.019328   -0.19841705 -0.9700304
  0.21391611 -0.04953769  1.24410543  0.77849066  0.        ]",-0.261612585205
1,"[[-0.03404717  0.03620034 -0.02350078 -0.11082552]
 [-3.95117841 -2.22754366  0.          0.        ]]",[-1.86694257 -0.99847816],[-1.07957792 -0.90741366],[-2.40413308 -0.69634813],-2.46093,"[ 1.2574003   1.42614882 -0.02551642 -0.04667173 -0.19841701 -0.97003007
  0.15855594 -0.53513674  1.24510079  0.70977643  0.        ]",-0.257073408335
2,"[[-0.15196186 -0.04756031 -0.02350078 -0.11082552]
 [-7.82739412 -6.13549994  0.          0.        ]]",[-2.67996598 -0.80084045],[-1.07957792 -0.90741366],[-2.1832335  -0.71424991],-2.4344,"[ 1.24226771  1.42512286 -0.19694112 -0.14933825 -0.19841698 -0.97002974
  0.10429982 -1.38619622  1.22581848  0.49416389  0.        ]",-0.241736906856
3,"[[ -0.34663589  -0.20085206  -0.02350078  -0.11082552]
 [-11.62740619  -9.18350662   0.           0.        ]]",[-2.12313901 -0.82657239],[-1.07957792 -0.90741366],[-1.78450418 -0.35923785],-2.35957,"[ 1.17596351  1.384227   -0.47212457 -0.33565746 -0.19841694 -0.97002941
  0.05111035 -2.04997781  1.11579613  0.14752919  0.        ]",-0.212382875846
4,"[[ -0.61656015  -0.41551971  -0.02350078  -0.11082552]
 [-15.35275581 -12.27292658   0.           0.        ]]",[-0.86731237  0.08443632],[-1.07957792 -0.90741366],[-1.3016144   0.26281315],-2.32064,"[  1.00362127e+00   1.24413850e+00  -8.20558027e-01  -5.85977628e-01
  -1.98416905e-01  -9.70029080e-01  -1.03407020e-03  -2.72277570e+00
   8.21751091e-01  -2.41989875e-01   0.00000000e+00]",-0.166750351262
5,"[[ -0.95500752  -0.65516888  -0.02350078  -0.11082552]
 [-18.4816842  -11.693855     0.           0.        ]]",[-1.10588241  0.38186888],[-1.07957792 -0.90741366],[-1.24477422  0.62385142],-2.09778,"[ 0.67418428  0.98124735 -1.16839166 -0.83809584 -0.19841687 -0.97002875
 -0.04483027 -2.59666435  0.32378627 -0.49292659  0.        ]",-0.111509586929
6,"[[ -1.36069     -0.87152897  -0.02350078  -0.11082552]
 [-22.07467486  -9.94787623   0.           0.        ]]",[-1.34074659  0.85059999],[-1.07957792 -0.90741366],[-1.36856604  0.96631247],-2.00374,"[ 0.16394327  0.65945401 -1.40461452 -1.02939133 -0.19841683 -0.97002842
 -0.09512203 -2.21643037 -0.26569681 -0.44860872  0.        ]",-0.0773425035332
7,"[[ -1.83752698e+00  -1.03468838e+00  -2.35007787e-02  -1.10825522e-01]
 [ -2.55972351e+01  -6.37983815e+00   0.00000000e+00   0.00000000e+00]]",[-1.3075471   0.73572389],[-1.07957792 -0.90741366],[-1.59555471  1.03661013],-1.94986,"[-0.48885192  0.37306427 -1.38507937 -1.14512079 -0.1984168  -0.97002809
 -0.14442796 -1.43939828 -0.77007097 -0.07279021  0.        ]",-0.109905234021
8,"[[ -2.38411059e+00  -1.13175222e+00  -2.35007787e-02  -1.10825522e-01]
 [ -2.90495425e+01  -3.33655557e+00   0.00000000e+00   0.00000000e+00]]",[-2.09094721  1.03181734],[-1.07957792 -0.90741366],[-1.82280159  0.93048012],-2.01871,"[-1.12899067  0.18829416 -0.97959904 -1.2008525  -0.19841676 -0.97002776
 -0.19275056 -0.77664577 -1.02114396  0.54804431  0.        ]",-0.172460795536
9,"[[ -2.99905108e+00  -1.15804771e+00  -2.35007787e-02  -1.10825522e-01]
 [ -3.24330715e+01   6.93713913e-01   0.00000000e+00   0.00000000e+00]]",[-1.80218321 -0.10143345],[-1.07957792 -0.90741366],[-1.90555012  0.44930649],-2.11953,"[-1.49302008  0.13667844 -0.1833252  -1.21417142 -0.19841672 -0.97002743
 -0.24011044  0.10104811 -0.91480293  1.23602412  0.        ]",-0.232271644742
