timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
23,"[[ 17.82482442  -1.41525898  -0.07968045   0.09964704]
 [ 72.26593697  -0.67011879   0.           0.        ]]",-1.34269,"[ 0.58998622 -0.31599492 -1.22876718 -1.32329676 -0.68148836  0.87067978
  1.26423899 -0.19963985  0.14855845 -1.64178809  0.        ]",[ 1.8358624   0.33053818],[ 1.64069     0.36126322],[-0.94115597 -0.76222152],-0.260486965833
24,"[[ 19.29549971  -1.41395155  -0.07968045   0.09964704]
 [ 74.7930197    0.79624324   0.           0.        ]]",-1.40051,"[ 1.11914696 -0.31340063  0.65144962 -1.32304338 -0.68148812  0.87067942
  1.30044798  0.1078427   1.23934688 -0.93909374  0.        ]",[ 2.20949817  0.17745861],[ 2.75922129 -0.15009202],[-0.94115597 -0.76222152],-0.274943551997
25,"[[ 20.81621412  -1.40390739  -0.07968045   0.09964704]
 [ 77.27023077   0.21039005   0.           0.        ]]",-0.924502,"[-0.66069422 -0.29348903  1.3699069  -1.3210326  -0.68148789  0.87067906
  1.33594231 -0.01500533  0.65987456  0.34051902  0.        ]",[ 1.51684129 -0.32956564],[ 1.21230362 -1.08220227],[-0.94115597 -0.76222152],-0.143634163522
26,"[[  2.23859992e+01  -1.43921262e+00  -7.96804508e-02   9.96470415e-02]
 [  7.97006239e+01  -3.72748533e+00   0.00000000e+00   0.00000000e+00]]",-0.790713,"[-1.40348805 -0.36361341 -0.54167474 -1.32754932 -0.68148765  0.8706787
  1.37076575 -0.84074147 -0.533591   -0.26765312  0.        ]",[ 1.26596463  0.71703053],[ 0.78117778  0.73701615],[-0.94115597 -0.76222152],-0.0803708168504
27,"[[  2.39952186e+01  -1.48346689e+00  -7.96804508e-02   9.96470415e-02]
 [  8.12159423e+01  -7.07802512e-01   0.00000000e+00   0.00000000e+00]]",-1.31809,"[ 0.45249234 -0.45196608 -1.30629493 -1.33355054 -0.68148742  0.87067834
  1.39247732 -0.20754149  0.02241444 -1.57096439  0.        ]",[ 1.77330995  0.4844701 ],[ 1.16333963  0.53479919],[-0.94115597 -0.76222152],-0.246519573037
28,"[[  2.56431155e+01  -1.47594914e+00  -7.96804508e-02   9.96470415e-02]
 [  8.35656608e+01   1.45265663e+00   0.00000000e+00   0.00000000e+00]]",-1.4292,"[ 1.07817955 -0.43692795  0.7350788  -1.33270057 -0.68148719  0.87067798
  1.42614469  0.24548712  1.22313812 -0.90123153  0.        ]",[ 2.18423653  0.16657212],[ 2.08920968  0.34122963],[-0.94115597 -0.76222152],-0.269506055782
29,"[[  2.73375277e+01  -1.43332528e+00  -7.96804508e-02   9.96470415e-02]
 [  8.58677028e+01   2.80547550e+00   0.00000000e+00   0.00000000e+00]]",-0.835052,"[-0.94645168 -0.35189419  1.19883819 -1.32656627 -0.68148695  0.87067762
  1.45912885  0.52916086  0.45400205  0.38117004  0.        ]",[ 1.4853313  -0.90793604],[ 0.9185277  -1.15054684],[-0.94115597 -0.76222152],-0.114804985123
30,"[[  2.90743022e+01  -1.41718306e+00  -7.96804508e-02   9.96470415e-02]
 [  8.78038002e+01  -1.17774894e+00   0.00000000e+00   0.00000000e+00]]",-0.93919,"[-1.09069134 -0.31981294 -1.02809448 -1.32365858 -0.68148672  0.87067727
  1.48686946 -0.30608539 -0.60330226 -0.68492735  0.        ]",[ 1.35239124  0.27662128],[ 1.6688363   0.44944096],[-0.94115597 -0.76222152],-0.133994797932
31,"[[  3.08526525e+01  -1.42231619e+00  -7.96804508e-02   9.96470415e-02]
 [  9.00236077e+01   6.58606619e-01   0.00000000e+00   0.00000000e+00]]",-1.3826,"[ 1.04079459 -0.33000619 -0.75996118 -1.32461679 -0.68148648  0.87067691
  1.51867518  0.07898191  0.57565016 -1.62638922  0.        ]",[ 2.08588123  0.24140155],[ 1.90933105  0.78054765],[-0.94115597 -0.76222152],-0.280618976993
32,"[[  3.26749379e+01  -1.37791632e+00  -7.96804508e-02   9.96470415e-02]
 [  9.21972571e+01   3.77124517e+00   0.00000000e+00   0.00000000e+00]]",-1.18426,"[ 0.29619904 -0.24212471  1.41249037 -1.31525271 -0.68148625  0.87067655
  1.54981946  0.73167424  1.16443101 -0.10329691  0.        ]",[ 1.98577738 -1.15029788],[ 2.43874895 -1.29549384],[-0.94115597 -0.76222152],-0.220278005972
33,"[[  3.45402734e+01  -1.34260608e+00  -7.96804508e-02   9.96470415e-02]
 [  9.43297224e+01  -2.26662593e-01   0.00000000e+00   0.00000000e+00]]",-0.755466,"[-1.50962702 -0.17276786  0.04600473 -1.30608973 -0.68148602  0.87067619
  1.58037355 -0.10665149 -0.38853601  0.07184017  0.        ]",[ 1.37780547 -0.39572561],[ 1.11233731 -0.92589884],[-0.94115597 -0.76222152],-0.0443969503131
34,"[[  3.64478650e+01  -1.38349975e+00  -7.96804508e-02   9.96470415e-02]
 [  9.64229560e+01  -3.85028211e+00   0.00000000e+00   0.00000000e+00]]",-1.25721,"[ 0.30640042 -0.25313785 -1.36738676 -1.31656096 -0.68148578  0.87067583
  1.61036543 -0.86649215 -0.0444082  -1.58942221  0.        ]",[ 1.77014101  0.77872241],[ 2.14937389  1.1185756 ],[-0.94115597 -0.76222152],-0.248430782646
35,"[[  3.83968984e+01  -1.41961284e+00  -7.96804508e-02   9.96470415e-02]
 [  9.84730213e+01   2.25721746e-01   0.00000000e+00   0.00000000e+00]]",-1.33994,"[ 0.93127217 -0.32463672  0.96028513 -1.32411236 -0.68148555  0.87067547
  1.6397387  -0.01179008  1.2783801  -0.68727444  0.        ]",[ 2.21077633  0.17217469],[ 2.2605234  -0.19473299],[-0.94115597 -0.76222152],-0.262185434238
36,"[[  4.03865163e+01  -1.42246120e+00  -7.96804508e-02   9.96470415e-02]
 [  1.00482174e+02  -5.07820334e-01   0.00000000e+00   0.00000000e+00]]",-0.710765,"[-1.3697147  -0.33029401  0.66230336 -1.32463918 -0.68148531  0.87067511
  1.66852567 -0.16560738  0.00295166  0.3264391   0.        ]",[ 1.43485737 -0.23663756],[ 1.88547707 -0.17811903],[-0.94115597 -0.76222152],-0.0542148882508
37,"[[  4.24159243e+01  -1.43915687e+00  -7.96804508e-02   9.96470415e-02]
 [  1.02452165e+02  -1.15926638e+00   0.00000000e+00   0.00000000e+00]]",-1.17244,"[-0.12164806 -0.36350154 -1.44139315 -1.32753084 -0.68148508  0.87067475
  1.69675143 -0.30220986 -0.30302971 -1.37394097  0.        ]",[ 1.62800491  0.38273281],[ 2.10592604  0.46148113],[-0.94115597 -0.76222152],-0.216498688794
38,"[[  4.44843344e+01  -1.44332373e+00  -7.96804508e-02   9.96470415e-02]
 [  1.04382134e+02   7.36556459e-01   0.00000000e+00   0.00000000e+00]]",-1.3397,"[ 1.08376707 -0.37180113  0.72441687 -1.32819841 -0.68148485  0.87067439
  1.72440365  0.09532772  1.23839414 -0.8959557   0.        ]",[ 2.25125074  0.1645766 ],[ 2.03117359 -0.82411031],[-0.94115597 -0.76222152],-0.271284871204
39,"[[  4.65909695e+01  -1.46100720e+00  -7.96804508e-02   9.96470415e-02]
 [  1.06275557e+02  -2.49382854e+00   0.00000000e+00   0.00000000e+00]]",-0.684282,"[-1.31817656 -0.40707116  0.76365975 -1.33079619 -0.68148461  0.87067403
  1.75153214 -0.58205596  0.09612328  0.34150381  0.        ]",[ 1.43504071  0.29925466],[ 1.30132095  0.17905224],[-0.94115597 -0.76222152],-0.0643955567182
40,"[[  4.87351066e+01  -1.50278405e+00  -7.96804508e-02   9.96470415e-02]
 [  1.08131859e+02  -1.68622411e+00   0.00000000e+00   0.00000000e+00]]",-1.17673,"[-0.07191276 -0.49064945 -1.4402131  -1.33540048 -0.68148438  0.87067368
  1.77812866 -0.41270814 -0.28396388 -1.35396372  0.        ]",[ 1.63252223  0.62647069],[ 1.56079581  0.60124921],[-0.94115597 -0.76222152],-0.213016379429
41,"[[  5.09159861e+01  -1.51177749e+00  -7.96804508e-02   9.96470415e-02]
 [  1.09949655e+02   7.78959432e-01   0.00000000e+00   0.00000000e+00]]",-1.35525,"[ 0.97206124 -0.50867767  0.9062773  -1.3361084  -0.68148414  0.87067332
  1.80417337  0.10421973  1.23140654 -0.78054003  0.        ]",[ 2.20020223  0.33751911],[ 1.9791068   0.21628472],[-0.94115597 -0.76222152],-0.26142069187
42,"[[  5.31328451e+01  -1.48723369e+00  -7.96804508e-02   9.96470415e-02]
 [  1.11730163e+02   1.67271344e+00   0.00000000e+00   0.00000000e+00]]",-0.677847,"[-1.45818965 -0.45950359  0.41676065 -1.33393681 -0.68148391  0.87067296
  1.82968371  0.29163227 -0.10736395  0.23821854  0.        ]",[ 1.48084414 -0.51983476],[ 1.99076735 -0.14828598],[-0.94115597 -0.76222152],-0.0356963295099
43,"[[  5.53849592e+01  -1.45946012e+00  -7.96804508e-02   9.96470415e-02]
 [  1.13475522e+02   1.10678913e+00   0.00000000e+00   0.00000000e+00]]",-1.22858,"[ 0.4194514  -0.40398198 -1.32191348 -1.33058076 -0.68148368  0.8706726
  1.85469034  0.17296269  0.00759208 -1.57651518  0.        ]",[ 1.84721768  0.12340809],[ 1.92592599 -0.06885033],[-0.94115597 -0.76222152],-0.247122671629
44,"[[  5.76716376e+01  -1.43972131e+00  -7.96804508e-02   9.96470415e-02]
 [  1.15186648e+02   8.68147092e-01   0.00000000e+00   0.00000000e+00]]",-1.2208,"[ 0.4706855  -0.36462463  1.33879932 -1.32761657 -0.68148344  0.87067224
  1.87920637  0.12292143  1.21126582 -0.27257885  0.        ]",[ 2.0817709  -0.18703276],[ 1.85371186  0.29904903],[-0.94115597 -0.76222152],-0.231681886008
45,"[[  5.99921930e+01  -1.41007679e+00  -7.96804508e-02   9.96470415e-02]
 [  1.16863092e+02   2.09246290e+00   0.00000000e+00   0.00000000e+00]]",-0.747496,"[-1.44731211 -0.30571321 -0.41401827 -1.32226465 -0.68148321  0.87067188
  1.90322538  0.37965011 -0.51584277 -0.18987451  0.        ]",[ 1.48449731 -0.6570766 ],[ 2.30656654 -0.76084403],[-0.94115597 -0.76222152],-0.0718919511379
46,"[[  6.23459548e+01  -1.39828256e+00  -7.96804508e-02   9.96470415e-02]
 [  1.18508114e+02  -9.02798280e-01   0.00000000e+00   0.00000000e+00]]",-1.32535,"[ 1.09434283 -0.2823506  -0.66206083 -1.31983506 -0.68148297  0.87067152
  1.92679408 -0.24843116  0.66009251 -1.60881883  0.        ]",[ 2.18174815  0.50264633],[ 2.68539132  1.2527095 ],[-0.94115597 -0.76222152],-0.28461334743
47,"[[  6.47322820e+01  -1.37582781e+00  -7.96804508e-02   9.96470415e-02]
 [  1.20118541e+02   3.13504970e+00   0.00000000e+00   0.00000000e+00]]",-0.848322,"[-0.57513131 -0.23800648  1.4042633  -1.31474014 -0.68148274  0.87067116
  1.94986699  0.59827194  0.70926511  0.33250857  0.        ]",[ 1.71013188 -1.25172234],[ 1.81663626 -1.96051074],[-0.94115597 -0.76222152],-0.151057506057
48,"[[  6.71505008e+01  -1.35286183e+00  -7.96804508e-02   9.96470415e-02]
 [  1.21698769e+02  -8.25032709e-01   0.00000000e+00   0.00000000e+00]]",-1.06629,"[-0.65798712 -0.1928559  -1.3295203  -1.30889396 -0.6814825   0.8706708
  1.97250712 -0.23212462 -0.52824072 -1.10433113  0.        ]",[ 1.55461276  0.10283594],[ 0.45956521  0.40444819],[-0.94115597 -0.76222152],-0.18529023503
49,"[[  6.95785622e+01  -1.35250247e+00  -7.96804508e-02   9.96470415e-02]
 [  1.21109038e+02   8.55265536e-01   0.00000000e+00   0.00000000e+00]]",-1.33359,"[ 1.10847727 -0.19215112  0.67454168 -1.30879657 -0.68148227  0.87067044
  1.96405489  0.12022011  1.27589276 -0.89531879  0.        ]",[ 2.35199738 -0.20042655],[ 2.79597123  0.50573147],[-0.94115597 -0.76222152],-0.276686145384
