timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[-0.08873636  0.09283972  0.16089948  0.11062403]
 [ 0.00310493  0.00300312  0.          0.        ]]",-1.78729,"[ 1.25202152  1.40687817 -0.10718619  0.01965639  1.39616648  0.96436549
  0.21939603 -0.05401321  0.1585191  -0.7520871   0.        ]",[-1.07672489  3.02259302],[-0.72399288  2.44001684],[-1.02851713 -0.86821795],-0.128613914773
1,"[[-0.11742599  0.13263817  0.16089948  0.11062403]
 [-2.86252201  3.96363749  0.          0.        ]]",-1.76407,"[ 1.24793916  1.39745421 -0.14887708  0.06828373  1.39616569  0.96436513
  0.17901079  0.79721688  0.15671095 -0.76254713  0.        ]",[-0.95997393  2.56396341],[-1.3446506   2.51921809],[-1.02851713 -0.86821795],-0.130010396994
2,"[[-0.21381424  0.2508664   0.16089948  0.11062403]
 [-6.76332069  7.84622974  0.          0.        ]]",-1.62482,"[ 1.22597479  1.35005659 -0.28771723  0.21092442  1.3961649   0.96436477
  0.1240369   1.63167311  0.14698225 -0.80808606  0.        ]",[-0.82948405  1.70662093],[-0.49428388  1.24273626],[-1.02851713 -0.86821795],-0.136050283657
3,"[[ -0.36737234   0.44596645   0.16089948   0.11062403]
 [ -8.58642588  11.65107357   0.           0.        ]]",-1.48764,"[ 1.16519896  1.21008115 -0.50244484  0.43607117  1.3961641   0.96436441
  0.0983439   2.44941701  0.11952659 -0.87310127  0.        ]",[-0.70171773  0.73356676],[-0.19419556  0.98745636],[-1.02851713 -0.86821795],-0.144184032241
4,"[[ -0.54511949   0.71590353   0.16089948   0.11062403]
 [ -9.18627585  15.33035087   0.           0.        ]]",-1.36874,"[ 1.05705967  0.89921894 -0.73525985  0.71272221  1.39616331  0.96436406
  0.08989021  3.24016918  0.06601409 -0.91079777  0.        ]",[-0.53674084 -0.54352164],[-0.56643538 -0.03059116],[-1.02851713 -0.86821795],-0.147522161381
5,"[[ -0.74950777   1.01825352   0.16089948   0.11062403]
 [-11.24578104  14.90600472   0.           0.        ]]",-1.23581,"[ 0.88693163  0.41586315 -0.97304547  0.95238767  1.39616251  0.9643637
  0.06086563  3.1489612  -0.02032363 -0.94774107  0.        ]",[-0.6026054  -1.11320078],[-0.218032   -1.33292982],[-1.02851713 -0.86821795],-0.150664928916
6,"[[ -0.98084045   1.27368147   0.16089948   0.11062403]
 [-11.88543455  10.65094552   0.           0.        ]]",-1.2131,"[ 0.64399271 -0.07263546 -1.19173367  1.08149944  1.39616172  0.96436334
  0.05185099  2.23445404 -0.12818515 -1.02740253  0.        ]",[-0.88101882 -0.96287465],[-0.08324998 -1.10587884],[-1.02851713 -0.86821795],-0.16196419744
7,"[[ -1.21949137   1.44485106   0.16089948   0.11062403]
 [-11.97935818   6.47990821   0.           0.        ]]",-1.32766,"[ 0.35058419 -0.42444887 -1.34945881  1.12563912  1.39616092  0.96436298
  0.05052732  1.33800756 -0.24201806 -1.14264855  0.        ]",[-1.04643464 -0.81600904],[-1.02472339 -1.0750482 ],[-1.02851713 -0.86821795],-0.180963099383
8,"[[ -1.49640322   1.53343375   0.16089948   0.11062403]
 [-15.69944363   2.39189515   0.           0.        ]]",-1.44514,"[-0.02246436 -0.61021346 -1.43464699  1.13452061  1.39616013  0.96436262
 -0.00189982  0.45940553 -0.3850384  -1.31155355  0.        ]",[-1.18934321 -0.69347119],[-1.29058718 -0.36617529],[-1.02851713 -0.86821795],-0.210816696681
9,"[[ -1.84698244   1.56624317   0.16089948   0.11062403]
 [-19.34631574   0.89393961   0.           0.        ]]",-1.60422,"[-0.50227595 -0.6792515  -1.38331968  1.13536559  1.39615934  0.96436226
 -0.05329515  0.1374626  -0.61443889 -1.51060904  0.        ]",[-1.40870094 -0.87376142],[-1.70574117 -0.24132408],[-1.02851713 -0.86821795],-0.251232202876
10,"[[ -2.2697748    1.57434489   0.16089948   0.11062403]
 [-22.92098837  -0.08063328   0.           0.        ]]",-1.84798,"[-1.01490546 -0.69630356 -1.09608768  1.13537009  1.39615854  0.9643619
 -0.10367298 -0.07199413 -0.95803895 -1.64106851  0.        ]",[-1.67761695 -0.97665358],[-1.56294627 -0.99945959],[-1.02851713 -0.86821795],-0.293606910633
11,"[[ -2.76334155   1.53302267   0.16089948   0.11062403]
 [-26.42384045  -4.038521     0.           0.        ]]",-2.1168,"[-1.4101829  -0.60934827 -0.51724303  1.13450012  1.39615775  0.96436154
 -0.15303865 -0.92262944 -1.40768073 -1.59994082  0.        ]",[-2.05149865 -0.17758659],[-2.34817068 -0.22548313],[-1.02851713 -0.86821795],-0.332040532545
12,"[[ -3.32626631   1.4440699    0.16089948   0.11062403]
 [-29.85711545  -4.85416434   0.           0.        ]]",-2.11826,"[-1.48441083 -0.42281691  0.29056182  1.12551559  1.39615695  0.96436118
 -0.20142376 -1.09792837 -1.85436368 -1.25191821  0.        ]",[-2.27557755  0.62589508],[-2.58355625  1.08708474],[-1.02851713 -0.86821795],-0.352971893423
13,"[[ -3.95718486   1.38764432   0.16089948   0.11062403]
 [-33.22370537  -0.80204079   0.           0.        ]]",-2.40881,"[-1.07297826 -0.3054918   1.08607141  1.11480855  1.39615616  0.96436082
 -0.24886908 -0.22703938 -2.02542358 -0.61308246  0.        ]",[-2.10378575  0.04127842],[-2.32916653  0.01070974],[-1.02851713 -0.86821795],-0.336331767256
14,"[[ -4.65476561   1.37214497   0.16089948   0.11062403]
 [-36.52337513  -0.74823596   0.           0.        ]]",-2.05893,"[-0.20486129 -0.27346203  1.48083874  1.11119158  1.39615536  0.96436046
 -0.29537128 -0.21547551 -1.75223061  0.04126676  0.        ]",[-1.97031724  0.6098063 ],[-2.13127141  0.42415178],[-1.02851713 -0.86821795],-0.275607707993
15,"[[ -5.41768982   1.37412621   0.16089948   0.11062403]
 [-39.75836196   0.94055259   0.           0.        ]]",-1.71381,"[ 0.77111737 -0.27755085  1.13469854  1.11166955  1.39615457  0.96436011
 -0.34096191  0.14748176 -1.09648719  0.34364085  0.        ]",[-1.68857765  0.59516579],[-1.8324563  0.2797456],[-1.02851713 -0.86821795],-0.172260572712
16,"[[ -6.24467542   1.40379969   0.16089948   0.11062403]
 [-42.92970956   2.02298743   0.           0.        ]]",-1.71582,"[ 1.25643551 -0.33897495  0.07853565  1.11826748  1.39615377  0.96435975
 -0.38565567  0.38012046 -0.40470797  0.02619899  0.        ]",[-1.47124839  0.3387394 ],[-0.91527384  0.75455691],[-1.02851713 -0.86821795],-0.0469373069599
17,"[[ -7.13110506   1.47375746   0.16089948   0.11062403]
 [-45.70420695   4.96279157   0.           0.        ]]",-1.49719,"[ 0.78948096 -0.4849094  -1.07330632  1.12958907  1.39615298  0.96435939
 -0.4247566   1.01194798 -0.16142374 -0.76583065  0.        ]",[-1.28362358 -0.90696263],[-1.04210748 -1.32334745],[-1.02851713 -0.86821795],-0.121307531239
18,"[[ -8.07582823   1.53221068   0.16089948   0.11062403]
 [-48.75771364   0.89585971   0.           0.        ]]",-1.7015,"[-0.42946649 -0.6076401  -1.40288259  1.13445859  1.39615219  0.96435903
 -0.46778961  0.13787575 -0.57988847 -1.50538273  0.        ]",[-1.53817952 -1.20132184],[-1.65691087 -1.18577677],[-1.02851713 -0.86821795],-0.248594178127
19,"[[ -9.08100021   1.5101199    0.16089948   0.11062403]
 [-51.74921131  -3.09186365   0.           0.        ]]",-2.11017,"[-1.42701801 -0.56120195 -0.47012763  1.13311041  1.39615139  0.96435867
 -0.50994872 -0.71917277 -1.45024286 -1.59167196  0.        ]",[-2.22041893 -0.58106184],[-1.89770687 -0.58112044],[-1.02851713 -0.86821795],-0.335847694408
20,"[[-10.14539433   1.42569528   0.16089948   0.11062403]
 [-54.68021204  -5.34329663   0.           0.        ]]",-1.95741,"[-1.16418311 -0.38449887  0.98631012  1.12245009  1.3961506   0.96435831
 -0.55125524 -1.20305431 -2.01292024 -0.73218351  0.        ]",[-2.48582339  1.17492032],[-2.43415076  0.71303146],[-1.02851713 -0.86821795],-0.340174878791
21,"[[-11.26783253   1.34809147   0.16089948   0.11062403]
 [-57.55426486  -2.42699626   0.           0.        ]]",-1.53135,"[ 0.24658566 -0.22395447  1.42944974  1.10500261  1.3961498   0.96435795
 -0.59175918 -0.57627759 -1.48848442  0.25465398  0.        ]",[-2.14818358  1.5381546 ],[-2.04704235  1.42594268],[-1.02851713 -0.86821795],-0.233906288308
22,"[[-12.44719946   1.33962294   0.16089948   0.11062403]
 [-60.37336981   1.56660191   0.           0.        ]]",-1.70871,"[ 1.24765427 -0.20658713  0.19598202  1.10265904  1.39614901  0.96435759
 -0.63148872  0.28203382 -0.41904657  0.07914849  0.        ]",[-1.67086697  0.52325606],[-1.89982542 -0.19112223],[-1.02851713 -0.86821795],-0.0504352336097
23,"[[-13.68239038   1.36289763   0.16089948   0.11062403]
 [-63.13646067   0.76328293   0.           0.        ]]",-1.52985,"[ 0.48213264 -0.25439833 -1.29019262  1.10889153  1.39614821  0.96435723
 -0.67042885  0.10938298 -0.1892084  -1.10186797  0.        ]",[-1.36113179 -0.37112167],[-1.49448735 -0.34092875],[-1.02851713 -0.86821795],-0.173882131196
24,"[[-14.97228851   1.36429858   0.16089948   0.11062403]
 [-65.84420802  -0.61883457   0.           0.        ]]",-1.97174,"[-1.15032758 -0.25728389 -0.95815397  1.10924546  1.39614742  0.96435687
 -0.708589   -0.18766433 -1.1861808  -1.73748799  0.        ]",[-2.04681754 -0.58168089],[-2.54511872 -0.75270116],[-1.02851713 -0.86821795],-0.326466130823
25,"[[-16.31578943   1.3219583    0.16089948   0.11062403]
 [-68.49673888  -3.60545991   0.           0.        ]]",-2.0765,"[-1.26026932 -0.17047294  0.85662848  1.09749402  1.39614663  0.96435652
 -0.74597097 -0.82955544 -2.05003944 -0.7939544   0.        ]",[-2.60041547  0.90893304],[-2.08482833  0.83142174],[-1.02851713 -0.86821795],-0.349448679962
26,"[[-17.71182269   1.28340008   0.16089948   0.11062403]
 [-71.09824895  -0.26172242   0.           0.        ]]",-1.41394,"[ 0.45502086 -0.09222075  1.3483925   1.08493305  1.39614583  0.96435616
 -0.78263389 -0.11091276 -1.3163756   0.34939535  0.        ]",[-2.16426063  1.00829518],[-2.10046049  1.59833191],[-1.02851713 -0.86821795],-0.208378362458
27,"[[-19.15939209   1.31773523   0.16089948   0.11062403]
 [-73.65058757   3.68179404   0.           0.        ]]",-1.65368,"[ 1.19162226 -0.16186268 -0.42316743  1.0962035   1.39614504  0.9643558
 -0.81860381  0.73663553 -0.16947921 -0.29706375  0.        ]",[-1.59907436 -0.1670588 ],[-1.46517876 -0.39012391],[-1.02851713 -0.86821795],-0.0485864210999
28,"[[-20.65750223   1.37491173   0.16089948   0.11062403]
 [-76.15195532   2.04099918   0.           0.        ]]",-1.69185,"[-0.45007066 -0.2791715  -1.39779642  1.1118517   1.39614424  0.96435544
 -0.85385539  0.38399247 -0.62663699 -1.61753099  0.        ]",[-1.70399451 -1.10916662],[-1.74532113 -0.54968475],[-1.02851713 -0.86821795],-0.267684464353
29,"[[-22.20513158   1.39324055   0.16089948   0.11062403]
 [-78.60258177  -0.20093476   0.           0.        ]]",-2.25901,"[-1.47638591 -0.31707855  0.3325319   1.11603532  1.39614345  0.96435508
 -0.88839184 -0.09784859 -1.89968608 -1.21403103  0.        ]",[-2.55877399 -0.73132849],[-2.44720553 -0.75357978],[-1.02851713 -0.86821795],-0.356178499145
30,"[[-23.8012687    1.35905926   0.16089948   0.11062403]
 [-81.00277214  -3.20741792   0.           0.        ]]",-1.21075,"[ 0.20253142 -0.2464963   1.44162299  1.1079051   1.39614265  0.96435472
 -0.92221747 -0.74400807 -1.52022195  0.23241651  0.        ]",[-2.45000887  1.69580925],[-2.53035926  1.86722205],[-1.02851713 -0.86821795],-0.238698114888
31,"[[-25.44494314   1.33499764   0.16089948   0.11062403]
 [-83.35729681   0.78769383   0.           0.        ]]",-1.65663,"[ 1.19062145 -0.19711561 -0.42645785  1.10133879  1.39614186  0.96435436
 -0.95539952  0.11462983 -0.17810746 -0.29296635  0.        ]",[-1.62384105 -0.01098409],[-1.70025998 -0.18669824],[-1.02851713 -0.86821795],-0.0481887336512
32,"[[ -2.71352468e+01   1.34288357e+00   1.60899480e-01   1.10624034e-01]
 [ -8.56652939e+01   3.22429627e-03   0.00000000e+00   0.00000000e+00]]",-1.78251,"[-0.70378119 -0.21326955 -1.30464521  1.10356665  1.39614107  0.964354
 -0.98792582 -0.05397005 -0.81089663 -1.71293171  0.        ]",[-1.88662219 -0.91653407],[-2.02780077 -1.00782951],[-1.02851713 -0.86821795],-0.292742444647
33,"[[-28.87123148   1.3029088    0.16089948   0.11062403]
 [-87.92513051  -3.98762368   0.           0.        ]]",-1.66579,"[-1.2688307  -0.13170881  0.84347199  1.09150514  1.39614027  0.96435364
 -1.01977338 -0.9116916  -2.05711244 -0.79538406  0.        ]",[-2.78467178  1.04463494],[-3.29024331  1.56839733],[-1.02851713 -0.86821795],-0.350649999863
34,"[[ -3.06519721e+01   1.26335372e+00   1.60899480e-01   1.10624034e-01]
 [ -9.01420486e+01   1.85560299e-02   0.00000000e+00   0.00000000e+00]]",-1.21565,"[ 0.8732202  -0.05188012  1.03296467  1.07770519  1.39613948  0.96435328
 -1.05101605 -0.05067456 -0.93677605  0.37873974  0.        ]",[-2.20629597  0.99906623],[-2.40418858  1.47170563],[-1.02851713 -0.86821795],-0.148661568598
35,"[[-32.47664062   1.30311125   0.16089948   0.11062403]
 [-92.3180531    3.94376321   0.           0.        ]]",-1.61362,"[ 0.5498679  -0.13211972 -1.25271131  1.0915701   1.39613868  0.96435292
 -1.0816821   0.79293958 -0.15963261 -1.08849459  0.        ]",[-1.54359984 -1.06030595],[-1.66413807 -1.0208343 ],[-1.02851713 -0.86821795],-0.171573157892
36,"[[-34.34438905   1.34111535   0.16089948   0.11062403]
 [-94.44918677  -0.13012021   0.           0.        ]]",-1.989,"[-1.47663565 -0.20964479 -0.28673765  1.10307163  1.39613789  0.96435257
 -1.11171576 -0.08262869 -1.66316169 -1.53915391  0.        ]",[-2.52805996 -0.85171592],[-3.21097922 -0.52404833],[-1.02851713 -0.86821795],-0.355366403996
37,"[[-36.2543151    1.31734128   0.16089948   0.11062403]
 [-96.53617144  -2.24049866   0.           0.        ]]",-1.11202,"[ 0.0485285  -0.1610595   1.47168101  1.09607743  1.39613709  0.96435221
 -1.1411272  -0.53619599 -1.60456391  0.19940304  0.        ]",[-2.6324594   1.36913526],[-3.17863291  1.82597469],[-1.02851713 -0.86821795],-0.252220613903
38,"[[-38.20557939   1.31231193   0.16089948   0.11062403]
 [-98.58397985   1.7240771    0.           0.        ]]",-1.63339,"[ 1.0838836  -0.15081868 -0.68641844  1.09451109  1.3961363   0.96435185
 -1.16998649  0.31587987 -0.1124176  -0.50030952  0.        ]",[-1.62489009 -0.53393686],[-1.70419295 -0.51972961],[-1.02851713 -0.86821795],-0.0798239046083
39,"[[ -40.19739534    1.32539286    0.16089948    0.11062403]
 [-100.5906404    -0.40918269    0.            0.        ]]",-1.88681,"[-1.23154192 -0.17748181 -0.85407259  1.09852062  1.39613551  0.96435149
 -1.19826586 -0.14260538 -1.29683475 -1.73317168  0.        ]",[-2.30703759 -1.02822459],[-2.7164808  -0.99250829],[-1.02851713 -0.86821795],-0.336614034098
40,"[[ -42.2289186     1.27743347    0.16089948    0.11062403]
 [-102.55455204   -4.37372782    0.            0.        ]]",-1.02323,"[-0.37628391 -0.08018734  1.45897861  1.08282573  1.39613471  0.96435113
 -1.22594273 -0.99467464 -1.82772731  0.01050045  0.        ]",[-2.88355637  2.02814889],[-4.08323573  1.87768905],[-1.02851713 -0.86821795],-0.288383356531
41,"[[ -44.29933708    1.23012009    0.16089948    0.11062403]
 [-104.48146061   -0.37110744    0.            0.        ]]",-1.48287,"[ 1.18855195  0.01442602 -0.43317904  1.0646894   1.39613392  0.96435077
 -1.25309809 -0.13442174 -0.12043696 -0.3397799   0.        ]",[-1.70283973  0.3349373 ],[-2.46832674  0.05583685],[-1.02851713 -0.86821795],-0.054763512201
42,"[[ -46.40792544    1.22454216    0.16089948    0.11062403]
 [-106.37110656   -0.18755687    0.            0.        ]]",-1.90233,"[-1.16841567  0.02548065 -0.93661605  1.06237907  1.39613312  0.96435041
 -1.27972827 -0.09497259 -1.28688296 -1.77685501  0.        ]",[-2.29524112 -0.75528407],[-2.48438021 -0.7604971 ],[-1.02851713 -0.86821795],-0.341166088113
43,"[[ -48.55391551    1.19015293    0.16089948    0.11062403]
 [-108.22127848   -3.24135774    0.            0.        ]]",-1.22911,"[-0.31922934  0.0931311   1.46881094  1.04734553  1.39613233  0.96435005
 -1.30580211 -0.75130289 -1.78882769  0.10443151  0.        ]",[-2.9099791   1.95116878],[-2.66224719  2.07191528],[-1.02851713 -0.86821795],-0.282155724753
44,"[[ -50.73655304    1.16522699    0.16089948    0.11062403]
 [-110.03701226    0.73532838    0.            0.        ]]",-1.48724,"[ 1.10686347  0.14159189 -0.64076182  1.03560385  1.39613153  0.96434969
 -1.33139057  0.1033765  -0.05330329 -0.53788791  0.        ]",[-1.68534184  0.07759425],[-1.85921948 -0.42777964],[-1.02851713 -0.86821795],-0.0865818992638
45,"[[ -5.29551481e+01   1.16230795e+00   1.60899480e-01   1.10624034e-01]
 [ -1.11816308e+02  -1.02163311e+00   0.00000000e+00   0.00000000e+00]]",-2.04719,"[-1.3691084   0.14723388 -0.61571962  1.03418236  1.39613074  0.96434933
 -1.35646548 -0.27423411 -1.57846619 -1.6829931   0.        ]",[-2.51390648 -0.31806967],[-2.55343717 -0.79209649],[-1.02851713 -0.86821795],-0.36104421957
46,"[[ -5.52089520e+01   1.11011316e+00   1.60899480e-01   1.10624034e-01]
 [ -1.13557794e+02  -4.18735200e+00   0.00000000e+00   0.00000000e+00]]",-0.785224,"[ 0.19144809  0.24686958  1.44442915  1.00716079  1.39612995  0.96434898
 -1.3810075  -0.9546183  -1.44076462  0.3761403   0.        ]",[-2.8197813   2.62133098],[-3.04847679  2.60790393],[-1.02851713 -0.86821795],-0.229862181206
47,"[[ -5.74972521e+01   1.06642865e+00   1.60899480e-01   1.10624034e-01]
 [ -1.15267119e+02  -1.94461995e-01   0.00000000e+00   0.00000000e+00]]",-1.38731,"[ 0.68065056  0.32831181 -1.16488734  0.98223537  1.39612915  0.96434862
 -1.40509625 -0.09645595 -0.08944277 -1.13632986  0.        ]",[-1.63242245  0.08641377],[-1.90923843 -0.06316145],[-1.02851713 -0.86821795],-0.179073474752
48,"[[ -5.98194103e+01   1.05956329e+00   1.60899480e-01   1.10624034e-01]
 [ -1.16943072e+02  -4.91301770e-01   0.00000000e+00   0.00000000e+00]]",-2.23845,"[-1.49640504  0.34093849  0.21044857  0.97812978  1.39612836  0.96434826
 -1.42871464 -0.16025351 -2.04814397 -1.18122527  0.        ]",[-2.8338306   0.37429875],[-2.34672053  0.27527328],[-1.02851713 -0.86821795],-0.375123913117
49,"[[ -6.21747599e+01   1.06025245e+00   1.60899480e-01   1.10624034e-01]
 [ -1.18586574e+02   5.56475259e-01   0.00000000e+00   0.00000000e+00]]",-1.0506,"[ 0.96954613  0.33967309  0.91467745  0.97854379  1.39612756  0.9643479
 -1.45187565  0.06493753 -0.70464956  0.39149574  0.        ]",[-2.36320782  1.26074123],[-2.30849806  1.29259041],[-1.02851713 -0.86821795],-0.114350670983
