timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
10,"[[-0.3265024  -1.1639117  -0.01943757 -0.01321555]
 [ 6.920257   -2.24244259  0.          0.        ]]",[ 0.85486327 -0.2074435 ],[-0.91727382 -0.71164995],[ 0.90204132 -0.17761698],-1.16776,"[ 1.17931871  0.17343253 -0.44775911 -1.25146264 -0.15862728 -0.12275604
  0.33234039 -0.52612336  0.59344433 -0.80924832  0.        ]",-0.177872143954
11,"[[ -0.15552854  -1.21656208  -0.01943757  -0.01321555]
 [ 10.1663454   -3.01995715   0.           0.        ]]",[ 1.26233069  0.54084021],[-0.91727382 -0.71164995],[ 1.19208741  0.22682783],-1.24838,"[ 1.23562184  0.07738234 -0.20509058 -1.27591084 -0.15862724 -0.12275601
  0.37925929 -0.68760121  0.69388271 -0.6907047   0.        ]",-0.178069454207
12,"[[  8.54787573e-02  -1.25487872e+00  -1.94375721e-02  -1.32155466e-02]
 [  1.39218709e+01  -8.18971067e-01   0.00000000e+00   0.00000000e+00]]",[ 1.05751674 -0.23123838],[-0.91727382 -0.71164995],[ 1.16646528 -0.0238767 ],-1.22015,"[ 1.24725083  0.00627813  0.14652068 -1.29166316 -0.15862719 -0.12275598
  0.43354159 -0.2304893   0.82479721 -0.49344223  0.        ]",-0.180501170981
13,"[[  4.00858518e-01  -1.28028130e+00  -1.94375721e-02  -1.32155466e-02]
 [  1.76038717e+01  -1.71820176e+00   0.00000000e+00   0.00000000e+00]]",[ 1.41009274  0.65787575],[-0.91727382 -0.71164995],[ 1.15156281  0.44184017],-1.38045,"[ 1.14278842 -0.04136201  0.59260228 -1.30114569 -0.15862715 -0.12275595
  0.48676115 -0.41724597  0.94086735 -0.19051159  0.        ]",-0.184531089977
14,"[[  7.89139303e-01  -1.28816167e+00  -1.94375721e-02  -1.32155466e-02]
 [  2.12121255e+01   9.21470317e-01   0.00000000e+00   0.00000000e+00]]",[ 1.10267017 -0.45874891],[-0.91727382 -0.71164995],[ 1.01584184 -0.36740619],-1.34392,"[ 0.84404229 -0.05621615  1.06020084 -1.30392992 -0.15862711 -0.12275592
  0.53891475  0.1309746   0.96943244  0.222319    0.        ]",-0.189117814122
15,"[[  1.24887751e+00  -1.28812772e+00  -1.94375721e-02  -1.32155466e-02]
 [  2.47499694e+01  -9.11848754e-01   0.00000000e+00   0.00000000e+00]]",[ 0.90938316  0.152156  ],[-0.91727382 -0.71164995],[ 0.83298564 -0.05115065],-1.50447,"[ 0.30798052 -0.05615207  1.40977109 -1.30391718 -0.15862707 -0.12275588
  0.59005064 -0.24977851  0.81855008  0.68778092  0.        ]",-0.191533442806
16,"[[  1.77506895e+00  -1.30011811e+00  -1.94375721e-02  -1.32155466e-02]
 [  2.78588034e+01  -2.89145810e-01   0.00000000e+00   0.00000000e+00]]",[ 0.80452635 -0.51688369],[-0.91727382 -0.71164995],[ 0.69629169 -0.53596234],-1.40615,"[-0.40927826 -0.07881819  1.45451756 -1.30801138 -0.15862703 -0.12275585
  0.63498558 -0.12045228  0.43941848  1.05952731  0.        ]",-0.18832680538
17,"[[  2.35866387e+00  -1.32634963e+00  -1.94375721e-02  -1.32155466e-02]
 [  3.04920058e+01  -2.32709713e+00   0.00000000e+00   0.00000000e+00]]",[ 0.28759815 -0.31347603],[-0.91727382 -0.71164995],[ 0.62789154 -0.20207748],-1.17524,"[-1.10823846 -0.12866404  1.053776   -1.31636462 -0.15862699 -0.12275582
  0.67304572 -0.54370458 -0.10554339  1.16747439  0.        ]",-0.178254900632
18,"[[  2.97387890e+00  -1.38484438e+00  -1.94375721e-02  -1.32155466e-02]
 [  3.10277622e+01  -3.51837412e+00   0.00000000e+00   0.00000000e+00]]",[ 0.23954167 -0.86978672],[-0.91727382 -0.71164995],[ 0.59602809  0.08582693],-0.994989,"[-1.49103644 -0.24094488  0.26586028 -1.33197933 -0.15862694 -0.12275579
  0.68078931 -0.79111498 -0.61566366  0.92064628  0.        ]",-0.161731791227
19,"[[  3.59780380e+00  -1.48902679e+00  -1.94375721e-02  -1.32155466e-02]
 [  3.13637280e+01  -6.88860720e+00   0.00000000e+00   0.00000000e+00]]",[ 1.12172714  0.74066299],[-0.91727382 -0.71164995],[ 0.59891844  0.90741444],-0.992416,"[-1.36914334 -0.44375091 -0.62309824 -1.34935536 -0.1586269  -0.12275576
  0.68564511 -1.49106172 -0.88535076  0.42906881  0.        ]",-0.141777463956
20,"[[  4.25856797e+00  -1.59596585e+00  -1.94375721e-02  -1.32155466e-02]
 [  3.47015136e+01  -3.81536344e+00   0.00000000e+00   0.00000000e+00]]",[ 1.44368176  0.14694235],[-0.91727382 -0.71164995],[ 0.7482568   0.48314029],-1.00126,"[-0.73465141 -0.65371302 -1.2936501  -1.35313602 -0.15862686 -0.12275573
  0.7338893  -0.8527939  -0.8576471  -0.14833104  0.        ]",-0.124754584672
21,"[[  4.98542662e+00  -1.66562715e+00  -1.94375721e-02  -1.32155466e-02]
 [  3.79734545e+01  -3.15279647e+00   0.00000000e+00   0.00000000e+00]]",[ 1.33728349  0.8853417 ],[-0.91727382 -0.71164995],[ 0.84111667  0.72260916],-1.08826,"[ 0.24343275 -0.7903306  -1.38756402 -1.34791329 -0.15862682 -0.12275569
  0.78118174 -0.71518822 -0.50130001 -0.64214833  0.        ]",-0.119784837312
22,"[[  5.77706682e+00  -1.69282295e+00  -1.94375721e-02  -1.32155466e-02]
 [  4.11797046e+01   4.21489882e-01   0.00000000e+00   0.00000000e+00]]",[ 0.74998548 -0.32929088],[-0.91727382 -0.71164995],[ 0.95567024  0.47436625],-1.09811,"[ 1.07911842 -0.84345738 -0.68782961 -1.34423271 -0.15862678 -0.12275566
  0.82752465  0.02713852  0.11532191 -0.78193279  0.        ]",-0.131253736956
23,"[[  6.62226848e+00  -1.69748625e+00  -1.94375721e-02  -1.32155466e-02]
 [  4.33333675e+01  -8.83338880e-01   0.00000000e+00   0.00000000e+00]]",[ 1.35213002  1.1919309 ],[-0.91727382 -0.71164995],[ 1.05407393  1.26626444],-1.26885,"[ 1.17364011 -0.85255011  0.50833176 -1.34350853 -0.15862674 -0.12275563
  0.8586534  -0.24385524  0.67604509 -0.37449436  0.        ]",-0.149924993603
24,"[[  7.52003430e+00  -1.67516927e+00  -1.94375721e-02  -1.32155466e-02]
 [  4.64326131e+01   3.10195933e+00   0.00000000e+00   0.00000000e+00]]",[ 1.32069368 -0.57143778],[-0.91727382 -0.71164995],[ 0.81984246 -0.06367749],-1.24268,"[ 0.32371184 -0.80898778  1.40410103 -1.34672405 -0.1586267  -0.1227556
  0.9034496   0.58383284  0.76420103  0.41218135  0.        ]",-0.16361340978
25,"[[  8.47917057e+00  -1.63635536e+00  -1.94375721e-02  -1.32155466e-02]
 [  4.94710450e+01   7.87360120e-01   0.00000000e+00   0.00000000e+00]]",[ 0.68389625  0.26765696],[-0.91727382 -0.71164995],[ 0.75888956 -0.21716157],-1.06639,"[-0.93750146 -0.73299394  1.20815179 -1.35084124 -0.15862665 -0.12275557
  0.94736677  0.10312425  0.18566212  1.00319292  0.        ]",-0.162008893711
26,"[[  9.48591926e+00  -1.61002516e+00  -1.94375721e-02  -1.32155466e-02]
 [  5.11979850e+01   1.84227311e+00   0.00000000e+00   0.00000000e+00]]",[ 0.28217221 -0.41741002],[-0.91727382 -0.71164995],[ 0.77761674 -0.63011187],-0.919522,"[-1.50783616 -0.68132451 -0.06783152 -1.35256429 -0.15862661 -0.12275554
  0.97232755  0.32221429 -0.62525156  0.77362344  0.        ]",-0.143390741157
27,"[[  1.05109156e+01  -1.59001455e+00  -1.94375721e-02  -1.32155466e-02]
 [  5.13014346e+01   1.64388267e-01   0.00000000e+00   0.00000000e+00]]",[ 1.57004998 -0.03210077],[-0.91727382 -0.71164995],[ 0.81864297 -0.11326024],-0.970887,"[-0.7726433  -0.64201873 -1.27324393 -1.35329436 -0.15862657 -0.1227555
  0.97382233 -0.02625813 -0.86628935 -0.12381274  0.        ]",-0.125454613754
28,"[[  1.15664666e+01  -1.58792082e+00  -1.94375721e-02  -1.32155466e-02]
 [  5.42438704e+01   4.56086356e-02   0.00000000e+00   0.00000000e+00]]",[ 1.88622171  0.26590552],[-0.91727382 -0.71164995],[ 0.94841397  0.1453419 ],-1.09197,"[ 0.61740099 -0.63790478 -1.2097116  -1.35334095 -0.15862653 -0.12275547
  1.0163519  -0.05092693 -0.25391221 -0.81099598  0.        ]",-0.13033158514
29,"[[  1.26802787e+01  -1.57632620e+00  -1.94375721e-02  -1.32155466e-02]
 [  5.71276387e+01   1.11053914e+00   0.00000000e+00   0.00000000e+00]]",[ 0.95545855  0.0891484 ],[-0.91727382 -0.71164995],[ 1.08275163  0.33157918],-1.13263,"[ 1.24334323 -0.61512147  0.18791362 -1.35350418 -0.15862649 -0.12275544
  1.05803344  0.17024381  0.63905681 -0.52739829  0.        ]",-0.155774028605
30,"[[  1.38494216e+01  -1.55065257e+00  -1.94375721e-02  -1.32155466e-02]
 [  5.97777884e+01   1.45589717e+00   0.00000000e+00   0.00000000e+00]]",[ 1.26254421 -1.25278092],[-0.91727382 -0.71164995],[ 0.88840902 -0.18201658],-1.23702,"[ 0.26295498 -0.56467256  1.42477837 -1.35326865 -0.15862645 -0.12275541
  1.0963382   0.24196966  0.77655689  0.53473877  0.        ]",-0.173460459585
31,"[[  1.50728231e+01  -1.56139638e+00  -1.94375721e-02  -1.32155466e-02]
 [  6.25534609e+01  -2.51678727e+00   0.00000000e+00   0.00000000e+00]]",[ 1.98340751  1.24324311],[-0.91727382 -0.71164995],[ 0.75970304  0.18214434],-1.14268,"[-1.24103727 -0.5857827   0.88978051 -1.3534661  -0.15862641 -0.12275538
  1.13645722 -0.58310008 -0.11501652  1.06124572  0.        ]",-0.161739151802
32,"[[  1.63511801e+01  -1.57133391e+00  -1.94375721e-02  -1.32155466e-02]
 [  6.52728191e+01   1.50987066e+00   0.00000000e+00   0.00000000e+00]]",[-0.13380688 -1.13617292],[-0.91727382 -0.71164995],[ 0.80895627 -0.41457593],-0.889592,"[-1.23438111 -0.60531055 -0.85609714 -1.35352018 -0.15862636 -0.12275534
  1.17576222  0.25317946 -0.88419424  0.28516615  0.        ]",-0.13307481523
33,"[[  1.76383699e+01  -1.58097932e+00  -1.94375721e-02  -1.32155466e-02]
 [  6.34525927e+01  -2.46134941e+00   0.00000000e+00   0.00000000e+00]]",[ 0.47995813  0.19038803],[-0.91727382 -0.71164995],[ 0.90456843  0.50856638],-1.02347,"[ 0.35705211 -0.62426427 -1.34816707 -1.35345456 -0.15862632 -0.12275531
  1.14945192 -0.5715865  -0.42351395 -0.74187154  0.        ]",-0.127709034424
34,"[[  1.89138926e+01  -1.62197859e+00  -1.94375721e-02  -1.32155466e-02]
 [  6.40974602e+01  -1.64125301e+00   0.00000000e+00   0.00000000e+00]]",[ 1.06067408  1.04367721],[-0.91727382 -0.71164995],[ 1.12529922  1.07762861],-1.19219,"[ 1.24943761 -0.70478849  0.11566815 -1.35188109 -0.15862628 -0.12275528
  1.15877216 -0.40126395  0.57977662 -0.56331069  0.        ]",-0.150749227053
35,"[[  2.02228196e+01  -1.61457069e+00  -1.94375721e-02  -1.32155466e-02]
 [  6.67858898e+01   2.36893630e+00   0.00000000e+00   0.00000000e+00]]",[ 0.45346746 -1.0971604 ],[-0.91727382 -0.71164995],[ 0.89248705 -0.31445283],-1.14359,"[ 0.14203088 -0.69024733  1.45648551 -1.3523197  -0.15862624 -0.12275525
  1.19763008  0.43159575  0.72902076  0.56673572  0.        ]",-0.168823940257
36,"[[  2.15632845e+01  -1.60719643e+00  -1.94375721e-02  -1.32155466e-02]
 [  6.72594177e+01  -1.61817462e+00   0.00000000e+00   0.00000000e+00]]",[ 0.29718955  0.04217821],[-0.91727382 -0.71164995],[ 0.7643348  -0.00801045],-0.866172,"[-1.38589351 -0.67576752  0.62877303 -1.35268824 -0.1586262  -0.12275522
  1.20447371 -0.39647108 -0.26699564  1.0055696   0.        ]",-0.154681111093
37,"[[  2.29069285e+01  -1.63736644e+00  -1.94375721e-02  -1.32155466e-02]
 [  6.71054742e+01  -1.39957532e+00   0.00000000e+00   0.00000000e+00]]",[ 0.3308426   0.23891229],[-0.91727382 -0.71164995],[ 0.82207477  0.18148674],-0.909029,"[-0.97054416 -0.73497382 -1.13891326 -1.35074607 -0.15862616 -0.12275519
  1.20224786 -0.35107096 -0.86972987  0.06138166  0.        ]",-0.12423714815
38,"[[  2.42488566e+01  -1.65539324e+00  -1.94375721e-02  -1.32155466e-02]
 [  6.70872973e+01  -4.06421113e-01   0.00000000e+00   0.00000000e+00]]",[ 0.63682307 -0.01965045],[-0.91727382 -0.71164995],[ 0.97722995  0.42861843],-1.03819,"[ 0.74693018 -0.77029655 -1.10989458 -1.34904315 -0.15862612 -0.12275515
  1.20198438 -0.14480665 -0.18108869 -0.7958578   0.        ]",-0.126665341222
39,"[[  2.56025729e+01  -1.66402617e+00  -1.94375721e-02  -1.32155466e-02]
 [  6.82803670e+01  -4.56589182e-01   0.00000000e+00   0.00000000e+00]]",[ 1.22078584  1.36515965],[-0.91727382 -0.71164995],[ 1.07732368  1.07023716],-1.25183,"[ 1.1026182  -0.78719382  0.68410022 -1.34808373 -0.15862607 -0.12275512
  1.21922827 -0.15522582  0.74785379 -0.26332183  0.        ]",-0.155358488373
40,"[[  2.69943212e+01  -1.63313631e+00  -1.94375721e-02  -1.32155466e-02]
 [  7.08853589e+01   3.53255148e+00   0.00000000e+00   0.00000000e+00]]",[ 0.69458916 -1.52046952],[-0.91727382 -0.71164995],[ 0.8717891  -0.86217594],-1.05185,"[-0.52510001 -0.72667749  1.4235094  -1.35108382 -0.15862603 -0.12275509
  1.25688007  0.6732632   0.44494367  0.88220407  0.        ]",-0.16589965362
41,"[[  2.84255285e+01  -1.60269600e+00  -1.94375721e-02  -1.32155466e-02]
 [  7.22313066e+01  -4.75019578e-01   0.00000000e+00   0.00000000e+00]]",[ 0.32233204 -0.29694897],[-0.91727382 -0.71164995],[ 0.80593598 -0.1663709 ],-0.833058,"[-1.49465779 -0.66692734 -0.19882523 -1.35287549 -0.15862599 -0.12275506
  1.27633358 -0.15905388 -0.68287886  0.71105659  0.        ]",-0.141731033623
42,"[[  2.98686202e+01  -1.62367258e+00  -1.94375721e-02  -1.32155466e-02]
 [  7.20784889e+01  -1.61884567e+00   0.00000000e+00   0.00000000e+00]]",[ 0.75775853 -0.25077271],[-0.91727382 -0.71164995],[ 0.90358126  0.34226871],-0.962105,"[-0.09661488 -0.70811061 -1.44136844 -1.35176315 -0.15862595 -0.12275503
  1.2741239  -0.3966107  -0.65712562 -0.51935117  0.        ]",-0.121448593075
43,"[[  3.13259824e+01  -1.66546437e+00  -1.94375721e-02  -1.32155466e-02]
 [  7.36525946e+01  -2.55704915e+00   0.00000000e+00   0.00000000e+00]]",[ 0.93432296  1.63248829],[-0.91727382 -0.71164995],[ 1.13524508  1.25912428],-1.2064,"[ 1.24671242 -0.7900065  -0.10985773 -1.34791115 -0.15862591 -0.122755
  1.29687517 -0.59146248  0.45045    -0.6506609   0.        ]",-0.143402730838
44,"[[  3.28215138e+01  -1.67613358e+00  -1.94375721e-02  -1.32155466e-02]
 [  7.58926606e+01   1.47692503e+00   0.00000000e+00   0.00000000e+00]]",[ 0.60425581  0.5742957 ],[-0.91727382 -0.71164995],[ 0.92249072  0.07752666],-1.1704,"[ 0.09811531 -0.81086749  1.46501686 -1.34657839 -0.15862587 -0.12275496
  1.32925219  0.24633867  0.70536945  0.55044103  0.        ]",-0.164100704426
45,"[[  3.43482750e+01  -1.62382298e+00  -1.94375721e-02  -1.32155466e-02]
 [  7.67802223e+01   3.74668569e+00   0.00000000e+00   0.00000000e+00]]",[ 0.74628506 -1.05035422],[-0.91727382 -0.71164995],[ 0.89362288 -1.10729158],-0.870552,"[-1.48028658 -0.7084048   0.32555406 -1.35175029 -0.15862583 -0.12275493
  1.34208006  0.71773672 -0.43025013  0.92281252  0.        ]",-0.148826459415
46,"[[  3.58982593e+01  -1.58910435e+00  -1.94375721e-02  -1.32155466e-02]
 [  7.82138938e+01  -2.61299752e-01   0.00000000e+00   0.00000000e+00]]",[ 0.27478773  0.08418079],[-0.91727382 -0.71164995],[ 0.90276825  0.00156644],-0.938739,"[-0.44405357 -0.64022538 -1.40321797 -1.35329719 -0.15862578 -0.1227549
  1.36280138 -0.11466726 -0.78638864 -0.34909951  0.        ]",-0.123934345983
47,"[[  3.74579202e+01  -1.59066849e+00  -1.94375721e-02  -1.32155466e-02]
 [  7.77536859e+01   1.03616786e-01   0.00000000e+00   0.00000000e+00]]",[ 1.90665038 -0.66010932],[-0.91727382 -0.71164995],[ 1.10118544  0.38868555],-1.04863,"[ 1.21231184 -0.6432983  -0.32795227 -1.35325889 -0.15862574 -0.12275487
  1.35614855 -0.03887903  0.38713879 -0.73474064  0.        ]",-0.146445523312
48,"[[  3.90372743e+01  -1.61457721e+00  -1.94375721e-02  -1.32155466e-02]
 [  8.01739631e+01  -2.48558071e+00   0.00000000e+00   0.00000000e+00]]",[ 1.10453673  0.42779799],[-0.91727382 -0.71164995],[ 0.99718773  1.00084925],-1.34827,"[ 0.18939943 -0.69025646  1.4455227  -1.35230669 -0.1586257  -0.12275484
  1.39113021 -0.57662018  0.74348053  0.53786758  0.        ]",-0.168755752267
49,"[[  4.06645545e+01  -1.64651884e+00  -1.94375721e-02  -1.32155466e-02]
 [  8.25459670e+01  -7.14209622e-01   0.00000000e+00   0.00000000e+00]]",[ 1.08458825 -0.24992142],[-0.91727382 -0.71164995],[ 0.83363652 -0.10214731],-0.82601,"[-1.48904067 -0.75291039  0.27802381 -1.34992094 -0.15862566 -0.1227548
  1.42541406 -0.20873022 -0.44055268  0.90375581  0.        ]",-0.146646958645
