timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
14,"[[ -2.62196077e+00  -5.46052468e-01   1.16529534e-02  -1.37039182e-01]
 [ -1.61355127e+01   2.31977394e+00   0.00000000e+00   0.00000000e+00]]",[-0.64971941  0.17813775],[ 0.01067258 -0.05409459],[-0.41422975 -0.16066787],-0.359746,"[-1.5249774   0.99317321 -0.76703174 -0.82841148  0.04869885 -1.19063243
 -1.19451733  0.35580218 -1.54144787  0.61388336  0.        ]",-0.227131475987
15,"[[ -2.96725856e+00  -4.93026381e-01   1.16529534e-02  -1.37039182e-01]
 [ -1.83867572e+01   2.98064985e+00   0.00000000e+00   0.00000000e+00]]",[-1.41239297  2.05621782],[ 0.01067258 -0.05409459],[-0.44076329 -0.17278683],-0.44321,"[-1.68740585  1.02621771 -0.2745522  -0.75184438  0.04869846 -1.19060988
 -1.3689108   0.44406242 -1.58015493  1.06059717  0.        ]",-0.264229332943
16,"[[ -3.37104838e+00  -3.94256939e-01   1.16529534e-02  -1.37039182e-01]
 [ -2.19802126e+01   6.88330804e+00   0.00000000e+00   0.00000000e+00]]",[-0.95886465 -0.38017166],[ 0.01067258 -0.05409459],[-0.48595154 -0.19229287],-0.3616,"[-1.67198742  1.07942402  0.33649546 -0.60350542  0.04869808 -1.19058732
 -1.64727852  0.96527721 -1.47811832  1.54926239  0.        ]",-0.299198807431
17,"[[ -3.84433938e+00  -2.73040867e-01   1.16529534e-02  -1.37039182e-01]
 [ -2.53377224e+01   5.24375476e+00   0.00000000e+00   0.00000000e+00]]",[-1.43256919 -0.97250296],[ 0.01067258 -0.05409459],[-0.52043104 -0.20458153],-0.216508,"[-1.37893415  1.12923157  0.97492328 -0.41310029  0.0486977  -1.19056477
 -1.90734064  0.7462933  -1.17291798  2.02994707  0.        ]",-0.328780912608
18,"[[ -4.38573925e+00  -2.07822201e-01   1.16529534e-02  -1.37039182e-01]
 [ -2.87908023e+01   1.29127993e+00   0.00000000e+00   0.00000000e+00]]",[-0.10943495 -0.3556924 ],[ 0.01067258 -0.05409459],[-0.54526442 -0.21152383],-0.201702,"[-0.76402098  1.14871217  1.43338097 -0.30774794  0.04869732 -1.19054223
 -2.17477344  0.21840659 -0.5911847   2.36702118  0.        ]",-0.345670992232
19,"[[ -4.96017928e+00  -1.96377327e-01   1.16529534e-02  -1.37039182e-01]
 [ -2.86536707e+01  -1.42023382e-01   0.00000000e+00   0.00000000e+00]]",[ 0.39898049  0.6000075 ],[ 0.01067258 -0.05409459],[-0.54813182 -0.21021745],-0.181996,"[ 0.02322568  1.15157645  1.46738623 -0.28909477  0.04869693 -1.19051968
 -2.164053    0.02697573  0.14150816  2.31330947  0.        ]",-0.338693868435
20,"[[ -5.51173928e+00  -1.75354344e-01   1.16529534e-02  -1.37039182e-01]
 [ -2.65094514e+01   2.23636996e+00   0.00000000e+00   0.00000000e+00]]",[-0.78132623 -0.41117599],[ 0.01067258 -0.05409459],[-0.5383957  -0.20544085],0.0178457,"[ 0.67907095  1.15643454  1.05235825 -0.25472408  0.04869655 -1.19049713
 -1.99785923  0.34463119  0.71128605  1.86003475  0.        ]",-0.308089127488
21,"[[ -6.06767172e+00  -1.47391080e-01   1.16529534e-02  -1.37039182e-01]
 [ -2.90752611e+01   5.65523032e-01   0.00000000e+00   0.00000000e+00]]",[-0.48472745 -0.12232697],[ 0.01067258 -0.05409459],[-0.52419823 -0.19716948],0.153075,"[ 1.04055462  1.16205584  0.31568314 -0.20881129  0.04869617 -1.19047459
 -2.19653117  0.12147018  0.99144166  1.14250734  0.        ]",-0.256625837532
22,"[[ -6.66264395e+00  -1.41042075e-01   1.16529534e-02  -1.37039182e-01]
 [ -3.04174967e+01   7.10280694e-02   0.00000000e+00   0.00000000e+00]]",[ 0.43958115  0.70670841],[ 0.01067258 -0.05409459],[-0.49865752 -0.18461427],0.166862,"[ 0.97378989  1.1631804  -0.57484551 -0.19835767  0.04869579 -1.19045204
 -2.30039708  0.05542398  0.87167078  0.29893313  0.        ]",-0.182380803958
23,"[[ -7.24752070e+00  -1.11563534e-01   1.16529534e-02  -1.37039182e-01]
 [ -2.80779524e+01   2.86747781e+00   0.00000000e+00   0.00000000e+00]]",[ 0.68580566 -0.57916862],[ 0.01067258 -0.05409459],[-0.47099394 -0.17353565],0.223744,"[ 0.47470219  1.16782231 -1.26261892 -0.1497105   0.0486954  -1.1904295
 -2.11907396  0.42892252  0.37610162 -0.31108789  0.        ]",-0.106211523003
24,"[[ -7.77627796e+00  -7.78023545e-02   1.16529534e-02  -1.37039182e-01]
 [ -2.48086737e+01   5.16450588e-01   0.00000000e+00   0.00000000e+00]]",[-1.95302798 -1.09983475],[ 0.01067258 -0.05409459],[-0.4392947  -0.16084498],0.187934,"[-0.20993629  1.17180907 -1.52978858 -0.09380091  0.04869502 -1.19040696
 -1.86576186  0.1149091  -0.25985989 -0.52598285  0.        ]",-0.0727639371782
25,"[[ -8.30720336e+00  -1.07287883e-01   1.16529534e-02  -1.37039182e-01]
 [ -2.82723563e+01  -3.45175616e+00   0.00000000e+00   0.00000000e+00]]",[-0.05221331 -0.1901506 ],[ 0.01067258 -0.05409459],[-0.44146174 -0.16223902],0.0037197,"[-0.92676358  1.16836533 -1.38047703 -0.14263883  0.04869464 -1.19038442
 -2.13396941 -0.4151006  -0.9492236  -0.33978215  0.        ]",-0.122863693855
26,"[[ -8.86911073e+00  -1.83188480e-01   1.16529534e-02  -1.37039182e-01]
 [ -2.79195734e+01  -4.13598151e+00   0.00000000e+00   0.00000000e+00]]",[ 0.34379818  0.21954113],[ 0.01067258 -0.05409459],[-0.45144308 -0.16894677],-0.30894,"[-1.49921496  1.15455125 -0.81419186 -0.26754282  0.04869426 -1.19036188
 -2.10655352 -0.50648476 -1.48279017  0.29169746  0.        ]",-0.203925166008
27,"[[ -9.40832145e+00  -2.56365320e-01   1.16529534e-02  -1.37039182e-01]
 [ -2.60078594e+01  -3.18484739e+00   0.00000000e+00   0.00000000e+00]]",[-0.90971174  0.67419589],[ 0.01067258 -0.05409459],[-0.46861476 -0.17966208],-0.353905,"[-1.70819027  1.13449913 -0.03525778 -0.38631998  0.04869387 -1.19033934
 -1.95840413 -0.37944158 -1.60446298  1.1118921   0.        ]",-0.271717287185
28,"[[ -9.95943664e+00  -2.92624895e-01   1.16529534e-02  -1.37039182e-01]
 [ -2.90933569e+01  -4.50175866e-01   0.00000000e+00   0.00000000e+00]]",[-1.81644595 -0.5807668 ],[ 0.01067258 -0.05409459],[-0.51458257 -0.19991055],-0.135254,"[-1.51427538  1.12213607  0.76645706 -0.44437536  0.04869349 -1.19031681
 -2.1972912  -0.01417813 -1.31408843  1.86317195  0.        ]",-0.319340549457
29,"[[ -1.05752136e+01  -3.24586990e-01   1.16529534e-02  -1.37039182e-01]
 [ -3.24731252e+01  -2.73834631e+00   0.00000000e+00   0.00000000e+00]]",[-1.46417  -1.697838],[ 0.01067258 -0.05409459],[-0.54529554 -0.21026435],0.0455991,"[-0.88524186  1.1099249   1.38127395 -0.49502853  0.04869311 -1.19029427
 -2.45892777 -0.31980305 -0.62998811  2.34467396  0.        ]",-0.343649729274
30,"[[ -1.12579127e+01  -4.18508476e-01   1.16529534e-02  -1.37039182e-01]
 [ -3.57858897e+01  -6.64067111e+00   0.00000000e+00   0.00000000e+00]]",[-3.09164336 -0.26202922],[ 0.01067258 -0.05409459],[-0.55343819 -0.21036029],0.220677,"[ 0.04285638  1.06709738  1.46178214 -0.6405552   0.04869273 -1.19027174
 -2.71532221 -0.84102345  0.28804096  2.21355812  0.        ]",-0.329843044487
31,"[[ -1.20062284e+01  -5.60374176e-01   1.16529534e-02  -1.37039182e-01]
 [ -3.90349693e+01  -7.54269337e+00   0.00000000e+00   0.00000000e+00]]",[-1.28411821 -2.14080657],[ 0.01067258 -0.05409459],[-0.53957045 -0.20142341],0.45144,"[ 0.86027567  0.98338838  0.79955472 -0.84867065  0.04869235 -1.1902492
 -2.96672202 -0.96149191  0.91183282  1.31177406  0.        ]",-0.263948038087
32,"[[ -1.28188808e+01  -7.49405925e-01   1.16529534e-02  -1.37039182e-01]
 [ -4.22200087e+01  -1.13475227e+01   0.00000000e+00   0.00000000e+00]]",[-0.85346962  0.20794142],[ 0.01067258 -0.05409459],[-0.49919921 -0.18201372],0.405953,"[ 1.02866938  0.83899403 -0.39103235 -1.09769695  0.04869196 -1.19022667
 -3.21308987 -1.46966622  0.66975625  0.11758785  0.        ]",-0.145729486538
33,"[[ -1.36888179e+01  -9.65773924e-01   1.16529534e-02  -1.37039182e-01]
 [ -4.47653168e+01  -1.02924944e+01   0.00000000e+00   0.00000000e+00]]",[-0.71330093  0.74757963],[ 0.01067258 -0.05409459],[-0.47785807 -0.17208725],0.343432,"[ 0.2849764   0.63387928 -1.38374058 -1.33271285  0.04869158 -1.19020414
 -3.40984958 -1.32871869 -0.37766965 -0.35837368  0.        ]",-0.0537164412946
34,"[[ -1.46035991e+01  -1.13979725e+00   1.16529534e-02  -1.37039182e-01]
 [ -4.67061975e+01  -7.12018064e+00   0.00000000e+00   0.00000000e+00]]",[-1.50974555 -0.32102759],[ 0.01067258 -0.05409459],[-0.49391317 -0.18237138],0.257875,"[-0.94314297  0.44422853 -1.37153837 -1.47584527  0.0486912  -1.19018162
 -3.55974872 -0.90498655 -1.2790078   0.34302104  0.        ]",-0.174368804704
35,"[[ -1.55681811e+01  -1.29344065e+00   1.16529534e-02  -1.37039182e-01]
 [ -4.97420863e+01  -8.24015462e+00   0.00000000e+00   0.00000000e+00]]",[ 1.54138509 -0.21262596],[ 0.01067258 -0.05409459],[-0.53026325 -0.19990352],0.0586921,"[-1.69476173  0.26341578 -0.22255051 -1.56436277  0.04869082 -1.19015909
 -3.79433533 -1.05456187 -1.2081221   1.54620936  0.        ]",-0.272268813412
36,"[[ -1.65134802e+01  -1.46496696e+00   1.16529534e-02  -1.37039182e-01]
 [ -4.48042196e+01  -8.91048816e+00   0.00000000e+00   0.00000000e+00]]",[-0.1492997   0.70951688],[ 0.01067258 -0.05409459],[-0.52596754 -0.1988562 ],0.0328539,"[-1.28103258  0.05218964  1.08900079 -1.6185867   0.04869043 -1.19013656
 -3.41173864 -1.14407627 -0.29849112  2.03314333  0.        ]",-0.293486351827
37,"[[ -1.74066365e+01  -1.61313300e+00   1.16529534e-02  -1.37039182e-01]
 [ -4.45121364e+01  -5.91610617e+00   0.00000000e+00   0.00000000e+00]]",[ 0.57681978 -1.18460521],[ 0.01067258 -0.05409459],[-0.5228197  -0.19519421],0.309863,"[-0.14040594 -0.13363453  1.50147161 -1.62635671  0.04869005 -1.19011404
 -3.38879788 -0.74411468  0.45095113  1.5035539   0.        ]",-0.243591861506
38,"[[ -1.82651598e+01  -1.76993088e+00   1.16529534e-02  -1.37039182e-01]
 [ -4.13509517e+01  -9.75110274e+00   0.00000000e+00   0.00000000e+00]]",[ 1.31521045 -0.46893307],[ 0.01067258 -0.05409459],[-0.47838676 -0.17408901],0.291018,"[ 0.84203976 -0.32892963  0.83062294 -1.59492861  0.04868967 -1.19009151
 -3.14385111 -1.25632254  0.47338469  0.61321605  0.        ]",-0.144700779347
39,"[[ -1.90442927e+01  -1.98158489e+00   1.16529534e-02  -1.37039182e-01]
 [ -3.65781777e+01  -1.14090631e+01   0.00000000e+00   0.00000000e+00]]",[-0.14495037  0.22715042],[ 0.01067258 -0.05409459],[-0.43511766 -0.15510452],0.127937,"[ 1.04651004 -0.58201535 -0.3051795  -1.48937137  0.04868929 -1.19006899
 -2.77427054 -1.47773532 -0.08588384  0.17247215  0.        ]",-0.0362052317517
40,"[[ -1.97743858e+01  -2.19842452e+00   1.16529534e-02  -1.37039182e-01]
 [ -3.64314763e+01  -1.02787773e+01   0.00000000e+00   0.00000000e+00]]",[-2.24878218  1.68366875],[ 0.01067258 -0.05409459],[-0.42704362 -0.15239203],-0.09241,"[ 0.5193019  -0.81799501 -1.22728996 -1.31071135  0.0486889  -1.19004647
 -2.7627303  -1.32673858 -0.62030157  0.36775764  0.        ]",-0.0825734809352
41,"[[ -2.05355255e+01  -2.36218222e+00   1.16529534e-02  -1.37039182e-01]
 [ -3.96714644e+01  -6.11087615e+00   0.00000000e+00   0.00000000e+00]]",[ 0.66150403 -1.58373372],[ 0.01067258 -0.05409459],[-0.44944    -0.16399512],0.0951498,"[-0.47758123 -0.9738488  -1.52424236 -1.13342605  0.04868852 -1.19002395
 -3.01322697 -0.77004131 -0.80525782  0.85127723  0.        ]",-0.154034479506
42,"[[ -2.12948182e+01  -2.52287086e+00   1.16529534e-02  -1.37039182e-01]
 [ -3.62692167e+01  -9.94544605e+00   0.00000000e+00   0.00000000e+00]]",[-0.00586987  0.8025826 ],[ 0.01067258 -0.05409459],[-0.43063456 -0.15835324],-0.182017,"[-1.38460216 -1.10356269 -0.9877775  -0.9290275   0.04868814 -1.19000143
 -2.74976782 -1.28218251 -0.61470969  1.23592956  0.        ]",-0.189268092308
43,"[[ -2.20132483e+01  -2.68788938e+00   1.16529534e-02  -1.37039182e-01]
 [ -3.55759065e+01  -6.56781289e+00   0.00000000e+00   0.00000000e+00]]",[ 0.93609052  0.55040409],[ 0.01067258 -0.05409459],[-0.43597591 -0.16160959],-0.268682,"[-1.70793405 -1.2093047   0.02349776 -0.69330844  0.04868776 -1.18997892
 -2.69594585 -0.83103719 -0.30868795  1.27745406  0.        ]",-0.185633639048
44,"[[ -2.26805226e+01  -2.79605305e+00   1.16529534e-02  -1.37039182e-01]
 [ -3.11661030e+01  -4.25641433e+00   0.00000000e+00   0.00000000e+00]]",[-0.21500343  0.96348268],[ 0.01067258 -0.05409459],[-0.42315388 -0.15930721],-0.274158,"[-1.39070126 -1.26210861  0.95924742 -0.52763167  0.04868738 -1.1899564
 -2.35461739 -0.52230878 -0.14287254  1.12567372  0.        ]",-0.164225374003
45,"[[ -2.33061966e+01  -2.84204534e+00   1.16529534e-02  -1.37039182e-01]
 [ -3.14004522e+01  -3.55843018e-01   0.00000000e+00   0.00000000e+00]]",[-1.26947423  0.80122475],[ 0.01067258 -0.05409459],[-0.43597424 -0.16522774],-0.0907848,"[ -6.69454591e-01  -1.28039080e+00   1.46434690e+00  -4.55070938e-01
   4.86869935e-02  -1.18993389e+00  -2.37262629e+00  -1.32388088e-03
  -1.03418405e-01   9.63081390e-01   0.00000000e+00]",-0.14188248087
46,"[[ -2.39676913e+01  -2.81724808e+00   1.16529534e-02  -1.37039182e-01]
 [ -3.47378494e+01   2.82503796e+00   0.00000000e+00   0.00000000e+00]]",[-1.30264015 -0.55394325],[ 0.01067258 -0.05409459],[-0.46012938 -0.17384917],0.099502,"[ 0.23116531 -1.27080646  1.39014078 -0.49432479  0.04868661 -1.18991137
 -2.63067508  0.42353405 -0.11700374  0.81601305  0.        ]",-0.120768415482
47,"[[ -2.46952714e+01  -2.78329792e+00   1.16529534e-02  -1.37039182e-01]
 [ -3.80092837e+01   5.77559086e-01   0.00000000e+00   0.00000000e+00]]",[-0.79858522 -1.47935876],[ 0.01067258 -0.05409459],[-0.46659398 -0.17262465],0.163485,"[ 0.9418959  -1.25650891  0.63544678 -0.54753549  0.04868623 -1.18988886
 -2.88356146  0.12334134 -0.22298914  0.68687661  0.        ]",-0.100838701956
48,"[[ -2.54796328e+01  -2.81156728e+00   1.16529534e-02  -1.37039182e-01]
 [ -4.04189092e+01  -3.39125135e+00   0.00000000e+00   0.00000000e+00]]",[ 0.45368378 -1.77665503],[ 0.01067258 -0.05409459],[-0.46449608 -0.16883183],0.0715757,"[ 0.99000449 -1.26846214 -0.52841761 -0.50326283  0.04868585 -1.18986635
 -3.06972251 -0.40676593 -0.40819326  0.71536591  0.        ]",-0.108463446163
49,"[[ -2.62619671e+01  -2.91842538e+00   1.16529534e-02  -1.37039182e-01]
 [ -3.78231986e+01  -7.28174593e+00   0.00000000e+00   0.00000000e+00]]",[ 0.25892347  0.06587758],[ 0.01067258 -0.05409459],[-0.44450504 -0.16030878],-0.147129,"[ 0.27654194 -1.30506687 -1.38816493 -0.33233537  0.04868546 -1.18984384
 -2.86872099 -0.92640624 -0.46571066  0.91335771  0.        ]",-0.138191140778
