timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
12,"[[ -5.3077927    1.30528214   0.10055484  -0.05575107]
 [-42.6449091    0.7892528    0.           0.        ]]",[-3.03150045  0.85095315],[-1.0498265  -0.90864956],[-3.13409781  0.10783681],-1.97075,"[ 0.65073606 -0.15503973  1.23339474  1.09335911  0.87630247 -0.49280916
 -0.38324397  0.12026355 -0.81383768  1.44013327  0.        ]",-0.250530818626
13,"[[ -6.19194304   1.35464369   0.10055484  -0.05575107]
 [-45.75996252   4.13553028   0.           0.        ]]",[-3.12706159 -0.16042456],[-1.0498265  -0.90864956],[-2.50214767 -0.74647212],-2.28104,"[ 1.25213026 -0.25748804  0.15684453  1.1078123   0.87630219 -0.49280904
 -0.42695137  0.8459371  -0.05478622  1.13360666  0.        ]",-0.174472164051
14,"[[ -7.13777573   1.43007255   0.10055484  -0.05575107]
 [-48.81313004   3.40953576   0.           0.        ]]",[-1.82302931 -1.73142357],[-1.0498265  -0.90864956],[-2.01158571 -1.47744048],-1.92748,"[ 0.78302149 -0.41610955 -1.07839786  1.12424561  0.87630191 -0.49280893
 -0.46979043  0.68849772  0.20812966  0.27844185  0.        ]",-0.0700548758423
15,"[[ -8.14405364   1.45775705   0.10055484  -0.05575107]
 [-51.8044311   -0.62785893   0.           0.        ]]",[-2.80187292 -1.9392268 ],[-1.0498265  -0.90864956],[-2.23433018 -1.67952442],-2.06155,"[-0.52007596 -0.47480382 -1.37634709  1.12854622  0.87630163 -0.49280882
 -0.51176144 -0.18705189 -0.29449214 -0.51020854  0.        ]",-0.0877947634285
16,"[[ -9.2095462    1.40548237   0.10055484  -0.05575107]
 [-54.7347193   -4.58662338   0.           0.        ]]",[-3.14649404 -0.76968738],[-1.0498265  -0.90864956],[-2.99695182 -0.84557545],-1.79027,"[-1.47526991 -0.36416658 -0.28833742  1.11964295  0.87630135 -0.49280871
 -0.55287637 -1.04554952 -1.26487567 -0.46068623  0.        ]",-0.207003430547
17,"[[ -1.03330446e+01   1.28395706e+00   1.00554839e-01  -5.57510719e-02]
 [ -5.76052541e+01  -7.55616806e+00   0.00000000e+00   0.00000000e+00]]",[-3.40956766  1.58874565],[-1.0498265  -0.90864956],[-3.57652688  2.28106976],-1.35253,"[-0.97505307 -0.11118781  1.17570601  1.08621754  0.87630107 -0.4928086
 -0.59315288 -1.68952407 -1.68674282  0.62379678  0.        ]",-0.280684438281
18,"[[ -1.15133952e+01   1.17392842e+00   1.00554839e-01  -5.57510719e-02]
 [ -6.04207765e+01  -3.46047031e+00   0.00000000e+00   0.00000000e+00]]",[-3.52754578  2.05792559],[-1.0498265  -0.90864956],[-3.55221725  2.17276835],-1.35529,"[ 0.5596898   0.11026375  1.2932674   1.04095276  0.87630078 -0.49280849
 -0.63265749 -0.80133074 -0.82559859  1.49017393  0.        ]",-0.258401545622
19,"[[ -1.27495177e+01   1.14499157e+00   1.00554839e-01  -5.57510719e-02]
 [ -6.31826051e+01   5.53213540e-01   0.00000000e+00   0.00000000e+00]]",[-2.25497805  0.35040585],[-1.0498265  -0.90864956],[-2.54836893  0.36466697],-2.0575,"[ 1.23475912  0.16695145 -0.24238811  1.02674747  0.8763005  -0.49280838
 -0.67140872  0.06907685  0.22764704  0.83810606  0.        ]",-0.141449994037
20,"[[ -1.40403372e+01   1.16971079e+00   1.00554839e-01  -5.57510719e-02]
 [ -6.58904496e+01   1.91390602e+00   0.00000000e+00   0.00000000e+00]]",[-2.24838013 -0.91714932],[-1.0498265  -0.90864956],[-2.16907001 -0.81814277],-1.80104,"[ 0.00901642  0.11857028 -1.43054301  1.03894033  0.87630022 -0.49280826
 -0.70940247  0.36415665 -0.04696259 -0.46876244  0.        ]",-0.0780118407722
21,"[[ -1.53847618e+01   1.17100017e+00   1.00554839e-01  -5.57510719e-02]
 [ -6.85428448e+01  -1.77292539e+00   0.00000000e+00   0.00000000e+00]]",[-3.31788093 -0.54033033],[-1.0498265  -0.90864956],[-3.06846166 -0.64959264],-1.81753,"[-1.43558648  0.11603241 -0.44033619  1.03955706  0.87629994 -0.49280815
 -0.7466182  -0.43536991 -1.3298615  -0.52598395  0.        ]",-0.221072971806
22,"[[ -1.67816939e+01   1.11424278e+00   1.00554839e-01  -5.57510719e-02]
 [ -7.11414965e+01  -3.89589318e+00   0.00000000e+00   0.00000000e+00]]",[-3.41042431  1.27702211],[-1.0498265  -0.90864956],[-3.82452202  1.81209791],-1.54061,"[-0.7838982   0.22637762  1.30800397  1.01062625  0.87629966 -0.49280804
 -0.78307984 -0.8957567  -1.64997254  0.91111966  0.        ]",-0.293284745463
23,"[[ -1.82300987e+01   1.07663326e+00   1.00554839e-01  -5.57510719e-02]
 [ -7.36908645e+01   1.21381276e-01   0.00000000e+00   0.00000000e+00]]",[-3.60780748  0.74870185],[-1.0498265  -0.90864956],[-3.29231453  1.08778   ],-1.62042,"[ 1.00099988  0.29784632  0.87202187  0.98949421  0.87629938 -0.49280793
 -0.81884996 -0.02456998 -0.32340446  1.44637267  0.        ]",-0.225360764878
24,"[[ -1.97290025e+01   1.10857467e+00   1.00554839e-01  -5.57510719e-02]
 [ -7.61914756e+01   3.06264961e+00   0.00000000e+00   0.00000000e+00]]",[-1.72991696 -0.81909604],[-1.0498265  -0.90864956],[-2.21197391 -0.67465365],-1.84129,"[ 0.75682342  0.2372363  -1.10189805  1.00753982  0.87629909 -0.49280782
 -0.85393594  0.61327386  0.28438451  0.04523402  0.        ]",-0.0704259922166
25,"[[ -2.12774108e+01   1.13645243e+00   1.00554839e-01  -5.57510719e-02]
 [ -7.86408836e+01  -2.64093726e-01   0.00000000e+00   0.00000000e+00]]",[-2.66630361 -0.3088573 ],[-1.0498265  -0.90864956],[-2.82774448 -0.95310473],-1.88111,"[-1.16972234  0.18354039 -0.93281544  1.02237395  0.87629881 -0.49280771
 -0.88830348 -0.10816437 -0.98841152 -0.71617834  0.        ]",-0.185980684781
26,"[[ -2.28743110e+01   1.11871066e+00   1.00554839e-01  -5.57510719e-02]
 [ -8.10410001e+01  -1.50616198e+00   0.00000000e+00   0.00000000e+00]]",[-3.36292144  0.33625811],[-1.0498265  -0.90864956],[-3.81372476  0.48062539],-1.79127,"[-1.00214663  0.21779663  1.15278271  1.01303213  0.87629853 -0.4928076
 -0.92197938 -0.37751952 -1.72557524  0.70764841  0.        ]",-0.29147809907
27,"[[ -2.45187412e+01   1.10199087e+00   1.00554839e-01  -5.57510719e-02]
 [ -8.33943251e+01  -1.70485165e-01   0.00000000e+00   0.00000000e+00]]",[-3.52267662  0.92658563],[-1.0498265  -0.90864956],[-3.34955883  0.93360078],-1.53923,"[ 1.00536367  0.24981081  0.86551724  1.00391018  0.87629825 -0.49280749
 -0.95499872 -0.08786426 -0.33432436  1.44164     0.        ]",-0.224907138569
28,"[[ -2.62097906e+01   1.13515703e+00   1.00554839e-01  -5.57510719e-02]
 [ -8.57033304e+01   3.47461688e+00   0.00000000e+00   0.00000000e+00]]",[-2.28675796 -1.43230908],[-1.0498265  -0.90864956],[-2.20433521 -1.17263973],-1.85666,"[ 0.53057479  0.18605115 -1.262878    1.0217026   0.87629797 -0.49280737
 -0.98739619  0.70261355  0.20385184 -0.1440175   0.        ]",-0.0623000211362
29,"[[ -2.79465492e+01   1.16394037e+00   1.00554839e-01  -5.57510719e-02]
 [ -8.79645489e+01  -5.83089705e-01   0.00000000e+00   0.00000000e+00]]",[-3.35071546 -1.9212977 ],[-1.0498265  -0.90864956],[-3.15174437 -1.16930401],-1.82336,"[-1.43355987  0.12991056 -0.44668128  1.0361521   0.87629769 -0.49280726
 -1.01912314 -0.17734205 -1.3305958  -0.52862417  0.        ]",-0.221348586365
30,"[[ -2.97280555e+01   1.11235963e+00   1.00554839e-01  -5.57510719e-02]
 [ -9.01782205e+01  -4.56185953e+00   0.00000000e+00   0.00000000e+00]]",[-3.83640401  2.00832292],[-1.0498265  -0.90864956],[-3.9094398   2.28608871],-1.03554,"[-0.28613227  0.22998836  1.47481618  1.00960201  0.8762974  -0.49280715
 -1.05018293 -1.04017919 -1.40110973  1.24787874  0.        ]",-0.288842326963
31,"[[ -3.15534075e+01   1.06144411e+00   1.00554839e-01  -5.57510719e-02]
 [ -9.23502226e+01  -5.43195124e-01   0.00000000e+00   0.00000000e+00]]",[-2.38803338 -0.41197783],[-1.0498265  -0.90864956],[-2.73636627  0.46164513],-1.75218,"[ 1.24483697  0.32630902 -0.17652637  0.98052176  0.87629712 -0.49280704
 -1.08065802 -0.16869008  0.25180007  0.85126652  0.        ]",-0.145097396667
32,"[[ -3.34217676e+01   1.03399952e+00   1.00554839e-01  -5.57510719e-02]
 [ -9.44784987e+01  -2.19591957e+00   0.00000000e+00   0.00000000e+00]]",[-2.62254644 -0.40972311],[-1.0498265  -0.90864956],[-2.74985242 -0.43897405],-1.61592,"[-0.70730996  0.37712314 -1.30128718  0.96368925  0.87629684 -0.49280693
 -1.11051957 -0.52710047 -0.60489002 -0.78222802  0.        ]",-0.149437271386
33,"[[ -3.53322587e+01   9.73911058e-01   1.00554839e-01  -5.57510719e-02]
 [ -9.65634742e+01  -3.80758485e+00   0.00000000e+00   0.00000000e+00]]",[-4.43335025  1.41331772],[-1.0498265  -0.90864956],[-3.9536283   1.72614288],-1.41914,"[-1.11260004  0.48545166  1.04580064  0.9240796   0.87629656 -0.49280682
 -1.13977354 -0.87660663 -1.77770131  0.68582398  0.        ]",-0.298519495395
34,"[[ -3.72840539e+01   9.37913979e-01   1.00554839e-01  -5.57510719e-02]
 [ -9.86096956e+01   1.94447106e-01   0.00000000e+00   0.00000000e+00]]",[-3.3435363   0.35954552],[-1.0498265  -0.90864956],[-3.23297167  1.07322884],-1.41654,"[ 1.14049605  0.54829517  0.61289466  0.89858526  0.87629628 -0.49280671
 -1.16848372 -0.00872417 -0.04304422  1.32193232  0.        ]",-0.204008811708
35,"[[ -3.92763813e+01   9.55707823e-01   1.00554839e-01  -5.57510719e-02]
 [ -1.00616529e+02   1.58000465e+00   0.00000000e+00   0.00000000e+00]]",[-2.31331679 -0.38143642],[-1.0498265  -0.90864956],[-2.44059014 -0.68366468],-1.5963,"[-0.13359243  0.51743028 -1.4373565   0.91134942  0.876296   -0.49280659
 -1.19664121  0.29174846 -0.19910529 -0.67049005  0.        ]",-0.108938441971
36,"[[ -4.13084413e+01   9.71480030e-01   1.00554839e-01  -5.57510719e-02]
 [ -1.02582740e+02   2.16454536e-03   0.00000000e+00   0.00000000e+00]]",[-3.93942476  0.22707406],[-1.0498265  -0.90864956],[-3.8468523  -0.08338043],-1.87518,"[-1.35867243  0.48974531  0.68247901  0.92239805  0.87629571 -0.49280648
 -1.22422869 -0.05042277 -1.81485127  0.32667789  0.        ]",-0.290104227902
37,"[[ -4.33794372e+01   9.80166804e-01   1.00554839e-01  -5.57510719e-02]
 [ -1.04510535e+02   8.63361141e-01   0.00000000e+00   0.00000000e+00]]",[-3.2395916   0.95318551],[-1.0498265  -0.90864956],[-3.40299988  0.74523544],-1.34309,"[ 1.0141672   0.47436884  0.85216136  0.92837557  0.87629543 -0.49280637
 -1.25127714  0.13633679 -0.24477124  1.44314122  0.        ]",-0.223299188247
38,"[[ -4.54886286e+01   1.03473364e+00   1.00554839e-01  -5.57510719e-02]
 [ -1.06402789e+02   4.58044575e+00   0.00000000e+00   0.00000000e+00]]",[-2.53278163 -1.24509202],[-1.0498265  -0.90864956],[-2.33111429 -1.50017691],-1.67048,"[-0.03558043  0.37577373 -1.43435217  0.96414802  0.87629515 -0.49280626
 -1.27782687  0.94242568 -0.10691635 -0.5792074   0.        ]",-0.0940961952803
39,"[[ -4.76352771e+01   1.08527601e+00   1.00554839e-01  -5.57510719e-02]
 [ -1.08255381e+02   4.86970021e-01   0.00000000e+00   0.00000000e+00]]",[-4.42065947 -0.78575106],[-1.0498265  -0.90864956],[-3.84524655 -0.74671328],-1.75172,"[-1.33029661  0.28154466  0.73876092  0.99448119  0.87629487 -0.49280615
 -1.30382007  0.05471203 -1.77944941  0.30897403  0.        ]",-0.283724117561
40,"[[ -4.98185824e+01   1.06325228e+00   1.00554839e-01  -5.57510719e-02]
 [ -1.10068652e+02  -2.67895600e+00   0.00000000e+00   0.00000000e+00]]",[-3.73515385  1.99890475],[-1.0498265  -0.90864956],[-3.36761332  1.41590381],-1.14077,"[ 1.12210622  0.32293218  0.65516311  0.98159962  0.87629459 -0.49280604
 -1.32926153 -0.63185258 -0.15162308  1.35574013  0.        ]",-0.208799943188
41,"[[ -5.20378062e+01   1.04947576e+00   1.00554839e-01  -5.57510719e-02]
 [ -1.11848359e+02   1.28789380e+00   0.00000000e+00   0.00000000e+00]]",[-2.77416463 -1.29506671],[-1.0498265  -0.90864956],[-2.58401871 -1.2791878 ],-1.56404,"[-0.40137756  0.34856641 -1.40781727  0.97327667  0.87629431 -0.49280593
 -1.35423201  0.22840109 -0.35401098 -0.71326524  0.        ]",-0.121134655156
42,"[[ -5.42922592e+01   1.03477780e+00   1.00554839e-01  -5.57510719e-02]
 [ -1.13590562e+02  -2.74443227e+00   0.00000000e+00   0.00000000e+00]]",[-3.35604552  1.16663389],[-1.0498265  -0.90864956],[-4.05297089  1.12044978],-1.38525,"[-0.99998447  0.37569234  1.15465475  0.96417432  0.87629402 -0.49280581
 -1.37867623 -0.64605183 -1.73530158  0.76774708  0.        ]",-0.296589713002
43,"[[ -5.65812214e+01   1.01968329e+00   1.00554839e-01  -5.57510719e-02]
 [ -1.15300531e+02   1.22159423e+00   0.00000000e+00   0.00000000e+00]]",[-2.57269736  0.24542839],[-1.0498265  -0.90864956],[-2.92345381 -0.10536754],-1.51518,"[ 1.2571501   0.4033046  -0.02384065  0.95458909  0.87629374 -0.4928057
 -1.40266815  0.21402354  0.22363947  0.94366876  0.        ]",-0.156268505365
44,"[[ -5.89040600e+01   1.05312748e+00   1.00554839e-01  -5.57510719e-02]
 [ -1.16977882e+02   2.11941715e+00   0.00000000e+00   0.00000000e+00]]",[-2.68140213 -1.38433167],[-1.0498265  -0.90864956],[-2.96115065 -1.61567152],-1.76966,"[-1.10145108  0.3417908  -1.01026866  0.97550146  0.87629346 -0.49280559
 -1.42620236  0.40872602 -0.96611505 -0.7521257   0.        ]",-0.186627003601
45,"[[ -6.12600926e+01   1.05484756e+00   1.00554839e-01  -5.57510719e-02]
 [ -1.18619311e+02  -1.93415607e+00   0.00000000e+00   0.00000000e+00]]",[-3.78110492  1.98430518],[-1.0498265  -0.90864956],[-4.01857901  1.32669556],-0.961933,"[-0.12597538  0.33859443  1.48481693  0.97654461  0.87629318 -0.49280548
 -1.44923253 -0.47033502 -1.28624919  1.36314714  0.        ]",-0.287465749458
46,"[[ -6.36486382e+01   1.05574598e+00   1.00554839e-01  -5.57510719e-02]
 [ -1.20230467e+02   2.01060142e+00   0.00000000e+00   0.00000000e+00]]",[-2.13371383 -1.40221485],[-1.0498265  -0.90864956],[-2.48780322 -1.2533102 ],-1.57605,"[ 0.82179045  0.33692364 -1.0413535   0.97708804  0.8762929  -0.49280537
 -1.47183789  0.3851283   0.31058427  0.07842842  0.        ]",-0.0753037901077
47,"[[ -6.60690761e+01   1.05528138e+00   1.00554839e-01  -5.57510719e-02]
 [ -1.21807453e+02  -2.04379097e+00   0.00000000e+00   0.00000000e+00]]",[-4.01446518 -0.44682972],[-1.0498265  -0.90864956],[-3.71726894 -0.56248724],-1.47534,"[-1.5008508   0.33778766  0.16322828  0.9768066   0.87629262 -0.49280526
 -1.49396377 -0.49411064 -1.67978763 -0.13682722  0.        ]",-0.264379457023
48,"[[ -6.85207165e+01   9.96503817e-01   1.00554839e-01  -5.57510719e-02]
 [ -1.23351169e+02  -3.82792096e+00   0.00000000e+00   0.00000000e+00]]",[-3.25924918  2.29891443],[-1.0498265  -0.90864956],[-3.55009818  2.05398273],-0.920197,"[ 1.020819    0.44520785  0.84185532  0.93940537  0.87629233 -0.49280515
 -1.51562281 -0.88101839 -0.24699282  1.43854357  0.        ]",-0.222616108582
49,"[[ -7.10029431e+01   9.59885092e-01   1.00554839e-01  -5.57510719e-02]
 [ -1.24867050e+02   1.52786008e-01   0.00000000e+00   0.00000000e+00]]",[-2.56879777 -0.63038871],[-1.0498265  -0.90864956],[-2.77976704 -1.05725539],-1.47296,"[-0.55574215  0.51012668 -1.36453806  0.91429542  0.87629205 -0.49280503
 -1.53689126 -0.01775866 -0.51725464 -0.79198575  0.        ]",-0.143311040888
