timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
10,"[[ -3.67072858e+00   1.22751271e+00   8.89376600e-03  -5.97737420e-02]
 [ -3.62231748e+01  -4.75001357e-01   0.00000000e+00   0.00000000e+00]]",-0.399198,"[-1.32948669  0.11417306  0.75849758  1.08725762  0.08702824 -0.51743656
 -0.29833778 -0.16665212 -1.20846876  0.26837084  0.        ]",[-2.59392238  0.09850064],[-3.24299199  0.37573054],[-0.76412243 -0.51520383],-0.183764381445
11,"[[ -4.42770711e+00   1.23298497e+00   8.89376600e-03  -5.97737420e-02]
 [ -3.94639628e+01   1.01708052e+00   0.00000000e+00   0.00000000e+00]]",-0.511098,"[-0.52560953  0.10495609  1.42569882  1.08961053  0.08702821 -0.51743632
 -0.3472874   0.12730728 -1.01412779  1.06732607  0.        ]",[-2.60835075  0.06108192],[-2.14049716 -0.3211524 ],[-0.76412243 -0.51520383],-0.218331576745
12,"[[ -5.24885319e+00   1.24030609e+00   8.89376600e-03  -5.97737420e-02]
 [ -4.26399991e+01  -2.80829431e-01   0.00000000e+00   0.00000000e+00]]",-0.542701,"[ 0.56752493  0.09259739  1.27871078  1.09270177  0.08702817 -0.51743608
 -0.39525899 -0.12839783 -0.31241199  1.51236924  0.        ]",[-2.5325706   0.75405699],[-2.69797574  0.10665149],[-0.76412243 -0.51520383],-0.231405942394
13,"[[ -6.13289133e+00   1.23891143e+00   8.89376600e-03  -5.97737420e-02]
 [ -4.57534700e+01   1.39770012e-01   0.00000000e+00   0.00000000e+00]]",-1.15791,"[ 1.22679435  0.09495408  0.23780241  1.09211688  0.08702814 -0.51743584
 -0.44228555 -0.04553422  0.51412833  1.20706474  0.        ]",[-2.09787536  0.25410646],[-1.61347083  0.49572561],[-0.76412243 -0.51520383],-0.213383045308
14,"[[ -7.07858814e+00   1.26129048e+00   8.89376600e-03  -5.97737420e-02]
 [ -4.88061750e+01   2.09141483e+00   0.00000000e+00   0.00000000e+00]]",-1.44393,"[ 0.82825873  0.05700397 -1.02906636  1.10120057  0.08702811 -0.5174356
 -0.48839428  0.33896537  0.80910101  0.25693212  0.        ]",[-1.68137932 -0.98129165],[-2.12889377  0.04328061],[-0.76412243 -0.51520383],-0.16379833425
15,"[[ -8.08473460e+00   1.30432662e+00   8.89376600e-03  -5.97737420e-02]
 [ -5.17985315e+01   2.21155912e+00   0.00000000e+00   0.00000000e+00]]",-1.1397,"[-0.45364015 -0.0167257  -1.40939916  1.11693962  0.08702808 -0.51743536
 -0.53359147  0.36263523  0.24662989 -0.57965697  0.        ]",[-1.79651856 -1.42108929],[-1.17057613 -0.5474566 ],[-0.76412243 -0.51520383],-0.111004715379
16,"[[ -9.15012704e+00   1.32625869e+00   8.89376600e-03  -5.97737420e-02]
 [ -5.47307957e+01  -1.11807886e-02   0.00000000e+00   0.00000000e+00]]",-0.753235,"[-1.46651879 -0.05464363 -0.37950252  1.12407678  0.08702805 -0.51743512
 -0.57788099 -0.07527404 -0.7462253  -0.49624003  0.        ]",[-2.30660534 -0.98406088],[-2.80405571 -1.54929113],[-0.76412243 -0.51520383],-0.12784619059
17,"[[ -1.02735659e+01   1.28618534e+00   8.89376600e-03  -5.97737420e-02]
 [ -5.76031855e+01  -3.98311868e+00   0.00000000e+00   0.00000000e+00]]",0.120781,"[-1.05018146  0.01446823  1.11880342  1.11058173  0.08702801 -0.51743488
 -0.62126613 -0.85779834 -1.1796668   0.58713506  0.        ]",[-2.78740239  0.91945088],[-3.09367812  1.73790938],[-0.76412243 -0.51520383],-0.195647723604
18,"[[ -1.14538938e+01   1.24690653e+00   8.89376600e-03  -5.97737420e-02]
 [ -6.04205413e+01   4.16250187e-02   0.00000000e+00   0.00000000e+00]]",-0.458337,"[ 0.47275569  0.08142867  1.33337604  1.09542815  0.08702798 -0.51743464
 -0.66381999 -0.06486995 -0.39402304  1.49536862  0.        ]",[-2.65383792  0.4631474 ],[-1.96234852  0.48045924],[-0.76412243 -0.51520383],-0.230965314683
19,"[[ -1.26900207e+01   1.26666972e+00   8.89376600e-03  -5.97737420e-02]
 [ -6.31831136e+01   1.92814837e+00   0.00000000e+00   0.00000000e+00]]",-1.22692,"[ 1.23181622  0.04784061 -0.16264481  1.10328829  0.08702795 -0.5174344
 -0.70554635  0.30680041  0.66973079  0.97529871  0.        ]",[-2.01519752 -0.73911142],[-2.2725643  -1.26231986],[-0.76412243 -0.51520383],-0.200634963159
20,"[[ -1.39808364e+01   1.26495751e+00   8.89376600e-03  -5.97737420e-02]
 [ -6.58890910e+01  -2.08623386e+00   0.00000000e+00   0.00000000e+00]]",-1.40027,"[ 0.0769565   0.05075899 -1.43038611  1.10262529  0.08702792 -0.51743416
 -0.74641786 -0.48408694  0.54751575 -0.35283462  0.        ]",[-1.76659346 -0.68939829],[-1.84913473 -1.52449289],[-0.76412243 -0.51520383],-0.128049232757
21,"[[ -1.53252120e+01   1.18374222e+00   8.89376600e-03  -5.97737420e-02]
 [ -6.85392254e+01  -6.02232655e+00   0.00000000e+00   0.00000000e+00]]",-0.364198,"[-1.41837429  0.18722483 -0.5294713   1.06712012  0.08702789 -0.51743392
 -0.78644586 -1.25954943 -0.7479907  -0.56349443  0.        ]",[-2.42908335  0.69549823],[-2.90895208  0.74105721],[-0.76412243 -0.51520383],-0.134533317885
22,"[[ -1.67220713e+01   1.09374836e+00   8.89376600e-03  -5.97737420e-02]
 [ -7.11383410e+01  -2.98727417e+00   0.00000000e+00   0.00000000e+00]]",0.0293056,"[-0.86726921  0.33321093  1.26329616  1.0186068   0.08702785 -0.51743368
 -0.82570322 -0.6616027  -1.1603562   0.89933449  0.        ]",[-2.93101501  1.32490182],[-2.81085816  1.29155562],[-0.76412243 -0.51520383],-0.218740749087
23,"[[ -1.81704187e+01   1.07413233e+00   8.89376600e-03  -5.97737420e-02]
 [ -7.36882789e+01   1.01213876e+00   0.00000000e+00   0.00000000e+00]]",-0.666971,"[ 0.93608695  0.36418998  0.9393645   1.00678762  0.08702782 -0.51743344
 -0.86421775  0.12633588  0.15160155  1.52006139  0.        ]",[-2.56165576  0.52368212],[-1.98068973  0.13794048],[-0.76412243 -0.51520383],-0.235896701534
24,"[[ -1.96692650e+01   1.09944781e+00   8.89376600e-03  -5.97737420e-02]
 [ -7.61880850e+01   1.51743123e+00   0.00000000e+00   0.00000000e+00]]",-1.27669,"[ 0.80401751  0.3241499  -1.05370534  1.02195681  0.08702779 -0.5174332
 -0.90197502  0.2258853   0.84298905  0.12129915  0.        ]",[-1.86394787 -0.68963575],[-2.1438297  -0.71758844],[-0.76412243 -0.51520383],-0.165952573665
25,"[[ -2.12175988e+01   1.10076305e+00   8.89376600e-03  -5.97737420e-02]
 [ -7.86368457e+01  -1.37651375e+00   0.00000000e+00   0.00000000e+00]]",-0.687561,"[-1.12546605  0.32205509 -1.00638364  1.02272417  0.08702776 -0.51743296
 -0.93896125 -0.34426139 -0.42306842 -0.74343955  0.        ]",[-2.28794312 -0.29080221],[-3.38401867 -0.05179741],[-0.76412243 -0.51520383],-0.124506912437
26,"[[ -2.28144166e+01   1.07121154e+00   8.89376600e-03  -5.97737420e-02]
 [ -8.10369226e+01  -1.57814852e+00   0.00000000e+00   0.00000000e+00]]",-0.0650166,"[-1.07631689  0.36877459  1.09371319  1.00498824  0.08702772 -0.51743272
 -0.97521209 -0.38398606 -1.23257741  0.70422572  0.        ]",[-2.94573545  0.76214552],[-3.03156098  0.53725407],[-0.76412243 -0.51520383],-0.211984021884
27,"[[ -2.44587694e+01   1.06105800e+00   8.89376600e-03  -5.97737420e-02]
 [ -8.33907390e+01   5.55459562e-01   0.00000000e+00   0.00000000e+00]]",-0.408941,"[ 0.9405514   0.38465624  0.93345788  0.99866526  0.08702769 -0.51743248
 -1.01076415  0.03636424  0.16529065  1.51968823  0.        ]",[-2.60996938  0.58612323],[-3.21027841  0.02337524],[-0.76412243 -0.51520383],-0.236328981834
28,"[[ -2.61497346e+01   1.07272252e+00   8.89376600e-03  -5.97737420e-02]
 [ -8.56981034e+01   6.10527159e-01   0.00000000e+00   0.00000000e+00]]",-1.21288,"[ 0.58798894  0.36640327 -1.22907341  1.00591765  0.08702766 -0.51743224
 -1.04561452  0.0472133   0.77424615 -0.11565624  0.        ]",[-1.89509153 -0.63744104],[-2.71210062 -0.9823027 ],[-0.76412243 -0.51520383],-0.154718580834
29,"[[ -2.78863697e+01   1.04550820e+00   8.89376600e-03  -5.97737420e-02]
 [ -8.79574325e+01  -3.31904017e+00   0.00000000e+00   0.00000000e+00]]",-0.414301,"[-1.41566876  0.40880357 -0.53655556  0.98875708  0.08702763 -0.517432
 -1.0797393  -0.72696599 -0.83366693 -0.55988912  0.        ]",[-2.5460875   0.39179927],[-2.2908871  -0.16594239],[-0.76412243 -0.51520383],-0.145427269153
30,"[[ -2.96677327e+01   9.72908682e-01   8.89376600e-03  -5.97737420e-02]
 [ -9.01714194e+01  -3.93886329e+00   0.00000000e+00   0.00000000e+00]]",0.325974,"[-0.38152748  0.51858461  1.46170733  0.93897899  0.0870276  -0.51743176
 -1.11317916 -0.84907929 -0.89584647  1.33905499  0.        ]",[-3.05943942  1.99790907],[-3.68905576  1.56020019],[-0.76412243 -0.51520383],-0.239522035214
31,"[[ -3.14929558e+01   9.34355288e-01   8.89376600e-03  -5.97737420e-02]
 [ -9.23440950e+01   7.00645361e-02   0.00000000e+00   0.00000000e+00]]",-0.739074,"[ 1.23826316  0.5747642  -0.09462539  0.91024694  0.08702756 -0.51743152
 -1.14599498 -0.05926423  0.82945735  0.89491944  0.        ]",[-2.25545835  0.51675296],[-2.99019923  1.18371112],[-0.76412243 -0.51520383],-0.211652022813
32,"[[ -3.33612269e+01   9.75172532e-01   8.89376600e-03  -5.97737420e-02]
 [ -9.44763526e+01   3.99817636e+00   0.00000000e+00   0.00000000e+00]]",-0.764247,"[-0.64287815  0.51523791 -1.34662512  0.94061608  0.08702753 -0.51743128
 -1.17820025  0.71462881 -0.04048402 -0.80218579  0.        ]",[-2.15371108 -1.12081122],[-1.6173207 -1.1355379],[-0.76412243 -0.51520383],-0.125160049457
33,"[[ -3.52717056e+01   1.01428976e+00   8.89376600e-03  -5.97737420e-02]
 [ -9.65641192e+01  -7.32740273e-02   0.00000000e+00   0.00000000e+00]]",-0.0723178,"[-1.18094105  0.45662241  0.97878555  0.96805449  0.0870275  -0.51743104
 -1.20973344 -0.08750446 -1.26846197  0.61677128  0.        ]",[-2.99061227  0.33516461],[-3.31616417  0.29063663],[-0.76412243 -0.51520383],-0.211017487004
34,"[[ -3.72235247e+01   1.02404164e+00   8.89376600e-03  -5.97737420e-02]
 [ -9.86111088e+01   1.04445020e+00   0.00000000e+00   0.00000000e+00]]",-0.388883,"[ 1.08917611  0.44178107  0.68967669  0.97463539  0.08702747 -0.5174308
 -1.24065067  0.13270305  0.3830604   1.41874931  0.        ]",[-2.57460117  0.31454071],[-2.91911348 -0.23450403],[-0.76412243 -0.51520383],-0.232509028003
35,"[[ -3.92158744e+01   1.03504528e+00   8.89376600e-03  -5.97737420e-02]
 [ -1.00617066e+02   5.89051483e-02   0.00000000e+00   0.00000000e+00]]",-0.930081,"[-0.06340072  0.42492867 -1.44612879  0.98193545  0.08702744 -0.51743056
 -1.27094805 -0.06146338  0.4197432  -0.58620135  0.        ]",[-2.05901837 -0.78096437],[-1.73314448 -1.24391619],[-0.76412243 -0.51520383],-0.130854544
36,"[[ -4.12479215e+01   9.96107473e-01   8.89376600e-03  -5.97737420e-02]
 [ -1.02580588e+02  -3.93945438e+00   0.00000000e+00   0.00000000e+00]]",0.145687,"[-1.40537842  0.48405227  0.5990403   0.9555039   0.0870274  -0.51743032
 -1.3006044  -0.84919707 -1.28422126  0.26022358  0.        ]",[-2.98244214  1.14871895],[-3.37026416  0.9688836 ],[-0.76412243 -0.51520383],-0.195961389603
37,"[[ -4.33188616e+01   9.56214497e-01   8.89376600e-03  -5.97737420e-02]
 [ -1.04507494e+02  -6.28272998e-02   0.00000000e+00   0.00000000e+00]]",-0.313554,"[ 0.94956862  0.54309831  0.92133425  0.92672495  0.08702737 -0.51743008
 -1.32970763 -0.08544577  0.24428788  1.5231034   0.        ]",[-2.72225761  0.85677791],[-1.84017794  0.71802223],[-0.76412243 -0.51520383],-0.240059633989
38,"[[ -4.54279806e+01   9.83107658e-01   8.89376600e-03  -5.97737420e-02]
 [ -1.06398465e+02   2.74242743e+00   0.00000000e+00   0.00000000e+00]]",-0.843981,"[ 0.03429651  0.5034674  -1.43680628  0.94631146  0.08702734 -0.51742984
 -1.35826802  0.46722973  0.46758341 -0.56977871  0.        ]",[-2.06040478 -1.13650942],[-2.3631251  -1.04837325],[-0.76412243 -0.51520383],-0.135082227921
39,"[[ -4.75745279e+01   9.97271462e-01   8.89376600e-03  -5.97737420e-02]
 [ -1.08249577e+02  -1.31284228e+00   0.00000000e+00   0.00000000e+00]]",0.101155,"[-1.38045379  0.48230503  0.65694402  0.95631602  0.08702731 -0.5174296
 -1.38622627 -0.33171708 -1.28835257  0.311715    0.        ]",[-3.01080418  0.42683369],[-3.76442709  0.79199925],[-0.76412243 -0.51520383],-0.198323497405
40,"[[ -4.97577381e+01   1.00231333e+00   8.89376600e-03  -5.97737420e-02]
 [ -1.10065808e+02   1.80636493e+00   0.00000000e+00   0.00000000e+00]]",-0.243065,"[ 1.06822286  0.47472458  0.73124724  0.95982463  0.08702728 -0.51742936
 -1.4136576   0.28281206  0.36721339  1.43779514  0.        ]",[-2.63675714  0.06068151],[-2.80877485  1.06062403],[-0.76412243 -0.51520383],-0.234225196469
41,"[[ -5.19769419e+01   1.07736085e+00   8.89376600e-03  -5.97737420e-02]
 [ -1.11849182e+02   5.68486306e+00   0.00000000e+00   0.00000000e+00]]",-0.716344,"[-0.33146498  0.35910952 -1.43378475  1.00875037  0.08702724 -0.51742912
 -1.44059256  1.04693215  0.2513134  -0.67369267  0.        ]",[-2.0797801  -2.05887198],[-1.54888002 -1.90206072],[-0.76412243 -0.51520383],-0.123361937129
42,"[[ -5.42314491e+01   1.14971391e+00   8.89376600e-03  -5.97737420e-02]
 [ -1.13595186e+02   1.56362143e+00   0.00000000e+00   0.00000000e+00]]",0.00277746,"[-1.07519573  0.24312658  1.09481404  1.04987713  0.08702721 -0.51742888
 -1.466963    0.23498718 -1.21776177  0.65126846  0.        ]",[-3.0089829  -0.69894028],[-3.10659313 -0.51905987],[-0.76412243 -0.51520383],-0.205860608247
43,"[[ -5.65205066e+01   1.15954031e+00   8.89376600e-03  -5.97737420e-02]
 [ -1.15304550e+02  -5.74158316e-01   0.00000000e+00   0.00000000e+00]]",-0.579112,"[ 1.24181023  0.22706614  0.05951879  1.05499198  0.08702718 -0.51742864
 -1.49277994 -0.18618678  0.64714685  1.08713634  0.        ]",[-2.34804034 -0.24815008],[-2.02081998 -0.24202412],[-0.76412243 -0.51520383],-0.211118340925
44,"[[ -5.88433989e+01   1.13802678e+00   8.89376600e-03  -5.97737420e-02]
 [ -1.16978949e+02  -1.57403529e+00   0.00000000e+00   0.00000000e+00]]",-0.387556,"[-1.0521737   0.26213603 -1.08047996  1.04364342  0.08702715 -0.5174284
 -1.51806868 -0.38317714 -0.32368327 -0.74857427  0.        ]",[-2.38986993 -0.91834819],[-2.51754068  0.54028902],[-0.76412243 -0.51520383],-0.119891253262
45,"[[ -6.11994554e+01   1.12778420e+00   8.89376600e-03  -5.97737420e-02]
 [ -1.18621550e+02   5.42511940e-01   0.00000000e+00   0.00000000e+00]]",0.168333,"[-0.22292082  0.27871182  1.48193959  1.03804952  0.08702711 -0.51742816
 -1.54287703  0.03381403 -0.83741228  1.32218912  0.        ]",[-3.0777483   0.03962901],[-3.02070869 -0.37853831],[-0.76412243 -0.51520383],-0.232239769483
46,"[[ -6.35880361e+01   1.12293445e+00   8.89376600e-03  -5.97737420e-02]
 [ -1.20230920e+02  -1.02250434e+00   0.00000000e+00   0.00000000e+00]]",-0.870779,"[ 0.86617045  0.28653231 -0.98800915  1.03535784  0.08702708 -0.51742792
 -1.56718338 -0.27451739  0.85170421  0.2099995   0.        ]",[-2.03736115 -0.72943473],[-1.70434916  0.40854217],[-0.76412243 -0.51520383],-0.16932574277
47,"[[ -6.60084884e+01   1.11835187e+00   8.89376600e-03  -5.97737420e-02]
 [ -1.21809295e+02   5.58745840e-01   0.00000000e+00   0.00000000e+00]]",-0.0918148,"[-1.51740217  0.29390524  0.06960573  1.03278931  0.08702705 -0.51742768
 -1.59102148  0.03701255 -1.0947024  -0.21226151  0.        ]",[-2.83185077 -0.9666394 ],[-3.24790235 -0.68853499],[-0.76412243 -0.51520383],-0.16390336469
48,"[[ -6.84601840e+01   1.10148110e+00   8.89376600e-03  -5.97737420e-02]
 [ -1.23354675e+02  -2.23667258e+00   0.00000000e+00   0.00000000e+00]]",0.0671492,"[ 0.95682382  0.32090642  0.91138596  1.02312622  0.08702702 -0.51742744
 -1.61436113 -0.51372668  0.15856045  1.5071604   0.        ]",[-2.77287102  0.75203437],[-3.02237608  0.01265422],[-0.76412243 -0.51520383],-0.234216891017
49,"[[ -7.09424702e+01   1.05710854e+00   8.89376600e-03  -5.97737420e-02]
 [ -1.24868908e+02  -2.20070952e+00   0.00000000e+00   0.00000000e+00]]",-0.598629,"[-0.48830534  0.39080578 -1.40024035  0.99615899  0.08702699 -0.5174272
 -1.63723024 -0.50664118  0.12607931 -0.73353163  0.        ]",[-2.25488138 -0.64196885],[-2.93057311 -0.99434499],[-0.76412243 -0.51520383],-0.122021713408
