timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
10,"[[  0.53040503  -1.43107594  -0.09431855  -0.05793739]
 [ 15.81780803  -1.41811821   0.           0.        ]]",[ 0.63219305  0.65592592],[-0.79957843 -0.55076671],[ 0.91444343  0.70796835],-0.969194,"[ 1.05483839 -0.26127177  0.76207724 -1.38764112 -0.8034188  -0.5109711
  0.47873757 -0.35069682  1.33853515  0.16463487  0.        ]",-0.249893997022
11,"[[  0.86871784  -1.43309069  -0.09431855  -0.05793739]
 [ 18.00612248   1.20794638   0.           0.        ]]",[ 1.11452592  0.00126093],[-0.79957843 -0.55076671],[ 0.82058853  0.10950591],-0.938929,"[ 0.75563984 -0.2649035   1.13982104 -1.38799656 -0.80341834 -0.51097088
  0.51145509  0.17302015  1.35603258  0.51034302  0.        ]",-0.262899025662
12,"[[  1.26496882  -1.40911305  -0.09431855  -0.05793739]
 [ 21.6069707    1.18997875   0.           0.        ]]",[ 0.87133619  0.48816516],[-0.79957843 -0.55076671],[ 0.7346223  -0.11591172],-1.04909,"[ 0.2798903  -0.22175071  1.41855692 -1.38341486 -0.80341789 -0.51097066
  0.56529154  0.1694368   1.24576419  0.91401472  0.        ]",-0.27079060754
13,"[[  1.72740721  -1.36614051  -0.09431855  -0.05793739]
 [ 24.62672127   3.10100087   0.           0.        ]]",[ 0.43566906 -1.44554362],[-0.79957843 -0.55076671],[ 0.64192408 -0.87945521],-0.757579,"[-0.35088497 -0.14485048  1.46864892 -1.37338821 -0.80341744 -0.51097044
  0.61043991  0.55055266  0.93870616  1.29199731  0.        ]",-0.266914201972
14,"[[  2.2323555   -1.34444041  -0.09431855  -0.05793739]
 [ 25.86413263  -0.9175559    0.           0.        ]]",[ 0.91294785 -0.81476361],[-0.79957843 -0.55076671],[ 0.55219108 -0.248577  ],-0.888357,"[-0.98348508 -0.10626835  1.17725725 -1.36744309 -0.80341699 -0.51097022
  0.6289403  -0.25087024  0.46724334  1.46494533  0.        ]",-0.244594553636
15,"[[  2.78076275  -1.39495408  -0.09431855  -0.05793739]
 [ 28.96638934  -4.12299301   0.           0.        ]]",[ 1.34343059  0.94053456],[-0.79957843 -0.55076671],[ 0.49925137  0.44308689],-0.888121,"[-1.42684632 -0.19634612  0.53797646 -1.38036459 -0.80341654 -0.51097
  0.67532221 -0.89013198 -0.01598024  1.32956491  0.        ]",-0.202458078948
16,"[[  3.39404412  -1.43919757  -0.09431855  -0.05793739]
 [ 32.35035065  -0.31388862   0.           0.        ]]",[ 0.52747028  0.16288659],[-0.79957843 -0.55076671],[ 0.47128373 -0.26781607],-0.534985,"[-1.47197209 -0.27591783 -0.34594732 -1.38903983 -0.80341609 -0.51096978
  0.72591587 -0.13047986 -0.40060251  0.89745336  0.        ]",-0.141855721985
17,"[[  4.05557111  -1.43889828  -0.09431855  -0.05793739]
 [ 33.79749731   0.3417024    0.           0.        ]]",[ 0.43590186  0.30533103],[-0.79957843 -0.55076671],[ 0.45307195 -0.21800512],-0.488942,"[ -9.78309202e-01  -2.75377716e-01  -1.14091281e+00  -1.38898808e+00
  -8.03415636e-01  -5.10969560e-01   7.47551959e-01   2.65113123e-04
  -5.08817200e-01   2.39839374e-01   0.00000000e+00]",-0.070588373566
18,"[[  4.74211434  -1.41995386  -0.09431855  -0.05793739]
 [ 34.85324419   1.54876688   0.           0.        ]]",[ 0.15906578 -0.07092989],[-0.79957843 -0.55076671],[ 0.5140031  -0.36101329],-0.482869,"[-0.0946092  -0.24124124 -1.44534146 -1.38556768 -0.80341518 -0.51096934
  0.76333616  0.24099082 -0.2056484  -0.38240736  0.        ]",-0.0627301814853
19,"[[  5.43857191  -1.39205187  -0.09431855  -0.05793739]
 [ 34.79273142   1.24244648   0.           0.        ]]",[ 0.60188892 -0.24901665],[-0.79957843 -0.55076671],[ 0.69384444 -0.35976934],-0.516801,"[ 0.78078051 -0.19114616 -1.07606415 -1.37970344 -0.80341473 -0.51096912
  0.76243102  0.17990102  0.4106195  -0.65281991  0.        ]",-0.138868355292
20,"[[  6.1514165   -1.37729279  -0.09431855  -0.05793739]
 [ 36.48613557   0.23689649   0.           0.        ]]",[ 0.98471235  1.28581133],[-0.79957843 -0.55076671],[ 0.96033627  0.00374132],-0.722238,"[ 1.23249757 -0.16474717 -0.17234933 -1.37620372 -0.80341428 -0.5109689
  0.7877489  -0.0206367   1.04934137 -0.40335888  0.        ]",-0.210521254091
21,"[[  6.91297948  -1.33282086  -0.09431855  -0.05793739]
 [ 39.6593435    4.19725738   0.           0.        ]]",[ 0.72885643 -1.11410501],[-0.79957843 -0.55076671],[ 0.96936232 -0.99193978],-0.677671,"[ 0.97968893 -0.08568628  0.8839177  -1.36400906 -0.80341383 -0.51096868
  0.8351915   0.76918146  1.39887994  0.31688983  0.        ]",-0.263052364285
22,"[[  7.72723055  -1.28937362  -0.09431855  -0.05793739]
 [ 41.75900579   0.16102379   0.           0.        ]]",[ 0.38083962 -0.60562623],[-0.79957843 -0.55076671],[ 0.78994519 -0.47742301],-0.985686,"[ 0.03883098 -0.00926525  1.47483111 -1.34971809 -0.80341338 -0.51096846
  0.86658333 -0.03576859  1.14092303  1.15205186  0.        ]",-0.277143168189
23,"[[  8.56924914  -1.31017324  -0.09431855  -0.05793739]
 [ 42.44071957  -2.23295861   0.           0.        ]]",[ 0.78458065  0.12444238],[-0.79957843 -0.55076671],[ 0.61425996 -0.229092  ],-0.922425,"[-1.04071808 -0.04574029  1.12723108 -1.35684925 -0.80341293 -0.51096824
  0.8767752  -0.5132028   0.39643868  1.4802752   0.        ]",-0.242040863053
24,"[[  9.44079497  -1.34937144  -0.09431855  -0.05793739]
 [ 44.70630042  -1.68851898   0.           0.        ]]",[ 0.37546881 -0.73665402],[-0.79957843 -0.55076671],[ 0.53658497 -0.32864785],-0.476286,"[-1.51553963 -0.11501862 -0.00318335 -1.3688319  -0.80341248 -0.51096802
  0.91064766 -0.40462444 -0.32820096  1.08158093  0.        ]",-0.166269815606
25,"[[ 10.34096959  -1.41198756  -0.09431855  -0.05793739]
 [ 45.3093248   -4.56345311   0.           0.        ]]",[-0.26398499  2.244879  ],[-0.79957843 -0.55076671],[ 0.5420053   0.41976082],-0.552231,"[-0.97588804 -0.22691515 -1.1428909  -1.38398471 -0.80341202 -0.5109678
  0.91966299 -0.97797525 -0.51708218  0.22076057  0.        ]",-0.0704755656347
26,"[[ 11.22768301  -1.46253248  -0.09431855  -0.05793739]
 [ 43.36823349  -0.50468555   0.           0.        ]]",[ 0.18139747 -0.36699901],[-0.79957843 -0.55076671],[ 0.6150614  0.0433488],-0.450988,"[ 0.18183576 -0.31808374 -1.40666783 -1.39260227 -0.80341157 -0.51096758
  0.8906409  -0.16853044 -0.05971679 -0.47563941  0.        ]",-0.0773134320323
27,"[[ 12.09364679  -1.48702458  -0.09431855  -0.05793739]
 [ 43.22869454  -1.93974781   0.           0.        ]]",[ 0.40216283  1.2499018 ],[-0.79957843 -0.55076671],[ 0.85766643  0.58119559],-0.66126,"[ 1.09311002 -0.36245555 -0.64731846 -1.39560843 -0.80341112 -0.51096736
  0.88855409 -0.45472649  0.70106396 -0.56201157  0.        ]",-0.167480808607
28,"[[ 12.96560143  -1.48562586  -0.09431855  -0.05793739]
 [ 43.96406868   2.06631605   0.           0.        ]]",[ 1.03913436 -1.04195178],[-0.79957843 -0.55076671],[  9.47696984e-01  -3.88324261e-05],-0.613881,"[ 1.13593175 -0.35991865  0.59026517 -1.39545587 -0.80341067 -0.51096714
  0.89954822  0.34420785  1.27185578  0.01597865  0.        ]",-0.237678008387
29,"[[ 13.87586559  -1.48435608  -0.09431855  -0.05793739]
 [ 47.052321    -1.9258278    0.           0.        ]]",[ 1.13403399  1.09312348],[-0.79957843 -0.55076671],[ 0.84822494  0.59704405],-1.16297,"[ 0.22090136 -0.35761588  1.43681994 -1.39531508 -0.80341022 -0.51096692
  0.94572054 -0.45195059  1.21716905  0.90042619  0.        ]",-0.265586543393
30,"[[ 14.84727168  -1.48266786  -0.09431855  -0.05793739]
 [ 50.07792907   2.08151033   0.           0.        ]]",[ 1.43486555 -0.89422086],[-0.79957843 -0.55076671],[ 0.65963829 -0.76475215],-0.690605,"[-1.03532662 -0.35455467  1.13218081 -1.39512517 -0.80340977 -0.5109667
  0.99095619  0.34723833  0.48870193  1.40224875  0.        ]",-0.237464172891
31,"[[ 15.87859734  -1.47686941  -0.09431855  -0.05793739]
 [ 53.04501823  -1.48954204   0.           0.        ]]",[ 0.38528325  0.18930656],[-0.79957843 -0.55076671],[ 0.54911667 -0.0624094 ],-0.467548,"[-1.49567351 -0.34404441 -0.22868558 -1.39444862 -0.80340932 -0.51096648
  1.03531685 -0.36494171 -0.33683201  0.97670306  0.        ]",-0.150784464167
32,"[[ 16.94426883  -1.49872192  -0.09431855  -0.05793739]
 [ 53.52048946  -0.69830471   0.           0.        ]]",[-0.01365176  0.15930409],[-0.79957843 -0.55076671],[ 0.58509576  0.08407897],-0.420877,"[-0.5886934  -0.38368065 -1.36472388 -1.39676776 -0.80340887 -0.51096626
  1.04242495 -0.20714398 -0.40667466 -0.03246824  0.        ]",-0.0454513133438
33,"[[  1.80035119e+01  -1.50609590e+00  -9.43185524e-02  -5.79373940e-02]
 [  5.24074788e+01  -4.13682475e-02   0.00000000e+00   0.00000000e+00]]",[ 0.69140889  0.5249729 ],[-0.79957843 -0.55076671],[ 0.73551452  0.16736731],-0.536262,"[ 0.77930411 -0.39707059 -1.07745605 -1.39741178 -0.80340841 -0.51096604
  1.02578345 -0.07613007  0.35343642 -0.59875548  0.        ]",-0.126267352478
34,"[[ 19.0687034   -1.48594045  -0.09431855  -0.05793739]
 [ 54.10583931   2.05007167   0.           0.        ]]",[ 0.49093902 -0.5768294 ],[-0.79957843 -0.55076671],[ 0.97204119 -0.02944672],-0.594044,"[ 1.21145496 -0.36048831  0.33907119 -1.39548166 -0.80340796 -0.51096582
  1.05117513  0.34096912  1.19563541 -0.14499531  0.        ]",-0.22626967108
35,"[[ 20.15957019  -1.46813603  -0.09431855  -0.05793739]
 [ 54.97811806  -0.2618596    0.           0.        ]]",[ 1.18416674  1.2032606 ],[-0.79957843 -0.55076671],[ 0.86400276  0.1031646 ],-1.07132,"[ 0.22020961 -0.32822481  1.43701603 -1.3933452  -0.80340751 -0.5109656
  1.06421593 -0.12010326  1.21867866  0.91232903  0.        ]",-0.266741914756
36,"[[ 21.28791056  -1.43346371  -0.09431855  -0.05793739]
 [ 57.84601486   3.71605775   0.           0.        ]]",[ 0.37814135 -1.44684386],[-0.79957843 -0.55076671],[ 0.68565673 -1.34178364],-0.511103,"[-1.18829365 -0.26557394  0.96853857 -1.38802761 -0.80340706 -0.51096538
  1.10709344  0.67321955  0.31705141  1.4212332   0.        ]",-0.228811871878
37,"[[  2.24483573e+01  -1.39946497e+00  -9.43185524e-02  -5.79373940e-02]
 [  5.81978343e+01  -3.02774058e-01   0.00000000e+00   0.00000000e+00]]",[ 0.30904702 -0.22440333],[-0.79957843 -0.55076671],[ 0.57008725 -0.39131171],-0.43229,"[-1.3739641  -0.20443057 -0.62698589 -1.38133223 -0.80340661 -0.51096516
  1.11235269 -0.12826334 -0.49786687  0.68809011  0.        ]",-0.119046677812
38,"[[  2.36130357e+01  -1.41423022e+00  -9.43185524e-02  -5.79373940e-02]
 [  5.82698397e+01  -1.17084552e+00   0.00000000e+00   0.00000000e+00]]",[ 0.99659772 -0.27015843],[-0.79957843 -0.55076671],[ 0.63439626  0.00789401],-0.432759,"[-0.06514663 -0.23094438 -1.44407532 -1.38441767 -0.80340616 -0.51096494
  1.11342841 -0.30138435 -0.18954711 -0.40088252  0.        ]",-0.0651306413788
39,"[[  2.48064443e+01  -1.44800229e+00  -9.43185524e-02  -5.79373940e-02]
 [  6.10618173e+01  -2.20266504e+00   0.00000000e+00   0.00000000e+00]]",[ 1.30603795  1.10385474],[-0.79957843 -0.55076671],[ 0.97268075  0.53386235],-0.645808,"[ 1.171644   -0.29181193 -0.44969858 -1.39043872 -0.80340571 -0.51096472
  1.15517075 -0.50716191  0.85066467 -0.51302237  0.        ]",-0.185807799485
40,"[[  2.60552604e+01  -1.45172970e+00  -9.43185524e-02  -5.79373940e-02]
 [  6.38102798e+01   1.81678108e+00   0.00000000e+00   0.00000000e+00]]",[ 0.77702504  0.2617297 ],[-0.79957843 -0.55076671],[ 0.9647873 -0.2905401],-0.816268,"[ 0.69769061 -0.29854659  1.18912009 -1.39101329 -0.80340525 -0.5109645
  1.19626241  0.29444415  1.34302279  0.55369877  0.        ]",-0.262809085518
41,"[[  2.73496358e+01  -1.40518184e+00  -9.43185524e-02  -5.79373940e-02]
 [  6.56211199e+01   2.83475954e+00   0.00000000e+00   0.00000000e+00]]",[ 0.1329238  -1.80051014],[-0.79957843 -0.55076671],[ 0.73353523 -1.24345732],-0.508491,"[-0.96654534 -0.21468818  1.19104545 -1.38255454 -0.8034048  -0.51096428
  1.22333549  0.49746147  0.51195734  1.43505886  0.        ]",-0.243726568455
42,"[[  2.86543085e+01  -1.38859314e+00  -9.43185524e-02  -5.79373940e-02]
 [  6.48491010e+01  -1.16264957e+00   0.00000000e+00   0.00000000e+00]]",[ 0.93455222 -0.38352665],[-0.79957843 -0.55076671],[ 0.5851481  -0.33439666],-0.423324,"[-1.4172791  -0.18495046 -0.52354133 -1.37887654 -0.80340435 -0.51096406
  1.21179191 -0.29975015 -0.48060973  0.76061317  0.        ]",-0.127463830875
43,"[[  2.99755349e+01  -1.42667226e+00  -9.43185524e-02  -5.79373940e-02]
 [  6.72656411e+01  -2.64008353e+00   0.00000000e+00   0.00000000e+00]]",[ 0.40075352  0.17870886],[-0.79957843 -0.55076671],[ 0.6638186   0.22341949],-0.433488,"[ 0.04383507 -0.25333434 -1.43353865 -1.38679777 -0.8034039  -0.51096384
  1.24792084 -0.59439773 -0.13218616 -0.44266953  0.        ]",-0.071048180591
44,"[[  3.13234178e+01  -1.47165471e+00  -9.43185524e-02  -5.79373940e-02]
 [  6.75217236e+01  -1.86071529e+00   0.00000000e+00   0.00000000e+00]]",[ 1.05520665  0.50071327],[-0.79957843 -0.55076671],[ 1.02281952  0.60807252],-0.622273,"[ 1.23856252 -0.33459605 -0.11514864 -1.39378673 -0.80340345 -0.51096362
  1.25174847 -0.43896642  1.0159494  -0.3793298   0.        ]",-0.204045145017
45,"[[  3.27001563e+01  -1.48840958e+00  -9.43185524e-02  -5.79373940e-02]
 [  7.01431984e+01   1.78701622e-01   0.00000000e+00   0.00000000e+00]]",[ 1.21439217  0.3384376 ],[-0.79957843 -0.55076671],[ 0.91575998 -0.01524004],-0.925769,"[ 0.25447044 -0.36496596  1.42679748 -1.39573054 -0.803403   -0.5109634
  1.2909413  -0.03224086  1.22800833  0.87535429  0.        ]",-0.265225178371
46,"[[  3.41287943e+01  -1.47121217e+00  -9.43185524e-02  -5.79373940e-02]
 [  7.27119044e+01   1.53677488e+00   0.00000000e+00   0.00000000e+00]]",[ 1.16362587 -0.54512662],[-0.79957843 -0.55076671],[ 0.69995487 -0.91165209],-0.500697,"[-1.3908128  -0.33379426  0.62985535 -1.39372769 -0.80340255 -0.51096318
  1.3293451   0.23860277  0.09060573  1.34411724  0.        ]",-0.207291893811
47,"[[  3.56083020e+01  -1.46220964e+00  -9.43185524e-02  -5.79373940e-02]
 [  7.52306961e+01  -6.29037099e-01   0.00000000e+00   0.00000000e+00]]",[ 0.10990341 -0.16855828],[-0.79957843 -0.55076671],[ 0.63342047 -0.06776392],-0.351308,"[-0.82138073 -0.31749716 -1.25216345 -1.39252823 -0.80340209 -0.51096296
  1.36700252 -0.19333024 -0.47471664  0.11802272  0.        ]",-0.0581979869821
48,"[[  3.71023508e+01  -1.48111739e+00  -9.43185524e-02  -5.79373940e-02]
 [  7.41777593e+01  -1.25974352e+00   0.00000000e+00   0.00000000e+00]]",[ 1.60623874  1.20530271],[-0.79957843 -0.55076671],[ 0.86645383  0.32396325],-0.591117,"[ 1.0059298  -0.35174202 -0.80370352 -1.39492374 -0.80340164 -0.51096274
  1.35125864 -0.31911346  0.59394856 -0.59480558  0.        ]",-0.155549505216
49,"[[  3.86108773e+01  -1.46609526e+00  -9.43185524e-02  -5.79373940e-02]
 [  7.66661542e+01   2.74886411e+00   0.00000000e+00   0.00000000e+00]]",[ 0.95777641 -1.41780677],[-0.79957843 -0.55076671],[ 0.99987739 -0.52187133],-0.631757,"[ 0.70947341 -0.32452902  1.17953118 -1.3930552  -0.80340119 -0.51096252
  1.38846153  0.4803331   1.33962725  0.53404154  0.        ]",-0.261336447892
