timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
36,"[[  3.36638036e+01  -9.06147629e-01  -1.15525325e-02   8.16430494e-02]
 [  8.30377013e+01   2.91490607e+00   0.00000000e+00   0.00000000e+00]]",0.409259,"[-1.02176901  0.62838332  1.1613272  -1.45879291 -0.09361612  0.71514646
  1.69387276  0.39295201 -0.30827928  0.70144279  0.        ]",[ 1.22749591 -1.21641684],[ 1.27173614 -0.20875258],[-0.58418494 -0.33875859],-0.106671795058
37,"[[  3.53477604e+01  -8.56492058e-01  -1.15525325e-02   8.16430494e-02]
 [  8.53503584e+01   2.05357635e+00   0.00000000e+00   0.00000000e+00]]",0.0324533,"[-1.12809729  0.68489174 -1.03492432 -1.41232971 -0.09361605  0.71514569
  1.73289389  0.24346295 -1.16808649 -0.97344424  0.        ]",[ 0.93404174 -0.78977603],[ 1.0187479  -0.78173038],[-0.58418494 -0.33875859],-0.222624882156
38,"[[  3.70775276e+01  -8.46650322e-01  -1.15525325e-02   8.16430494e-02]
 [  8.76190945e+01  -1.05884880e+00   0.00000000e+00   0.00000000e+00]]",0.0386025,"[ 0.96206629  0.69581259 -0.84594907 -1.40278926 -0.09361599  0.71514492
  1.77117352 -0.29671699  0.47775059 -1.67268676  0.        ]",[ 1.33883703 -0.39377588],[ 0.89387152  0.16821014],[-0.58418494 -0.33875859],-0.270163775552
39,"[[  3.88480046e+01  -8.60685241e-01  -1.15525325e-02   8.16430494e-02]
 [  8.94225366e+01  -3.46785320e-01   0.00000000e+00   0.00000000e+00]]",0.127845,"[ 0.40603341  0.68020854  1.35723977 -1.41635461 -0.09361592  0.71514415
  1.80160106 -0.17313387  0.80280905  0.28028072  0.        ]",[ 1.50647783 -0.78244323],[-0.27243928 -1.77816264],[-0.58418494 -0.33875859],-0.163163398206
40,"[[  4.06079135e+01  -9.07011035e-01  -1.15525325e-02   8.16430494e-02]
 [  8.65781866e+01  -4.27283097e+00   0.00000000e+00   0.00000000e+00]]",0.420211,"[-1.49930832  0.62737765  0.3524912  -1.45956347 -0.09361585  0.71514339
  1.75359781 -0.85452265 -0.94557759  0.28372685  0.        ]",[ 0.97633588 -0.38154274],[ 0.57934968 -0.20947919],[-0.58418494 -0.33875859],-0.138051166328
41,"[[  4.23453202e+01  -9.99679134e-01  -1.15525325e-02   8.16430494e-02]
 [  8.71606444e+01  -4.99122683e+00   0.00000000e+00   0.00000000e+00]]",0.0411727,"[-0.24946051  0.51596364 -1.45840394 -1.53845138 -0.09361578  0.71514262
  1.76342156 -0.97920341 -0.70188588 -1.57400328  0.        ]",[ 0.88656557  0.10199235],[ 1.24871831 -0.39252521],[-0.58418494 -0.33875859],-0.251786199695
42,"[[  4.41109700e+01  -1.11382380e+00  -1.15525325e-02   8.16430494e-02]
 [  8.93971022e+01  -6.41790446e+00   0.00000000e+00   0.00000000e+00]]",-0.0504494,"[ 1.20844924  0.36943035  0.20158377 -1.62096179 -0.09361572  0.71514185
  1.80115604 -1.22681012  0.88465747 -1.07486965  0.        ]",[ 1.35038769  0.48194623],[ 1.12657609  0.69751182],[-0.58418494 -0.33875859],-0.234895161965
43,"[[  4.59208971e+01  -1.21287954e+00  -1.15525325e-02   8.16430494e-02]
 [  9.15880443e+01  -3.49689748e+00   0.00000000e+00   0.00000000e+00]]",0.378239,"[-0.6538621   0.23533124  1.3879116  -1.67867299 -0.09361565  0.71514108
  1.8381221  -0.71985034  0.19872345  0.5752256   0.        ]",[ 1.24485528  0.03997457],[ 0.99857149  1.3770825 ],[-0.58418494 -0.33875859],-0.10256443549
44,"[[  4.77741280e+01  -1.24205123e+00  -1.15525325e-02   8.16430494e-02]
 [  9.37274272e+01   5.66523723e-01   0.00000000e+00   0.00000000e+00]]",0.45339,"[-1.2552531   0.19481322 -0.87993038 -1.69311275 -0.09361558  0.71514031
  1.87421776 -0.01461797 -1.11230981 -0.53862626  0.        ]",[ 0.87938547 -0.35625494],[ 1.32314975 -0.71307943],[-0.58418494 -0.33875859],-0.178654806579
45,"[[  4.96697825e+01  -1.25880044e+00  -1.15525325e-02   8.16430494e-02]
 [  9.58313801e+01  -2.23180454e+00   0.00000000e+00   0.00000000e+00]]",0.0679327,"[ 0.98246332  0.17136399 -0.81464646 -1.7008668  -0.09361551  0.71513954
  1.90971518 -0.50028538  0.23286826 -1.63268227  0.        ]",[ 1.17391407  0.21034877],[ 0.15748565 -0.97639058],[-0.58418494 -0.33875859],-0.25151322079
46,"[[  5.15736750e+01  -1.34140107e+00  -1.15525325e-02   8.16430494e-02]
 [  9.45625642e+01  -6.01567396e+00   0.00000000e+00   0.00000000e+00]]",0.0954543,"[ 0.19944588  0.05399132  1.43596301 -1.73334288 -0.09361545  0.71513877
  1.88829809 -1.15699866  0.73934401  0.0812307   0.        ]",[ 1.3280586   0.66855729],[ 1.51906147  1.58729053],[-0.58418494 -0.33875859],-0.147881740579
47,"[[  5.34858857e+01  -1.42040933e+00  -1.15525325e-02   8.16430494e-02]
 [  9.66510526e+01  -1.89848302e+00   0.00000000e+00   0.00000000e+00]]",0.576624,"[-1.53220299 -0.06042792 -0.10361876 -1.75526866 -0.09361538  0.715138
  1.92353431 -0.44243312 -0.83342039  0.12383765  0.        ]",[ 0.89918172  0.01008725],[ 0.90509895  0.03190354],[-0.58418494 -0.33875859],-0.114488222043
48,"[[  5.54356709e+01  -1.45633087e+00  -1.15525325e-02   8.16430494e-02]
 [  9.83218903e+01  -1.69408045e+00   0.00000000e+00   0.00000000e+00]]",0.193454,"[ 0.45079587 -0.11294846 -1.30984199 -1.76224004 -0.09361531  0.71513723
  1.95172249 -0.40695738 -0.37228922 -1.54894253  0.        ]",[ 0.93915999  0.44650632],[ 0.85786939 -0.96415107],[-0.58418494 -0.33875859],-0.233816747248
49,"[[  5.74166835e+01  -1.52775998e+00  -1.15525325e-02   8.16430494e-02]
 [  9.97750561e+01  -5.43610408e+00   0.00000000e+00   0.00000000e+00]]",0.0489772,"[ 0.73244576 -0.21796362  1.13721555 -1.77049888 -0.09361525  0.71513646
  1.97623725 -1.05640899  0.8338238  -0.48441161  0.        ]",[ 1.33768272  0.89353359],[ 0.76351656  0.09224994],[-0.58418494 -0.33875859],-0.178596653594
