timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[  2.72283783e-02  -4.13984273e-02  -2.19914011e-02   1.18410879e-01]
 [  3.51203261e-03  -8.65126688e-05   0.00000000e+00   0.00000000e+00]]",-1.57189,"[ 1.2515424   1.36224458  0.0600721  -0.15465948 -0.18260243  1.03377785
  0.23294133 -0.06231947  1.23880565 -0.74917814  0.        ]",[ 1.78896141 -0.2843695 ],[ 1.66518003 -0.05441468],[-0.90910268 -0.67137325],-0.259893355882
1,"[[ 0.06698928 -0.04357735 -0.0219914   0.11841088]
 [ 3.95940616 -0.21707702  0.          0.        ]]",-1.5176,"[ 1.24895461  1.36206244  0.11817418 -0.15738006 -0.18260238  1.03377729
  0.2901982  -0.1071982   1.23758481 -0.69677671  0.        ]",[ 1.94077349 -0.41239193],[ 2.08649871 -0.95624718],[-0.90910268 -0.67137325],-0.25615381279
2,"[[ 0.18509695 -0.08588047 -0.0219914   0.11841088]
 [ 7.83844329 -4.00061666  0.          0.        ]]",-1.62508,"[ 1.22845098  1.35670636  0.28949612 -0.21013305 -0.18260233  1.03377674
  0.34634264 -0.8897233   1.22578162 -0.56720691  0.        ]",[ 2.18883896 -0.52435863],[ 2.13121641 -0.30028185],[-0.90910268 -0.67137325],-0.246419709644
3,"[[  0.38000549  -0.17704203  -0.0219914    0.11841088]
 [ 11.63976444  -5.11181565   0.           0.        ]]",-1.67241,"[ 1.15348402  1.33332575  0.56290829 -0.32303865 -0.18260228  1.03377618
  0.40136224 -1.1195449   1.18351923 -0.37340102  0.        ]",[ 2.21610832 -0.60763276],[ 2.95567518 -0.18056013],[-0.90910268 -0.67137325],-0.23032478403
4,"[[  0.65018508  -0.28544901  -0.0219914    0.11841088]
 [ 15.365811    -5.72679367   0.           0.        ]]",-1.70949,"[ 0.97014217  1.28472101  0.90584888 -0.45484777 -0.18260223  1.03377563
  0.45529231 -1.24673607  1.07554718 -0.11141873  0.        ]",[ 2.15095162 -0.56305671],[ 2.30927543 -0.0294222 ],[-0.90910268 -0.67137325],-0.205202608527
5,"[[  0.99414544  -0.40002619  -0.0219914    0.11841088]
 [ 19.01809751  -5.73084735   0.           0.        ]]",-1.65457,"[ 0.62367284  1.20939919  1.24666985 -0.58963678 -0.18260218  1.03377507
  0.50815477 -1.24757364  0.85845197  0.18374046  0.        ]",[ 2.0009532 -0.5855068],[ 1.47455801  0.1735975 ],[-0.90910268 -0.67137325],-0.169824928464
6,"[[  1.41042572e+00  -5.06613789e-01  -2.19914011e-02   1.18410879e-01]
 [  2.25980419e+01  -4.93049136e+00   0.00000000e+00   0.00000000e+00]]",-1.39097,"[ 0.09097137  1.1180801   1.46447369 -0.70933211 -0.18260213  1.03377452
  0.55997015 -1.08204053  0.49361656  0.44076362  0.        ]",[ 1.74142146 -0.87672901],[ 2.42617827 -0.44816592],[-0.90910268 -0.67137325],-0.125264852758
7,"[[  1.89760584e+00  -6.22048760e-01  -2.19914011e-02   1.18410879e-01]
 [  2.61083493e+01  -6.60729643e+00   0.00000000e+00   0.00000000e+00]]",-1.01699,"[-0.57323061  0.99730955  1.4058107  -0.83115883 -0.18260208  1.03377396
  0.6107776  -1.42884224 -0.0041107   0.53653075  0.        ]",[ 1.43241    -0.38956478],[ 1.42710301 -0.26173965],[-0.90910268 -0.67137325],-0.0844263506073
8,"[[  2.45429726e+00  -7.63272327e-01  -2.19914011e-02   1.18410879e-01]
 [  2.95494199e+01  -7.51187980e+00   0.00000000e+00   0.00000000e+00]]",-0.623014,"[-1.19768646  0.82095068  0.9484414  -0.96686507 -0.18260203  1.03377341
  0.66058291 -1.61592985 -0.53900484  0.35998446  0.        ]",[ 1.14160657 -0.03892854],[ 0.59450219 -0.06558153],[-0.90910268 -0.67137325],-0.087371948924
9,"[[  3.06303292e+00  -9.14600157e-01  -2.19914011e-02   1.18410879e-01]
 [  3.13183164e+01  -7.62040569e+00   0.00000000e+00   0.00000000e+00]]",-0.529208,"[-1.50712255  0.60082605  0.13505334 -1.09312414 -0.18260198  1.03377285
  0.6861854  -1.63837398 -0.94888853 -0.10990588  0.        ]",[ 1.02712047  0.22457066],[ 0.9700843   0.88754828],[-0.90910268 -0.67137325],-0.138988981068
10,"[[  3.72169541e+00  -1.03020636e+00  -2.19914011e-02   1.18410879e-01]
 [  3.45371709e+01  -3.95224584e+00   0.00000000e+00   0.00000000e+00]]",-0.792298,"[-1.28534278  0.41398293 -0.78165048 -1.1744644  -0.18260194  1.0337723
  0.73277435 -0.87971246 -1.08456301 -0.80166198  0.        ]",[ 1.11022186 -0.42965606],[ 0.86462505 -1.43409451],[-0.90910268 -0.67137325],-0.203807932962
11,"[[  4.43993229e+00  -1.14815388e+00  -2.19914011e-02   1.18410879e-01]
 [  3.72775795e+01  -7.82939341e+00   0.00000000e+00   0.00000000e+00]]",-1.07992,"[-0.50148267  0.20951623 -1.38880171 -1.24270301 -0.18260189  1.03377174
  0.77243831 -1.6815955  -0.80637812 -1.48608711  0.        ]",[ 1.26496899  0.55120707],[ 1.34543783 -0.20231434],[-0.90910268 -0.67137325],-0.257619840627
12,"[[  5.21780951e+00  -1.31117245e+00  -2.19914011e-02   1.18410879e-01]
 [  4.04995290e+01  -8.47007582e+00   0.00000000e+00   0.00000000e+00]]",-1.26958,"[ 0.53932958 -0.09082219 -1.25984881 -1.31078563 -0.18260184  1.03377119
  0.81907201 -1.81410151 -0.18659723 -1.81536168  0.        ]",[ 1.62724268  1.31479228],[ 1.36102505  0.90790366],[-0.90910268 -0.67137325],-0.282232073054
13,"[[  6.05947918e+00  -1.44275586e+00  -2.19914011e-02   1.18410879e-01]
 [  4.36568188e+01  -4.70058795e+00   0.00000000e+00   0.00000000e+00]]",-1.32867,"[ 1.21762365 -0.34334942 -0.30432077 -1.34243723 -0.18260179  1.03377064
  0.86476979 -1.03448362  0.51124035 -1.60840786  0.        ]",[ 1.91607046  1.35123372],[ 1.55883733  1.26347095],[-0.90910268 -0.67137325],-0.272810011524
14,"[[  6.96365873e+00  -1.49602569e+00  -2.19914011e-02   1.18410879e-01]
 [  4.67506159e+01  -6.39710223e-01   0.00000000e+00   0.00000000e+00]]",-1.26547,"[ 0.94430952 -0.44706007  0.94070681 -1.34917477 -0.18260174  1.03377008
  0.90954856 -0.19460008  0.90255282 -0.8678119   0.        ]",[ 1.85884237  0.80803883],[ 1.63871036  0.81998158],[-0.90910268 -0.67137325],-0.221474727969
15,"[[  7.92908783e+00  -1.47602352e+00  -2.19914011e-02   1.18410879e-01]
 [  4.97819541e+01   2.62924224e+00   0.00000000e+00   0.00000000e+00]]",-0.805239,"[-0.23334395 -0.40805332  1.47912125 -1.34705729 -0.18260169  1.03376953
  0.95342326  0.48149496  0.59359296  0.00852503  0.        ]",[ 1.4761529  -0.68801177],[ 2.26338571 -1.34887986],[-0.90910268 -0.67137325],-0.122906242141
16,"[[  8.95455175e+00  -1.46358309e+00  -2.19914011e-02   1.18410879e-01]
 [  5.27548307e+01  -1.37164638e+00   0.00000000e+00   0.00000000e+00]]",-0.41952,"[-1.36142022 -0.38382927  0.68310929 -1.34548882 -0.18260164  1.03376897
  0.99645176 -0.34598167 -0.29993514  0.20145649  0.        ]",[ 1.16760087 -0.05294043],[ 1.22107067  0.50246337],[-0.90910268 -0.67137325],-0.0409052196006
17,"[[  1.00388802e+01  -1.47066255e+00  -2.19914011e-02   1.18410879e-01]
 [  5.56681516e+01   6.57173066e-01   0.00000000e+00   0.00000000e+00]]",-0.582999,"[-1.25893079 -0.39761049 -0.82278255 -1.34640344 -0.18260159  1.03376842
  1.03861821  0.07362541 -0.91354236 -0.59180258  0.        ]",[ 1.16960573 -0.18355116],[ 0.67323259  0.22417125],[-0.90910268 -0.67137325],-0.161251996022
18,"[[  1.11679163e+01  -1.44861033e+00  -2.19914011e-02   1.18410879e-01]
 [  5.72301819e+01   1.54521089e+00   0.00000000e+00   0.00000000e+00]]",-1.16831,"[ 0.10728669 -0.35471745 -1.42109414 -1.34334533 -0.18260154  1.03376786
  1.06122624  0.25729228 -0.52496528 -1.60043081  0.        ]",[ 1.52989078 -0.09940386],[ 1.35782492 -0.0636412 ],[-0.90910268 -0.67137325],-0.257495185875
19,"[[  1.23408568e+01  -1.42040118e+00  -2.19914011e-02   1.18410879e-01]
 [  6.00544742e+01   1.27682762e+00   0.00000000e+00   0.00000000e+00]]",-1.27645,"[ 1.21706769 -0.30002071 -0.30689923 -1.3385546  -0.1826015   1.03376731
  1.10210402  0.20178429  0.52433981 -1.61079242  0.        ]",[ 1.91613698  0.11255249],[ 1.70191442  0.36479805],[-0.90910268 -0.67137325],-0.274039175333
20,"[[  1.35697166e+01  -1.38047177e+00  -2.19914011e-02   1.18410879e-01]
 [  6.28221433e+01   2.71155592e+00   0.00000000e+00   0.00000000e+00]]",-1.0913,"[ 0.61298601 -0.22300792  1.25395503 -1.33009411 -0.18260145  1.03376675
  1.1421622   0.49851957  0.91966281 -0.4732948   0.        ]",[ 1.86356783 -0.82247055],[ 1.4483253   0.11721705],[-0.90910268 -0.67137325],-0.193007083756
21,"[[  1.48533754e+01  -1.32195566e+00  -2.19914011e-02   1.18410879e-01]
 [  6.55346397e+01   3.13883648e+00   0.00000000e+00   0.00000000e+00]]",-0.515775,"[-1.03680415 -0.11124707  1.12378515 -1.31416621 -0.1826014   1.0337662
  1.18142176  0.58689101 -0.02142349  0.31604933  0.        ]",[ 1.38911474 -1.54953003],[ 1.04114856 -2.02342789],[-0.90910268 -0.67137325],-0.0510999389467
