timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
19,"[[-12.69394482   0.91534277   0.11029882  -0.16293228]
 [-63.17705739   2.94571603   0.           0.        ]]",[-3.27480461  1.09640787],[-0.90730941 -0.6265074 ],[-3.33500361  0.15832154],-1.20532,"[ 1.23857924  0.59515341 -0.1650152   0.88879571  0.96410882 -1.41685014
 -0.6863689   0.54040706  0.25855354  1.49396564  0.        ]",-0.237665135927
20,"[[-13.98467392   1.01326356   0.11029882  -0.16293228]
 [-65.88714565   6.83301747   0.           0.        ]]",[-2.80752126 -1.37930747],[-0.90730941 -0.6265074 ],[-2.76892352 -1.70587349],-1.00129,"[ 0.07863731  0.44114168 -1.4260265   0.9590587   0.96410829 -1.41684893
 -0.72598001  1.33639398 -0.10002194  0.15265858  0.        ]",-0.0215941725886
21,"[[-15.32905237   1.10867785   0.11029882  -0.16293228]
 [-68.54160163   2.72172301   0.           0.        ]]",[-2.14609727 -0.89833227],[-0.90730941 -0.6265074 ],[-3.33678126 -1.55479455],-1.30932,"[-1.41410828  0.28172175 -0.52037256  1.017679    0.96410777 -1.41684773
 -0.76477796  0.49453982 -1.39419001  0.1240413   0.        ]",-0.212970673793
22,"[[-16.72597736   1.12670118   0.11029882  -0.16293228]
 [-71.14192038  -0.90756472   0.           0.        ]]",[-3.36691163 -0.49425424],[-0.90730941 -0.6265074 ],[-3.82916594 -0.20347494],-1.10836,"[-0.85619651  0.25069056  1.26750927  1.02761477  0.96410724 -1.41684653
 -0.8027846  -0.24861558 -1.74871672  1.54522637  0.        ]",-0.360296828843
23,"[[-18.17438006   1.08889876   0.11029882  -0.16293228]
 [-73.68966455  -2.8663249    0.           0.        ]]",[-4.07695898  0.94849661],[-0.90730941 -0.6265074 ],[-3.75633073  1.09223986],-0.771617,"[ 0.94682184  0.31545607  0.93652816  1.0063522   0.96410672 -1.41684532
 -0.84002276 -0.64970331 -0.45188366  2.17429551  0.        ]",-0.337632842263
24,"[[-19.67324693   1.06961771   0.11029882  -0.16293228]
 [-76.1890617    0.9253794    0.           0.        ]]",[-3.78094465 -1.14115076],[-0.90730941 -0.6265074 ],[-3.01767063 -0.84935659],-1.06189,"[ 0.8072381   0.34800694 -1.05301464  0.99489093  0.96410619 -1.41684412
 -0.87655424  0.12670988  0.2458586   0.77083707  0.        ]",-0.132953690888
25,"[[-21.22159069   1.04799437   0.11029882  -0.16293228]
 [-78.63675858  -3.07457867   0.           0.        ]]",[-3.30691097 -0.8737976 ],[-0.90730941 -0.6265074 ],[-3.27750492 -0.60884118],-0.983404,"[-1.12293937  0.38410468 -0.99760303  0.98154918  0.96410567 -1.41684292
 -0.91233003 -0.69234664 -1.05575705 -0.06761179  0.        ]",-0.155818636048
26,"[[-22.81838041   0.95217235   0.11029882  -0.16293228]
 [-81.03386944  -6.49621125   0.           0.        ]]",[-4.13311217  1.75144823],[-0.90730941 -0.6265074 ],[-4.05105209  1.94092965],-0.679306,"[-1.06590282  0.53846148  1.09910434  0.91637969  0.96410514 -1.41684171
 -0.9473664  -1.3929808  -1.8374911   1.4593737   0.        ]",-0.363452257674
27,"[[-24.46265341   0.86304285   0.11029882  -0.16293228]
 [-83.3860131   -2.43023574   0.           0.        ]]",[-3.59700588  1.55459043],[-0.90730941 -0.6265074 ],[-3.80853534  1.67357063],-0.678003,"[ 0.95119977  0.67291934  0.9307005   0.8472979   0.96410461 -1.41684051
 -0.98174548 -0.56040573 -0.30019529  2.18445895  0.        ]",-0.336110409717
28,"[[-26.15352595   0.85442394   0.11029882  -0.16293228]
 [-85.69392234   1.55487664   0.           0.        ]]",[-2.86913761 -0.14054446],[-0.90730941 -0.6265074 ],[-3.03877854 -0.36337984],-0.906587,"[ 0.59067976  0.6854136  -1.22706107  0.84020516  0.96410409 -1.4168393
 -1.01547797  0.25561117  0.16352064  0.40301892  0.        ]",-0.0779842436505
29,"[[-27.89009789   0.87938912   0.11029882  -0.16293228]
 [-87.95569172   0.94336786   0.           0.        ]]",[-3.81940624 -1.48094104],[-0.90730941 -0.6265074 ],[-3.55150485 -0.60680568],-1.00965,"[-1.41136932  0.64896887 -0.52760949  0.86055244  0.96410356 -1.4168381
 -1.04853604  0.13039467 -1.53597694  0.15167363  0.        ]",-0.237161630815
30,"[[-29.6714358    0.85808476   0.11029882  -0.16293228]
 [-90.17031998  -3.06060222   0.           0.        ]]",[-4.19458778  1.1190241 ],[-0.90730941 -0.6265074 ],[-4.03160143  1.47334743],-0.56316,"[-0.36978412  0.68011746  1.46355866  0.84322539  0.96410304 -1.4168369
 -1.08090504 -0.68948388 -1.45133976  2.07405537  0.        ]",-0.387724722717
31,"[[-31.49664373   0.83694688   0.11029882  -0.16293228]
 [-92.34363177   0.93337173   0.           0.        ]]",[-3.01808532  0.00736444],[-0.90730941 -0.6265074 ],[-3.52027011  0.47520083],-0.862895,"[ 1.24530638  0.71046099 -0.09678006  0.82560634  0.96410251 -1.41683569
 -1.11267009  0.12834817  0.27579032  1.50801054  0.        ]",-0.240575234636
32,"[[-33.36488966   0.85544709   0.11029882  -0.16293228]
 [-94.47387203   0.91640686   0.           0.        ]]",[-3.45581614 -0.94730954],[-0.90730941 -0.6265074 ],[-3.16870356 -0.68927217],-0.782762,"[-0.64099266  0.68393413 -1.33955541  0.84104916  0.96410199 -1.41683449
 -1.14380556  0.1248743  -0.70864601 -0.1606759   0.        ]",-0.100580855033
33,"[[-35.2752979    0.83566802   0.11029882  -0.16293228]
 [-96.55960435  -2.88178769   0.           0.        ]]",[-4.30429244  0.30105479],[-0.90730941 -0.6265074 ],[-4.06960297  1.04974818],-0.842273,"[-1.17134026  0.71227799  0.98437963  0.82452611  0.96410146 -1.41683329
 -1.17429044 -0.6528689  -1.88330042  1.41368354  0.        ]",-0.365372788983
34,"[[-37.22700928   0.7902714    0.11029882  -0.16293228]
 [-98.6048516   -1.66193336   0.           0.        ]]",[-3.37931349  1.47632899],[-0.90730941 -0.6265074 ],[-3.81731057  1.47995758],-0.623403,"[ 1.09874848  0.775415    0.68719377  0.78523209  0.96410094 -1.41683208
 -1.20418354 -0.40308328 -0.06349537  2.04386208  0.        ]",-0.313454313702
35,"[[ -39.21924188    0.79679412    0.11029882   -0.16293228]
 [-100.61212878    2.30075536    0.            0.        ]]",[-3.17632463 -0.31351813],[-0.90730941 -0.6265074 ],[-3.08228278 -0.7117576 ],-0.695393,"[-0.0611918   0.76651071 -1.44113963  0.79099293  0.96410041 -1.41683088
 -1.2335216   0.40834328 -0.27054558 -0.04453472  0.        ]",-0.0247761726553
36,"[[ -41.25121834    0.82958021    0.11029882   -0.16293228]
 [-102.57884268    0.98186401    0.            0.        ]]",[-4.45198056 -0.19879869],[-0.90730941 -0.6265074 ],[-3.95630622 -0.20696613],-1.01996,"[-1.39732574  0.72090042  0.60566259  0.81936564  0.96409989 -1.41682968
 -1.26226673  0.13827815 -1.9284021   1.04067901  0.        ]",-0.341288643614
37,"[[ -43.32213338    0.84078742    0.11029882   -0.16293228]
 [-104.50615289    0.14138102    0.            0.        ]]",[-3.4076171  0.6996751],[-0.90730941 -0.6265074 ],[-3.84905148  0.90878248],-0.563406,"[ 0.95965822  0.70498812  0.91926619  0.82883648  0.96409936 -1.41682847
 -1.29043587 -0.03382486 -0.27562193  2.17816873  0.        ]",-0.334824645679
38,"[[ -45.43122608    0.87102962    0.11029882   -0.16293228]
 [-106.39713802    2.87334951    0.            0.        ]]",[-2.73373338 -1.72956041],[-0.90730941 -0.6265074 ],[-3.07165909 -1.17031503],-0.646554,"[ 0.03674598  0.66125526 -1.43215843  0.8538023   0.96409883 -1.41682727
 -1.31807402  0.52559157 -0.17112025  0.04167399  0.        ]",-0.0069929356151
39,"[[ -47.57774562    0.88781891    0.11029882   -0.16293228]
 [-108.24817668   -1.18122352    0.            0.        ]]",[-4.37860007  0.09698762],[-0.90730941 -0.6265074 ],[-4.0444684   0.15912968],-0.822565,"[-1.37225809  0.63648687  0.66328832  0.86728324  0.96409831 -1.41682606
 -1.34512824 -0.30465071 -1.91361932  1.05646981  0.        ]",-0.340226072651
40,"[[ -49.7609138     0.8678906     0.11029882   -0.16293228]
 [-110.06264202   -0.81294737    0.            0.        ]]",[-4.2713831   1.09829543],[-0.90730941 -0.6265074 ],[-3.8519609   0.94687665],-0.407665,"[ 1.07771594  0.66584716  0.72917538  0.85125066  0.96409778 -1.41682486
 -1.37164785 -0.22923985 -0.14197262  2.08201263  0.        ]",-0.319121427961
41,"[[ -5.19800337e+01   8.91119938e-01   1.10298823e-01  -1.62932284e-01]
 [ -1.11843904e+02   3.12240769e+00   0.00000000e+00   0.00000000e+00]]",[-3.11188547 -1.01377152],[-0.90730941 -0.6265074 ],[-3.12537098 -1.45848227],-0.654367,"[-0.32896073  0.63157625 -1.42791438  0.86990076  0.96409726 -1.41682366
 -1.39768208  0.57659083 -0.43105119 -0.08962288  0.        ]",-0.0525860152196
42,"[[ -5.42344103e+01   9.12793151e-01   1.10298823e-01  -1.62932284e-01]
 [ -1.13587444e+02  -9.41893530e-01   0.00000000e+00   0.00000000e+00]]",[-4.00839972 -0.27941004],[-0.90730941 -0.6265074 ],[-4.09299564  0.15045479],-0.718737,"[-1.06579694  0.59901511  1.09920599  0.88682505  0.96409673 -1.41682245
 -1.42316492 -0.25564407 -1.84013947  1.48733075  0.        ]",-0.366472127378
43,"[[ -5.65232970e+01   8.82601843e-01   1.10298823e-01  -1.62932284e-01]
 [ -1.15295385e+02  -2.07350972e+00   0.00000000e+00   0.00000000e+00]]",[-3.26727774  0.59670832],[-0.90730941 -0.6265074 ],[-3.64435601  0.78763145],-0.609876,"[ 1.24935911  0.64421907  0.05843279  0.86312166  0.96409621 -1.41682125
 -1.44812737 -0.48736167  0.20444435  1.64915303  0.        ]",-0.258619298908
44,"[[ -5.88460146e+01   8.64807653e-01   1.10298823e-01  -1.62932284e-01]
 [ -1.16971097e+02   2.86121168e-01   0.00000000e+00   0.00000000e+00]]",[-3.23114516 -1.93793847],[-0.90730941 -0.6265074 ],[-3.43893504 -1.04112577],-0.675738,"[-1.04847365  0.67034469 -1.07323828  0.84873448  0.96409568 -1.41682005
 -1.47261868 -0.00418678 -1.09320713 -0.11578359  0.        ]",-0.162897307688
45,"[[ -6.12018955e+01   8.30295553e-01   1.10298823e-01  -1.62932284e-01]
 [ -1.18611004e+02  -3.72394847e+00   0.00000000e+00   0.00000000e+00]]",[-4.41072534  1.25236885],[-0.90730941 -0.6265074 ],[-4.19056606  1.66785932],-0.1624,"[-0.21277744  0.71988729  1.48302949  0.81996989  0.96409516 -1.41681884
 -1.4965866  -0.82531715 -1.33081124  2.16553443  0.        ]",-0.388475175703
46,"[[ -6.35902642e+01   7.95841431e-01   1.10298823e-01  -1.62932284e-01]
 [ -1.20221024e+02   2.65285095e-01   0.00000000e+00   0.00000000e+00]]",[-2.57108848  0.07462315],[-0.90730941 -0.6265074 ],[-3.29514623 -0.22098947],-0.650844,"[ 0.87133165  0.76781186 -0.98581713  0.7901493   0.96409463 -1.41681764
 -1.52011764 -0.00845285  0.29253658  0.65393902  0.        ]",-0.121953178787
47,"[[ -6.60105225e+01   8.03610311e-01   1.10298823e-01  -1.62932284e-01]
 [ -1.21799581e+02   5.10525878e-01   0.00000000e+00   0.00000000e+00]]",[-4.21282831 -1.18988424],[-0.90730941 -0.6265074 ],[-3.93414283 -0.48241502],-0.822778,"[-1.51110941  0.75714206  0.07556587  0.79696748  0.9640941  -1.41681643
 -1.54318874  0.04176442 -1.85129864  0.60263738  0.        ]",-0.303233822992
48,"[[ -6.84620158e+01   7.73529877e-01   1.10298823e-01  -1.62932284e-01]
 [ -1.23344091e+02  -3.50515159e+00   0.00000000e+00   0.00000000e+00]]",[-3.32477751  1.81212232],[-0.90730941 -0.6265074 ],[-4.0187645   1.83076048],-0.273375,"[ 0.96567868  0.7980011   0.91098334  0.77026579  0.96409358 -1.41681523
 -1.56576214 -0.78051482 -0.22482037  2.1688474   0.        ]",-0.332890898412
49,"[[ -7.09441090e+01   7.43398108e-01   1.10298823e-01  -1.62932284e-01]
 [ -1.24860671e+02   4.78755202e-01   0.00000000e+00   0.00000000e+00]]",[-3.04429447 -0.11005598],[-0.90730941 -0.6265074 ],[-3.30669355 -0.70304757],-0.578382,"[-0.48383443  0.83768705 -1.39445081  0.74272042  0.96409305 -1.41681403
 -1.58792723  0.03525926 -0.63666004 -0.18234989  0.        ]",-0.0900702438661
