timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
16,"[[ -9.17668690e+00   1.09793234e+00   1.29612826e-02  -1.07494469e-01]
 [ -5.47263040e+01  -6.30755018e+00   0.00000000e+00   0.00000000e+00]]",[-2.84642051  1.52477174],[-0.90344065 -0.62187564],[-2.89402556  0.88407886],-0.809301,"[-1.47020672  0.30205962 -0.33838388  1.01184489  0.12056476 -0.93860384
 -0.56398793 -1.35106464 -0.93233518 -0.13788951  0.        ]",-0.136591646682
17,"[[ -1.03000388e+01   1.01265235e+00   1.29612826e-02  -1.07494469e-01]
 [ -5.75996222e+01  -2.23412646e+00   0.00000000e+00   0.00000000e+00]]",[-2.88370842  1.82991971],[-0.90344065 -0.62187564],[-3.27128291  0.99652326],-0.612482,"[-1.01648826  0.44327304  1.14560103  0.9588191   0.12056473 -0.93860333
 -0.60609109 -0.51955346 -1.23822419  1.1142223   0.        ]",-0.251448945575
18,"[[ -1.14803043e+01   1.00802384e+00   1.29612826e-02  -1.07494469e-01]
 [ -6.04178309e+01   1.75777054e+00   0.00000000e+00   0.00000000e+00]]",[-2.76446944 -0.68046088],[-0.90344065 -0.62187564],[-3.07323837  0.3675243 ],-0.967163,"[ 0.51175403  0.45073651  1.31708529  0.95571438  0.12056469 -0.93860282
 -0.64738671  0.29531551 -0.26189211  1.90403988  0.        ]",-0.292035370241
19,"[[ -1.27163629e+01   1.01566578e+00   1.29612826e-02  -1.07494469e-01]
 [ -6.31786292e+01  -9.84663137e-01   0.00000000e+00   0.00000000e+00]]",[-2.70627698  0.88641085],[-0.90344065 -0.62187564],[-2.59442973  0.5313561 ],-1.34389,"[ 1.2336486   0.43840186 -0.1976068   0.96082672  0.12056466 -0.93860231
 -0.68784105 -0.26449969  0.79670148  1.16031194  0.        ]",-0.236228970832
20,"[[ -1.40071046e+01   1.03123937e+00   1.29612826e-02  -1.07494469e-01]
 [ -6.58868038e+01   2.53006326e+00   0.00000000e+00   0.00000000e+00]]",[-1.92400697 -0.68623298],[-0.90344065 -0.62187564],[-2.20599985 -1.11403763],-1.36527,"[ 0.04742058  0.41308448 -1.43094467  0.97105165  0.12056462 -0.9386018
 -0.72752427  0.45296438  0.4629347  -0.21011744  0.        ]",-0.106962527155
21,"[[ -1.53514616e+01   1.05391545e+00   1.29612826e-02  -1.07494469e-01]
 [ -6.85398338e+01  -2.53445503e-01   0.00000000e+00   0.00000000e+00]]",[-2.99762559 -0.98380532],[-0.90344065 -0.62187564],[-2.85929036 -0.65635741],-1.02987,"[-1.42566194  0.37579846 -0.48988404  0.9854699   0.12056459 -0.93860129
 -0.76639941 -0.11523584 -0.87199774 -0.21359835  0.        ]",-0.129346316639
22,"[[ -1.67483332e+01   1.00963852e+00   1.29612826e-02  -1.07494469e-01]
 [ -7.11383102e+01  -4.16136973e+00   0.00000000e+00   0.00000000e+00]]",[-3.02975851  2.27717495],[-0.90344065 -0.62187564],[-3.39667034  1.67508209],-0.31354,"[-0.83022213  0.4481347   1.2845589   0.95679772  0.12056455 -0.93860078
 -0.80447514 -0.91296382 -1.16408276  1.29495545  0.        ]",-0.262607403486
23,"[[ -1.81966740e+01   9.66784837e-01   1.29612826e-02  -1.07494469e-01]
 [ -7.36876449e+01  -1.37541907e-01   0.00000000e+00   0.00000000e+00]]",[-3.27898994  1.27786968],[-0.90344065 -0.62187564],[-3.07731962  0.88945389],-0.782293,"[ 0.96516896  0.516256    0.91093005  0.92705271  0.12056451 -0.93860027
 -0.84183076 -0.09157577  0.22686644  1.8189875   0.        ]",-0.284744172046
24,"[[ -1.96955167e+01   1.00359699e+00   1.29612826e-02  -1.07494469e-01]
 [ -7.61886431e+01   3.80530047e+00   0.00000000e+00   0.00000000e+00]]",[-2.19113047 -1.42554565],[-0.90344065 -0.62187564],[-2.3133862  -1.14204717],-1.28373,"[ 0.78383397  0.4578537  -1.07513738  0.95272085  0.12056448 -0.93859977
 -0.87847805  0.71328053  0.82497629  0.34223954  0.        ]",-0.169489590761
25,"[[ -2.12438673e+01   1.03900627e+00   1.29612826e-02  -1.07494469e-01]
 [ -7.86379072e+01  -2.51174975e-01   0.00000000e+00   0.00000000e+00]]",[-2.52315807 -1.03651452],[-0.90344065 -0.62187564],[-2.68636513 -0.8835963 ],-1.12112,"[-1.1445494   0.40036837 -0.97413872  0.97605069  0.12056444 -0.93859926
 -0.91436724 -0.11477221 -0.50767954 -0.42022633  0.        ]",-0.0925020460767
26,"[[ -2.28406943e+01   9.94076354e-01   1.29612826e-02  -1.07494469e-01]
 [ -8.10363911e+01  -4.22868846e+00   0.00000000e+00   0.00000000e+00]]",[-3.92667307  1.52890357],[-0.90344065 -0.62187564],[-3.46005058  1.59578156],-0.218932,"[-1.04345214  0.47309391  1.12109817  0.94621802  0.12056441 -0.93859875
 -0.94951231 -0.92670611 -1.24914471  1.09833761  0.        ]",-0.251178680527
27,"[[ -2.44850299e+01   9.49836847e-01   1.29612826e-02  -1.07494469e-01]
 [ -8.33897272e+01  -2.08767725e-01   0.00000000e+00   0.00000000e+00]]",[-3.39495929  1.38977288],[-0.90344065 -0.62187564],[-3.12105322  0.86410952],-0.666927,"[ 0.96949164  0.54265541  0.90490304  0.91475782  0.12056437 -0.93859824
 -0.98399577 -0.106115    0.24313874  1.81691711  0.        ]",-0.285034128203
28,"[[ -2.61759886e+01   9.85186261e-01   1.29612826e-02  -1.07494469e-01]
 [ -8.56988554e+01   3.73023768e+00   0.00000000e+00   0.00000000e+00]]",[-2.29769551 -1.39227429],[-0.90344065 -0.62187564],[-2.30686736 -1.32244992],-1.20003,"[ 0.56346225  0.48723973 -1.24419856  0.94005931  0.12056434 -0.93859773
 -1.0178314   0.69795867  0.73733907  0.11448954  0.        ]",-0.147928662099
29,"[[ -2.79126566e+01   1.01905471e+00   1.29612826e-02  -1.07494469e-01]
 [ -8.79600044e+01  -3.30206443e-01   0.00000000e+00   0.00000000e+00]]",[-2.43220156 -0.46037347],[-0.90344065 -0.62187564],[-2.95695639 -0.76786876],-0.921709,"[-1.42314984  0.4329115  -0.49698074  0.96306884  0.1205643  -0.93859722
 -1.05096395 -0.13090482 -0.88998025 -0.21305384  0.        ]",-0.132239199626
30,"[[ -2.96940843e+01   9.93942550e-01   1.29612826e-02  -1.07494469e-01]
 [ -9.01751782e+01  -2.17502771e+00   0.00000000e+00   0.00000000e+00]]",[-3.32421968  0.75515295],[-0.90344065 -0.62187564],[-3.42067242  1.18046439],-0.285642,"[-0.33943909  0.47330673  1.46912591  0.94612391  0.12056427 -0.93859671
 -1.08342276 -0.50749041 -0.89542179  1.64865798  0.        ]",-0.282542838892
31,"[[ -3.15193881e+01   9.80581750e-01   1.29612826e-02  -1.07494469e-01]
 [ -9.23483017e+01   8.28739643e-01   0.00000000e+00   0.00000000e+00]]",[-2.9716371   0.04757141],[-0.90344065 -0.62187564],[-2.74426961 -0.07472318],-1.01368,"[ 1.24176943  0.49453348 -0.13001228  0.93683574  0.12056423 -0.9385962
 -1.11526536  0.10567264  0.79449048  1.19540316  0.        ]",-0.240060304088
32,"[[ -3.33877284e+01   9.98574021e-01   1.29612826e-02  -1.07494469e-01]
 [ -9.44786488e+01   9.69708850e-01   0.00000000e+00   0.00000000e+00]]",[-2.92189504 -1.32931261],[-0.90344065 -0.62187564],[-2.53462243 -1.24473286],-1.03585,"[-0.67065907  0.46590469 -1.32712941  0.94929844  0.1205642  -0.93859569
 -1.1464811   0.13444884 -0.07671958 -0.46930338  0.        ]",-0.0761556018429
33,"[[ -3.52982322e+01   9.77722757e-01   1.29612826e-02  -1.07494469e-01]
 [ -9.65643104e+01  -3.04163455e+00   0.00000000e+00   0.00000000e+00]]",[-3.9619067   2.05092704],[-0.90344065 -0.62187564],[-3.50682425  1.09144258],-0.137856,"[-1.15069064  0.49905093  1.00954792  0.93482294  0.12056416 -0.93859518
 -1.177042   -0.68439227 -1.28375689  0.98443769  0.        ]",-0.244454493157
34,"[[ -3.72500491e+01   9.56890379e-01   1.29612826e-02  -1.07494469e-01]
 [ -9.86110361e+01   9.44953067e-01   0.00000000e+00   0.00000000e+00]]",[-3.05638859  0.32584727],[-0.90344065 -0.62187564],[-3.08479309  0.30601901],-0.681542,"[ 1.11225154  0.53170515  0.65703896  0.91990634  0.12056413 -0.93859467
 -1.20703232  0.12939579  0.42890977  1.69800151  0.        ]",-0.276324170871
35,"[[ -3.92424078e+01   9.88200519e-01   1.29612826e-02  -1.07494469e-01]
 [ -1.00618298e+02   2.18156705e+00   0.00000000e+00   0.00000000e+00]]",[-3.6368763  -1.16134276],[-0.90344065 -0.62187564],[-2.39095426 -1.4783541 ],-1.01772,"[-0.09369621  0.4824514  -1.44276045  0.94215288  0.12056409 -0.93859416
 -1.23644431  0.3818276   0.35833851 -0.30707777  0.        ]",-0.0973580165248
36,"[[ -4.12744944e+01   9.91302120e-01   1.29612826e-02  -1.07494469e-01]
 [ -1.02583329e+02  -1.85820236e+00   0.00000000e+00   0.00000000e+00]]",[-3.65235461  0.79249397],[-0.90344065 -0.62187564],[-3.43348885  0.33192182],-0.319802,"[-1.38458948  0.47751544  0.63681575  0.9443003   0.12056406 -0.93859365
 -1.26523744 -0.44281686 -1.30365696  0.6102789   0.        ]",-0.21717585242
37,"[[ -4.33455005e+01   9.85611073e-01   1.29612826e-02  -1.07494469e-01]
 [ -1.04511248e+02   1.27842440e+00   0.00000000e+00   0.00000000e+00]]",[-3.29959982  0.29968304],[-0.90344065 -0.62187564],[-3.17983079  0.13559832],-0.539151,"[ 0.97851999  0.48656409  0.89210284  0.94035083  0.12056402 -0.93859314
 -1.29348669  0.19746788  0.23081553  1.81056244  0.        ]",-0.283617990129
38,"[[ -4.54546950e+01   1.02243345e+00   1.29612826e-02  -1.07494469e-01]
 [ -1.06402065e+02   2.39966653e+00   0.00000000e+00   0.00000000e+00]]",[-2.30470816 -1.74287182],[-0.90344065 -0.62187564],[-2.38636184 -1.73722088],-1.01,"[ 0.00398697  0.42742622 -1.43622977  0.96529254  0.12056399 -0.93859263
 -1.32119223  0.42634881  0.43329145 -0.23864187  0.        ]",-0.103868840146
39,"[[ -4.76013117e+01   1.02980020e+00   1.29612826e-02  -1.07494469e-01]
 [ -1.08252902e+02  -1.64977772e+00   0.00000000e+00   0.00000000e+00]]",[-4.42004573 -0.28234897],[-0.90344065 -0.62187564],[-3.45621157  0.14279425],-0.207114,"[-1.35808202  0.41543075  0.69419428  0.97010781  0.12056395 -0.93859212
 -1.34831187 -0.40027123 -1.29403962  0.63873618  0.        ]",-0.217603666275
40,"[[ -4.97845612e+01   9.85482312e-01   1.29612826e-02  -1.07494469e-01]
 [ -1.10065856e+02  -2.77828868e+00   0.00000000e+00   0.00000000e+00]]",[-3.45866822  0.8219728 ],[-0.90344065 -0.62187564],[-3.18431282  1.1700232 ],-0.423501,"[ 1.09252666  0.486768    0.6987418   0.9402595   0.12056391 -0.93859161
 -1.37487635 -0.63063596  0.38136423  1.7222004   0.        ]",-0.277213519582
41,"[[ -5.20037255e+01   9.62688988e-01   1.29612826e-02  -1.07494469e-01]
 [ -1.11845085e+02   4.87947988e-01   0.00000000e+00   0.00000000e+00]]",[-2.46347259 -1.44044578],[-0.90344065 -0.62187564],[-2.5392096  -1.30262232],-0.919744,"[-0.36179847  0.52266204 -1.42283014  0.92409978  0.12056388 -0.9385911
 -1.40094661  0.03610694  0.15463562 -0.42148535  0.        ]",-0.0838634975313
42,"[[ -5.42581061e+01   9.32178455e-01   1.29612826e-02  -1.07494469e-01]
 [ -1.13586634e+02  -3.52569385e+00   0.00000000e+00   0.00000000e+00]]",[-3.66900758  1.26147103],[-0.90344065 -0.62187564],[-3.61762905  1.36396515],-0.0367173,"[-1.04191014  0.5698212   1.1225325   0.90162855  0.12056384 -0.93859059
 -1.42646465 -0.78320503 -1.25313717  1.14378866  0.        ]",-0.256390913393
43,"[[ -5.65469854e+01   9.01648837e-01   1.29612826e-02  -1.07494469e-01]
 [ -1.15296130e+02   4.59402887e-01   0.00000000e+00   0.00000000e+00]]",[-2.7871688  0.2314268],[-0.90344065 -0.62187564],[-2.92331243  0.1177462 ],-0.697476,"[ 1.24915228  0.61595253  0.02370691  0.87819946  0.12056381 -0.93859008
 -1.45151297  0.03028042  0.78437919  1.27505223  0.        ]",-0.248440633771
44,"[[ -5.88697291e+01   9.19485500e-01   1.29612826e-02  -1.07494469e-01]
 [ -1.16972770e+02   1.32105719e+00   0.00000000e+00   0.00000000e+00]]",[-2.55525059 -1.69131977],[-0.90344065 -0.62187564],[-2.83778429 -1.29808629],-0.755686,"[-1.07315024  0.58913127 -1.05009267  0.89200041  0.12056377 -0.93858957
 -1.47607978  0.20617156 -0.506656   -0.46009072  0.        ]",-0.0970036507325
45,"[[ -6.12256517e+01   9.05443100e-01   1.29612826e-02  -1.07494469e-01]
 [ -1.18613477e+02  -2.71199418e+00   0.00000000e+00   0.00000000e+00]]",[-2.95005153  1.61528178],[-0.90344065 -0.62187564],[-3.58812976  1.51464021],-0.0157486,"[-0.18054104  0.61027779  1.48488247  0.88116093  0.12056374 -0.93858906
 -1.50011998 -0.61710319 -0.76025059  1.78092119  0.        ]",-0.291918974294
46,"[[ -6.36140762e+01   8.90993561e-01   1.29612826e-02  -1.07494469e-01]
 [ -1.20224148e+02   1.25369786e+00   0.00000000e+00   0.00000000e+00]]",[-2.68220017 -0.71728713],[-0.90344065 -0.62187564],[-2.56168485 -0.85797143],-0.878075,"[ 0.84781757  0.63179546 -1.01106198  0.86980291  0.1205637  -0.93858855
 -1.52372001  0.1924217   0.85668402  0.33606524  0.        ]",-0.174336880533
47,"[[ -6.60343867e+01   8.86832704e-01   1.29612826e-02  -1.07494469e-01]
 [ -1.21801248e+02  -1.66026229e+00   0.00000000e+00   0.00000000e+00]]",[-3.42543019 -0.3724071 ],[-0.90344065 -0.62187564],[-3.38758516  0.04840252],-0.407385,"[-1.5099178   0.63794532  0.11043958  0.86649387  0.12056367 -0.93858804
 -1.54682806 -0.40241107 -1.24615762  0.23102006  0.        ]",-0.190178488733
48,"[[ -6.84859104e+01   8.38668665e-01   1.29612826e-02  -1.07494469e-01]
 [ -1.23345779e+02  -3.15104003e+00   0.00000000e+00   0.00000000e+00]]",[-3.73797368  1.87619268],[-0.90344065 -0.62187564],[-3.3463583   1.72934866],-0.115132,"[ 0.98478457  0.70759289  0.88304719  0.8269775   0.12056363 -0.93858753
 -1.56945879 -0.70672647  0.33419779  1.80373135  0.        ]",-0.286904611047
49,"[[ -7.09680385e+01   8.15516950e-01   1.29612826e-02  -1.07494469e-01]
 [ -1.24862512e+02   8.22600095e-01   0.00000000e+00   0.00000000e+00]]",[-2.24311104 -2.06570382],[-0.90344065 -0.62187564],[-2.68638039 -1.01023436],-0.668278,"[-0.51618378  0.74003054 -1.38538218  0.80720204  0.1205636  -0.93858702
 -1.59168213  0.10442144 -0.04577865 -0.51955554  0.        ]",-0.0846351237345
