timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.238171925322,[-0.71320057 -0.83808422],[ 0.16498733  2.44296646],-3.94199,"[ 1.21768737  1.31773132  0.16985462 -1.43613655 -0.0994453   0.72233139
  0.20551364 -0.33084295  1.99683749 -1.1109967   0.        ]","[[-0.05249226  0.04925485 -0.01104048  0.08343694]
 [ 0.00481764  0.00195228  0.          0.        ]]",[ 0.2295857   1.95938861]
1,-0.235823659982,[-0.71320057 -0.83808422],[ 0.61187696  2.1329608 ],-4.02351,"[ 1.21831226  1.31374619  0.18344053 -1.33372671 -0.09944529  0.7223312
  0.32304406  0.46641866  1.99605907 -1.00784477  0.        ]","[[-0.0432999   0.08901781 -0.01104048  0.08343694]
 [ 0.9114062   3.96114966  0.          0.        ]]",[ 0.96690806  2.82400088]
2,-0.225970544593,[-0.71320057 -0.83808422],[ 0.75033236  2.16571307],-4.02914,"[ 1.21952158  1.28847089  0.26688724 -1.03219965 -0.09944527  0.72233101
  0.81639231  1.24766974  1.96889677 -0.60425622  0.        ]","[[ 0.01310978  0.20716697 -0.01104048  0.08343694]
 [ 4.71692135  7.84084062  0.          0.        ]]",[ 0.64932095  2.17588685]
3,-0.205324148219,[-0.71320057 -0.83808422],[-0.132247    1.77743065],-4.21019,"[ 1.20722983  1.2037613   0.44263754 -0.55274295 -0.09944525  0.72233082
  1.13715244  2.01355118  1.81918479  0.11419087  0.        ]","[[  1.32272031e-01   4.02144290e-01  -1.10404833e-02   8.34369428e-02]
 [  7.19115449e+00   1.16442125e+01   0.00000000e+00   0.00000000e+00]]",[-1.28845899  2.41321317]
4,-0.178013609484,[-0.71320057 -0.83808422],[-0.08537781  1.1776855 ],-4.08895,"[ 1.18059409  1.00367122  0.5919731   0.04499715 -0.09944523  0.72233062
  0.60575719  2.76474839  1.50080014  0.78138556  0.        ]","[[  2.34968235e-01   6.72457654e-01  -1.10404833e-02   8.34369428e-02]
 [  3.09216133e+00   1.53746764e+01   0.00000000e+00   0.00000000e+00]]",[-0.48091473  1.44049533]
5,-0.146040586694,[-0.71320057 -0.83808422],[-0.06552083 -0.3129262 ],-3.4414,"[ 1.16542977  0.6322172   0.65228645  0.63218171 -0.09944522  0.72233043
  0.35116285  3.50090681  1.07287382  1.16145403  0.        ]","[[  2.77106544e-01   1.01663124e+00  -1.10404833e-02   8.34369428e-02]
 [  1.12831170e+00   1.90304817e+01   0.00000000e+00   0.00000000e+00]]",[-0.33002251 -0.67270837]
6,-0.11203664425,[-0.71320057 -0.83808422],[ 0.04799567 -0.76226258],-3.14995,"[ 1.16176999  0.16280106  0.66545042  0.96501119 -0.0994452   0.72233024
  0.17923874  2.88872449  0.63744432  1.23861705  0.        ]","[[  2.86368441e-01   1.36673890e+00  -1.10404833e-02   8.34369428e-02]
 [ -1.97849236e-01   1.59903999e+01   0.00000000e+00   0.00000000e+00]]",[ 0.08628376 -0.63094886]
7,-0.081828174369,[-0.71320057 -0.83808422],[-0.03321835 -1.06721783],-2.87772,"[ 1.16196066 -0.25794657  0.66477373  1.00869863 -0.09944518  0.72233005
  0.22419945  2.32188205  0.29403321  1.11982396  0.        ]","[[  2.85891855e-01   1.65830367e+00  -1.10404833e-02   8.34369428e-02]
 [  1.48961884e-01   1.31754625e+01   0.00000000e+00   0.00000000e+00]]",[-0.90430879 -0.48861457]
8,-0.0580295314716,[-0.71320057 -0.83808422],[ 0.32037342 -0.90441155],-2.64404,"[ 1.17442371 -0.59985715  0.61777591  0.88010933 -0.09944516  0.72232985
 -0.24009818  1.87985188  0.07894231  0.89544369  0.        ]","[[  0.25293932   1.89978892  -0.01104048   0.08343694]
 [ -3.43246339  10.98033792   0.           0.        ]]",[ 1.12893102 -1.34993586]
9,-0.0407185587574,[-0.71320057 -0.83808422],[-0.09288169 -0.85442674],-2.55365,"[ 1.18391852 -0.83514297  0.57716645  0.69418875 -0.09944515  0.72232966
  0.28193546  1.03867189 -0.05742987  0.68628029  0.        ]","[[ 0.22469176  2.07748294 -0.01104048  0.08343694]
 [ 0.59431609  6.80301882  0.          0.        ]]",[ 0.04168756 -1.18122548]
10,-0.0296225418145,[-0.71320057 -0.83808422],[ 0.05344844 -0.20583764],-2.5515,"[ 1.17954171 -0.95226165  0.59650523  0.56518892 -0.09944513  0.72232947
  0.3018479   0.21421301 -0.15399523  0.56964265  0.        ]","[[ 0.23811957  2.17246403 -0.01104048  0.08343694]
 [ 0.74791386  2.7087355   0.          0.        ]]",[-0.00496306 -0.16380079]
