timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.139782872547,[-0.32990894 -0.40727043],[ 1.73732924  0.96306872],-1.26569,"[ 1.16460856  1.5376289   0.3364807  -1.06718837  1.33859842  1.06595855
  0.16848748 -0.32577412  0.03137489 -1.26669501  0.        ]","[[-0.05849974  0.05126427  0.15745263  0.12295791]
 [-0.00336912  0.00077945  0.          0.        ]]",[ 0.3105658   1.35063989]
1,-0.133360249724,[-0.32990894 -0.40727043],[ 1.22912312  0.18149018],-1.18798,"[ 1.16550965  1.53389432  0.35597533 -0.96965212  1.33859679  1.06595756
  0.28699789  0.32901828  0.0309812  -1.18390838  0.        ]","[[-0.04625535  0.09100275  0.15745263  0.12295791]
 [ 1.22372958  3.95987583  0.          0.        ]]",[ 0.88904195  0.92072706]
2,-0.109722062413,[-0.32990894 -0.40727043],[ 0.01806666 -0.79476631],-0.922331,"[ 1.16689039  1.5114244   0.45081903 -0.68998486  1.33859516  1.06595657
  0.62419218  0.91878788  0.00881293 -0.88614148  0.        ]","[[ 0.01324949  0.20597856  0.15745263  0.12295791]
 [ 4.71515671  7.52582464  0.          0.        ]]",[ 0.4207204  -0.99330557]
3,-0.0761319392486,[-0.32990894 -0.40727043],[-0.95677572 -0.49224976],-0.721436,"[ 1.15632133  1.47411461  0.62583068 -0.42963739  1.33859354  1.06595558
  0.77608273  0.24355065 -0.06932342 -0.48273629  0.        ]","[[ 0.12333243  0.31553192  0.15745263  0.12295791]
 [ 6.28788784  3.44311538  0.          0.        ]]",[-1.59635855 -0.81894914]
4,-0.0553094116632,[-0.32990894 -0.40727043],[-0.45663536  0.20762475],-0.722291,"[ 1.13662562  1.45869314  0.75918661 -0.34672357  1.33859191  1.06595459
  0.38213368 -0.3037832  -0.14012183 -0.24405278  0.        ]","[[ 0.20816381  0.3511903   0.15745263  0.12295791]
 [ 2.20881043  0.13375253  0.          0.        ]]",[-0.29842475  0.35985608]
5,-0.0470868577442,[-0.32990894 -0.40727043],[-0.4448173  -0.07913426],-0.675704,"[ 1.12665025  1.45080744  0.80875222 -0.30768337  1.33859028  1.0659536
  0.26384669 -0.0684854  -0.1736616  -0.15350487  0.        ]","[[ 0.24005139  0.36813965  0.15745263  0.12295791]
 [ 0.98402936  1.55644033  0.          0.        ]]",[ 0.31177109 -1.14002369]
6,-0.0417018129441,[-0.32990894 -0.40727043],[-0.56164789  0.71976334],-0.798371,"[ 1.11528961  1.45499543  0.85791305 -0.32818138  1.33858866  1.0659526
  0.38122618 -0.72853184 -0.19446381 -0.09216117  0.        ]","[[ 0.2719264   0.35922685  0.15745263  0.12295791]
 [ 2.19941663 -2.43441902  0.          0.        ]]",[-0.4099532   1.97366537]
7,-0.0372009347895,[-0.32990894 -0.40727043],[-0.57862753 -0.08463937],-0.683484,"[ 1.10447839  1.45888449  0.89962044 -0.34772641  1.33858703  1.06595161
  0.22025237 -0.0655828  -0.21277813 -0.04116491  0.        ]","[[ 0.29919143  0.35075612  0.15745263  0.12295791]
 [ 0.53264318  1.57398646  0.          0.        ]]",[-0.78545416  0.0325331 ]
8,-0.0377475634498,[-0.32990894 -0.40727043],[ 0.17799221  0.14976524],-0.675629,"[ 1.11274893  1.44348566  0.86809328 -0.2731444   1.33858541  1.06595062
 -0.08086108 -0.04923942 -0.21468402 -0.05241378  0.        ]","[[ 0.27856229  0.38322739  0.15745263  0.12295791]
 [-2.58518101  1.67280369  0.          0.        ]]",[-0.10287389 -0.60011466]
9,-0.0477580285224,[-0.32990894 -0.40727043],[ 0.66242933  0.7743026 ],-0.74375,"[ 1.13206041  1.43884339  0.78275203 -0.25199576  1.33858378  1.06594963
 -0.11514082 -0.44769729 -0.1745521  -0.16477175  0.        ]","[[ 0.22329741  0.39251113  0.15745263  0.12295791]
 [-2.9401247  -0.73640162  0.          0.        ]]",[ 0.26856347  0.79556906]
10,-0.0553944225563,[-0.32990894 -0.40727043],[ 0.34551376 -0.04305443],-0.718137,"[ 1.14532854  1.43006114  0.70841859 -0.21343536  1.33858215  1.06594864
 -0.00702936  0.07564256 -0.14854464 -0.25354588  0.        ]","[[ 0.17572636  0.40953131  0.15745263  0.12295791]
 [-1.82070544  2.42787778  0.          0.        ]]",[-1.12126952  0.57834521]
11,-0.0626784446468,[-0.32990894 -0.40727043],[ 1.29483175 -0.23870876],-0.720885,"[ 1.15997572  1.38963451  0.58881591 -0.05562386  1.33858053  1.06594765
 -0.38570075  0.44667007 -0.13644664 -0.34816429  0.        ]","[[ 0.09997302  0.48059734  0.15745263  0.12295791]
 [-5.74158566  4.67122861  0.          0.        ]]",[ 1.29550377 -0.09320553]
12,-0.067609917397,[-0.32990894 -0.40727043],[ 0.75346839 -0.42405137],-0.693833,"[ 1.16652778  1.33084787  0.4710979   0.13336181  1.3385789   1.06594666
  0.00735523  0.37008982 -0.1404219  -0.42020432  0.        ]","[[ 0.02597478  0.56937599  0.15745263  0.12295791]
 [-1.67176646  4.20820151  0.          0.        ]]",[-0.38436423 -0.77262649]
13,-0.0713750438095,[-0.32990894 -0.40727043],[ 1.34225702  0.28757027],-0.822293,"[ 1.16664908  1.29181896  0.39402009  0.24057238  1.33857727  1.06594567
 -0.13620412 -0.14958079 -0.14278959 -0.47318317  0.        ]","[[-0.02237447  0.62201446  0.15745263  0.12295791]
 [-3.15822286  1.06611091  0.          0.        ]]",[ 2.37791357  0.94284417]
14,-0.0694936626821,[-0.32990894 -0.40727043],[ 0.40018141 -0.7611059 ],-0.704908,"[ 1.16556062  1.2449141   0.35760012  0.35515102  1.33857565  1.06594468
  0.25179283  0.46414503 -0.16425864 -0.46232027  0.        ]","[[-0.04523117  0.68056798  0.15745263  0.12295791]
 [ 0.85921129  4.77688807  0.          0.        ]]",[-0.04071309 -1.08010413]
15,-0.0605787631717,[-0.32990894 -0.40727043],[ 0.44397449 -0.05914882],-0.69367,"[ 1.16637325  1.19776887  0.38215412  0.45769655  1.33857402  1.06594369
  0.23472961 -0.20636379 -0.20768003 -0.37159356  0.        ]","[[-0.02981935  0.73542961  0.15745263  0.12295791]
 [ 0.68253488  0.72278567  0.          0.        ]]",[-1.84236087 -0.1611987 ]
16,-0.0648365108472,[-0.32990894 -0.40727043],[ 1.37061656  0.34156665],-0.745812,"[ 1.16479159  1.1907136   0.34045747  0.47209916  1.3385724   1.0659427
 -0.1486493  -0.31407978 -0.19692426 -0.42117182  0.        ]","[[-0.05599695  0.74335088  0.15745263  0.12295791]
 [-3.28707891  0.07150115  0.          0.        ]]",[ 0.82318367  0.19373432]
17,-0.0701722301959,[-0.32990894 -0.40727043],[ 0.82860619  0.02740604],-0.771504,"[ 1.16149899  1.18253221  0.28891291  0.48851823  1.33857077  1.0659417
  0.17214158 -0.18762468 -0.18437234 -0.48371304  0.        ]","[[-0.08841236  0.75245214  0.15745263  0.12295791]
 [ 0.03447955  0.83608636  0.          0.        ]]",[ 0.76729679  0.6332906 ]
18,-0.0597350277333,[-0.32990894 -0.40727043],[-0.11240774 -0.78833222],-0.674542,"[ 1.16468701  1.1440354   0.33841555  0.56195429  1.33856914  1.06594071
  0.46518419  0.2241999  -0.22951715 -0.37356455  0.        ]","[[-0.05727955  0.79415698  0.15745263  0.12295791]
 [ 3.0687252   3.3261015   0.          0.        ]]",[-1.30995451 -0.82631199]
19,-0.0522620704144,[-0.32990894 -0.40727043],[ 0.68633211  0.02354518],-0.73132,"[ 1.16607213  1.11238338  0.37198809  0.61798276  1.33856752  1.06593972
  0.07732204 -0.32761353 -0.26631856 -0.29703769  0.        ]","[[-0.03619877  0.82720357  0.15745263  0.12295791]
 [-0.94730358 -0.0103271   0.          0.        ]]",[ 0.14941471  0.45137939]
20,-0.0529439172993,[-0.32990894 -0.40727043],[ 0.53649706 -0.39291313],-0.669916,"[ 1.16530144  1.0950003   0.35154705  0.64722453  1.33856589  1.06593873
  0.13616964 -0.03201327 -0.27029887 -0.30789411  0.        ]","[[-0.04903136  0.84492944  0.15745263  0.12295791]
 [-0.33797932  1.77695897  0.          0.        ]]",[ 0.17050181 -2.27083927]
21,-0.0533816106501,[-0.32990894 -0.40727043],[ 0.53634524  0.40135837],-0.760256,"[ 1.16530634  1.09948139  0.35168772  0.63978305  1.33856426  1.06593774
  0.20208706 -0.69274545 -0.26711634 -0.3118686   0.        ]","[[-0.04894291  0.84038565  0.15745263  0.12295791]
 [ 0.34454779 -2.21802312  0.          0.        ]]",[ 0.01151915  1.04663578]
22,-0.0524127378101,[-0.32990894 -0.40727043],[ 0.36601675 -0.43193343],-0.690696,"[ 1.16576844  1.10359946  0.36326191  0.63288384  1.33856264  1.06593675
  0.20570811 -0.03060598 -0.26899698 -0.30039626  0.        ]","[[-0.04167581  0.83619349  0.15745263  0.12295791]
 [ 0.38204198  1.78546418  0.          0.        ]]",[-0.20417476 -0.49854973]
23,-0.0509547194897,[-0.32990894 -0.40727043],[  5.80411375e-01  -3.23951244e-04],-0.75441,"[ 1.16573576  1.08824074  0.36241183  0.65831248  1.33856101  1.06593576
  0.12702241 -0.36289955 -0.27989717 -0.28729456  0.        ]","[[-0.04220935  0.85174439  0.15745263  0.12295791]
 [-0.43268893 -0.22367939  0.          0.        ]]",[ 0.77662667  0.65958298]
24,-0.0445972790698,[-0.32990894 -0.40727043],[-0.28791121 -0.79888296],-0.724825,"[ 1.16670797  1.06639262  0.39787318  0.69314906  1.33855939  1.06593477
  0.42452922  0.06961961 -0.31196081 -0.22186692  0.        ]","[[-0.01995611  0.87350929  0.15745263  0.12295791]
 [ 2.64777238  2.39145502  0.          0.        ]]",[ 0.11574999  0.60088976]
25,-0.0280194305409,[-0.32990894 -0.40727043],[-0.83576012 -1.53767109],-0.660892,"[ 1.16602043  0.99214403  0.48876482  0.80081974  1.33855776  1.06593378
  0.46364272  0.45527423 -0.41481111 -0.05155967  0.        ]","[[ 0.03706247  0.94473388  0.15745263  0.12295791]
 [ 3.05276565  4.72323333  0.          0.        ]]",[ 0.21334001 -1.70211271]
26,-0.0165143023586,[-0.32990894 -0.40727043],[-1.1948396  -1.00188184],-0.665137,"[ 1.15908656  0.93343991  0.59836304  0.87546778  1.33855613  1.06593279
  0.53945611 -0.21511631 -0.52594919  0.11157359  0.        ]","[[ 0.1059942   0.99852978  0.15745263  0.12295791]
 [ 3.83775883  0.66986341  0.          0.        ]]",[-1.72347191 -1.21881243]
27,-0.0141552450385,[-0.32990894 -0.40727043],[-0.18686682  0.16909438],-0.802852,"[ 1.15275772  0.9625738   0.65579938  0.83949635  1.33855451  1.0659318
  0.15010587 -0.87199878 -0.53895864  0.16036457  0.        ]","[[ 0.14230078  0.97207762  0.15745263  0.12295791]
 [-0.19366513 -3.30183469  0.          0.        ]]",[ 0.74310556 -0.12767484]
