timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.21896121184,[-0.71426523 -0.82103342],[ 1.51121676  2.6677115 ],-3.9986,"[ 1.21588085  1.31913471  0.25991853 -1.78834309  0.30632744  1.07384107
  0.20322891 -0.33113574  1.45729495 -1.81254535  0.        ]","[[ 0.00277704 -0.09253112  0.03606168  0.12399735]
 [-0.00118838  0.00050998  0.          0.        ]]",[ 1.88585962  3.29835864]
1,-0.211751466835,[-0.71426523 -0.82103342],[ 1.42864215  2.16967392],-3.81649,"[ 1.21460775  1.32329719  0.31876354 -1.68634019  0.30632738  1.07384064
  0.70936496  0.46023201  1.46110705 -1.60793934  0.        ]","[[ 0.04242863 -0.05280858  0.03606168  0.12399735]
 [ 3.95318294  3.95855784  0.          0.        ]]",[ 2.01888833  2.11878157]
2,-0.189244479177,[-0.71426523 -0.82103342],[ 0.7697801   1.70586157],-3.50151,"[ 1.19766015  1.3222333   0.49286982 -1.38244226  0.30632732  1.07384022
  1.205494    1.23593686  1.41745485 -1.002933    0.        ]","[[ 0.16038311  0.06528897  0.03606168  0.12399735]
 [ 7.82937336  7.83826906  0.          0.        ]]",[ 1.10421001  1.1481403 ]
3,-0.149756881386,[-0.71426523 -0.82103342],[-1.17656481  0.64786339],-3.14149,"[ 1.12729119  1.27671155  0.77193482 -0.88797167  0.30632726  1.07383979
  1.69184334  1.9962775   1.17217838 -0.07198383  0.        ]","[[  0.35509413   0.26020996   0.03606168   0.12399735]
 [ 11.62916176  11.64114239   0.           0.        ]]",[-1.13551563  0.43617982]
4,-0.106422103827,[-0.71426523 -0.82103342],[-2.14161682 -0.42695409],-2.6636,"[ 1.00965383  1.14296659  1.02626284 -0.2978166   0.3063272   1.07383937
  1.15606431  2.29579039  0.69193525  0.72319636  0.        ]","[[  0.54567802   0.50806322   0.03606168   0.12399735]
 [  7.44319788  13.13917817   0.           0.        ]]",[-2.4282335  -0.75045842]
5,-0.0773754940803,[-0.71426523 -0.82103342],[-2.23566675 -0.75344759],-2.61471,"[ 0.92338669  0.94928609  1.15821279  0.18276393  0.30632714  1.07383895
  0.63107347  1.64992954  0.24318132  1.07038668  0.        ]","[[ 0.6533897   0.73843634  0.03606168  0.12399735]
 [ 3.3415179   9.90888908  0.          0.        ]]",[-1.51380588 -0.23270319]
6,-0.0617994530689,[-0.71426523 -0.82103342],[-1.21887076 -0.86288935],-2.58091,"[ 0.90013603  0.75004548  1.1891046   0.50651496  0.30632708  1.07383852
  0.11630255  1.42673323 -0.0314335   1.13126465  0.        ]","[[ 0.67986869  0.92541391  0.03606168  0.12399735]
 [-0.68031594  8.79256882  0.          0.        ]]",[-1.88517505 -0.27323367]
7,-0.0523295380494,[-0.71426523 -0.82103342],[ 0.23679014 -0.26487631],-2.54647,"[ 0.94601786  0.55105563  1.12643855  0.73089384  0.30632701  1.0738381
 -0.38834938  1.17583594 -0.1283305   1.04565839  0.        ]","[[ 0.62670425  1.08867514  0.03606168  0.12399735]
 [-4.62309166  7.53769955  0.          0.        ]]",[ 0.08071126 -0.38952572]
8,-0.045691075523,[-0.71426523 -0.82103342],[ 0.31020135  0.00373104],-2.55737,"[ 1.01500744  0.37447602  1.01696491  0.86974523  0.30632695  1.07383768
 -0.33571658  0.83758453 -0.12907292  0.91317911  0.        ]","[[ 0.53836831  1.22245496  0.03606168  0.12399735]
 [-4.21187954  5.84592409  0.          0.        ]]",[ 0.41883563  0.24731926]
9,-0.0381985797248,[-0.71426523 -0.82103342],[-0.1526186  -0.66599154],-2.3915,"[ 1.06087441  0.20064879  0.93022423  0.96076611  0.30632689  1.07383725
 -0.11294247  1.01014978 -0.16289562  0.79614733  0.        ]","[[ 0.47159332  1.34803297  0.03606168  0.12399735]
 [-2.47137724  6.7090173   0.          0.        ]]",[ 0.16998483 -0.78217056]
10,-0.0310586028094,[-0.71426523 -0.82103342],[-0.09794445 -0.09521198],-2.38868,"[ 1.08695357  0.05595967  0.87385732  1.00556449  0.30632683  1.07383683
 -0.02049593  0.36433492 -0.21194567  0.70576358  0.        ]","[[ 0.42941272  1.44980495  0.03606168  0.12399735]
 [-1.74910574  3.47895125  0.          0.        ]]",[-0.27883284 -0.32025053]
11,-0.0284974429824,[-0.71426523 -0.82103342],[ 0.36856323  0.34693062],-2.447,"[ 1.11261699 -0.02476175  0.81154449  1.01897936  0.30632677  1.0738364
 -0.15727279  0.09706596 -0.20412614  0.63229398  0.        ]","[[ 0.38370897  1.50597194  0.03606168  0.12399735]
 [-2.81772375  2.14219617  0.          0.        ]]",[-0.15742504  0.83223361]
12,-0.0256925024926,[-0.71426523 -0.82103342],[ 0.26339185 -0.54426724],-2.34417,"[ 1.14304949 -0.13366032  0.72510972  1.02424081  0.30632671  1.07383598
 -0.22995755  0.74745614 -0.19593824  0.53070042  0.        ]","[[ 0.32165674  1.58145382  0.03606168  0.12399735]
 [-3.38559945  5.39514618  0.          0.        ]]",[ 0.57995535 -0.83790915]
13,-0.0220822378232,[-0.71426523 -0.82103342],[ 0.11039193 -0.07303506],-2.3984,"[ 1.16149423 -0.23967637  0.6626985   1.01526559  0.30632665  1.07383556
  0.07246825  0.06266875 -0.21523252  0.44498049  0.        ]","[[ 0.27765147  1.65499257  0.03606168  0.12399735]
 [-1.02279124  1.97015874  0.          0.        ]]",[ 0.83564689  0.23197941]
14,-0.0154126465539,[-0.71426523 -0.82103342],[-0.65196055 -0.76927787],-2.30415,"[ 1.15634713 -0.3088754   0.68112256  1.00184477  0.30632658  1.07383513
  0.49836289  0.23842262 -0.28741933  0.4235067   0.        ]","[[ 0.29058072  1.70321539  0.03606168  0.12399735]
 [ 2.30466089  2.8491978   0.          0.        ]]",[ 0.47555271 -2.086029  ]
15,-0.00842031845896,[-0.71426523 -0.82103342],[-1.1764977  -0.36197913],-2.35849,"[ 1.12728002 -0.33272616  0.77194864  0.99581635  0.30632652  1.07383471
  0.73350625 -0.56459064 -0.39763372  0.45778539  0.        ]","[[ 0.35510679  1.71990258  0.03606168  0.12399735]
 [ 4.14180226 -1.16709971  0.          0.        ]]",[-0.53536636  0.16744512]
16,-0.0104460354426,[-0.71426523 -0.82103342],[-0.75131327 -0.32838589],-2.32715,"[ 1.09484487 -0.30920704  0.85550676  1.00176514  0.30632646  1.07383429
  0.45179485 -0.42735481 -0.46897174  0.50915189  0.        ]","[[ 0.41585976  1.70344725  0.03606168  0.12399735]
 [ 1.94083441 -0.4807108   0.          0.        ]]",[-0.8705935  -0.38189095]
17,-0.0117913629853,[-0.71426523 -0.82103342],[ 0.41961408  0.62798488],-2.40081,"[ 1.09261901 -0.27382994  0.86074703  1.009393    0.3063264   1.07383386
  0.00588617 -0.72768545 -0.44911461  0.53379185  0.        ]","[[ 0.41972208  1.67876181  0.03606168  0.12399735]
 [-1.54298232 -1.9828248   0.          0.        ]]",[ 1.33696083  0.40020994]
18,-0.0134292088506,[-0.71426523 -0.82103342],[-0.98512745 -0.35416245],-2.31708,"[ 1.08726707 -0.24025144  0.87313086  1.01517691  0.30632634  1.07383344
  0.5163334  -0.40312203 -0.43829692  0.55980265  0.        ]","[[ 0.42887591  1.65539259  0.03606168  0.12399735]
 [ 2.44506449 -0.35951141  0.          0.        ]]",[-1.15543108 -0.73689004]
19,-0.0159658692456,[-0.71426523 -0.82103342],[ 0.47075582  0.97751743],-2.48141,"[ 1.08207333 -0.18784128  0.88486798  1.02139298  0.30632628  1.07383302
  0.00363604 -0.98495276 -0.41304338  0.59611007  0.        ]","[[ 0.43758722  1.61900486  0.03606168  0.12399735]
 [-1.56056077 -3.26955686  0.          0.        ]]",[ 0.48557293  1.38945365]
