timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.14319461685,[-0.70394075 -0.81592017],[-4.11878204  0.57260239],-3.27319,"[ 1.20825631  1.3265824   0.1120533  -1.56991458  0.64960555 -0.64442162
  0.20296719 -0.33125619  1.01181813  1.18892593  0.        ]","[[-0.09764784 -0.00858816  0.07571143 -0.07399251]
 [-0.0001044  -0.00020433  0.          0.        ]]",[-4.50263874  0.2409376 ]
1,-0.139882448637,[-0.70394075 -0.81592017],[-3.05458736  0.88963598],-3.32994,"[ 1.20164949  1.32663419  0.05349674 -1.54525204  0.64960538 -0.64442145
 -0.30201716 -0.14049751  1.00232769  1.07262629  0.        ]","[[ -1.37344130e-01   9.95170642e-04   7.57114269e-02  -7.39925125e-02]
 [ -3.95635053e+00   9.55347670e-01   0.00000000e+00   0.00000000e+00]]",[-3.10687083  0.76206759]
2,-0.131401119704,[-0.70394075 -0.81592017],[-1.64492035  1.02002108],-3.20037,"[ 1.16896944  1.32481729 -0.11838248 -1.41867413  0.64960521 -0.64442128
 -0.79711465  0.45841001  0.96299081  0.76635086  0.        ]","[[-0.2553882   0.05020277  0.07571143 -0.07399251]
 [-7.83513996  3.955407    0.          0.        ]]",[-2.04377737  0.7761021 ]
3,-0.119708027232,[-0.70394075 -0.81592017],[-0.22937021  1.21478975],-2.96035,"[ 1.0735306   1.3083574  -0.3895657  -1.13941471  0.64960504 -0.64442112
 -1.28242378  1.05653903  0.86394386  0.32558325  0.        ]","[[ -0.45023857   0.15937257   0.07571143  -0.07399251]
 [-11.63724628   6.95156775   0.           0.        ]]",[ 0.19081339  0.74339986]
4,-0.10901268147,[-0.70394075 -0.81592017],[ 0.12732899  0.85840118],-2.78632,"[ 0.90534936  1.25042176 -0.66919047 -0.7223157   0.64960487 -0.64442095
 -1.15684395  1.61659119  0.71302177 -0.07101561  0.        ]","[[ -0.67311233   0.3265518    0.07571143  -0.07399251]
 [-10.65340862   9.75699665   0.           0.        ]]",[ 0.63526096  1.22655796]
5,-0.100696118659,[-0.70394075 -0.81592017],[ 0.35108039  0.27768424],-2.56138,"[ 0.72278417  1.10675907 -0.86776627 -0.18200793  0.6496047  -0.64442078
 -0.8093593   2.3682552   0.59009306 -0.20700324  0.        ]","[[ -0.85886708   0.55946971   0.07571143  -0.07399251]
 [ -7.93107951  13.52226129   0.           0.        ]]",[ 0.69971484 -0.56681382]
6,-0.0923312619653,[-0.70394075 -0.81592017],[-0.24874967 -0.01294437],-2.50494,"[ 0.57648607  0.88436833 -0.98347763  0.30664487  0.64960453 -0.64442061
 -0.4358808   1.86654611  0.51054977 -0.13310123  0.        ]","[[ -0.98813182   0.80469921   0.07571143  -0.07399251]
 [ -5.0051034   11.00909586   0.           0.        ]]",[-0.27951288 -0.2698438 ]
7,-0.0830932477998,[-0.70394075 -0.81592017],[-0.12343559 -0.29903346],-2.49922,"[ 0.44136986  0.64909484 -1.06584585  0.63413469  0.64960436 -0.64442044
 -0.56435565  1.6097736   0.42197287 -0.05208678  0.        ]","[[-1.09833223  1.01197616  0.07571143 -0.07399251]
 [-6.01162658  9.72286961  0.          0.        ]]",[-0.20917182  0.77198071]
8,-0.0707329055822,[-0.70394075 -0.81592017],[ 0.31340942 -0.90037751],-2.35219,"[ 0.27557201  0.3594737  -1.1409913   0.88201456  0.64960419 -0.64442027
 -0.65492434  2.18156849  0.29838864  0.03594016  0.        ]","[[ -1.22568411   1.23517178   0.07571143  -0.07399251]
 [ -6.72117837  12.58713208   0.           0.        ]]",[-0.4293561  -1.35734287]
9,-0.0559058900048,[-0.70394075 -0.81592017],[ 0.59387589 -0.80351794],-2.34866,"[ 0.07034521  0.06587664 -1.20042858  1.00516232  0.64960402 -0.6444201
 -0.85472729  1.34138248  0.1371185   0.07663806  0.        ]","[[-1.37581217  1.44468765  0.07571143 -0.07399251]
 [-8.28651448  8.37844957  0.          0.        ]]",[ 0.41814243 -0.8418193 ]
10,-0.0437075773873,[-0.70394075 -0.81592017],[ 0.56693572 -0.70605564],-2.35262,"[-0.13731157 -0.1246604  -1.22690036  1.02554599  0.64960385 -0.64441994
 -0.62252333  0.64273193 -0.02212751  0.02138411  0.        ]","[[-1.52329031  1.5771427   0.07571143 -0.07399251]
 [-6.4673397   4.87874778  0.          0.        ]]",[ 0.37302509 -0.10006115]
11,-0.0354260279389,[-0.70394075 -0.81592017],[ 0.56988251 -0.91394722],-2.34308,"[-0.29800742 -0.25800791 -1.22536646  1.01300364  0.64960367 -0.64441977
 -0.4177545   0.54427646 -0.1451255  -0.01344814  0.        ]","[[-1.6365415   1.66976916  0.07571143 -0.07399251]
 [-4.8631021   4.38556218  0.          0.        ]]",[ 1.18219016 -0.88562818]
