timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.220491938263,[-0.27406791 -0.32401621],[-3.49133801  0.21266949],-1.85975,"[ 1.1800607   1.62183469  0.55031235 -0.94540704  0.52512377 -1.24720342
  0.16414541 -0.32242951  0.84859969  2.06711752  0.        ]","[[ 0.07658968  0.05047116  0.06291281 -0.1437205 ]
 [-0.00406031  0.0005067   0.          0.        ]]",[-3.40000089  0.16504965]
1,-0.21528238784,[-0.27406791 -0.32401621],[-2.68223262  0.42209449],-1.93199,"[ 1.1832537   1.62136854  0.48761919 -0.92933158  0.5251234  -1.24720166
 -0.19082914 -0.21979561  0.8539997   1.98344839  0.        ]","[[ 0.03681621  0.05705368  0.06291281 -0.1437205 ]
 [-3.96011431  0.65555708  0.          0.        ]]",[-2.74954799  0.85838158]
2,-0.201505910909,[-0.27406791 -0.32401621],[-1.80565453  0.25501645],-1.92768,"[ 1.17953063  1.61640323  0.30127482 -0.81453664  0.52512303 -1.24719991
 -0.53887818  0.31093657  0.85566243  1.76755783  0.        ]","[[-0.08130396  0.10415129  0.06291281 -0.1437205 ]
 [-7.83898727  4.04290465  0.          0.        ]]",[-1.12410105  1.20465254]
3,-0.180956540445,[-0.27406791 -0.32401621],[-0.80626857  0.08806187],-1.55534,"[  1.13047884e+00   1.59081190e+00  -1.11444676e-03  -5.25674648e-01
   5.25122664e-01  -1.24719815e+00  -8.80065082e-01   9.19004995e-01
   8.24839261e-01   1.46561588e+00   0.00000000e+00]","[[ -0.27623419   0.22394838   0.06291281  -0.1437205 ]
 [-11.64138818   7.92384615   0.           0.        ]]",[-0.9292268   0.02856944]
4,-0.150808333657,[-0.27406791 -0.32401621],[ 0.46456164  0.39504677],-1.5308,"[ 0.97987785  1.52916285 -0.38717841 -0.15714814  0.52512229 -1.24719639
 -1.18926235  0.9123156   0.72236975  1.0646583   0.        ]","[[ -0.54363526   0.3819975    0.06291281  -0.1437205 ]
 [-15.08728508   7.88115768   0.           0.        ]]",[ 0.91770472  1.59202974]
5,-0.122699694193,[-0.27406791 -0.32401621],[ 0.18325973 -0.44352812],-0.917188,"[ 0.7482439   1.41107162 -0.7096786   0.26685463  0.52512192 -1.24719463
 -0.8368715   1.50798128  0.56951538  0.76049076  0.        ]","[[ -0.80597813   0.57776499   0.06291281  -0.1437205 ]
 [-11.16003863  11.68295061   0.           0.        ]]",[ 0.87247532 -0.94356476]
6,-0.105397473121,[-0.27406791 -0.32401621],[-0.14979458 -0.29756021],-0.828722,"[ 0.54179698  1.25286462 -0.89249586  0.63645193  0.52512156 -1.24719287
 -0.50723958  0.88612883  0.44576628  0.64185569  0.        ]","[[-0.99232078  0.77160224  0.06291281 -0.1437205 ]
 [-7.48642702  7.71404342  0.          0.        ]]",[-0.841232   -0.49886356]
7,-0.08473632204,[-0.27406791 -0.32401621],[ 0.9632014  0.061427 ],-0.839857,"[ 0.31468402  1.12363701 -1.02668208  0.85375246  0.52512119 -1.24719111
 -0.79255811  0.55282379  0.29673115  0.49106217  0.        ]","[[ -1.17395233   0.90453988   0.06291281  -0.1437205 ]
 [-10.66619417   5.58675923   0.           0.        ]]",[ 1.95877386 -0.07783575]
8,-0.064193986435,[-0.27406791 -0.32401621],[ 0.58623648 -0.17385113],-0.795188,"[ 0.08354668  1.00856532 -1.10946871  1.00484523  0.52512082 -1.24718936
 -0.41860808  0.48697057  0.13839352  0.35923541  0.        ]","[[-1.34546276  1.0120575   0.06291281 -0.1437205 ]
 [-6.49867678  5.1664598   0.          0.        ]]",[ 0.72962806  0.08171035]
9,-0.0545311961852,[-0.27406791 -0.32401621],[ 0.16501564 -0.51125163],-0.731084,"[-0.05556228  0.88781042 -1.13694208  1.12987571  0.52512045 -1.2471876
 -0.1480391   0.52149091  0.05573228  0.34674355  0.        ]","[[-1.44518249  1.11759697  0.06291281 -0.1437205 ]
 [-3.48329815  5.38678462  0.          0.        ]]",[-0.6361867  -0.58477356]
10,-0.0445844338474,[-0.27406791 -0.32401621],[ 0.93474984 -0.00733891],-0.727338,"[-0.18865214  0.78775924 -1.14860308  1.21146523  0.52512008 -1.24718584
 -0.36768634  0.14207667 -0.02837398  0.32629828  0.        ]","[[-1.53940842  1.2010365   0.06291281 -0.1437205 ]
 [-5.93117715  2.96521387  0.          0.        ]]",[ 1.18486454 -0.69258554]
