timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.181128319631,[-0.55055249 -0.63455385],[-3.95442414 -0.51357603],-2.44255,"[ 1.18563883  1.41915046  0.35886776 -1.48222072  0.80375019 -1.21491485
  0.19036656 -0.33030251  0.70226965  2.2207457   0.        ]","[[ 0.00749803 -0.03349536  0.09262833 -0.14009779]
 [-0.00176695  0.00281045  0.          0.        ]]",[-4.71921281 -0.41729254]
1,-0.173267271841,[-0.55055249 -0.63455385],[-2.7391324   0.46729961],-2.6143,"[ 1.18494273  1.41820012  0.29786283 -1.52348272  0.80374981 -1.21491398
 -0.26078415 -0.63310623  0.69836862  2.0809975   0.        ]","[[-0.03222103 -0.0500024   0.09262833 -0.14009779]
 [-3.95697286 -1.64801709  0.          0.        ]]",[-2.97896596  1.31674322]
2,-0.154465376265,[-0.55055249 -0.63455385],[-1.54504049  0.23577645],-2.2987,"[ 1.16971473  1.41865369  0.1173666  -1.50571148  0.80374943 -1.21491312
 -0.70326045  0.09944536  0.67038543  1.75257339  0.        ]","[[-0.15028131 -0.04289234  0.09262833 -0.14009779]
 [-7.83613185  2.3457091   0.          0.        ]]",[-1.83085724  0.08861858]
3,-0.126284324543,[-0.55055249 -0.63455385],[-0.25487378  0.7262013 ],-2.17703,"[ 1.10215845  1.41988489 -0.17236638 -1.38068616  0.80374905 -1.21491226
 -1.13682117  0.15556129  0.57931197  1.28101452  0.        ]","[[ -3.45140497e-01   7.09144120e-03   9.26283343e-02  -1.40097791e-01]
 [ -1.16371319e+01   2.65164219e+00   0.00000000e+00   0.00000000e+00]]",[-0.57508824  1.31447229]
4,-0.0919990986487,[-0.55055249 -0.63455385],[ 0.83241117  0.54558039],-1.74814,"[ 0.93957761  1.41312724 -0.51800174 -1.15030908  0.80374867 -1.2149114
 -1.37023599  0.87236078  0.38927845  0.74818789  0.        ]","[[ -0.59841463   0.09933317   0.09262833  -0.14009779]
 [-13.68347181   6.55949115   0.           0.        ]]",[ 0.7048626   1.04886282]
5,-0.0667379902488,[-0.55055249 -0.63455385],[ 0.88275027 -0.42660269],-1.44759,"[ 0.71324169  1.37039694 -0.79795875 -0.73364578  0.80374829 -1.21491054
 -1.02148655  1.5745934   0.18467096  0.40139887  0.        ]","[[ -0.84140774   0.26893499   0.09262833  -0.14009779]
 [-10.62601646  10.38793031   0.           0.        ]]",[ 0.36196493 -0.0702679 ]
6,-0.051321528163,[-0.55055249 -0.63455385],[ 1.05542469 -0.69862151],-1.39343,"[ 0.4894806   1.26939149 -0.97542644 -0.26124392  0.80374791 -1.21490967
 -0.83417456  1.48569433  0.02802677  0.25100033  0.        ]","[[-1.03745195  0.4718309   0.09262833 -0.14009779]
 [-8.98386961  9.90327778  0.          0.        ]]",[ 1.80809436 -1.24737068]
7,-0.0408966406407,[-0.55055249 -0.63455385],[ 0.43835697 -0.41048434],-1.38945,"[ 0.31462821  1.15691668 -1.07039654  0.07191537  0.80374753 -1.21490881
 -0.36249118  0.7231519  -0.08688703  0.18919478  0.        ]","[[-1.17563977  0.62818527  0.09262833 -0.14009779]
 [-4.84865762  5.74604876  0.          0.        ]]",[ 1.01114199  0.28152058]
8,-0.0385497388505,[-0.55055249 -0.63455385],[-0.64546299 -1.24433005],-1.33239,"[ 0.24018716  1.04732882 -1.1014345   0.31273276  0.80374715 -1.21490795
  0.09968456  0.90649446 -0.10268237  0.25193045  0.        ]","[[-1.23195995  0.7531348   0.09262833 -0.14009779]
 [-0.79679813  6.74559864  0.          0.        ]]",[ 0.45141459 -1.04721155]
9,-0.0431149445361,[-0.55055249 -0.63455385],[-1.54219389 -0.61982584],-1.30778,"[ 0.24306512  0.95462068 -1.10032985  0.47623593  0.80374677 -1.21490709
  0.30535835  0.15560208 -0.05572855  0.38511401  0.        ]","[[-1.22980443  0.84697312  0.09262833 -0.14009779]
 [ 1.00632859  2.65188265  0.          0.        ]]",[-1.13340125 -0.96735952]
10,-0.0409054773879,[-0.55055249 -0.63455385],[-0.21787655  0.90503609],-1.3829,"[ 0.21660451  0.93998345 -1.11019556  0.49939877  0.80374639 -1.21490622
 -0.14806888 -0.55638491 -0.0770956   0.36835175  0.        ]","[[-1.24956173  0.86106539  0.09262833 -0.14009779]
 [-2.96883134 -1.22972912  0.          0.        ]]",[ 0.05481106 -0.09169661]
11,-0.0321172746411,[-0.55055249 -0.63455385],[-0.06872257  1.1321739 ],-1.41786,"[ 0.13985691  0.9688813  -1.13530202  0.45302036  0.80374601 -1.21490536
 -0.11661805 -0.61853798 -0.17181764  0.22929748  0.        ]","[[-1.30617192  0.83307103  0.09262833 -0.14009779]
 [-2.6931049  -1.56857653  0.          0.        ]]",[ 1.00585862  0.48844572]
12,-0.0303028020992,[-0.55055249 -0.63455385],[-1.22887874  0.30052125],-1.30793,"[ 0.12118124  0.98071242 -1.14064242  0.43325936  0.80374563 -1.2149045
  0.34067922 -0.25832353 -0.1984927   0.19055061  0.        ]","[[-1.31980958  0.82140305  0.09262833 -0.14009779]
 [ 1.31598169  0.39523944  0.          0.        ]]",[-1.90861947 -0.5743859 ]
13,-0.0287806350994,[-0.55055249 -0.63455385],[ 0.04833585  1.31401289],-1.39034,"[ 0.10245048  0.99571454 -1.14570336  0.4075238   0.80374526 -1.21490364
 -0.11349589 -0.67669728 -0.22760228  0.14830288  0.        ]","[[-1.33343976  0.80642297  0.09262833 -0.14009779]
 [-2.66573152 -1.88565066  0.          0.        ]]",[-0.17422235  0.71380023]
14,-0.0257108315702,[-0.55055249 -0.63455385],[ 0.59894907  0.81552863],-1.37389,"[ 0.01971291  1.00460408 -1.16459611  0.3919035   0.80374488 -1.21490277
 -0.18620925 -0.15139064 -0.32801906  0.04319045  0.        ]","[[-1.39315026  0.79744407  0.09262833 -0.14009779]
 [-3.3032034   0.97821358  0.          0.        ]]",[ 0.00490882  0.72514487]
15,-0.0241123451077,[-0.55055249 -0.63455385],[ 0.87768507 -0.03410134],-1.36123,"[-0.07167199  0.9560114  -1.17907299  0.47399442  0.8037445  -1.21490191
 -0.17664754  0.37171181 -0.40453432  0.00893988  0.        ]","[[-1.45837332  0.84562186  0.09262833 -0.14009779]
 [-3.21937727  3.83006106  0.          0.        ]]",[ 0.64319618 -0.3924009 ]
16,-0.0217775809926,[-0.55055249 -0.63455385],[ 0.09745577  0.1004975 ],-1.3588,"[-0.12554872  0.89228019 -1.18454134  0.57050797  0.80374412 -1.21490105
  0.12094734  0.07265526 -0.42929403  0.03157016  0.        ]","[[-1.49658423  0.90586468  0.09262833 -0.14009779]
 [-0.61039122  2.19966685  0.          0.        ]]",[-0.01333598  0.41337505]
17,-0.0182784965128,[-0.55055249 -0.63455385],[ 0.05847026 -0.56346059],-1.34961,"[-0.1433813   0.82576407 -1.18585592  0.65950265  0.80374374 -1.21490019
  0.1162537   0.36489977 -0.41362387  0.09092746  0.        ]","[[-1.509205    0.96584368  0.09262833 -0.14009779]
 [-0.65153959  3.79292356  0.          0.        ]]",[ 0.38455619  0.11122221]
18,-0.015016969251,[-0.55055249 -0.63455385],[-0.54864836 -1.04462063],-1.29704,"[-0.14003957  0.73327547 -1.18562728  0.76602979  0.80374336 -1.21489933
  0.2912767   0.4318245  -0.36709964  0.19986846  0.        ]","[[-1.50684078  1.04536287  0.09262833 -0.14009779]
 [ 0.88287023  4.15778394  0.          0.        ]]",[-0.78043527 -1.83592145]
19,-0.0136229916382,[-0.55055249 -0.63455385],[ 0.47418055  0.36452037],-1.35047,"[-0.15911182  0.68187967 -1.18681127  0.81752284  0.80374298 -1.21489846
 -0.06282171 -0.30941019 -0.36667812  0.23866059  0.        ]","[[-1.52032987  1.08797341  0.09262833 -0.14009779]
 [-2.22147416  0.11672856  0.          0.        ]]",[-0.08937496  0.25091942]
20,-0.0111472464682,[-0.55055249 -0.63455385],[ 0.78078961  0.17169812],-1.38691,"[-0.22640839  0.66684732 -1.1887596   0.8316202   0.8037426  -1.2148976
 -0.09817827 -0.12758197 -0.43223233  0.18874815  0.        ]","[[-1.56786933  1.10025392  0.09262833 -0.14009779]
 [-2.5314416   1.10801714  0.          0.        ]]",[ 1.43019042  0.40285856]
