timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.123874940348,[-0.27282757 -0.32730502],[ 1.13503802  0.86968219],-1.07264,"[ 1.17973499  1.60882007  0.33413989 -0.89144441  1.51535743  1.00154078
  0.16437857 -0.32238708 -0.13319684 -1.07764318  0.        ]","[[-0.06240221  0.07850864  0.17750168  0.11512808]
 [ 0.00379952  0.00417515  0.          0.        ]]",[ 1.02768429  0.67143022]
1,-0.112976754884,[-0.27282757 -0.32730502],[ 0.19208615  0.17486304],-0.949381,"[ 1.18212584  1.60560453  0.39700867 -0.82627838  1.51535475  1.0015397
  0.52169106  0.09652706 -0.13485648 -0.95243707  0.        ]","[[-0.02264674  0.10525036  0.17750168  0.11512808]
 [ 3.95858546  2.66114639  0.          0.        ]]",[ 1.43469049 -0.94578859]
2,-0.0871851131207,[-0.27282757 -0.32730502],[-0.73309118  0.49361873],-0.750614,"[ 1.17604421  1.60337525  0.5837065  -0.78954761  1.51535207  1.00153863
  0.87216157 -0.5024676  -0.15743018 -0.66056223  0.        ]","[[ 0.09544482  0.12035531  0.17750168  0.11512808]
 [ 7.83764716 -1.13798873  0.          0.        ]]",[ 0.08209885 -0.43728403]
3,-0.0586911637052,[-0.27282757 -0.32730502],[-1.27487957  0.62898159],-0.674619,"[ 1.13709825  1.60860917  0.83046559 -0.88671039  1.51534939  1.00153755
  0.88755608 -0.77192296 -0.21193169 -0.34803873  0.        ]","[[ 0.25390745  0.08044827  0.17750168  0.11512808]
 [ 8.00804498 -2.84701707  0.          0.        ]]",[-2.24291931  0.59379272]
4,-0.0374214829133,[-0.27282757 -0.32730502],[-1.15074241  0.3530494 ],-0.712393,"[ 1.08525704  1.61135275  1.00936261 -0.96673426  1.51534671  1.00153647
  0.51574814 -0.39208526 -0.27388575 -0.12470353  0.        ]","[[ 0.37277914  0.04767948  0.17750168  0.11512808]
 [ 3.89283192 -0.43789355  0.          0.        ]]",[-1.26246705  1.40967824]
5,-0.0261622768895,[-0.27282757 -0.32730502],[-0.91067094 -0.24560198],-0.611958,"[ 1.06506795  1.60877956  1.06404916 -0.89084619  1.51534403  1.0015354
  0.15124052  0.23382135 -0.31487704 -0.01120722  0.        ]","[[ 0.41015726  0.07875215  0.17750168  0.11512808]
 [-0.14158173  3.53192544  0.          0.        ]]",[-1.25188107 -0.14220144]
6,-0.0280084511552,[-0.27282757 -0.32730502],[-0.05865848  0.10981229],-0.667766,"[ 1.08787375  1.59945981  1.00181436 -0.73447482  1.51534135  1.00153432
 -0.20589756  0.13426134 -0.31088944 -0.031469    0.        ]","[[ 0.36766559  0.1430551   0.17750168  0.11512808]
 [-4.09442849  2.90046598  0.          0.        ]]",[ 0.48332772  0.02867611]
7,-0.0345428248504,[-0.27282757 -0.32730502],[-0.23733765 -0.05147561],-0.60596,"[ 1.11681593  1.58630908  0.90935818 -0.5932962   1.51533867  1.00153324
 -0.02583468  0.14298789 -0.29161224 -0.09995585  0.        ]","[[ 0.30577291  0.20161971  0.17750168  0.11512808]
 [-2.10147292  2.95581469  0.          0.        ]]",[ 0.86985896 -1.70234274]
8,-0.0339624640776,[-0.27282757 -0.32730502],[-0.50924826  0.52282262],-0.669657,"[ 1.1197943   1.58115378  0.89867107 -0.54833793  1.51533599  1.00153217
  0.28896104 -0.49074321 -0.29527403 -0.09497836  0.        ]","[[ 0.29870144  0.22040758  0.17750168  0.11512808]
 [ 1.38272067 -1.06362621  0.          0.        ]]",[-1.64151169  0.84233357]
9,-0.0351730005882,[-0.27282757 -0.32730502],[-0.04939119  0.0960089 ],-0.785053,"[ 1.12482407  1.57749763  0.87999138 -0.51872453  1.51533331  1.00153109
 -0.07104244  0.03868139 -0.29224774 -0.10795247  0.        ]","[[ 0.28637761  0.23282576  0.17750168  0.11512808]
 [-2.60183367  2.29424747  0.          0.        ]]",[ 1.2075462   1.36397246]
10,-0.0284148981092,[-0.27282757 -0.32730502],[-0.96845216 -0.9304986 ],-0.594491,"[ 1.12946367  1.54718975  0.86197468 -0.31827447  1.51533063  1.00153001
  0.29089326  0.65557427 -0.32622721 -0.04460513  0.        ]","[[ 0.27453343  0.31796744  0.17750168  0.11512808]
 [ 1.4041059   6.20688937  0.          0.        ]]",[-1.18372923 -0.95359699]
11,-0.0219463310092,[-0.27282757 -0.32730502],[-0.10370887 -0.11177695],-0.625376,"[ 1.13392271  1.50792635  0.84385372 -0.12360635  1.51532795  1.00152894
 -0.0689058   0.04110745 -0.36455409  0.01504777  0.        ]","[[ 0.26266041  0.40300295  0.17750168  0.11512808]
 [-2.57818173  2.30963928  0.          0.        ]]",[-0.26762021 -0.80524071]
12,-0.0330478875909,[-0.27282757 -0.32730502],[ 0.54233682  0.6485703 ],-0.676731,"[ 1.153974    1.50075106  0.74887205 -0.09275062  1.51532527  1.00152786
 -0.15984519 -0.46875402 -0.32494386 -0.09852922  0.        ]","[[ 0.20099801  0.41675007  0.17750168  0.11512808]
 [-3.58470726 -0.92415271  0.          0.        ]]",[-0.30148495  0.11285675]
13,-0.0515558963872,[-0.27282757 -0.32730502],[ 1.01596165  0.72094738],-0.712416,"[ 1.17262025  1.5079544   0.6192704  -0.12375235  1.51532259  1.00152678
 -0.26121189 -0.39535231 -0.26383585 -0.28903479  0.        ]","[[ 0.11804715  0.40293805  0.17750168  0.11512808]
 [-4.70664318 -0.45860498  0.          0.        ]]",[ 0.37166694  0.33256141]
14,-0.0672306349728,[-0.27282757 -0.32730502],[ 0.92019594  0.41565388],-0.754383,"[ 1.18136122  1.50582377  0.4955039  -0.11447449  1.51531991  1.00152571
 -0.12000154 -0.18639932 -0.22554097 -0.45629396  0.        ]","[[ 0.03959559  0.40706286  0.17750168  0.11512808]
 [-3.14371792  0.86667491  0.          0.        ]]",[ 0.49530168  0.76059138]
15,-0.0707820231233,[-0.27282757 -0.32730502],[ 0.55856055 -0.19969514],-0.69509,"[ 1.18246288  1.47992582  0.42808369 -0.0091469   1.51531723  1.00152463
  0.06255115  0.28561101 -0.22683467 -0.49836877  0.        ]","[[ -3.00656064e-03   4.54433234e-01   1.77501676e-01   1.15128077e-01]
 [ -1.12321272e+00   3.86039143e+00   0.00000000e+00   0.00000000e+00]]",[ 0.30936971 -0.57222939]
16,-0.0669871230929,[-0.27282757 -0.32730502],[ 0.44477051  0.09457198],-0.745838,"[ 1.18234888  1.44737738  0.41232901  0.10733382  1.51531455  1.00152355
  0.17521452 -0.08375153 -0.24591571 -0.46181478  0.        ]","[[-0.0129596   0.50813623  0.17750168  0.11512808]
 [ 0.12375311  1.51771824  0.          0.        ]]",[ 0.77450202  0.47782453]
17,-0.055051006774,[-0.27282757 -0.32730502],[-0.34761244 -0.4852266 ],-0.602893,"[ 1.18217667  1.41478199  0.46485743  0.21067818  1.51531187  1.00152248
  0.45177036  0.2096412  -0.28602212 -0.33865942  0.        ]","[[ 0.02022655  0.55716094  0.17750168  0.11512808]
 [ 3.18469077  3.37855428  0.          0.        ]]",[-0.95603006 -1.81871678]
18,-0.0471822630004,[-0.27282757 -0.32730502],[ 0.35165238  0.30996668],-0.682909,"[ 1.18100893  1.39554966  0.50461137  0.26666106  1.51530919  1.0015214
  0.10448596 -0.42498938 -0.31505541 -0.25805237  0.        ]","[[ 0.04535501  0.58434664  0.17750168  0.11512808]
 [-0.65906888 -0.64657223  0.          0.        ]]",[-0.28774805  0.23251518]
19,-0.0524556256218,[-0.27282757 -0.32730502],[ 0.5959326   0.23861597],-0.68549,"[ 1.18215463  1.39811312  0.46589008  0.25938223  1.5153065   1.00152033
  0.0027816  -0.27775033 -0.29890587 -0.31323634  0.        ]","[[ 0.02087947  0.58078492  0.17750168  0.11512808]
 [-1.78473686  0.28728549  0.          0.        ]]",[ 0.40675014 -0.1908512 ]
20,-0.0565103722037,[-0.27282757 -0.32730502],[ 0.44120097  0.32947761],-0.70235,"[ 1.18245966  1.3994734   0.4355116   0.25549367  1.51530382  1.00151925
  0.15138423 -0.39788665 -0.28751524 -0.35597039  0.        ]","[[ 0.00168691  0.57888559  0.17750168  0.11512808]
 [-0.13999681 -0.4746763   0.          0.        ]]",[ 0.52139732 -0.06335573]
21,-0.0541483521742,[-0.27282757 -0.32730502],[ 0.05186433  0.27130902],-0.708666,"[ 1.18218793  1.40793411  0.46388291  0.23097315  1.51530114  1.00151817
  0.33800981 -0.43607301 -0.29082909 -0.32994713  0.        ]","[[ 0.01961157  0.56696201  0.17750168  0.11512808]
 [ 1.925583   -0.71687352  0.          0.        ]]",[ 0.58182683  0.03596539]
22,-0.0431585413362,[-0.27282757 -0.32730502],[-0.56317103  0.07303354],-0.648894,"[ 1.17783609  1.41682448  0.56065801  0.2044955   1.51529846  1.0015171
  0.54252974 -0.41151205 -0.31996387 -0.21354624  0.        ]","[[ 0.08083498  0.55418752  0.17750168  0.11512808]
 [ 4.18921876 -0.56109832  0.          0.        ]]",[-1.4506475   0.17554807]
23,-0.0349324968996,[-0.27282757 -0.32730502],[-0.09602404  0.07331389],-0.665743,"[ 1.17157155  1.41965298  0.62876676  0.1959065   1.51529578  1.00151602
  0.1775817  -0.29994151 -0.34651583 -0.12776516  0.        ]","[[ 0.12409231  0.55006541  0.17750168  0.11512808]
 [ 0.14996747  0.14653166  0.          0.        ]]",[-0.3786782  -0.04027391]
24,-0.0372023120168,[-0.27282757 -0.32730502],[ 0.22035958  0.19831772],-0.723754,"[ 1.1735811   1.41875524  0.60980794  0.19863183  1.5152931   1.00151494
  0.04196479 -0.32545768 -0.33892599 -0.15139693  0.        ]","[[ 0.11203159  0.55137232  0.17750168  0.11512808]
 [-1.35104225 -0.01530465  0.          0.        ]]",[ 0.02472692  0.94486923]
25,-0.0386301424266,[-0.27282757 -0.32730502],[ 0.06338625 -0.49325237],-0.67701,"[ 1.17719229  1.39244726  0.56919363  0.27534296  1.51529042  1.00151387
  0.05309803  0.26446382 -0.34346828 -0.16895394  0.        ]","[[ 0.08624698  0.58860639  0.17750168  0.11512808]
 [-1.22781909  3.72624306  0.          0.        ]]",[-0.0421836   0.35811831]
26,-0.0353916112617,[-0.27282757 -0.32730502],[ 0.02169052 -0.82256615],-0.649065,"[ 1.17988354  1.32433344  0.52816155  0.44899488  1.51528774  1.00151279
  0.04017393  0.47641236 -0.38015795 -0.14006956  0.        ]","[[ 0.06025533  0.6766188   0.17750168  0.11512808]
 [-1.37086281  5.07051706  0.          0.        ]]",[ 0.07967052 -0.49513975]
27,-0.0330838925056,[-0.27282757 -0.32730502],[ 0.071063   -0.57818079],-0.625919,"[ 1.18151957  1.25489183  0.49025457  0.59788047  1.51528506  1.00151171
  0.07116646  0.15145017 -0.4166225  -0.11665273  0.        ]","[[ 0.03627984  0.7573499   0.17750168  0.11512808]
 [-1.0278372   3.00946352  0.          0.        ]]",[-0.90729052 -0.42143092]
28,-0.0397678560091,[-0.27282757 -0.32730502],[ 0.92607665 -0.10784256],-0.631572,"[ 1.18216413  1.21547534  0.40105061  0.67253243  1.51528238  1.00151064
 -0.25126838 -0.12086484 -0.40712554 -0.19086897  0.        ]","[[-0.02008263  0.80021038  0.17750168  0.11512808]
 [-4.59654465  1.28232169  0.          0.        ]]",[-0.22697621 -1.01717926]
29,-0.0597404031977,[-0.27282757 -0.32730502],[ 1.70292628  0.85256302],-0.925579,"[ 1.17225113  1.22884567  0.24318617  0.64791744  1.5152797   1.00150956
 -0.32406976 -0.74913905 -0.34113591 -0.40638011  0.        ]","[[-0.12009824  0.78587613  0.17750168  0.11512808]
 [-5.40231137 -2.70247125  0.          0.        ]]",[ 2.38278469  2.01978967]
30,-0.0741068565411,[-0.27282757 -0.32730502],[ 1.08569372  0.05024776],-0.770898,"[ 1.1576645   1.24153671  0.1379442   0.62388613  1.51527702  1.00150848
  0.04293041 -0.11661742 -0.30482139 -0.56062824  0.        ]","[[-0.1873895   0.7720775   0.17750168  0.11512808]
 [-1.34036063  1.30925532  0.          0.        ]]",[ 0.7073282 -0.542127 ]
31,-0.0733636624181,[-0.27282757 -0.32730502],[ 0.70269305  0.29979292],-0.780027,"[ 1.15806848  1.23752693  0.14034517  0.63154593  1.51527434  1.00150741
  0.29823192 -0.45929986 -0.30771706 -0.55288344  0.        ]","[[-0.18584588  0.77645572  0.17750168  0.11512808]
 [ 1.48531191 -0.86418635  0.          0.        ]]",[ 0.22986851  0.47787219]
32,-0.0657139337704,[-0.27282757 -0.32730502],[ 0.31097823 -0.14164826],-0.701249,"[ 1.16711047  1.23580809  0.20048772  0.63480686  1.51527166  1.00150633
  0.37769006 -0.15831293 -0.32425397 -0.47024151  0.        ]","[[-0.14731599  0.7783255   0.17750168  0.11512808]
 [ 2.36475464  1.04480117  0.          0.        ]]",[ 0.29448132 -0.6875226 ]
33,-0.0550842468817,[-0.27282757 -0.32730502],[ 0.01859853  0.21479286],-0.666776,"[ 1.17686547  1.24187978  0.29247037  0.6232162   1.51526898  1.00150525
  0.47880906 -0.59085701 -0.34849075 -0.35546836  0.        ]","[[-0.08879167  0.7716963   0.17750168  0.11512808]
 [ 3.48393957 -1.69857998  0.          0.        ]]",[-0.59797393 -0.20421612]
34,-0.0503241468367,[-0.27282757 -0.32730502],[ 0.33522165  0.45541501],-0.751544,"[ 1.18109913  1.2791599   0.36394028  0.54853864  1.5152663   1.00150418
  0.25885276 -0.71292302 -0.34801951 -0.30196544  0.        ]","[[-0.0435387   0.72995687  0.17750168  0.11512808]
 [ 1.04947389 -2.47277793  0.          0.        ]]",[-0.18242541  1.48873572]
35,-0.0485929720587,[-0.27282757 -0.32730502],[ 0.22401853 -0.21867314],-0.681248,"[ 1.18180164  1.2871786   0.38533693  0.5316287   1.51526362  1.0015031
  0.19164712 -0.08086303 -0.35017139 -0.28293353  0.        ]","[[-0.03001232  0.72072282  0.17750168  0.11512808]
 [ 0.30564612  1.53601251  0.          0.        ]]",[ 0.75665529 -0.53802414]
36,-0.0408883077407,[-0.27282757 -0.32730502],[-0.32147121 -0.044348  ],-0.601929,"[ 1.18241144  1.27933394  0.44246575  0.54816668  1.51526094  1.00150203
  0.46163735 -0.4217059  -0.37793633 -0.20115623  0.        ]","[[ 0.00608257  0.72975334  0.17750168  0.11512808]
 [ 3.29388729 -0.62575705  0.          0.        ]]",[-2.82879678 -0.06025859]
37,-0.0373946340216,[-0.27282757 -0.32730502],[ 0.27211678  0.16014114],-0.771467,"[ 1.18172882  1.29211914  0.48286958  0.52104557  1.51525826  1.00150095
  0.09830036 -0.45716167 -0.38528891 -0.16305378  0.        ]","[[ 0.03161242  0.71498191  0.17750168  0.11512808]
 [-0.72750537 -0.85063414  0.          0.        ]]",[ 1.53917502  0.61527332]
38,-0.0321322280587,[-0.27282757 -0.32730502],[-0.6140995  -0.49432549],-0.636676,"[ 1.18014413  1.28557688  0.52284711  0.53501805  1.51525558  1.00149987
  0.45698272 -0.07060025 -0.40787083 -0.10605064  0.        ]","[[ 0.05689318  0.72256825  0.17750168  0.11512808]
 [ 3.24237179  1.60109752  0.          0.        ]]",[-0.83239892 -0.36492173]
39,-0.0255562105896,[-0.27282757 -0.32730502],[-0.11999638 -0.16266504],-0.715576,"[ 1.17694782  1.27052227  0.57205102  0.56638265  1.5152529   1.0014988
  0.1536855  -0.30324554 -0.44304782 -0.03041595  0.        ]","[[ 0.08806022  0.7397857   0.17750168  0.11512808]
 [-0.11450039  0.12556484  0.          0.        ]]",[ 0.91541173 -0.13953737]
40,-0.0206769662186,[-0.27282757 -0.32730502],[-0.82521719 -0.2717894 ],-0.648007,"[ 1.1718868   1.27322503  0.62568436  0.56082646  1.51525022  1.00149772
  0.48112799 -0.39094211 -0.46818112  0.03235216  0.        ]","[[ 0.12213205  0.7367164   0.17750168  0.11512808]
 [ 3.50961257 -0.43064392  0.          0.        ]]",[-1.5166034   0.29384845]
41,-0.0172825059045,[-0.27282757 -0.32730502],[-0.31888255 -0.34541789],-0.772551,"[ 1.16612351  1.27043872  0.67240679  0.56654563  1.51524754  1.00149664
  0.11736165 -0.20593803 -0.4958385   0.09099668  0.        ]","[[ 0.15192885  0.73987631  0.17750168  0.11512808]
 [-0.51652425  0.74272577  0.          0.        ]]",[-0.64968428  1.46312639]
42,-0.0198253578252,[-0.27282757 -0.32730502],[-0.00165021 -0.96151268],-0.656174,"[ 1.17293159  1.22096921  0.61588569  0.66245466  1.51524486  1.00149557
 -0.11406963  0.41617827 -0.50541161  0.06528058  0.        ]","[[ 0.11589845  0.79431955  0.17750168  0.11512808]
 [-3.07798698  4.68843767  0.          0.        ]]",[ 0.29460764 -1.00059602]
43,-0.02381934595,[-0.27282757 -0.32730502],[ 0.11811627 -0.33142975],-0.712446,"[ 1.17928333  1.17009466  0.53827113  0.7510246   1.51524218  1.00149449
 -0.00314049 -0.22282584 -0.50444735  0.0137002   0.        ]","[[ 0.06665717  0.84742499  0.17750168  0.11512808]
 [-1.85023325  0.63561917  0.          0.        ]]",[ 0.46767451  0.07198946]
44,-0.0254753013336,[-0.27282757 -0.32730502],[-0.16084374 -0.46385619],-0.732337,"[ 1.1807552   1.15483713  0.50970943  0.77581552  1.5152395   1.00149341
  0.16733911 -0.17996028 -0.50154432 -0.0083292   0.        ]","[[ 0.04858383  0.86286509  0.17750168  0.11512808]
 [ 0.03661972  0.90748881  0.          0.        ]]",[ 1.4522684  -0.47813839]
