timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.0831775691048,[-0.69732809 -0.81090522],[-2.86022139  0.90985096],-2.921,"[ 1.20538887  1.32783936  0.11714073 -1.72586657  1.11132776 -0.44489637
  0.20640353 -0.33286592  0.40596748  0.70474576  0.        ]","[[-0.09907203 -0.07308061  0.1277415  -0.05099971]
 [-0.00093377 -0.00126713  0.          0.        ]]",[-2.18111282  1.74484026]
1,-0.0817505972999,[-0.69732809 -0.81090522],[-1.38880825  0.55664957],-2.72659,"[ 1.19867414  1.3308783   0.05856865 -1.62409887  1.1113273  -0.44489627
 -0.30604057  0.45665393  0.40078833  0.64204289  0.        ]","[[-0.13879648 -0.03336243  0.1277415  -0.05099971]
 [-3.95832859  3.95987968  0.          0.        ]]",[-1.34914926  0.84650724]
2,-0.077476357367,[-0.69732809 -0.81090522],[ 0.13604617  0.57940006],-2.63308,"[ 1.16562941  1.32722573 -0.11327158 -1.33678464  1.11132683 -0.44489617
 -0.80831492  1.10939775  0.37402558  0.44765941  0.        ]","[[-0.25688079  0.07869361  0.1277415  -0.05099971]
 [-7.8371874   7.23480082  0.          0.        ]]",[ 0.01496891  1.04474113]
3,-0.0728803090056,[-0.69732809 -0.81090522],[ 0.25559008  0.03432432],-2.5134,"[ 1.09345873  1.28269879 -0.32995578 -0.87466903  1.11132636 -0.44489607
 -0.78076874  1.87003182  0.32393555  0.26454524  0.        ]","[[ -0.41149024   0.26167918   0.1277415   -0.05099971]
 [ -7.62446144  11.05103017   0.           0.        ]]",[ 0.73209497  0.67755899]
4,-0.0683818204574,[-0.69732809 -0.81090522],[-0.32768273 -0.72286111],-2.34895,"[ 1.01446418  1.15040533 -0.49108883 -0.29163737  1.11132589 -0.44489597
 -0.38633058  2.36091929  0.27611675  0.30756045  0.        ]","[[ -0.53341783   0.50741044   0.1277415   -0.05099971]
 [ -4.5783799   13.51390607   0.           0.        ]]",[-0.95864068 -1.25983863]
5,-0.0608828573502,[-0.69732809 -0.81090522],[ 0.4035376  -0.30160612],-2.35778,"[ 0.9113548   0.9599624  -0.64895784  0.18278228  1.11132542 -0.44489587
 -0.86552185  1.5186168   0.1937522   0.31201961  0.        ]","[[-0.66211346  0.73528855  0.1277415  -0.05099971]
 [-8.27897685  9.28794044  0.          0.        ]]",[ 1.18667952 -0.5021584 ]
6,-0.0527209788448,[-0.69732809 -0.81090522],[-0.12438641 -0.46165252],-2.3477,"[ 0.7941699   0.788134   -0.78705716  0.47030897  1.11132495 -0.44489576
 -0.33192028  1.08537182  0.09885914  0.23319756  0.        ]","[[-0.78634848  0.89923786  0.1277415  -0.05099971]
 [-4.15819476  7.11428068  0.          0.        ]]",[ 0.42248137 -0.46676908]
7,-0.0468791198339,[-0.69732809 -0.81090522],[-0.45745406 -0.47132879],-2.32301,"[ 0.72595134  0.64401407 -0.85352908  0.65011215  1.11132449 -0.44489566
 -0.10473802  0.68880975  0.03657035  0.26033178  0.        ]","[[-0.85190971  1.02156085  0.1277415  -0.05099971]
 [-2.4037613   5.12466382  0.          0.        ]]",[-1.06211725 -0.57676772]
8,-0.0416703453184,[-0.69732809 -0.81090522],[ 0.63411403  0.25695217],-2.34974,"[ 0.62891868  0.54537806 -0.93453375  0.74850266  1.11132402 -0.44489556
 -0.61086552  0.21359754 -0.03654433  0.15861622  0.        ]","[[-0.93920076  1.10013284  0.1277415  -0.05099971]
 [-6.31237293  2.74044565  0.          0.        ]]",[-0.0649665   0.16502345]
9,-0.0398939346166,[-0.69732809 -0.81090522],[ 1.09550261  0.18109035],-2.35971,"[ 0.4758004   0.46623144 -1.03635138  0.81500164  1.11132355 -0.44489546
 -0.62801649  0.3329966  -0.14442516 -0.06627221  0.        ]","[[-1.06677711  1.16095219  0.1277415  -0.05099971]
 [-6.44482392  3.33949072  0.          0.        ]]",[ 1.65180793  0.4642102 ]
