timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.341275,"[ 0.8550673   2.60794279 -0.22267733  0.92370933  1.40640979 -0.9316712
 -0.52926298  0.37950008  0.13944376  1.29450097  0.        ]",[-1.77769558 -1.70781033],-0.137954076638,[-1.39272177 -1.87655842],[-0.59770846 -0.05398212],"[[ 0.09344194  0.01901086  0.16154764 -0.10790967]
 [ 0.0015285  -0.0034617   0.          0.        ]]"
1,-0.334657,"[ 0.85982166  2.60788415 -0.28939915  0.75474434  1.40640881 -0.93167079
 -0.69185389 -0.13587491  0.14657661  1.17727683  0.        ]",[-1.0330728  -1.69766089],-0.126487684655,[-0.769867   -1.41199565],[-0.59770846 -0.05398212],"[[ 0.05379715 -0.02077008  0.16154764 -0.10790967]
 [-3.95284658 -3.96144677  0.          0.        ]]"
2,-0.315001,"[ 0.85882619  2.59338523 -0.48833903  0.25475337  1.40640782 -0.93167037
 -0.85123198 -0.64104902  0.1291679   0.82906421  0.        ]",[ 0.08625665  0.50452774],-0.0916859359602,[ 0.36004862 -0.54884887],[-0.59770846 -0.05398212],"[[-0.06415097 -0.13892476  0.16154764 -0.10790967]
 [-7.82908498 -7.84109154  0.          0.        ]]"
3,-0.277126,"[ 0.8243696   2.55074091 -0.74146929 -0.30698815  1.40640683 -0.93166996
 -0.83087368 -0.36072684  0.03064278  0.41626685  0.        ]",[ 1.40099285  0.39797082],-0.0480482085436,[ 1.17972648  0.21994221],[-0.59770846 -0.05398212],"[[-0.21576495 -0.27414668  0.16154764 -0.10790967]
 [-7.33395942 -5.68827043  0.          0.        ]]"
4,-0.217199,"[ 0.77872883  2.50351481 -0.91312276 -0.69696433  1.40640584 -0.93166955
 -0.66228246 -0.14107142 -0.08630793  0.15119622  0.        ]",[ 1.0749717  -0.99987819],-0.0190178808321,[ 1.3813405   0.34980202],[-0.59770846 -0.05398212],"[[-0.3213049  -0.37098677  0.16154764 -0.10790967]
 [-3.23366328 -4.00135858  0.          0.        ]]"
5,-0.262886,"[ 0.76574477  2.42715804 -0.95191416 -1.15593521  1.40640485 -0.93166914
 -0.49693791 -0.64646966 -0.17633455  0.02462468  0.        ]",[ 2.06632823  1.65273444],-0.00985112640813,[ 1.36098433  0.31508708],[-0.59770846 -0.05398212],"[[-0.34563088 -0.48995703  0.16154764 -0.10790967]
 [ 0.78767206 -7.88272234  0.          0.        ]]"
6,-0.209342,"[ 0.79392263  2.33388642 -0.86331598 -1.57759537  1.40640386 -0.93166873
 -0.33497528 -0.1107439  -0.20247526  0.03290682  0.        ]",[ 1.37505951 -1.25568805],-0.00727648570204,[ 1.17413199  0.2450211 ],[-0.59770846 -0.05398212],"[[-0.29035601 -0.60633188  0.16154764 -0.10790967]
 [ 4.72675659 -3.76845139  0.          0.        ]]"
7,-0.240059,"[ 0.84211002  2.22555656 -0.64410783 -1.96008732  1.40640288 -0.93166832
 -0.17609229 -0.61676961 -0.16724923  0.16538597  0.        ]",[ 0.6848064   1.69691329],-0.010708772893,[ 0.7054494  -0.05840778],[-0.59770846 -0.05398212],"[[-0.15705066 -0.72069264  0.16154764 -0.10790967]
 [ 8.59094176 -7.65463247  0.          0.        ]]"
8,-0.200664,"[ 0.86085879  2.10498343 -0.31225935 -2.2987908   1.40640189 -0.93166791
 -0.0717252  -0.08152034 -0.10476929  0.40583132  0.        ]",[ 0.21610459 -0.72037306],-0.0370603712642,[ 0.22481796 -0.38051659],[-0.59770846 -0.05398212],"[[  0.04023544  -0.8325426    0.16154764  -0.10790967]
 [ 11.12924801  -3.54402238   0.           0.        ]]"
9,-0.178861,"[ 0.8034473   1.98766841  0.06871182 -2.56542341  1.4064009  -0.9316675
 -0.04557452 -0.44376587 -0.05860129  0.71386751  0.        ]",[-1.31438179 -1.51485744],-0.07028180219,[-0.29326448 -0.90160668],[-0.59770846 -0.05398212],"[[  0.26920147  -0.93133569   0.16154764  -0.10790967]
 [ 11.7652569   -6.32599788   0.           0.        ]]"
