timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.25251,"[ 0.86043829  2.57798665 -0.2656179   0.68063803 -1.64385832 -0.32432758
 -0.51421635  0.37868612  2.83518147  0.45989208  0.        ]",[-0.79113895 -4.78441924],-0.40233045731,[-0.646716   -5.33330059],[-0.51699853 -0.08018804],"[[ 0.0297265  -0.03620786 -0.1903839  -0.03773769]
 [ 0.00453248 -0.00153291  0.          0.        ]]"
1,-1.24888,"[ 0.86113551  2.57457608 -0.31794616  0.51626315 -1.64385621 -0.32432746
 -0.65872565 -0.13921753  2.8330066   0.36013017  0.        ]",[-1.42620911 -4.66790925],-0.401108191989,[-0.50098526 -5.21430111],[-0.51699853 -0.08018804],"[[ -1.56904176e-03  -7.59538388e-02  -1.90383898e-01  -3.77376940e-02]
 [ -3.12367890e+00  -3.95987664e+00   0.00000000e+00   0.00000000e+00]]"
2,-1.30974,"[ 0.85272742  2.55028911 -0.4874292   0.03168141 -1.6438541  -0.32432734
 -0.83854958 -0.64682766  2.79466929  0.05140936  0.        ]",[ 0.64927167 -4.36589968],-0.395061178219,[ 0.05252418 -4.83594036],[-0.51699853 -0.08018804],"[[-0.10309863 -0.19407737 -0.1903839  -0.03773769]
 [-7.01635185 -7.83954752  0.          0.        ]]"
3,-1.28068,"[ 0.82424959  2.46478601 -0.67414672 -0.74066044 -1.64385199 -0.32432721
 -0.71343049 -1.14471569  2.66854802 -0.32782571  0.        ]",[ 0.02621289 -4.59237185],-0.381333854648,[ 0.42463356 -4.44420576],[-0.51699853 -0.08018804],"[[ -0.21625052  -0.3890489   -0.1903839   -0.03773769]
 [ -4.3078979  -11.64491623   0.           0.        ]]"
4,-1.2374,"[ 0.79016463  2.25868219 -0.81032818 -1.70710218 -1.64384988 -0.32432709
 -0.7046713  -1.63261999  2.44329277 -0.65323046  0.        ]",[ 0.51956349 -3.56495831],-0.358498687248,[ 0.50508761 -4.13472605],[-0.51699853 -0.08018804],"[[ -0.30050496  -0.65936226  -0.1903839   -0.03773769]
 [ -4.11829501 -15.37398844   0.           0.        ]]"
5,-1.11328,"[ 0.75881486  1.87203796 -0.90666691 -2.66298237 -1.64384777 -0.32432696
 -0.60595226 -2.11094351  2.11813379 -0.86622752  0.        ]",[ 0.66410026 -3.11073938],-0.323996370667,[ 0.30906475 -3.89558721],[-0.51699853 -0.08018804],"[[ -0.36142893  -1.00352267  -0.1903839   -0.03773769]
 [ -1.98132362 -19.0298514    0.           0.        ]]"
6,-0.955401,"[ 0.75148075  1.28044725 -0.92675881 -3.2648354  -1.64384566 -0.32432684
 -0.48279115 -2.57979481  1.75679178 -0.87340223  0.        ]",[-0.83368289 -1.39084181],-0.279950169451,[ 0.10715    -3.67291427],[-0.51699853 -0.08018804],"[[ -0.37430532  -1.42007443  -0.1903839   -0.03773769]
 [  0.68474811 -22.61334423   0.           0.        ]]"
7,-0.711782,"[ 0.73987033  0.54612693 -0.95709114 -3.07908863 -1.64384355 -0.32432671
 -0.63594171 -3.03920566  1.37703609 -0.65867801  0.        ]",[ 0.33102464 -2.46075259],-0.225015130118,[ 0.45033348 -3.22994161],[-0.51699853 -0.08018804],"[[ -0.39386944  -1.90757155  -0.1903839   -0.03773769]
 [ -2.6305173  -26.12472043   0.           0.        ]]"
8,-0.485942,"[ 0.71507983 -0.13994287 -1.01676917 -1.76438829 -1.64384144 -0.32432659
 -0.57313709 -3.48958845  1.1106489  -0.18624982  0.        ]",[ 0.26110219 -3.813664  ],-0.17712219371,[ 0.31254506 -3.06081319],[-0.51699853 -0.08018804],"[[ -0.43284036  -2.46460511  -0.1903839   -0.03773769]
 [ -1.27098813 -29.56714409   0.           0.        ]]"
9,-0.498477,"[ 0.70508004 -0.47485931 -1.03918202  0.61615538 -1.64383933 -0.32432647
 -0.52428261 -3.12917088  1.14586006  0.43133479  0.        ]",[ 0.9715396  -4.16522142],-0.182793314855,[ 0.04979718 -3.21100664],[-0.51699853 -0.08018804],"[[ -0.44765602  -3.08980241  -0.1903839   -0.03773769]
 [ -0.21343799 -26.81253044   0.           0.        ]]"
10,-0.503234,"[ 0.72780231 -0.46555595 -0.98692867  1.33460095 -1.64383722 -0.32432634
 -0.34633205  0.5792416   1.21477272  0.59565238  0.        ]",[ 0.0960488  -4.20746214],-0.195906117372,[ 0.11409788 -3.58115149],[-0.51699853 -0.08018804],"[[-0.41327183 -3.26356605 -0.1903839  -0.03773769]
 [ 3.63866213  1.53127985  0.          0.        ]]"
11,-0.465539,"[ 0.77183857 -0.47556537 -0.86891376  1.00418438 -1.64383511 -0.32432622
 -0.33208462  1.00147185  1.17367482  0.51153988  0.        ]",[-0.49566167 -3.69865401],-0.188299571637,[ 0.05297326 -3.58952355],[-0.51699853 -0.08018804],"[[-0.33740343 -3.1835113  -0.1903839  -0.03773769]
 [ 3.94707383  4.75843712  0.          0.        ]]"
12,-0.49361,"[ 0.7999198  -0.47565075 -0.77575831  0.66262317 -1.643833   -0.32432609
 -0.42635512  0.81019596  1.15045571  0.42541107  0.        ]",[ 1.05579618 -3.22519992],-0.183254036781,[ 0.0757243  -3.52456594],[-0.51699853 -0.08018804],"[[-0.27893665 -3.10103261 -0.1903839  -0.03773769]
 [ 1.90639392  3.29649816  0.          0.        ]]"
13,-0.429893,"[ 0.82910124 -0.47066097 -0.64994971  0.4564153  -1.64383089 -0.32432597
 -0.2451991   0.61217396  1.14585856  0.36776212  0.        ]",[-0.1854949  -4.32708835],-0.18151702108,[-0.21988423 -3.60817957],[-0.51699853 -0.08018804],"[[-0.20146325 -3.05114041 -0.1903839  -0.03773769]
 [ 5.82788034  1.78299675  0.          0.        ]]"
14,-0.47235,"[ 0.8542243  -0.46663483 -0.47133604  0.35106585 -1.64382878 -0.32432584
 -0.28445837  0.49226185  1.15302596  0.33131853  0.        ]",[ 0.45408647 -3.15560025],-0.181831552544,[-0.3281225  -3.64643264],[-0.51699853 -0.08018804],"[[-0.0934325  -3.0255715  -0.1903839  -0.03773769]
 [ 4.97803207  0.86649735  0.          0.        ]]"
15,-0.403335,"[ 0.86070607 -0.46438899 -0.27655855  0.30143406 -1.64382667 -0.32432572
 -0.20595832  0.43078127  1.16553048  0.30905692  0.        ]",[-1.20013827 -4.43701808],-0.183124681858,[-0.53263384 -3.72187138],[-0.51699853 -0.08018804],"[[ 0.02317764 -3.01350018 -0.1903839  -0.03773769]
 [ 6.67732153  0.39659617  0.          0.        ]]"
16,-0.417519,"[ 0.85054743 -0.4633074  -0.12230566  0.2791488  -1.64382456 -0.3243256
 -0.3949677   0.40174742  1.17698175  0.29697378  0.        ]",[-0.99734921 -4.16292007],-0.184449055098,[-0.49220133 -3.72437477],[-0.51699853 -0.08018804],"[[ 0.11567281 -3.00807403 -0.1903839  -0.03773769]
 [ 2.58583198  0.17468871  0.          0.        ]]"
17,-0.476542,"[ 0.84832414 -0.46282279 -0.10307736  0.26945784 -1.64382245 -0.32432547
 -0.57975012  0.38869453  1.17887172  0.29394667  0.        ]",[ 0.116945  -2.9231679],-0.184655510522,[-0.31201261 -3.65798831],[-0.51699853 -0.08018804],"[[ 0.12725625 -3.0057132  -0.1903839  -0.03773769]
 [-1.41415775  0.0749254   0.          0.        ]]"
18,-0.464178,"[ 0.85258932 -0.4626141  -0.14187542  0.26533887 -1.64382035 -0.32432535
 -0.55706715  0.38301519  1.17624283  0.29451607  0.        ]",[ 0.18912037 -3.42870081],-0.184321055803,[-0.30605179 -3.65231514],[-0.51699853 -0.08018804],"[[ 0.10389958 -3.00470956 -0.1903839  -0.03773769]
 [-0.92314511  0.0315188   0.          0.        ]]"
19,-0.5079,"[ 0.85426595 -0.46252633 -0.15979337  0.26361791 -1.64381824 -0.32432522
 -0.52163212  0.38060031  1.17502086  0.29484325  0.        ]",[ 0.5127801  -2.03648383],-0.184166495592,[-0.3298375  -3.65959764],[-0.51699853 -0.08018804],"[[ 0.0931328  -3.0042902  -0.1903839  -0.03773769]
 [-0.15608859  0.01306278  0.          0.        ]]"
20,-0.435876,"[ 0.8514852  -0.46248996 -0.13104678  0.26290833 -1.64381613 -0.3243251
 -0.42770038  0.37959125  1.17715014  0.29351216  0.        ]",[ 0.26431691 -4.50920065],-0.18442631742,[-0.45245677 -3.70725918],[-0.51699853 -0.08018804],"[[ 0.11041214 -3.00411729 -0.1903839  -0.03773769]
 [ 1.877246    0.00535157  0.          0.        ]]"
