timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.40993,"[ 0.85974321  2.60833584 -0.46826006  0.92613164 -1.65614045  0.3044956
 -0.52904123  0.38018505  2.87042396 -0.30735738  0.        ]",[ 0.74478708 -6.11266836],-0.404216300517,[ 0.70662725 -5.81800604],[-0.60491705 -0.05211419],"[[-0.05274487  0.01960523 -0.19208237  0.03445316]
 [-0.00123449  0.00199141  0.          0.        ]]"
1,-1.37199,"[ 0.86157138  2.60831605 -0.41842593  0.7575506  -1.65613898  0.30449552
 -0.40754978 -0.13557535  2.87095307 -0.29034996  0.        ]",[ 0.88220941 -7.30408829],-0.4040925083,[ 0.71614265 -5.89678621],[-0.60491705 -0.05211419],"[[-0.0231929  -0.02009469 -0.19208237  0.03445316]
 [ 2.94661154 -3.95877855  0.          0.        ]]"
2,-1.34588,"[ 0.85799623  2.59394277 -0.26094231  0.25775319 -1.65613751  0.30449544
 -0.26605743 -0.6411478   2.86809221 -0.22911757  0.        ]",[ 0.27380739 -7.10800098],-0.403097186808,[ 0.65665489 -5.98955679],[-0.60491705 -0.05211419],"[[ 0.0701851  -0.13822507 -0.19208237  0.03445316]
 [ 6.37975664 -7.8413108   0.          0.        ]]"
3,-1.34391,"[ 0.82707694  2.52395849 -0.03179095 -0.54616775 -1.65613604  0.30449536
 -0.22655573 -1.13658014  2.84874181 -0.16194208  0.        ]",[-0.32337303 -5.64697682],-0.400027802178,[ 0.59410191 -6.06101942],[-0.60491705 -0.05211419],"[[  0.20739679  -0.33322484  -0.19208237   0.03445316]
 [  7.33821776 -11.64597497   0.           0.        ]]"
4,-1.28787,"[ 0.76875777  2.33670259  0.18331679 -1.56739797 -1.65613456  0.30449528
 -0.28520665 -1.62208325  2.79860414 -0.18153346  0.        ]",[ 0.42650985 -6.20842054],-0.393688613036,[ 0.4845795  -6.13124466],[-0.60491705 -0.05211419],"[[  0.33988343  -0.60355273  -0.19208237   0.03445316]
 [  5.91512056 -15.37439405   0.           0.        ]]"
5,-1.18408,"[ 0.68232704  1.96765815  0.39094092 -2.60576515 -1.65613309  0.3044952
 -0.2204431  -2.09810009  2.6937357  -0.26688193  0.        ]",[ 0.0743224  -7.03335344],-0.380945912596,[ 0.34007019 -6.24895859],[-0.60491705 -0.05211419],"[[  0.47395258  -0.94771859  -0.19208237   0.03445316]
 [  7.48653003 -19.02997496   0.           0.        ]]"
6,-1.08417,"[ 0.55371698  1.3851764   0.60832852 -3.3135091  -1.65613162  0.30449512
 -0.21440855 -2.5646173   2.50523103 -0.36901997  0.        ]",[ 0.28764206 -6.67287611],-0.357981413559,[ 0.17713103 -6.37255764],[-0.60491705 -0.05211419],"[[  0.62515348  -1.36426406  -0.19208237   0.03445316]
 [  7.63295004 -22.61262134   0.           0.        ]]"
7,-0.906672,"[ 0.38189356  0.64283466  0.8167847  -3.2372437  -1.65613015  0.30449504
 -0.17372776 -3.0219036   2.20911195 -0.45906399  0.        ]",[ 0.04459145 -7.19841396],-0.321618132739,[ 0.03089146 -6.25048399],[-0.60491705 -0.05211419],"[[  0.78771679  -1.85175164  -0.19208237   0.03445316]
 [  8.62001975 -26.12440413   0.           0.        ]]"
8,-0.693457,"[ 0.16658698 -0.07438723  1.00333767 -1.99797005 -1.65612868  0.30449497
 -0.17351994 -3.47011272  1.79948222 -0.47712231  0.        ]",[-0.03987701 -7.66182593],-0.269975480946,[  4.03891504e-03  -5.76874590e+00],[-0.60491705 -0.05211419],"[[  0.96016853  -2.40877536  -0.19208237   0.03445316]
 [  8.62506123 -29.56651213   0.           0.        ]]"
9,-0.53653,"[-0.07164329 -0.46056367  1.1465333   0.38668186 -1.65612721  0.30449489
 -0.18708683 -3.14171278  1.30611669 -0.34993402  0.        ]",[-0.47620779 -5.31776996],-0.204473685798,[ 0.2457329  -4.77468586],[-0.60491705 -0.05211419],"[[  1.12936332  -3.03395883  -0.19208237   0.03445316]
 [  8.29587601 -27.04461784   0.           0.        ]]"
