timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.934207,"[ 0.86105016  2.58342759 -0.31464679  1.24568297 -0.85037969 -0.98131252
 -0.53254824  0.3805707   2.15172342  1.33321059  0.        ]",[-2.29710415 -4.82989552],-0.335555153024,[-2.05733705 -5.98607445],[-0.63239163 -0.05646736],"[[ 0.04476782  0.09518607 -0.09911699 -0.11348204]
 [-0.00071918  0.00265323  0.          0.        ]]"
1,-0.871645,"[ 0.86266898  2.58799445 -0.38172565  1.07776323 -0.85037937 -0.9813121
 -0.69144528 -0.13481936  2.15923917  1.21594389  0.        ]",[-2.76738267 -6.02910943],-0.331641104832,[-1.63433015 -5.79617882],[-0.63239163 -0.05646736],"[[ 0.00507845  0.05552617 -0.09911699 -0.11348204]
 [-3.95505311 -3.95545751  0.          0.        ]]"
2,-0.880165,"[ 0.85226466  2.58735939 -0.58081241  0.57683915 -0.85037905 -0.98131168
 -0.84720066 -0.64000891  2.14283718  0.86690788  0.        ]",[ 0.03296787 -5.95558764],-0.317827788555,[-0.84089243 -5.22648478],[-0.63239163 -0.05646736],"[[-0.11291305 -0.06251    -0.09911699 -0.11348204]
 [-7.83120524 -7.83523056  0.          0.        ]]"
3,-0.877673,"[ 0.80482693  2.53990915 -0.83584029 -0.23881326 -0.85037873 -0.98131126
 -0.83568362 -1.13540164  2.01932932  0.39455156  0.        ]",[-0.40382071 -4.13213617],-0.292586487945,[ 0.05062521 -4.41871023],[-0.63239163 -0.05646736],"[[ -0.26666097  -0.25738686  -0.09911699  -0.11348204]
 [ -7.54459889 -11.63976793   0.           0.        ]]"
4,-0.829074,"[ 0.71223455  2.38214782 -1.09831712 -1.29571661 -0.85037841 -0.98131084
 -0.89385172 -1.62089173  1.72721409 -0.07445077  0.        ]",[ 1.11039875 -3.27391548],-0.253720271834,[ 0.87664926 -3.55300522],[-0.63239163 -0.05646736],"[[ -0.43207542  -0.52759153  -0.09911699  -0.11348204]
 [ -8.9921846  -15.36826047   0.           0.        ]]"
5,-0.650048,"[ 0.60346999  2.04461172 -1.30331335 -2.40796832 -0.85037809 -0.98131042
 -0.72773792 -2.09701798  1.29691321 -0.36313685  0.        ]",[ 0.6594236  -3.36247009],-0.203539586859,[ 0.87448913 -3.41847086],[-0.63239163 -0.05646736],"[[ -0.57044142  -0.87164471  -0.09911699  -0.11348204]
 [ -4.85826641 -19.02485078   0.           0.        ]]"
6,-0.462131,"[ 0.53822927  1.48634514 -1.40065231 -3.23564009 -0.85037777 -0.98131
 -0.61907879 -2.56364156  0.85903993 -0.36036636  0.        ]",[ 1.01154507 -2.48359196],-0.149163318225,[ 1.02486336 -3.24669361],[-0.63239163 -0.05646736],"[[ -0.64047471  -1.28809772  -0.09911699  -0.11348204]
 [ -2.15416954 -22.60847832   0.           0.        ]]"
7,-0.218749,"[ 0.53531874  0.74799829 -1.40467185 -3.3155154  -0.85037745 -0.98130957
 -0.45841839 -3.02102701  0.51751793 -0.08171121  0.        ]",[ 0.28681603 -2.87535963],-0.098514207938,[ 0.8895523  -3.32716751],[-0.63239163 -0.05646736],"[[ -0.64344371  -1.77551211  -0.09911699  -0.11348204]
 [  1.8440367  -26.12118166   0.           0.        ]]"
8,-0.117781,"[  5.80830755e-01   2.59053999e-03  -1.33876370e+00  -2.23083788e+00
  -8.50377126e-01  -9.81309153e-01  -4.14351558e-01  -3.46926725e+00
   3.45746202e-01   4.12923254e-01   0.00000000e+00]",[ 0.09786008 -3.87664731],-0.0818292705779,[ 1.08206248 -3.30577469],[-0.63239163 -0.05646736],"[[ -0.59556019  -2.3324757   -0.09911699  -0.11348204]
 [  2.94068519 -29.56368178   0.           0.        ]]"
9,-0.441485,"[ 0.63521196 -0.44599349 -1.25007488  0.06523785 -0.85037681 -0.98130873
 -0.40118754 -3.90861719  0.40352314  1.02708299  0.        ]",[ 1.6405033 -3.9892352],-0.129466442874,[ 1.43518388 -3.47789812],[-0.63239163 -0.05646736],"[[ -0.53346183  -2.95760442  -0.09911699  -0.11348204]
 [  3.26828347 -32.93794473   0.           0.        ]]"
