timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.681187,"[ 0.96907714  2.29833864 -0.2300862   0.76271355  1.62463518  1.49562856
 -0.41308724  0.37169183 -0.07569861 -1.52133401  0.        ]",[ 1.46954158 -0.30382834],-0.189969527237,[ 1.96498144 -1.4148035 ],[-0.23834001 -0.24293008],"[[-0.07695378  0.00223002  0.18798471  0.17285917]
 [ 0.00193238  0.0028063   0.          0.        ]]"
1,-0.647669,"[ 0.97232921  2.29825721 -0.16784849  0.72049119  1.62462837  1.49562299
 -0.14694895  0.20877506 -0.07268277 -1.46170022  0.        ]",[ 2.16925168 -1.57004102],-0.183059229603,[ 1.84813023 -1.40896893],[-0.23834001 -0.24293008],"[[-0.03722032 -0.0098003   0.18798471  0.17285917]
 [ 3.95823894 -1.20181844  0.          0.        ]]"
2,-0.613527,"[ 0.96863022  2.29448402  0.01727965  0.49771826  1.62462156  1.49561741
  0.11399692 -0.32371436 -0.07369881 -1.31019986  0.        ]",[ 1.99539522 -0.18908623],-0.165383361262,[ 1.62734675 -1.35819316],[-0.23834001 -0.24293008],"[[ 0.08086482 -0.07334088  0.18798471  0.17285917]
 [ 7.83735705 -5.13910953  0.          0.        ]]"
3,-0.523169,"[ 0.91908572  2.2746304   0.31773753  0.11748738  1.62461475  1.49561184
  0.36969906 -0.41140136 -0.10242642 -1.06719309  0.        ]",[ 1.50103151 -0.66932894],-0.136566619586,[ 1.38194919 -1.31529331],[-0.23834001 -0.24293008],"[[  0.27575007  -0.18262861   0.18798471   0.17285917]
 [ 11.63852504  -5.78748071   0.           0.        ]]"
4,-0.406084,"[ 0.76466476  2.22432236  0.70517881 -0.36187916  1.62460794  1.49560626
  0.62040145 -0.75449851 -0.19745907 -0.73783184  0.        ]",[ 1.5345316  -2.19137457],-0.0968306895306,[ 0.89897102 -1.284693  ],[-0.23834001 -0.24293008],"[[  0.54591281  -0.32383228   0.18798471   0.17285917]
 [ 15.36537255  -8.32438557   0.           0.        ]]"
5,-0.342551,"[ 0.44144938  2.10420799  1.10967172 -1.01450089  1.62460113  1.49560068
  0.86619913 -1.26782262 -0.39454807 -0.39348708  0.        ]",[ 0.07489079 -0.60581486],-0.0604585993008,[ 0.31944942 -1.24744153],[-0.23834001 -0.24293008],"[[  0.8898806   -0.52840339   0.18798471   0.17285917]
 [ 19.0193174  -12.11998178   0.           0.        ]]"
6,-0.391673,"[-0.03620176  1.87439276  1.38887809 -1.7442233   1.62459432  1.49559511
  0.86092762 -1.55965024 -0.67599982 -0.14323679  0.        ]",[ 0.95253663 -1.52899526],-0.0662737145166,[-0.01321711 -1.16360068],[-0.23834001 -0.24293008],"[[  1.26948052  -0.79245395   0.18798471   0.17285917]
 [ 18.94097918 -14.27783051   0.           0.        ]]"
7,-0.474547,"[-0.6220928   1.50184625  1.44980563 -2.39624764  1.62458751  1.49558953
  1.08941423 -2.05684652 -1.01108833 -0.03680979  0.        ]",[-0.16948611 -1.03056789],-0.107324282226,[-0.34725392 -1.09083211],[-0.23834001 -0.24293008],"[[  1.68237776  -1.11489903   0.18798471   0.17285917]
 [ 22.33759835 -17.95424813   0.           0.        ]]"
8,-0.546036,"[-1.20915841  0.9616951   1.23045758 -2.74820979  1.6245807   1.49558396
  1.01475042 -2.54395458 -1.32852005 -0.12431907  0.        ]",[-1.05306061 -1.66773714],-0.151734097569,[-0.46953231 -1.03289139],[-0.23834001 -0.24293008],"[[  2.11799462  -1.51012297   0.18798471   0.17285917]
 [ 21.227715   -21.55615597   0.           0.        ]]"
9,-0.684806,"[-1.61116159  0.31366106  0.83124651 -2.46952506  1.62457389  1.49557838
  0.72037507 -3.02141364 -1.4965138  -0.40879335  0.        ]",[ 0.8323642  -0.93119855],-0.182167909635,[-0.38653094 -1.02582884],[-0.23834001 -0.24293008],"[[  2.49864672  -1.97666845   0.18798471   0.17285917]
 [ 16.85168223 -25.08683873   0.           0.        ]]"
